,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore
92,2.8670290516266286e-10,2.8676152656784105e-10,2.867803574619403e-10,2.8674083034482343e-10,2.8673435748412384e-10,2.867812798622732e-10,2.8681028216107074e-10,2.867549086633417e-10,2.868193843048069e-10,2.8680035584868267e-10,2.8671750079968063e-10,2.853889811077913e-10,2.853889811077913e-10
93,5.02803597900034e-10,5.029876475656139e-10,5.030397094792159e-10,5.029269026616851e-10,5.029021575400948e-10,5.018783718064594e-10,5.031108557397366e-10,5.01344768356741e-10,5.031358594836393e-10,5.030852588601076e-10,5.028435490530488e-10,5.009357084666481e-10,5.009357084666481e-10
94,3.22577780456808e-10,3.226532844682349e-10,3.226773538742211e-10,3.2262921332999024e-10,3.2261710220754175e-10,3.211131191399892e-10,3.2271358247998037e-10,3.211131191399892e-10,3.2272500597140013e-10,3.227004669657315e-10,3.225964970420127e-10,3.211131191399892e-10,3.211131191399892e-10
95,2.7970363716889025e-10,2.7976079613321717e-10,2.797803150289227e-10,2.797399815425963e-10,2.7973196686946126e-10,2.784213594533821e-10,2.798082751314158e-10,2.784213594533821e-10,2.7981808110951876e-10,2.7979905530273325e-10,2.797175849408475e-10,2.784213594533821e-10,2.784213594533821e-10
96,1.759491396513137e-10,1.7597452579131547e-10,1.75984025414321e-10,1.7596370114825472e-10,1.7596056676625955e-10,1.7547675765642045e-10,1.7599587383572461e-10,1.7528480715969976e-10,1.759996638050535e-10,1.759921849197689e-10,1.7595345380714784e-10,1.7528480715969976e-10,1.7528480715969976e-10
97,1.4405726343207784e-10,1.4407682352375703e-10,1.4408358396227103e-10,1.4406899154176886e-10,1.4406629390432653e-10,1.435995355696374e-10,1.4409142687454875e-10,1.435995355696374e-10,1.440941384449142e-10,1.4408911877706607e-10,1.440611427268796e-10,1.435995355696374e-10,1.435995355696374e-10
98,1.3926129053350642e-10,1.3928066518090215e-10,1.3928699537346935e-10,1.3927337953426944e-10,1.392705564821092e-10,1.3883308487435873e-10,1.3929427084772472e-10,1.3883308487435873e-10,1.3929680912257466e-10,1.3929213412999453e-10,1.3926562289358822e-10,1.3883308487435873e-10,1.3883308487435873e-10
99,1.365542733118915e-10,1.3657236168495806e-10,1.3657852492159e-10,1.3656543069728894e-10,1.3656237864059954e-10,1.3614165977689363e-10,1.3658557629225069e-10,1.3614165977689363e-10,1.3658801217987172e-10,1.3658350752603925e-10,1.365569496491151e-10,1.3614165977689363e-10,1.3614165977689363e-10
100,1.4982913284688967e-10,1.4985066627821678e-10,1.4985800410407783e-10,1.498422578953627e-10,1.4983938304538133e-10,1.493361728716881e-10,1.4986659854024663e-10,1.493361728716881e-10,1.49869539723158e-10,1.4986410499518056e-10,1.498333999179616e-10,1.493361728716881e-10,1.493361728716881e-10
101,2.0681677655473882e-10,2.0685170124473672e-10,2.068645962770936e-10,2.068387269876179e-10,2.0683330639893068e-10,2.0594937958700488e-10,2.0688088814147245e-10,2.0594937958700488e-10,2.0688655448732788e-10,2.068761153352478e-10,2.0682302112291477e-10,2.0594937958700488e-10,2.0594937958700488e-10
102,3.1379512098399014e-10,3.13865407177543e-10,3.138887779015069e-10,3.1383937068059605e-10,3.138322491331741e-10,3.1236454130714007e-10,3.139227246290357e-10,3.124740693753893e-10,3.139358213031625e-10,3.1391237468266016e-10,3.1380896969417513e-10,3.1236454130714007e-10,3.1236454130714007e-10
103,4.4426732339935933e-10,4.4441361556262157e-10,4.4445514514287903e-10,4.443655448014809e-10,4.4434753320874276e-10,4.4247708307145616e-10,4.4451335591830314e-10,4.439115440173501e-10,4.445344552264283e-10,4.444936522447125e-10,4.4430024988431826e-10,4.4247708307145616e-10,4.4247708307145616e-10
104,4.4489760754450224e-10,4.4504044655720614e-10,4.4508284103923923e-10,4.449946265662073e-10,4.449729851132037e-10,4.4309929601986335e-10,4.451424072687048e-10,4.4309929601986335e-10,4.4516270186232536e-10,4.4512107475159243e-10,4.4492925839227526e-10,4.4309929601986335e-10,4.4309929601986335e-10
105,5.588606519813648e-10,5.590826585808686e-10,5.591490901835195e-10,5.590131862121233e-10,5.589768291791889e-10,5.570015939605212e-10,5.592337278748529e-10,5.5892566510054e-10,5.592614744688608e-10,5.592048889049096e-10,5.589028452803075e-10,5.583619993052944e-10,5.570015939605212e-10
106,4.789733413537303e-10,4.791408917859844e-10,4.791879461434545e-10,4.790890999900159e-10,4.790646248555412e-10,4.791333716659998e-10,4.792514091634713e-10,4.79074380516002e-10,4.7927171682034e-10,4.792290797980453e-10,4.790012656329688e-10,4.789600739840834e-10,4.771425647031948e-10
107,4.276442990805599e-10,4.277779441284091e-10,4.278158397458491e-10,4.277369269239678e-10,4.2771535525764477e-10,4.2776955396356156e-10,4.27867663864228e-10,4.2771744574248925e-10,4.2788525614771136e-10,4.278499583659917e-10,4.276627465313672e-10,4.2769676210419416e-10,4.258895448994475e-10
108,5.758220590012206e-10,5.760550346858733e-10,5.761255427999379e-10,5.759801388023534e-10,5.759367923485589e-10,5.760324981470725e-10,5.762107484328665e-10,5.739705712870212e-10,5.762387815476343e-10,5.761834022461306e-10,5.758598315235012e-10,5.759335372397737e-10,5.739826134227517e-10
109,5.862581947258756e-10,5.865006581838175e-10,5.865744275336089e-10,5.8642453643127e-10,5.863726160506564e-10,5.864776749038385e-10,5.866611361749988e-10,5.844348459404078e-10,5.86689397611597e-10,5.866322630023205e-10,5.862971844740654e-10,5.863726160506564e-10,5.844348459404078e-10
110,5.705276530190378e-10,5.707514490376853e-10,5.708209846605483e-10,5.706779348715479e-10,5.706325465534032e-10,5.707316126916698e-10,5.709045753174789e-10,5.686716434436407e-10,5.709310331433588e-10,5.708755322119473e-10,5.70563290302254e-10,5.70563290302254e-10,5.686716434436407e-10
111,7.25888555162245e-10,7.262454904592805e-10,7.263548225000951e-10,7.261219912244932e-10,7.260657840955465e-10,7.261997217428851e-10,7.264896560181566e-10,7.259977055571386e-10,7.265286532449584e-10,7.264469176628657e-10,7.259631653115276e-10,7.257087994378911e-10,7.246953345648747e-10
112,9.526096481069277e-10,9.53183963256357e-10,9.533693062280411e-10,9.52985515087948e-10,9.528967352569462e-10,9.533359259479038e-10,9.536074471520945e-10,9.52877850689524e-10,9.536698369754883e-10,9.535335124406988e-10,9.52710785448548e-10,9.5065905705416e-10,9.546789982381172e-10
113,1.0441630349995792e-09,1.0448281778576681e-09,1.0450502782978305e-09,1.0446011652910861e-09,1.0445014452952278e-09,1.0450059734451158e-09,1.0453360021796772e-09,1.044847744608148e-09,1.045405187942547e-09,1.0452429574934682e-09,1.0443120325430483e-09,1.040572171952792e-09,1.048459519232231e-09
114,2.2991103725052428e-09,2.3021735801983074e-09,2.302944317465397e-09,2.3012104896091965e-09,2.300874849757205e-09,2.3029068284838164e-09,2.3041786332192485e-09,2.3024001090871447e-09,2.3044732032513994e-09,2.3037401982890416e-09,2.2999971205241094e-09,2.3002246412595005e-09,2.374007351524772e-09
115,9.098534379608229e-10,9.103855455894771e-10,9.105526263328418e-10,9.101915917672379e-10,9.101223722713968e-10,9.105417269556384e-10,9.107881759638339e-10,9.104425726509994e-10,9.108346317068537e-10,9.107100638672223e-10,9.099619781723256e-10,9.110651245372267e-10,9.110651245372267e-10
116,6.590058380307789e-10,6.593040988961561e-10,6.593955091521346e-10,6.592006706183211e-10,6.591571146127013e-10,6.592910238953243e-10,6.595178040509962e-10,6.591667830012379e-10,6.595436259075465e-10,6.594742707682421e-10,6.590852360441538e-10,6.574039677804535e-10,6.574039677804535e-10
117,6.215423125829129e-10,6.218116923994485e-10,6.218914855287315e-10,6.217177853260293e-10,6.216742351863095e-10,6.194459003326733e-10,6.220016317104463e-10,6.209493327386462e-10,6.220260114461015e-10,6.219619749875629e-10,6.216073964638214e-10,6.198013755989415e-10,6.198013755989415e-10
118,3.9539184029660685e-10,3.9550233113188083e-10,3.9553490320323096e-10,3.9546704973124154e-10,3.954414976320442e-10,3.9370775001873314e-10,3.9558716540779173e-10,3.951223958749228e-10,3.956001882972272e-10,3.9556606317825573e-10,3.9541656296268203e-10,3.9370775001873314e-10,3.9370775001873314e-10
119,4.909384404276748e-10,4.91109018371648e-10,4.911601970985584e-10,4.910467439692434e-10,4.910117983077904e-10,4.890826804373251e-10,4.912322799844957e-10,4.890826804373251e-10,4.912532946778638e-10,4.912036975864971e-10,4.909809660113362e-10,4.890826804373251e-10,4.890826804373251e-10
120,6.333783658570875e-10,6.336623439098579e-10,6.337442753862785e-10,6.335623191815371e-10,6.335079255179333e-10,6.317070032889995e-10,6.338499942622189e-10,6.317070032889995e-10,6.338796196991158e-10,6.338101127095357e-10,6.334541941443204e-10,6.317070032889995e-10,6.317070032889995e-10
121,7.131194830038186e-10,7.134728540513384e-10,7.135768257183155e-10,7.133384478771591e-10,7.13272574414677e-10,7.118553954298911e-10,7.137152263973624e-10,7.118553954298911e-10,7.137526064034387e-10,7.136647778722921e-10,7.132123665082687e-10,7.118553954298911e-10,7.118553954298911e-10
122,5.022041112131626e-10,5.023825046522805e-10,5.024339524912437e-10,5.023143258034751e-10,5.02276832421377e-10,5.003429752954376e-10,5.025077968850503e-10,5.003429752954376e-10,5.025295369289662e-10,5.024793032171464e-10,5.02233504106702e-10,5.003429752954376e-10,5.003429752954376e-10
123,3.4401349246362383e-10,3.4409626055366835e-10,3.441212269935357e-10,3.440639991709423e-10,3.44046267246446e-10,3.424759543570657e-10,3.441627337839722e-10,3.424759543570657e-10,3.441737600524617e-10,3.4414701938960136e-10,3.4403232075958806e-10,3.424759543570657e-10,3.424759543570657e-10
124,3.164511591279439e-10,3.1652061303739655e-10,3.1654267397368956e-10,3.1649262973611816e-10,3.16478769182862e-10,3.1501353338567086e-10,3.1657862399575035e-10,3.1501353338567086e-10,3.1658851165562704e-10,3.1656545884645105e-10,3.1646506995951365e-10,3.1501353338567086e-10,3.1501353338567086e-10
125,2.664899257921842e-10,2.665395671460531e-10,2.665563224028138e-10,2.6651876469986104e-10,2.665101109153856e-10,2.652813588576952e-10,2.6658289508437666e-10,2.652813588576952e-10,2.665904349461615e-10,2.665737331185062e-10,2.6650095983362833e-10,2.652813588576952e-10,2.652813588576952e-10
126,3.3015445858812197e-10,3.3023046323759773e-10,3.302529205380768e-10,3.3019770706569495e-10,3.301862969918077e-10,3.2866397491038533e-10,3.3029199287883925e-10,3.2874071568378e-10,3.303035882946171e-10,3.3027846735471634e-10,3.301696951201727e-10,3.2866397491038533e-10,3.2866397491038533e-10
127,3.833871983169937e-10,3.8349011796325055e-10,3.8351835129688005e-10,3.834489715875545e-10,3.8342810360265447e-10,3.817292153451593e-10,3.835691897442325e-10,3.8310415926656e-10,3.8358398119077817e-10,3.83551139902009e-10,3.8340774757637955e-10,3.817292153451593e-10,3.817292153451593e-10
128,3.86062888005625e-10,3.861657967067591e-10,3.861932970858296e-10,3.861219631151828e-10,3.8610831669430626e-10,3.8603740782959417e-10,3.8624576601228713e-10,3.8599986995173665e-10,3.8625924194292214e-10,3.862266180632886e-10,3.860893389254252e-10,3.8440054133641736e-10,3.8440054133641736e-10
129,5.350510212252618e-10,5.352556380547658e-10,5.353090591101797e-10,5.351681132188712e-10,5.351482121319752e-10,5.3319122825767e-10,5.353994264026285e-10,5.351271254214513e-10,5.354215325869774e-10,5.353694587492434e-10,5.351082055812085e-10,5.346505658476603e-10,5.3319122825767e-10
130,5.354913048400854e-10,5.357353365727239e-10,5.357851878556188e-10,5.356523210946845e-10,5.356270666556456e-10,5.336635242727774e-10,5.358746852633931e-10,5.356252127800826e-10,5.358949725771692e-10,5.358440207786319e-10,5.355933100404928e-10,5.35509507624564e-10,5.336635242727774e-10
131,6.111542935193104e-10,6.115520079565447e-10,6.115919217234145e-10,6.114249776199464e-10,6.113810499696577e-10,6.094903079802711e-10,6.117035877859799e-10,6.094903079802711e-10,6.117292546789824e-10,6.116662777154436e-10,6.113312135439023e-10,6.113607561481966e-10,6.094903079802711e-10
132,5.884256764088479e-10,5.888173927950898e-10,5.888332364426149e-10,5.886815078740205e-10,5.886419969019964e-10,5.867069247363455e-10,5.889362599751371e-10,5.867069247363455e-10,5.889613839720369e-10,5.889017998529402e-10,5.885972053696365e-10,5.886083781720209e-10,5.867069247363455e-10
133,5.205765154026415e-10,5.208768679244445e-10,5.208799647936525e-10,5.207616963426936e-10,5.207249394768793e-10,5.187654801826253e-10,5.209589230622375e-10,5.201245319949406e-10,5.20979492978117e-10,5.209313954853953e-10,5.206833724034583e-10,5.2072837084756e-10,5.187654801826253e-10
134,5.543967242164414e-10,5.54756165460831e-10,5.547489353932399e-10,5.546056624548484e-10,5.54575374182866e-10,5.526123415854764e-10,5.548391856656832e-10,5.526123415854764e-10,5.548624349892029e-10,5.54808899805489e-10,5.545391708242134e-10,5.545040658501e-10,5.526123415854764e-10
135,1.2102955410492503e-09,1.2114607995926794e-09,1.2114060976302438e-09,1.2107811369726124e-09,1.2107162686647992e-09,1.2200086356079232e-09,1.2118433916368062e-09,1.2099957038297048e-09,1.2119377072091548e-09,1.2117124180374563e-09,1.210585789227839e-09,1.2101049108812906e-09,1.2200086356079232e-09
136,1.395388803444587e-09,1.3967947617845551e-09,1.3967509653173336e-09,1.3960322006089506e-09,1.3958634003997855e-09,1.3963472638042585e-09,1.3972955450999408e-09,1.412728812029076e-09,1.3974226025865424e-09,1.3971297442630161e-09,1.395671357439512e-09,1.3916920519239497e-09,1.412728812029076e-09
137,1.5165262360731703e-09,1.518163298774249e-09,1.5181243947613617e-09,1.517323958991969e-09,1.5170977239074034e-09,1.5177681927543773e-09,1.518752220658049e-09,1.5163058237596994e-09,1.5188867477254648e-09,1.5185493367744256e-09,1.51689916173088e-09,1.5397392543197403e-09,1.5397392543197403e-09
138,1.7570676378480465e-09,1.7591880515880253e-09,1.7591273888585955e-09,1.7581235729511274e-09,1.7577842318771277e-09,1.7591524915157011e-09,1.7599412266543385e-09,1.7578688582681156e-09,1.7601212075438072e-09,1.7596751670999478e-09,1.7575750297796619e-09,1.7935911052831973e-09,1.7935911052831973e-09
139,5.329188086964313e-10,5.331743673434052e-10,5.331716070716682e-10,5.330424776152659e-10,5.33004256892256e-10,5.331805102456569e-10,5.332549722439553e-10,5.329629577166367e-10,5.332758229303142e-10,5.332275696663819e-10,5.329782690143046e-10,5.310467676174725e-10,5.310467676174725e-10
140,6.566869852159705e-10,6.570692203478873e-10,6.570627257954618e-10,6.568643195480491e-10,6.568111719551824e-10,6.569698175643515e-10,6.571876153645092e-10,6.555308685575418e-10,6.572188386368247e-10,6.57149892714258e-10,6.567729622550788e-10,6.550760211483879e-10,6.550760211483879e-10
141,1.1623792853759787e-09,1.16337548674711e-09,1.1633553214525249e-09,1.1627970030514412e-09,1.16268980670108e-09,1.1585991534149716e-09,1.1637473350352152e-09,1.1612460394024113e-09,1.163838146770626e-09,1.1636315065690545e-09,1.1625669507655775e-09,1.1702960309461468e-09,1.1702960309461468e-09
142,7.074388424774295e-10,7.078756494845859e-10,7.078723576571963e-10,7.076531965492721e-10,7.075914481452965e-10,7.061154737071943e-10,7.08011277205986e-10,7.067394099707456e-10,7.080521414449256e-10,7.07970892763567e-10,7.075103089888252e-10,7.061154737071943e-10,7.061154737071943e-10
143,6.053458982672234e-10,6.056673516711691e-10,6.056649830401253e-10,6.054930272887276e-10,6.054519005131212e-10,6.035752509682532e-10,6.057691421727056e-10,6.041491022717667e-10,6.057984894871573e-10,6.05735659204807e-10,6.054070139472058e-10,6.035752509682532e-10,6.035752509682532e-10
144,2.8249389773879253e-10,2.825691664796314e-10,2.8256994685569993e-10,2.825293318230738e-10,2.8251818761319885e-10,2.81199169613655e-10,2.825993282117436e-10,2.821956856996048e-10,2.826082725761503e-10,2.825898600641786e-10,2.8250952161564754e-10,2.81199169613655e-10,2.81199169613655e-10
145,2.173095822659268e-10,2.1735847481685445e-10,2.173570855979512e-10,2.173289331350895e-10,2.1732395786653048e-10,2.1637468177434327e-10,2.173768582835022e-10,2.1637468177434327e-10,2.1738205582027208e-10,2.1737081752099717e-10,2.1731957220247113e-10,2.1637468177434327e-10,2.1637468177434327e-10
146,2.469282402165134e-10,2.469870610218736e-10,2.469845867598509e-10,2.469511040852585e-10,2.469471817301921e-10,2.458201842939155e-10,2.47009325881711e-10,2.458201842939155e-10,2.4701574404172595e-10,2.470017832741475e-10,2.4693987854428275e-10,2.458201842939155e-10,2.458201842939155e-10
147,2.57792871398233e-10,2.5787196759618703e-10,2.578703736016588e-10,2.578357519262523e-10,2.578287162366744e-10,2.5663929632143004e-10,2.578957765443892e-10,2.5663929632143004e-10,2.5790286343844777e-10,2.5788794986912927e-10,2.5782073332859566e-10,2.5663929632143004e-10,2.5663929632143004e-10
148,2.548710461333249e-10,2.549513391516134e-10,2.5494964785724934e-10,2.549162564605902e-10,2.5490873972892885e-10,2.5373562501043845e-10,2.5497460485662203e-10,2.5373562501043845e-10,2.549814923300918e-10,2.5496700958858075e-10,2.5490093947658996e-10,2.5373562501043845e-10,2.5373562501043845e-10
149,2.2641562193762164e-10,2.2648092275117334e-10,2.264797496427944e-10,2.2645137525607072e-10,2.2644525140976548e-10,2.2544085042111482e-10,2.2649962441785684e-10,2.2610549746914845e-10,2.2650513547108062e-10,2.2649368038360994e-10,2.2643812008778764e-10,2.2544085042111482e-10,2.2544085042111482e-10
150,2.477034869637822e-10,2.4778201628155395e-10,2.477804253894845e-10,2.477485514434478e-10,2.47742258524367e-10,2.4661361441478576e-10,2.478036607917213e-10,2.474617813402801e-10,2.478101459736653e-10,2.477967508735324e-10,2.477341568721936e-10,2.4661361441478576e-10,2.4661361441478576e-10
151,3.683505039095538e-10,3.6851622776648066e-10,3.6851268578235267e-10,3.684538762400164e-10,3.684373286113349e-10,3.6678333101673153e-10,3.6855706211104304e-10,3.681311725676014e-10,3.6857100967316176e-10,3.685433659837374e-10,3.68419119089292e-10,3.6678333101673153e-10,3.6678333101673153e-10
152,3.1026093352016546e-10,3.1038274488276705e-10,3.1038063606155764e-10,3.103372409958379e-10,3.103236996389234e-10,3.1027494131391363e-10,3.104159578279379e-10,3.101789720690207e-10,3.104265718678044e-10,3.104049394665208e-10,3.103106159480022e-10,3.0887560331673257e-10,3.0887560331673257e-10
153,3.566556497702412e-10,3.568139393443232e-10,3.568096497858984e-10,3.5674971371234873e-10,3.5674036318256924e-10,3.567522287232358e-10,3.568554579463165e-10,3.567423081039332e-10,3.5686905292074035e-10,3.5684113035110017e-10,3.567213055058188e-10,3.5630976625692004e-10,3.551142827325424e-10
