,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
212,1.379882170302617,21.96791576156708,1.0588679160261305,1.3319695950375436,1.9356680433763451,0.05749509293893006,0.00047912885424888804,0.00047912885424888804,0.00047912885424888804,2.247099782598127,0.431213180044393,0.479125755311101,0.00047912885424888804,13.99047197998922,0.6324459961629838,1.3463433676170677,0.00047912885424888804,0.07186886552055029,0.00047912885424888804,0.7570186918539958
213,1.9951748024629543,31.53213321445312,1.4789407631403055,1.827747546466488,2.9857860671080108,0.08371362980625051,0.0006976155547719205,0.0006976155547719205,0.0006976155547719205,0.20928407181784991,0.6348283474876859,0.55111471948836,0.0006976155547719205,20.34938774104377,0.8999215028175481,1.9463418527973237,0.0006976155547719205,0.10464203680925999,0.0006976155547719205,0.7603987894862353
214,2.5912106059562965,40.12752366398996,2.0929008743141533,2.246923882276288,4.42136634762306,0.10872212466581242,0.0009060191734406245,0.0009060191734406245,0.0009060191734406245,0.0009060191734406245,0.7610548642865762,0.7882353951035623,0.0009060191734406245,26.43759630925025,1.0147398185781387,2.4734283057499855,0.0009060191734406245,0.1359026554853432,0.0009060191734406245,0.7972955720425553
215,1.8853846508521934,28.628941813423758,1.4058268830130831,1.530643288341146,3.5539829115498907,0.07883141580943667,0.000656930580512288,0.000656930580512288,0.000656930580512288,0.000656930580512288,0.5715277526585064,0.28904851954034205,0.000656930580512288,19.182310715469313,0.7226212959520261,1.780276098997104,0.000656930580512288,0.09853926928576899,0.000656930580512288,0.6109434596047264
216,8.654241648196365e-11,8.654280529887109e-11,8.65422358237529e-11,8.654234247909946e-11,8.654260229349121e-11,8.653320306800079e-11,8.574017221601985e-11,8.574017221601985e-11,8.574017221601985e-11,8.640596929337078e-11,8.654147801686816e-11,8.653885685346749e-11,8.574017221601985e-11,8.654279846955752e-11,8.65417612535345e-11,8.654241205502826e-11,8.574017221601985e-11,8.653451564484774e-11,8.574017221601985e-11,8.654173443418485e-11
217,8.34402949372921e-11,8.344064456328085e-11,8.344013682023157e-11,8.344023255240171e-11,8.344046251071738e-11,8.343203607685832e-11,8.270644051012857e-11,8.270644051012857e-11,8.270644051012857e-11,8.270644051012857e-11,8.343945842872777e-11,8.343679974575662e-11,8.270644051012857e-11,8.344063885435571e-11,8.34397049186198e-11,8.344029194034623e-11,8.270644051012857e-11,8.343321320306938e-11,8.270644051012857e-11,8.343965915073119e-11
218,8.379160489290574e-11,8.379195871137815e-11,8.379144464114682e-11,8.379154185745062e-11,8.379177488709907e-11,8.378324275055778e-11,8.305018035352874e-11,8.305018035352874e-11,8.305018035352874e-11,8.305018035352874e-11,8.379075855102074e-11,8.37880219745602e-11,8.305018035352874e-11,8.379195381795115e-11,8.379100999100351e-11,8.379160228495437e-11,8.305018035352874e-11,8.378443467220228e-11,8.305018035352874e-11,8.379098647342634e-11
219,8.305834641752131e-11,8.305869163265484e-11,8.305818963126555e-11,8.305828723021524e-11,8.30585131866915e-11,8.305020169369935e-11,8.233272295827971e-11,8.233272295827971e-11,8.233272295827971e-11,8.233272295827971e-11,8.305752275904608e-11,8.305481296918607e-11,8.233272295827971e-11,8.305868698277628e-11,8.305776677394051e-11,8.305834372522998e-11,8.233272295827971e-11,8.30513627876333e-11,8.233272295827971e-11,8.305780134510367e-11
220,8.15599411169817e-11,8.15602672422353e-11,8.155979422480489e-11,8.155988831674929e-11,8.156009917380074e-11,8.155290160985073e-11,8.086608884902461e-11,8.086608884902461e-11,8.086608884902461e-11,8.086608884902461e-11,8.15591598079525e-11,8.155666285919661e-11,8.086608884902461e-11,8.1560262285e-11,8.155939678913538e-11,8.155993710478371e-11,8.086608884902461e-11,8.155332590212009e-11,8.086608884902461e-11,8.155941324442232e-11
221,1.1991654355244835e-10,1.1991759806436241e-10,1.1991618242763497e-10,1.1991646668934477e-10,1.199170592145381e-10,1.198921520479759e-10,1.182125045906267e-10,1.182125045906267e-10,1.182125045906267e-10,1.182125045906267e-10,1.1991407069074915e-10,1.1990673431971952e-10,1.182125045906267e-10,1.199175768026782e-10,1.1991485603932232e-10,1.1991654226432465e-10,1.182125045906267e-10,1.1989577543384203e-10,1.182125045906267e-10,1.199148376745673e-10
222,1.6047271403219674,20.571547712707424,1.2369283655957495,1.6515804874207995,2.9142781917324627,0.07028002279653843,0.0005856692774519961,0.0005856692774519961,0.0005856692774519961,0.18799905739958614,0.511872819235236,0.24246607340645707,0.0005856692774519961,15.316359168752875,0.7244698816994383,1.6070698076769083,0.0005856692774519961,0.07906502537925579,0.0005856692774519961,0.6524328605341184
