,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore
1464,3.2172756256122974,229.35153615407012,18.660198628089237,0.040215945415156426,0.040215945415156426,52.36116080536965,279.5410359121202,0.040215945415156426,4.785697493051362,0.361943507966804
1465,4.5125240721461175,324.958139740548,25.495761007306392,0.05640655096957588,0.05640655096957588,62.27283219473784,392.30756151630436,0.05640655096957588,6.430346802779047,0.5076589581773435
1466,4.663742270753187,345.1169280308876,25.417395375309333,0.0582967784499687,0.0582967784499687,54.21600389680014,405.39579687951414,0.0582967784499687,6.704129514178651,0.5246710055186644
1467,4.914886277240613,346.745226854942,32.06963295864681,0.061436078527713475,0.061436078527713475,56.3983200306759,427.1036174867957,0.061436078527713475,7.065149023505809,0.552924706245489
1468,4.526199297626092,329.1678439149492,30.834732714679987,0.056577491287870964,0.056577491287870964,52.16444690442045,393.3832964490485,0.056577491287870964,6.506411490307566,0.5091974210436566
1469,3.7069915607219937,279.5728571936275,25.620473317919974,0.0469239438880255,0.0469239438880255,60.62573539687005,326.1683333925517,0.0469239438880255,5.208557762500014,0.3284676067214338
1470,3.0448499718290702,243.81925216662268,24.551511797456563,0.03854240480580563,0.03854240480580563,109.26771733998201,267.90825510751375,0.03854240480580563,4.201122112991839,0.3083392377438331
1471,2.3515756472043967,194.85334412353046,22.325085257164954,0.4167349249280212,0.029766780472660105,125.19907812158164,206.81958982130115,0.23813424287173388,3.155278716457656,0.297667803557164
1472,2.1046322650000655,162.10506674375887,17.780513961739683,0.024191175617809337,0.024191175617809337,113.81948052972766,168.1528606082417,0.943455843019343,2.6610293005324928,0.21772057928137337
1473,2.156174364497451,166.74415084254608,19.306434825694527,0.02478361353929043,0.02478361353929043,115.07031693850583,172.19654578685726,1.9579054574315877,2.5279285652459444,0.2230525206052616
1474,2.6504750589984765,199.8875123049079,23.050198826694086,0.029780618768858277,0.029780618768858277,127.58017024948467,206.91573830370518,3.246087431777912,3.246087431777912,0.20846433060276792
1475,3.334977704315906,244.94836241312697,24.87816701200302,0.03833307716086924,0.03833307716086924,158.50727364295895,266.3382194125743,4.906633863773508,4.369970784934327,0.26833153952056626
1476,3.034394828448854,225.81542908581235,21.064345494510427,0.03528366090428428,0.03528366090428428,137.95911370715615,245.22144252286492,4.869145189770191,3.5989334011631113,0.24698562567218818
1477,3.1482003492595214,229.4205771682341,22.218333498723727,0.03618621101670994,0.03618621101670994,124.37200689708695,251.53035203412142,4.993697105659284,3.6548073019967116,0.25330347647556006
1478,3.0921615723741915,220.57419215503108,23.351151183767303,0.03554208714637843,0.03554208714637843,115.12081991467434,247.08858908502978,4.122882096462615,3.945171661274956,0.24879460937162595
1479,3.003957492272492,210.17461680947076,22.700360594270094,0.03413588070604364,0.03413588070604364,106.53808332998256,237.3467777612733,2.4919192833817383,3.8232186264976966,0.3413588060405604
1480,2.477671894800826,174.19722741243294,17.56894616229565,0.02815536257673487,0.02815536257673487,100.57095463351708,195.79239040341898,0.844660873318166,2.871846968951812,0.22524289965231606
1481,1.923742319530424,135.01173368570244,17.532287956101865,0.26232849827068616,0.021860708351386253,92.47079557818422,152.04122535361438,0.04372141652588674,2.3172350666708827,0.21860708192174041
1482,1.7282435482543168,121.82153100700216,16.045170213410053,0.019639131424851124,0.019639131424851124,99.59003445699356,136.55087942794424,0.019639131424851124,2.376334878775774,0.13747391879250137
1483,1.7861488118872588,126.52913938523582,15.746852167693245,0.020530446299857903,0.020530446299857903,102.20056074313277,142.7481918133045,0.020530446299857903,2.7305493330153165,0.20530446130330252
1484,2.2360552476280176,153.9828954513173,15.14419235805573,0.025409718873528546,0.025409718873528546,111.31997771823055,176.67377426945106,0.025409718873528546,3.0999856841527094,0.2540971873654665
1485,2.4038663672723573,161.19562991420864,14.832948151868274,0.027316663404442214,0.027316663404442214,99.15948764428047,189.96007632998771,0.027316663404442214,3.4145829079977417,0.27316663277017383
1486,1.9867154021412843,135.43918447252022,12.94790382681309,0.022835809387429934,0.022835809387429934,64.80802656104147,158.77738149338393,0.022835809387429934,1.6898498823064207,0.22835809235014787
1487,2.0801450159974615,136.40491167075754,12.767786649083584,0.023909712987455176,0.023909712987455176,47.269502256562895,166.2681429900518,0.023909712987455176,2.6778878366398646,0.23909712841883576
1488,5.755485089119948,379.4557463425013,31.282754248845396,0.06771158934024925,0.06771158934024925,86.73854587169723,470.73096869610856,0.06771158934024925,8.125390714028146,0.6094043036049938
1489,6.451279475260884,430.86957153847965,33.85024289350516,0.07589740564169974,0.07589740564169974,81.96919803801173,527.8664558833998,0.07589740564169974,8.728201642982016,0.6071792447766404
1490,7.274950445485293,498.63366229573654,36.28916457494623,0.0855876523445181,0.0855876523445181,81.73620794587173,595.1765340893412,0.0855876523445181,9.842580014464138,0.7702888707388851
1491,7.583043449501443,496.6447398016072,46.56880800730338,0.08921227591936338,0.08921227591936338,84.30560070284164,620.2037418898353,0.08921227591936338,10.348624001656729,0.8029104829271874
1492,7.359902851804668,495.79769093154454,46.23750732757195,0.08658709241834799,0.08658709241834799,82.17115066263523,602.1266403663825,0.08658709241834799,9.957515623014064,0.7792838314075285
1493,7.093101983264401,493.2239129045643,45.51407105903156,0.0844416903222482,0.0844416903222482,103.3566288983733,586.9541891113809,0.0844416903222482,9.45746931100392,0.6755335222571359
1494,5.946723597916086,436.16385817176956,44.67122131256114,0.07079432860063888,0.07079432860063888,183.00333929138452,492.0913777230851,0.07079432860063888,7.7165818115653115,0.495560299876464
1495,4.829393764502227,368.75870958441675,42.65964491924217,0.8048989608064812,0.05749278297725098,221.34721420333287,399.51734844123416,0.5749278291667226,6.094234988520889,0.5174350462567828
1496,3.9234991551731486,280.84660081059434,31.30361691482707,0.042188163049576295,0.042188163049576295,186.5560565997677,293.1655443942907,1.8140910072799283,4.640697925456841,0.3375053037546654
1497,3.361063980033058,241.88818513606702,28.514833120123924,0.036140473009475274,0.036140473009475274,159.59632833723532,251.14014619908892,3.108080669716051,3.6863282361549228,0.2891237833265369
1498,2.7066265673485113,190.54651033190498,22.080374627396818,0.028490806106421757,0.028490806106421757,116.69834125595618,197.98261069024704,3.447387522585654,3.048516238996424,0.1709448359597995
1499,2.3268913127969313,159.1543617175426,16.488401882210802,0.025020336849659347,0.025020336849659347,97.6793944577372,173.8663196942481,3.602928484245888,2.8272980466984827,0.15012202032514235
1500,2.776779978752895,192.08073678237966,18.381076162980435,0.030182391200165685,0.030182391200165685,110.43736893260126,209.7978003416477,4.708453007361336,3.0484214984009577,0.18109434656027423
1501,3.1484845815949307,214.6724809804189,20.24509440576366,0.033854673033413336,0.033854673033413336,107.42087717256453,235.35768613401711,5.416747667177715,3.385467292028953,0.2031280376292036
1502,3.2549106638228382,217.41403272032903,22.294388094569598,0.03499903950528918,0.03499903950528918,103.28216525403283,243.34832091184256,4.794868397192063,3.919892412323186,0.20999423647912097
1503,3.194901450418827,206.8188864374058,21.8204971394305,0.03398831341493462,0.03398831341493462,98.60009688665194,236.35473069607576,2.956983257311013,3.80669108983892,0.3398831331250464
1504,2.353028509524685,152.8216920182828,15.770297456570843,0.025032218339296124,0.025032218339296124,83.50747986460601,174.07404525716748,0.8761276366222037,2.578318473187774,0.1752255274481227
1505,1.1735177797932788,76.12884488635981,10.16216460136693,0.14981078066948977,0.012484232006491253,50.78585454220095,86.84031568206838,0.037452695399681095,1.3233285601528413,0.12484231727620757
1506,1.5309544519885603,100.76611907452184,13.420281577288,0.016286749724187834,0.016286749724187834,80.92885819970721,113.25805593082954,0.016286749724187834,1.970696688129776,0.09772049715782437
1507,1.7526452477848766,116.46610354903447,14.586531415544222,0.018845648028656167,0.018845648028656167,93.24826543056241,131.05263496437325,0.018845648028656167,2.468779865075417,0.18845647843970445
1508,1.8101381819393478,117.04276455983427,11.573330289825858,0.019256789368267746,0.019256789368267746,83.2856131493313,133.91171187050202,0.019256789368267746,2.330071489459934,0.19256789187526058
1509,2.3259107404773296,145.36942127021112,13.53482101032156,0.02474373143631842,0.02474373143631842,86.23190351098887,172.09265105262114,0.02474373143631842,3.0929664101576204,0.24743731295651444
1510,2.5035132814154633,156.4292008331499,15.263355166606479,0.026919497791764103,0.026919497791764103,72.81724113820637,187.1981866449079,0.026919497791764103,2.0458818213980616,0.269194976624605
1511,4.529363320895675,268.4013038819931,26.786557273723574,0.04870283148607803,0.04870283148607803,93.16851648095424,338.67948960175386,0.04870283148607803,5.552122780434814,0.48702831414573733
1512,7.047749016365863,413.67222487073246,34.77910927621528,0.07660596761916866,0.07660596761916866,92.84643269324805,532.6412925048378,0.07660596761916866,9.345928043425207,0.6894537081683375
1513,7.8858975487131335,467.41086231402767,37.458013356218,0.08571627774806811,0.08571627774806811,91.28783575364712,596.1567114238026,0.08571627774806811,10.11452076898886,0.6857302216684649
1514,8.367123993540872,510.4855106033681,37.561110970855594,0.09094699997188839,0.09094699997188839,85.58112693354147,632.4454375085987,0.09094699997188839,10.731745991703434,0.8185229994065311
1515,8.480658206519168,493.5374351900283,48.11851721505374,0.09218106750369774,0.09218106750369774,85.63621167196901,640.9349620613,0.09218106750369774,10.969547027985293,0.8296296071973721
1516,7.605655580636807,457.0833663596332,43.31916874166799,0.08267016940105766,0.08267016940105766,76.88325749948892,574.8883576894234,0.08267016940105766,9.589739645138538,0.7440315242349773
1517,5.609450257633637,355.88845523043284,33.22041096990234,0.06232722514622133,0.06232722514622133,72.54888999798709,433.29886878491976,0.06232722514622133,7.1053036596527095,0.49861780073513234
1518,3.4434295550528136,232.8140982432193,23.989225899597514,0.038260328489470884,0.038260328489470884,93.77606487995041,265.9475426275316,0.038260328489470884,4.208636122819842,0.22956197043127444
1519,2.965225421807201,211.4205725665927,24.21600761058336,0.461257287935884,0.03294694924729853,125.75850482889042,228.94834950369182,0.36241644054622507,3.525323557015256,0.2965225422864517
1520,2.822821602318458,190.29809467657236,21.442038836917376,0.028513349652652033,0.028513349652652033,125.6298179720237,198.13926579374652,1.3116140779176182,3.164981796522421,0.2281067962717172
1521,2.6241025903145347,175.55246328232013,21.228989954598614,0.026241026049064645,0.026241026049064645,116.30022679634918,182.34888899085266,2.361692331297833,2.7028256680195453,0.18368718145918064
1522,2.6114506471503622,171.3990726631914,20.71061354715478,0.025855947149594875,0.025855947149594875,105.0527126611753,179.6729757031934,3.257849322150522,2.7665863291504014,0.1292797351497055
1523,3.6437338862047812,230.24754426267236,24.376579698105424,0.03643733896715974,0.03643733896715974,139.62788251540186,253.20306774509305,5.392726151532079,4.0809819525366064,0.18218669441115018
1524,2.949148566927213,189.52003214118176,18.85667719995483,0.02978937959244695,0.02978937959244695,107.27155544494724,207.06597664465224,4.7365113346831285,3.0087273258524108,0.1489468974429123
1525,3.8460341968990543,246.53467689796807,23.50354231387376,0.0388488303702899,0.0388488303702899,120.89755980252112,270.0770680420128,6.254661673682517,3.8848830271697556,0.1942441514531367
1526,4.285693040239305,272.9856597090296,27.96522933278455,0.04328982877776233,0.04328982877776233,121.08165084149537,300.9941788704131,5.887416701709459,4.935040470565043,0.21644914353132572
1527,4.587746046051765,282.97217611535206,29.728594377952984,0.04587746054401582,0.04587746054401582,123.96089816212286,319.07773749711527,3.9913390600760055,5.184153032027523,0.4128971442214385
1528,4.369854661938647,274.1646814845606,26.481319250899904,0.04369854670704493,0.04369854670704493,138.30590004764264,303.879693185141,1.5731476783546097,4.58834739503115,0.2621912797995815
1529,3.723111820458146,234.22096461858422,22.450364276839572,0.03723111830745416,0.03723111830745416,148.06815709558887,258.97965822393934,0.11169335471457449,3.9464985296793964,0.33508006393584033
1530,3.5831860716247808,229.28807671646382,27.984683218653746,0.03583186082313442,0.03583186082313442,178.80098496879302,249.17475941338168,0.03583186082313442,4.335655146643296,0.21499116439902488
1531,3.682537910017445,238.62101709196492,24.847831553862946,0.037197352729394326,0.037197352729394326,182.7877908012583,258.67039015704876,0.037197352729394326,4.798458488779072,0.3719735263579364
1532,3.867699553389385,243.43300988412773,22.819427364506893,0.03867699563292387,0.03867699563292387,164.8800319568223,268.959826935837,0.03867699563292387,4.679916459580135,0.3867699554290095
1533,3.775886686084321,224.1743925468413,20.767376773002376,0.03775886696227924,0.03775886696227924,127.66272885314679,262.61291901013595,0.03775886696227924,4.757617224439588,0.3775886687006929
1534,5.279637382376893,306.59227586741986,30.184593519105235,0.05332967060088958,0.05332967060088958,135.29737413043614,370.85452885405294,0.05332967060088958,4.213043971810368,0.5332967053558487
1535,7.0503327252783174,390.6881346523633,40.23674737128194,0.07121548212731592,0.07121548212731592,132.88808954821488,495.23246233548196,0.07121548212731592,8.332211402591762,0.7121548207840511
1536,8.284492166684979,481.65859295736254,39.72993017555008,0.08908056097507973,0.08908056097507973,106.80759255706685,619.3771401576611,0.08908056097507973,11.045989555565482,0.8017250484281214
1537,9.197501394054248,548.6853519784883,42.32828598539896,0.0988978644909135,0.0988978644909135,105.42512350563156,687.834647262136,0.0988978644909135,11.86774373425218,0.7911829156533471
1538,9.324275667464814,571.5881245161324,40.30493353020347,0.10026102872060834,0.10026102872060834,95.94980444871462,697.2151934546812,0.10026102872060834,11.931062413196868,0.9023492581766323
1539,9.609002381737234,563.2115266951494,54.14104567757161,0.10332260629229865,0.10332260629229865,98.77641157966083,718.402081289913,0.10332260629229865,12.39871275061781,0.9299034563309944
1540,9.17316856576599,554.9273801159381,50.797653885515274,0.09863622117608865,0.09863622117608865,94.19759118572773,685.9162817856704,0.09863622117608865,11.540437873050307,0.8877259902708686
1541,7.859667180399539,502.8459596047164,45.430603701875356,0.08636996905970075,0.08636996905970075,104.85314238411755,600.5303945605535,0.08636996905970075,10.018916405771712,0.6909597521639175
1542,5.776495968244848,394.51563123371653,39.483302112262734,0.06347797773331827,0.06347797773331827,153.80713990016514,441.29890077823853,0.06347797773331827,6.9825775440195,0.38086786609508183
1543,4.203256964131836,306.79156873862144,33.62605571246795,0.6466549176296564,0.04618963705133305,179.7700670778297,321.01797692463003,0.4618963697594115,4.988480792580368,0.41570673279185016
1544,4.283781867796272,293.3105444819128,32.556742194655165,0.04283781876738111,0.04283781876738111,191.74207639860614,297.72283980564987,1.7991883845268475,4.797835691920978,0.3427025495068313
1545,4.362733298338151,296.57947352260794,35.42021093636476,0.04319537928015448,0.04319537928015448,195.37270007908037,300.2078853746165,3.5420210937171417,4.535514815100469,0.2591722752330866
1546,4.9093881180266035,328.0145100373657,39.467629967882935,0.048131256138691035,0.048131256138691035,201.910619164631,334.46409834917733,5.583225702842744,5.150044398318081,0.1925250243136019
1547,5.226319780354779,346.79995215290927,37.30867882761789,0.05174574047359462,0.05174574047359462,195.02969556319525,359.58115003141563,7.347895136706051,5.7437771843428935,0.20698296167004865
1548,4.923604027546676,333.03257641801696,34.21904799098153,0.04923604035327296,0.04923604035327296,168.14107753811226,342.23971594938206,7.68082228292878,4.972840067821356,0.19694416117733657
1549,4.528074490077842,307.81850382976467,29.704168654435254,0.04528074498537611,0.04528074498537611,138.28739492445152,314.79173854435277,7.109076949373476,4.573355234977765,0.1811229796851739
1550,4.790932786590833,324.0586936796186,32.434614964753656,0.0479093279458677,0.0479093279458677,139.27241610392713,333.1135566461225,6.515668589734442,5.557482032432437,0.19163731154119235
1551,5.1041761656918725,334.44987984207455,33.10134048005677,0.05053639775593061,0.05053639775593061,143.27068742105942,351.48064586001857,4.548275791218923,5.862222130882258,0.40429118151146887
1552,4.2230476043056315,282.944189482366,27.01077972604925,0.04181235260949642,0.04181235260949642,136.0573950902829,290.76309940303764,1.5470570432201363,4.515734071924357,0.20906176267737564
1553,2.7862231826652706,188.02868526835766,18.317348447631,0.027586368284021816,0.027586368284021816,110.84202720197386,191.89077680849124,0.1103454727155265,2.9517413915281385,0.22069094529079247
1554,2.7875186386120654,191.64880619368617,22.769335413399993,0.027599194580460264,0.027599194580460264,140.03831259029752,191.9247981380893,0.027599194580460264,3.3395025274183627,0.1655951667821194
1555,2.953349367818601,205.90751791530465,19.964641725698698,0.029533493807847797,0.029533493807847797,149.6166789671806,205.37591502912085,0.029533493807847797,3.7507536970942326,0.2953349368998107
1556,3.698309417696676,250.49638342327063,21.750453406531694,0.03661692503229714,0.03661692503229714,162.6157635993274,254.63409593998128,0.03661692503229714,4.430647916229538,0.36616924937214074
1557,4.181707282474389,268.91276038686385,22.8130763623892,0.041403042493260454,0.041403042493260454,146.56677009542335,287.95815989077676,0.041403042493260454,5.258186384869468,0.4140304240915992
1558,5.188759189708379,327.3069296821723,29.31648942150538,0.05188759197091646,0.05188759197091646,137.55400611726563,360.8782016391028,0.05188759197091646,4.254782535574302,0.51887591903798
1559,7.388287724772929,438.7904079712043,42.852068803431436,0.07388287729959059,0.07388287729959059,137.49603455710135,513.8554112543649,0.07388287729959059,8.865945269717034,0.7388287725244495
1560,7.909064930070956,490.6144426274441,36.85287701441754,0.08413898866328834,0.08413898866328834,101.6398982497282,585.102526844657,0.08413898866328834,10.51737357720684,0.75725089760159
1561,8.381295598483408,532.5689213775117,37.44834203562634,0.08916271917575079,0.08916271917575079,96.56322482036794,620.12671156547,0.08916271917575079,10.788689015056596,0.6241390339697999
1562,8.741470197366281,571.45036555919,36.36079624636012,0.09299436384294833,0.09299436384294833,90.94848779773851,646.7758002382642,0.09299436384294833,11.06632929239943,0.8369492742535642
1563,8.97081741711848,563.3482469469651,50.198403844540366,0.09543422788181279,0.09543422788181279,93.14380637310481,663.6496204081233,0.09543422788181279,11.452107340991093,0.8589080506118552
1564,7.89780805746337,506.2999080212862,42.59775196930742,0.0840192346994427,0.0840192346994427,82.84296536827424,584.353777014272,0.0840192346994427,9.830250454491004,0.756173111926455
1565,6.306926531611482,428.11691510398026,35.64784561319345,0.0685535493124888,0.0685535493124888,82.88124105059993,476.7213815265074,0.0685535493124888,7.952211713756264,0.616981943360763
1566,4.666256470850465,341.2960846939799,31.395790819741414,0.05072017910644791,0.05072017910644791,121.42410859826403,352.6066846177041,0.05072017910644791,5.528499514363075,0.35504125328739383
1567,3.21079575882758,249.53467037863302,25.19776671525682,0.48859935469822957,0.0348999540099417,140.96091379855164,242.55467959881423,0.3489995391018504,3.769195021213085,0.3140995852027552
1568,2.9748293045292007,219.21517144129692,22.78719247182696,0.02974829317401824,0.02974829317401824,138.24031777555453,206.75063665586484,1.219680014933744,3.331808821057089,0.2379863444820342
1569,3.1737404396800324,231.87159112378498,25.986963797286556,0.031423172791981584,0.031423172791981584,144.79797965831992,218.3910500488356,2.545276986302441,3.3308563030244303,0.1885390361364485
1570,3.3155397585959387,237.2236191899617,26.556823359683573,0.03250529186877999,0.03250529186877999,138.7000798964001,225.879272369291,3.7056032595932162,3.4780662173448036,0.1300211671181548
1571,3.3688827494695035,241.55889971118123,24.2492847405116,0.03335527486205045,0.03335527486205045,129.58524238861207,231.7858042105816,4.569672640328157,3.6690802221841663,0.1000658243542431
1572,3.5189618071725213,257.27129771444953,24.80868073990067,0.03518961818056101,0.03518961818056101,126.99933161699576,244.63822482709512,5.278442710703775,3.5189618071725204,0.14075847239248457
1573,4.56800035787299,334.9257862331182,30.285842372220763,0.04568000366258874,0.04568000366258874,143.8006512632584,317.61306487710067,7.03472055107864,4.56800035787299,0.18272001439626284
1574,4.716406731308593,342.55262088906306,32.96768305135535,0.0471640673943079,0.0471640673943079,139.69996737901116,327.93176002226085,6.4614772218624035,5.471031808304835,0.188656269331128
1575,4.808212179686803,338.09824653035946,31.181970075740608,0.04760606126549429,0.04760606126549429,140.53309261587702,331.1001555362802,4.236939445476252,5.47469703626578,0.3332424283707987
1576,4.498434816981472,325.00078078107197,29.573868499274838,0.044538958669989206,0.044538958669989206,146.31047894561743,309.76845694564696,1.5588635504959212,4.810207527063272,0.22269479300247752
1577,3.7649768226181712,274.1350450770371,25.422912801636155,0.037276998346500737,0.037276998346500737,151.00911988134624,259.3360767746789,0.14910799307469183,4.025915810317184,0.29821598604556465
1578,3.0163086278047224,223.1172451225117,24.787486742410078,0.029864441987691486,0.029864441987691486,151.05434691874942,207.6773286818382,0.029864441987691486,3.583733023109938,0.17918665127861322
1579,3.340595021934941,251.11252779025384,22.782858048921813,0.03340595033399153,0.03340595033399153,169.90266280983278,232.3383837676308,0.03340595033399153,4.142337827171515,0.33405950229777454
1580,3.919872087713407,285.21920764240394,23.16993699322204,0.038810614828534935,0.038810614828534935,173.7939327558813,269.9278254392379,0.038810614828534935,4.657273767561521,0.3881061473882168
1581,4.55512273134122,313.80736598102544,24.85022400921171,0.045100225147728934,0.045100225147728934,166.01392845306643,313.6720653058396,0.045100225147728934,5.77282880801345,0.45100225070517336
1582,5.403284587175334,357.96760389569044,30.42049222546538,0.054032845942656414,0.054032845942656414,153.45328227381611,375.85247587900363,0.054032845942656414,4.538759053238745,0.5403284587820102
1583,6.641557494977299,408.7214482373737,39.45085151987717,0.06641557500746278,0.06641557500746278,123.00164480595821,461.9867393466242,0.06641557500746278,8.10270014385948,0.6641557495501875
1584,8.354579277976015,538.4259709119029,38.217756271436684,0.08887850300027751,0.08887850300027751,108.96504462499232,618.1499880640882,0.08887850300027751,11.198691372591316,0.7999065266541114
1585,9.059297389942422,595.600615634039,39.706707708973425,0.09637550418805864,0.09637550418805864,105.82030355443027,670.3880068528065,0.09637550418805864,11.757811506083515,0.578253024927546
1586,9.596470335596909,646.128305891025,38.79424178208488,0.10209010999066984,0.10209010999066984,99.9462176437852,710.1388048314027,0.10209010999066984,12.148723084415787,0.9188109896127177
1587,9.724238419276563,633.9375854585206,54.51780475470791,0.10344934492293935,0.10344934492293935,102.82864881624704,719.490193678848,0.10344934492293935,12.517370731185675,0.8275947591216049
1588,8.440667365367492,559.9574647890092,44.71757816952756,0.0897943337167688,0.0897943337167688,98.68397270739938,624.6093850340468,0.0897943337167688,10.505937039861756,0.7183546694324215
1589,5.724149297187837,396.8328719247049,31.980573247046607,0.06221901416139269,0.06221901416139269,82.62685072378838,432.7332430599384,0.06221901416139269,7.279624649667621,0.49775211285574766
1590,4.427209256902554,328.2871907613887,29.594931445141235,0.04812183982847735,0.04812183982847735,117.60977634435446,334.5911517683853,0.04812183982847735,5.197158692871613,0.28873103856883553
1591,3.5841675650691975,280.03257018491536,27.894173657907988,0.5454168034643337,0.038958343196807244,158.52149806381897,270.7994428708083,0.5064584603668352,4.168542711531669,0.27270840178184197
1592,3.811738447041064,281.0013583084811,29.426620810474468,0.03811738457089335,0.03811738457089335,179.60911561989053,265.03017421580455,1.982103992510101,4.231029676204409,0.26682169138731177
1593,2.8328656930544343,205.70531675111755,23.392178098081448,0.0280481753152937,4.71209342993958,129.4703766189711,195.01896200853187,3.0011547441187756,2.945058393763995,0.14024087602493213
1594,3.1257297227919776,223.06065344407943,24.821971327177046,0.03064440917196966,0.03064440917196966,137.62404102455187,213.00928727707623,4.719238993170544,3.2176629499292027,0.09193322726350449
1595,2.9399798327839584,212.02785248557447,21.162033052977048,0.0291087113472485,0.0291087113472485,117.01701908188406,202.33465165119057,5.414220286005069,3.14374081128452,0.058217422561649884
1596,3.5749303225375835,260.5409218987548,25.417754592580533,0.035749303332509086,0.035749303332509086,131.8791795945247,248.60065462184093,7.32860716108834,3.503431716088998,0.10724790978113502
1597,4.573816128037671,333.52267205041915,30.598829896090376,0.04573816136412899,0.04573816136412899,143.66356457908913,318.10891169921746,9.51353754622694,4.4823398054786106,0.13721448392321303
1598,4.219097845402249,303.26875312100935,29.57587589571827,0.04219097854481074,0.04219097854481074,124.42119545829796,293.43825514143606,7.847521992369269,4.851962522198822,0.12657293545104892
1599,5.103933598567279,354.3949141210174,33.200835388278264,0.05053399610123526,0.05053399610123526,153.16854195082115,351.5650103436365,6.367283499183779,5.760875546887858,0.303203976224559
1600,5.269571599619643,377.11350021308806,34.9565640762667,0.052173976307292855,0.052173976307292855,170.24368444875492,362.92217867767863,2.8173947166628532,5.6347894332515045,0.15652192877355597
1601,3.4073474192428885,247.21823650873787,23.244181898919532,0.03373611317534319,0.03373611317534319,142.40013322922204,234.73587467628835,0.2361527915394538,3.677236323728285,0.2361527915394538
1602,2.7136263404307015,199.67991050519453,22.434435585681932,0.02686758767154947,0.02686758767154947,137.88445919173705,186.864071254534,0.02686758767154947,3.197242915927327,0.1343379377819923
1603,2.636431647119143,197.44236604190257,18.1386497313163,0.026364316616428733,0.026364316616428733,136.4353377309635,183.39018536354024,0.026364316616428733,3.1900822929833286,0.23727884837431407
1604,3.178554149026262,229.89443621535273,18.913970727755206,0.031470833280373665,0.031470833280373665,143.1922908665563,218.91111544339995,0.031470833280373665,3.713558312703048,0.28323749854011226
1605,4.326832474003988,295.0814067359019,23.69047879290452,0.042839925574610964,0.042839925574610964,160.26416123683126,297.9945216688339,0.042839925574610964,5.526350387564199,0.3855593294489952
1606,5.253181983841189,338.5675788538883,29.470350929009317,0.05253181991133971,0.05253181991133971,156.86001403537088,365.46387061077786,0.05253181991133971,4.517736506113742,0.47278637861276224
1607,7.496952941292663,440.8958024744358,45.506504353384614,0.0749695294640365,0.0749695294640365,140.41792858949586,521.5630161221892,0.0749695294640365,9.296221647190507,0.6747257647633288
1608,7.896621677399204,479.7617702060422,35.282777707368524,0.08400661363493714,0.08400661363493714,109.5446241199233,584.3500041241766,0.08400661363493714,10.500826698653954,0.6720529087569861
1609,9.532754030525341,596.4056005670062,40.7677353219088,0.10141227695824424,0.10141227695824424,118.95660082728756,705.5252105330082,0.10141227695824424,12.372297784287472,0.5070613846385542
1610,10.041882695998767,645.137548945969,39.312902469336336,0.10682853935498353,0.10682853935498353,112.59728044199903,743.2061480405818,0.10682853935498353,12.605767639648773,0.8546283145862414
1611,10.092022876196083,628.4968289047248,56.79446916480894,0.10736194552711731,0.10736194552711731,115.30672945743885,746.8096928358774,0.10736194552711731,12.99079540445481,0.7515336184735074
1612,10.026206493954973,642.3171862381027,52.15760612265578,0.10666177124819069,0.10666177124819069,128.42077253916483,742.0459423212301,0.10666177124819069,12.479427231828687,0.7466323985196013
1613,8.338467427632496,561.7589251761453,46.94919703799384,0.09063551555998546,0.09063551555998546,121.27031976216361,630.4606459382437,0.09063551555998546,10.604355315564499,0.6344486086636738
1614,5.2914541571470775,388.2316908727673,35.14215749980356,0.05751580612249974,0.05751580612249974,134.1268597208282,399.9649153080309,0.05751580612249974,6.096675441920083,0.28757903034337495
1615,4.009930923661881,312.64385342171397,30.85903362932494,0.6102068797629732,0.04358620577978394,177.48302957388748,302.96771575830945,1.0460689366730924,4.620137803336041,0.26151723423487555
1616,3.58547392264402,263.92673543798594,28.11011555279055,0.03585473933325867,0.03585473933325867,170.48928501669675,249.2980018340389,2.94008861658753,3.9440213148976238,0.21512843546011448
1617,3.4777855400069386,251.1925298370472,29.302925687738416,0.0344335203093233,5.7848313932042865,161.63094380471443,239.41626592968157,5.578230272022435,3.6155196207948403,0.1377340809002997
1618,3.6569346971805015,262.1406654140938,29.58134304475159,0.036207274335299765,0.036207274335299765,168.36382516240516,251.67676316207147,8.291465798422264,3.765556519865855,0.07241454856377794
1619,3.7064548020090036,268.6067794941272,27.687217370331457,0.037064548123424676,0.037064548123424676,150.18554857327683,257.6727378285087,9.933298869208652,3.928842090123277,0.037064548123424676
1620,3.919163234169411,285.07993364639617,28.139592020725892,0.03919163243942478,0.03919163243942478,144.18601538155713,272.6169945620515,11.287190114222193,3.762396704806586,0.07838326478015438
1621,4.389041140279387,317.81046896133125,30.635507158622623,0.04389041149006942,0.04389041149006942,135.40191917498598,305.3017017117864,12.464876838231154,4.2134794946717395,0.08778082289199961
1622,4.313179670170631,309.9019592954001,32.348847525696286,0.04313179679051572,0.04313179679051572,133.53604258579347,300.0247778509149,10.826080971992747,4.960156620682761,0.08626359349134356
