"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Ireland (IE)","14.07.2018 19:30 - 14.07.2018 20:00 (CET)","n/e","n/e","n/e","902","102","429","n/e","181","n/e","58","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1048"
"Ireland (IE)","14.07.2018 20:00 - 14.07.2018 20:30 (CET)","n/e","n/e","n/e","899","103","428","n/e","182","n/e","60","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1007"
"Ireland (IE)","14.07.2018 20:30 - 14.07.2018 21:00 (CET)","n/e","n/e","n/e","935","101","420","n/e","179","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","966"
"Ireland (IE)","14.07.2018 21:00 - 14.07.2018 21:30 (CET)","n/e","n/e","n/e","847","101","419","n/e","178","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","909"
"Ireland (IE)","14.07.2018 21:30 - 14.07.2018 22:00 (CET)","n/e","n/e","n/e","861","105","435","n/e","183","n/e","22","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","856"
"Ireland (IE)","14.07.2018 22:00 - 14.07.2018 22:30 (CET)","n/e","n/e","n/e","861","103","433","n/e","181","n/e","59","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","845"
"Ireland (IE)","14.07.2018 22:30 - 14.07.2018 23:00 (CET)","n/e","n/e","n/e","865","104","434","n/e","183","n/e","60","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","785"
"Ireland (IE)","14.07.2018 23:00 - 14.07.2018 23:30 (CET)","n/e","n/e","n/e","965","108","439","n/e","185","n/e","23","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","737"
"Ireland (IE)","14.07.2018 23:30 - 15.07.2018 00:00 (CET)","n/e","n/e","n/e","947","101","427","n/e","181","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","753"
"Ireland (IE)","15.07.2018 00:00 - 15.07.2018 00:30 (CET)","n/e","n/e","n/e","947","101","416","n/e","180","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","694"
"Ireland (IE)","15.07.2018 00:30 - 15.07.2018 01:00 (CET)","n/e","n/e","n/e","940","101","410","n/e","179","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","662"
"Ireland (IE)","15.07.2018 01:00 - 15.07.2018 01:30 (CET)","n/e","n/e","n/e","948","101","431","n/e","180","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","648"
"Ireland (IE)","15.07.2018 01:30 - 15.07.2018 02:00 (CET)","n/e","n/e","n/e","933","101","422","n/e","177","n/e","10","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","655"
"Ireland (IE)","15.07.2018 02:00 - 15.07.2018 02:30 (CET)","n/e","n/e","n/e","946","102","430","n/e","180","n/e","76","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","655"
"Ireland (IE)","15.07.2018 02:30 - 15.07.2018 03:00 (CET)","n/e","n/e","n/e","958","103","436","n/e","185","n/e","148","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","663"
"Ireland (IE)","15.07.2018 03:00 - 15.07.2018 03:30 (CET)","n/e","n/e","n/e","969","106","443","n/e","188","n/e","147","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","711"
"Ireland (IE)","15.07.2018 03:30 - 15.07.2018 04:00 (CET)","n/e","n/e","n/e","957","102","434","n/e","185","n/e","147","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","728"
"Ireland (IE)","15.07.2018 04:00 - 15.07.2018 04:30 (CET)","n/e","n/e","n/e","917","101","437","n/e","186","n/e","146","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","692"
"Ireland (IE)","15.07.2018 04:30 - 15.07.2018 05:00 (CET)","n/e","n/e","n/e","884","101","431","n/e","184","n/e","146","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","678"
"Ireland (IE)","15.07.2018 05:00 - 15.07.2018 05:30 (CET)","n/e","n/e","n/e","878","102","432","n/e","185","n/e","146","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","708"
"Ireland (IE)","15.07.2018 05:30 - 15.07.2018 06:00 (CET)","n/e","n/e","n/e","867","102","426","n/e","183","n/e","146","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","691"
"Ireland (IE)","15.07.2018 06:00 - 15.07.2018 06:30 (CET)","n/e","n/e","n/e","729","102","400","n/e","183","n/e","145","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","701"
"Ireland (IE)","15.07.2018 06:30 - 15.07.2018 07:00 (CET)","n/e","n/e","n/e","720","102","307","n/e","181","n/e","145","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","679"
"Ireland (IE)","15.07.2018 07:00 - 15.07.2018 07:30 (CET)","n/e","n/e","n/e","740","107","334","n/e","187","n/e","143","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","669"
"Ireland (IE)","15.07.2018 07:30 - 15.07.2018 08:00 (CET)","n/e","n/e","n/e","777","101","430","n/e","185","n/e","143","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","632"
"Ireland (IE)","15.07.2018 08:00 - 15.07.2018 08:30 (CET)","n/e","n/e","n/e","731","101","430","n/e","179","n/e","143","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","616"
"Ireland (IE)","15.07.2018 08:30 - 15.07.2018 09:00 (CET)","n/e","n/e","n/e","849","101","427","n/e","176","n/e","142","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","589"
"Ireland (IE)","15.07.2018 09:00 - 15.07.2018 09:30 (CET)","n/e","n/e","n/e","963","104","436","n/e","178","n/e","141","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","619"
"Ireland (IE)","15.07.2018 09:30 - 15.07.2018 10:00 (CET)","n/e","n/e","n/e","958","138","430","n/e","176","n/e","12","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","640"
"Ireland (IE)","15.07.2018 10:00 - 15.07.2018 10:30 (CET)","n/e","n/e","n/e","962","185","436","n/e","182","n/e","20","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","610"
"Ireland (IE)","15.07.2018 10:30 - 15.07.2018 11:00 (CET)","n/e","n/e","n/e","956","213","423","n/e","180","n/e","56","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","628"
"Ireland (IE)","15.07.2018 11:00 - 15.07.2018 11:30 (CET)","n/e","n/e","n/e","969","215","436","n/e","178","n/e","65","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","615"
"Ireland (IE)","15.07.2018 11:30 - 15.07.2018 12:00 (CET)","n/e","n/e","n/e","942","274","419","n/e","174","n/e","96","","0","n/e","n/e","n/e","49","n/e","n/e","n/e","n/e","628"
"Ireland (IE)","15.07.2018 12:00 - 15.07.2018 12:30 (CET)","n/e","n/e","n/e","933","276","416","n/e","173","n/e","55","","0","n/e","n/e","n/e","50","n/e","n/e","n/e","n/e","675"
"Ireland (IE)","15.07.2018 12:30 - 15.07.2018 13:00 (CET)","n/e","n/e","n/e","986","275","400","n/e","174","n/e","56","","0","n/e","n/e","n/e","50","n/e","n/e","n/e","n/e","692"
"Ireland (IE)","15.07.2018 13:00 - 15.07.2018 13:30 (CET)","n/e","n/e","n/e","1003","276","393","n/e","173","n/e","16","","0","n/e","n/e","n/e","49","n/e","n/e","n/e","n/e","749"
"Ireland (IE)","15.07.2018 13:30 - 15.07.2018 14:00 (CET)","n/e","n/e","n/e","1001","276","393","n/e","173","n/e","16","","0","n/e","n/e","n/e","30","n/e","n/e","n/e","n/e","838"
"Ireland (IE)","15.07.2018 14:00 - 15.07.2018 14:30 (CET)","n/e","n/e","n/e","1021","276","406","n/e","176","n/e","18","","0","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","795"
"Ireland (IE)","15.07.2018 14:30 - 15.07.2018 15:00 (CET)","n/e","n/e","n/e","956","276","402","n/e","175","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","799"
"Ireland (IE)","15.07.2018 15:00 - 15.07.2018 15:30 (CET)","n/e","n/e","n/e","940","275","388","n/e","177","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","752"
"Ireland (IE)","15.07.2018 15:30 - 15.07.2018 16:00 (CET)","n/e","n/e","n/e","945","275","391","n/e","177","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","704"
"Ireland (IE)","15.07.2018 16:00 - 15.07.2018 16:30 (CET)","n/e","n/e","n/e","936","228","399","n/e","179","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","794"
"Ireland (IE)","15.07.2018 16:30 - 15.07.2018 17:00 (CET)","n/e","n/e","n/e","1013","143","414","n/e","183","n/e","21","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","748"
"Ireland (IE)","15.07.2018 17:00 - 15.07.2018 17:30 (CET)","n/e","n/e","n/e","1166","137","401","n/e","180","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","725"
"Ireland (IE)","15.07.2018 17:30 - 15.07.2018 18:00 (CET)","n/e","n/e","n/e","1260","138","404","n/e","181","n/e","56","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","736"
"Ireland (IE)","15.07.2018 18:00 - 15.07.2018 18:30 (CET)","n/e","n/e","n/e","1309","150","388","n/e","182","n/e","59","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","795"
"Ireland (IE)","15.07.2018 18:30 - 15.07.2018 19:00 (CET)","n/e","n/e","n/e","1203","173","373","n/e","178","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","860"
"Ireland (IE)","15.07.2018 19:00 - 15.07.2018 19:30 (CET)","n/e","n/e","n/e","1186","187","383","n/e","182","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","849"
"Ireland (IE)","15.07.2018 19:30 - 15.07.2018 20:00 (CET)","n/e","n/e","n/e","1261","187","388","n/e","182","n/e","18","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","809"
"Ireland (IE)","15.07.2018 20:00 - 15.07.2018 20:30 (CET)","n/e","n/e","n/e","1331","223","386","n/e","181","n/e","59","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","669"
"Ireland (IE)","15.07.2018 20:30 - 15.07.2018 21:00 (CET)","n/e","n/e","n/e","1349","254","397","n/e","185","n/e","64","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","597"
"Ireland (IE)","15.07.2018 21:00 - 15.07.2018 21:30 (CET)","n/e","n/e","n/e","1310","243","396","n/e","168","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","595"
"Ireland (IE)","15.07.2018 21:30 - 15.07.2018 22:00 (CET)","n/e","n/e","n/e","1330","248","404","n/e","171","n/e","17","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","610"
"Ireland (IE)","15.07.2018 22:00 - 15.07.2018 22:30 (CET)","n/e","n/e","n/e","1310","244","396","n/e","169","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","578"
"Ireland (IE)","15.07.2018 22:30 - 15.07.2018 23:00 (CET)","n/e","n/e","n/e","1330","248","409","n/e","171","n/e","18","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","493"
"Ireland (IE)","15.07.2018 23:00 - 15.07.2018 23:30 (CET)","n/e","n/e","n/e","1347","252","416","n/e","174","n/e","24","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","402"
"Ireland (IE)","15.07.2018 23:30 - 16.07.2018 00:00 (CET)","n/e","n/e","n/e","1313","243","397","n/e","163","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","389"
"Ireland (IE)","16.07.2018 00:00 - 16.07.2018 00:30 (CET)","n/e","n/e","n/e","1320","245","399","n/e","174","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","362"
"Ireland (IE)","16.07.2018 00:30 - 16.07.2018 01:00 (CET)","n/e","n/e","n/e","1302","242","392","n/e","173","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","323"
"Ireland (IE)","16.07.2018 01:00 - 16.07.2018 01:30 (CET)","n/e","n/e","n/e","1354","257","416","n/e","180","n/e","147","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","287"
"Ireland (IE)","16.07.2018 01:30 - 16.07.2018 02:00 (CET)","n/e","n/e","n/e","1365","254","425","n/e","179","n/e","147","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","292"
"Ireland (IE)","16.07.2018 02:00 - 16.07.2018 02:30 (CET)","n/e","n/e","n/e","1353","251","409","n/e","177","n/e","147","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","266"
"Ireland (IE)","16.07.2018 02:30 - 16.07.2018 03:00 (CET)","n/e","n/e","n/e","1346","214","407","n/e","176","n/e","147","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","245"
"Ireland (IE)","16.07.2018 03:00 - 16.07.2018 03:30 (CET)","n/e","n/e","n/e","1312","198","410","n/e","178","n/e","146","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","232"
"Ireland (IE)","16.07.2018 03:30 - 16.07.2018 04:00 (CET)","n/e","n/e","n/e","1316","194","412","n/e","177","n/e","146","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","211"
"Ireland (IE)","16.07.2018 04:00 - 16.07.2018 04:30 (CET)","n/e","n/e","n/e","1303","166","401","n/e","176","n/e","146","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","195"
"Ireland (IE)","16.07.2018 04:30 - 16.07.2018 05:00 (CET)","n/e","n/e","n/e","1294","115","410","n/e","177","n/e","144","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","191"
"Ireland (IE)","16.07.2018 05:00 - 16.07.2018 05:30 (CET)","n/e","n/e","n/e","1310","114","405","n/e","176","n/e","144","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","196"
"Ireland (IE)","16.07.2018 05:30 - 16.07.2018 06:00 (CET)","n/e","n/e","n/e","1239","111","399","n/e","179","n/e","144","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","170"
"Ireland (IE)","16.07.2018 06:00 - 16.07.2018 06:30 (CET)","n/e","n/e","n/e","1246","113","401","n/e","179","n/e","144","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","188"
"Ireland (IE)","16.07.2018 06:30 - 16.07.2018 07:00 (CET)","n/e","n/e","n/e","1272","143","417","n/e","183","n/e","142","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","164"
"Ireland (IE)","16.07.2018 07:00 - 16.07.2018 07:30 (CET)","n/e","n/e","n/e","1401","186","419","n/e","184","n/e","141","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","164"
"Ireland (IE)","16.07.2018 07:30 - 16.07.2018 08:00 (CET)","n/e","n/e","n/e","1533","221","446","n/e","184","n/e","141","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","118"
"Ireland (IE)","16.07.2018 08:00 - 16.07.2018 08:30 (CET)","n/e","n/e","n/e","1516","268","436","n/e","181","n/e","72","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","113"
"Ireland (IE)","16.07.2018 08:30 - 16.07.2018 09:00 (CET)","n/e","n/e","n/e","1582","281","421","n/e","178","n/e","10","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","92"
"Ireland (IE)","16.07.2018 09:00 - 16.07.2018 09:30 (CET)","n/e","n/e","n/e","1644","279","436","n/e","186","n/e","18","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","76"
"Ireland (IE)","16.07.2018 09:30 - 16.07.2018 10:00 (CET)","n/e","n/e","n/e","1620","279","427","n/e","183","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","84"
"Ireland (IE)","16.07.2018 10:00 - 16.07.2018 10:30 (CET)","n/e","n/e","n/e","1607","278","423","n/e","183","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","135"
"Ireland (IE)","16.07.2018 10:30 - 16.07.2018 11:00 (CET)","n/e","n/e","n/e","1564","247","424","n/e","183","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","148"
"Ireland (IE)","16.07.2018 11:00 - 16.07.2018 11:30 (CET)","n/e","n/e","n/e","1560","200","426","n/e","183","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","147"
"Ireland (IE)","16.07.2018 11:30 - 16.07.2018 12:00 (CET)","n/e","n/e","n/e","1488","177","431","n/e","185","n/e","15","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","199"
"Ireland (IE)","16.07.2018 12:00 - 16.07.2018 12:30 (CET)","n/e","n/e","n/e","1484","175","428","n/e","183","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","265"
"Ireland (IE)","16.07.2018 12:30 - 16.07.2018 13:00 (CET)","n/e","n/e","n/e","1512","117","441","n/e","187","n/e","20","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","270"
"Ireland (IE)","16.07.2018 13:00 - 16.07.2018 13:30 (CET)","n/e","n/e","n/e","1579","120","447","n/e","189","n/e","23","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","233"
"Ireland (IE)","16.07.2018 13:30 - 16.07.2018 14:00 (CET)","n/e","n/e","n/e","1629","112","436","n/e","186","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","346"
"Ireland (IE)","16.07.2018 14:00 - 16.07.2018 14:30 (CET)","n/e","n/e","n/e","1647","115","440","n/e","187","n/e","20","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","296"
"Ireland (IE)","16.07.2018 14:30 - 16.07.2018 15:00 (CET)","n/e","n/e","n/e","1609","110","428","n/e","184","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","352"
"Ireland (IE)","16.07.2018 15:00 - 16.07.2018 15:30 (CET)","n/e","n/e","n/e","1632","113","434","n/e","171","n/e","18","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","419"
"Ireland (IE)","16.07.2018 15:30 - 16.07.2018 16:00 (CET)","n/e","n/e","n/e","1609","110","429","n/e","169","n/e","55","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","448"
"Ireland (IE)","16.07.2018 16:00 - 16.07.2018 16:30 (CET)","n/e","n/e","n/e","1612","110","429","n/e","169","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","417"
"Ireland (IE)","16.07.2018 16:30 - 16.07.2018 17:00 (CET)","n/e","n/e","n/e","1624","138","433","n/e","171","n/e","16","","23","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","462"
"Ireland (IE)","16.07.2018 17:00 - 16.07.2018 17:30 (CET)","n/e","n/e","n/e","1604","135","426","n/e","169","n/e","16","","23","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","504"
"Ireland (IE)","16.07.2018 17:30 - 16.07.2018 18:00 (CET)","n/e","n/e","n/e","1629","149","434","n/e","170","n/e","16","","23","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","580"
"Ireland (IE)","16.07.2018 18:00 - 16.07.2018 18:30 (CET)","n/e","n/e","n/e","1653","178","432","n/e","170","n/e","16","","38","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","493"
"Ireland (IE)","16.07.2018 18:30 - 16.07.2018 19:00 (CET)","n/e","n/e","n/e","1654","188","435","n/e","170","n/e","56","","37","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","516"
"Ireland (IE)","16.07.2018 19:00 - 16.07.2018 19:30 (CET)","n/e","n/e","n/e","1664","223","430","n/e","171","n/e","56","","37","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","506"
"Ireland (IE)","16.07.2018 19:30 - 16.07.2018 20:00 (CET)","n/e","n/e","n/e","1697","249","429","n/e","169","n/e","55","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","503"
"Ireland (IE)","16.07.2018 20:00 - 16.07.2018 20:30 (CET)","n/e","n/e","n/e","1672","274","423","n/e","168","n/e","54","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","503"
"Ireland (IE)","16.07.2018 20:30 - 16.07.2018 21:00 (CET)","n/e","n/e","n/e","1709","277","433","n/e","171","n/e","99","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","371"
"Ireland (IE)","16.07.2018 21:00 - 16.07.2018 21:30 (CET)","n/e","n/e","n/e","1649","276","421","n/e","166","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","436"
"Ireland (IE)","16.07.2018 21:30 - 16.07.2018 22:00 (CET)","n/e","n/e","n/e","1643","235","430","n/e","169","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","355"
"Ireland (IE)","16.07.2018 22:00 - 16.07.2018 22:30 (CET)","n/e","n/e","n/e","1634","237","428","n/e","169","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","339"
"Ireland (IE)","16.07.2018 22:30 - 16.07.2018 23:00 (CET)","n/e","n/e","n/e","1648","237","431","n/e","171","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","273"
"Ireland (IE)","16.07.2018 23:00 - 16.07.2018 23:30 (CET)","n/e","n/e","n/e","1668","256","421","n/e","168","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","279"
"Ireland (IE)","16.07.2018 23:30 - 17.07.2018 00:00 (CET)","n/e","n/e","n/e","1598","252","418","n/e","167","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","253"
"Ireland (IE)","17.07.2018 00:00 - 17.07.2018 00:30 (CET)","n/e","n/e","n/e","1638","211","428","n/e","174","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","247"
"Ireland (IE)","17.07.2018 00:30 - 17.07.2018 01:00 (CET)","n/e","n/e","n/e","1630","211","428","n/e","174","n/e","16","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","193"
"Ireland (IE)","17.07.2018 01:00 - 17.07.2018 01:30 (CET)","n/e","n/e","n/e","1665","180","438","n/e","178","n/e","79","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","170"
"Ireland (IE)","17.07.2018 01:30 - 17.07.2018 02:00 (CET)","n/e","n/e","n/e","1699","187","451","n/e","180","n/e","147","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","164"
"Ireland (IE)","17.07.2018 02:00 - 17.07.2018 02:30 (CET)","n/e","n/e","n/e","1691","185","446","n/e","179","n/e","146","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","164"
"Ireland (IE)","17.07.2018 02:30 - 17.07.2018 03:00 (CET)","n/e","n/e","n/e","1676","181","442","n/e","178","n/e","146","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","170"
"Ireland (IE)","17.07.2018 03:00 - 17.07.2018 03:30 (CET)","n/e","n/e","n/e","1654","178","433","n/e","176","n/e","146","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","166"
"Ireland (IE)","17.07.2018 03:30 - 17.07.2018 04:00 (CET)","n/e","n/e","n/e","1639","176","429","n/e","174","n/e","146","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","151"
"Ireland (IE)","17.07.2018 04:00 - 17.07.2018 04:30 (CET)","n/e","n/e","n/e","1652","177","436","n/e","176","n/e","145","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","139"
"Ireland (IE)","17.07.2018 04:30 - 17.07.2018 05:00 (CET)","n/e","n/e","n/e","1645","176","431","n/e","175","n/e","145","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","153"
"Ireland (IE)","17.07.2018 05:00 - 17.07.2018 05:30 (CET)","n/e","n/e","n/e","1618","178","436","n/e","176","n/e","144","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","138"
"Ireland (IE)","17.07.2018 05:30 - 17.07.2018 06:00 (CET)","n/e","n/e","n/e","1618","184","446","n/e","179","n/e","142","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","124"
"Ireland (IE)","17.07.2018 06:00 - 17.07.2018 06:30 (CET)","n/e","n/e","n/e","1626","185","448","n/e","180","n/e","142","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","111"
"Ireland (IE)","17.07.2018 06:30 - 17.07.2018 07:00 (CET)","n/e","n/e","n/e","1608","181","443","n/e","178","n/e","142","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","97"
"Ireland (IE)","17.07.2018 07:00 - 17.07.2018 07:30 (CET)","n/e","n/e","n/e","1663","209","454","n/e","191","n/e","140","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","88"
"Ireland (IE)","17.07.2018 07:30 - 17.07.2018 08:00 (CET)","n/e","n/e","n/e","1654","238","425","n/e","193","n/e","141","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","78"
"Ireland (IE)","17.07.2018 08:00 - 17.07.2018 08:30 (CET)","n/e","n/e","n/e","1650","240","427","n/e","193","n/e","10","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","69"
"Ireland (IE)","17.07.2018 08:30 - 17.07.2018 09:00 (CET)","n/e","n/e","n/e","1679","243","435","n/e","195","n/e","12","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","79"
"Ireland (IE)","17.07.2018 09:00 - 17.07.2018 09:30 (CET)","n/e","n/e","n/e","1657","240","428","n/e","193","n/e","10","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","77"
"Ireland (IE)","17.07.2018 09:30 - 17.07.2018 10:00 (CET)","n/e","n/e","n/e","1641","237","424","n/e","192","n/e","10","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","79"
"Ireland (IE)","17.07.2018 10:00 - 17.07.2018 10:30 (CET)","n/e","n/e","n/e","1623","205","419","n/e","191","n/e","10","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","89"
"Ireland (IE)","17.07.2018 10:30 - 17.07.2018 11:00 (CET)","n/e","n/e","n/e","1641","211","423","n/e","192","n/e","10","","0","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","80"
