"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Finland (FI)","17.01.2018 01:00 - 17.01.2018 02:00 (CET)","926","n/e","n/e","908","903","1","n/e","670","n/e","n/e","n/e","1289","n/e","n/e","2794","167","36","n/e","7","n/e","1501"
"Finland (FI)","17.01.2018 02:00 - 17.01.2018 03:00 (CET)","923","n/e","n/e","902","897","1","n/e","673","n/e","n/e","n/e","1258","n/e","n/e","2794","169","36","n/e","7","n/e","1522"
"Finland (FI)","17.01.2018 03:00 - 17.01.2018 04:00 (CET)","924","n/e","n/e","903","897","1","n/e","667","n/e","n/e","n/e","1282","n/e","n/e","2794","168","36","n/e","7","n/e","1538"
"Finland (FI)","17.01.2018 04:00 - 17.01.2018 05:00 (CET)","923","n/e","n/e","934","899","1","n/e","665","n/e","n/e","n/e","1430","n/e","n/e","2794","168","36","n/e","7","n/e","1535"
"Finland (FI)","17.01.2018 05:00 - 17.01.2018 06:00 (CET)","935","n/e","n/e","935","921","1","n/e","716","n/e","n/e","n/e","1753","n/e","n/e","2794","164","36","n/e","19","n/e","1524"
"Finland (FI)","17.01.2018 06:00 - 17.01.2018 07:00 (CET)","947","n/e","n/e","956","1010","1","n/e","811","n/e","n/e","n/e","2063","n/e","n/e","2794","163","37","n/e","30","n/e","1474"
"Finland (FI)","17.01.2018 07:00 - 17.01.2018 08:00 (CET)","944","n/e","n/e","1014","1048","1","n/e","877","n/e","n/e","n/e","2210","n/e","n/e","2793","163","40","n/e","35","n/e","1397"
"Finland (FI)","17.01.2018 08:00 - 17.01.2018 09:00 (CET)","938","n/e","n/e","960","1064","18","n/e","887","n/e","n/e","n/e","2302","n/e","n/e","2794","163","41","n/e","35","n/e","1297"
"Finland (FI)","17.01.2018 09:00 - 17.01.2018 10:00 (CET)","933","n/e","n/e","961","1062","26","n/e","868","n/e","n/e","n/e","2325","n/e","n/e","2794","161","41","n/e","34","n/e","1205"
"Finland (FI)","17.01.2018 10:00 - 17.01.2018 11:00 (CET)","933","n/e","n/e","945","1066","1","n/e","882","n/e","n/e","n/e","2366","n/e","n/e","2794","161","41","n/e","26","n/e","1107"
"Finland (FI)","17.01.2018 11:00 - 17.01.2018 12:00 (CET)","948","n/e","n/e","946","985","1","n/e","879","n/e","n/e","n/e","2375","n/e","n/e","2793","160","41","n/e","26","n/e","1015"
"Finland (FI)","17.01.2018 12:00 - 17.01.2018 13:00 (CET)","951","n/e","n/e","953","1025","1","n/e","856","n/e","n/e","n/e","2365","n/e","n/e","2792","157","40","n/e","27","n/e","906"
"Finland (FI)","17.01.2018 13:00 - 17.01.2018 14:00 (CET)","943","n/e","n/e","955","1052","1","n/e","878","n/e","n/e","n/e","2372","n/e","n/e","2793","157","41","n/e","35","n/e","867"
"Finland (FI)","17.01.2018 14:00 - 17.01.2018 15:00 (CET)","952","n/e","n/e","978","1059","1","n/e","886","n/e","n/e","n/e","2390","n/e","n/e","2793","160","41","n/e","34","n/e","883"
"Finland (FI)","17.01.2018 15:00 - 17.01.2018 16:00 (CET)","939","n/e","n/e","955","1065","1","n/e","891","n/e","n/e","n/e","2280","n/e","n/e","2793","165","41","n/e","34","n/e","866"
"Finland (FI)","17.01.2018 16:00 - 17.01.2018 17:00 (CET)","941","n/e","n/e","995","1073","1","n/e","900","n/e","n/e","n/e","2328","n/e","n/e","2793","168","37","n/e","34","n/e","886"
"Finland (FI)","17.01.2018 17:00 - 17.01.2018 18:00 (CET)","945","n/e","n/e","991","1076","1","n/e","894","n/e","n/e","n/e","2387","n/e","n/e","2793","168","36","n/e","30","n/e","945"
"Finland (FI)","17.01.2018 18:00 - 17.01.2018 19:00 (CET)","941","n/e","n/e","956","1076","1","n/e","889","n/e","n/e","n/e","2232","n/e","n/e","2792","167","36","n/e","25","n/e","931"
"Finland (FI)","17.01.2018 19:00 - 17.01.2018 20:00 (CET)","938","n/e","n/e","952","1023","1","n/e","849","n/e","n/e","n/e","2057","n/e","n/e","2792","166","41","n/e","17","n/e","913"
"Finland (FI)","17.01.2018 20:00 - 17.01.2018 21:00 (CET)","939","n/e","n/e","934","959","1","n/e","778","n/e","n/e","n/e","1874","n/e","n/e","2792","164","37","n/e","7","n/e","955"
"Finland (FI)","17.01.2018 21:00 - 17.01.2018 22:00 (CET)","926","n/e","n/e","922","945","1","n/e","748","n/e","n/e","n/e","1674","n/e","n/e","2792","161","38","n/e","7","n/e","978"
"Finland (FI)","17.01.2018 22:00 - 17.01.2018 23:00 (CET)","907","n/e","n/e","943","926","1","n/e","735","n/e","n/e","n/e","1602","n/e","n/e","2793","158","40","n/e","7","n/e","954"
"Finland (FI)","17.01.2018 23:00 - 18.01.2018 00:00 (CET)","901","n/e","n/e","925","922","1","n/e","726","n/e","n/e","n/e","1483","n/e","n/e","2793","157","38","n/e","7","n/e","926"
"Finland (FI)","18.01.2018 00:00 - 18.01.2018 01:00 (CET)","883","n/e","n/e","933","917","1","n/e","716","n/e","n/e","n/e","1464","n/e","n/e","2793","157","37","n/e","7","n/e","912"
"Finland (FI)","18.01.2018 01:00 - 18.01.2018 02:00 (CET)","878","n/e","n/e","901","921","1","n/e","721","n/e","n/e","n/e","1409","n/e","n/e","2793","155","38","n/e","7","n/e","924"
"Finland (FI)","18.01.2018 02:00 - 18.01.2018 03:00 (CET)","859","n/e","n/e","909","908","1","n/e","722","n/e","n/e","n/e","1423","n/e","n/e","2793","155","20","n/e","7","n/e","911"
"Finland (FI)","18.01.2018 03:00 - 18.01.2018 04:00 (CET)","861","n/e","n/e","912","901","1","n/e","718","n/e","n/e","n/e","1423","n/e","n/e","2793","154","19","n/e","7","n/e","868"
"Finland (FI)","18.01.2018 04:00 - 18.01.2018 05:00 (CET)","868","n/e","n/e","922","903","1","n/e","714","n/e","n/e","n/e","1591","n/e","n/e","2793","152","19","n/e","7","n/e","867"
"Finland (FI)","18.01.2018 05:00 - 18.01.2018 06:00 (CET)","884","n/e","n/e","981","964","1","n/e","751","n/e","n/e","n/e","1798","n/e","n/e","2794","149","19","n/e","8","n/e","861"
"Finland (FI)","18.01.2018 06:00 - 18.01.2018 07:00 (CET)","908","n/e","n/e","999","1047","1","n/e","842","n/e","n/e","n/e","2090","n/e","n/e","2794","148","19","n/e","20","n/e","834"
"Finland (FI)","18.01.2018 07:00 - 18.01.2018 08:00 (CET)","924","n/e","n/e","1052","1055","1","n/e","863","n/e","n/e","n/e","2311","n/e","n/e","2794","145","15","n/e","30","n/e","816"
"Finland (FI)","18.01.2018 08:00 - 18.01.2018 09:00 (CET)","911","n/e","n/e","1039","1061","1","n/e","867","n/e","n/e","n/e","2270","n/e","n/e","2794","142","17","n/e","34","n/e","777"
"Finland (FI)","18.01.2018 09:00 - 18.01.2018 10:00 (CET)","900","n/e","n/e","1025","1069","17","n/e","875","n/e","n/e","n/e","2102","n/e","n/e","2794","138","28","n/e","34","n/e","745"
"Finland (FI)","18.01.2018 10:00 - 18.01.2018 11:00 (CET)","902","n/e","n/e","1034","1073","2","n/e","874","n/e","n/e","n/e","2008","n/e","n/e","2794","135","34","n/e","34","n/e","707"
"Finland (FI)","18.01.2018 11:00 - 18.01.2018 12:00 (CET)","919","n/e","n/e","1043","1076","2","n/e","869","n/e","n/e","n/e","2118","n/e","n/e","2793","133","35","n/e","34","n/e","641"
"Finland (FI)","18.01.2018 12:00 - 18.01.2018 13:00 (CET)","908","n/e","n/e","1055","1071","2","n/e","871","n/e","n/e","n/e","2220","n/e","n/e","2796","133","36","n/e","34","n/e","540"
"Finland (FI)","18.01.2018 13:00 - 18.01.2018 14:00 (CET)","909","n/e","n/e","1050","1073","2","n/e","871","n/e","n/e","n/e","2208","n/e","n/e","2796","133","36","n/e","34","n/e","531"
"Finland (FI)","18.01.2018 14:00 - 18.01.2018 15:00 (CET)","910","n/e","n/e","1047","1072","2","n/e","861","n/e","n/e","n/e","2188","n/e","n/e","2796","135","36","n/e","34","n/e","569"
"Finland (FI)","18.01.2018 15:00 - 18.01.2018 16:00 (CET)","912","n/e","n/e","1032","1073","2","n/e","856","n/e","n/e","n/e","2366","n/e","n/e","2797","137","36","n/e","34","n/e","600"
"Finland (FI)","18.01.2018 16:00 - 18.01.2018 17:00 (CET)","907","n/e","n/e","1035","1076","2","n/e","854","n/e","n/e","n/e","2438","n/e","n/e","2796","139","36","n/e","34","n/e","595"
"Finland (FI)","18.01.2018 17:00 - 18.01.2018 18:00 (CET)","913","n/e","n/e","1026","1079","2","n/e","844","n/e","n/e","n/e","2353","n/e","n/e","2796","142","36","n/e","34","n/e","568"
"Finland (FI)","18.01.2018 18:00 - 18.01.2018 19:00 (CET)","919","n/e","n/e","993","1072","2","n/e","838","n/e","n/e","n/e","2284","n/e","n/e","2796","144","36","n/e","32","n/e","551"
"Finland (FI)","18.01.2018 19:00 - 18.01.2018 20:00 (CET)","911","n/e","n/e","956","1025","2","n/e","823","n/e","n/e","n/e","2171","n/e","n/e","2796","146","36","n/e","25","n/e","514"
"Finland (FI)","18.01.2018 20:00 - 18.01.2018 21:00 (CET)","917","n/e","n/e","965","926","1","n/e","761","n/e","n/e","n/e","2135","n/e","n/e","2797","148","36","n/e","14","n/e","493"
"Finland (FI)","18.01.2018 21:00 - 18.01.2018 22:00 (CET)","914","n/e","n/e","952","918","0","n/e","728","n/e","n/e","n/e","1918","n/e","n/e","2797","150","36","n/e","12","n/e","453"
"Finland (FI)","18.01.2018 22:00 - 18.01.2018 23:00 (CET)","900","n/e","n/e","939","923","0","n/e","709","n/e","n/e","n/e","1857","n/e","n/e","2796","151","36","n/e","12","n/e","405"
"Finland (FI)","18.01.2018 23:00 - 19.01.2018 00:00 (CET)","892","n/e","n/e","943","920","0","n/e","688","n/e","n/e","n/e","1802","n/e","n/e","2796","152","36","n/e","12","n/e","376"
"Finland (FI)","19.01.2018 00:00 - 19.01.2018 01:00 (CET)","880","n/e","n/e","945","909","0","n/e","671","n/e","n/e","n/e","1689","n/e","n/e","2796","155","36","n/e","8","n/e","374"
"Finland (FI)","19.01.2018 01:00 - 19.01.2018 02:00 (CET)","873","n/e","n/e","942","906","0","n/e","681","n/e","n/e","n/e","1560","n/e","n/e","2796","157","36","n/e","8","n/e","330"
"Finland (FI)","19.01.2018 02:00 - 19.01.2018 03:00 (CET)","879","n/e","n/e","947","901","0","n/e","695","n/e","n/e","n/e","1567","n/e","n/e","2796","158","36","n/e","8","n/e","311"
"Finland (FI)","19.01.2018 03:00 - 19.01.2018 04:00 (CET)","889","n/e","n/e","949","900","0","n/e","711","n/e","n/e","n/e","1583","n/e","n/e","2796","158","36","n/e","8","n/e","271"
"Finland (FI)","19.01.2018 04:00 - 19.01.2018 05:00 (CET)","903","n/e","n/e","949","958","0","n/e","789","n/e","n/e","n/e","1792","n/e","n/e","2796","158","36","n/e","8","n/e","243"
"Finland (FI)","19.01.2018 05:00 - 19.01.2018 06:00 (CET)","908","n/e","n/e","986","1061","0","n/e","866","n/e","n/e","n/e","2197","n/e","n/e","2797","162","37","n/e","16","n/e","200"
"Finland (FI)","19.01.2018 06:00 - 19.01.2018 07:00 (CET)","922","n/e","n/e","1052","1093","0","n/e","887","n/e","n/e","n/e","2462","n/e","n/e","2796","167","40","n/e","23","n/e","175"
"Finland (FI)","19.01.2018 07:00 - 19.01.2018 08:00 (CET)","930","n/e","n/e","1052","1100","0","n/e","894","n/e","n/e","n/e","2426","n/e","n/e","2796","170","40","n/e","33","n/e","154"
"Finland (FI)","19.01.2018 08:00 - 19.01.2018 09:00 (CET)","928","n/e","n/e","1049","1101","0","n/e","901","n/e","n/e","n/e","2368","n/e","n/e","2795","170","40","n/e","34","n/e","157"
"Finland (FI)","19.01.2018 09:00 - 19.01.2018 10:00 (CET)","926","n/e","n/e","998","1106","0","n/e","902","n/e","n/e","n/e","2283","n/e","n/e","2796","164","40","n/e","34","n/e","163"
"Finland (FI)","19.01.2018 10:00 - 19.01.2018 11:00 (CET)","926","n/e","n/e","1012","1091","0","n/e","902","n/e","n/e","n/e","2266","n/e","n/e","2796","158","42","n/e","34","n/e","163"
"Finland (FI)","19.01.2018 11:00 - 19.01.2018 12:00 (CET)","921","n/e","n/e","1008","1084","0","n/e","899","n/e","n/e","n/e","2255","n/e","n/e","2797","155","42","n/e","34","n/e","155"
"Finland (FI)","19.01.2018 12:00 - 19.01.2018 13:00 (CET)","901","n/e","n/e","1018","1100","0","n/e","904","n/e","n/e","n/e","2400","n/e","n/e","2796","154","42","n/e","34","n/e","142"
"Finland (FI)","19.01.2018 13:00 - 19.01.2018 14:00 (CET)","918","n/e","n/e","1011","1099","0","n/e","912","n/e","n/e","n/e","2389","n/e","n/e","2795","153","42","n/e","36","n/e","130"
"Finland (FI)","19.01.2018 14:00 - 19.01.2018 15:00 (CET)","930","n/e","n/e","1027","1098","0","n/e","917","n/e","n/e","n/e","2326","n/e","n/e","2795","155","42","n/e","34","n/e","171"
"Finland (FI)","19.01.2018 15:00 - 19.01.2018 16:00 (CET)","930","n/e","n/e","1014","1098","0","n/e","913","n/e","n/e","n/e","2330","n/e","n/e","2794","158","42","n/e","34","n/e","239"
"Finland (FI)","19.01.2018 16:00 - 19.01.2018 17:00 (CET)","943","n/e","n/e","1018","1099","0","n/e","911","n/e","n/e","n/e","2253","n/e","n/e","2794","161","42","n/e","34","n/e","278"
"Finland (FI)","19.01.2018 17:00 - 19.01.2018 18:00 (CET)","958","n/e","n/e","1024","1102","0","n/e","905","n/e","n/e","n/e","2129","n/e","n/e","2795","165","42","n/e","34","n/e","264"
"Finland (FI)","19.01.2018 18:00 - 19.01.2018 19:00 (CET)","961","n/e","n/e","1026","1099","0","n/e","904","n/e","n/e","n/e","2071","n/e","n/e","2795","166","42","n/e","34","n/e","259"
"Finland (FI)","19.01.2018 19:00 - 19.01.2018 20:00 (CET)","948","n/e","n/e","999","1077","0","n/e","883","n/e","n/e","n/e","2213","n/e","n/e","2795","165","42","n/e","35","n/e","237"
"Finland (FI)","19.01.2018 20:00 - 19.01.2018 21:00 (CET)","916","n/e","n/e","975","1003","1","n/e","821","n/e","n/e","n/e","2081","n/e","n/e","2548","161","42","n/e","35","n/e","189"
"Finland (FI)","19.01.2018 21:00 - 19.01.2018 22:00 (CET)","906","n/e","n/e","970","924","1","n/e","750","n/e","n/e","n/e","2041","n/e","n/e","2521","164","42","n/e","24","n/e","184"
"Finland (FI)","19.01.2018 22:00 - 19.01.2018 23:00 (CET)","915","n/e","n/e","952","909","1","n/e","741","n/e","n/e","n/e","1817","n/e","n/e","2780","165","42","n/e","15","n/e","193"
"Finland (FI)","19.01.2018 23:00 - 20.01.2018 00:00 (CET)","891","n/e","n/e","930","872","1","n/e","732","n/e","n/e","n/e","1586","n/e","n/e","2793","165","42","n/e","14","n/e","199"
"Finland (FI)","20.01.2018 00:00 - 20.01.2018 01:00 (CET)","884","n/e","n/e","923","843","1","n/e","717","n/e","n/e","n/e","1474","n/e","n/e","2794","163","42","n/e","7","n/e","166"
"Finland (FI)","20.01.2018 01:00 - 20.01.2018 02:00 (CET)","864","n/e","n/e","919","841","1","n/e","720","n/e","n/e","n/e","1427","n/e","n/e","2794","161","42","n/e","7","n/e","174"
"Finland (FI)","20.01.2018 02:00 - 20.01.2018 03:00 (CET)","859","n/e","n/e","909","833","1","n/e","720","n/e","n/e","n/e","1316","n/e","n/e","2794","161","42","n/e","7","n/e","176"
"Finland (FI)","20.01.2018 03:00 - 20.01.2018 04:00 (CET)","858","n/e","n/e","922","819","1","n/e","710","n/e","n/e","n/e","1369","n/e","n/e","2793","159","42","n/e","7","n/e","172"
"Finland (FI)","20.01.2018 04:00 - 20.01.2018 05:00 (CET)","860","n/e","n/e","926","827","1","n/e","711","n/e","n/e","n/e","1431","n/e","n/e","2794","158","42","n/e","7","n/e","162"
"Finland (FI)","20.01.2018 05:00 - 20.01.2018 06:00 (CET)","858","n/e","n/e","945","819","1","n/e","726","n/e","n/e","n/e","1465","n/e","n/e","2793","158","41","n/e","7","n/e","148"
"Finland (FI)","20.01.2018 06:00 - 20.01.2018 07:00 (CET)","873","n/e","n/e","966","823","1","n/e","733","n/e","n/e","n/e","1629","n/e","n/e","2794","158","40","n/e","15","n/e","137"
"Finland (FI)","20.01.2018 07:00 - 20.01.2018 08:00 (CET)","888","n/e","n/e","960","829","1","n/e","736","n/e","n/e","n/e","1681","n/e","n/e","2793","160","40","n/e","25","n/e","121"
"Finland (FI)","20.01.2018 08:00 - 20.01.2018 09:00 (CET)","887","n/e","n/e","978","833","1","n/e","752","n/e","n/e","n/e","2014","n/e","n/e","2794","161","42","n/e","25","n/e","105"
"Finland (FI)","20.01.2018 09:00 - 20.01.2018 10:00 (CET)","885","n/e","n/e","969","831","1","n/e","777","n/e","n/e","n/e","2252","n/e","n/e","2794","159","42","n/e","25","n/e","78"
"Finland (FI)","20.01.2018 10:00 - 20.01.2018 11:00 (CET)","887","n/e","n/e","936","829","1","n/e","799","n/e","n/e","n/e","2238","n/e","n/e","2793","156","42","n/e","25","n/e","71"
"Finland (FI)","20.01.2018 11:00 - 20.01.2018 12:00 (CET)","923","n/e","n/e","934","824","1","n/e","835","n/e","n/e","n/e","2184","n/e","n/e","2793","153","42","n/e","24","n/e","63"
"Finland (FI)","20.01.2018 12:00 - 20.01.2018 13:00 (CET)","930","n/e","n/e","920","830","1","n/e","796","n/e","n/e","n/e","2167","n/e","n/e","2793","149","42","n/e","16","n/e","66"
"Finland (FI)","20.01.2018 13:00 - 20.01.2018 14:00 (CET)","938","n/e","n/e","919","844","1","n/e","749","n/e","n/e","n/e","2079","n/e","n/e","2794","146","42","n/e","8","n/e","87"
"Finland (FI)","20.01.2018 14:00 - 20.01.2018 15:00 (CET)","953","n/e","n/e","919","847","1","n/e","748","n/e","n/e","n/e","2059","n/e","n/e","2794","146","42","n/e","8","n/e","94"
"Finland (FI)","20.01.2018 15:00 - 20.01.2018 16:00 (CET)","947","n/e","n/e","918","849","1","n/e","807","n/e","n/e","n/e","2213","n/e","n/e","2794","146","42","n/e","8","n/e","95"
"Finland (FI)","20.01.2018 16:00 - 20.01.2018 17:00 (CET)","960","n/e","n/e","923","910","1","n/e","856","n/e","n/e","n/e","2322","n/e","n/e","2794","148","42","n/e","8","n/e","114"
"Finland (FI)","20.01.2018 17:00 - 20.01.2018 18:00 (CET)","960","n/e","n/e","916","933","1","n/e","862","n/e","n/e","n/e","2354","n/e","n/e","2793","151","42","n/e","8","n/e","122"
"Finland (FI)","20.01.2018 18:00 - 20.01.2018 19:00 (CET)","951","n/e","n/e","921","951","1","n/e","868","n/e","n/e","n/e","2300","n/e","n/e","2793","154","42","n/e","8","n/e","128"
"Finland (FI)","20.01.2018 19:00 - 20.01.2018 20:00 (CET)","953","n/e","n/e","927","928","1","n/e","831","n/e","n/e","n/e","2224","n/e","n/e","2794","157","42","n/e","8","n/e","128"
"Finland (FI)","20.01.2018 20:00 - 20.01.2018 21:00 (CET)","965","n/e","n/e","928","865","1","n/e","771","n/e","n/e","n/e","2141","n/e","n/e","2794","161","40","n/e","8","n/e","126"
"Finland (FI)","20.01.2018 21:00 - 20.01.2018 22:00 (CET)","938","n/e","n/e","920","847","1","n/e","734","n/e","n/e","n/e","1933","n/e","n/e","2794","163","40","n/e","8","n/e","119"
"Finland (FI)","20.01.2018 22:00 - 20.01.2018 23:00 (CET)","936","n/e","n/e","929","843","1","n/e","721","n/e","n/e","n/e","1735","n/e","n/e","2794","163","40","n/e","8","n/e","118"
"Finland (FI)","20.01.2018 23:00 - 21.01.2018 00:00 (CET)","940","n/e","n/e","930","835","1","n/e","722","n/e","n/e","n/e","1722","n/e","n/e","2793","163","40","n/e","8","n/e","97"
"Finland (FI)","21.01.2018 00:00 - 21.01.2018 01:00 (CET)","941","n/e","n/e","934","837","1","n/e","693","n/e","n/e","n/e","1651","n/e","n/e","2794","163","40","n/e","8","n/e","83"
"Finland (FI)","21.01.2018 01:00 - 21.01.2018 02:00 (CET)","935","n/e","n/e","935","838","1","n/e","711","n/e","n/e","n/e","1580","n/e","n/e","2795","167","40","n/e","8","n/e","91"
"Finland (FI)","21.01.2018 02:00 - 21.01.2018 03:00 (CET)","954","n/e","n/e","937","836","1","n/e","711","n/e","n/e","n/e","1465","n/e","n/e","2794","171","40","n/e","8","n/e","104"
"Finland (FI)","21.01.2018 03:00 - 21.01.2018 04:00 (CET)","949","n/e","n/e","928","835","1","n/e","706","n/e","n/e","n/e","1393","n/e","n/e","2793","172","40","n/e","8","n/e","130"
"Finland (FI)","21.01.2018 04:00 - 21.01.2018 05:00 (CET)","953","n/e","n/e","930","835","1","n/e","712","n/e","n/e","n/e","1466","n/e","n/e","2794","172","40","n/e","8","n/e","142"
"Finland (FI)","21.01.2018 05:00 - 21.01.2018 06:00 (CET)","956","n/e","n/e","930","848","1","n/e","717","n/e","n/e","n/e","1563","n/e","n/e","2794","172","40","n/e","8","n/e","154"
"Finland (FI)","21.01.2018 06:00 - 21.01.2018 07:00 (CET)","951","n/e","n/e","919","878","1","n/e","719","n/e","n/e","n/e","1691","n/e","n/e","2793","172","40","n/e","8","n/e","165"
"Finland (FI)","21.01.2018 07:00 - 21.01.2018 08:00 (CET)","954","n/e","n/e","932","887","1","n/e","722","n/e","n/e","n/e","1861","n/e","n/e","2794","172","40","n/e","8","n/e","165"
"Finland (FI)","21.01.2018 08:00 - 21.01.2018 09:00 (CET)","969","n/e","n/e","925","910","1","n/e","740","n/e","n/e","n/e","2026","n/e","n/e","2793","174","40","n/e","8","n/e","152"
"Finland (FI)","21.01.2018 09:00 - 21.01.2018 10:00 (CET)","963","n/e","n/e","936","917","1","n/e","765","n/e","n/e","n/e","2146","n/e","n/e","2792","174","40","n/e","8","n/e","140"
"Finland (FI)","21.01.2018 10:00 - 21.01.2018 11:00 (CET)","962","n/e","n/e","920","919","1","n/e","765","n/e","n/e","n/e","2116","n/e","n/e","2793","173","40","n/e","8","n/e","128"
"Finland (FI)","21.01.2018 11:00 - 21.01.2018 12:00 (CET)","972","n/e","n/e","922","922","1","n/e","771","n/e","n/e","n/e","2179","n/e","n/e","2794","171","40","n/e","8","n/e","123"
"Finland (FI)","21.01.2018 12:00 - 21.01.2018 13:00 (CET)","976","n/e","n/e","918","921","1","n/e","759","n/e","n/e","n/e","2204","n/e","n/e","2794","169","40","n/e","8","n/e","124"
"Finland (FI)","21.01.2018 13:00 - 21.01.2018 14:00 (CET)","975","n/e","n/e","909","943","1","n/e","756","n/e","n/e","n/e","2245","n/e","n/e","2793","189","40","n/e","8","n/e","140"
"Finland (FI)","21.01.2018 14:00 - 21.01.2018 15:00 (CET)","975","n/e","n/e","923","1045","1","n/e","749","n/e","n/e","n/e","2186","n/e","n/e","2793","301","42","n/e","8","n/e","174"
"Finland (FI)","21.01.2018 15:00 - 21.01.2018 16:00 (CET)","976","n/e","n/e","912","1161","1","n/e","765","n/e","n/e","n/e","2304","n/e","n/e","2793","426","42","n/e","8","n/e","199"
"Finland (FI)","21.01.2018 16:00 - 21.01.2018 17:00 (CET)","983","n/e","n/e","922","1160","1","n/e","817","n/e","n/e","n/e","2337","n/e","n/e","2794","425","42","n/e","8","n/e","203"
"Finland (FI)","21.01.2018 17:00 - 21.01.2018 18:00 (CET)","991","n/e","n/e","915","1265","1","n/e","870","n/e","n/e","n/e","2383","n/e","n/e","2793","434","42","n/e","8","n/e","215"
"Finland (FI)","21.01.2018 18:00 - 21.01.2018 19:00 (CET)","994","n/e","n/e","963","1255","1","n/e","881","n/e","n/e","n/e","2387","n/e","n/e","2794","422","42","n/e","8","n/e","215"
"Finland (FI)","21.01.2018 19:00 - 21.01.2018 20:00 (CET)","986","n/e","n/e","924","1233","1","n/e","856","n/e","n/e","n/e","2293","n/e","n/e","2794","411","42","n/e","8","n/e","244"
"Finland (FI)","21.01.2018 20:00 - 21.01.2018 21:00 (CET)","977","n/e","n/e","893","1143","1","n/e","776","n/e","n/e","n/e","2202","n/e","n/e","2793","408","42","n/e","7","n/e","273"
"Finland (FI)","21.01.2018 21:00 - 21.01.2018 22:00 (CET)","948","n/e","n/e","819","1113","1","n/e","735","n/e","n/e","n/e","1897","n/e","n/e","2793","396","42","n/e","7","n/e","286"
"Finland (FI)","21.01.2018 22:00 - 21.01.2018 23:00 (CET)","953","n/e","n/e","802","1111","1","n/e","731","n/e","n/e","n/e","1769","n/e","n/e","2793","397","42","n/e","7","n/e","279"
"Finland (FI)","21.01.2018 23:00 - 22.01.2018 00:00 (CET)","957","n/e","n/e","755","1110","1","n/e","721","n/e","n/e","n/e","1650","n/e","n/e","2793","396","42","n/e","13","n/e","262"
"Finland (FI)","22.01.2018 00:00 - 22.01.2018 01:00 (CET)","949","n/e","n/e","748","1109","1","n/e","716","n/e","n/e","n/e","1567","n/e","n/e","2792","397","42","n/e","20","n/e","259"
"Finland (FI)","22.01.2018 01:00 - 22.01.2018 02:00 (CET)","956","n/e","n/e","760","1108","1","n/e","720","n/e","n/e","n/e","1595","n/e","n/e","2793","396","42","n/e","21","n/e","228"
"Finland (FI)","22.01.2018 02:00 - 22.01.2018 03:00 (CET)","957","n/e","n/e","768","1113","1","n/e","729","n/e","n/e","n/e","1621","n/e","n/e","2793","394","42","n/e","23","n/e","181"
"Finland (FI)","22.01.2018 03:00 - 22.01.2018 04:00 (CET)","975","n/e","n/e","788","1107","1","n/e","772","n/e","n/e","n/e","1541","n/e","n/e","2793","394","42","n/e","35","n/e","176"
"Finland (FI)","22.01.2018 04:00 - 22.01.2018 05:00 (CET)","1006","n/e","n/e","929","1205","1","n/e","872","n/e","n/e","n/e","1733","n/e","n/e","2792","406","42","n/e","41","n/e","171"
"Finland (FI)","22.01.2018 05:00 - 22.01.2018 06:00 (CET)","1020","n/e","n/e","1083","1287","1","n/e","919","n/e","n/e","n/e","2155","n/e","n/e","2792","410","42","n/e","56","n/e","193"
"Finland (FI)","22.01.2018 06:00 - 22.01.2018 07:00 (CET)","1025","n/e","n/e","1071","1375","1","n/e","933","n/e","n/e","n/e","2282","n/e","n/e","2792","472","42","n/e","74","n/e","206"
"Finland (FI)","22.01.2018 07:00 - 22.01.2018 08:00 (CET)","1027","n/e","n/e","1049","1408","1","n/e","955","n/e","n/e","n/e","2314","n/e","n/e","2794","488","42","n/e","77","n/e","228"
"Finland (FI)","22.01.2018 08:00 - 22.01.2018 09:00 (CET)","1038","n/e","n/e","1050","1405","1","n/e","953","n/e","n/e","n/e","2300","n/e","n/e","2793","485","42","n/e","75","n/e","198"
"Finland (FI)","22.01.2018 09:00 - 22.01.2018 10:00 (CET)","1036","n/e","n/e","1052","1416","1","n/e","953","n/e","n/e","n/e","2315","n/e","n/e","2791","490","42","n/e","74","n/e","144"
"Finland (FI)","22.01.2018 10:00 - 22.01.2018 11:00 (CET)","1013","n/e","n/e","1056","1427","1","n/e","950","n/e","n/e","n/e","2376","n/e","n/e","2792","489","42","n/e","74","n/e","129"
