"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Norway (NO)","11.06.2018 12:00 - 11.06.2018 13:00 (CET)","n/e","n/e","n/e","324","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1387","14322","n/e","n/e","351","n/e","n/e","n/e","n/e","341"
"Norway (NO)","11.06.2018 13:00 - 11.06.2018 14:00 (CET)","n/e","n/e","n/e","325","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1391","14100","n/e","n/e","347","n/e","n/e","n/e","n/e","332"
"Norway (NO)","11.06.2018 14:00 - 11.06.2018 15:00 (CET)","n/e","n/e","n/e","323","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1389","13681","n/e","n/e","345","n/e","n/e","n/e","n/e","340"
"Norway (NO)","11.06.2018 15:00 - 11.06.2018 16:00 (CET)","n/e","n/e","n/e","324","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1408","13797","n/e","n/e","334","n/e","n/e","n/e","n/e","354"
"Norway (NO)","11.06.2018 16:00 - 11.06.2018 17:00 (CET)","n/e","n/e","n/e","323","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1412","13609","n/e","n/e","334","n/e","n/e","n/e","n/e","386"
"Norway (NO)","11.06.2018 17:00 - 11.06.2018 18:00 (CET)","n/e","n/e","n/e","325","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1419","14187","n/e","n/e","335","n/e","n/e","n/e","n/e","390"
"Norway (NO)","11.06.2018 18:00 - 11.06.2018 19:00 (CET)","n/e","n/e","n/e","324","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1417","14196","n/e","n/e","326","n/e","n/e","n/e","n/e","387"
"Norway (NO)","11.06.2018 19:00 - 11.06.2018 20:00 (CET)","n/e","n/e","n/e","326","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1423","13991","n/e","n/e","327","n/e","n/e","n/e","n/e","342"
"Norway (NO)","11.06.2018 20:00 - 11.06.2018 21:00 (CET)","n/e","n/e","n/e","327","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1424","13812","n/e","n/e","326","n/e","n/e","n/e","n/e","314"
"Norway (NO)","11.06.2018 21:00 - 11.06.2018 22:00 (CET)","n/e","n/e","n/e","331","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1418","13424","n/e","n/e","325","n/e","n/e","n/e","n/e","291"
"Norway (NO)","11.06.2018 22:00 - 11.06.2018 23:00 (CET)","n/e","n/e","n/e","332","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1424","12600","n/e","n/e","324","n/e","n/e","n/e","n/e","258"
"Norway (NO)","11.06.2018 23:00 - 12.06.2018 00:00 (CET)","n/e","n/e","n/e","333","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1409","10183","n/e","n/e","321","n/e","n/e","n/e","n/e","246"
"Norway (NO)","12.06.2018 00:00 - 12.06.2018 01:00 (CET)","n/e","n/e","n/e","332","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1419","7861","n/e","n/e","310","n/e","n/e","n/e","n/e","249"
"Norway (NO)","12.06.2018 01:00 - 12.06.2018 02:00 (CET)","n/e","n/e","n/e","327","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1415","6791","n/e","n/e","254","n/e","n/e","n/e","n/e","226"
"Norway (NO)","12.06.2018 02:00 - 12.06.2018 03:00 (CET)","n/e","n/e","n/e","322","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1431","6469","n/e","n/e","139","n/e","n/e","n/e","n/e","209"
"Norway (NO)","12.06.2018 03:00 - 12.06.2018 04:00 (CET)","n/e","n/e","n/e","328","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1431","6948","n/e","n/e","137","n/e","n/e","n/e","n/e","187"
"Norway (NO)","12.06.2018 04:00 - 12.06.2018 05:00 (CET)","n/e","n/e","n/e","333","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1425","7740","n/e","n/e","136","n/e","n/e","n/e","n/e","204"
"Norway (NO)","12.06.2018 05:00 - 12.06.2018 06:00 (CET)","n/e","n/e","n/e","328","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1421","9175","n/e","n/e","291","n/e","n/e","n/e","n/e","186"
"Norway (NO)","12.06.2018 06:00 - 12.06.2018 07:00 (CET)","n/e","n/e","n/e","330","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1428","12350","n/e","n/e","320","n/e","n/e","n/e","n/e","178"
"Norway (NO)","12.06.2018 07:00 - 12.06.2018 08:00 (CET)","n/e","n/e","n/e","327","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1419","14580","n/e","n/e","319","n/e","n/e","n/e","n/e","170"
"Norway (NO)","12.06.2018 08:00 - 12.06.2018 09:00 (CET)","n/e","n/e","n/e","327","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1410","15510","n/e","n/e","318","n/e","n/e","n/e","n/e","171"
"Norway (NO)","12.06.2018 09:00 - 12.06.2018 10:00 (CET)","n/e","n/e","n/e","328","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1403","15756","n/e","n/e","321","n/e","n/e","n/e","n/e","159"
"Norway (NO)","12.06.2018 10:00 - 12.06.2018 11:00 (CET)","n/e","n/e","n/e","325","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1402","15603","n/e","n/e","319","n/e","n/e","n/e","n/e","146"
"Norway (NO)","12.06.2018 11:00 - 12.06.2018 12:00 (CET)","n/e","n/e","n/e","324","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1391","15407","n/e","n/e","318","n/e","n/e","n/e","n/e","141"
"Norway (NO)","12.06.2018 12:00 - 12.06.2018 13:00 (CET)","n/e","n/e","n/e","326","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1400","15315","n/e","n/e","312","n/e","n/e","n/e","n/e","147"
"Norway (NO)","12.06.2018 13:00 - 12.06.2018 14:00 (CET)","n/e","n/e","n/e","324","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1398","15264","n/e","n/e","313","n/e","n/e","n/e","n/e","157"
"Norway (NO)","12.06.2018 14:00 - 12.06.2018 15:00 (CET)","n/e","n/e","n/e","327","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1403","15261","n/e","n/e","316","n/e","n/e","n/e","n/e","190"
"Norway (NO)","12.06.2018 15:00 - 12.06.2018 16:00 (CET)","n/e","n/e","n/e","332","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1398","15247","n/e","n/e","320","n/e","n/e","n/e","n/e","229"
"Norway (NO)","12.06.2018 16:00 - 12.06.2018 17:00 (CET)","n/e","n/e","n/e","330","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1399","15237","n/e","n/e","325","n/e","n/e","n/e","n/e","271"
"Norway (NO)","12.06.2018 17:00 - 12.06.2018 18:00 (CET)","n/e","n/e","n/e","343","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1401","15302","n/e","n/e","327","n/e","n/e","n/e","n/e","293"
"Norway (NO)","12.06.2018 18:00 - 12.06.2018 19:00 (CET)","n/e","n/e","n/e","326","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1403","15242","n/e","n/e","329","n/e","n/e","n/e","n/e","297"
"Norway (NO)","12.06.2018 19:00 - 12.06.2018 20:00 (CET)","n/e","n/e","n/e","328","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1402","14903","n/e","n/e","329","n/e","n/e","n/e","n/e","307"
"Norway (NO)","12.06.2018 20:00 - 12.06.2018 21:00 (CET)","n/e","n/e","n/e","328","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1404","14650","n/e","n/e","328","n/e","n/e","n/e","n/e","298"
"Norway (NO)","12.06.2018 21:00 - 12.06.2018 22:00 (CET)","n/e","n/e","n/e","326","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1401","13974","n/e","n/e","326","n/e","n/e","n/e","n/e","285"
"Norway (NO)","12.06.2018 22:00 - 12.06.2018 23:00 (CET)","n/e","n/e","n/e","326","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1396","14102","n/e","n/e","141","n/e","n/e","n/e","n/e","259"
"Norway (NO)","12.06.2018 23:00 - 13.06.2018 00:00 (CET)","n/e","n/e","n/e","327","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1365","12529","n/e","n/e","140","n/e","n/e","n/e","n/e","269"
"Norway (NO)","13.06.2018 00:00 - 13.06.2018 01:00 (CET)","n/e","n/e","n/e","328","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1340","10349","n/e","n/e","140","n/e","n/e","n/e","n/e","220"
"Norway (NO)","13.06.2018 01:00 - 13.06.2018 02:00 (CET)","n/e","n/e","n/e","328","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1337","9197","n/e","n/e","140","n/e","n/e","n/e","n/e","229"
"Norway (NO)","13.06.2018 02:00 - 13.06.2018 03:00 (CET)","n/e","n/e","n/e","326","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1330","8909","n/e","n/e","142","n/e","n/e","n/e","n/e","264"
"Norway (NO)","13.06.2018 03:00 - 13.06.2018 04:00 (CET)","n/e","n/e","n/e","327","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1329","8608","n/e","n/e","142","n/e","n/e","n/e","n/e","258"
"Norway (NO)","13.06.2018 04:00 - 13.06.2018 05:00 (CET)","n/e","n/e","n/e","327","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1328","8463","n/e","n/e","141","n/e","n/e","n/e","n/e","247"
"Norway (NO)","13.06.2018 05:00 - 13.06.2018 06:00 (CET)","n/e","n/e","n/e","328","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1325","9498","n/e","n/e","139","n/e","n/e","n/e","n/e","235"
"Norway (NO)","13.06.2018 06:00 - 13.06.2018 07:00 (CET)","n/e","n/e","n/e","328","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1331","12894","n/e","n/e","170","n/e","n/e","n/e","n/e","228"
"Norway (NO)","13.06.2018 07:00 - 13.06.2018 08:00 (CET)","n/e","n/e","n/e","326","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1345","15017","n/e","n/e","323","n/e","n/e","n/e","n/e","220"
"Norway (NO)","13.06.2018 08:00 - 13.06.2018 09:00 (CET)","n/e","n/e","n/e","325","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1342","15527","n/e","n/e","322","n/e","n/e","n/e","n/e","206"
"Norway (NO)","13.06.2018 09:00 - 13.06.2018 10:00 (CET)","n/e","n/e","n/e","328","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1337","15385","n/e","n/e","321","n/e","n/e","n/e","n/e","199"
"Norway (NO)","13.06.2018 10:00 - 13.06.2018 11:00 (CET)","n/e","n/e","n/e","330","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1337","15134","n/e","n/e","316","n/e","n/e","n/e","n/e","201"
"Norway (NO)","13.06.2018 11:00 - 13.06.2018 12:00 (CET)","n/e","n/e","n/e","329","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1335","14992","n/e","n/e","314","n/e","n/e","n/e","n/e","195"
"Norway (NO)","13.06.2018 12:00 - 13.06.2018 13:00 (CET)","n/e","n/e","n/e","345","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1334","14892","n/e","n/e","311","n/e","n/e","n/e","n/e","169"
"Norway (NO)","13.06.2018 13:00 - 13.06.2018 14:00 (CET)","n/e","n/e","n/e","345","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1334","14559","n/e","n/e","310","n/e","n/e","n/e","n/e","164"
"Norway (NO)","13.06.2018 14:00 - 13.06.2018 15:00 (CET)","n/e","n/e","n/e","346","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1334","14421","n/e","n/e","311","n/e","n/e","n/e","n/e","164"
"Norway (NO)","13.06.2018 15:00 - 13.06.2018 16:00 (CET)","n/e","n/e","n/e","347","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1341","14050","n/e","n/e","306","n/e","n/e","n/e","n/e","142"
"Norway (NO)","13.06.2018 16:00 - 13.06.2018 17:00 (CET)","n/e","n/e","n/e","341","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1341","14164","n/e","n/e","312","n/e","n/e","n/e","n/e","160"
"Norway (NO)","13.06.2018 17:00 - 13.06.2018 18:00 (CET)","n/e","n/e","n/e","333","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1326","14340","n/e","n/e","311","n/e","n/e","n/e","n/e","155"
"Norway (NO)","13.06.2018 18:00 - 13.06.2018 19:00 (CET)","n/e","n/e","n/e","332","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1342","14753","n/e","n/e","310","n/e","n/e","n/e","n/e","125"
"Norway (NO)","13.06.2018 19:00 - 13.06.2018 20:00 (CET)","n/e","n/e","n/e","335","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1340","15107","n/e","n/e","308","n/e","n/e","n/e","n/e","118"
"Norway (NO)","13.06.2018 20:00 - 13.06.2018 21:00 (CET)","n/e","n/e","n/e","333","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1346","15227","n/e","n/e","305","n/e","n/e","n/e","n/e","107"
"Norway (NO)","13.06.2018 21:00 - 13.06.2018 22:00 (CET)","n/e","n/e","n/e","333","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1341","15016","n/e","n/e","294","n/e","n/e","n/e","n/e","86"
"Norway (NO)","13.06.2018 22:00 - 13.06.2018 23:00 (CET)","n/e","n/e","n/e","335","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1330","14596","n/e","n/e","297","n/e","n/e","n/e","n/e","70"
"Norway (NO)","13.06.2018 23:00 - 14.06.2018 00:00 (CET)","n/e","n/e","n/e","333","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1326","12462","n/e","n/e","294","n/e","n/e","n/e","n/e","62"
"Norway (NO)","14.06.2018 00:00 - 14.06.2018 01:00 (CET)","n/e","n/e","n/e","333","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1307","10759","n/e","n/e","288","n/e","n/e","n/e","n/e","65"
"Norway (NO)","14.06.2018 01:00 - 14.06.2018 02:00 (CET)","n/e","n/e","n/e","333","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1305","8993","n/e","n/e","286","n/e","n/e","n/e","n/e","80"
"Norway (NO)","14.06.2018 02:00 - 14.06.2018 03:00 (CET)","n/e","n/e","n/e","334","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1304","7795","n/e","n/e","276","n/e","n/e","n/e","n/e","110"
"Norway (NO)","14.06.2018 03:00 - 14.06.2018 04:00 (CET)","n/e","n/e","n/e","335","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1310","7757","n/e","n/e","274","n/e","n/e","n/e","n/e","149"
"Norway (NO)","14.06.2018 04:00 - 14.06.2018 05:00 (CET)","n/e","n/e","n/e","334","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1303","7983","n/e","n/e","277","n/e","n/e","n/e","n/e","206"
"Norway (NO)","14.06.2018 05:00 - 14.06.2018 06:00 (CET)","n/e","n/e","n/e","335","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1303","8594","n/e","n/e","285","n/e","n/e","n/e","n/e","215"
"Norway (NO)","14.06.2018 06:00 - 14.06.2018 07:00 (CET)","n/e","n/e","n/e","333","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1315","11561","n/e","n/e","305","n/e","n/e","n/e","n/e","258"
"Norway (NO)","14.06.2018 07:00 - 14.06.2018 08:00 (CET)","n/e","n/e","n/e","331","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1321","13759","n/e","n/e","312","n/e","n/e","n/e","n/e","297"
"Norway (NO)","14.06.2018 08:00 - 14.06.2018 09:00 (CET)","n/e","n/e","n/e","331","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1321","14775","n/e","n/e","318","n/e","n/e","n/e","n/e","310"
"Norway (NO)","14.06.2018 09:00 - 14.06.2018 10:00 (CET)","n/e","n/e","n/e","324","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1311","14623","n/e","n/e","320","n/e","n/e","n/e","n/e","338"
"Norway (NO)","14.06.2018 10:00 - 14.06.2018 11:00 (CET)","n/e","n/e","n/e","328","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1317","14440","n/e","n/e","325","n/e","n/e","n/e","n/e","352"
"Norway (NO)","14.06.2018 11:00 - 14.06.2018 12:00 (CET)","n/e","n/e","n/e","325","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1313","13690","n/e","n/e","322","n/e","n/e","n/e","n/e","355"
"Norway (NO)","14.06.2018 12:00 - 14.06.2018 13:00 (CET)","n/e","n/e","n/e","323","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1304","13221","n/e","n/e","325","n/e","n/e","n/e","n/e","378"
"Norway (NO)","14.06.2018 13:00 - 14.06.2018 14:00 (CET)","n/e","n/e","n/e","313","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1305","12634","n/e","n/e","325","n/e","n/e","n/e","n/e","407"
"Norway (NO)","14.06.2018 14:00 - 14.06.2018 15:00 (CET)","n/e","n/e","n/e","318","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1299","11840","n/e","n/e","329","n/e","n/e","n/e","n/e","414"
"Norway (NO)","14.06.2018 15:00 - 14.06.2018 16:00 (CET)","n/e","n/e","n/e","321","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1318","11834","n/e","n/e","326","n/e","n/e","n/e","n/e","451"
"Norway (NO)","14.06.2018 16:00 - 14.06.2018 17:00 (CET)","n/e","n/e","n/e","319","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1327","11703","n/e","n/e","327","n/e","n/e","n/e","n/e","477"
"Norway (NO)","14.06.2018 17:00 - 14.06.2018 18:00 (CET)","n/e","n/e","n/e","319","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1324","12715","n/e","n/e","328","n/e","n/e","n/e","n/e","519"
"Norway (NO)","14.06.2018 18:00 - 14.06.2018 19:00 (CET)","n/e","n/e","n/e","314","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1324","12776","n/e","n/e","145","n/e","n/e","n/e","n/e","535"
"Norway (NO)","14.06.2018 19:00 - 14.06.2018 20:00 (CET)","n/e","n/e","n/e","315","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1325","12607","n/e","n/e","143","n/e","n/e","n/e","n/e","543"
"Norway (NO)","14.06.2018 20:00 - 14.06.2018 21:00 (CET)","n/e","n/e","n/e","324","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1331","12405","n/e","n/e","142","n/e","n/e","n/e","n/e","527"
"Norway (NO)","14.06.2018 21:00 - 14.06.2018 22:00 (CET)","n/e","n/e","n/e","315","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1334","12436","n/e","n/e","140","n/e","n/e","n/e","n/e","563"
"Norway (NO)","14.06.2018 22:00 - 14.06.2018 23:00 (CET)","n/e","n/e","n/e","315","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1333","11563","n/e","n/e","137","n/e","n/e","n/e","n/e","609"
"Norway (NO)","14.06.2018 23:00 - 15.06.2018 00:00 (CET)","n/e","n/e","n/e","315","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1326","8706","n/e","n/e","134","n/e","n/e","n/e","n/e","677"
"Norway (NO)","15.06.2018 00:00 - 15.06.2018 01:00 (CET)","n/e","n/e","n/e","312","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1327","7212","n/e","n/e","144","n/e","n/e","n/e","n/e","851"
"Norway (NO)","15.06.2018 01:00 - 15.06.2018 02:00 (CET)","n/e","n/e","n/e","313","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1326","6845","n/e","n/e","139","n/e","n/e","n/e","n/e","844"
"Norway (NO)","15.06.2018 02:00 - 15.06.2018 03:00 (CET)","n/e","n/e","n/e","313","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1320","6278","n/e","n/e","140","n/e","n/e","n/e","n/e","793"
"Norway (NO)","15.06.2018 03:00 - 15.06.2018 04:00 (CET)","n/e","n/e","n/e","313","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1318","6196","n/e","n/e","136","n/e","n/e","n/e","n/e","777"
"Norway (NO)","15.06.2018 04:00 - 15.06.2018 05:00 (CET)","n/e","n/e","n/e","313","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1327","6671","n/e","n/e","133","n/e","n/e","n/e","n/e","729"
"Norway (NO)","15.06.2018 05:00 - 15.06.2018 06:00 (CET)","n/e","n/e","n/e","313","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1323","8052","n/e","n/e","131","n/e","n/e","n/e","n/e","706"
"Norway (NO)","15.06.2018 06:00 - 15.06.2018 07:00 (CET)","n/e","n/e","n/e","314","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1341","12218","n/e","n/e","129","n/e","n/e","n/e","n/e","680"
"Norway (NO)","15.06.2018 07:00 - 15.06.2018 08:00 (CET)","n/e","n/e","n/e","317","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1350","13416","n/e","n/e","128","n/e","n/e","n/e","n/e","623"
"Norway (NO)","15.06.2018 08:00 - 15.06.2018 09:00 (CET)","n/e","n/e","n/e","319","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1362","13978","n/e","n/e","127","n/e","n/e","n/e","n/e","634"
"Norway (NO)","15.06.2018 09:00 - 15.06.2018 10:00 (CET)","n/e","n/e","n/e","318","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1378","14023","n/e","n/e","127","n/e","n/e","n/e","n/e","639"
"Norway (NO)","15.06.2018 10:00 - 15.06.2018 11:00 (CET)","n/e","n/e","n/e","321","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1377","14258","n/e","n/e","125","n/e","n/e","n/e","n/e","641"
"Norway (NO)","15.06.2018 11:00 - 15.06.2018 12:00 (CET)","n/e","n/e","n/e","320","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1373","14399","n/e","n/e","124","n/e","n/e","n/e","n/e","619"
"Norway (NO)","15.06.2018 12:00 - 15.06.2018 13:00 (CET)","n/e","n/e","n/e","336","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1372","14236","n/e","n/e","130","n/e","n/e","n/e","n/e","672"
"Norway (NO)","15.06.2018 13:00 - 15.06.2018 14:00 (CET)","n/e","n/e","n/e","338","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1360","14040","n/e","n/e","131","n/e","n/e","n/e","n/e","694"
"Norway (NO)","15.06.2018 14:00 - 15.06.2018 15:00 (CET)","n/e","n/e","n/e","331","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1355","13918","n/e","n/e","131","n/e","n/e","n/e","n/e","700"
"Norway (NO)","15.06.2018 15:00 - 15.06.2018 16:00 (CET)","n/e","n/e","n/e","333","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1358","13560","n/e","n/e","260","n/e","n/e","n/e","n/e","697"
"Norway (NO)","15.06.2018 16:00 - 15.06.2018 17:00 (CET)","n/e","n/e","n/e","338","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1354","13396","n/e","n/e","260","n/e","n/e","n/e","n/e","691"
"Norway (NO)","15.06.2018 17:00 - 15.06.2018 18:00 (CET)","n/e","n/e","n/e","337","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1345","13676","n/e","n/e","262","n/e","n/e","n/e","n/e","687"
"Norway (NO)","15.06.2018 18:00 - 15.06.2018 19:00 (CET)","n/e","n/e","n/e","336","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1337","13599","n/e","n/e","270","n/e","n/e","n/e","n/e","619"
"Norway (NO)","15.06.2018 19:00 - 15.06.2018 20:00 (CET)","n/e","n/e","n/e","338","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1344","13770","n/e","n/e","266","n/e","n/e","n/e","n/e","589"
"Norway (NO)","15.06.2018 20:00 - 15.06.2018 21:00 (CET)","n/e","n/e","n/e","338","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1344","13513","n/e","n/e","266","n/e","n/e","n/e","n/e","548"
"Norway (NO)","15.06.2018 21:00 - 15.06.2018 22:00 (CET)","n/e","n/e","n/e","342","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1331","13306","n/e","n/e","264","n/e","n/e","n/e","n/e","526"
"Norway (NO)","15.06.2018 22:00 - 15.06.2018 23:00 (CET)","n/e","n/e","n/e","342","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1334","13318","n/e","n/e","282","n/e","n/e","n/e","n/e","522"
"Norway (NO)","15.06.2018 23:00 - 16.06.2018 00:00 (CET)","n/e","n/e","n/e","341","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1334","12308","n/e","n/e","275","n/e","n/e","n/e","n/e","488"
"Norway (NO)","16.06.2018 00:00 - 16.06.2018 01:00 (CET)","n/e","n/e","n/e","335","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1336","10370","n/e","n/e","156","n/e","n/e","n/e","n/e","432"
"Norway (NO)","16.06.2018 01:00 - 16.06.2018 02:00 (CET)","n/e","n/e","n/e","340","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1326","9164","n/e","n/e","130","n/e","n/e","n/e","n/e","359"
"Norway (NO)","16.06.2018 02:00 - 16.06.2018 03:00 (CET)","n/e","n/e","n/e","340","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1327","8578","n/e","n/e","129","n/e","n/e","n/e","n/e","403"
"Norway (NO)","16.06.2018 03:00 - 16.06.2018 04:00 (CET)","n/e","n/e","n/e","340","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1323","8431","n/e","n/e","128","n/e","n/e","n/e","n/e","334"
"Norway (NO)","16.06.2018 04:00 - 16.06.2018 05:00 (CET)","n/e","n/e","n/e","337","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1320","8412","n/e","n/e","128","n/e","n/e","n/e","n/e","312"
"Norway (NO)","16.06.2018 05:00 - 16.06.2018 06:00 (CET)","n/e","n/e","n/e","339","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1321","9165","n/e","n/e","126","n/e","n/e","n/e","n/e","322"
"Norway (NO)","16.06.2018 06:00 - 16.06.2018 07:00 (CET)","n/e","n/e","n/e","338","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1326","10482","n/e","n/e","125","n/e","n/e","n/e","n/e","309"
"Norway (NO)","16.06.2018 07:00 - 16.06.2018 08:00 (CET)","n/e","n/e","n/e","340","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1318","11635","n/e","n/e","124","n/e","n/e","n/e","n/e","318"
"Norway (NO)","16.06.2018 08:00 - 16.06.2018 09:00 (CET)","n/e","n/e","n/e","340","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1322","12570","n/e","n/e","122","n/e","n/e","n/e","n/e","400"
