"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Estonia (EE)","22.08.2018 19:00 - 22.08.2018 20:00 (CET)","59","n/e","32","1","n/e","n/e","1248","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","105"
"Estonia (EE)","22.08.2018 20:00 - 22.08.2018 21:00 (CET)","60","n/e","30","1","n/e","n/e","1240","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","125"
"Estonia (EE)","22.08.2018 21:00 - 22.08.2018 22:00 (CET)","61","n/e","31","1","n/e","n/e","1248","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","19","n/e","152"
"Estonia (EE)","22.08.2018 22:00 - 22.08.2018 23:00 (CET)","61","n/e","30","1","n/e","n/e","1250","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","19","n/e","162"
"Estonia (EE)","22.08.2018 23:00 - 23.08.2018 00:00 (CET)","60","n/e","31","1","n/e","n/e","1197","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","19","n/e","160"
"Estonia (EE)","23.08.2018 00:00 - 23.08.2018 01:00 (CET)","59","n/e","30","1","n/e","n/e","1089","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","19","n/e","169"
"Estonia (EE)","23.08.2018 01:00 - 23.08.2018 02:00 (CET)","59","n/e","30","1","n/e","n/e","1067","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","163"
"Estonia (EE)","23.08.2018 02:00 - 23.08.2018 03:00 (CET)","N/A","n/e","N/A","N/A","n/e","n/e","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","N/A","N/A","N/A","N/A","n/e","N/A"
"Estonia (EE)","23.08.2018 03:00 - 23.08.2018 04:00 (CET)","55","n/e","30","1","n/e","n/e","1006","4","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","172"
"Estonia (EE)","23.08.2018 04:00 - 23.08.2018 05:00 (CET)","57","n/e","30","1","n/e","n/e","1139","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","163"
"Estonia (EE)","23.08.2018 05:00 - 23.08.2018 06:00 (CET)","57","n/e","29","1","n/e","n/e","1164","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","160"
"Estonia (EE)","23.08.2018 06:00 - 23.08.2018 07:00 (CET)","57","n/e","28","1","n/e","n/e","1257","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","15","n/e","169"
"Estonia (EE)","23.08.2018 07:00 - 23.08.2018 08:00 (CET)","59","n/e","30","3","n/e","n/e","1259","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","182"
"Estonia (EE)","23.08.2018 08:00 - 23.08.2018 09:00 (CET)","60","n/e","31","3","n/e","n/e","1258","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","187"
"Estonia (EE)","23.08.2018 09:00 - 23.08.2018 10:00 (CET)","60","n/e","32","3","n/e","n/e","1262","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","184"
"Estonia (EE)","23.08.2018 10:00 - 23.08.2018 11:00 (CET)","60","n/e","33","3","n/e","n/e","1269","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","174"
"Estonia (EE)","23.08.2018 11:00 - 23.08.2018 12:00 (CET)","60","n/e","33","3","n/e","n/e","1264","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","173"
"Estonia (EE)","23.08.2018 12:00 - 23.08.2018 13:00 (CET)","60","n/e","33","3","n/e","n/e","1262","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","171"
"Estonia (EE)","23.08.2018 13:00 - 23.08.2018 14:00 (CET)","59","n/e","33","3","n/e","n/e","1260","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","177"
"Estonia (EE)","23.08.2018 14:00 - 23.08.2018 15:00 (CET)","59","n/e","33","3","n/e","n/e","1257","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","151"
"Estonia (EE)","23.08.2018 15:00 - 23.08.2018 16:00 (CET)","57","n/e","34","3","n/e","n/e","1258","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","124"
"Estonia (EE)","23.08.2018 16:00 - 23.08.2018 17:00 (CET)","58","n/e","33","3","n/e","n/e","1257","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","109"
"Estonia (EE)","23.08.2018 17:00 - 23.08.2018 18:00 (CET)","58","n/e","33","3","n/e","n/e","1258","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","103"
"Estonia (EE)","23.08.2018 18:00 - 23.08.2018 19:00 (CET)","58","n/e","33","1","n/e","n/e","1259","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","83"
"Estonia (EE)","23.08.2018 19:00 - 23.08.2018 20:00 (CET)","58","n/e","31","1","n/e","n/e","1260","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","81"
"Estonia (EE)","23.08.2018 20:00 - 23.08.2018 21:00 (CET)","59","n/e","49","1","n/e","n/e","1261","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","19","n/e","87"
"Estonia (EE)","23.08.2018 21:00 - 23.08.2018 22:00 (CET)","59","n/e","52","1","n/e","n/e","1262","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","93"
"Estonia (EE)","23.08.2018 22:00 - 23.08.2018 23:00 (CET)","61","n/e","52","1","n/e","n/e","1262","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","82"
"Estonia (EE)","23.08.2018 23:00 - 24.08.2018 00:00 (CET)","60","n/e","55","1","n/e","n/e","1265","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","81"
"Estonia (EE)","24.08.2018 00:00 - 24.08.2018 01:00 (CET)","59","n/e","55","1","n/e","n/e","1268","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","83"
"Estonia (EE)","24.08.2018 01:00 - 24.08.2018 02:00 (CET)","59","n/e","55","1","n/e","n/e","1243","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","97"
"Estonia (EE)","24.08.2018 02:00 - 24.08.2018 03:00 (CET)","N/A","n/e","N/A","N/A","n/e","n/e","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","N/A","N/A","N/A","N/A","n/e","N/A"
"Estonia (EE)","24.08.2018 03:00 - 24.08.2018 04:00 (CET)","55","n/e","55","1","n/e","n/e","1208","4","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","113"
"Estonia (EE)","24.08.2018 04:00 - 24.08.2018 05:00 (CET)","56","n/e","55","1","n/e","n/e","1238","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","115"
"Estonia (EE)","24.08.2018 05:00 - 24.08.2018 06:00 (CET)","57","n/e","55","1","n/e","n/e","1272","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","117"
"Estonia (EE)","24.08.2018 06:00 - 24.08.2018 07:00 (CET)","57","n/e","56","1","n/e","n/e","1268","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","16","n/e","110"
"Estonia (EE)","24.08.2018 07:00 - 24.08.2018 08:00 (CET)","58","n/e","56","3","n/e","n/e","1267","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","16","n/e","87"
"Estonia (EE)","24.08.2018 08:00 - 24.08.2018 09:00 (CET)","60","n/e","55","3","n/e","n/e","1269","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","75"
"Estonia (EE)","24.08.2018 09:00 - 24.08.2018 10:00 (CET)","60","n/e","55","3","n/e","n/e","1259","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","68"
"Estonia (EE)","24.08.2018 10:00 - 24.08.2018 11:00 (CET)","60","n/e","55","3","n/e","n/e","1264","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","65"
"Estonia (EE)","24.08.2018 11:00 - 24.08.2018 12:00 (CET)","60","n/e","54","3","n/e","n/e","1262","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","92"
"Estonia (EE)","24.08.2018 12:00 - 24.08.2018 13:00 (CET)","59","n/e","53","3","n/e","n/e","1262","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","119"
"Estonia (EE)","24.08.2018 13:00 - 24.08.2018 14:00 (CET)","59","n/e","53","3","n/e","n/e","1264","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","125"
"Estonia (EE)","24.08.2018 14:00 - 24.08.2018 15:00 (CET)","57","n/e","52","3","n/e","n/e","1250","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","121"
"Estonia (EE)","24.08.2018 15:00 - 24.08.2018 16:00 (CET)","57","n/e","50","3","n/e","n/e","1174","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","120"
"Estonia (EE)","24.08.2018 16:00 - 24.08.2018 17:00 (CET)","57","n/e","49","3","n/e","n/e","1080","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","122"
"Estonia (EE)","24.08.2018 17:00 - 24.08.2018 18:00 (CET)","58","n/e","50","3","n/e","n/e","1092","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","18","n/e","70"
"Estonia (EE)","24.08.2018 18:00 - 24.08.2018 19:00 (CET)","56","n/e","51","1","n/e","n/e","1107","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","65"
"Estonia (EE)","24.08.2018 19:00 - 24.08.2018 20:00 (CET)","56","n/e","51","1","n/e","n/e","1088","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","62"
"Estonia (EE)","24.08.2018 20:00 - 24.08.2018 21:00 (CET)","59","n/e","52","1","n/e","n/e","1073","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","53"
"Estonia (EE)","24.08.2018 21:00 - 24.08.2018 22:00 (CET)","59","n/e","54","1","n/e","n/e","1083","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","64"
"Estonia (EE)","24.08.2018 22:00 - 24.08.2018 23:00 (CET)","60","n/e","54","1","n/e","n/e","1089","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","14","n/e","82"
"Estonia (EE)","24.08.2018 23:00 - 25.08.2018 00:00 (CET)","59","n/e","54","1","n/e","n/e","1088","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","14","n/e","82"
"Estonia (EE)","25.08.2018 00:00 - 25.08.2018 01:00 (CET)","58","n/e","54","1","n/e","n/e","900","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","15","n/e","91"
"Estonia (EE)","25.08.2018 01:00 - 25.08.2018 02:00 (CET)","58","n/e","54","1","n/e","n/e","886","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","15","n/e","88"
"Estonia (EE)","25.08.2018 02:00 - 25.08.2018 03:00 (CET)","N/A","n/e","N/A","N/A","n/e","n/e","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","N/A","N/A","N/A","N/A","n/e","N/A"
"Estonia (EE)","25.08.2018 03:00 - 25.08.2018 04:00 (CET)","55","n/e","54","1","n/e","n/e","889","4","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","15","n/e","93"
"Estonia (EE)","25.08.2018 04:00 - 25.08.2018 05:00 (CET)","56","n/e","54","1","n/e","n/e","886","4","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","15","n/e","71"
"Estonia (EE)","25.08.2018 05:00 - 25.08.2018 06:00 (CET)","56","n/e","54","1","n/e","n/e","892","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","15","n/e","61"
"Estonia (EE)","25.08.2018 06:00 - 25.08.2018 07:00 (CET)","57","n/e","54","1","n/e","n/e","854","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","14","n/e","55"
"Estonia (EE)","25.08.2018 07:00 - 25.08.2018 08:00 (CET)","56","n/e","54","1","n/e","n/e","879","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","14","n/e","37"
"Estonia (EE)","25.08.2018 08:00 - 25.08.2018 09:00 (CET)","57","n/e","55","1","n/e","n/e","884","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","22"
"Estonia (EE)","25.08.2018 09:00 - 25.08.2018 10:00 (CET)","58","n/e","55","1","n/e","n/e","881","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","15"
"Estonia (EE)","25.08.2018 10:00 - 25.08.2018 11:00 (CET)","58","n/e","54","1","n/e","n/e","877","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","16"
"Estonia (EE)","25.08.2018 11:00 - 25.08.2018 12:00 (CET)","58","n/e","54","1","n/e","n/e","868","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","15"
"Estonia (EE)","25.08.2018 12:00 - 25.08.2018 13:00 (CET)","49","n/e","54","1","n/e","n/e","876","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","13"
"Estonia (EE)","25.08.2018 13:00 - 25.08.2018 14:00 (CET)","38","n/e","54","1","n/e","n/e","887","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","23"
"Estonia (EE)","25.08.2018 14:00 - 25.08.2018 15:00 (CET)","37","n/e","54","1","n/e","n/e","885","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","15"
"Estonia (EE)","25.08.2018 15:00 - 25.08.2018 16:00 (CET)","36","n/e","54","1","n/e","n/e","882","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","8"
"Estonia (EE)","25.08.2018 16:00 - 25.08.2018 17:00 (CET)","36","n/e","54","1","n/e","n/e","892","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","9"
"Estonia (EE)","25.08.2018 17:00 - 25.08.2018 18:00 (CET)","37","n/e","54","1","n/e","n/e","892","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","16"
"Estonia (EE)","25.08.2018 18:00 - 25.08.2018 19:00 (CET)","42","n/e","54","1","n/e","n/e","879","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","16"
"Estonia (EE)","25.08.2018 19:00 - 25.08.2018 20:00 (CET)","53","n/e","54","1","n/e","n/e","794","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","14","n/e","17"
"Estonia (EE)","25.08.2018 20:00 - 25.08.2018 21:00 (CET)","58","n/e","54","1","n/e","n/e","782","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","15","n/e","20"
"Estonia (EE)","25.08.2018 21:00 - 25.08.2018 22:00 (CET)","60","n/e","55","1","n/e","n/e","750","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","15","n/e","29"
"Estonia (EE)","25.08.2018 22:00 - 25.08.2018 23:00 (CET)","61","n/e","55","1","n/e","n/e","733","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","14","n/e","34"
"Estonia (EE)","25.08.2018 23:00 - 26.08.2018 00:00 (CET)","60","n/e","54","1","n/e","n/e","724","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","37"
"Estonia (EE)","26.08.2018 00:00 - 26.08.2018 01:00 (CET)","60","n/e","54","1","n/e","n/e","714","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","37"
"Estonia (EE)","26.08.2018 01:00 - 26.08.2018 02:00 (CET)","59","n/e","54","1","n/e","n/e","716","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","38"
"Estonia (EE)","26.08.2018 02:00 - 26.08.2018 03:00 (CET)","N/A","n/e","N/A","N/A","n/e","n/e","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","N/A","N/A","N/A","N/A","n/e","N/A"
"Estonia (EE)","26.08.2018 03:00 - 26.08.2018 04:00 (CET)","56","n/e","54","1","n/e","n/e","713","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","30"
"Estonia (EE)","26.08.2018 04:00 - 26.08.2018 05:00 (CET)","59","n/e","55","1","n/e","n/e","717","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","31"
"Estonia (EE)","26.08.2018 05:00 - 26.08.2018 06:00 (CET)","59","n/e","55","1","n/e","n/e","743","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","32"
"Estonia (EE)","26.08.2018 06:00 - 26.08.2018 07:00 (CET)","58","n/e","55","1","n/e","n/e","813","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","33"
"Estonia (EE)","26.08.2018 07:00 - 26.08.2018 08:00 (CET)","59","n/e","56","1","n/e","n/e","797","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","21"
"Estonia (EE)","26.08.2018 08:00 - 26.08.2018 09:00 (CET)","61","n/e","56","1","n/e","n/e","803","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","27"
"Estonia (EE)","26.08.2018 09:00 - 26.08.2018 10:00 (CET)","62","n/e","56","1","n/e","n/e","785","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","18","n/e","25"
"Estonia (EE)","26.08.2018 10:00 - 26.08.2018 11:00 (CET)","62","n/e","56","1","n/e","n/e","780","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","18","n/e","41"
"Estonia (EE)","26.08.2018 11:00 - 26.08.2018 12:00 (CET)","62","n/e","56","1","n/e","n/e","794","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","18","n/e","66"
"Estonia (EE)","26.08.2018 12:00 - 26.08.2018 13:00 (CET)","62","n/e","56","1","n/e","n/e","783","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","18","n/e","95"
"Estonia (EE)","26.08.2018 13:00 - 26.08.2018 14:00 (CET)","62","n/e","56","1","n/e","n/e","767","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","18","n/e","103"
"Estonia (EE)","26.08.2018 14:00 - 26.08.2018 15:00 (CET)","62","n/e","56","1","n/e","n/e","779","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","14","n/e","85"
"Estonia (EE)","26.08.2018 15:00 - 26.08.2018 16:00 (CET)","61","n/e","56","1","n/e","n/e","807","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","13","n/e","68"
"Estonia (EE)","26.08.2018 16:00 - 26.08.2018 17:00 (CET)","61","n/e","56","1","n/e","n/e","808","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","15","n/e","67"
"Estonia (EE)","26.08.2018 17:00 - 26.08.2018 18:00 (CET)","60","n/e","56","1","n/e","n/e","814","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","15","n/e","64"
"Estonia (EE)","26.08.2018 18:00 - 26.08.2018 19:00 (CET)","60","n/e","56","1","n/e","n/e","834","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","71"
"Estonia (EE)","26.08.2018 19:00 - 26.08.2018 20:00 (CET)","61","n/e","56","1","n/e","n/e","838","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","76"
"Estonia (EE)","26.08.2018 20:00 - 26.08.2018 21:00 (CET)","62","n/e","56","1","n/e","n/e","835","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","60"
"Estonia (EE)","26.08.2018 21:00 - 26.08.2018 22:00 (CET)","62","n/e","56","1","n/e","n/e","832","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","64"
"Estonia (EE)","26.08.2018 22:00 - 26.08.2018 23:00 (CET)","62","n/e","56","1","n/e","n/e","821","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","72"
"Estonia (EE)","26.08.2018 23:00 - 27.08.2018 00:00 (CET)","61","n/e","56","1","n/e","n/e","826","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","66"
"Estonia (EE)","27.08.2018 00:00 - 27.08.2018 01:00 (CET)","61","n/e","57","1","n/e","n/e","968","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","16","n/e","61"
"Estonia (EE)","27.08.2018 01:00 - 27.08.2018 02:00 (CET)","60","n/e","56","1","n/e","n/e","1013","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","15","n/e","59"
"Estonia (EE)","27.08.2018 02:00 - 27.08.2018 03:00 (CET)","N/A","n/e","N/A","N/A","n/e","n/e","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","N/A","N/A","N/A","N/A","n/e","N/A"
"Estonia (EE)","27.08.2018 03:00 - 27.08.2018 04:00 (CET)","56","n/e","56","1","n/e","n/e","1115","4","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","47"
"Estonia (EE)","27.08.2018 04:00 - 27.08.2018 05:00 (CET)","58","n/e","57","1","n/e","n/e","1150","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","18","n/e","51"
"Estonia (EE)","27.08.2018 05:00 - 27.08.2018 06:00 (CET)","58","n/e","57","1","n/e","n/e","1224","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","43"
"Estonia (EE)","27.08.2018 06:00 - 27.08.2018 07:00 (CET)","57","n/e","57","1","n/e","n/e","1254","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","40"
"Estonia (EE)","27.08.2018 07:00 - 27.08.2018 08:00 (CET)","58","n/e","56","3","n/e","n/e","1253","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","7","1","17","n/e","31"
"Estonia (EE)","27.08.2018 08:00 - 27.08.2018 09:00 (CET)","60","n/e","56","3","n/e","n/e","1253","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","16","n/e","28"
"Estonia (EE)","27.08.2018 09:00 - 27.08.2018 10:00 (CET)","61","n/e","57","3","n/e","n/e","1255","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","15","n/e","34"
"Estonia (EE)","27.08.2018 10:00 - 27.08.2018 11:00 (CET)","60","n/e","56","3","n/e","n/e","1243","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","42"
"Estonia (EE)","27.08.2018 11:00 - 27.08.2018 12:00 (CET)","61","n/e","57","3","n/e","n/e","1243","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","41"
"Estonia (EE)","27.08.2018 12:00 - 27.08.2018 13:00 (CET)","61","n/e","56","3","n/e","n/e","1257","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","30"
"Estonia (EE)","27.08.2018 13:00 - 27.08.2018 14:00 (CET)","61","n/e","56","3","n/e","n/e","1257","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","36"
"Estonia (EE)","27.08.2018 14:00 - 27.08.2018 15:00 (CET)","60","n/e","57","3","n/e","n/e","1259","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","40"
"Estonia (EE)","27.08.2018 15:00 - 27.08.2018 16:00 (CET)","60","n/e","56","3","n/e","n/e","1218","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","33"
"Estonia (EE)","27.08.2018 16:00 - 27.08.2018 17:00 (CET)","59","n/e","56","3","n/e","n/e","1188","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","22"
"Estonia (EE)","27.08.2018 17:00 - 27.08.2018 18:00 (CET)","59","n/e","56","3","n/e","n/e","1231","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","9"
"Estonia (EE)","27.08.2018 18:00 - 27.08.2018 19:00 (CET)","58","n/e","56","1","n/e","n/e","1258","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","5"
"Estonia (EE)","27.08.2018 19:00 - 27.08.2018 20:00 (CET)","58","n/e","56","1","n/e","n/e","1257","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","7"
"Estonia (EE)","27.08.2018 20:00 - 27.08.2018 21:00 (CET)","61","n/e","56","1","n/e","n/e","1254","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","6"
"Estonia (EE)","27.08.2018 21:00 - 27.08.2018 22:00 (CET)","62","n/e","56","1","n/e","n/e","1246","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","9"
"Estonia (EE)","27.08.2018 22:00 - 27.08.2018 23:00 (CET)","62","n/e","56","1","n/e","n/e","1214","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","15"
"Estonia (EE)","27.08.2018 23:00 - 28.08.2018 00:00 (CET)","61","n/e","56","1","n/e","n/e","1201","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","19"
"Estonia (EE)","28.08.2018 00:00 - 28.08.2018 01:00 (CET)","60","n/e","56","1","n/e","n/e","1171","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","29"
"Estonia (EE)","28.08.2018 01:00 - 28.08.2018 02:00 (CET)","60","n/e","56","1","n/e","n/e","1162","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","17","n/e","34"
"Estonia (EE)","28.08.2018 02:00 - 28.08.2018 03:00 (CET)","N/A","n/e","N/A","N/A","n/e","n/e","N/A","N/A","n/e","n/e","n/e","N/A","n/e","n/e","n/e","N/A","N/A","N/A","N/A","n/e","N/A"
"Estonia (EE)","28.08.2018 03:00 - 28.08.2018 04:00 (CET)","56","n/e","56","1","n/e","n/e","1153","4","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","44"
"Estonia (EE)","28.08.2018 04:00 - 28.08.2018 05:00 (CET)","58","n/e","56","1","n/e","n/e","1163","5","n/e","n/e","n/e","4","n/e","n/e","n/e","0","6","1","18","n/e","44"
