"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Serbia (RS)","27.02.2018 21:00 - 27.02.2018 22:00 (CET)","10","0","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","39","0","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","27.02.2018 22:00 - 27.02.2018 23:00 (CET)","10","0","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","39","0","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","27.02.2018 23:00 - 28.02.2018 00:00 (CET)","10","0","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","39","0","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 00:00 - 28.02.2018 01:00 (CET)","10","3246","n/e","2","n/e","n/e","n/e","n/e","n/e","188","","1524","307","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 01:00 - 28.02.2018 02:00 (CET)","10","3209","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1484","233","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 02:00 - 28.02.2018 03:00 (CET)","10","3220","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1305","122","n/e","n/e","84","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 03:00 - 28.02.2018 04:00 (CET)","10","3200","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1136","122","n/e","n/e","100","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 04:00 - 28.02.2018 05:00 (CET)","10","3226","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1049","119","n/e","n/e","119","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 05:00 - 28.02.2018 06:00 (CET)","10","3206","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1185","122","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 06:00 - 28.02.2018 07:00 (CET)","10","3203","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1497","162","n/e","n/e","119","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 07:00 - 28.02.2018 08:00 (CET)","10","3200","n/e","2","n/e","n/e","n/e","n/e","n/e","99","","1614","325","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 08:00 - 28.02.2018 09:00 (CET)","10","3195","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","1641","325","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 09:00 - 28.02.2018 10:00 (CET)","10","3198","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","1649","323","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 10:00 - 28.02.2018 11:00 (CET)","10","3202","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","1580","324","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 11:00 - 28.02.2018 12:00 (CET)","10","3196","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","1559","324","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 12:00 - 28.02.2018 13:00 (CET)","10","3208","n/e","2","n/e","n/e","n/e","n/e","n/e","205","","1541","325","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 13:00 - 28.02.2018 14:00 (CET)","10","3168","n/e","2","n/e","n/e","n/e","n/e","n/e","171","","1522","325","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 14:00 - 28.02.2018 15:00 (CET)","10","3195","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1591","325","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 15:00 - 28.02.2018 16:00 (CET)","10","1405","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1236","325","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 16:00 - 28.02.2018 17:00 (CET)","10","0","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","39","0","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 17:00 - 28.02.2018 18:00 (CET)","10","0","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","39","0","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 18:00 - 28.02.2018 19:00 (CET)","10","0","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","39","0","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 19:00 - 28.02.2018 20:00 (CET)","10","0","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","39","0","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 20:00 - 28.02.2018 21:00 (CET)","10","0","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","39","0","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 21:00 - 28.02.2018 22:00 (CET)","10","0","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","39","0","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 22:00 - 28.02.2018 23:00 (CET)","10","0","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","39","0","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","28.02.2018 23:00 - 01.03.2018 00:00 (CET)","10","0","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","39","0","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 00:00 - 01.03.2018 01:00 (CET)","10","3227","n/e","2","n/e","n/e","n/e","n/e","n/e","263","","1561","329","n/e","n/e","88","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 01:00 - 01.03.2018 02:00 (CET)","10","3231","n/e","2","n/e","n/e","n/e","n/e","n/e","55","","1469","327","n/e","n/e","93","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 02:00 - 01.03.2018 03:00 (CET)","10","3239","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1241","329","n/e","n/e","96","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 03:00 - 01.03.2018 04:00 (CET)","10","3229","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1037","325","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 04:00 - 01.03.2018 05:00 (CET)","10","3237","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","987","329","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 05:00 - 01.03.2018 06:00 (CET)","10","3213","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1149","326","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 06:00 - 01.03.2018 07:00 (CET)","10","3216","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1463","327","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 07:00 - 01.03.2018 08:00 (CET)","10","3197","n/e","2","n/e","n/e","n/e","n/e","n/e","189","","1629","326","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 08:00 - 01.03.2018 09:00 (CET)","10","3188","n/e","2","n/e","n/e","n/e","n/e","n/e","285","","1608","323","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 09:00 - 01.03.2018 10:00 (CET)","10","3195","n/e","2","n/e","n/e","n/e","n/e","n/e","287","","1662","328","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 10:00 - 01.03.2018 11:00 (CET)","10","3209","n/e","2","n/e","n/e","n/e","n/e","n/e","287","","1610","325","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 11:00 - 01.03.2018 12:00 (CET)","10","3217","n/e","2","n/e","n/e","n/e","n/e","n/e","287","","1665","325","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 12:00 - 01.03.2018 13:00 (CET)","10","3196","n/e","2","n/e","n/e","n/e","n/e","n/e","286","","1557","331","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 13:00 - 01.03.2018 14:00 (CET)","10","3194","n/e","2","n/e","n/e","n/e","n/e","n/e","285","","1518","327","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 14:00 - 01.03.2018 15:00 (CET)","10","3197","n/e","2","n/e","n/e","n/e","n/e","n/e","286","","1509","326","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 15:00 - 01.03.2018 16:00 (CET)","10","3203","n/e","2","n/e","n/e","n/e","n/e","n/e","286","","1465","324","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 16:00 - 01.03.2018 17:00 (CET)","10","3192","n/e","2","n/e","n/e","n/e","n/e","n/e","285","","1453","326","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 17:00 - 01.03.2018 18:00 (CET)","10","3198","n/e","2","n/e","n/e","n/e","n/e","n/e","459","","1498","331","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 18:00 - 01.03.2018 19:00 (CET)","10","3174","n/e","2","n/e","n/e","n/e","n/e","n/e","556","","1603","327","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 19:00 - 01.03.2018 20:00 (CET)","10","3200","n/e","2","n/e","n/e","n/e","n/e","n/e","513","","1629","325","n/e","n/e","99","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 20:00 - 01.03.2018 21:00 (CET)","10","3212","n/e","2","n/e","n/e","n/e","n/e","n/e","477","","1584","322","n/e","n/e","68","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 21:00 - 01.03.2018 22:00 (CET)","10","3195","n/e","2","n/e","n/e","n/e","n/e","n/e","441","","1433","321","n/e","n/e","65","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 22:00 - 01.03.2018 23:00 (CET)","10","3202","n/e","2","n/e","n/e","n/e","n/e","n/e","282","","1641","325","n/e","n/e","64","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","01.03.2018 23:00 - 02.03.2018 00:00 (CET)","10","3195","n/e","2","n/e","n/e","n/e","n/e","n/e","286","","1582","320","n/e","n/e","70","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 00:00 - 02.03.2018 01:00 (CET)","10","3175","n/e","2","n/e","n/e","n/e","n/e","n/e","284","","1501","322","n/e","n/e","72","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 01:00 - 02.03.2018 02:00 (CET)","10","3167","n/e","2","n/e","n/e","n/e","n/e","n/e","95","","1417","315","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 02:00 - 02.03.2018 03:00 (CET)","10","3151","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1222","317","n/e","n/e","73","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 03:00 - 02.03.2018 04:00 (CET)","10","3158","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","987","308","n/e","n/e","91","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 04:00 - 02.03.2018 05:00 (CET)","10","3160","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","908","311","n/e","n/e","120","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 05:00 - 02.03.2018 06:00 (CET)","10","3159","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1027","309","n/e","n/e","120","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 06:00 - 02.03.2018 07:00 (CET)","10","3163","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1321","313","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 07:00 - 02.03.2018 08:00 (CET)","10","3165","n/e","2","n/e","n/e","n/e","n/e","n/e","102","","1582","318","n/e","n/e","120","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 08:00 - 02.03.2018 09:00 (CET)","10","3160","n/e","2","n/e","n/e","n/e","n/e","n/e","228","","1547","321","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 09:00 - 02.03.2018 10:00 (CET)","10","3158","n/e","2","n/e","n/e","n/e","n/e","n/e","247","","1565","323","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 10:00 - 02.03.2018 11:00 (CET)","10","3184","n/e","2","n/e","n/e","n/e","n/e","n/e","239","","1510","324","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 11:00 - 02.03.2018 12:00 (CET)","10","3168","n/e","2","n/e","n/e","n/e","n/e","n/e","244","","1550","322","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 12:00 - 02.03.2018 13:00 (CET)","10","3182","n/e","2","n/e","n/e","n/e","n/e","n/e","249","","1440","323","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 13:00 - 02.03.2018 14:00 (CET)","10","3206","n/e","2","n/e","n/e","n/e","n/e","n/e","216","","1376","321","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 14:00 - 02.03.2018 15:00 (CET)","10","3180","n/e","2","n/e","n/e","n/e","n/e","n/e","198","","1301","323","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 15:00 - 02.03.2018 16:00 (CET)","10","3167","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","1251","322","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 16:00 - 02.03.2018 17:00 (CET)","10","3154","n/e","2","n/e","n/e","n/e","n/e","n/e","205","","1346","321","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 17:00 - 02.03.2018 18:00 (CET)","10","3183","n/e","2","n/e","n/e","n/e","n/e","n/e","262","","1625","319","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 18:00 - 02.03.2018 19:00 (CET)","10","3210","n/e","2","n/e","n/e","n/e","n/e","n/e","403","","1585","298","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 19:00 - 02.03.2018 20:00 (CET)","10","3203","n/e","2","n/e","n/e","n/e","n/e","n/e","402","","1591","322","n/e","n/e","113","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 20:00 - 02.03.2018 21:00 (CET)","10","3195","n/e","2","n/e","n/e","n/e","n/e","n/e","212","","1562","320","n/e","n/e","92","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 21:00 - 02.03.2018 22:00 (CET)","10","3188","n/e","2","n/e","n/e","n/e","n/e","n/e","165","","1434","320","n/e","n/e","68","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 22:00 - 02.03.2018 23:00 (CET)","10","3140","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1619","319","n/e","n/e","67","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","02.03.2018 23:00 - 03.03.2018 00:00 (CET)","10","3111","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1648","320","n/e","n/e","65","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 00:00 - 03.03.2018 01:00 (CET)","10","2970","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1662","319","n/e","n/e","68","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 01:00 - 03.03.2018 02:00 (CET)","10","2945","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1454","313","n/e","n/e","69","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 02:00 - 03.03.2018 03:00 (CET)","10","2947","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1152","314","n/e","n/e","70","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 03:00 - 03.03.2018 04:00 (CET)","10","2959","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","946","315","n/e","n/e","75","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 04:00 - 03.03.2018 05:00 (CET)","10","2933","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","851","315","n/e","n/e","90","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 05:00 - 03.03.2018 06:00 (CET)","10","2941","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","849","315","n/e","n/e","119","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 06:00 - 03.03.2018 07:00 (CET)","10","2926","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","956","313","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 07:00 - 03.03.2018 08:00 (CET)","10","2940","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1261","323","n/e","n/e","119","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 08:00 - 03.03.2018 09:00 (CET)","10","2954","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1485","319","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 09:00 - 03.03.2018 10:00 (CET)","10","2935","n/e","2","n/e","n/e","n/e","n/e","n/e","167","","1504","323","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 10:00 - 03.03.2018 11:00 (CET)","10","2934","n/e","2","n/e","n/e","n/e","n/e","n/e","201","","1470","320","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 11:00 - 03.03.2018 12:00 (CET)","10","2931","n/e","2","n/e","n/e","n/e","n/e","n/e","200","","1443","324","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 12:00 - 03.03.2018 13:00 (CET)","10","2940","n/e","2","n/e","n/e","n/e","n/e","n/e","201","","1482","211","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 13:00 - 03.03.2018 14:00 (CET)","10","2919","n/e","2","n/e","n/e","n/e","n/e","n/e","200","","1422","209","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 14:00 - 03.03.2018 15:00 (CET)","10","2932","n/e","2","n/e","n/e","n/e","n/e","n/e","201","","1282","209","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 15:00 - 03.03.2018 16:00 (CET)","10","2947","n/e","2","n/e","n/e","n/e","n/e","n/e","200","","1228","209","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 16:00 - 03.03.2018 17:00 (CET)","10","2933","n/e","2","n/e","n/e","n/e","n/e","n/e","200","","1284","209","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 17:00 - 03.03.2018 18:00 (CET)","10","2922","n/e","2","n/e","n/e","n/e","n/e","n/e","202","","1446","209","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 18:00 - 03.03.2018 19:00 (CET)","10","2942","n/e","2","n/e","n/e","n/e","n/e","n/e","274","","1657","209","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 19:00 - 03.03.2018 20:00 (CET)","10","2915","n/e","2","n/e","n/e","n/e","n/e","n/e","290","","1673","209","n/e","n/e","109","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 20:00 - 03.03.2018 21:00 (CET)","10","2891","n/e","2","n/e","n/e","n/e","n/e","n/e","274","","1650","210","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 21:00 - 03.03.2018 22:00 (CET)","10","2908","n/e","2","n/e","n/e","n/e","n/e","n/e","209","","1545","210","n/e","n/e","68","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 22:00 - 03.03.2018 23:00 (CET)","10","2907","n/e","2","n/e","n/e","n/e","n/e","n/e","209","","1520","183","n/e","n/e","67","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","03.03.2018 23:00 - 04.03.2018 00:00 (CET)","10","2924","n/e","2","n/e","n/e","n/e","n/e","n/e","209","","1530","127","n/e","n/e","64","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 00:00 - 04.03.2018 01:00 (CET)","10","2931","n/e","2","n/e","n/e","n/e","n/e","n/e","188","","1557","102","n/e","n/e","64","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 01:00 - 04.03.2018 02:00 (CET)","10","2936","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1527","78","n/e","n/e","66","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 02:00 - 04.03.2018 03:00 (CET)","10","2929","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1319","0","n/e","n/e","68","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 03:00 - 04.03.2018 04:00 (CET)","10","2915","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1106","0","n/e","n/e","68","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 04:00 - 04.03.2018 05:00 (CET)","10","2910","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","997","0","n/e","n/e","86","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 05:00 - 04.03.2018 06:00 (CET)","10","2936","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","956","0","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 06:00 - 04.03.2018 07:00 (CET)","10","2909","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","985","0","n/e","n/e","121","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 07:00 - 04.03.2018 08:00 (CET)","10","2929","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1225","6","n/e","n/e","119","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 08:00 - 04.03.2018 09:00 (CET)","10","2925","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1307","137","n/e","n/e","118","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 09:00 - 04.03.2018 10:00 (CET)","10","2913","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1526","208","n/e","n/e","114","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 10:00 - 04.03.2018 11:00 (CET)","10","2917","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1637","203","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 11:00 - 04.03.2018 12:00 (CET)","10","2904","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1617","290","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 12:00 - 04.03.2018 13:00 (CET)","10","2903","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1599","243","n/e","n/e","115","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 13:00 - 04.03.2018 14:00 (CET)","10","2907","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1550","159","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 14:00 - 04.03.2018 15:00 (CET)","10","2896","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1487","115","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 15:00 - 04.03.2018 16:00 (CET)","10","2768","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1509","117","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 16:00 - 04.03.2018 17:00 (CET)","10","2749","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1561","118","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 17:00 - 04.03.2018 18:00 (CET)","10","2748","n/e","2","n/e","n/e","n/e","n/e","n/e","133","","1623","118","n/e","n/e","117","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 18:00 - 04.03.2018 19:00 (CET)","10","2747","n/e","2","n/e","n/e","n/e","n/e","n/e","407","","1678","120","n/e","n/e","116","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 19:00 - 04.03.2018 20:00 (CET)","10","2741","n/e","2","n/e","n/e","n/e","n/e","n/e","488","","1682","120","n/e","n/e","106","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 20:00 - 04.03.2018 21:00 (CET)","10","2754","n/e","2","n/e","n/e","n/e","n/e","n/e","544","","1653","120","n/e","n/e","80","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 21:00 - 04.03.2018 22:00 (CET)","10","2746","n/e","2","n/e","n/e","n/e","n/e","n/e","438","","1657","118","n/e","n/e","68","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 22:00 - 04.03.2018 23:00 (CET)","10","2764","n/e","2","n/e","n/e","n/e","n/e","n/e","410","","1651","117","n/e","n/e","67","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","04.03.2018 23:00 - 05.03.2018 00:00 (CET)","10","2737","n/e","2","n/e","n/e","n/e","n/e","n/e","408","","1598","114","n/e","n/e","64","n/e","n/e","n/e","n/e","n/e"
"Serbia (RS)","05.03.2018 00:00 - 05.03.2018 01:00 (CET)","10","2754","n/e","2","n/e","n/e","n/e","n/e","n/e","350","","1573","118","n/e","n/e","64","n/e","n/e","n/e","n/e","n/e"
