"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Lithuania (LT)","04.04.2018 16:00 - 04.04.2018 17:00 (CET)","47","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","152","0","105","n/e","n/e","n/e","23","n/e","18","18","n/e","153"
"Lithuania (LT)","04.04.2018 17:00 - 04.04.2018 18:00 (CET)","45","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","178","0","105","n/e","n/e","n/e","23","n/e","6","18","n/e","133"
"Lithuania (LT)","04.04.2018 18:00 - 04.04.2018 19:00 (CET)","48","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","185","0","102","n/e","n/e","n/e","22","n/e","0","18","n/e","158"
"Lithuania (LT)","04.04.2018 19:00 - 04.04.2018 20:00 (CET)","48","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","168","0","98","n/e","n/e","n/e","21","n/e","0","18","n/e","195"
"Lithuania (LT)","04.04.2018 20:00 - 04.04.2018 21:00 (CET)","48","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","18","0","96","n/e","n/e","n/e","21","n/e","0","18","n/e","188"
"Lithuania (LT)","04.04.2018 21:00 - 04.04.2018 22:00 (CET)","48","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","0","0","97","n/e","n/e","n/e","21","n/e","0","18","n/e","175"
"Lithuania (LT)","04.04.2018 22:00 - 04.04.2018 23:00 (CET)","48","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","55","n/e","n/e","n/e","20","n/e","0","19","n/e","194"
"Lithuania (LT)","04.04.2018 23:00 - 05.04.2018 00:00 (CET)","47","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","39","n/e","n/e","n/e","20","n/e","0","19","n/e","197"
"Lithuania (LT)","05.04.2018 00:00 - 05.04.2018 01:00 (CET)","46","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","34","n/e","n/e","n/e","21","n/e","0","19","n/e","196"
"Lithuania (LT)","05.04.2018 01:00 - 05.04.2018 02:00 (CET)","46","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","33","n/e","n/e","n/e","21","n/e","0","19","n/e","194"
"Lithuania (LT)","05.04.2018 02:00 - 05.04.2018 03:00 (CET)","46","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","33","n/e","n/e","n/e","21","n/e","0","19","n/e","199"
"Lithuania (LT)","05.04.2018 03:00 - 05.04.2018 04:00 (CET)","46","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","33","n/e","n/e","n/e","21","n/e","0","18","n/e","212"
"Lithuania (LT)","05.04.2018 04:00 - 05.04.2018 05:00 (CET)","46","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","33","n/e","n/e","n/e","21","n/e","0","19","n/e","227"
"Lithuania (LT)","05.04.2018 05:00 - 05.04.2018 06:00 (CET)","48","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","33","n/e","n/e","n/e","22","n/e","1","19","n/e","228"
"Lithuania (LT)","05.04.2018 06:00 - 05.04.2018 07:00 (CET)","48","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","95","n/e","n/e","n/e","22","n/e","3","18","n/e","243"
"Lithuania (LT)","05.04.2018 07:00 - 05.04.2018 08:00 (CET)","48","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","51","105","n/e","n/e","n/e","22","n/e","9","18","n/e","207"
"Lithuania (LT)","05.04.2018 08:00 - 05.04.2018 09:00 (CET)","47","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","106","n/e","n/e","n/e","22","n/e","17","18","n/e","132"
"Lithuania (LT)","05.04.2018 09:00 - 05.04.2018 10:00 (CET)","47","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","22","n/e","24","18","n/e","79"
"Lithuania (LT)","05.04.2018 10:00 - 05.04.2018 11:00 (CET)","46","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","22","n/e","33","18","n/e","56"
"Lithuania (LT)","05.04.2018 11:00 - 05.04.2018 12:00 (CET)","46","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","0","0","100","n/e","n/e","n/e","22","n/e","37","19","n/e","67"
"Lithuania (LT)","05.04.2018 12:00 - 05.04.2018 13:00 (CET)","46","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","0","0","96","n/e","n/e","n/e","22","n/e","36","18","n/e","68"
"Lithuania (LT)","05.04.2018 13:00 - 05.04.2018 14:00 (CET)","45","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","0","0","97","n/e","n/e","n/e","22","n/e","35","18","n/e","72"
"Lithuania (LT)","05.04.2018 14:00 - 05.04.2018 15:00 (CET)","45","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","0","0","97","n/e","n/e","n/e","22","n/e","38","18","n/e","67"
"Lithuania (LT)","05.04.2018 15:00 - 05.04.2018 16:00 (CET)","45","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","0","0","97","n/e","n/e","n/e","21","n/e","28","18","n/e","95"
"Lithuania (LT)","05.04.2018 16:00 - 05.04.2018 17:00 (CET)","45","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","0","0","97","n/e","n/e","n/e","22","n/e","16","18","n/e","56"
"Lithuania (LT)","05.04.2018 17:00 - 05.04.2018 18:00 (CET)","45","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","0","0","97","n/e","n/e","n/e","21","n/e","5","18","n/e","54"
"Lithuania (LT)","05.04.2018 18:00 - 05.04.2018 19:00 (CET)","45","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","0","0","97","n/e","n/e","n/e","21","n/e","0","18","n/e","53"
"Lithuania (LT)","05.04.2018 19:00 - 05.04.2018 20:00 (CET)","45","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","97","n/e","n/e","n/e","21","n/e","0","19","n/e","48"
"Lithuania (LT)","05.04.2018 20:00 - 05.04.2018 21:00 (CET)","46","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","97","n/e","n/e","n/e","21","n/e","0","18","n/e","60"
"Lithuania (LT)","05.04.2018 21:00 - 05.04.2018 22:00 (CET)","46","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","97","n/e","n/e","n/e","21","n/e","0","19","n/e","67"
"Lithuania (LT)","05.04.2018 22:00 - 05.04.2018 23:00 (CET)","45","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","36","n/e","n/e","n/e","21","n/e","0","19","n/e","79"
"Lithuania (LT)","05.04.2018 23:00 - 06.04.2018 00:00 (CET)","45","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","33","n/e","n/e","n/e","21","n/e","0","18","n/e","68"
"Lithuania (LT)","06.04.2018 00:00 - 06.04.2018 01:00 (CET)","46","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","307","33","n/e","n/e","n/e","21","n/e","0","19","n/e","111"
"Lithuania (LT)","06.04.2018 01:00 - 06.04.2018 02:00 (CET)","46","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","665","33","n/e","n/e","n/e","21","n/e","0","19","n/e","151"
"Lithuania (LT)","06.04.2018 02:00 - 06.04.2018 03:00 (CET)","46","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","670","33","n/e","n/e","n/e","21","n/e","0","19","n/e","296"
"Lithuania (LT)","06.04.2018 03:00 - 06.04.2018 04:00 (CET)","46","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","669","33","n/e","n/e","n/e","21","n/e","0","19","n/e","372"
"Lithuania (LT)","06.04.2018 04:00 - 06.04.2018 05:00 (CET)","47","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","550","33","n/e","n/e","n/e","21","n/e","0","19","n/e","440"
"Lithuania (LT)","06.04.2018 05:00 - 06.04.2018 06:00 (CET)","47","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","33","n/e","n/e","n/e","22","n/e","0","18","n/e","443"
"Lithuania (LT)","06.04.2018 06:00 - 06.04.2018 07:00 (CET)","48","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","95","n/e","n/e","n/e","22","n/e","3","18","n/e","454"
"Lithuania (LT)","06.04.2018 07:00 - 06.04.2018 08:00 (CET)","47","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","22","n/e","8","18","n/e","458"
"Lithuania (LT)","06.04.2018 08:00 - 06.04.2018 09:00 (CET)","47","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","23","n/e","14","18","n/e","464"
"Lithuania (LT)","06.04.2018 09:00 - 06.04.2018 10:00 (CET)","48","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","22","n/e","28","18","n/e","473"
"Lithuania (LT)","06.04.2018 10:00 - 06.04.2018 11:00 (CET)","48","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","42","18","n/e","472"
"Lithuania (LT)","06.04.2018 11:00 - 06.04.2018 12:00 (CET)","48","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","43","18","n/e","472"
"Lithuania (LT)","06.04.2018 12:00 - 06.04.2018 13:00 (CET)","48","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","47","18","n/e","470"
"Lithuania (LT)","06.04.2018 13:00 - 06.04.2018 14:00 (CET)","48","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","20","n/e","44","18","n/e","469"
"Lithuania (LT)","06.04.2018 14:00 - 06.04.2018 15:00 (CET)","48","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","34","18","n/e","470"
"Lithuania (LT)","06.04.2018 15:00 - 06.04.2018 16:00 (CET)","47","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","35","18","n/e","471"
"Lithuania (LT)","06.04.2018 16:00 - 06.04.2018 17:00 (CET)","47","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","22","18","n/e","472"
"Lithuania (LT)","06.04.2018 17:00 - 06.04.2018 18:00 (CET)","47","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","8","18","n/e","466"
"Lithuania (LT)","06.04.2018 18:00 - 06.04.2018 19:00 (CET)","48","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","0","18","n/e","447"
"Lithuania (LT)","06.04.2018 19:00 - 06.04.2018 20:00 (CET)","49","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","0","18","n/e","391"
"Lithuania (LT)","06.04.2018 20:00 - 06.04.2018 21:00 (CET)","49","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","0","18","n/e","342"
"Lithuania (LT)","06.04.2018 21:00 - 06.04.2018 22:00 (CET)","49","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","0","19","n/e","302"
"Lithuania (LT)","06.04.2018 22:00 - 06.04.2018 23:00 (CET)","49","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","46","n/e","n/e","n/e","21","n/e","0","19","n/e","269"
"Lithuania (LT)","06.04.2018 23:00 - 07.04.2018 00:00 (CET)","49","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","51","n/e","n/e","n/e","21","n/e","0","19","n/e","164"
"Lithuania (LT)","07.04.2018 00:00 - 07.04.2018 01:00 (CET)","49","n/e","n/e","48","n/e","n/e","n/e","n/e","n/e","0","0","104","n/e","n/e","n/e","21","n/e","0","19","n/e","103"
"Lithuania (LT)","07.04.2018 01:00 - 07.04.2018 02:00 (CET)","49","n/e","n/e","48","n/e","n/e","n/e","n/e","n/e","0","0","106","n/e","n/e","n/e","21","n/e","0","19","n/e","71"
"Lithuania (LT)","07.04.2018 02:00 - 07.04.2018 03:00 (CET)","49","n/e","n/e","48","n/e","n/e","n/e","n/e","n/e","0","0","106","n/e","n/e","n/e","21","n/e","0","19","n/e","53"
"Lithuania (LT)","07.04.2018 03:00 - 07.04.2018 04:00 (CET)","49","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","106","n/e","n/e","n/e","21","n/e","0","19","n/e","32"
"Lithuania (LT)","07.04.2018 04:00 - 07.04.2018 05:00 (CET)","49","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","0","19","n/e","24"
"Lithuania (LT)","07.04.2018 05:00 - 07.04.2018 06:00 (CET)","49","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","1","18","n/e","17"
"Lithuania (LT)","07.04.2018 06:00 - 07.04.2018 07:00 (CET)","49","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","5","18","n/e","17"
"Lithuania (LT)","07.04.2018 07:00 - 07.04.2018 08:00 (CET)","49","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","15","18","n/e","15"
"Lithuania (LT)","07.04.2018 08:00 - 07.04.2018 09:00 (CET)","49","n/e","n/e","48","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","28","18","n/e","11"
"Lithuania (LT)","07.04.2018 09:00 - 07.04.2018 10:00 (CET)","48","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","37","18","n/e","9"
"Lithuania (LT)","07.04.2018 10:00 - 07.04.2018 11:00 (CET)","48","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","43","18","n/e","23"
"Lithuania (LT)","07.04.2018 11:00 - 07.04.2018 12:00 (CET)","48","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","46","18","n/e","34"
"Lithuania (LT)","07.04.2018 12:00 - 07.04.2018 13:00 (CET)","48","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","46","18","n/e","40"
"Lithuania (LT)","07.04.2018 13:00 - 07.04.2018 14:00 (CET)","47","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","46","18","n/e","49"
"Lithuania (LT)","07.04.2018 14:00 - 07.04.2018 15:00 (CET)","47","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","39","18","n/e","67"
"Lithuania (LT)","07.04.2018 15:00 - 07.04.2018 16:00 (CET)","47","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","33","18","n/e","91"
"Lithuania (LT)","07.04.2018 16:00 - 07.04.2018 17:00 (CET)","47","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","22","n/e","21","19","n/e","100"
"Lithuania (LT)","07.04.2018 17:00 - 07.04.2018 18:00 (CET)","47","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","22","n/e","9","18","n/e","133"
"Lithuania (LT)","07.04.2018 18:00 - 07.04.2018 19:00 (CET)","47","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","0","19","n/e","139"
"Lithuania (LT)","07.04.2018 19:00 - 07.04.2018 20:00 (CET)","48","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","0","19","n/e","206"
"Lithuania (LT)","07.04.2018 20:00 - 07.04.2018 21:00 (CET)","48","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","0","19","n/e","303"
"Lithuania (LT)","07.04.2018 21:00 - 07.04.2018 22:00 (CET)","48","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","0","19","n/e","326"
"Lithuania (LT)","07.04.2018 22:00 - 07.04.2018 23:00 (CET)","48","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","8","105","n/e","n/e","n/e","21","n/e","0","19","n/e","352"
"Lithuania (LT)","07.04.2018 23:00 - 08.04.2018 00:00 (CET)","47","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","224","35","n/e","n/e","n/e","21","n/e","0","18","n/e","349"
"Lithuania (LT)","08.04.2018 00:00 - 08.04.2018 01:00 (CET)","47","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","224","55","n/e","n/e","n/e","21","n/e","0","19","n/e","326"
"Lithuania (LT)","08.04.2018 01:00 - 08.04.2018 02:00 (CET)","47","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","309","55","n/e","n/e","n/e","22","n/e","0","18","n/e","308"
"Lithuania (LT)","08.04.2018 02:00 - 08.04.2018 03:00 (CET)","47","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","438","55","n/e","n/e","n/e","21","n/e","0","18","n/e","276"
"Lithuania (LT)","08.04.2018 03:00 - 08.04.2018 04:00 (CET)","48","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","310","55","n/e","n/e","n/e","21","n/e","0","18","n/e","229"
"Lithuania (LT)","08.04.2018 04:00 - 08.04.2018 05:00 (CET)","48","n/e","n/e","48","n/e","n/e","n/e","n/e","n/e","0","310","55","n/e","n/e","n/e","21","n/e","0","18","n/e","241"
"Lithuania (LT)","08.04.2018 05:00 - 08.04.2018 06:00 (CET)","48","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","212","55","n/e","n/e","n/e","21","n/e","1","18","n/e","228"
"Lithuania (LT)","08.04.2018 06:00 - 08.04.2018 07:00 (CET)","48","n/e","n/e","47","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","6","18","n/e","208"
"Lithuania (LT)","08.04.2018 07:00 - 08.04.2018 08:00 (CET)","47","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","16","18","n/e","192"
"Lithuania (LT)","08.04.2018 08:00 - 08.04.2018 09:00 (CET)","46","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","106","n/e","n/e","n/e","21","n/e","21","18","n/e","127"
"Lithuania (LT)","08.04.2018 09:00 - 08.04.2018 10:00 (CET)","46","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","30","18","n/e","77"
"Lithuania (LT)","08.04.2018 10:00 - 08.04.2018 11:00 (CET)","46","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","31","18","n/e","50"
"Lithuania (LT)","08.04.2018 11:00 - 08.04.2018 12:00 (CET)","45","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","37","18","n/e","47"
"Lithuania (LT)","08.04.2018 12:00 - 08.04.2018 13:00 (CET)","45","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","21","n/e","36","18","n/e","57"
"Lithuania (LT)","08.04.2018 13:00 - 08.04.2018 14:00 (CET)","45","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","22","n/e","34","18","n/e","75"
"Lithuania (LT)","08.04.2018 14:00 - 08.04.2018 15:00 (CET)","44","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","0","0","106","n/e","n/e","n/e","21","n/e","29","18","n/e","88"
"Lithuania (LT)","08.04.2018 15:00 - 08.04.2018 16:00 (CET)","44","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","0","0","56","n/e","n/e","n/e","22","n/e","21","18","n/e","108"
"Lithuania (LT)","08.04.2018 16:00 - 08.04.2018 17:00 (CET)","44","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","0","0","49","n/e","n/e","n/e","22","n/e","14","18","n/e","114"
"Lithuania (LT)","08.04.2018 17:00 - 08.04.2018 18:00 (CET)","44","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","0","0","96","n/e","n/e","n/e","22","n/e","8","18","n/e","110"
"Lithuania (LT)","08.04.2018 18:00 - 08.04.2018 19:00 (CET)","44","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","0","0","97","n/e","n/e","n/e","22","n/e","7","18","n/e","109"
"Lithuania (LT)","08.04.2018 19:00 - 08.04.2018 20:00 (CET)","45","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","0","0","77","n/e","n/e","n/e","21","n/e","0","19","n/e","164"
"Lithuania (LT)","08.04.2018 20:00 - 08.04.2018 21:00 (CET)","45","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","0","0","96","n/e","n/e","n/e","22","n/e","0","18","n/e","233"
"Lithuania (LT)","08.04.2018 21:00 - 08.04.2018 22:00 (CET)","45","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","97","n/e","n/e","n/e","21","n/e","0","18","n/e","308"
"Lithuania (LT)","08.04.2018 22:00 - 08.04.2018 23:00 (CET)","44","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","84","n/e","n/e","n/e","21","n/e","0","18","n/e","330"
"Lithuania (LT)","08.04.2018 23:00 - 09.04.2018 00:00 (CET)","44","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","155","35","n/e","n/e","n/e","22","n/e","0","18","n/e","349"
"Lithuania (LT)","09.04.2018 00:00 - 09.04.2018 01:00 (CET)","44","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","223","66","n/e","n/e","n/e","21","n/e","0","19","n/e","349"
"Lithuania (LT)","09.04.2018 01:00 - 09.04.2018 02:00 (CET)","44","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","222","62","n/e","n/e","n/e","22","n/e","0","19","n/e","332"
"Lithuania (LT)","09.04.2018 02:00 - 09.04.2018 03:00 (CET)","44","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","222","58","n/e","n/e","n/e","22","n/e","0","19","n/e","303"
"Lithuania (LT)","09.04.2018 03:00 - 09.04.2018 04:00 (CET)","45","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","145","33","n/e","n/e","n/e","21","n/e","0","19","n/e","246"
"Lithuania (LT)","09.04.2018 04:00 - 09.04.2018 05:00 (CET)","45","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","55","n/e","n/e","n/e","21","n/e","0","19","n/e","225"
"Lithuania (LT)","09.04.2018 05:00 - 09.04.2018 06:00 (CET)","46","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","0","0","63","n/e","n/e","n/e","22","n/e","7","18","n/e","223"
"Lithuania (LT)","09.04.2018 06:00 - 09.04.2018 07:00 (CET)","47","n/e","n/e","46","n/e","n/e","n/e","n/e","n/e","12","0","83","n/e","n/e","n/e","22","n/e","11","18","n/e","224"
"Lithuania (LT)","09.04.2018 07:00 - 09.04.2018 08:00 (CET)","46","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","161","0","42","n/e","n/e","n/e","23","n/e","17","18","n/e","191"
"Lithuania (LT)","09.04.2018 08:00 - 09.04.2018 09:00 (CET)","45","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","219","0","104","n/e","n/e","n/e","23","n/e","20","18","n/e","121"
"Lithuania (LT)","09.04.2018 09:00 - 09.04.2018 10:00 (CET)","45","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","53","0","106","n/e","n/e","n/e","23","n/e","29","18","n/e","83"
"Lithuania (LT)","09.04.2018 10:00 - 09.04.2018 11:00 (CET)","44","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","23","n/e","35","16","n/e","60"
"Lithuania (LT)","09.04.2018 11:00 - 09.04.2018 12:00 (CET)","43","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","22","n/e","36","18","n/e","58"
"Lithuania (LT)","09.04.2018 12:00 - 09.04.2018 13:00 (CET)","41","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","23","n/e","33","18","n/e","73"
"Lithuania (LT)","09.04.2018 13:00 - 09.04.2018 14:00 (CET)","43","n/e","n/e","42","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","23","n/e","28","18","n/e","119"
"Lithuania (LT)","09.04.2018 14:00 - 09.04.2018 15:00 (CET)","43","n/e","n/e","42","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","23","n/e","22","18","n/e","177"
"Lithuania (LT)","09.04.2018 15:00 - 09.04.2018 16:00 (CET)","43","n/e","n/e","42","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","23","n/e","27","18","n/e","148"
"Lithuania (LT)","09.04.2018 16:00 - 09.04.2018 17:00 (CET)","43","n/e","n/e","42","n/e","n/e","n/e","n/e","n/e","0","0","106","n/e","n/e","n/e","23","n/e","18","18","n/e","191"
"Lithuania (LT)","09.04.2018 17:00 - 09.04.2018 18:00 (CET)","44","n/e","n/e","42","n/e","n/e","n/e","n/e","n/e","0","0","106","n/e","n/e","n/e","22","n/e","9","18","n/e","116"
"Lithuania (LT)","09.04.2018 18:00 - 09.04.2018 19:00 (CET)","44","n/e","n/e","42","n/e","n/e","n/e","n/e","n/e","0","0","106","n/e","n/e","n/e","22","n/e","2","18","n/e","79"
"Lithuania (LT)","09.04.2018 19:00 - 09.04.2018 20:00 (CET)","44","n/e","n/e","43","n/e","n/e","n/e","n/e","n/e","0","0","105","n/e","n/e","n/e","22","n/e","0","19","n/e","31"
"Lithuania (LT)","09.04.2018 20:00 - 09.04.2018 21:00 (CET)","44","n/e","n/e","44","n/e","n/e","n/e","n/e","n/e","0","0","106","n/e","n/e","n/e","22","n/e","0","18","n/e","15"
"Lithuania (LT)","09.04.2018 21:00 - 09.04.2018 22:00 (CET)","44","n/e","n/e","45","n/e","n/e","n/e","n/e","n/e","0","0","106","n/e","n/e","n/e","22","n/e","0","19","n/e","15"
