"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","31.05.2018 15:30 - 31.05.2018 16:00 (CET)","2073","n/e","n/e","19787","566","0","n/e","n/e","n/e","301","","179","n/e","n/e","7679","130","n/e","4100","n/e","535","759"
"United Kingdom (UK)","31.05.2018 16:00 - 31.05.2018 16:30 (CET)","2071","n/e","n/e","19912","560","0","n/e","n/e","n/e","337","","160","n/e","n/e","7705","129","n/e","3720","n/e","485","778"
"United Kingdom (UK)","31.05.2018 16:30 - 31.05.2018 17:00 (CET)","2071","n/e","n/e","20065","554","0","n/e","n/e","n/e","340","","154","n/e","n/e","7711","130","n/e","3330","n/e","459","745"
"United Kingdom (UK)","31.05.2018 17:00 - 31.05.2018 17:30 (CET)","2097","n/e","n/e","20440","550","0","n/e","n/e","n/e","300","","207","n/e","n/e","7718","130","n/e","3000","n/e","443","690"
"United Kingdom (UK)","31.05.2018 17:30 - 31.05.2018 18:00 (CET)","2097","n/e","n/e","20598","551","0","n/e","n/e","n/e","359","","294","n/e","n/e","7705","130","n/e","2690","n/e","496","708"
"United Kingdom (UK)","31.05.2018 18:00 - 31.05.2018 18:30 (CET)","2111","n/e","n/e","20923","543","0","n/e","n/e","n/e","490","","332","n/e","n/e","7709","131","n/e","2430","n/e","462","720"
"United Kingdom (UK)","31.05.2018 18:30 - 31.05.2018 19:00 (CET)","2008","n/e","n/e","21264","537","0","n/e","n/e","n/e","476","","325","n/e","n/e","7710","130","n/e","2070","n/e","491","743"
"United Kingdom (UK)","31.05.2018 19:00 - 31.05.2018 19:30 (CET)","2010","n/e","n/e","20829","483","0","n/e","n/e","n/e","689","","361","n/e","n/e","7730","130","n/e","1510","n/e","498","733"
"United Kingdom (UK)","31.05.2018 19:30 - 31.05.2018 20:00 (CET)","2130","n/e","n/e","20844","511","0","n/e","n/e","n/e","578","","352","n/e","n/e","7725","130","n/e","1130","n/e","489","738"
"United Kingdom (UK)","31.05.2018 20:00 - 31.05.2018 20:30 (CET)","2130","n/e","n/e","21159","522","0","n/e","n/e","n/e","489","","329","n/e","n/e","7731","130","n/e","765","n/e","408","684"
"United Kingdom (UK)","31.05.2018 20:30 - 31.05.2018 21:00 (CET)","2129","n/e","n/e","21099","524","0","n/e","n/e","n/e","601","","318","n/e","n/e","7728","130","n/e","470","n/e","425","670"
"United Kingdom (UK)","31.05.2018 21:00 - 31.05.2018 21:30 (CET)","2132","n/e","n/e","20952","527","0","n/e","n/e","n/e","512","","263","n/e","n/e","7739","130","n/e","211","n/e","407","582"
"United Kingdom (UK)","31.05.2018 21:30 - 31.05.2018 22:00 (CET)","2131","n/e","n/e","20626","526","0","n/e","n/e","n/e","375","","255","n/e","n/e","7733","130","n/e","61","n/e","405","591"
"United Kingdom (UK)","31.05.2018 22:00 - 31.05.2018 22:30 (CET)","2133","n/e","n/e","19910","526","0","n/e","n/e","n/e","507","","240","n/e","n/e","7737","130","n/e","13","n/e","368","574"
"United Kingdom (UK)","31.05.2018 22:30 - 31.05.2018 23:00 (CET)","2116","n/e","n/e","19469","530","0","n/e","n/e","n/e","354","","213","n/e","n/e","7741","129","n/e","3","n/e","366","563"
"United Kingdom (UK)","31.05.2018 23:00 - 31.05.2018 23:30 (CET)","2146","n/e","n/e","18239","495","0","n/e","n/e","n/e","753","","157","n/e","n/e","7730","129","n/e","5","n/e","337","558"
"United Kingdom (UK)","31.05.2018 23:30 - 01.06.2018 00:00 (CET)","2128","n/e","n/e","17545","54","0","n/e","n/e","n/e","305","","114","n/e","n/e","7744","130","n/e","0","n/e","327","550"
"United Kingdom (UK)","01.06.2018 00:00 - 01.06.2018 00:30 (CET)","2150","n/e","n/e","15687","46","0","n/e","n/e","n/e","48","","113","n/e","n/e","7745","131","n/e","0","n/e","317","548"
"United Kingdom (UK)","01.06.2018 00:30 - 01.06.2018 01:00 (CET)","2205","n/e","n/e","14278","46","0","n/e","n/e","n/e","232","","115","n/e","n/e","7749","132","n/e","0","n/e","314","535"
"United Kingdom (UK)","01.06.2018 01:00 - 01.06.2018 01:30 (CET)","2208","n/e","n/e","13101","0","0","n/e","n/e","n/e","0","","46","n/e","n/e","7746","132","n/e","0","n/e","326","504"
"United Kingdom (UK)","01.06.2018 01:30 - 01.06.2018 02:00 (CET)","2160","n/e","n/e","12084","0","0","n/e","n/e","n/e","0","","45","n/e","n/e","7758","132","n/e","0","n/e","336","505"
"United Kingdom (UK)","01.06.2018 02:00 - 01.06.2018 02:30 (CET)","2130","n/e","n/e","11767","0","0","n/e","n/e","n/e","0","","46","n/e","n/e","7767","131","n/e","0","n/e","361","489"
"United Kingdom (UK)","01.06.2018 02:30 - 01.06.2018 03:00 (CET)","2138","n/e","n/e","11285","0","0","n/e","n/e","n/e","0","","45","n/e","n/e","7747","131","n/e","0","n/e","385","491"
"United Kingdom (UK)","01.06.2018 03:00 - 01.06.2018 03:30 (CET)","2096","n/e","n/e","11099","0","0","n/e","n/e","n/e","0","","45","n/e","n/e","7718","131","n/e","2","n/e","385","438"
"United Kingdom (UK)","01.06.2018 03:30 - 01.06.2018 04:00 (CET)","2097","n/e","n/e","10795","0","0","n/e","n/e","n/e","0","","45","n/e","n/e","7711","131","n/e","1","n/e","385","409"
"United Kingdom (UK)","01.06.2018 04:00 - 01.06.2018 04:30 (CET)","1858","n/e","n/e","11008","0","0","n/e","n/e","n/e","0","","45","n/e","n/e","7704","131","n/e","1","n/e","366","337"
"United Kingdom (UK)","01.06.2018 04:30 - 01.06.2018 05:00 (CET)","1855","n/e","n/e","11015","0","0","n/e","n/e","n/e","0","","44","n/e","n/e","7710","131","n/e","1","n/e","353","354"
"United Kingdom (UK)","01.06.2018 05:00 - 01.06.2018 05:30 (CET)","1853","n/e","n/e","10974","0","0","n/e","n/e","n/e","0","","43","n/e","n/e","7719","131","n/e","2","n/e","346","332"
"United Kingdom (UK)","01.06.2018 05:30 - 01.06.2018 06:00 (CET)","1857","n/e","n/e","10720","0","0","n/e","n/e","n/e","0","","44","n/e","n/e","7728","131","n/e","2","n/e","329","325"
"United Kingdom (UK)","01.06.2018 06:00 - 01.06.2018 06:30 (CET)","1699","n/e","n/e","10886","0","0","n/e","n/e","n/e","0","","63","n/e","n/e","7714","130","n/e","22","n/e","319","332"
"United Kingdom (UK)","01.06.2018 06:30 - 01.06.2018 07:00 (CET)","1683","n/e","n/e","11502","0","0","n/e","n/e","n/e","0","","62","n/e","n/e","7724","130","n/e","120","n/e","323","322"
"United Kingdom (UK)","01.06.2018 07:00 - 01.06.2018 07:30 (CET)","2001","n/e","n/e","12270","0","0","n/e","n/e","n/e","0","","81","n/e","n/e","7719","131","n/e","289","n/e","232","318"
"United Kingdom (UK)","01.06.2018 07:30 - 01.06.2018 08:00 (CET)","2020","n/e","n/e","13305","0","0","n/e","n/e","n/e","0","","97","n/e","n/e","7722","131","n/e","531","n/e","248","320"
"United Kingdom (UK)","01.06.2018 08:00 - 01.06.2018 08:30 (CET)","1837","n/e","n/e","15798","14","0","n/e","n/e","n/e","291","","113","n/e","n/e","7726","130","n/e","842","n/e","247","327"
"United Kingdom (UK)","01.06.2018 08:30 - 01.06.2018 09:00 (CET)","1862","n/e","n/e","18571","284","0","n/e","n/e","n/e","360","","158","n/e","n/e","7728","129","n/e","1210","n/e","211","334"
"United Kingdom (UK)","01.06.2018 09:00 - 01.06.2018 09:30 (CET)","2019","n/e","n/e","19006","459","0","n/e","n/e","n/e","349","","342","n/e","n/e","7714","130","n/e","1640","n/e","184","324"
"United Kingdom (UK)","01.06.2018 09:30 - 01.06.2018 10:00 (CET)","2021","n/e","n/e","19833","519","0","n/e","n/e","n/e","412","","379","n/e","n/e","7723","130","n/e","2020","n/e","187","331"
"United Kingdom (UK)","01.06.2018 10:00 - 01.06.2018 10:30 (CET)","2020","n/e","n/e","19795","531","0","n/e","n/e","n/e","543","","412","n/e","n/e","7714","131","n/e","2520","n/e","181","336"
"United Kingdom (UK)","01.06.2018 10:30 - 01.06.2018 11:00 (CET)","2021","n/e","n/e","19893","533","0","n/e","n/e","n/e","555","","397","n/e","n/e","7713","130","n/e","3000","n/e","183","370"
"United Kingdom (UK)","01.06.2018 11:00 - 01.06.2018 11:30 (CET)","1837","n/e","n/e","19945","534","0","n/e","n/e","n/e","548","","383","n/e","n/e","7719","130","n/e","3500","n/e","205","401"
"United Kingdom (UK)","01.06.2018 11:30 - 01.06.2018 12:00 (CET)","2021","n/e","n/e","19924","527","0","n/e","n/e","n/e","351","","387","n/e","n/e","7721","129","n/e","4050","n/e","205","403"
"United Kingdom (UK)","01.06.2018 12:00 - 01.06.2018 12:30 (CET)","1827","n/e","n/e","19255","525","0","n/e","n/e","n/e","569","","346","n/e","n/e","7724","128","n/e","4490","n/e","223","435"
"United Kingdom (UK)","01.06.2018 12:30 - 01.06.2018 13:00 (CET)","1877","n/e","n/e","19195","527","0","n/e","n/e","n/e","499","","322","n/e","n/e","7720","130","n/e","4790","n/e","252","443"
"United Kingdom (UK)","01.06.2018 13:00 - 01.06.2018 13:30 (CET)","1880","n/e","n/e","19177","527","0","n/e","n/e","n/e","552","","284","n/e","n/e","7728","132","n/e","4960","n/e","267","512"
"United Kingdom (UK)","01.06.2018 13:30 - 01.06.2018 14:00 (CET)","1901","n/e","n/e","19120","527","0","n/e","n/e","n/e","468","","268","n/e","n/e","7732","129","n/e","5010","n/e","252","520"
"United Kingdom (UK)","01.06.2018 14:00 - 01.06.2018 14:30 (CET)","1767","n/e","n/e","18779","513","0","n/e","n/e","n/e","394","","188","n/e","n/e","7731","127","n/e","5270","n/e","233","574"
"United Kingdom (UK)","01.06.2018 14:30 - 01.06.2018 15:00 (CET)","1819","n/e","n/e","18680","359","0","n/e","n/e","n/e","314","","126","n/e","n/e","7736","93","n/e","5380","n/e","230","626"
"United Kingdom (UK)","01.06.2018 15:00 - 01.06.2018 15:30 (CET)","1624","n/e","n/e","18373","265","0","n/e","n/e","n/e","321","","122","n/e","n/e","7686","95","n/e","5500","n/e","269","684"
"United Kingdom (UK)","01.06.2018 15:30 - 01.06.2018 16:00 (CET)","1601","n/e","n/e","18555","47","0","n/e","n/e","n/e","409","","123","n/e","n/e","7686","118","n/e","5230","n/e","279","678"
"United Kingdom (UK)","01.06.2018 16:00 - 01.06.2018 16:30 (CET)","1844","n/e","n/e","19074","47","0","n/e","n/e","n/e","150","","121","n/e","n/e","7700","124","n/e","5030","n/e","287","779"
"United Kingdom (UK)","01.06.2018 16:30 - 01.06.2018 17:00 (CET)","1855","n/e","n/e","18862","47","0","n/e","n/e","n/e","344","","141","n/e","n/e","7684","128","n/e","4700","n/e","315","778"
"United Kingdom (UK)","01.06.2018 17:00 - 01.06.2018 17:30 (CET)","1785","n/e","n/e","19129","47","0","n/e","n/e","n/e","387","","159","n/e","n/e","7685","128","n/e","4260","n/e","383","818"
"United Kingdom (UK)","01.06.2018 17:30 - 01.06.2018 18:00 (CET)","1898","n/e","n/e","19397","47","0","n/e","n/e","n/e","320","","221","n/e","n/e","7692","130","n/e","3860","n/e","466","804"
"United Kingdom (UK)","01.06.2018 18:00 - 01.06.2018 18:30 (CET)","1971","n/e","n/e","19425","47","0","n/e","n/e","n/e","383","","222","n/e","n/e","7686","129","n/e","3290","n/e","497","797"
"United Kingdom (UK)","01.06.2018 18:30 - 01.06.2018 19:00 (CET)","2044","n/e","n/e","19335","47","0","n/e","n/e","n/e","368","","225","n/e","n/e","7692","129","n/e","2610","n/e","503","815"
"United Kingdom (UK)","01.06.2018 19:00 - 01.06.2018 19:30 (CET)","2023","n/e","n/e","19349","47","0","n/e","n/e","n/e","366","","253","n/e","n/e","7694","129","n/e","1980","n/e","519","785"
"United Kingdom (UK)","01.06.2018 19:30 - 01.06.2018 20:00 (CET)","2002","n/e","n/e","19411","47","0","n/e","n/e","n/e","452","","284","n/e","n/e","7690","128","n/e","1490","n/e","481","783"
"United Kingdom (UK)","01.06.2018 20:00 - 01.06.2018 20:30 (CET)","2009","n/e","n/e","19009","47","0","n/e","n/e","n/e","557","","299","n/e","n/e","7680","128","n/e","1020","n/e","500","736"
"United Kingdom (UK)","01.06.2018 20:30 - 01.06.2018 21:00 (CET)","1959","n/e","n/e","18550","47","0","n/e","n/e","n/e","547","","299","n/e","n/e","7683","128","n/e","688","n/e","520","708"
"United Kingdom (UK)","01.06.2018 21:00 - 01.06.2018 21:30 (CET)","2007","n/e","n/e","18332","47","0","n/e","n/e","n/e","414","","205","n/e","n/e","7678","129","n/e","359","n/e","564","669"
"United Kingdom (UK)","01.06.2018 21:30 - 01.06.2018 22:00 (CET)","1976","n/e","n/e","18325","47","0","n/e","n/e","n/e","309","","168","n/e","n/e","7669","129","n/e","121","n/e","558","646"
"United Kingdom (UK)","01.06.2018 22:00 - 01.06.2018 22:30 (CET)","2016","n/e","n/e","18026","47","0","n/e","n/e","n/e","376","","134","n/e","n/e","7677","130","n/e","11","n/e","622","614"
"United Kingdom (UK)","01.06.2018 22:30 - 01.06.2018 23:00 (CET)","2027","n/e","n/e","17592","47","0","n/e","n/e","n/e","448","","133","n/e","n/e","7682","130","n/e","7","n/e","621","611"
"United Kingdom (UK)","01.06.2018 23:00 - 01.06.2018 23:30 (CET)","2030","n/e","n/e","17473","47","0","n/e","n/e","n/e","563","","103","n/e","n/e","7679","131","n/e","4","n/e","626","578"
"United Kingdom (UK)","01.06.2018 23:30 - 02.06.2018 00:00 (CET)","1941","n/e","n/e","16703","47","0","n/e","n/e","n/e","301","","103","n/e","n/e","7675","131","n/e","0","n/e","613","603"
"United Kingdom (UK)","02.06.2018 00:00 - 02.06.2018 00:30 (CET)","1980","n/e","n/e","15401","47","0","n/e","n/e","n/e","0","","76","n/e","n/e","7672","130","n/e","0","n/e","593","613"
"United Kingdom (UK)","02.06.2018 00:30 - 02.06.2018 01:00 (CET)","1544","n/e","n/e","14211","47","0","n/e","n/e","n/e","0","","74","n/e","n/e","7681","130","n/e","0","n/e","597","561"
"United Kingdom (UK)","02.06.2018 01:00 - 02.06.2018 01:30 (CET)","1345","n/e","n/e","13147","48","0","n/e","n/e","n/e","0","","44","n/e","n/e","7688","131","n/e","0","n/e","566","541"
"United Kingdom (UK)","02.06.2018 01:30 - 02.06.2018 02:00 (CET)","1403","n/e","n/e","12021","48","0","n/e","n/e","n/e","0","","45","n/e","n/e","7690","121","n/e","0","n/e","565","545"
"United Kingdom (UK)","02.06.2018 02:00 - 02.06.2018 02:30 (CET)","1422","n/e","n/e","11322","48","0","n/e","n/e","n/e","0","","46","n/e","n/e","7678","132","n/e","0","n/e","544","535"
"United Kingdom (UK)","02.06.2018 02:30 - 02.06.2018 03:00 (CET)","1342","n/e","n/e","10873","48","0","n/e","n/e","n/e","0","","45","n/e","n/e","7678","130","n/e","0","n/e","612","527"
"United Kingdom (UK)","02.06.2018 03:00 - 02.06.2018 03:30 (CET)","1385","n/e","n/e","10370","48","0","n/e","n/e","n/e","0","","45","n/e","n/e","7693","131","n/e","1","n/e","512","516"
"United Kingdom (UK)","02.06.2018 03:30 - 02.06.2018 04:00 (CET)","1437","n/e","n/e","9904","48","0","n/e","n/e","n/e","0","","45","n/e","n/e","7689","130","n/e","2","n/e","554","517"
"United Kingdom (UK)","02.06.2018 04:00 - 02.06.2018 04:30 (CET)","1476","n/e","n/e","9589","48","0","n/e","n/e","n/e","0","","43","n/e","n/e","7697","130","n/e","2","n/e","548","468"
"United Kingdom (UK)","02.06.2018 04:30 - 02.06.2018 05:00 (CET)","1462","n/e","n/e","9529","48","0","n/e","n/e","n/e","0","","44","n/e","n/e","7687","129","n/e","0","n/e","525","420"
"United Kingdom (UK)","02.06.2018 05:00 - 02.06.2018 05:30 (CET)","1341","n/e","n/e","9543","48","0","n/e","n/e","n/e","0","","43","n/e","n/e","7697","130","n/e","0","n/e","526","420"
"United Kingdom (UK)","02.06.2018 05:30 - 02.06.2018 06:00 (CET)","1332","n/e","n/e","9465","48","0","n/e","n/e","n/e","0","","43","n/e","n/e","7593","131","n/e","1","n/e","446","400"
"United Kingdom (UK)","02.06.2018 06:00 - 02.06.2018 06:30 (CET)","1357","n/e","n/e","9308","48","0","n/e","n/e","n/e","0","","62","n/e","n/e","7591","130","n/e","13","n/e","521","412"
"United Kingdom (UK)","02.06.2018 06:30 - 02.06.2018 07:00 (CET)","1325","n/e","n/e","9474","48","0","n/e","n/e","n/e","0","","62","n/e","n/e","7591","129","n/e","96","n/e","478","415"
"United Kingdom (UK)","02.06.2018 07:00 - 02.06.2018 07:30 (CET)","1327","n/e","n/e","9612","48","0","n/e","n/e","n/e","0","","61","n/e","n/e","7593","130","n/e","257","n/e","506","398"
"United Kingdom (UK)","02.06.2018 07:30 - 02.06.2018 08:00 (CET)","1434","n/e","n/e","10297","48","0","n/e","n/e","n/e","0","","60","n/e","n/e","7595","130","n/e","487","n/e","543","412"
"United Kingdom (UK)","02.06.2018 08:00 - 02.06.2018 08:30 (CET)","1379","n/e","n/e","10646","48","0","n/e","n/e","n/e","0","","66","n/e","n/e","7599","131","n/e","793","n/e","517","490"
"United Kingdom (UK)","02.06.2018 08:30 - 02.06.2018 09:00 (CET)","1917","n/e","n/e","11092","48","0","n/e","n/e","n/e","299","","78","n/e","n/e","7592","129","n/e","1150","n/e","582","508"
"United Kingdom (UK)","02.06.2018 09:00 - 02.06.2018 09:30 (CET)","1827","n/e","n/e","12508","48","0","n/e","n/e","n/e","312","","177","n/e","n/e","7595","128","n/e","1530","n/e","584","507"
"United Kingdom (UK)","02.06.2018 09:30 - 02.06.2018 10:00 (CET)","2025","n/e","n/e","13657","48","0","n/e","n/e","n/e","458","","215","n/e","n/e","7594","128","n/e","2010","n/e","459","438"
"United Kingdom (UK)","02.06.2018 10:00 - 02.06.2018 10:30 (CET)","2008","n/e","n/e","14558","48","0","n/e","n/e","n/e","456","","261","n/e","n/e","7595","128","n/e","2490","n/e","454","448"
"United Kingdom (UK)","02.06.2018 10:30 - 02.06.2018 11:00 (CET)","1966","n/e","n/e","14889","48","0","n/e","n/e","n/e","369","","280","n/e","n/e","7591","129","n/e","2980","n/e","439","474"
"United Kingdom (UK)","02.06.2018 11:00 - 02.06.2018 11:30 (CET)","1946","n/e","n/e","14685","48","0","n/e","n/e","n/e","388","","281","n/e","n/e","7596","128","n/e","3420","n/e","505","487"
"United Kingdom (UK)","02.06.2018 11:30 - 02.06.2018 12:00 (CET)","1944","n/e","n/e","14724","48","0","n/e","n/e","n/e","407","","268","n/e","n/e","7583","128","n/e","3980","n/e","535","531"
"United Kingdom (UK)","02.06.2018 12:00 - 02.06.2018 12:30 (CET)","1947","n/e","n/e","14621","48","0","n/e","n/e","n/e","334","","208","n/e","n/e","7589","129","n/e","4520","n/e","587","590"
"United Kingdom (UK)","02.06.2018 12:30 - 02.06.2018 13:00 (CET)","1943","n/e","n/e","14429","48","0","n/e","n/e","n/e","314","","168","n/e","n/e","7589","128","n/e","5050","n/e","506","607"
"United Kingdom (UK)","02.06.2018 13:00 - 02.06.2018 13:30 (CET)","1920","n/e","n/e","14268","48","0","n/e","n/e","n/e","309","","149","n/e","n/e","7591","128","n/e","5240","n/e","510","613"
"United Kingdom (UK)","02.06.2018 13:30 - 02.06.2018 14:00 (CET)","1788","n/e","n/e","14107","48","0","n/e","n/e","n/e","299","","117","n/e","n/e","7597","129","n/e","5350","n/e","499","612"
"United Kingdom (UK)","02.06.2018 14:00 - 02.06.2018 14:30 (CET)","1536","n/e","n/e","13887","48","0","n/e","n/e","n/e","305","","109","n/e","n/e","7599","129","n/e","5650","n/e","504","667"
"United Kingdom (UK)","02.06.2018 14:30 - 02.06.2018 15:00 (CET)","1535","n/e","n/e","13388","48","0","n/e","n/e","n/e","306","","116","n/e","n/e","7589","129","n/e","5750","n/e","502","715"
"United Kingdom (UK)","02.06.2018 15:00 - 02.06.2018 15:30 (CET)","1417","n/e","n/e","13066","48","0","n/e","n/e","n/e","331","","117","n/e","n/e","7452","129","n/e","5670","n/e","481","731"
"United Kingdom (UK)","02.06.2018 15:30 - 02.06.2018 16:00 (CET)","1285","n/e","n/e","12798","48","0","n/e","n/e","n/e","299","","115","n/e","n/e","7466","128","n/e","5550","n/e","500","760"
"United Kingdom (UK)","02.06.2018 16:00 - 02.06.2018 16:30 (CET)","1287","n/e","n/e","12521","48","0","n/e","n/e","n/e","326","","115","n/e","n/e","7461","129","n/e","5210","n/e","458","744"
"United Kingdom (UK)","02.06.2018 16:30 - 02.06.2018 17:00 (CET)","1371","n/e","n/e","12348","48","0","n/e","n/e","n/e","341","","122","n/e","n/e","7518","129","n/e","4910","n/e","495","796"
"United Kingdom (UK)","02.06.2018 17:00 - 02.06.2018 17:30 (CET)","1368","n/e","n/e","12405","48","0","n/e","n/e","n/e","299","","132","n/e","n/e","7647","129","n/e","4510","n/e","509","801"
"United Kingdom (UK)","02.06.2018 17:30 - 02.06.2018 18:00 (CET)","1375","n/e","n/e","13210","48","0","n/e","n/e","n/e","332","","132","n/e","n/e","7717","129","n/e","4060","n/e","492","762"
"United Kingdom (UK)","02.06.2018 18:00 - 02.06.2018 18:30 (CET)","1723","n/e","n/e","13941","48","0","n/e","n/e","n/e","383","","156","n/e","n/e","7718","128","n/e","3570","n/e","526","755"
"United Kingdom (UK)","02.06.2018 18:30 - 02.06.2018 19:00 (CET)","2042","n/e","n/e","14330","48","0","n/e","n/e","n/e","512","","167","n/e","n/e","7721","127","n/e","3010","n/e","529","711"
"United Kingdom (UK)","02.06.2018 19:00 - 02.06.2018 19:30 (CET)","2044","n/e","n/e","14573","48","0","n/e","n/e","n/e","475","","201","n/e","n/e","7720","127","n/e","2370","n/e","603","679"
"United Kingdom (UK)","02.06.2018 19:30 - 02.06.2018 20:00 (CET)","2033","n/e","n/e","14541","48","0","n/e","n/e","n/e","764","","266","n/e","n/e","7712","127","n/e","1790","n/e","572","663"
"United Kingdom (UK)","02.06.2018 20:00 - 02.06.2018 20:30 (CET)","2027","n/e","n/e","14690","48","0","n/e","n/e","n/e","1003","","319","n/e","n/e","7717","127","n/e","1280","n/e","512","618"
"United Kingdom (UK)","02.06.2018 20:30 - 02.06.2018 21:00 (CET)","1974","n/e","n/e","14832","48","0","n/e","n/e","n/e","1025","","378","n/e","n/e","7708","128","n/e","771","n/e","500","566"
"United Kingdom (UK)","02.06.2018 21:00 - 02.06.2018 21:30 (CET)","1975","n/e","n/e","14823","48","0","n/e","n/e","n/e","833","","340","n/e","n/e","7707","128","n/e","380","n/e","425","476"
"United Kingdom (UK)","02.06.2018 21:30 - 02.06.2018 22:00 (CET)","2009","n/e","n/e","14766","48","0","n/e","n/e","n/e","600","","323","n/e","n/e","7704","102","n/e","109","n/e","387","423"
"United Kingdom (UK)","02.06.2018 22:00 - 02.06.2018 22:30 (CET)","2012","n/e","n/e","14726","48","0","n/e","n/e","n/e","299","","283","n/e","n/e","7707","102","n/e","10","n/e","424","410"
"United Kingdom (UK)","02.06.2018 22:30 - 02.06.2018 23:00 (CET)","2016","n/e","n/e","14631","47","0","n/e","n/e","n/e","405","","265","n/e","n/e","7690","103","n/e","2","n/e","390","430"
"United Kingdom (UK)","02.06.2018 23:00 - 02.06.2018 23:30 (CET)","2013","n/e","n/e","14607","53","0","n/e","n/e","n/e","354","","238","n/e","n/e","7703","103","n/e","4","n/e","352","417"
"United Kingdom (UK)","02.06.2018 23:30 - 03.06.2018 00:00 (CET)","2014","n/e","n/e","14105","52","0","n/e","n/e","n/e","367","","218","n/e","n/e","7690","103","n/e","0","n/e","332","381"
"United Kingdom (UK)","03.06.2018 00:00 - 03.06.2018 00:30 (CET)","1873","n/e","n/e","13195","61","0","n/e","n/e","n/e","45","","170","n/e","n/e","7694","104","n/e","0","n/e","289","315"
"United Kingdom (UK)","03.06.2018 00:30 - 03.06.2018 01:00 (CET)","1328","n/e","n/e","12323","84","0","n/e","n/e","n/e","0","","156","n/e","n/e","7695","104","n/e","0","n/e","295","306"
"United Kingdom (UK)","03.06.2018 01:00 - 03.06.2018 01:30 (CET)","1327","n/e","n/e","11470","86","0","n/e","n/e","n/e","75","","122","n/e","n/e","7703","104","n/e","0","n/e","282","296"
"United Kingdom (UK)","03.06.2018 01:30 - 03.06.2018 02:00 (CET)","1329","n/e","n/e","10848","86","0","n/e","n/e","n/e","120","","120","n/e","n/e","7695","104","n/e","0","n/e","297","304"
"United Kingdom (UK)","03.06.2018 02:00 - 03.06.2018 02:30 (CET)","1357","n/e","n/e","10211","86","0","n/e","n/e","n/e","0","","121","n/e","n/e","7711","103","n/e","0","n/e","315","302"
"United Kingdom (UK)","03.06.2018 02:30 - 03.06.2018 03:00 (CET)","1359","n/e","n/e","10122","86","0","n/e","n/e","n/e","0","","122","n/e","n/e","7694","104","n/e","0","n/e","270","293"
"United Kingdom (UK)","03.06.2018 03:00 - 03.06.2018 03:30 (CET)","1337","n/e","n/e","9878","86","0","n/e","n/e","n/e","0","","121","n/e","n/e","7713","117","n/e","2","n/e","279","271"
"United Kingdom (UK)","03.06.2018 03:30 - 03.06.2018 04:00 (CET)","1352","n/e","n/e","9623","86","0","n/e","n/e","n/e","0","","121","n/e","n/e","7705","120","n/e","3","n/e","299","268"
"United Kingdom (UK)","03.06.2018 04:00 - 03.06.2018 04:30 (CET)","1343","n/e","n/e","9323","86","0","n/e","n/e","n/e","0","","121","n/e","n/e","7706","122","n/e","2","n/e","336","277"
"United Kingdom (UK)","03.06.2018 04:30 - 03.06.2018 05:00 (CET)","1345","n/e","n/e","9113","86","0","n/e","n/e","n/e","0","","120","n/e","n/e","7712","123","n/e","1","n/e","362","276"
"United Kingdom (UK)","03.06.2018 05:00 - 03.06.2018 05:30 (CET)","1348","n/e","n/e","8928","86","0","n/e","n/e","n/e","0","","120","n/e","n/e","7710","125","n/e","1","n/e","355","296"
"United Kingdom (UK)","03.06.2018 05:30 - 03.06.2018 06:00 (CET)","1350","n/e","n/e","8420","86","0","n/e","n/e","n/e","0","","118","n/e","n/e","7712","127","n/e","2","n/e","313","293"
"United Kingdom (UK)","03.06.2018 06:00 - 03.06.2018 06:30 (CET)","1348","n/e","n/e","8156","86","0","n/e","n/e","n/e","0","","118","n/e","n/e","7708","129","n/e","43","n/e","292","289"
"United Kingdom (UK)","03.06.2018 06:30 - 03.06.2018 07:00 (CET)","1361","n/e","n/e","8169","83","0","n/e","n/e","n/e","0","","118","n/e","n/e","7707","129","n/e","237","n/e","255","288"
"United Kingdom (UK)","03.06.2018 07:00 - 03.06.2018 07:30 (CET)","1353","n/e","n/e","8543","61","0","n/e","n/e","n/e","0","","137","n/e","n/e","7703","129","n/e","538","n/e","240","290"
"United Kingdom (UK)","03.06.2018 07:30 - 03.06.2018 08:00 (CET)","1353","n/e","n/e","9059","47","0","n/e","n/e","n/e","0","","137","n/e","n/e","7708","128","n/e","972","n/e","223","297"
