,Biomass  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
7369,817.0,519.0,567.0,1.0,562.0,541.0,2789.0,68.0,43.0,26.0,581.0
7370,811.0,526.0,569.0,1.0,551.0,552.0,2788.0,70.0,43.0,26.0,597.0
7371,815.0,536.0,571.0,1.0,547.0,514.0,2788.0,71.0,43.0,26.0,633.0
7372,807.0,522.0,570.0,1.0,550.0,525.0,2787.0,71.0,43.0,26.0,637.0
7373,817.0,523.0,571.0,1.0,552.0,579.0,2788.0,71.0,43.0,26.0,692.0
7374,818.0,521.0,565.0,1.0,563.0,619.0,2788.0,71.0,43.0,26.0,780.0
7375,827.0,525.0,568.0,1.0,580.0,779.0,2787.0,71.0,43.0,29.0,817.0
7376,825.0,540.0,573.0,1.0,582.0,892.0,2787.0,69.0,43.0,35.0,896.0
7377,818.0,534.0,573.0,1.0,579.0,966.0,2788.0,66.0,43.0,37.0,896.0
7378,815.0,526.0,565.0,1.0,570.0,1009.0,2788.0,62.0,43.0,36.0,874.0
7379,827.0,518.0,573.0,1.0,566.0,1050.0,2788.0,62.0,43.0,35.0,892.0
7380,826.0,520.0,576.0,1.0,561.0,1104.0,2788.0,62.0,43.0,36.0,937.0
7381,823.0,525.0,580.0,1.0,562.0,1065.0,2789.0,62.0,43.0,36.0,1012.0
7382,824.0,523.0,580.0,1.0,553.0,1096.0,2789.0,64.0,43.0,36.0,1071.0
7383,824.0,521.0,575.0,1.0,558.0,1056.0,2789.0,65.0,41.0,35.0,1155.0
7384,839.0,525.0,597.0,1.0,559.0,1230.0,2789.0,65.0,42.0,36.0,1144.0
7385,822.0,531.0,572.0,1.0,556.0,1296.0,2789.0,65.0,42.0,36.0,1201.0
7386,825.0,534.0,568.0,1.0,549.0,1217.0,2789.0,65.0,42.0,35.0,1345.0
7387,824.0,529.0,564.0,1.0,539.0,1079.0,2788.0,65.0,44.0,34.0,1407.0
7388,835.0,541.0,561.0,1.0,540.0,1170.0,2788.0,65.0,44.0,35.0,1445.0
7389,827.0,535.0,565.0,1.0,534.0,975.0,2788.0,65.0,44.0,36.0,1453.0
7390,834.0,529.0,566.0,1.0,527.0,854.0,2788.0,65.0,44.0,35.0,1428.0
7391,822.0,535.0,563.0,1.0,506.0,719.0,2789.0,65.0,44.0,35.0,1414.0
7392,830.0,536.0,560.0,1.0,473.0,767.0,2789.0,65.0,44.0,36.0,1432.0
7393,816.0,542.0,578.0,1.0,441.0,678.0,2789.0,65.0,44.0,35.0,1458.0
7394,811.0,533.0,579.0,1.0,433.0,661.0,2789.0,65.0,44.0,36.0,1463.0
7395,812.0,543.0,583.0,1.0,437.0,800.0,2788.0,65.0,44.0,36.0,1496.0
7396,820.0,535.0,563.0,1.0,479.0,839.0,2788.0,65.0,44.0,36.0,1495.0
7397,821.0,555.0,560.0,1.0,520.0,916.0,2790.0,65.0,42.0,34.0,1477.0
7398,824.0,603.0,609.0,1.0,563.0,1209.0,2789.0,65.0,33.0,36.0,1472.0
7399,810.0,668.0,709.0,1.0,568.0,1584.0,2790.0,65.0,33.0,36.0,1408.0
7400,809.0,681.0,736.0,1.0,558.0,1878.0,2792.0,65.0,33.0,35.0,1338.0
7401,808.0,697.0,746.0,24.0,559.0,1800.0,2789.0,65.0,33.0,36.0,1263.0
7402,794.0,693.0,734.0,6.0,553.0,1701.0,2788.0,65.0,33.0,36.0,1239.0
7403,801.0,701.0,746.0,1.0,554.0,1654.0,2788.0,65.0,33.0,36.0,1182.0
7404,791.0,677.0,762.0,1.0,557.0,1684.0,2788.0,65.0,33.0,34.0,1162.0
7405,789.0,579.0,792.0,1.0,555.0,1683.0,2788.0,65.0,33.0,36.0,1168.0
7406,788.0,570.0,793.0,1.0,552.0,1701.0,2788.0,65.0,33.0,36.0,1112.0
7407,787.0,568.0,793.0,1.0,551.0,1834.0,2788.0,65.0,33.0,35.0,1068.0
7408,782.0,594.0,791.0,1.0,571.0,1995.0,2788.0,65.0,33.0,36.0,988.0
7409,777.0,565.0,776.0,1.0,570.0,1861.0,2789.0,65.0,33.0,36.0,973.0
7410,789.0,565.0,759.0,1.0,546.0,1724.0,2788.0,65.0,33.0,36.0,892.0
7411,781.0,557.0,739.0,1.0,537.0,1619.0,2789.0,65.0,33.0,35.0,804.0
7412,777.0,584.0,730.0,1.0,520.0,1461.0,2789.0,65.0,33.0,36.0,724.0
7413,772.0,574.0,715.0,1.0,504.0,1357.0,2789.0,65.0,33.0,36.0,683.0
7414,770.0,559.0,635.0,1.0,499.0,1216.0,2788.0,65.0,33.0,35.0,644.0
7415,772.0,503.0,555.0,1.0,492.0,934.0,2789.0,65.0,33.0,36.0,672.0
7416,780.0,498.0,552.0,1.0,494.0,794.0,2789.0,65.0,33.0,36.0,629.0
7417,774.0,495.0,544.0,1.0,489.0,713.0,2789.0,65.0,32.0,35.0,590.0
7418,778.0,499.0,545.0,1.0,490.0,712.0,2788.0,65.0,29.0,36.0,554.0
7419,767.0,497.0,547.0,1.0,488.0,796.0,2788.0,65.0,29.0,36.0,529.0
7420,759.0,495.0,551.0,1.0,494.0,845.0,2789.0,65.0,29.0,36.0,588.0
7421,748.0,451.0,654.0,1.0,507.0,1035.0,2789.0,65.0,29.0,35.0,546.0
7422,756.0,457.0,740.0,1.0,538.0,1428.0,2788.0,65.0,29.0,36.0,558.0
7423,768.0,454.0,764.0,1.0,547.0,1784.0,2787.0,65.0,29.0,39.0,559.0
7424,757.0,456.0,765.0,1.0,559.0,1839.0,2787.0,65.0,29.0,53.0,539.0
7425,764.0,462.0,761.0,1.0,557.0,1668.0,2786.0,65.0,29.0,36.0,502.0
7426,769.0,467.0,750.0,1.0,557.0,1669.0,2787.0,65.0,29.0,35.0,501.0
7427,765.0,463.0,754.0,1.0,559.0,1723.0,2788.0,65.0,29.0,35.0,467.0
7428,759.0,472.0,758.0,1.0,553.0,1826.0,2787.0,65.0,29.0,32.0,462.0
7429,777.0,491.0,779.0,1.0,575.0,2041.0,2788.0,65.0,29.0,33.0,453.0
7430,763.0,531.0,806.0,1.0,562.0,2068.0,2788.0,65.0,29.0,28.0,504.0
7431,788.0,553.0,845.0,1.0,564.0,2115.0,2787.0,65.0,29.0,28.0,524.0
7432,776.0,586.0,855.0,1.0,592.0,2087.0,2787.0,65.0,29.0,51.0,503.0
7433,751.0,597.0,861.0,1.0,588.0,2109.0,2787.0,65.0,29.0,49.0,470.0
7434,724.0,600.0,839.0,1.0,568.0,2119.0,2788.0,65.0,29.0,50.0,465.0
7435,723.0,533.0,819.0,1.0,559.0,1802.0,2788.0,65.0,29.0,50.0,430.0
7436,719.0,533.0,788.0,1.0,554.0,1497.0,2788.0,65.0,29.0,47.0,378.0
7437,688.0,541.0,751.0,1.0,536.0,1355.0,2788.0,65.0,29.0,40.0,386.0
7438,677.0,507.0,720.0,1.0,509.0,1222.0,2787.0,65.0,29.0,34.0,403.0
7439,694.0,472.0,597.0,1.0,467.0,1011.0,2788.0,65.0,29.0,34.0,379.0
7440,693.0,483.0,575.0,1.0,442.0,982.0,2788.0,65.0,29.0,34.0,336.0
7441,683.0,488.0,571.0,1.0,425.0,866.0,2788.0,65.0,29.0,34.0,338.0
7442,678.0,474.0,571.0,1.0,425.0,715.0,2789.0,65.0,29.0,34.0,301.0
7443,676.0,470.0,577.0,1.0,422.0,704.0,2789.0,65.0,29.0,34.0,261.0
7444,666.0,471.0,587.0,1.0,449.0,785.0,2789.0,65.0,29.0,34.0,213.0
7445,656.0,513.0,622.0,1.0,495.0,1039.0,2788.0,65.0,29.0,34.0,147.0
7446,677.0,517.0,742.0,1.0,566.0,1556.0,2788.0,65.0,29.0,34.0,105.0
7447,692.0,526.0,818.0,1.0,583.0,1837.0,2788.0,65.0,29.0,34.0,80.0
7448,695.0,524.0,829.0,1.0,595.0,1964.0,2789.0,65.0,29.0,34.0,61.0
7449,701.0,530.0,826.0,1.0,589.0,1934.0,2788.0,62.0,29.0,28.0,49.0
7450,700.0,535.0,802.0,1.0,586.0,1922.0,2787.0,62.0,29.0,36.0,37.0
7451,703.0,522.0,797.0,1.0,582.0,1918.0,2787.0,62.0,29.0,36.0,30.0
7452,696.0,521.0,820.0,1.0,576.0,1974.0,2788.0,62.0,29.0,37.0,27.0
7453,686.0,523.0,828.0,1.0,578.0,1898.0,2788.0,62.0,29.0,36.0,25.0
7454,693.0,519.0,826.0,1.0,564.0,1942.0,2788.0,62.0,29.0,35.0,24.0
7455,701.0,519.0,828.0,1.0,563.0,2007.0,2788.0,62.0,29.0,35.0,26.0
7456,697.0,513.0,844.0,1.0,561.0,2014.0,2787.0,62.0,29.0,35.0,35.0
7457,694.0,521.0,885.0,1.0,554.0,2068.0,2787.0,62.0,29.0,35.0,52.0
7458,696.0,515.0,885.0,1.0,550.0,1968.0,2788.0,62.0,29.0,35.0,71.0
7459,692.0,520.0,866.0,1.0,546.0,1939.0,2789.0,62.0,29.0,35.0,70.0
7460,681.0,525.0,739.0,1.0,540.0,1644.0,2787.0,64.0,29.0,35.0,69.0
7461,654.0,518.0,736.0,1.0,530.0,1446.0,2788.0,262.0,29.0,35.0,80.0
7462,623.0,526.0,815.0,1.0,522.0,1236.0,2787.0,787.0,29.0,36.0,81.0
7463,624.0,486.0,806.0,1.0,515.0,1049.0,2787.0,826.0,29.0,36.0,83.0
7464,625.0,490.0,787.0,1.0,516.0,794.0,2787.0,828.0,29.0,37.0,85.0
7465,622.0,484.0,721.0,1.0,510.0,681.0,2786.0,303.0,29.0,35.0,92.0
7466,615.0,500.0,697.0,1.0,507.0,675.0,2787.0,267.0,29.0,34.0,124.0
7467,622.0,498.0,704.0,1.0,506.0,758.0,2787.0,268.0,29.0,34.0,138.0
7468,620.0,491.0,738.0,1.0,508.0,1044.0,2787.0,268.0,29.0,34.0,129.0
7469,652.0,524.0,833.0,1.0,526.0,1418.0,2787.0,267.0,29.0,34.0,159.0
7470,697.0,553.0,772.0,1.0,544.0,1656.0,2787.0,265.0,29.0,35.0,178.0
7471,732.0,555.0,801.0,1.0,573.0,1886.0,2786.0,267.0,28.0,34.0,176.0
7472,753.0,554.0,824.0,1.0,575.0,2031.0,2787.0,267.0,28.0,35.0,162.0
7473,754.0,564.0,809.0,13.0,574.0,1894.0,2787.0,266.0,28.0,36.0,146.0
7474,761.0,546.0,821.0,0.0,566.0,1687.0,2787.0,265.0,28.0,36.0,122.0
7475,765.0,544.0,879.0,0.0,563.0,1557.0,2788.0,266.0,28.0,35.0,96.0
7476,768.0,550.0,921.0,0.0,566.0,1722.0,2788.0,266.0,28.0,35.0,81.0
7477,759.0,550.0,935.0,0.0,572.0,1991.0,2788.0,307.0,28.0,31.0,80.0
7478,771.0,551.0,944.0,0.0,529.0,1807.0,2787.0,266.0,30.0,29.0,97.0
7479,770.0,547.0,1027.0,0.0,576.0,1937.0,2787.0,266.0,32.0,31.0,131.0
7480,769.0,557.0,1069.0,0.0,586.0,1996.0,2787.0,267.0,32.0,33.0,165.0
7481,771.0,559.0,1093.0,0.0,590.0,2006.0,2786.0,267.0,32.0,35.0,180.0
7482,767.0,546.0,1107.0,0.0,587.0,1988.0,2787.0,267.0,32.0,35.0,184.0
7483,768.0,522.0,1047.0,0.0,580.0,1720.0,2787.0,258.0,32.0,35.0,204.0
7484,749.0,522.0,954.0,0.0,566.0,1535.0,2787.0,216.0,32.0,35.0,219.0
7485,727.0,517.0,812.0,0.0,558.0,1525.0,2786.0,79.0,32.0,35.0,211.0
7486,741.0,530.0,713.0,0.0,546.0,1330.0,2787.0,65.0,32.0,35.0,196.0
7487,760.0,537.0,649.0,0.0,532.0,1092.0,2786.0,65.0,32.0,28.0,189.0
7488,769.0,530.0,626.0,0.0,521.0,967.0,2787.0,65.0,32.0,28.0,169.0
7489,770.0,530.0,624.0,0.0,513.0,973.0,2786.0,65.0,32.0,28.0,138.0
7490,769.0,515.0,626.0,0.0,514.0,842.0,2786.0,65.0,32.0,28.0,131.0
7491,770.0,508.0,625.0,0.0,516.0,928.0,2786.0,65.0,32.0,35.0,123.0
7492,771.0,488.0,646.0,0.0,520.0,1124.0,2786.0,65.0,32.0,36.0,130.0
7493,801.0,495.0,746.0,0.0,539.0,1458.0,2786.0,65.0,32.0,36.0,138.0
7494,842.0,527.0,863.0,0.0,553.0,1728.0,2787.0,65.0,32.0,36.0,135.0
7495,867.0,539.0,938.0,0.0,574.0,1981.0,2786.0,65.0,32.0,36.0,130.0
7496,864.0,543.0,955.0,0.0,583.0,2034.0,2785.0,65.0,34.0,36.0,136.0
7497,858.0,545.0,920.0,0.0,582.0,1944.0,2785.0,65.0,34.0,36.0,130.0
7498,861.0,528.0,917.0,0.0,575.0,1851.0,2785.0,65.0,34.0,35.0,116.0
7499,865.0,525.0,906.0,0.0,568.0,1798.0,2785.0,65.0,35.0,35.0,99.0
7500,853.0,524.0,911.0,0.0,565.0,1807.0,2786.0,65.0,35.0,29.0,103.0
7501,860.0,527.0,922.0,0.0,568.0,1933.0,2786.0,65.0,35.0,29.0,116.0
7502,874.0,532.0,933.0,0.0,574.0,1972.0,2787.0,65.0,33.0,29.0,142.0
7503,873.0,538.0,946.0,0.0,583.0,2014.0,2787.0,65.0,33.0,29.0,170.0
7504,865.0,538.0,922.0,0.0,582.0,2022.0,2787.0,65.0,35.0,29.0,223.0
7505,872.0,532.0,862.0,0.0,563.0,2034.0,2787.0,65.0,39.0,35.0,269.0
7506,872.0,523.0,820.0,0.0,459.0,1835.0,2786.0,65.0,39.0,30.0,315.0
7507,849.0,525.0,763.0,0.0,452.0,1550.0,2785.0,65.0,37.0,29.0,359.0
7508,833.0,487.0,700.0,0.0,443.0,1414.0,2785.0,65.0,36.0,29.0,431.0
7509,788.0,350.0,639.0,0.0,426.0,1325.0,2786.0,65.0,36.0,29.0,483.0
7510,785.0,305.0,630.0,0.0,419.0,1160.0,2786.0,65.0,36.0,29.0,542.0
7511,792.0,325.0,629.0,0.0,420.0,959.0,2784.0,65.0,36.0,29.0,575.0
7512,797.0,336.0,633.0,0.0,446.0,857.0,2784.0,65.0,36.0,30.0,607.0
7513,794.0,323.0,636.0,0.0,461.0,718.0,2565.0,65.0,36.0,36.0,665.0
7514,803.0,322.0,635.0,0.0,459.0,566.0,2438.0,68.0,39.0,36.0,704.0
7515,805.0,323.0,627.0,0.0,460.0,541.0,2227.0,68.0,39.0,36.0,760.0
7516,798.0,324.0,625.0,0.0,469.0,603.0,1898.0,68.0,39.0,36.0,783.0
7517,785.0,320.0,626.0,0.0,477.0,708.0,1885.0,68.0,39.0,34.0,765.0
7518,787.0,320.0,636.0,0.0,484.0,851.0,1885.0,68.0,39.0,36.0,763.0
7519,804.0,323.0,643.0,0.0,497.0,871.0,1885.0,68.0,39.0,36.0,863.0
7520,808.0,338.0,639.0,0.0,508.0,897.0,1885.0,68.0,39.0,35.0,944.0
7521,811.0,355.0,641.0,0.0,510.0,932.0,1886.0,68.0,39.0,36.0,991.0
7522,805.0,376.0,643.0,0.0,511.0,1078.0,1884.0,68.0,36.0,36.0,1006.0
7523,810.0,357.0,647.0,0.0,507.0,1033.0,1883.0,68.0,37.0,36.0,1044.0
7524,813.0,313.0,645.0,0.0,503.0,1013.0,1883.0,68.0,38.0,35.0,1069.0
7525,803.0,298.0,648.0,0.0,503.0,1058.0,1884.0,68.0,36.0,36.0,1039.0
7526,798.0,335.0,648.0,0.0,509.0,1050.0,1947.0,68.0,36.0,36.0,1051.0
7527,799.0,397.0,648.0,0.0,514.0,1094.0,2309.0,68.0,36.0,36.0,1051.0
7528,801.0,397.0,648.0,0.0,524.0,1308.0,2538.0,68.0,36.0,36.0,1090.0
7529,798.0,397.0,647.0,0.0,536.0,1366.0,2540.0,68.0,36.0,36.0,1136.0
7530,797.0,390.0,641.0,0.0,527.0,1300.0,2540.0,68.0,38.0,36.0,1119.0
7531,795.0,370.0,644.0,0.0,516.0,1130.0,2540.0,68.0,41.0,35.0,1109.0
7532,801.0,375.0,646.0,0.0,503.0,913.0,2542.0,68.0,41.0,37.0,1085.0
7533,786.0,373.0,647.0,0.0,498.0,786.0,2541.0,68.0,41.0,37.0,1082.0
7534,781.0,384.0,641.0,0.0,496.0,751.0,2564.0,68.0,42.0,36.0,1031.0
7535,789.0,385.0,626.0,0.0,494.0,633.0,2565.0,68.0,42.0,35.0,981.0
7536,805.0,364.0,618.0,0.0,480.0,626.0,2589.0,68.0,42.0,36.0,950.0
7537,794.0,363.0,611.0,0.0,454.0,598.0,2591.0,68.0,42.0,36.0,926.0
7538,793.0,355.0,609.0,0.0,445.0,553.0,2613.0,68.0,42.0,34.0,911.0
7539,795.0,335.0,613.0,0.0,444.0,546.0,2615.0,68.0,42.0,36.0,883.0
7540,805.0,330.0,615.0,0.0,448.0,550.0,2638.0,68.0,41.0,36.0,868.0
7541,803.0,332.0,615.0,0.0,448.0,571.0,2639.0,68.0,40.0,35.0,816.0
7542,799.0,335.0,613.0,0.0,444.0,656.0,2661.0,68.0,40.0,34.0,839.0
7543,790.0,376.0,624.0,0.0,447.0,679.0,2662.0,68.0,40.0,36.0,835.0
7544,784.0,428.0,625.0,0.0,461.0,697.0,2685.0,68.0,40.0,36.0,851.0
7545,787.0,446.0,623.0,0.0,462.0,770.0,2687.0,68.0,40.0,36.0,840.0
7546,791.0,447.0,624.0,0.0,476.0,868.0,2695.0,68.0,40.0,36.0,824.0
7547,781.0,450.0,630.0,0.0,489.0,1101.0,2696.0,68.0,40.0,36.0,807.0
7548,814.0,469.0,641.0,0.0,488.0,1101.0,2707.0,68.0,40.0,36.0,829.0
7549,813.0,458.0,649.0,0.0,486.0,956.0,2709.0,68.0,40.0,36.0,901.0
7550,809.0,438.0,646.0,0.0,485.0,943.0,2717.0,68.0,40.0,35.0,960.0
7551,794.0,442.0,650.0,0.0,491.0,964.0,2718.0,68.0,40.0,36.0,1016.0
7552,799.0,454.0,655.0,0.0,497.0,1012.0,2727.0,68.0,40.0,34.0,1070.0
7553,805.0,446.0,651.0,0.0,504.0,1173.0,2729.0,68.0,40.0,35.0,1115.0
7554,806.0,438.0,652.0,0.0,506.0,1272.0,2737.0,68.0,40.0,35.0,1091.0
7555,803.0,452.0,653.0,0.0,500.0,1289.0,2737.0,68.0,40.0,36.0,1068.0
7556,806.0,470.0,650.0,0.0,493.0,1203.0,2746.0,68.0,40.0,36.0,1048.0
7557,791.0,458.0,650.0,0.0,489.0,959.0,2747.0,68.0,40.0,35.0,1026.0
7558,789.0,445.0,644.0,0.0,482.0,941.0,2755.0,68.0,40.0,36.0,1028.0
7559,795.0,421.0,611.0,0.0,447.0,778.0,2756.0,68.0,40.0,36.0,1024.0
7560,808.0,422.0,606.0,0.0,444.0,651.0,2766.0,68.0,40.0,35.0,1008.0
7561,792.0,428.0,605.0,0.0,436.0,655.0,2767.0,68.0,40.0,34.0,965.0
7562,784.0,428.0,604.0,0.0,451.0,629.0,2776.0,68.0,40.0,36.0,980.0
7563,800.0,430.0,604.0,0.0,490.0,632.0,2776.0,68.0,40.0,36.0,1001.0
7564,807.0,446.0,607.0,0.0,491.0,742.0,2784.0,68.0,40.0,33.0,987.0
7565,808.0,486.0,647.0,0.0,522.0,955.0,2783.0,68.0,40.0,34.0,995.0
7566,821.0,478.0,667.0,0.0,578.0,1258.0,2784.0,68.0,40.0,37.0,1056.0
7567,844.0,476.0,665.0,0.0,604.0,1426.0,2785.0,68.0,40.0,35.0,1097.0
7568,861.0,486.0,666.0,0.0,589.0,1606.0,2789.0,68.0,40.0,36.0,1161.0
7569,861.0,487.0,666.0,0.0,588.0,1399.0,2787.0,68.0,38.0,37.0,1276.0
7570,831.0,468.0,665.0,0.0,576.0,1336.0,2785.0,68.0,39.0,36.0,1340.0
7571,811.0,487.0,667.0,0.0,593.0,1318.0,2785.0,68.0,39.0,34.0,1337.0
7572,799.0,496.0,666.0,0.0,606.0,1400.0,2785.0,68.0,39.0,36.0,1348.0
7573,779.0,494.0,665.0,0.0,607.0,1572.0,2785.0,68.0,39.0,37.0,1339.0
7574,789.0,440.0,664.0,0.0,596.0,1594.0,2785.0,68.0,39.0,37.0,1385.0
7575,817.0,403.0,671.0,0.0,593.0,1659.0,2784.0,68.0,39.0,36.0,1389.0
7576,846.0,403.0,709.0,0.0,600.0,1813.0,2784.0,68.0,39.0,36.0,1408.0
7577,869.0,410.0,723.0,0.0,593.0,1948.0,2784.0,68.0,39.0,37.0,1414.0
7578,857.0,439.0,719.0,0.0,585.0,1830.0,2784.0,68.0,39.0,35.0,1415.0
7579,822.0,445.0,697.0,0.0,584.0,1490.0,2784.0,68.0,39.0,36.0,1416.0
7580,803.0,443.0,670.0,0.0,562.0,1304.0,2784.0,68.0,39.0,36.0,1403.0
7581,798.0,444.0,653.0,0.0,536.0,1229.0,2785.0,68.0,39.0,36.0,1405.0
7582,795.0,422.0,640.0,0.0,522.0,1064.0,2785.0,68.0,39.0,36.0,1376.0
7583,807.0,381.0,605.0,0.0,496.0,832.0,2784.0,68.0,39.0,36.0,1363.0
7584,797.0,401.0,565.0,0.0,468.0,816.0,2784.0,68.0,39.0,36.0,1334.0
7585,791.0,391.0,561.0,0.0,469.0,653.0,2784.0,68.0,39.0,36.0,1297.0
7586,791.0,393.0,562.0,0.0,462.0,678.0,2784.0,68.0,39.0,36.0,1264.0
7587,791.0,380.0,561.0,0.0,468.0,689.0,2784.0,68.0,39.0,36.0,1198.0
7588,785.0,377.0,563.0,0.0,493.0,737.0,2784.0,68.0,36.0,36.0,1180.0
7589,815.0,393.0,677.0,0.0,524.0,1060.0,2784.0,68.0,30.0,36.0,1179.0
7590,837.0,430.0,790.0,0.0,565.0,1506.0,2784.0,66.0,28.0,36.0,1138.0
7591,857.0,420.0,814.0,0.0,582.0,1643.0,2784.0,90.0,28.0,35.0,1065.0
7592,885.0,413.0,823.0,1.0,590.0,1748.0,2783.0,66.0,29.0,33.0,954.0
7593,899.0,427.0,806.0,1.0,591.0,1590.0,2783.0,65.0,33.0,29.0,870.0
7594,891.0,447.0,790.0,1.0,593.0,1494.0,2783.0,65.0,34.0,28.0,800.0
7595,881.0,417.0,782.0,1.0,578.0,1462.0,2782.0,65.0,34.0,31.0,745.0
7596,889.0,430.0,779.0,1.0,584.0,1432.0,2782.0,65.0,36.0,35.0,759.0
7597,891.0,441.0,779.0,1.0,580.0,1420.0,2783.0,65.0,40.0,36.0,721.0
7598,893.0,447.0,804.0,1.0,574.0,1576.0,2783.0,65.0,38.0,34.0,686.0
7599,894.0,456.0,808.0,1.0,570.0,1794.0,2785.0,75.0,37.0,35.0,629.0
7600,892.0,464.0,825.0,1.0,586.0,1934.0,2787.0,74.0,36.0,36.0,576.0
7601,895.0,456.0,825.0,1.0,584.0,1990.0,2787.0,66.0,34.0,36.0,576.0
7602,889.0,448.0,824.0,1.0,583.0,1917.0,2786.0,64.0,32.0,35.0,547.0
7603,892.0,430.0,776.0,1.0,584.0,1805.0,2786.0,64.0,32.0,36.0,511.0
7604,862.0,433.0,714.0,1.0,583.0,1586.0,2786.0,64.0,32.0,35.0,457.0
7605,814.0,409.0,672.0,1.0,581.0,1389.0,2786.0,64.0,32.0,35.0,400.0
7606,794.0,405.0,647.0,1.0,574.0,1155.0,2786.0,64.0,34.0,35.0,335.0
7607,780.0,390.0,651.0,1.0,549.0,972.0,2786.0,64.0,35.0,33.0,295.0
7608,789.0,382.0,678.0,1.0,509.0,802.0,2786.0,64.0,35.0,26.0,266.0
7609,773.0,367.0,675.0,1.0,489.0,824.0,2787.0,64.0,33.0,26.0,224.0
7610,773.0,328.0,677.0,1.0,476.0,858.0,2786.0,64.0,32.0,26.0,180.0
7611,773.0,337.0,676.0,1.0,474.0,897.0,2786.0,64.0,32.0,28.0,166.0
7612,794.0,367.0,702.0,1.0,499.0,1159.0,2786.0,64.0,32.0,36.0,170.0
7613,814.0,392.0,794.0,1.0,555.0,1566.0,2786.0,64.0,32.0,36.0,161.0
7614,836.0,404.0,861.0,1.0,577.0,1943.0,2786.0,64.0,32.0,36.0,136.0
7615,849.0,408.0,878.0,1.0,601.0,2088.0,2786.0,67.0,32.0,36.0,108.0
7616,851.0,440.0,876.0,1.0,609.0,2090.0,2786.0,67.0,32.0,34.0,101.0
7617,850.0,433.0,863.0,1.0,612.0,1960.0,2787.0,67.0,32.0,35.0,61.0
7618,844.0,453.0,866.0,1.0,610.0,1885.0,2785.0,67.0,32.0,35.0,43.0
7619,847.0,488.0,868.0,1.0,612.0,1824.0,2786.0,67.0,27.0,35.0,51.0
7620,849.0,498.0,852.0,1.0,607.0,1952.0,2787.0,67.0,33.0,35.0,52.0
7621,847.0,377.0,852.0,1.0,615.0,2062.0,2788.0,64.0,33.0,36.0,65.0
7622,822.0,324.0,850.0,1.0,623.0,2129.0,2788.0,64.0,33.0,36.0,75.0
7623,847.0,324.0,849.0,1.0,669.0,2128.0,2788.0,64.0,33.0,34.0,105.0
7624,835.0,345.0,866.0,1.0,708.0,2093.0,2788.0,64.0,33.0,36.0,127.0
7625,824.0,360.0,869.0,1.0,704.0,2104.0,2787.0,64.0,33.0,35.0,160.0
7626,803.0,387.0,870.0,1.0,697.0,2066.0,2787.0,66.0,33.0,35.0,196.0
7627,806.0,402.0,829.0,1.0,675.0,1817.0,2787.0,67.0,33.0,36.0,241.0
7628,797.0,433.0,769.0,1.0,612.0,1591.0,2787.0,67.0,34.0,37.0,281.0
7629,787.0,434.0,697.0,1.0,593.0,1384.0,2786.0,67.0,34.0,36.0,322.0
7630,759.0,413.0,664.0,1.0,557.0,1086.0,2787.0,67.0,34.0,35.0,424.0
7631,739.0,377.0,675.0,1.0,511.0,923.0,2786.0,67.0,35.0,37.0,523.0
7632,743.0,377.0,673.0,1.0,471.0,942.0,2787.0,67.0,34.0,37.0,690.0
7633,748.0,371.0,671.0,1.0,445.0,896.0,2787.0,67.0,34.0,36.0,814.0
7634,741.0,330.0,669.0,1.0,441.0,858.0,2786.0,67.0,34.0,36.0,855.0
7635,752.0,331.0,671.0,1.0,437.0,896.0,2786.0,67.0,34.0,36.0,907.0
7636,760.0,330.0,686.0,1.0,460.0,984.0,2788.0,67.0,34.0,35.0,1001.0
7637,755.0,381.0,706.0,1.0,502.0,1199.0,2787.0,67.0,34.0,34.0,1162.0
7638,781.0,400.0,708.0,1.0,535.0,1324.0,2786.0,67.0,34.0,33.0,1258.0
7639,818.0,461.0,742.0,1.0,558.0,1444.0,2786.0,67.0,34.0,34.0,1277.0
7640,829.0,476.0,737.0,1.0,562.0,1483.0,2787.0,67.0,34.0,35.0,1316.0
7641,837.0,454.0,708.0,1.0,555.0,1514.0,2787.0,66.0,34.0,35.0,1342.0
7642,828.0,439.0,702.0,1.0,550.0,1431.0,2787.0,64.0,34.0,35.0,1348.0
7643,826.0,472.0,688.0,1.0,546.0,1377.0,2787.0,64.0,33.0,35.0,1333.0
7644,835.0,484.0,714.0,1.0,542.0,1368.0,2786.0,69.0,34.0,36.0,1361.0
7645,841.0,520.0,761.0,1.0,533.0,1404.0,2786.0,104.0,34.0,36.0,1400.0
7646,836.0,539.0,760.0,1.0,539.0,1477.0,2787.0,122.0,25.0,36.0,1392.0
7647,836.0,564.0,764.0,1.0,536.0,1575.0,2786.0,146.0,34.0,36.0,1363.0
7648,839.0,588.0,768.0,1.0,532.0,1638.0,2786.0,169.0,34.0,36.0,1368.0
7649,849.0,587.0,761.0,1.0,527.0,1603.0,2785.0,171.0,34.0,36.0,1377.0
