,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
5434,237.0,5223.0,77.0,1113.0,7920.0,154.0,1.0,111.0,0.0,1283.0
5435,237.0,5179.0,77.0,1113.0,7800.0,154.0,1.0,113.0,13.0,1319.0
5436,237.0,5184.0,78.0,1113.0,7623.0,156.0,1.0,115.0,27.0,1446.0
5437,238.0,5125.0,75.0,1112.0,7353.0,154.0,1.0,114.0,29.0,1472.0
5438,237.0,5172.0,71.0,1098.0,7213.0,155.0,1.0,113.0,16.0,1355.0
5439,237.0,5161.0,71.0,1101.0,7149.0,156.0,1.0,111.0,15.0,1239.0
5440,237.0,5184.0,70.0,1117.0,7265.0,154.0,1.0,111.0,2.0,936.0
5441,238.0,5232.0,69.0,1134.0,7760.0,156.0,1.0,111.0,0.0,677.0
5442,237.0,5167.0,69.0,1141.0,8004.0,156.0,1.0,112.0,45.0,425.0
5443,237.0,5351.0,72.0,1161.0,8333.0,159.0,53.0,111.0,51.0,396.0
5444,237.0,5423.0,73.0,1129.0,8301.0,160.0,61.0,113.0,52.0,391.0
5445,237.0,5221.0,74.0,1118.0,7780.0,160.0,8.0,111.0,52.0,363.0
5446,237.0,5253.0,75.0,1068.0,7566.0,160.0,0.0,101.0,52.0,279.0
5447,238.0,5042.0,78.0,1081.0,7056.0,159.0,0.0,96.0,6.0,233.0
5448,237.0,4790.0,79.0,1063.0,6728.0,161.0,0.0,96.0,0.0,253.0
5449,238.0,4649.0,77.0,1038.0,6788.0,161.0,0.0,96.0,0.0,235.0
5450,238.0,4736.0,76.0,1035.0,6783.0,161.0,0.0,96.0,0.0,218.0
5451,237.0,4740.0,75.0,1046.0,6898.0,160.0,0.0,96.0,0.0,185.0
5452,237.0,4496.0,76.0,1053.0,7147.0,158.0,0.0,96.0,0.0,168.0
5453,238.0,5037.0,74.0,1149.0,8167.0,155.0,1.0,96.0,0.0,160.0
5454,242.0,5448.0,70.0,1201.0,9687.0,156.0,1.0,96.0,13.0,126.0
5455,243.0,5441.0,72.0,1198.0,9878.0,154.0,1.0,106.0,25.0,69.0
5456,243.0,5657.0,72.0,1221.0,10312.0,155.0,37.0,121.0,29.0,41.0
5457,243.0,5721.0,72.0,1231.0,10280.0,157.0,75.0,130.0,29.0,52.0
5458,243.0,5794.0,70.0,1235.0,10381.0,157.0,97.0,136.0,29.0,56.0
5459,242.0,5824.0,69.0,1207.0,10318.0,157.0,239.0,133.0,41.0,47.0
5460,244.0,5831.0,67.0,1215.0,10310.0,157.0,296.0,132.0,43.0,57.0
5461,244.0,5825.0,67.0,1190.0,10256.0,157.0,116.0,127.0,43.0,59.0
5462,243.0,5809.0,67.0,1190.0,10225.0,156.0,150.0,117.0,31.0,86.0
5463,243.0,5714.0,69.0,1187.0,10090.0,157.0,1.0,114.0,29.0,99.0
5464,243.0,5502.0,70.0,1189.0,9953.0,157.0,1.0,114.0,29.0,134.0
5465,244.0,5434.0,71.0,1200.0,9847.0,159.0,1.0,117.0,29.0,183.0
5466,243.0,5382.0,72.0,1208.0,9814.0,159.0,1.0,118.0,29.0,302.0
5467,243.0,5482.0,73.0,1227.0,9924.0,161.0,1.0,118.0,29.0,591.0
5468,240.0,5388.0,73.0,1205.0,9425.0,162.0,1.0,108.0,29.0,1052.0
5469,240.0,4995.0,71.0,1182.0,8674.0,159.0,1.0,98.0,16.0,1465.0
5470,237.0,4496.0,70.0,1143.0,8078.0,160.0,0.0,97.0,2.0,1794.0
5471,237.0,4125.0,71.0,1113.0,7940.0,159.0,0.0,98.0,0.0,1808.0
5472,237.0,3715.0,71.0,1080.0,7920.0,159.0,0.0,98.0,0.0,1673.0
5473,238.0,3429.0,74.0,1062.0,7779.0,160.0,0.0,98.0,0.0,1547.0
5474,237.0,3438.0,70.0,1073.0,7828.0,160.0,0.0,98.0,0.0,1459.0
5475,237.0,3714.0,69.0,1082.0,7928.0,164.0,0.0,98.0,0.0,1284.0
5476,237.0,4207.0,72.0,1112.0,8028.0,164.0,0.0,98.0,0.0,1176.0
5477,238.0,4742.0,75.0,1198.0,8416.0,164.0,0.0,98.0,0.0,1087.0
5478,242.0,5371.0,73.0,1251.0,9720.0,165.0,0.0,98.0,0.0,765.0
5479,242.0,5520.0,74.0,1244.0,10359.0,167.0,0.0,114.0,13.0,280.0
5480,242.0,5647.0,75.0,1226.0,10494.0,163.0,42.0,131.0,15.0,155.0
5481,243.0,5561.0,75.0,1218.0,10461.0,160.0,79.0,136.0,47.0,270.0
5482,243.0,5614.0,74.0,1207.0,10535.0,153.0,97.0,138.0,52.0,461.0
5483,243.0,5677.0,72.0,1202.0,10562.0,140.0,141.0,138.0,52.0,447.0
5484,242.0,5789.0,74.0,1195.0,10428.0,137.0,227.0,138.0,52.0,369.0
5485,243.0,5792.0,75.0,1171.0,10395.0,139.0,16.0,139.0,52.0,308.0
5486,245.0,5839.0,71.0,1163.0,10462.0,146.0,0.0,140.0,52.0,249.0
5487,243.0,5828.0,70.0,1155.0,10337.0,155.0,0.0,131.0,32.0,222.0
5488,242.0,5647.0,69.0,1150.0,10197.0,155.0,0.0,131.0,29.0,225.0
5489,240.0,5536.0,67.0,1158.0,10078.0,151.0,24.0,136.0,29.0,299.0
5490,241.0,5395.0,65.0,1170.0,10052.0,148.0,192.0,136.0,29.0,482.0
5491,240.0,5425.0,67.0,1181.0,10279.0,147.0,176.0,135.0,29.0,857.0
5492,242.0,5378.0,69.0,1194.0,10003.0,146.0,21.0,133.0,29.0,1156.0
5493,239.0,4843.0,72.0,1182.0,8738.0,145.0,0.0,109.0,4.0,1288.0
5494,238.0,4645.0,74.0,1153.0,8247.0,141.0,0.0,106.0,0.0,1304.0
5495,238.0,4603.0,75.0,1150.0,7618.0,141.0,0.0,106.0,0.0,1276.0
5496,238.0,4722.0,78.0,1131.0,7571.0,140.0,0.0,106.0,0.0,988.0
5497,238.0,4803.0,78.0,1105.0,7446.0,139.0,0.0,106.0,0.0,733.0
5498,238.0,4743.0,78.0,1099.0,7487.0,139.0,0.0,106.0,0.0,593.0
5499,238.0,4794.0,78.0,1091.0,7524.0,140.0,0.0,106.0,0.0,458.0
5500,238.0,4827.0,80.0,1068.0,7613.0,140.0,0.0,106.0,0.0,389.0
5501,241.0,4756.0,77.0,1107.0,7968.0,140.0,0.0,105.0,0.0,414.0
5502,242.0,4756.0,73.0,1076.0,8562.0,141.0,0.0,104.0,13.0,290.0
5503,243.0,4811.0,73.0,1229.0,9362.0,142.0,0.0,110.0,15.0,202.0
5504,243.0,4971.0,75.0,1224.0,9790.0,139.0,0.0,118.0,27.0,224.0
5505,243.0,5066.0,75.0,1221.0,10000.0,136.0,64.0,117.0,29.0,161.0
5506,243.0,5152.0,75.0,1207.0,10140.0,149.0,123.0,117.0,41.0,128.0
5507,241.0,5085.0,74.0,1203.0,10112.0,158.0,131.0,120.0,43.0,134.0
5508,239.0,5072.0,75.0,1198.0,9890.0,157.0,45.0,124.0,31.0,162.0
5509,241.0,5067.0,75.0,1192.0,9438.0,156.0,4.0,124.0,16.0,242.0
5510,244.0,5120.0,75.0,1193.0,9231.0,157.0,0.0,124.0,15.0,235.0
5511,242.0,5172.0,76.0,1196.0,9077.0,139.0,0.0,119.0,14.0,231.0
5512,240.0,4967.0,77.0,1167.0,8818.0,137.0,0.0,118.0,14.0,255.0
5513,240.0,5077.0,76.0,1185.0,8876.0,138.0,0.0,117.0,14.0,269.0
5514,241.0,5184.0,76.0,1211.0,8952.0,138.0,0.0,117.0,14.0,173.0
5515,239.0,5212.0,75.0,1224.0,9199.0,138.0,0.0,138.0,14.0,194.0
5516,241.0,5117.0,75.0,1182.0,9103.0,139.0,0.0,121.0,14.0,209.0
5517,239.0,4930.0,74.0,1182.0,8164.0,141.0,0.0,104.0,2.0,226.0
5518,239.0,4654.0,76.0,1123.0,7697.0,141.0,0.0,103.0,0.0,271.0
5519,238.0,4609.0,80.0,1019.0,7262.0,141.0,0.0,106.0,0.0,370.0
5520,238.0,4472.0,80.0,929.0,6682.0,142.0,0.0,104.0,0.0,337.0
5521,239.0,4385.0,77.0,935.0,6416.0,141.0,0.0,104.0,0.0,340.0
5522,238.0,4284.0,76.0,937.0,6349.0,141.0,0.0,104.0,0.0,337.0
5523,238.0,4129.0,75.0,935.0,6320.0,142.0,0.0,104.0,0.0,345.0
5524,238.0,3880.0,75.0,993.0,6333.0,142.0,0.0,104.0,0.0,379.0
5525,237.0,4158.0,74.0,1023.0,6380.0,141.0,0.0,104.0,0.0,324.0
5526,237.0,4583.0,69.0,1024.0,6755.0,141.0,0.0,104.0,0.0,269.0
5527,235.0,4721.0,69.0,1061.0,7238.0,140.0,0.0,105.0,0.0,118.0
5528,238.0,4736.0,64.0,1056.0,7531.0,142.0,0.0,108.0,12.0,65.0
5529,238.0,4705.0,65.0,1051.0,7553.0,143.0,0.0,125.0,14.0,184.0
5530,237.0,4768.0,68.0,1090.0,7558.0,149.0,0.0,126.0,14.0,323.0
5531,201.0,4635.0,68.0,1079.0,7572.0,143.0,26.0,110.0,27.0,388.0
5532,186.0,4642.0,71.0,1084.0,7446.0,145.0,4.0,108.0,16.0,405.0
5533,185.0,4682.0,75.0,1080.0,7116.0,144.0,0.0,108.0,2.0,392.0
5534,187.0,4716.0,74.0,1080.0,7008.0,142.0,163.0,107.0,0.0,329.0
5535,235.0,4793.0,75.0,1079.0,7310.0,141.0,0.0,107.0,0.0,223.0
5536,236.0,4946.0,78.0,1084.0,7514.0,142.0,0.0,107.0,13.0,167.0
5537,237.0,5064.0,78.0,1081.0,7601.0,141.0,0.0,114.0,15.0,120.0
5538,237.0,5180.0,77.0,1097.0,7844.0,143.0,0.0,120.0,15.0,86.0
5539,237.0,5355.0,78.0,1074.0,8274.0,144.0,239.0,120.0,15.0,103.0
5540,237.0,5247.0,74.0,1089.0,8261.0,146.0,381.0,114.0,15.0,126.0
5541,236.0,5170.0,69.0,1086.0,7684.0,146.0,96.0,111.0,2.0,183.0
5542,236.0,5117.0,66.0,1066.0,7323.0,145.0,1.0,103.0,0.0,333.0
5543,237.0,4988.0,68.0,1064.0,6814.0,142.0,0.0,100.0,0.0,475.0
5544,237.0,4922.0,70.0,1064.0,6496.0,141.0,0.0,99.0,0.0,719.0
5545,237.0,4600.0,71.0,992.0,6380.0,140.0,0.0,99.0,0.0,1158.0
5546,237.0,4143.0,70.0,987.0,6468.0,140.0,0.0,99.0,0.0,1546.0
5547,237.0,4088.0,69.0,990.0,6568.0,140.0,0.0,99.0,0.0,1771.0
5548,237.0,4463.0,69.0,1043.0,6765.0,140.0,0.0,99.0,0.0,1756.0
5549,239.0,5050.0,70.0,1157.0,7337.0,141.0,1.0,99.0,0.0,1683.0
5550,242.0,5555.0,70.0,1126.0,8529.0,142.0,18.0,101.0,0.0,1423.0
5551,243.0,5738.0,69.0,1206.0,9619.0,141.0,493.0,122.0,0.0,913.0
5552,243.0,5718.0,68.0,1203.0,9794.0,143.0,628.0,121.0,0.0,966.0
5553,243.0,5842.0,67.0,1194.0,9892.0,142.0,284.0,119.0,13.0,1247.0
5554,242.0,5903.0,65.0,1186.0,10099.0,145.0,381.0,129.0,14.0,1433.0
5555,243.0,5852.0,67.0,1178.0,10047.0,151.0,295.0,129.0,14.0,1850.0
5556,243.0,5891.0,66.0,1177.0,9561.0,149.0,265.0,123.0,14.0,2372.0
5557,245.0,5789.0,65.0,1169.0,9487.0,145.0,34.0,123.0,14.0,2554.0
5558,245.0,5680.0,66.0,1172.0,9427.0,143.0,1.0,113.0,14.0,2590.0
5559,242.0,5758.0,66.0,1176.0,9566.0,144.0,1.0,100.0,14.0,2431.0
5560,243.0,5682.0,67.0,1185.0,9397.0,144.0,1.0,99.0,14.0,2319.0
5561,243.0,5629.0,71.0,1194.0,9159.0,143.0,1.0,100.0,14.0,2208.0
5562,243.0,5800.0,75.0,1210.0,9381.0,142.0,1.0,104.0,14.0,2010.0
5563,243.0,6071.0,73.0,1184.0,9817.0,143.0,174.0,107.0,14.0,2003.0
5564,242.0,5857.0,69.0,1197.0,9382.0,148.0,203.0,122.0,2.0,1852.0
5565,241.0,5432.0,68.0,1186.0,8336.0,149.0,1.0,106.0,0.0,1736.0
5566,241.0,5283.0,67.0,1167.0,7901.0,146.0,1.0,86.0,0.0,1706.0
5567,237.0,5316.0,71.0,1067.0,7742.0,147.0,87.0,90.0,0.0,1629.0
5568,236.0,5428.0,73.0,1058.0,7887.0,147.0,1.0,90.0,0.0,1510.0
5569,237.0,5289.0,73.0,1058.0,7809.0,146.0,1.0,90.0,0.0,1381.0
5570,237.0,5397.0,72.0,1058.0,7953.0,145.0,1.0,90.0,0.0,1443.0
5571,238.0,5425.0,69.0,1067.0,8340.0,147.0,1.0,90.0,0.0,1431.0
5572,237.0,5396.0,70.0,1066.0,8385.0,147.0,1.0,91.0,0.0,1345.0
5573,238.0,5517.0,72.0,1187.0,8784.0,147.0,0.0,92.0,0.0,1112.0
5574,244.0,5925.0,71.0,1207.0,9908.0,147.0,17.0,92.0,0.0,715.0
5575,245.0,5865.0,72.0,1251.0,10209.0,149.0,17.0,98.0,0.0,607.0
5576,247.0,5979.0,73.0,1236.0,9888.0,144.0,0.0,116.0,13.0,733.0
5577,248.0,5769.0,72.0,1214.0,9920.0,149.0,68.0,113.0,15.0,704.0
5578,258.0,5778.0,72.0,1192.0,10252.0,148.0,75.0,113.0,15.0,648.0
5579,263.0,5902.0,72.0,1189.0,10244.0,150.0,126.0,129.0,15.0,658.0
5580,263.0,5890.0,70.0,1192.0,10138.0,147.0,131.0,131.0,15.0,681.0
5581,261.0,5663.0,70.0,1205.0,10092.0,147.0,16.0,129.0,15.0,622.0
5582,262.0,5679.0,70.0,1200.0,10207.0,147.0,0.0,129.0,15.0,618.0
5583,262.0,5846.0,72.0,1200.0,10455.0,146.0,0.0,124.0,15.0,569.0
5584,262.0,5873.0,74.0,1205.0,10514.0,148.0,0.0,103.0,15.0,506.0
5585,262.0,5868.0,75.0,1221.0,10488.0,150.0,0.0,102.0,27.0,392.0
5586,261.0,5817.0,76.0,1233.0,10651.0,151.0,0.0,111.0,29.0,356.0
5587,264.0,5907.0,76.0,1207.0,11047.0,152.0,0.0,130.0,29.0,372.0
5588,258.0,5761.0,75.0,1208.0,10542.0,152.0,0.0,120.0,29.0,430.0
5589,255.0,5201.0,75.0,1186.0,9267.0,152.0,0.0,97.0,16.0,483.0
5590,256.0,4979.0,75.0,1147.0,8576.0,150.0,0.0,97.0,14.0,547.0
5591,240.0,4958.0,77.0,1133.0,8631.0,148.0,0.0,93.0,2.0,527.0
5592,236.0,5011.0,79.0,1069.0,8204.0,148.0,0.0,91.0,0.0,515.0
5593,232.0,4915.0,80.0,1078.0,7975.0,147.0,0.0,91.0,0.0,538.0
5594,237.0,4934.0,79.0,1080.0,8050.0,146.0,0.0,91.0,0.0,558.0
5595,239.0,4969.0,80.0,1084.0,7988.0,146.0,0.0,91.0,0.0,556.0
5596,227.0,4925.0,78.0,1119.0,8242.0,147.0,0.0,91.0,0.0,579.0
5597,225.0,5272.0,78.0,1220.0,9081.0,148.0,0.0,90.0,0.0,565.0
5598,257.0,5760.0,77.0,1232.0,10312.0,150.0,0.0,93.0,25.0,429.0
5599,262.0,5940.0,77.0,1271.0,10589.0,151.0,0.0,99.0,41.0,185.0
5600,262.0,6005.0,80.0,1253.0,10688.0,156.0,0.0,117.0,43.0,121.0
5601,263.0,5953.0,79.0,1233.0,10476.0,169.0,0.0,118.0,31.0,110.0
5602,263.0,5984.0,74.0,1214.0,10646.0,174.0,94.0,118.0,29.0,91.0
5603,263.0,6002.0,71.0,1197.0,10726.0,169.0,130.0,129.0,29.0,89.0
5604,262.0,5880.0,69.0,1189.0,10695.0,177.0,378.0,143.0,29.0,83.0
5605,260.0,6033.0,67.0,1180.0,10585.0,178.0,17.0,136.0,29.0,98.0
5606,261.0,6131.0,66.0,1157.0,10694.0,160.0,1.0,122.0,29.0,116.0
5607,262.0,6083.0,66.0,1190.0,10618.0,157.0,116.0,117.0,16.0,137.0
5608,261.0,6068.0,66.0,1212.0,10498.0,159.0,126.0,116.0,14.0,157.0
5609,261.0,6087.0,69.0,1221.0,10197.0,152.0,66.0,114.0,14.0,199.0
5610,260.0,5992.0,70.0,1230.0,10173.0,149.0,1.0,121.0,14.0,371.0
5611,260.0,6022.0,69.0,1212.0,10571.0,153.0,1.0,131.0,14.0,892.0
5612,258.0,5771.0,70.0,1211.0,9837.0,152.0,1.0,133.0,14.0,1486.0
5613,256.0,5196.0,70.0,1196.0,8319.0,151.0,0.0,125.0,2.0,1767.0
5614,258.0,4939.0,73.0,1087.0,7553.0,153.0,0.0,101.0,0.0,1988.0
5615,256.0,4698.0,77.0,1065.0,7392.0,152.0,0.0,101.0,0.0,2128.0
5616,254.0,4532.0,78.0,1062.0,7252.0,150.0,0.0,101.0,0.0,2078.0
5617,252.0,4401.0,77.0,1062.0,7307.0,151.0,0.0,101.0,0.0,2050.0
5618,254.0,4451.0,77.0,1063.0,7423.0,151.0,0.0,101.0,0.0,1861.0
5619,256.0,4662.0,76.0,1060.0,7398.0,152.0,0.0,101.0,0.0,1784.0
5620,255.0,4556.0,75.0,1042.0,7730.0,152.0,0.0,101.0,0.0,1693.0
5621,258.0,4885.0,75.0,1206.0,8654.0,153.0,0.0,101.0,0.0,1593.0
5622,261.0,5400.0,74.0,1210.0,10146.0,154.0,69.0,101.0,0.0,1167.0
5623,260.0,5566.0,73.0,1227.0,10811.0,155.0,36.0,106.0,0.0,510.0
5624,236.0,5720.0,73.0,1230.0,11095.0,153.0,1.0,123.0,13.0,371.0
5625,236.0,5674.0,73.0,1207.0,10946.0,153.0,1.0,125.0,15.0,501.0
5626,262.0,5712.0,70.0,1191.0,10859.0,150.0,68.0,132.0,27.0,651.0
5627,265.0,5727.0,72.0,1174.0,10982.0,149.0,126.0,138.0,29.0,613.0
5628,261.0,5732.0,70.0,1160.0,11097.0,148.0,131.0,135.0,29.0,577.0
5629,260.0,5719.0,67.0,1145.0,11031.0,147.0,86.0,129.0,16.0,559.0
5630,262.0,5711.0,67.0,1131.0,11135.0,145.0,105.0,117.0,15.0,514.0
5631,263.0,5683.0,66.0,1152.0,11220.0,150.0,99.0,116.0,15.0,432.0
5632,263.0,5679.0,69.0,1172.0,11230.0,157.0,114.0,114.0,15.0,376.0
5633,265.0,5679.0,74.0,1174.0,11193.0,173.0,231.0,113.0,15.0,401.0
5634,265.0,5647.0,75.0,1187.0,11257.0,172.0,18.0,119.0,15.0,667.0
5635,266.0,5599.0,75.0,1175.0,11218.0,164.0,1.0,121.0,27.0,1292.0
5636,265.0,5403.0,76.0,1182.0,10541.0,152.0,1.0,100.0,4.0,1907.0
5637,254.0,5029.0,77.0,1172.0,8999.0,152.0,1.0,97.0,0.0,2063.0
5638,257.0,4789.0,74.0,1128.0,8424.0,152.0,1.0,94.0,0.0,1965.0
5639,256.0,4584.0,71.0,1113.0,8109.0,151.0,1.0,98.0,0.0,1860.0
5640,256.0,4303.0,73.0,1074.0,8134.0,152.0,1.0,98.0,0.0,1521.0
5641,256.0,4237.0,76.0,1042.0,7972.0,152.0,1.0,97.0,0.0,1419.0
5642,255.0,4551.0,76.0,1043.0,8077.0,152.0,1.0,98.0,0.0,1343.0
5643,256.0,4552.0,78.0,1038.0,8002.0,152.0,1.0,98.0,0.0,1412.0
5644,255.0,4662.0,79.0,1115.0,8333.0,151.0,1.0,98.0,0.0,1394.0
5645,259.0,4907.0,78.0,1172.0,9496.0,152.0,1.0,98.0,0.0,1307.0
5646,263.0,5259.0,77.0,1153.0,10589.0,152.0,123.0,98.0,13.0,995.0
5647,261.0,5478.0,74.0,1212.0,11101.0,149.0,162.0,100.0,15.0,598.0
5648,261.0,5561.0,70.0,1208.0,11444.0,147.0,18.0,115.0,15.0,510.0
5649,262.0,5537.0,67.0,1191.0,11473.0,146.0,33.0,115.0,27.0,690.0
5650,263.0,5557.0,66.0,1185.0,11515.0,145.0,234.0,114.0,29.0,807.0
5651,263.0,5549.0,65.0,1178.0,11411.0,147.0,278.0,117.0,29.0,1046.0
5652,263.0,5525.0,67.0,1196.0,11271.0,162.0,180.0,133.0,29.0,1159.0
5653,262.0,5484.0,66.0,1199.0,11008.0,178.0,17.0,132.0,16.0,1203.0
5654,186.0,5489.0,64.0,1194.0,10804.0,189.0,1.0,130.0,14.0,1236.0
5655,63.0,5435.0,66.0,1196.0,10803.0,170.0,1.0,110.0,15.0,1078.0
5656,63.0,5498.0,66.0,1192.0,10684.0,156.0,1.0,106.0,14.0,964.0
5657,97.0,5470.0,66.0,1193.0,10501.0,156.0,1.0,106.0,14.0,934.0
5658,206.0,5535.0,69.0,1209.0,10640.0,150.0,1.0,111.0,14.0,707.0
5659,235.0,5589.0,70.0,1222.0,10856.0,150.0,104.0,119.0,14.0,579.0
5660,248.0,5474.0,73.0,1228.0,10348.0,152.0,63.0,132.0,2.0,544.0
5661,237.0,5279.0,74.0,1218.0,9666.0,151.0,1.0,128.0,0.0,559.0
5662,233.0,5109.0,74.0,1190.0,8799.0,149.0,1.0,106.0,0.0,443.0
5663,230.0,4974.0,74.0,1157.0,8038.0,154.0,1.0,91.0,0.0,354.0
5664,225.0,4964.0,76.0,1133.0,7750.0,159.0,1.0,90.0,0.0,431.0
5665,221.0,4993.0,78.0,1133.0,7639.0,156.0,1.0,90.0,0.0,392.0
5666,231.0,4939.0,77.0,1153.0,7281.0,156.0,1.0,90.0,0.0,430.0
5667,237.0,5024.0,77.0,1155.0,7061.0,155.0,1.0,90.0,0.0,510.0
5668,238.0,4984.0,77.0,1137.0,6886.0,154.0,1.0,89.0,0.0,529.0
5669,231.0,5202.0,80.0,1185.0,7195.0,158.0,1.0,88.0,0.0,493.0
5670,229.0,5354.0,78.0,1259.0,7959.0,164.0,1.0,88.0,0.0,514.0
5671,228.0,5525.0,73.0,1303.0,8876.0,162.0,1.0,99.0,0.0,397.0
5672,226.0,5657.0,73.0,1296.0,9148.0,157.0,1.0,109.0,0.0,253.0
5673,228.0,5650.0,73.0,1291.0,9175.0,154.0,84.0,106.0,13.0,168.0
5674,229.0,5643.0,69.0,1309.0,9242.0,152.0,154.0,109.0,14.0,211.0
5675,229.0,5565.0,71.0,1302.0,9017.0,151.0,43.0,129.0,14.0,324.0
5676,231.0,5455.0,74.0,1291.0,8957.0,152.0,5.0,126.0,14.0,375.0
5677,231.0,5480.0,76.0,1289.0,8903.0,151.0,1.0,102.0,14.0,289.0
5678,231.0,5445.0,76.0,1289.0,8687.0,149.0,1.0,101.0,14.0,368.0
5679,232.0,5381.0,76.0,1286.0,8400.0,147.0,1.0,96.0,14.0,491.0
5680,232.0,5317.0,76.0,1286.0,8144.0,148.0,1.0,100.0,15.0,614.0
5681,233.0,5386.0,78.0,1284.0,8465.0,150.0,1.0,103.0,14.0,636.0
5682,232.0,5458.0,79.0,1273.0,8792.0,149.0,21.0,104.0,14.0,632.0
5683,231.0,5550.0,79.0,1299.0,8991.0,150.0,102.0,127.0,14.0,680.0
5684,231.0,5431.0,80.0,1270.0,8283.0,149.0,1.0,125.0,2.0,873.0
5685,229.0,5094.0,82.0,1201.0,7317.0,151.0,1.0,98.0,0.0,963.0
5686,228.0,4962.0,81.0,1151.0,6712.0,150.0,1.0,94.0,0.0,1020.0
5687,231.0,4840.0,81.0,1165.0,6196.0,151.0,1.0,90.0,0.0,1026.0
5688,214.0,4598.0,80.0,1146.0,5714.0,152.0,1.0,90.0,0.0,1246.0
5689,233.0,4456.0,78.0,1109.0,5498.0,152.0,1.0,90.0,0.0,1228.0
5690,234.0,4718.0,77.0,1105.0,5451.0,153.0,1.0,90.0,0.0,1199.0
5691,235.0,4590.0,76.0,1105.0,5610.0,152.0,15.0,90.0,0.0,1125.0
5692,236.0,4597.0,74.0,1105.0,5363.0,152.0,196.0,90.0,0.0,1081.0
5693,237.0,4819.0,71.0,1106.0,5666.0,153.0,1.0,89.0,0.0,855.0
5694,237.0,4869.0,72.0,1154.0,6253.0,154.0,1.0,89.0,0.0,730.0
5695,237.0,5069.0,74.0,1207.0,6953.0,154.0,1.0,96.0,0.0,577.0
5696,237.0,5119.0,75.0,1235.0,7233.0,153.0,1.0,101.0,0.0,533.0
5697,237.0,5125.0,76.0,1234.0,7428.0,153.0,1.0,101.0,0.0,673.0
5698,237.0,5058.0,77.0,1236.0,7361.0,152.0,1.0,111.0,0.0,836.0
5699,237.0,5106.0,76.0,1239.0,7340.0,153.0,1.0,115.0,0.0,904.0
5700,237.0,5088.0,76.0,1237.0,7285.0,152.0,1.0,99.0,0.0,854.0
5701,237.0,5146.0,79.0,1222.0,7103.0,152.0,1.0,97.0,0.0,823.0
5702,237.0,5195.0,79.0,1205.0,7092.0,152.0,1.0,95.0,0.0,766.0
5703,237.0,5065.0,79.0,1206.0,7163.0,151.0,1.0,92.0,0.0,716.0
5704,237.0,5101.0,78.0,1211.0,7140.0,150.0,1.0,93.0,0.0,597.0
5705,240.0,5141.0,79.0,1234.0,7630.0,150.0,1.0,101.0,0.0,407.0
5706,238.0,5224.0,79.0,1245.0,8132.0,151.0,1.0,107.0,0.0,260.0
5707,238.0,5288.0,79.0,1248.0,8532.0,152.0,80.0,113.0,45.0,200.0
5708,237.0,5110.0,79.0,1212.0,8202.0,152.0,65.0,113.0,52.0,206.0
5709,235.0,4984.0,79.0,1193.0,7469.0,153.0,8.0,101.0,6.0,215.0
5710,234.0,4892.0,79.0,1163.0,6881.0,153.0,1.0,90.0,0.0,282.0
5711,232.0,4152.0,78.0,1132.0,6835.0,154.0,1.0,95.0,0.0,387.0
5712,234.0,3968.0,79.0,1115.0,7036.0,154.0,0.0,95.0,0.0,441.0
5713,236.0,3825.0,79.0,1052.0,7303.0,153.0,0.0,96.0,0.0,491.0
5714,237.0,3797.0,75.0,1013.0,7350.0,154.0,0.0,96.0,0.0,509.0
5715,237.0,3852.0,74.0,1102.0,7347.0,154.0,0.0,96.0,0.0,593.0
5716,238.0,3819.0,77.0,1134.0,7612.0,152.0,0.0,96.0,0.0,668.0
5717,237.0,4468.0,78.0,1206.0,8430.0,152.0,1.0,96.0,0.0,769.0
5718,237.0,5016.0,79.0,1242.0,9595.0,151.0,1.0,95.0,0.0,858.0
5719,237.0,5148.0,81.0,1294.0,10304.0,150.0,1.0,98.0,0.0,672.0
5720,237.0,5242.0,76.0,1315.0,10504.0,149.0,1.0,119.0,12.0,574.0
5721,238.0,5188.0,77.0,1307.0,10219.0,149.0,70.0,119.0,14.0,907.0
5722,237.0,5239.0,76.0,1290.0,9921.0,152.0,76.0,120.0,14.0,1362.0
5723,237.0,5264.0,73.0,1279.0,10057.0,151.0,209.0,136.0,14.0,1535.0
5724,237.0,5243.0,71.0,1271.0,10123.0,153.0,127.0,129.0,14.0,1571.0
5725,208.0,5303.0,73.0,1257.0,9869.0,153.0,1.0,115.0,2.0,1658.0
5726,184.0,5277.0,76.0,1214.0,9895.0,152.0,1.0,115.0,0.0,1738.0
5727,188.0,5297.0,78.0,1226.0,9831.0,149.0,24.0,116.0,0.0,1630.0
5728,216.0,5270.0,79.0,1244.0,9811.0,148.0,168.0,116.0,0.0,1286.0
5729,237.0,5351.0,79.0,1273.0,10241.0,146.0,17.0,116.0,0.0,923.0
5730,237.0,5572.0,76.0,1286.0,10737.0,148.0,18.0,120.0,25.0,756.0
