,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
239,280.0,4857.0,1293.0,199.0,907.5581833028133,6069.0,2058.0,56231.0,0.0,260.0,1714.0
240,280.0,4104.0,1111.0,197.0,425.3333333333334,5927.0,2061.0,56393.0,0.0,262.0,1875.0
241,280.0,3733.0,981.0,197.0,425.3333333333334,5881.0,2253.0,56455.0,0.0,263.0,1672.0
242,278.0,3595.0,1010.0,196.0,533.5,5787.0,2031.0,56220.0,0.0,262.0,1627.0
243,277.0,3496.0,1011.0,196.0,192.0,5823.0,1676.0,55657.0,0.0,260.0,1584.0
244,279.0,3555.0,1158.0,196.0,1389.1958334945564,5816.0,1733.0,55982.0,0.0,262.0,1531.0
245,280.0,4199.0,1235.0,197.0,1673.1246291816112,5830.0,2021.0,56215.0,0.0,258.0,1480.0
246,279.0,5587.0,1788.0,197.0,1759.4516347118188,6115.0,2306.0,56748.0,0.0,257.0,1423.0
247,280.0,7180.0,2265.0,198.0,1633.0,6306.0,3060.0,57011.0,0.0,252.0,1424.0
248,279.0,7745.0,2326.0,198.0,1575.0,6400.0,3192.0,57177.0,106.0,252.0,1487.0
249,278.0,7996.0,2332.0,197.0,1637.0,6466.0,3098.0,57857.0,479.0,254.0,1447.0
250,279.0,8150.0,2340.0,198.0,1918.0,6441.0,2930.0,57994.0,1183.0,257.0,1377.0
251,278.0,8134.0,2138.0,198.0,1193.0,6313.0,2697.0,58145.0,1731.0,260.0,1319.0
