,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
173,320.0,771.5,175.0,0.0,3303.5,208.25,22.0,0.0,100.0,265.5
174,320.0,986.75,283.5,346.5,3471.75,533.0,22.0,0.0,100.0,236.5
175,320.0,1173.0,303.5,1167.25,3743.75,418.0,22.0,8.25,100.0,279.5
176,320.0,1343.0,347.0,1874.5,3812.25,736.75,22.0,18.75,100.0,251.75
177,320.0,1544.5,373.5,866.0,3876.25,800.25,22.0,53.5,100.0,235.0
178,320.0,1668.25,387.0,944.5,3800.5,790.75,22.0,98.5,100.0,214.25
179,320.0,2107.25,401.75,771.0,3749.0,684.0,22.0,136.5,100.0,196.75
180,316.0,2383.5,402.25,908.0,3716.25,402.5,22.0,152.5,100.0,203.5
181,317.0,2561.25,400.75,846.5,3631.0,401.25,22.0,142.0,100.0,217.75
182,316.0,2683.0,401.5,879.25,3633.0,436.5,22.0,111.5,100.0,264.25
183,316.0,2675.25,402.0,936.25,3576.75,511.25,22.0,64.5,100.0,299.25
184,316.0,2649.5,401.25,1447.75,3573.25,691.0,22.0,21.75,100.0,299.5
185,316.0,2650.75,418.25,1752.75,3586.25,840.25,22.0,8.0,100.0,367.5
186,316.0,2674.25,419.75,1205.25,3623.75,615.75,22.0,8.0,100.0,390.0
187,318.0,2432.25,408.5,470.75,3618.25,566.5,22.0,0.0,100.0,358.25
188,320.0,2029.25,415.5,91.5,3639.25,318.0,22.0,0.0,100.0,346.5
189,320.0,1439.25,372.75,0.0,3689.5,272.0,22.0,0.0,100.0,376.25
190,320.0,1294.5,372.0,0.0,3689.25,255.5,22.0,0.0,100.0,567.0
191,320.0,1250.25,371.5,0.0,3640.5,202.5,22.0,0.0,100.0,897.75
192,320.0,985.25,371.5,0.0,3656.25,238.75,22.0,0.0,100.0,1115.5
193,320.0,715.25,371.5,0.0,3607.75,259.5,22.0,0.0,100.0,1264.75
194,317.0,712.0,371.5,0.0,3589.5,179.5,22.0,0.0,100.0,1496.0
195,316.0,698.25,372.25,0.0,3506.0,173.75,22.0,0.0,100.0,1473.5
196,318.0,714.0,370.75,0.0,3587.25,162.5,22.0,0.0,100.0,1531.0
197,320.0,759.25,371.75,0.0,3563.5,278.25,22.0,0.0,100.0,1614.25
198,320.0,999.75,394.5,212.75,3552.0,357.25,22.0,0.0,100.0,1500.0
199,320.0,1548.75,452.0,1646.5,3693.0,649.5,22.0,8.5,100.0,1532.5
200,320.0,1660.75,453.25,1327.75,3688.0,880.75,22.0,22.0,100.0,1525.5
201,320.0,1575.0,452.25,694.25,3766.0,856.75,22.0,65.75,100.0,1367.0
202,320.0,1564.75,402.75,551.0,3820.75,555.0,22.0,121.0,100.0,1501.75
203,320.0,1700.5,371.0,1222.5,3746.75,488.25,22.0,163.25,100.0,1372.5
204,316.0,1658.25,371.75,998.5,3790.5,533.25,22.0,174.25,100.0,1244.75
205,320.0,1717.5,371.25,846.0,3823.0,530.5,22.0,157.75,100.0,1300.5
206,320.0,1701.5,368.75,612.75,3877.5,549.0,22.0,113.75,100.0,1254.0
207,320.0,1698.0,365.5,823.0,3967.75,590.25,22.0,60.0,100.0,1243.0
208,320.0,1727.25,369.5,751.5,4036.25,566.5,22.0,20.5,100.0,1265.25
209,320.0,1709.5,297.0,1609.5,4021.75,822.75,22.0,8.5,100.0,1513.25
210,320.0,1649.5,280.75,197.25,4125.5,741.5,22.0,8.0,100.0,1752.5
211,320.0,1572.0,282.0,16.5,4021.25,713.5,22.0,0.0,100.0,1752.25
212,320.0,1620.0,281.5,0.0,3970.0,387.25,22.0,0.0,100.0,1493.25
213,320.0,1612.75,281.75,0.0,4015.75,295.5,22.0,0.0,100.0,1657.0
214,320.0,1529.5,282.0,0.0,3941.25,260.0,22.0,0.0,100.0,1585.0
215,320.0,1134.25,282.5,0.0,4005.75,202.75,22.0,0.0,100.0,1561.5
216,320.0,847.75,281.5,0.0,3953.25,196.0,22.0,0.0,100.0,1478.5
217,320.0,764.0,281.75,0.0,3873.5,254.75,22.0,0.0,100.0,1478.75
218,320.0,789.25,281.5,0.0,3827.25,199.25,22.0,0.0,100.0,1503.0
219,320.0,782.25,281.75,0.0,3798.75,174.75,22.0,0.0,100.0,1243.5
220,320.0,975.0,281.75,0.0,3846.0,173.5,22.0,0.0,100.0,1197.0
221,320.0,1040.75,331.25,0.0,3794.75,318.25,22.0,0.0,100.0,1230.75
222,320.0,1537.25,426.0,154.5,3846.5,457.5,22.0,0.0,100.0,1166.75
223,320.0,1814.25,469.75,695.25,3934.25,906.75,22.0,8.5,100.0,947.75
224,320.0,1866.5,472.25,1514.5,3947.25,1019.0,22.0,21.5,100.0,883.0
225,320.0,1877.25,473.0,1102.0,4068.25,908.0,22.0,66.5,100.0,708.25
226,320.0,1876.75,459.25,903.5,4070.75,841.0,22.0,126.25,100.0,574.25
227,320.0,1887.0,452.0,262.0,4123.0,848.0,22.0,175.5,100.0,389.5
228,320.0,1867.75,451.25,339.75,4167.25,723.25,22.0,202.0,100.0,323.5
229,320.0,1849.5,451.0,383.25,4075.75,742.75,22.0,189.25,100.0,261.75
230,320.0,1847.75,451.25,411.25,4154.25,833.25,22.0,140.0,100.0,147.0
231,320.0,1847.0,450.25,868.75,4176.25,885.5,22.0,74.0,100.0,98.0
232,320.0,1850.0,449.75,1097.5,4166.5,955.0,22.0,24.0,100.0,109.0
233,320.0,1832.0,449.0,1915.25,4154.0,1033.5,22.0,8.5,100.0,86.0
234,320.0,1831.75,449.5,2002.0,4152.25,1095.5,22.0,8.0,100.0,50.5
235,320.0,1822.75,449.75,1754.0,4124.0,711.25,22.0,0.0,100.0,23.75
236,320.0,1840.0,449.0,238.25,4156.25,476.0,22.0,0.0,100.0,10.0
237,320.0,1823.75,449.75,11.5,4002.5,480.75,22.0,0.0,100.0,11.25
238,320.0,1700.5,449.5,15.75,3986.25,404.0,22.0,0.0,100.0,14.75
239,320.0,1593.25,449.5,45.5,3933.75,367.5,22.0,0.0,100.0,23.25
240,320.0,1085.5,439.0,0.0,3911.5,373.0,22.0,0.0,100.0,16.0
241,320.0,964.0,392.25,0.0,3901.25,357.75,22.0,0.0,100.0,17.25
242,320.0,958.5,369.0,0.0,3854.5,395.25,22.0,0.0,100.0,11.75
243,320.0,964.75,369.0,0.0,3836.0,430.0,22.0,0.0,100.0,9.25
244,320.0,983.5,370.25,0.0,3809.0,387.5,22.0,0.0,100.0,14.25
245,318.0,1087.0,432.75,0.0,3811.75,321.75,22.0,0.0,100.0,39.0
246,316.0,1702.5,472.0,431.75,3844.25,610.25,22.0,0.0,100.0,50.25
247,316.0,1853.75,472.0,2228.75,3880.5,1030.25,22.0,8.5,100.0,56.0
248,316.0,1855.25,472.75,2418.0,3876.25,1349.75,22.0,19.75,100.0,58.75
249,316.0,1844.5,474.75,2339.25,3828.0,1151.25,22.0,56.5,100.0,81.0
250,316.0,1872.25,474.5,2293.25,3827.75,1029.75,22.0,102.75,100.0,61.5
251,316.0,1890.5,474.5,2235.0,3858.25,954.5,22.0,146.25,100.0,40.75
252,316.0,1896.0,473.75,1697.25,3889.5,1052.5,22.0,166.0,100.0,50.5
253,320.0,1914.75,471.75,1017.75,3927.75,906.0,22.0,151.5,100.0,59.75
254,320.0,1906.25,469.5,1079.25,3997.25,1184.75,22.0,112.0,100.0,83.75
255,320.0,1899.75,468.75,1802.75,3997.75,1193.5,22.0,63.0,100.0,146.0
256,320.0,1927.25,469.5,2236.5,3962.25,1283.25,22.0,22.0,100.0,192.75
257,320.0,2067.75,469.75,2379.25,3970.25,1256.5,22.0,8.25,100.0,260.25
258,320.0,2264.75,469.5,2088.75,3965.25,1183.5,22.0,8.0,100.0,365.75
259,320.0,2235.25,469.75,1635.75,3924.5,1139.0,22.0,0.0,100.0,448.0
260,320.0,2235.0,469.5,617.25,3946.75,896.5,22.0,0.0,100.0,588.0
261,320.0,1980.25,470.0,126.0,3915.25,644.75,22.0,0.0,100.0,683.0
262,320.0,1838.75,469.25,19.75,3794.0,579.0,22.0,0.0,100.0,877.5
263,320.0,1554.0,452.75,0.0,3740.75,416.0,22.0,0.0,100.0,840.0
264,324.0,1330.75,380.25,6.75,3714.5,379.0,22.0,0.0,100.0,909.25
265,324.0,1009.0,319.75,0.0,3688.75,390.0,22.0,0.0,100.0,954.75
266,324.0,917.5,319.5,0.0,3651.75,415.25,22.0,0.0,100.0,926.0
267,324.0,922.75,319.5,0.0,3663.0,408.25,22.0,0.0,100.0,977.25
268,324.0,927.0,319.75,0.0,3675.0,410.5,22.0,0.0,100.0,974.0
269,324.0,1049.25,356.0,21.0,3671.25,467.25,22.0,0.0,100.0,995.0
270,324.0,1543.25,454.0,296.5,3643.75,675.75,22.0,0.0,100.0,997.5
271,324.0,1811.5,468.0,2396.25,3683.75,969.0,22.0,9.25,100.0,1012.75
272,324.0,1850.75,468.5,2644.75,3742.5,1093.5,22.0,21.0,100.0,955.5
273,324.0,1852.25,468.0,2111.25,3745.75,1219.75,22.0,65.25,100.0,816.0
274,324.0,1865.25,468.25,1984.75,3718.5,1211.25,22.0,124.75,100.0,650.0
275,324.0,1845.0,468.75,2385.0,3671.0,1452.75,22.0,167.25,100.0,638.5
276,320.0,1856.25,468.25,2416.5,3664.5,1246.0,22.0,179.25,100.0,625.25
277,320.0,1863.5,468.0,2349.5,3674.5,981.5,22.0,161.75,100.0,600.5
278,320.0,1865.25,468.0,1765.75,3614.25,1022.0,22.0,122.0,100.0,571.0
279,324.0,1874.0,468.5,1486.0,3669.0,1106.25,22.0,67.25,100.0,604.5
280,324.0,1825.25,468.75,2309.0,3675.0,1346.75,22.0,22.5,100.0,670.5
281,324.0,1818.75,468.25,2831.25,3743.0,1545.25,22.0,9.0,100.0,601.5
282,324.0,1832.75,468.5,2520.75,3783.75,1213.0,22.0,9.0,100.0,550.0
283,324.0,1829.5,468.25,684.25,3783.75,1170.0,22.0,0.0,100.0,488.5
284,324.0,1695.75,468.75,224.5,3798.0,781.75,22.0,0.0,100.0,414.75
285,324.0,1427.25,453.5,102.75,3612.5,533.0,22.0,0.0,100.0,395.75
286,324.0,1358.0,328.5,86.75,3573.75,560.0,22.0,0.0,100.0,390.75
287,324.0,1178.25,279.5,17.0,3483.0,389.5,22.0,0.0,100.0,381.0
288,324.0,998.0,250.75,16.0,3425.25,434.75,22.0,0.0,100.0,390.5
289,324.0,936.5,149.25,0.0,3362.75,416.75,22.0,0.0,100.0,363.75
290,324.0,906.25,148.75,0.0,3325.25,353.25,22.0,0.0,100.0,323.5
291,324.0,898.5,148.75,0.0,3307.75,165.25,22.0,0.0,100.0,307.75
292,324.0,897.0,148.25,0.0,3266.25,205.5,22.0,0.0,100.0,263.75
293,324.0,942.5,149.25,0.0,3292.0,230.25,22.0,0.0,100.0,237.75
294,324.0,1018.0,147.5,11.0,3309.5,321.75,22.0,0.0,100.0,223.25
295,324.0,1151.25,148.0,0.0,3463.0,274.0,22.0,9.0,100.0,208.75
296,324.0,1553.5,148.0,95.5,3526.0,440.0,22.0,23.25,100.0,165.0
297,324.0,1670.0,148.75,77.75,3581.25,546.75,22.0,67.75,100.0,160.5
298,321.0,1682.25,148.75,163.25,3525.0,558.0,22.0,122.75,100.0,129.75
299,320.0,1729.25,149.25,187.5,3514.5,535.0,22.0,161.25,100.0,102.0
300,317.0,1736.5,149.25,183.25,3495.25,508.75,22.0,174.75,100.0,99.75
301,320.0,1731.75,133.75,151.25,3470.75,452.0,22.0,157.0,100.0,135.75
302,320.0,1712.5,127.25,108.75,3452.75,402.5,22.0,117.0,100.0,196.75
303,320.0,1728.0,127.75,88.5,3492.5,330.75,22.0,65.0,100.0,223.5
304,320.0,1783.75,128.25,129.25,3529.5,373.75,22.0,22.75,100.0,277.75
305,320.0,1805.0,134.5,206.25,3623.75,334.0,22.0,9.0,100.0,308.5
306,322.0,1799.0,147.25,140.25,3617.25,344.75,22.0,9.0,100.0,343.5
307,324.0,1692.75,144.25,158.5,3515.0,294.0,22.0,0.0,100.0,304.75
308,324.0,1598.0,143.25,51.25,3368.5,215.25,22.0,0.0,100.0,286.0
309,324.0,1338.75,145.5,0.0,3248.5,219.5,22.0,0.0,100.0,337.0
310,324.0,1072.5,151.25,0.0,3203.5,252.0,22.0,0.0,100.0,386.5
311,324.0,970.5,151.0,0.0,3205.25,239.5,22.0,0.0,100.0,440.0
312,324.0,843.25,150.5,0.0,3076.25,114.75,22.0,0.0,100.0,427.25
