,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Other  - Actual Aggregated [MW]
2013,10.0,2944.0,2.0,101.0,1572.0,275.0,20.0
2014,10.0,2973.0,2.0,0.0,1571.0,258.0,20.0
2015,10.0,2889.0,2.0,0.0,1575.0,223.0,20.0
2016,10.0,2741.0,2.0,0.0,1514.0,176.0,20.0
2017,10.0,2594.0,2.0,0.0,1429.0,132.0,20.0
2018,10.0,2570.0,2.0,0.0,1436.0,96.0,20.0
2019,10.0,2512.0,2.0,0.0,1438.0,80.0,20.0
2020,10.0,2473.0,2.0,0.0,1460.0,88.0,20.0
2021,10.0,2601.0,2.0,1.0,1577.0,249.0,20.0
2022,10.0,2738.0,2.0,269.0,1595.0,309.0,20.0
2023,10.0,2759.0,2.0,351.0,1601.0,315.0,20.0
2024,10.0,2701.0,2.0,473.0,1601.0,315.0,20.0
2025,10.0,2638.0,2.0,550.0,1604.0,287.0,20.0
2026,10.0,2717.0,2.0,492.0,1602.0,286.0,20.0
2027,10.0,2702.0,2.0,421.0,1605.0,269.0,20.0
2028,10.0,2706.0,2.0,368.0,1605.0,281.0,20.0
2029,10.0,2694.0,2.0,261.0,1606.0,265.0,20.0
2030,10.0,2645.0,2.0,249.0,1606.0,252.0,20.0
2031,10.0,2716.0,2.0,250.0,1604.0,259.0,20.0
2032,10.0,2753.0,2.0,407.0,1598.0,264.0,20.0
2033,10.0,2735.0,2.0,534.0,1603.0,275.0,20.0
2034,10.0,2779.0,2.0,423.0,1604.0,259.0,20.0
2035,10.0,2878.0,2.0,358.0,1602.0,254.0,20.0
2036,10.0,2934.0,2.0,243.0,1604.0,286.0,20.0
2037,10.0,2857.0,2.0,207.0,1606.0,272.0,20.0
2038,10.0,2812.0,2.0,205.0,1609.0,260.0,20.0
2039,10.0,2715.0,2.0,205.0,1612.0,268.0,20.0
2040,10.0,2602.0,2.0,20.0,1611.0,265.0,20.0
2041,10.0,2509.0,2.0,0.0,1457.0,243.0,20.0
2042,10.0,2550.0,2.0,0.0,1421.0,265.0,20.0
2043,10.0,2580.0,2.0,0.0,1473.0,187.0,20.0
2044,10.0,2582.0,2.0,0.0,1478.0,182.0,20.0
2045,10.0,2653.0,2.0,0.0,1577.0,172.0,20.0
2046,10.0,2849.0,2.0,78.0,1625.0,278.0,20.0
2047,10.0,2967.0,2.0,204.0,1625.0,267.0,20.0
2048,10.0,3013.0,2.0,200.0,1617.0,257.0,20.0
2049,10.0,2952.0,2.0,39.0,1636.0,286.0,20.0
2050,10.0,2959.0,2.0,0.0,1644.0,308.0,20.0
2051,10.0,3017.0,2.0,0.0,1632.0,302.0,20.0
2052,10.0,3043.0,2.0,0.0,1618.0,269.0,20.0
2053,10.0,3047.0,2.0,0.0,1608.0,274.0,20.0
2054,10.0,3113.0,2.0,0.0,1592.0,193.0,20.0
2055,10.0,3065.0,2.0,0.0,1623.0,195.0,20.0
2056,10.0,3097.0,2.0,0.0,1576.0,230.0,20.0
2057,10.0,3097.0,2.0,0.0,1574.0,305.0,20.0
2058,10.0,3084.0,2.0,100.0,1559.0,298.0,20.0
2059,10.0,2991.0,2.0,290.0,1548.0,294.0,20.0
2060,10.0,2973.0,2.0,221.0,1581.0,274.0,20.0
2061,10.0,2961.0,2.0,3.0,1595.0,302.0,20.0
2062,10.0,2930.0,2.0,0.0,1650.0,235.0,20.0
2063,10.0,2888.0,2.0,0.0,1656.0,206.0,20.0
2064,10.0,2865.0,2.0,0.0,1484.0,175.0,20.0
2065,10.0,2839.0,2.0,0.0,1512.0,183.0,20.0
2066,10.0,2858.0,2.0,0.0,1468.0,129.0,20.0
2067,10.0,2852.0,2.0,0.0,1520.0,153.0,20.0
2068,10.0,2831.0,2.0,0.0,1573.0,171.0,20.0
2069,10.0,2853.0,2.0,0.0,1696.0,200.0,20.0
2070,10.0,2831.0,2.0,242.0,1695.0,253.0,20.0
2071,10.0,2862.0,2.0,205.0,1702.0,254.0,20.0
2072,10.0,2856.0,2.0,62.0,1715.0,255.0,20.0
2073,10.0,2844.0,2.0,0.0,1716.0,260.0,20.0
2074,10.0,2828.0,2.0,0.0,1715.0,219.0,20.0
2075,10.0,2874.0,2.0,0.0,1715.0,152.0,20.0
2076,10.0,2887.0,2.0,0.0,1716.0,89.0,20.0
2077,10.0,2931.0,2.0,0.0,1717.0,35.0,20.0
2078,10.0,2924.0,2.0,0.0,1719.0,0.0,20.0
2079,10.0,2944.0,2.0,0.0,1718.0,0.0,20.0
2080,10.0,2902.0,2.0,0.0,1719.0,14.0,20.0
2081,10.0,2875.0,2.0,0.0,1719.0,126.0,20.0
2082,10.0,2948.0,2.0,133.0,1720.0,266.0,20.0
2083,10.0,2946.0,2.0,223.0,1720.0,258.0,20.0
2084,10.0,2926.0,2.0,22.0,1717.0,233.0,20.0
2085,10.0,2876.0,2.0,0.0,1721.0,159.0,20.0
2086,10.0,2883.0,2.0,0.0,1721.0,103.0,20.0
2087,10.0,2925.0,2.0,0.0,1673.0,100.0,20.0
2088,10.0,2929.0,2.0,0.0,1673.0,52.0,20.0
2089,10.0,2959.0,2.0,0.0,1722.0,103.0,20.0
2090,10.0,2934.0,2.0,0.0,1616.0,114.0,20.0
2091,10.0,2895.0,2.0,0.0,1571.0,182.0,20.0
2092,10.0,2873.0,2.0,0.0,1565.0,158.0,20.0
2093,10.0,2840.0,2.0,38.0,1712.0,241.0,20.0
2094,10.0,2779.0,2.0,249.0,1727.0,295.0,20.0
2095,10.0,2825.0,2.0,212.0,1725.0,253.0,20.0
2096,10.0,2881.0,2.0,145.0,1722.0,236.0,20.0
2097,10.0,2857.0,2.0,84.0,1721.0,265.0,20.0
2098,10.0,2838.0,2.0,210.0,1720.0,191.0,20.0
2099,10.0,2819.0,2.0,0.0,1718.0,226.0,20.0
2100,10.0,2804.0,2.0,0.0,1718.0,173.0,20.0
2101,10.0,2873.0,2.0,0.0,1717.0,91.0,20.0
2102,10.0,2941.0,2.0,0.0,1717.0,68.0,20.0
2103,10.0,2944.0,2.0,0.0,1713.0,110.0,20.0
2104,10.0,3074.0,2.0,0.0,1719.0,105.0,20.0
2105,10.0,3088.0,2.0,0.0,1712.0,294.0,20.0
2106,10.0,3042.0,2.0,153.0,1712.0,308.0,20.0
2107,10.0,3041.0,2.0,212.0,1709.0,254.0,20.0
2108,10.0,3067.0,2.0,143.0,1708.0,260.0,20.0
2109,10.0,3048.0,2.0,0.0,1707.0,278.0,20.0
2110,10.0,2404.0,2.0,0.0,1706.0,110.0,20.0
2111,10.0,2609.0,2.0,25.0,1704.0,144.0,20.0
2112,10.0,2384.0,2.0,103.0,1703.0,112.0,20.0
2113,10.0,2354.0,2.0,0.0,1624.0,68.0,20.0
2114,10.0,2371.0,2.0,0.0,1498.0,88.0,20.0
2115,10.0,2436.0,2.0,0.0,1556.0,151.0,20.0
2116,10.0,2375.0,2.0,0.0,1616.0,219.0,20.0
2117,10.0,2391.0,2.0,4.0,1700.0,246.0,20.0
2118,10.0,2391.0,2.0,66.0,1693.0,288.0,20.0
2119,10.0,2398.0,2.0,0.0,1696.0,316.0,20.0
2120,10.0,2411.0,2.0,0.0,1696.0,259.0,20.0
2121,10.0,2381.0,2.0,0.0,1696.0,186.0,20.0
2122,10.0,2323.0,2.0,0.0,1694.0,166.0,20.0
2123,10.0,2345.0,2.0,0.0,1692.0,89.0,20.0
2124,10.0,2306.0,2.0,0.0,1625.0,103.0,20.0
2125,10.0,2266.0,2.0,0.0,1647.0,103.0,20.0
2126,10.0,2267.0,2.0,0.0,1693.0,230.0,20.0
2127,10.0,2277.0,2.0,0.0,1690.0,261.0,20.0
2128,10.0,2267.0,2.0,0.0,1687.0,281.0,20.0
2129,10.0,2301.0,2.0,0.0,1691.0,260.0,20.0
2130,10.0,2261.0,2.0,165.0,1688.0,299.0,20.0
2131,10.0,2258.0,2.0,399.0,1687.0,271.0,20.0
2132,10.0,2253.0,2.0,275.0,1689.0,270.0,20.0
2133,10.0,2240.0,2.0,206.0,1683.0,246.0,20.0
2134,10.0,2240.0,2.0,107.0,1682.0,171.0,20.0
2135,10.0,2230.0,2.0,0.0,1631.0,86.0,20.0
2136,10.0,2247.0,2.0,0.0,1629.0,67.0,20.0
2137,10.0,2247.0,2.0,0.0,1664.0,44.0,20.0
2138,10.0,2240.0,2.0,0.0,1515.0,48.0,20.0
2139,10.0,2235.0,2.0,0.0,1514.0,6.0,20.0
2140,10.0,2268.0,2.0,0.0,1505.0,0.0,20.0
2141,10.0,2275.0,2.0,0.0,1633.0,11.0,20.0
2142,10.0,2382.0,2.0,0.0,1650.0,105.0,20.0
2143,10.0,2569.0,2.0,0.0,1624.0,70.0,20.0
2144,10.0,2690.0,2.0,0.0,1558.0,100.0,20.0
2145,10.0,2736.0,2.0,0.0,1557.0,79.0,20.0
2146,10.0,2715.0,2.0,0.0,1639.0,78.0,20.0
2147,10.0,2612.0,2.0,0.0,1653.0,63.0,20.0
2148,10.0,2582.0,2.0,0.0,1604.0,70.0,20.0
2149,10.0,2491.0,2.0,0.0,1644.0,88.0,20.0
2150,10.0,2302.0,2.0,0.0,1647.0,226.0,20.0
2151,10.0,2285.0,2.0,0.0,1639.0,271.0,20.0
2152,10.0,2319.0,2.0,0.0,1631.0,271.0,20.0
2153,10.0,2297.0,2.0,0.0,1634.0,267.0,20.0
2154,10.0,2278.0,2.0,42.0,1631.0,309.0,20.0
2155,10.0,2275.0,2.0,198.0,1632.0,265.0,20.0
2156,10.0,2242.0,2.0,43.0,1629.0,242.0,20.0
2157,10.0,2265.0,2.0,0.0,1628.0,116.0,20.0
2158,10.0,1754.0,2.0,0.0,1597.0,88.0,20.0
2159,10.0,2230.0,2.0,0.0,1632.0,110.0,19.0
2160,10.0,2201.0,2.0,0.0,1601.0,70.0,19.0
2161,10.0,2168.0,2.0,0.0,1495.0,52.0,19.0
2162,10.0,2169.0,2.0,0.0,1456.0,49.0,19.0
2163,10.0,2159.0,2.0,0.0,1510.0,103.0,19.0
2164,10.0,2199.0,2.0,0.0,1541.0,94.0,19.0
2165,10.0,2215.0,2.0,0.0,1683.0,82.0,19.0
2166,10.0,2231.0,2.0,0.0,1683.0,100.0,19.0
2167,10.0,2259.0,2.0,0.0,1683.0,112.0,19.0
2168,10.0,2248.0,2.0,0.0,1682.0,115.0,19.0
2169,10.0,2230.0,2.0,0.0,1687.0,80.0,19.0
2170,10.0,2225.0,2.0,0.0,1695.0,71.0,19.0
2171,10.0,2209.0,2.0,0.0,1694.0,139.0,19.0
2172,10.0,2205.0,2.0,0.0,1649.0,140.0,19.0
2173,10.0,2244.0,2.0,0.0,1694.0,164.0,19.0
2174,10.0,2226.0,2.0,0.0,1691.0,65.0,19.0
2175,10.0,2226.0,2.0,0.0,1680.0,44.0,19.0
2176,10.0,2219.0,2.0,0.0,1680.0,30.0,19.0
2177,10.0,2255.0,2.0,0.0,1677.0,130.0,19.0
2178,10.0,2220.0,2.0,85.0,1675.0,190.0,19.0
2179,10.0,2151.0,2.0,205.0,1673.0,272.0,19.0
2180,10.0,2143.0,2.0,206.0,1674.0,260.0,19.0
2181,10.0,2127.0,2.0,68.0,1665.0,258.0,19.0
2182,10.0,2168.0,2.0,0.0,1679.0,185.0,19.0
2183,10.0,2151.0,2.0,0.0,1685.0,112.0,19.0
2184,10.0,2193.0,2.0,0.0,1483.0,91.0,19.0
2185,10.0,2200.0,2.0,0.0,1461.0,93.0,19.0
2186,10.0,2200.0,2.0,0.0,1516.0,79.0,19.0
2187,10.0,2247.0,2.0,0.0,1515.0,94.0,19.0
2188,10.0,2247.0,2.0,0.0,1626.0,82.0,19.0
2189,10.0,2238.0,2.0,0.0,1654.0,80.0,19.0
2190,10.0,2226.0,2.0,11.0,1656.0,235.0,18.0
2191,10.0,2205.0,2.0,198.0,1660.0,260.0,18.0
2192,10.0,2185.0,2.0,198.0,1663.0,275.0,18.0
2193,10.0,2159.0,2.0,198.0,1661.0,269.0,19.0
2194,10.0,2174.0,2.0,189.0,1663.0,205.0,18.0
2195,10.0,2185.0,2.0,0.0,1660.0,274.0,19.0
2196,10.0,2224.0,2.0,0.0,1663.0,227.0,18.0
2197,10.0,2252.0,2.0,0.0,1622.0,190.0,18.0
2198,10.0,2267.0,2.0,0.0,1666.0,226.0,19.0
2199,10.0,2259.0,2.0,0.0,1666.0,224.0,19.0
2200,10.0,2252.0,2.0,0.0,1669.0,227.0,19.0
2201,10.0,2245.0,2.0,0.0,1664.0,211.0,19.0
2202,10.0,2131.0,2.0,304.0,1665.0,300.0,19.0
2203,10.0,2249.0,2.0,556.0,1658.0,279.0,19.0
2204,9.0,2285.0,2.0,356.0,1658.0,259.0,19.0
2205,9.0,2190.0,2.0,236.0,1655.0,292.0,19.0
2206,9.0,2165.0,2.0,187.0,1661.0,254.0,19.0
2207,9.0,2106.0,2.0,0.0,1654.0,262.0,19.0
2208,9.0,2015.0,2.0,0.0,1580.0,120.0,19.0
2209,9.0,1987.0,2.0,0.0,1492.0,70.0,19.0
2210,9.0,1990.0,2.0,0.0,1545.0,42.0,19.0
2211,9.0,2009.0,2.0,0.0,1557.0,36.0,19.0
2212,9.0,1912.0,2.0,0.0,1588.0,63.0,19.0
2213,9.0,1768.0,2.0,66.0,1701.0,187.0,19.0
2214,9.0,1867.0,2.0,241.0,1702.0,288.0,18.0
2215,9.0,1887.0,2.0,349.0,1696.0,308.0,15.0
2216,9.0,1820.0,2.0,447.0,1700.0,300.0,16.0
2217,9.0,1721.0,2.0,413.0,1703.0,272.0,16.0
2218,9.0,1708.0,2.0,394.0,1701.0,266.0,16.0
2219,9.0,1858.0,2.0,240.0,1695.0,251.0,16.0
2220,9.0,1988.0,2.0,0.0,1692.0,235.0,17.0
2221,9.0,1744.0,2.0,172.0,1689.0,234.0,16.0
2222,9.0,1751.0,2.0,196.0,1688.0,199.0,18.0
2223,10.0,1781.0,2.0,29.0,1690.0,268.0,19.0
2224,10.0,1832.0,2.0,0.0,1687.0,247.0,19.0
2225,10.0,1837.0,2.0,52.0,1691.0,293.0,19.0
2226,10.0,1840.0,2.0,505.0,1691.0,310.0,19.0
2227,10.0,1822.0,2.0,555.0,1688.0,319.0,19.0
2228,10.0,1811.0,2.0,540.0,1687.0,307.0,19.0
2229,10.0,1857.0,2.0,478.0,1686.0,281.0,19.0
2230,10.0,1777.0,2.0,369.0,1686.0,283.0,19.0
2231,10.0,1673.0,2.0,232.0,1686.0,284.0,19.0
2232,10.0,1665.0,2.0,0.0,1622.0,222.0,19.0
2233,10.0,1683.0,2.0,0.0,1486.0,84.0,19.0
2234,10.0,1737.0,2.0,0.0,1537.0,166.0,19.0
2235,10.0,1731.0,2.0,0.0,1533.0,180.0,19.0
2236,10.0,1733.0,2.0,0.0,1574.0,132.0,17.0
2237,10.0,1661.0,2.0,52.0,1683.0,191.0,17.0
2238,10.0,1752.0,2.0,251.0,1685.0,286.0,17.0
2239,10.0,1830.0,2.0,292.0,1687.0,276.0,16.0
2240,10.0,1831.0,2.0,277.0,1685.0,253.0,16.0
2241,10.0,1767.0,2.0,235.0,1684.0,267.0,16.0
2242,10.0,1773.0,2.0,209.0,1686.0,293.0,15.0
2243,10.0,1773.0,2.0,201.0,1684.0,263.0,14.0
2244,10.0,1803.0,2.0,202.0,1689.0,220.0,14.0
2245,10.0,1784.0,2.0,90.0,1690.0,214.0,16.0
2246,10.0,1774.0,2.0,0.0,1691.0,242.0,17.0
2247,10.0,1744.0,2.0,0.0,1683.0,272.0,17.0
2248,10.0,1779.0,2.0,0.0,1683.0,272.0,19.0
2249,10.0,1773.0,2.0,153.0,1686.0,253.0,19.0
2250,10.0,1827.0,2.0,416.0,1686.0,318.0,19.0
2251,10.0,1926.0,2.0,465.0,1685.0,311.0,19.0
2252,10.0,1964.0,2.0,427.0,1685.0,318.0,19.0
2253,9.0,1902.0,2.0,278.0,1689.0,304.0,19.0
2254,9.0,1857.0,2.0,237.0,1694.0,264.0,19.0
2255,9.0,1796.0,2.0,36.0,1698.0,251.0,19.0
2256,9.0,1617.0,2.0,0.0,1681.0,185.0,19.0
2257,9.0,1560.0,2.0,0.0,1545.0,68.0,19.0
2258,9.0,1471.0,2.0,0.0,1550.0,16.0,19.0
2259,9.0,1449.0,2.0,0.0,1528.0,88.0,19.0
2260,9.0,1468.0,2.0,0.0,1539.0,103.0,19.0
2261,9.0,1637.0,2.0,6.0,1691.0,161.0,19.0
2262,9.0,1674.0,2.0,320.0,1709.0,198.0,19.0
2263,9.0,1644.0,2.0,418.0,1706.0,304.0,16.0
2264,9.0,1630.0,0.0,415.0,1709.0,268.0,16.0
2265,9.0,1573.0,0.0,420.0,1723.0,224.0,15.0
2266,8.0,1611.0,0.0,415.0,1733.0,194.0,16.0
2267,9.0,1557.0,0.0,462.0,1732.0,157.0,19.0
2268,9.0,1576.0,1.0,458.0,1724.0,170.0,19.0
2269,9.0,1574.0,2.0,419.0,1720.0,152.0,19.0
2270,9.0,1564.0,2.0,416.0,1722.0,147.0,19.0
2271,9.0,1620.0,2.0,419.0,1720.0,146.0,19.0
2272,9.0,1719.0,2.0,472.0,1718.0,159.0,19.0
2273,9.0,1786.0,2.0,512.0,1718.0,230.0,19.0
2274,9.0,1854.0,2.0,550.0,1718.0,315.0,19.0
2275,9.0,1878.0,2.0,549.0,1718.0,315.0,19.0
2276,9.0,1902.0,2.0,484.0,1717.0,314.0,19.0
2277,9.0,1913.0,2.0,329.0,1716.0,278.0,19.0
2278,9.0,1867.0,2.0,202.0,1722.0,255.0,19.0
2279,9.0,1757.0,2.0,142.0,1723.0,225.0,19.0
2280,9.0,1745.0,2.0,0.0,1674.0,222.0,19.0
2281,9.0,1724.0,2.0,0.0,1630.0,220.0,19.0
2282,9.0,1719.0,2.0,0.0,1561.0,221.0,19.0
2283,9.0,1674.0,2.0,0.0,1562.0,232.0,19.0
2284,9.0,1693.0,2.0,0.0,1632.0,270.0,19.0
2285,9.0,1660.0,2.0,0.0,1724.0,244.0,19.0
2286,9.0,1674.0,2.0,0.0,1719.0,234.0,19.0
2287,9.0,1706.0,2.0,74.0,1719.0,261.0,19.0
2288,9.0,1773.0,2.0,203.0,1721.0,292.0,19.0
2289,10.0,1812.0,2.0,263.0,1721.0,312.0,19.0
2290,10.0,1850.0,2.0,387.0,1722.0,294.0,19.0
2291,10.0,1859.0,2.0,406.0,1722.0,258.0,19.0
2292,10.0,1841.0,2.0,398.0,1725.0,269.0,19.0
2293,10.0,1842.0,2.0,286.0,1726.0,270.0,19.0
2294,10.0,1828.0,2.0,233.0,1724.0,251.0,18.0
2295,10.0,1901.0,2.0,205.0,1719.0,193.0,18.0
2296,10.0,1872.0,2.0,205.0,1719.0,271.0,18.0
2297,9.0,1946.0,2.0,204.0,1721.0,174.0,18.0
2298,10.0,1981.0,2.0,245.0,1720.0,263.0,18.0
2299,10.0,2068.0,2.0,261.0,1716.0,260.0,19.0
2300,10.0,2155.0,2.0,88.0,1715.0,217.0,18.0
2301,10.0,2139.0,2.0,0.0,1717.0,169.0,18.0
2302,10.0,2077.0,2.0,0.0,1712.0,130.0,18.0
2303,10.0,2078.0,2.0,0.0,1664.0,170.0,18.0
2304,10.0,2078.0,2.0,0.0,1656.0,122.0,18.0
2305,10.0,2098.0,2.0,0.0,1724.0,157.0,18.0
2306,10.0,2094.0,2.0,0.0,1604.0,113.0,18.0
2307,10.0,2061.0,2.0,0.0,1569.0,119.0,18.0
2308,10.0,2072.0,2.0,0.0,1583.0,116.0,19.0
2309,10.0,2063.0,2.0,0.0,1730.0,121.0,18.0
2310,10.0,2045.0,2.0,0.0,1725.0,54.0,18.0
2311,10.0,2012.0,2.0,0.0,1729.0,65.0,19.0
2312,10.0,2074.0,2.0,0.0,1728.0,146.0,19.0
2313,10.0,2102.0,2.0,0.0,1727.0,191.0,17.0
2314,10.0,2054.0,2.0,0.0,1725.0,260.0,16.0
2315,9.0,2059.0,2.0,0.0,1726.0,238.0,19.0
2316,9.0,2092.0,2.0,0.0,1731.0,177.0,19.0
2317,9.0,2116.0,2.0,0.0,1736.0,102.0,19.0
2318,10.0,2120.0,2.0,0.0,1735.0,66.0,19.0
2319,10.0,2158.0,2.0,0.0,1726.0,52.0,19.0
2320,10.0,2126.0,2.0,0.0,1722.0,31.0,19.0
2321,10.0,2119.0,2.0,0.0,1731.0,30.0,19.0
2322,10.0,2097.0,2.0,315.0,1717.0,161.0,19.0
2323,9.0,2054.0,2.0,529.0,1718.0,240.0,19.0
2324,9.0,2046.0,2.0,370.0,1721.0,230.0,19.0
2325,10.0,2033.0,2.0,242.0,1720.0,241.0,19.0
2326,10.0,2059.0,2.0,8.0,1712.0,199.0,19.0
2327,10.0,2038.0,2.0,0.0,1662.0,84.0,19.0
2328,10.0,1999.0,2.0,0.0,1666.0,98.0,18.0
2329,10.0,1994.0,2.0,0.0,1715.0,97.0,18.0
2330,9.0,2011.0,2.0,0.0,1614.0,159.0,18.0
2331,9.0,1986.0,2.0,0.0,1563.0,205.0,18.0
2332,10.0,1976.0,2.0,0.0,1568.0,229.0,19.0
2333,9.0,1996.0,2.0,0.0,1612.0,201.0,19.0
2334,9.0,2014.0,2.0,0.0,1715.0,120.0,19.0
2335,10.0,2012.0,2.0,0.0,1694.0,147.0,19.0
2336,10.0,2040.0,2.0,0.0,1689.0,269.0,19.0
2337,10.0,2035.0,2.0,0.0,1710.0,254.0,19.0
2338,9.0,2028.0,2.0,0.0,1720.0,204.0,19.0
2339,9.0,2027.0,2.0,0.0,1644.0,123.0,19.0
2340,9.0,2024.0,2.0,0.0,1683.0,108.0,19.0
2341,9.0,2001.0,2.0,0.0,1719.0,57.0,18.0
2342,9.0,2011.0,2.0,0.0,1719.0,25.0,17.0
2343,9.0,2015.0,2.0,0.0,1697.0,53.0,19.0
2344,9.0,2017.0,2.0,0.0,1691.0,86.0,18.0
2345,9.0,1989.0,2.0,0.0,1673.0,73.0,18.0
2346,9.0,1997.0,2.0,0.0,1672.0,133.0,19.0
2347,10.0,2047.0,2.0,0.0,1670.0,274.0,19.0
2348,9.0,2056.0,2.0,0.0,1667.0,241.0,19.0
2349,10.0,1978.0,2.0,0.0,1647.0,237.0,19.0
2350,10.0,1967.0,2.0,0.0,1587.0,242.0,19.0
2351,9.0,1993.0,2.0,0.0,1650.0,274.0,19.0
2352,9.0,2003.0,2.0,0.0,1656.0,170.0,19.0
2353,9.0,2003.0,2.0,0.0,1592.0,100.0,19.0
2354,9.0,2000.0,2.0,0.0,1505.0,57.0,19.0
2355,9.0,2011.0,2.0,0.0,1491.0,39.0,19.0
2356,9.0,2011.0,2.0,0.0,1501.0,60.0,19.0
2357,10.0,2001.0,2.0,0.0,1555.0,87.0,19.0
2358,10.0,2005.0,2.0,0.0,1630.0,104.0,19.0
2359,10.0,2017.0,2.0,0.0,1629.0,192.0,19.0
2360,10.0,2030.0,2.0,0.0,1628.0,272.0,18.0
2361,10.0,2067.0,2.0,0.0,1626.0,308.0,18.0
2362,10.0,2037.0,2.0,0.0,1631.0,309.0,19.0
2363,10.0,2060.0,2.0,0.0,1630.0,312.0,18.0
2364,10.0,2079.0,2.0,0.0,1634.0,316.0,17.0
2365,10.0,2102.0,2.0,0.0,1625.0,253.0,17.0
2366,10.0,2045.0,2.0,0.0,1621.0,262.0,17.0
2367,10.0,2014.0,2.0,0.0,1618.0,247.0,16.0
2368,10.0,2026.0,2.0,0.0,1615.0,207.0,17.0
2369,10.0,2046.0,2.0,0.0,1613.0,226.0,19.0
2370,10.0,2028.0,2.0,125.0,1611.0,280.0,19.0
2371,10.0,2035.0,2.0,282.0,1605.0,298.0,19.0
2372,10.0,1980.0,2.0,233.0,1600.0,304.0,18.0
2373,10.0,1990.0,2.0,199.0,1605.0,230.0,18.0
2374,10.0,1950.0,2.0,0.0,1611.0,204.0,18.0
2375,10.0,1967.0,2.0,0.0,1556.0,101.0,18.0
2376,10.0,1962.0,2.0,0.0,1541.0,100.0,19.0
2377,10.0,1951.0,2.0,0.0,1456.0,78.0,19.0
2378,10.0,1955.0,2.0,0.0,1445.0,37.0,18.0
2379,10.0,1951.0,2.0,0.0,1470.0,0.0,19.0
2380,10.0,1953.0,2.0,0.0,1605.0,0.0,19.0
2381,10.0,1982.0,2.0,42.0,1608.0,191.0,18.0
2382,10.0,1997.0,2.0,389.0,1603.0,281.0,18.0
2383,9.0,2118.0,2.0,415.0,1603.0,238.0,18.0
2384,10.0,2187.0,2.0,224.0,1605.0,233.0,18.0
2385,10.0,2280.0,2.0,158.0,1599.0,221.0,19.0
2386,10.0,2322.0,2.0,0.0,1600.0,266.0,18.0
2387,10.0,2375.0,2.0,0.0,1605.0,268.0,18.0
2388,10.0,2395.0,2.0,0.0,1609.0,265.0,18.0
2389,10.0,2458.0,2.0,0.0,1615.0,239.0,18.0
2390,10.0,2477.0,2.0,0.0,1614.0,201.0,18.0
2391,10.0,2443.0,2.0,0.0,1615.0,198.0,19.0
2392,10.0,2389.0,2.0,0.0,1618.0,236.0,19.0
2393,10.0,2385.0,2.0,0.0,1621.0,283.0,19.0
2394,10.0,2445.0,2.0,86.0,1624.0,257.0,19.0
2395,10.0,2468.0,2.0,219.0,1622.0,241.0,19.0
2396,10.0,2487.0,2.0,88.0,1631.0,235.0,19.0
2397,10.0,2305.0,2.0,0.0,1639.0,273.0,18.0
2398,10.0,2281.0,2.0,0.0,1640.0,168.0,17.0
2399,10.0,2251.0,2.0,0.0,1559.0,107.0,18.0
2400,10.0,2234.0,2.0,0.0,1606.0,77.0,18.0
2401,10.0,2226.0,2.0,0.0,1522.0,91.0,18.0
2402,10.0,2227.0,2.0,0.0,1491.0,58.0,18.0
2403,10.0,2223.0,2.0,0.0,1565.0,52.0,18.0
2404,10.0,2238.0,2.0,0.0,1674.0,49.0,18.0
2405,10.0,2264.0,2.0,0.0,1675.0,105.0,18.0
2406,10.0,2262.0,2.0,143.0,1680.0,243.0,18.0
2407,10.0,2365.0,2.0,115.0,1682.0,196.0,18.0
2408,10.0,2541.0,2.0,0.0,1685.0,128.0,18.0
2409,10.0,2538.0,2.0,0.0,1687.0,118.0,18.0
2410,10.0,2528.0,2.0,0.0,1691.0,219.0,18.0
2411,10.0,2519.0,2.0,0.0,1697.0,230.0,18.0
2412,10.0,2547.0,2.0,0.0,1697.0,124.0,18.0
2413,10.0,2547.0,2.0,0.0,1702.0,65.0,18.0
2414,11.0,2490.0,2.0,0.0,1705.0,79.0,18.0
2415,10.0,2456.0,2.0,0.0,1708.0,79.0,18.0
2416,10.0,2446.0,2.0,0.0,1710.0,64.0,17.0
2417,10.0,2451.0,2.0,0.0,1715.0,129.0,18.0
2418,11.0,2473.0,2.0,31.0,1715.0,152.0,19.0
2419,11.0,2540.0,2.0,137.0,1714.0,121.0,19.0
2420,11.0,2557.0,2.0,0.0,1722.0,178.0,19.0
2421,11.0,2536.0,2.0,0.0,1667.0,54.0,19.0
2422,10.0,2504.0,2.0,0.0,1727.0,48.0,19.0
2423,10.0,2437.0,2.0,0.0,1673.0,41.0,19.0
2424,10.0,2523.0,2.0,0.0,1708.0,72.0,19.0
2425,10.0,2555.0,2.0,0.0,1573.0,6.0,19.0
2426,10.0,2474.0,2.0,0.0,1586.0,45.0,19.0
2427,10.0,2467.0,2.0,0.0,1589.0,57.0,19.0
2428,10.0,2483.0,2.0,0.0,1743.0,62.0,19.0
2429,10.0,2594.0,2.0,0.0,1742.0,92.0,19.0
2430,11.0,2643.0,2.0,0.0,1742.0,233.0,18.0
2431,11.0,2624.0,2.0,0.0,1740.0,253.0,18.0
