,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
11403,4712.0,12114.0,0.0,2355.0,1986.0,180.0,17.0,3981.0,2207.0,50.0,5899.0,185.0,147.0,757.0,380.0,2676.0,12005.0
11404,4711.0,12104.0,0.0,2367.0,1953.0,180.0,18.0,3590.0,2206.0,49.0,5895.0,185.0,147.0,349.0,376.0,2883.0,12640.0
11405,4714.0,12004.0,0.0,2365.0,1946.0,179.0,18.0,2703.0,2207.0,41.0,5855.0,185.0,147.0,116.0,380.0,3112.0,13598.0
11406,4726.0,11850.0,0.0,2351.0,1937.0,179.0,18.0,2496.0,2209.0,38.0,5766.0,185.0,147.0,18.0,390.0,3251.0,14838.0
11407,4718.0,11646.0,0.0,2301.0,1927.0,179.0,18.0,2302.0,2207.0,39.0,5738.0,185.0,147.0,1.0,391.0,3249.0,16206.0
11408,4720.0,11472.0,0.0,2280.0,1632.0,180.0,18.0,1616.0,2209.0,36.0,5792.0,185.0,147.0,0.0,387.0,3432.0,17050.0
11409,4718.0,11316.0,0.0,2283.0,1634.0,179.0,18.0,1420.0,2209.0,35.0,5646.0,185.0,147.0,0.0,387.0,3520.0,17927.0
11410,4718.0,11062.0,0.0,2288.0,1624.0,181.0,19.0,1548.0,2210.0,32.0,5537.0,185.0,147.0,0.0,391.0,3451.0,18785.0
11411,4708.0,10497.0,0.0,2294.0,1616.0,181.0,19.0,1219.0,2211.0,31.0,5485.0,185.0,147.0,0.0,393.0,3550.0,19423.0
11412,4704.0,9902.0,0.0,2312.0,1559.0,180.0,19.0,1021.0,2220.0,31.0,5641.0,185.0,147.0,0.0,387.0,3715.0,19584.0
11413,4694.0,9638.0,0.0,2348.0,1546.0,179.0,19.0,1011.0,2221.0,31.0,5557.0,185.0,147.0,0.0,397.0,3813.0,20033.0
11414,4692.0,9536.0,0.0,2320.0,1551.0,179.0,19.0,640.0,2222.0,30.0,5407.0,185.0,147.0,0.0,391.0,3896.0,20449.0
11415,4678.0,9064.0,0.0,2331.0,1563.0,179.0,19.0,741.0,2221.0,29.0,5211.0,185.0,147.0,0.0,394.0,4103.0,20694.0
11416,4672.0,7905.0,0.0,2361.0,1580.0,178.0,19.0,720.0,2213.0,29.0,5236.0,183.0,147.0,0.0,395.0,4205.0,21370.0
11417,4677.0,7365.0,0.0,1990.0,1579.0,178.0,19.0,584.0,2212.0,29.0,5147.0,183.0,147.0,0.0,391.0,4298.0,21769.0
11418,4679.0,7051.0,0.0,2326.0,1569.0,178.0,19.0,675.0,2214.0,29.0,5128.0,183.0,147.0,0.0,387.0,4298.0,21911.0
11419,4687.0,6943.0,0.0,2318.0,1547.0,179.0,19.0,694.0,2214.0,29.0,5212.0,183.0,147.0,0.0,378.0,4369.0,21890.0
11420,4651.0,6849.0,0.0,1252.0,1329.0,179.0,19.0,602.0,2212.0,29.0,5368.0,1997.0,147.0,0.0,306.0,4526.0,21819.0
11421,4660.0,6781.0,0.0,1213.0,1324.0,178.0,19.0,371.0,2209.0,29.0,5394.0,1840.0,147.0,0.0,306.0,4584.0,21471.0
11422,4653.0,6640.0,0.0,1187.0,1331.0,178.0,19.0,331.0,2188.0,29.0,5539.0,1927.0,147.0,0.0,321.0,4611.0,21237.0
11423,4665.0,6112.0,0.0,861.0,1325.0,179.0,19.0,245.0,2185.0,29.0,5694.0,1430.0,147.0,0.0,321.0,4641.0,21308.0
11424,4672.0,6029.0,0.0,2376.0,1510.0,193.0,19.0,248.0,2185.0,29.0,5674.0,179.0,147.0,0.0,361.0,4636.0,21314.0
11425,4661.0,6025.0,0.0,2358.0,1508.0,192.0,19.0,244.0,2183.0,29.0,5655.0,179.0,147.0,0.0,362.0,4658.0,21508.0
11426,4666.0,5984.0,0.0,2344.0,1492.0,192.0,19.0,242.0,2183.0,29.0,5540.0,179.0,147.0,0.0,370.0,4680.0,21528.0
11427,4652.0,5977.0,0.0,2343.0,1489.0,192.0,19.0,237.0,2183.0,29.0,5421.0,179.0,147.0,0.0,364.0,4701.0,21457.0
11428,4647.0,6060.0,0.0,2323.0,1497.0,193.0,19.0,232.0,2181.0,29.0,5477.0,179.0,147.0,0.0,370.0,4694.0,21393.0
11429,4649.0,6038.0,0.0,2348.0,1499.0,193.0,20.0,232.0,2179.0,29.0,5475.0,179.0,147.0,0.0,364.0,4692.0,20959.0
11430,4645.0,6020.0,0.0,2356.0,1495.0,192.0,20.0,231.0,2178.0,29.0,5580.0,179.0,147.0,0.0,372.0,4684.0,20702.0
11431,4657.0,6011.0,0.0,2356.0,1495.0,192.0,20.0,229.0,2179.0,29.0,5575.0,179.0,147.0,0.0,364.0,4687.0,20902.0
11432,4654.0,6028.0,0.0,2362.0,1485.0,193.0,20.0,231.0,2177.0,29.0,5567.0,179.0,147.0,0.0,369.0,4687.0,21059.0
11433,4674.0,6021.0,0.0,2369.0,1478.0,192.0,20.0,231.0,2183.0,29.0,5548.0,179.0,147.0,0.0,369.0,4711.0,21204.0
11434,4658.0,6005.0,0.0,2372.0,1478.0,192.0,20.0,231.0,2183.0,29.0,5535.0,179.0,147.0,0.0,365.0,4718.0,21250.0
11435,4674.0,6007.0,0.0,2362.0,1471.0,193.0,20.0,229.0,2186.0,29.0,5507.0,179.0,147.0,0.0,364.0,4726.0,21242.0
11436,4678.0,6007.0,0.0,2387.0,1475.0,194.0,21.0,231.0,2189.0,29.0,5604.0,178.0,147.0,0.0,364.0,4724.0,21627.0
11437,4676.0,6044.0,0.0,2374.0,1489.0,194.0,21.0,246.0,2188.0,29.0,5654.0,178.0,147.0,0.0,366.0,4735.0,21062.0
11438,4667.0,6094.0,0.0,2400.0,1548.0,193.0,21.0,242.0,2184.0,29.0,5641.0,178.0,147.0,0.0,364.0,4735.0,21117.0
11439,4676.0,6125.0,0.0,2394.0,1587.0,193.0,21.0,275.0,2187.0,36.0,5760.0,178.0,147.0,0.0,369.0,4732.0,20765.0
11440,4685.0,6103.0,0.0,2430.0,1579.0,193.0,21.0,263.0,2212.0,46.0,5894.0,181.0,147.0,0.0,365.0,4718.0,20478.0
11441,4689.0,6066.0,0.0,2423.0,1599.0,193.0,21.0,378.0,2213.0,50.0,6011.0,182.0,147.0,0.0,367.0,4663.0,20089.0
11442,4688.0,6057.0,0.0,2452.0,1649.0,193.0,20.0,659.0,2213.0,62.0,6182.0,182.0,147.0,2.0,369.0,4446.0,19800.0
11443,4706.0,6322.0,0.0,2200.0,1719.0,193.0,20.0,1075.0,2214.0,72.0,6295.0,181.0,147.0,31.0,365.0,4241.0,20034.0
11444,4706.0,6585.0,0.0,2663.0,1701.0,193.0,21.0,372.0,2213.0,43.0,6172.0,181.0,147.0,126.0,363.0,4389.0,20915.0
11445,4699.0,6679.0,0.0,2653.0,1718.0,193.0,21.0,322.0,2218.0,42.0,6175.0,181.0,147.0,311.0,368.0,4476.0,20519.0
11446,4706.0,6740.0,0.0,2696.0,1732.0,193.0,21.0,513.0,2219.0,44.0,6295.0,181.0,147.0,629.0,355.0,4572.0,20453.0
11447,4689.0,6832.0,0.0,2820.0,1762.0,193.0,21.0,674.0,2217.0,62.0,6307.0,181.0,147.0,1101.0,354.0,4490.0,20445.0
11448,4698.0,7427.0,0.0,3047.0,1796.0,193.0,22.0,2111.0,2214.0,56.0,6333.0,181.0,147.0,1696.0,370.0,4139.0,20284.0
11449,4705.0,7561.0,0.0,3039.0,1823.0,193.0,22.0,3019.0,2213.0,75.0,6425.0,181.0,147.0,2314.0,369.0,3991.0,19607.0
11450,4685.0,7668.0,0.0,3087.0,1861.0,193.0,22.0,4047.0,2211.0,80.0,6442.0,181.0,147.0,2982.0,359.0,4183.0,19136.0
11451,4700.0,7934.0,0.0,3060.0,1868.0,193.0,22.0,4606.0,2213.0,91.0,6462.0,181.0,147.0,3716.0,359.0,4446.0,18704.0
11452,4703.0,8292.0,0.0,3154.0,1865.0,194.0,22.0,5339.0,2211.0,83.0,6449.0,183.0,147.0,4497.0,373.0,4618.0,18371.0
11453,4723.0,8479.0,0.0,2789.0,1869.0,193.0,23.0,4738.0,2216.0,87.0,6454.0,183.0,147.0,5480.0,373.0,4661.0,18175.0
11454,4723.0,8491.0,0.0,3148.0,1863.0,193.0,23.0,4675.0,2216.0,84.0,6445.0,183.0,147.0,6301.0,373.0,4680.0,17699.0
11455,4710.0,8430.0,0.0,3129.0,1856.0,193.0,23.0,4334.0,2217.0,81.0,6443.0,183.0,147.0,7138.0,364.0,4703.0,17822.0
11456,4698.0,8255.0,0.0,3016.0,1868.0,193.0,23.0,3396.0,2218.0,78.0,6436.0,183.0,147.0,7988.0,360.0,4702.0,18402.0
11457,4683.0,8291.0,0.0,2997.0,1854.0,194.0,23.0,2502.0,2217.0,78.0,6445.0,183.0,147.0,8910.0,352.0,4669.0,19045.0
11458,4692.0,8291.0,0.0,2991.0,1838.0,195.0,23.0,2402.0,2218.0,69.0,6411.0,183.0,147.0,9793.0,353.0,4625.0,19254.0
11459,4690.0,8137.0,0.0,2979.0,1827.0,194.0,23.0,1940.0,2219.0,50.0,6287.0,183.0,147.0,10835.0,346.0,4534.0,19877.0
11460,4698.0,7458.0,0.0,2996.0,1886.0,194.0,23.0,1812.0,2219.0,80.0,6217.0,183.0,147.0,11838.0,336.0,4464.0,21078.0
11461,4689.0,7305.0,0.0,2964.0,1884.0,194.0,23.0,1300.0,2223.0,70.0,6229.0,183.0,147.0,12771.0,350.0,4441.0,21189.0
11462,4681.0,7175.0,0.0,3002.0,1867.0,194.0,23.0,1186.0,2225.0,42.0,6178.0,183.0,147.0,13512.0,347.0,4439.0,21653.0
11463,4677.0,7107.0,0.0,2985.0,1861.0,194.0,22.0,641.0,2226.0,41.0,6136.0,183.0,147.0,14315.0,349.0,4378.0,21892.0
11464,4698.0,7146.0,0.0,2949.0,1847.0,194.0,22.0,587.0,2227.0,43.0,6082.0,183.0,147.0,14836.0,348.0,4302.0,22163.0
11465,4690.0,7154.0,0.0,2942.0,1859.0,194.0,22.0,556.0,2228.0,32.0,6057.0,183.0,147.0,15568.0,348.0,4147.0,22733.0
11466,4687.0,7114.0,0.0,2972.0,1863.0,195.0,22.0,471.0,2229.0,33.0,5984.0,183.0,147.0,16214.0,358.0,3928.0,23608.0
11467,4692.0,6827.0,0.0,2937.0,1885.0,194.0,22.0,362.0,2233.0,76.0,6092.0,183.0,147.0,16987.0,364.0,3676.0,24263.0
11468,4673.0,6913.0,0.0,2931.0,1890.0,195.0,22.0,335.0,2237.0,34.0,6148.0,183.0,147.0,17413.0,380.0,3529.0,24963.0
11469,4677.0,6904.0,0.0,2901.0,1891.0,194.0,22.0,286.0,2239.0,68.0,6003.0,183.0,147.0,17681.0,383.0,3402.0,25432.0
11470,4688.0,6886.0,0.0,2902.0,1884.0,195.0,22.0,282.0,2242.0,78.0,5991.0,183.0,147.0,18041.0,378.0,3316.0,25581.0
11471,4698.0,6731.0,0.0,2885.0,1890.0,194.0,22.0,281.0,2244.0,45.0,5853.0,183.0,147.0,18623.0,381.0,3382.0,25682.0
11472,4711.0,6855.0,0.0,2830.0,1873.0,194.0,21.0,252.0,2248.0,82.0,5928.0,183.0,147.0,18917.0,380.0,3361.0,25282.0
11473,4705.0,6734.0,0.0,2831.0,1864.0,194.0,21.0,253.0,2248.0,79.0,5769.0,183.0,147.0,19117.0,380.0,3479.0,25581.0
11474,4715.0,6597.0,0.0,2834.0,1844.0,195.0,21.0,253.0,2251.0,55.0,5604.0,183.0,147.0,19172.0,380.0,3528.0,25834.0
11475,4726.0,6691.0,0.0,2553.0,1845.0,195.0,21.0,240.0,2253.0,49.0,5492.0,183.0,147.0,19137.0,380.0,3421.0,25903.0
11476,4708.0,6714.0,0.0,2823.0,1824.0,194.0,21.0,276.0,2252.0,34.0,5406.0,183.0,147.0,19094.0,380.0,3305.0,25688.0
11477,4709.0,6700.0,0.0,2823.0,1803.0,195.0,21.0,278.0,2252.0,43.0,5435.0,183.0,147.0,18678.0,380.0,3317.0,25925.0
11478,4711.0,6714.0,0.0,2817.0,1754.0,195.0,21.0,250.0,2251.0,46.0,5474.0,183.0,147.0,18316.0,383.0,3371.0,25829.0
11479,4711.0,6705.0,0.0,2814.0,1749.0,194.0,21.0,269.0,2251.0,42.0,5467.0,183.0,147.0,17876.0,381.0,3403.0,25762.0
11480,4728.0,6746.0,0.0,2545.0,1765.0,194.0,20.0,253.0,2250.0,38.0,5433.0,183.0,147.0,17669.0,385.0,3493.0,26448.0
11481,4739.0,6677.0,0.0,2826.0,1765.0,195.0,20.0,238.0,2250.0,36.0,5479.0,183.0,147.0,17264.0,379.0,3615.0,26428.0
11482,4735.0,6666.0,0.0,2818.0,1763.0,194.0,20.0,244.0,2247.0,39.0,5666.0,183.0,147.0,16909.0,382.0,3687.0,25822.0
11483,4748.0,6691.0,0.0,2802.0,1792.0,194.0,20.0,278.0,2248.0,34.0,5753.0,183.0,147.0,15970.0,379.0,3719.0,26026.0
11484,4740.0,6712.0,0.0,2793.0,1801.0,194.0,20.0,290.0,2245.0,37.0,5707.0,183.0,147.0,15360.0,379.0,3698.0,26637.0
11485,4752.0,6760.0,0.0,2792.0,1791.0,194.0,20.0,299.0,2243.0,38.0,5701.0,183.0,147.0,14834.0,378.0,3543.0,26805.0
11486,4758.0,7016.0,0.0,2811.0,1792.0,195.0,20.0,343.0,2241.0,37.0,5663.0,183.0,147.0,14047.0,389.0,3370.0,26657.0
11487,4754.0,7220.0,0.0,2805.0,1812.0,195.0,20.0,416.0,2237.0,36.0,5661.0,183.0,147.0,13022.0,384.0,3552.0,26697.0
11488,4753.0,7694.0,0.0,2785.0,1800.0,194.0,20.0,276.0,2232.0,36.0,5591.0,183.0,147.0,12030.0,383.0,3571.0,26181.0
11489,4735.0,7898.0,0.0,2786.0,1806.0,195.0,20.0,351.0,2229.0,39.0,5601.0,183.0,147.0,10904.0,379.0,3526.0,25520.0
11490,4730.0,8003.0,0.0,2794.0,1801.0,195.0,20.0,479.0,2229.0,40.0,5615.0,183.0,147.0,9694.0,380.0,3440.0,25401.0
11491,4747.0,8120.0,0.0,2800.0,1826.0,194.0,20.0,1199.0,2235.0,37.0,5653.0,183.0,147.0,8553.0,380.0,3187.0,25359.0
11492,4740.0,8472.0,0.0,2842.0,1813.0,194.0,20.0,1415.0,2236.0,36.0,5551.0,183.0,147.0,7256.0,381.0,3294.0,24638.0
11493,4737.0,8937.0,0.0,2598.0,1813.0,195.0,20.0,1459.0,2231.0,38.0,5557.0,183.0,147.0,6035.0,382.0,3355.0,23608.0
11494,4745.0,9131.0,0.0,2927.0,1806.0,196.0,21.0,1860.0,2234.0,42.0,5571.0,183.0,147.0,4989.0,370.0,3275.0,22642.0
11495,4735.0,9264.0,0.0,2916.0,1834.0,194.0,21.0,3431.0,2239.0,50.0,5638.0,183.0,147.0,3898.0,356.0,3258.0,22130.0
11496,4730.0,9361.0,0.0,2707.0,1862.0,202.0,21.0,4297.0,2239.0,40.0,5597.0,183.0,147.0,2915.0,369.0,3306.0,21870.0
11497,4747.0,9414.0,0.0,2988.0,1870.0,212.0,21.0,4696.0,2239.0,43.0,5680.0,183.0,147.0,2081.0,375.0,3347.0,21236.0
11498,4747.0,9442.0,0.0,3010.0,1877.0,214.0,21.0,5441.0,2240.0,47.0,5844.0,183.0,147.0,1362.0,375.0,3322.0,20656.0
11499,4730.0,9634.0,0.0,3002.0,1878.0,216.0,21.0,5805.0,2239.0,43.0,6008.0,183.0,147.0,790.0,373.0,3355.0,19862.0
11500,4751.0,9653.0,0.0,2992.0,1837.0,217.0,22.0,6360.0,2241.0,40.0,6133.0,183.0,147.0,379.0,366.0,3552.0,19252.0
11501,4764.0,9783.0,0.0,2666.0,1830.0,216.0,22.0,6240.0,2245.0,48.0,6246.0,183.0,147.0,116.0,365.0,3596.0,18951.0
11502,4758.0,9872.0,0.0,2997.0,1804.0,216.0,22.0,6450.0,2246.0,69.0,6410.0,183.0,147.0,19.0,370.0,3598.0,18367.0
11503,4755.0,9829.0,0.0,2668.0,1780.0,216.0,22.0,6245.0,2244.0,62.0,6426.0,183.0,147.0,1.0,378.0,3757.0,18056.0
11504,4752.0,9847.0,0.0,2934.0,1749.0,216.0,22.0,6612.0,2242.0,72.0,6445.0,183.0,147.0,0.0,374.0,3778.0,18122.0
11505,4756.0,9720.0,0.0,2927.0,1738.0,216.0,23.0,6590.0,2242.0,70.0,6436.0,183.0,147.0,0.0,369.0,3692.0,18135.0
11506,4745.0,9610.0,0.0,2958.0,1722.0,216.0,23.0,6392.0,2241.0,70.0,6435.0,183.0,147.0,0.0,372.0,3594.0,17908.0
11507,4726.0,9423.0,0.0,2934.0,1686.0,216.0,23.0,5589.0,2238.0,64.0,6407.0,183.0,147.0,0.0,373.0,3472.0,18080.0
11508,4690.0,9316.0,0.0,2833.0,1684.0,216.0,23.0,5748.0,2237.0,66.0,6440.0,183.0,147.0,0.0,368.0,3291.0,18146.0
11509,4693.0,9247.0,0.0,2659.0,1671.0,216.0,23.0,5181.0,2241.0,59.0,6312.0,183.0,147.0,0.0,365.0,2910.0,18748.0
11510,4694.0,9243.0,0.0,2624.0,1659.0,216.0,23.0,4500.0,2243.0,65.0,6152.0,183.0,147.0,0.0,358.0,2697.0,19038.0
11511,4702.0,8870.0,0.0,2550.0,1663.0,216.0,23.0,3559.0,2244.0,45.0,5960.0,183.0,147.0,0.0,357.0,2546.0,19615.0
11512,4722.0,8234.0,0.0,2585.0,1650.0,217.0,23.0,3551.0,2249.0,69.0,5942.0,183.0,147.0,0.0,363.0,2459.0,20017.0
11513,4723.0,7908.0,0.0,2625.0,1639.0,216.0,24.0,2666.0,2245.0,74.0,5934.0,183.0,147.0,0.0,348.0,2257.0,20455.0
11514,4721.0,7666.0,0.0,2619.0,1693.0,216.0,24.0,2022.0,2242.0,51.0,5937.0,183.0,147.0,0.0,347.0,1905.0,21099.0
11515,4717.0,6889.0,0.0,2536.0,1676.0,216.0,24.0,1636.0,2223.0,59.0,5931.0,183.0,147.0,0.0,347.0,1739.0,21555.0
11516,4700.0,6311.0,0.0,2353.0,1603.0,202.0,24.0,4001.0,2217.0,74.0,5926.0,171.0,150.0,0.0,317.0,1540.0,21867.0
11517,4692.0,6190.0,0.0,2351.0,1629.0,202.0,24.0,3461.0,2209.0,64.0,5931.0,171.0,150.0,0.0,319.0,1664.0,22503.0
11518,4691.0,6192.0,0.0,2010.0,1724.0,202.0,24.0,2434.0,2196.0,40.0,5909.0,171.0,150.0,0.0,311.0,1577.0,23150.0
11519,4692.0,6065.0,0.0,2329.0,1785.0,202.0,24.0,1739.0,2146.0,35.0,5746.0,171.0,150.0,0.0,312.0,1465.0,23977.0
11520,4691.0,6080.0,0.0,2341.0,1808.0,202.0,24.0,1319.0,2115.0,53.0,5661.0,170.0,150.0,0.0,304.0,1327.0,24259.0
11521,4690.0,6114.0,0.0,2325.0,1822.0,203.0,24.0,770.0,2114.0,49.0,5690.0,170.0,150.0,0.0,310.0,1389.0,24563.0
11522,4702.0,6149.0,0.0,2334.0,1805.0,203.0,24.0,801.0,2117.0,47.0,5658.0,170.0,150.0,0.0,305.0,1457.0,24732.0
11523,4681.0,6166.0,0.0,2317.0,1779.0,204.0,25.0,788.0,2114.0,48.0,5517.0,170.0,150.0,0.0,298.0,1313.0,24616.0
11524,4683.0,6187.0,0.0,2337.0,1759.0,203.0,25.0,865.0,2116.0,47.0,5313.0,170.0,150.0,0.0,313.0,1347.0,24799.0
11525,4699.0,6159.0,0.0,2330.0,1730.0,203.0,25.0,662.0,2118.0,48.0,5109.0,170.0,150.0,0.0,315.0,1551.0,25274.0
11526,4701.0,6135.0,0.0,2009.0,1738.0,203.0,25.0,656.0,2119.0,44.0,5127.0,170.0,150.0,0.0,308.0,1822.0,25634.0
11527,4717.0,6117.0,0.0,2335.0,1718.0,203.0,25.0,580.0,2119.0,40.0,5088.0,170.0,150.0,0.0,322.0,1933.0,25333.0
11528,4700.0,6139.0,0.0,2305.0,1720.0,203.0,25.0,429.0,2115.0,39.0,5189.0,170.0,150.0,0.0,324.0,1942.0,25745.0
11529,4705.0,6149.0,0.0,2299.0,1721.0,203.0,25.0,409.0,2114.0,38.0,5119.0,170.0,150.0,0.0,309.0,1936.0,26108.0
11530,4710.0,6180.0,0.0,2328.0,1720.0,203.0,25.0,421.0,2112.0,42.0,5149.0,170.0,150.0,0.0,313.0,1657.0,26748.0
11531,4711.0,6180.0,0.0,1972.0,1702.0,203.0,25.0,438.0,2111.0,47.0,5163.0,170.0,150.0,0.0,325.0,1628.0,26779.0
11532,4697.0,6188.0,0.0,2371.0,1716.0,204.0,25.0,240.0,2108.0,49.0,5156.0,170.0,150.0,0.0,326.0,1640.0,26533.0
11533,4689.0,6157.0,0.0,2360.0,1709.0,204.0,25.0,245.0,2110.0,46.0,5212.0,170.0,150.0,0.0,329.0,1590.0,26344.0
11534,4686.0,6131.0,0.0,2375.0,1726.0,203.0,25.0,232.0,2107.0,44.0,5116.0,170.0,150.0,0.0,330.0,1579.0,26814.0
11535,4703.0,6158.0,0.0,2020.0,1713.0,203.0,25.0,208.0,2109.0,34.0,4984.0,170.0,150.0,0.0,327.0,1744.0,27095.0
11536,4718.0,6133.0,0.0,2025.0,1715.0,204.0,25.0,211.0,2109.0,39.0,4961.0,170.0,150.0,0.0,324.0,1905.0,27458.0
11537,4727.0,6156.0,0.0,2376.0,1706.0,204.0,25.0,220.0,2109.0,37.0,4994.0,170.0,150.0,0.0,320.0,1774.0,27326.0
11538,4733.0,6195.0,0.0,2394.0,1699.0,204.0,25.0,213.0,2109.0,35.0,5062.0,170.0,150.0,3.0,321.0,1605.0,27255.0
11539,4728.0,6117.0,0.0,2355.0,1708.0,204.0,25.0,199.0,2109.0,37.0,4944.0,170.0,150.0,31.0,319.0,1682.0,27201.0
11540,4738.0,6134.0,0.0,1984.0,1776.0,204.0,25.0,216.0,2110.0,44.0,5019.0,172.0,150.0,108.0,324.0,1565.0,27400.0
11541,4735.0,6140.0,0.0,2344.0,1761.0,204.0,25.0,214.0,2111.0,35.0,4964.0,172.0,150.0,243.0,325.0,1551.0,27407.0
11542,4755.0,6188.0,0.0,2375.0,1760.0,205.0,25.0,203.0,2114.0,40.0,5026.0,172.0,150.0,475.0,318.0,1452.0,27178.0
11543,4751.0,6185.0,0.0,2347.0,1784.0,205.0,25.0,204.0,2112.0,44.0,5057.0,172.0,150.0,861.0,315.0,1385.0,27323.0
11544,4776.0,6184.0,0.0,2359.0,1811.0,204.0,25.0,235.0,2113.0,60.0,5083.0,168.0,150.0,1357.0,318.0,1285.0,27466.0
11545,4772.0,6178.0,0.0,2001.0,1835.0,204.0,25.0,301.0,2112.0,52.0,5114.0,168.0,150.0,1881.0,328.0,1210.0,27502.0
11546,4781.0,6176.0,0.0,2383.0,1850.0,204.0,25.0,432.0,2110.0,51.0,5112.0,168.0,150.0,2441.0,331.0,1019.0,27703.0
11547,4772.0,6132.0,0.0,2354.0,1860.0,205.0,25.0,315.0,2107.0,49.0,5138.0,168.0,150.0,3151.0,335.0,949.0,28535.0
11548,4770.0,6148.0,0.0,2298.0,1877.0,205.0,24.0,253.0,2140.0,38.0,5260.0,173.0,150.0,3923.0,329.0,905.0,28926.0
11549,4785.0,6130.0,0.0,2306.0,1869.0,204.0,24.0,202.0,2181.0,46.0,5358.0,173.0,150.0,4639.0,324.0,902.0,28680.0
11550,4773.0,6150.0,0.0,2345.0,1878.0,204.0,24.0,202.0,2183.0,48.0,5378.0,173.0,150.0,5536.0,307.0,845.0,28681.0
11551,4794.0,6120.0,0.0,2307.0,1882.0,204.0,24.0,202.0,2183.0,37.0,5295.0,173.0,150.0,6477.0,308.0,828.0,29304.0
11552,4749.0,6129.0,0.0,2339.0,1879.0,205.0,24.0,202.0,2181.0,41.0,5289.0,175.0,150.0,7260.0,320.0,792.0,29667.0
11553,4739.0,6088.0,0.0,2325.0,1885.0,204.0,24.0,197.0,2178.0,49.0,5233.0,175.0,150.0,8140.0,329.0,770.0,29291.0
11554,4778.0,6087.0,0.0,2050.0,1893.0,204.0,24.0,198.0,2181.0,49.0,5228.0,175.0,150.0,9041.0,329.0,735.0,29325.0
11555,4790.0,6106.0,0.0,2333.0,1906.0,205.0,23.0,198.0,2187.0,52.0,5233.0,175.0,150.0,9784.0,326.0,702.0,29513.0
11556,4783.0,6086.0,0.0,2360.0,1894.0,204.0,23.0,518.0,2202.0,52.0,5158.0,176.0,150.0,10577.0,325.0,699.0,29355.0
11557,4792.0,6112.0,0.0,2340.0,1891.0,205.0,23.0,377.0,2210.0,52.0,5069.0,176.0,150.0,11486.0,327.0,704.0,29450.0
11558,4801.0,6201.0,0.0,2376.0,1893.0,204.0,23.0,325.0,2207.0,53.0,5168.0,176.0,150.0,12275.0,316.0,840.0,29528.0
11559,4792.0,6275.0,0.0,2334.0,1901.0,205.0,23.0,318.0,2203.0,46.0,5207.0,176.0,150.0,12898.0,320.0,1074.0,29195.0
11560,4784.0,6285.0,0.0,2361.0,1904.0,205.0,23.0,201.0,2204.0,50.0,5276.0,177.0,150.0,13581.0,313.0,1362.0,29255.0
11561,4757.0,6336.0,0.0,2344.0,1903.0,204.0,23.0,195.0,2205.0,44.0,5293.0,177.0,150.0,14245.0,324.0,1550.0,29014.0
11562,4756.0,6342.0,0.0,2386.0,1897.0,204.0,23.0,195.0,2208.0,45.0,5374.0,177.0,150.0,14621.0,313.0,1715.0,28265.0
11563,4769.0,6160.0,0.0,2344.0,1884.0,204.0,23.0,195.0,2190.0,43.0,5328.0,177.0,150.0,15194.0,302.0,1813.0,28108.0
11564,4765.0,6004.0,0.0,2335.0,1873.0,205.0,23.0,196.0,2129.0,52.0,5221.0,163.0,150.0,15562.0,303.0,1713.0,28026.0
11565,4763.0,6091.0,0.0,2308.0,1869.0,205.0,23.0,197.0,2102.0,49.0,5218.0,163.0,150.0,15987.0,304.0,1524.0,28098.0
11566,4708.0,6112.0,0.0,2344.0,1866.0,205.0,23.0,196.0,2099.0,41.0,5056.0,163.0,150.0,16714.0,301.0,1639.0,28248.0
11567,4710.0,6127.0,0.0,2265.0,1860.0,205.0,23.0,195.0,2099.0,36.0,4728.0,163.0,150.0,17314.0,303.0,1810.0,27917.0
11568,4717.0,6210.0,0.0,1993.0,1795.0,204.0,23.0,195.0,2104.0,50.0,4748.0,163.0,150.0,18184.0,321.0,1847.0,27038.0
11569,4716.0,6131.0,0.0,2288.0,1791.0,204.0,23.0,195.0,2104.0,46.0,4700.0,163.0,150.0,18862.0,330.0,1918.0,26786.0
11570,4720.0,6061.0,0.0,2300.0,1789.0,206.0,23.0,195.0,2101.0,43.0,4654.0,163.0,150.0,19580.0,337.0,1932.0,26976.0
11571,4780.0,6096.0,0.0,2284.0,1778.0,204.0,22.0,195.0,2101.0,43.0,4649.0,163.0,150.0,19779.0,335.0,2070.0,26620.0
11572,4767.0,6045.0,0.0,2307.0,1736.0,204.0,22.0,195.0,2096.0,40.0,4639.0,180.0,150.0,19686.0,341.0,2160.0,25684.0
