,Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
635,11231.0,8646.0,1427.0,732.0
636,10963.0,8644.0,1434.0,634.0
637,10597.0,8643.0,1402.0,584.0
638,10371.0,8646.0,1377.0,581.0
639,10315.0,8648.0,1362.0,651.0
640,10378.0,8650.0,1374.0,768.0
641,10865.0,8649.0,1396.0,943.0
642,10477.0,8651.0,1437.0,1234.0
643,9671.0,8655.0,1435.0,1564.0
644,7933.0,8655.0,1428.0,1852.0
645,7333.0,8656.0,1404.0,2190.0
646,6688.0,8658.0,1393.0,2505.0
647,6105.0,8659.0,1390.0,2793.0
648,5172.0,8659.0,1415.0,3288.0
649,4710.0,8660.0,1405.0,3342.0
650,4539.0,8660.0,1370.0,3337.0
651,4477.0,8661.0,1373.0,3322.0
652,4467.0,8661.0,1370.0,3292.0
653,4552.0,8660.0,1402.0,3245.0
654,4913.0,8663.0,1415.0,3224.0
655,5163.0,8661.0,1414.0,3199.0
656,5644.0,8660.0,1416.0,3258.0
657,6456.0,8657.0,1398.0,3190.0
658,6996.0,8656.0,1397.0,3229.0
659,7400.0,8654.0,1397.0,3242.0
660,7476.0,8592.0,1401.0,3252.0
661,7518.0,8434.0,1390.0,3263.0
662,7730.0,8424.0,1389.0,3294.0
663,7839.0,8424.0,1393.0,3303.0
664,8127.0,8432.0,1401.0,3307.0
665,8342.0,8561.0,1406.0,3274.0
666,8293.0,8646.0,1399.0,3213.0
667,8209.0,8651.0,1393.0,3104.0
668,7671.0,8644.0,1375.0,2982.0
669,7356.0,8658.0,1300.0,2869.0
670,6899.0,8657.0,1289.0,2748.0
671,6347.0,8659.0,1284.0,2610.0
672,5848.0,8661.0,1301.0,2309.0
673,5475.0,8659.0,1295.0,2064.0
674,5504.0,8659.0,1309.0,1823.0
675,5623.0,8658.0,1312.0,1557.0
676,6580.0,8659.0,1294.0,1348.0
677,7287.0,8658.0,1293.0,1233.0
678,8825.0,8657.0,1320.0,1132.0
679,10338.0,8655.0,1359.0,1128.0
680,10726.0,8654.0,1305.0,1228.0
681,10908.0,8655.0,1335.0,1366.0
682,10705.0,8657.0,1352.0,1482.0
683,10613.0,8654.0,1349.0,1523.0
684,10431.0,8652.0,1310.0,1576.0
685,10362.0,8651.0,1304.0,1673.0
686,10310.0,8651.0,1321.0,1706.0
687,10508.0,8651.0,1333.0,1785.0
688,10595.0,8650.0,1368.0,1865.0
689,11121.0,8647.0,1413.0,1817.0
690,11314.0,8649.0,1415.0,1744.0
691,10663.0,8653.0,1404.0,1734.0
692,9773.0,8656.0,1394.0,1647.0
693,8905.0,8657.0,1391.0,1659.0
694,8157.0,8658.0,1380.0,1620.0
695,7423.0,8660.0,1359.0,1606.0
696,6097.0,8659.0,1366.0,1810.0
697,5790.0,8658.0,1376.0,1822.0
698,5795.0,8658.0,1396.0,1811.0
699,5919.0,8658.0,1422.0,1768.0
700,6397.0,8659.0,1451.0,1713.0
701,6895.0,8659.0,1462.0,1628.0
702,9128.0,8656.0,1506.0,1536.0
703,11027.0,8653.0,1541.0,1455.0
704,11250.0,8652.0,1550.0,1402.0
705,11237.0,8647.0,1545.0,1396.0
706,11100.0,8645.0,1539.0,1354.0
707,11181.0,8649.0,1530.0,1385.0
708,10994.0,8651.0,1503.0,1387.0
709,10951.0,8651.0,1487.0,1368.0
710,11038.0,8654.0,1472.0,1375.0
711,11109.0,8652.0,1443.0,1404.0
712,11555.0,8650.0,1480.0,1421.0
713,12274.0,8646.0,1460.0,1435.0
714,12295.0,8649.0,1469.0,1447.0
715,11898.0,8651.0,1471.0,1393.0
716,11565.0,8654.0,1431.0,1339.0
717,10789.0,8656.0,1441.0,1331.0
718,9622.0,8655.0,1421.0,1308.0
719,8252.0,8657.0,1400.0,1381.0
720,6559.0,8660.0,1352.0,1577.0
721,6239.0,8661.0,1339.0,1707.0
722,6144.0,8661.0,1388.0,1793.0
723,6059.0,8663.0,1404.0,1889.0
724,6460.0,8661.0,1406.0,2007.0
725,6934.0,8657.0,1419.0,2124.0
726,8634.0,8655.0,1465.0,2238.0
727,10684.0,8652.0,1489.0,2376.0
728,10806.0,8652.0,1484.0,2398.0
729,10677.0,8657.0,1495.0,2551.0
730,10333.0,8654.0,1463.0,2784.0
731,10203.0,8652.0,1461.0,2915.0
732,9565.0,8649.0,1472.0,3011.0
733,9534.0,8653.0,1486.0,3104.0
734,9557.0,8656.0,1474.0,3144.0
735,10015.0,8656.0,1454.0,3250.0
736,10433.0,8654.0,1468.0,3227.0
737,10743.0,8653.0,1489.0,3210.0
738,10944.0,8652.0,1504.0,3203.0
739,10631.0,8653.0,1443.0,3221.0
740,9706.0,8657.0,1500.0,3208.0
741,8858.0,8658.0,1479.0,3128.0
742,7844.0,8659.0,1459.0,3078.0
743,6821.0,8662.0,1444.0,3048.0
744,5462.0,8662.0,1441.0,3076.0
745,5323.0,8657.0,1440.0,3012.0
746,5279.0,8654.0,1440.0,3032.0
747,5233.0,8657.0,1419.0,3022.0
748,5833.0,8653.0,1420.0,3059.0
749,6726.0,8654.0,1444.0,3119.0
750,9055.0,8652.0,1468.0,3015.0
751,10424.0,8649.0,1484.0,3041.0
752,10901.0,8651.0,1491.0,3013.0
753,10766.0,8653.0,1519.0,3100.0
754,10707.0,8656.0,1503.0,3092.0
755,10597.0,8654.0,1540.0,3071.0
756,10635.0,8651.0,1537.0,3106.0
757,10668.0,8652.0,1520.0,3089.0
758,10825.0,8649.0,1519.0,3042.0
759,11151.0,8647.0,1510.0,3077.0
760,11388.0,8647.0,1475.0,3109.0
761,11464.0,8647.0,1495.0,3065.0
762,11421.0,8648.0,1526.0,3088.0
763,11327.0,8645.0,1533.0,2966.0
764,10636.0,8650.0,1475.0,2871.0
765,9885.0,8653.0,1499.0,2816.0
766,9071.0,8656.0,1501.0,2821.0
767,7483.0,8657.0,1484.0,2811.0
768,6356.0,8655.0,1471.0,2812.0
769,6154.0,8656.0,1428.0,2785.0
770,6034.0,8659.0,1429.0,2748.0
771,6050.0,8661.0,1433.0,2720.0
772,6950.0,8660.0,1440.0,2569.0
773,8259.0,8657.0,1540.0,2537.0
774,10299.0,8653.0,1596.0,2488.0
775,11577.0,8425.0,1661.0,2456.0
776,11913.0,8352.0,1724.0,2464.0
777,12038.0,8349.0,1805.0,2380.0
778,12211.0,8349.0,1780.0,2285.0
779,12030.0,8351.0,1787.0,2239.0
780,11905.0,8348.0,1778.0,2166.0
781,11835.0,8350.0,1776.0,2108.0
782,11865.0,8352.0,1745.0,2094.0
783,11796.0,8350.0,1734.0,2178.0
784,11788.0,8503.0,1751.0,2239.0
785,11837.0,8609.0,1730.0,2342.0
786,11856.0,8619.0,1719.0,2416.0
787,11761.0,8640.0,1723.0,2383.0
788,10948.0,8657.0,1697.0,2329.0
789,10536.0,8659.0,1705.0,2345.0
790,9069.0,8662.0,1683.0,2348.0
791,8286.0,8663.0,1627.0,2281.0
792,7354.0,8662.0,1576.0,2417.0
793,7042.0,8663.0,1569.0,2359.0
794,6972.0,8663.0,1557.0,2345.0
795,6990.0,8661.0,1559.0,2388.0
796,6997.0,8664.0,1565.0,2351.0
797,7360.0,8663.0,1614.0,2288.0
798,8122.0,8661.0,1628.0,2352.0
799,9497.0,8660.0,1638.0,2344.0
800,10607.0,8658.0,1630.0,2426.0
801,11125.0,8656.0,1672.0,2349.0
802,11560.0,8657.0,1708.0,2399.0
803,11384.0,8655.0,1694.0,2423.0
804,11251.0,8654.0,1709.0,2400.0
805,11068.0,8655.0,1703.0,2371.0
806,11049.0,8656.0,1695.0,2317.0
807,11120.0,8650.0,1704.0,2318.0
808,11544.0,8632.0,1727.0,2397.0
809,12052.0,8620.0,1713.0,2487.0
810,11997.0,8644.0,1698.0,2519.0
811,11335.0,8653.0,1706.0,2547.0
812,10919.0,8652.0,1713.0,2608.0
813,10313.0,8652.0,1674.0,2616.0
814,8922.0,8652.0,1659.0,2590.0
815,7943.0,8655.0,1651.0,2492.0
816,6919.0,8656.0,1522.0,2450.0
817,6452.0,8655.0,1588.0,2396.0
818,6312.0,8657.0,1527.0,2338.0
819,6239.0,8656.0,1498.0,2315.0
820,6308.0,8657.0,1476.0,2314.0
821,6415.0,8655.0,1471.0,2280.0
822,6665.0,8654.0,1491.0,2244.0
823,7169.0,8653.0,1565.0,2181.0
824,8042.0,8653.0,1622.0,2081.0
825,9168.0,8652.0,1654.0,1998.0
826,9927.0,8651.0,1675.0,1918.0
827,10283.0,8650.0,1740.0,1793.0
828,10198.0,8649.0,1737.0,1666.0
829,10045.0,8652.0,1754.0,1567.0
830,9921.0,8649.0,1769.0,1528.0
831,10245.0,8646.0,1764.0,1534.0
832,10628.0,8648.0,1789.0,1566.0
833,11775.0,8648.0,1803.0,1575.0
834,12083.0,8648.0,1810.0,1644.0
835,12067.0,8649.0,1838.0,1631.0
836,11658.0,8648.0,1817.0,1555.0
837,10884.0,8646.0,1820.0,1573.0
838,10048.0,8649.0,1823.0,1548.0
839,8816.0,8651.0,1823.0,1482.0
840,7672.0,8651.0,1857.0,1428.0
841,7395.0,8651.0,1849.0,1435.0
842,7396.0,8652.0,1864.0,1308.0
843,7389.0,8651.0,1865.0,1233.0
844,8059.0,8652.0,1879.0,1127.0
845,9557.0,8652.0,1905.0,1083.0
846,11639.0,8653.0,1924.0,1026.0
847,12771.0,8652.0,1932.0,948.0
848,13000.0,8650.0,1934.0,850.0
849,12972.0,8627.0,1970.0,769.0
850,12939.0,8457.0,1972.0,669.0
851,12804.0,8423.0,1952.0,616.0
852,12880.0,8469.0,1955.0,565.0
853,12879.0,8633.0,1937.0,512.0
854,12878.0,8654.0,1929.0,502.0
855,12825.0,8655.0,1946.0,502.0
856,12862.0,8656.0,1952.0,538.0
857,12924.0,8656.0,1962.0,548.0
858,12949.0,8655.0,1935.0,586.0
859,12891.0,8656.0,1934.0,596.0
860,12715.0,8656.0,1913.0,574.0
861,12172.0,8658.0,1894.0,576.0
862,11344.0,8657.0,1874.0,532.0
863,9957.0,8659.0,1855.0,507.0
864,7962.0,8657.0,1777.0,515.0
865,7827.0,8657.0,1765.0,506.0
866,7764.0,8660.0,1757.0,481.0
867,7756.0,8663.0,1741.0,510.0
868,8450.0,8660.0,1714.0,496.0
869,9655.0,8579.0,1703.0,496.0
870,11846.0,8433.0,1685.0,527.0
871,12702.0,8430.0,1803.0,577.0
872,12938.0,8430.0,1828.0,583.0
873,12998.0,8461.0,1810.0,622.0
874,12868.0,8587.0,1833.0,695.0
875,12817.0,8627.0,1811.0,758.0
876,12727.0,8637.0,1848.0,807.0
877,12746.0,8651.0,1854.0,867.0
878,12803.0,8658.0,1842.0,964.0
879,12864.0,8658.0,1843.0,997.0
880,12777.0,8660.0,1850.0,982.0
881,12867.0,8657.0,1915.0,1006.0
882,12789.0,8657.0,1905.0,958.0
883,12938.0,8658.0,1818.0,890.0
884,12657.0,8660.0,1792.0,842.0
885,12212.0,8661.0,1763.0,723.0
886,10762.0,8662.0,1737.0,630.0
887,9674.0,8663.0,1685.0,571.0
888,7800.0,8662.0,1578.0,584.0
889,7599.0,8660.0,1540.0,580.0
890,7604.0,8660.0,1612.0,607.0
891,7611.0,8659.0,1563.0,634.0
892,8391.0,8657.0,1575.0,642.0
893,9409.0,8656.0,1624.0,646.0
894,11907.0,8650.0,1721.0,667.0
895,12816.0,8653.0,1857.0,675.0
896,12903.0,8654.0,1904.0,698.0
897,12946.0,8653.0,1933.0,698.0
898,12982.0,8653.0,1889.0,669.0
899,12710.0,8649.0,1874.0,620.0
900,12552.0,8647.0,1887.0,678.0
901,12612.0,8646.0,1906.0,685.0
902,12551.0,8648.0,1919.0,700.0
903,12626.0,8647.0,1967.0,772.0
904,12743.0,8645.0,1946.0,869.0
905,12804.0,8648.0,1929.0,1006.0
906,12806.0,8652.0,1924.0,1103.0
907,12719.0,8652.0,1830.0,1159.0
908,12381.0,8653.0,1704.0,1213.0
909,12064.0,8654.0,1673.0,1272.0
910,10849.0,8654.0,1598.0,1267.0
911,9090.0,8650.0,1578.0,1264.0
912,8044.0,8491.0,1511.0,1243.0
913,8121.0,8416.0,1499.0,1240.0
914,8081.0,8417.0,1476.0,1277.0
915,8078.0,8520.0,1501.0,1333.0
916,8520.0,8647.0,1518.0,1403.0
917,9561.0,8645.0,1528.0,1401.0
918,11591.0,8645.0,1681.0,1452.0
919,12521.0,8648.0,1742.0,1586.0
920,12675.0,8650.0,1799.0,1584.0
921,12458.0,8656.0,1765.0,1679.0
922,12477.0,8657.0,1774.0,1715.0
923,11902.0,8656.0,1730.0,1739.0
924,11517.0,8655.0,1740.0,1766.0
925,11516.0,8655.0,1670.0,1704.0
926,11309.0,8658.0,1677.0,1808.0
927,11340.0,8658.0,1638.0,1900.0
928,11607.0,8659.0,1616.0,2036.0
929,12221.0,8660.0,1623.0,2141.0
930,12153.0,8660.0,1642.0,2211.0
931,11492.0,8663.0,1601.0,2295.0
932,11078.0,8663.0,1600.0,2255.0
933,10445.0,8663.0,1598.0,2191.0
934,9340.0,8659.0,1546.0,2181.0
935,8363.0,8658.0,1535.0,2115.0
936,7347.0,8658.0,1547.0,2263.0
937,7121.0,8659.0,1521.0,2272.0
938,7089.0,8659.0,1492.0,2286.0
939,7188.0,8657.0,1501.0,2341.0
940,7740.0,8657.0,1499.0,2352.0
941,8527.0,8656.0,1501.0,2317.0
942,10470.0,8653.0,1511.0,2496.0
943,11194.0,8651.0,1522.0,2506.0
944,11481.0,8649.0,1564.0,2468.0
945,11431.0,8650.0,1587.0,2427.0
946,11442.0,8654.0,1644.0,2311.0
947,11372.0,8653.0,1592.0,2351.0
948,11128.0,8656.0,1521.0,2319.0
949,10990.0,8659.0,1484.0,2362.0
950,11049.0,8660.0,1449.0,2291.0
951,11078.0,8651.0,1464.0,2346.0
952,11283.0,8659.0,1484.0,2466.0
953,11483.0,8659.0,1490.0,2570.0
954,11424.0,8661.0,1649.0,2692.0
955,11333.0,8661.0,1623.0,2709.0
956,10584.0,8660.0,1616.0,2655.0
957,9805.0,8663.0,1607.0,2617.0
958,8933.0,8665.0,1600.0,2506.0
959,8004.0,8666.0,1614.0,2412.0
960,7473.0,8665.0,1468.0,2446.0
961,7236.0,8667.0,1419.0,2299.0
962,7149.0,8666.0,1384.0,2256.0
963,7158.0,8665.0,1353.0,2185.0
964,7267.0,8665.0,1329.0,2162.0
965,7528.0,8665.0,1364.0,2093.0
966,8811.0,8665.0,1370.0,2125.0
967,10192.0,8665.0,1354.0,2117.0
968,10768.0,8664.0,1338.0,2134.0
969,11041.0,8663.0,1374.0,2125.0
970,11139.0,8666.0,1375.0,2090.0
971,11084.0,8666.0,1386.0,2009.0
972,10919.0,8667.0,1359.0,1972.0
973,10920.0,8664.0,1460.0,1904.0
974,10867.0,8664.0,1344.0,1840.0
975,10922.0,8663.0,1325.0,1785.0
976,11027.0,8661.0,1323.0,1876.0
977,11348.0,8660.0,1335.0,2037.0
978,11276.0,8662.0,1338.0,2179.0
979,11111.0,8663.0,1373.0,2237.0
980,10548.0,8667.0,1374.0,2281.0
981,9577.0,8668.0,1422.0,2308.0
982,8068.0,8668.0,1327.0,2320.0
983,7029.0,8670.0,1406.0,2255.0
984,6132.0,8671.0,1360.0,2315.0
985,5752.0,8673.0,1359.0,2318.0
986,5664.0,8673.0,1348.0,2360.0
987,5666.0,8672.0,1255.0,2323.0
988,5732.0,8674.0,1320.0,2337.0
989,5781.0,8672.0,1331.0,2322.0
990,5943.0,8673.0,1334.0,2395.0
991,6395.0,8672.0,1380.0,2491.0
992,7294.0,8673.0,1392.0,2569.0
993,8051.0,8673.0,1431.0,2549.0
994,8720.0,8673.0,1461.0,2557.0
995,8893.0,8673.0,1477.0,2658.0
996,8948.0,8671.0,1462.0,2759.0
997,8956.0,8674.0,1470.0,2791.0
998,9030.0,8675.0,1488.0,2826.0
999,9036.0,8674.0,1501.0,2903.0
1000,9281.0,8673.0,1502.0,2964.0
1001,9566.0,8670.0,1495.0,3120.0
1002,9600.0,8670.0,1564.0,3198.0
1003,9525.0,8671.0,1574.0,3256.0
1004,9151.0,8672.0,1541.0,3240.0
1005,8791.0,8674.0,1531.0,3258.0
1006,7869.0,8674.0,1514.0,3226.0
1007,7061.0,8677.0,1502.0,3210.0
1008,6184.0,8676.0,1464.0,2989.0
1009,6104.0,8674.0,1404.0,3015.0
1010,6106.0,8676.0,1421.0,3053.0
1011,6261.0,8673.0,1421.0,3085.0
1012,6930.0,8673.0,1424.0,3138.0
1013,7733.0,8672.0,1438.0,3214.0
1014,9392.0,8670.0,1453.0,3229.0
1015,10880.0,8669.0,1489.0,3246.0
1016,11150.0,8668.0,1520.0,3211.0
1017,11204.0,8667.0,1555.0,3199.0
1018,11189.0,8668.0,1565.0,3223.0
1019,11136.0,8667.0,1570.0,3208.0
1020,11072.0,8664.0,1580.0,3158.0
1021,11082.0,8664.0,1584.0,3120.0
1022,11170.0,8663.0,1569.0,3051.0
1023,11303.0,8664.0,1558.0,3062.0
1024,11456.0,8665.0,1563.0,3123.0
1025,11830.0,8663.0,1581.0,3066.0
1026,11560.0,8663.0,1592.0,3050.0
1027,11232.0,8665.0,1590.0,2958.0
1028,10898.0,8666.0,1594.0,2812.0
1029,10470.0,8667.0,1559.0,2762.0
1030,9530.0,8668.0,1525.0,2605.0
1031,8061.0,8668.0,1514.0,2447.0
1032,6962.0,8670.0,1551.0,2428.0
1033,6750.0,8670.0,1523.0,2296.0
1034,6647.0,8671.0,1521.0,2130.0
1035,6719.0,8670.0,1505.0,2045.0
1036,7491.0,8671.0,1490.0,1932.0
1037,8362.0,8668.0,1502.0,1862.0
1038,10931.0,8667.0,1485.0,1733.0
1039,12326.0,8665.0,1575.0,1613.0
1040,12526.0,8663.0,1577.0,1474.0
1041,12526.0,8662.0,1581.0,1417.0
1042,12389.0,8663.0,1591.0,1298.0
1043,11837.0,8666.0,1572.0,1125.0
1044,11336.0,8665.0,1538.0,1030.0
1045,11303.0,8665.0,1540.0,892.0
1046,11669.0,8666.0,1586.0,821.0
1047,11699.0,8664.0,1539.0,762.0
1048,11697.0,8663.0,1576.0,779.0
1049,12550.0,8663.0,1585.0,830.0
1050,12654.0,8662.0,1611.0,876.0
1051,12043.0,8664.0,1611.0,894.0
1052,11453.0,8666.0,1612.0,860.0
1053,10809.0,8667.0,1569.0,863.0
1054,9104.0,8668.0,1565.0,886.0
1055,8373.0,8667.0,1550.0,885.0
1056,7682.0,8669.0,1536.0,743.0
1057,7572.0,8668.0,1535.0,759.0
1058,7552.0,8665.0,1533.0,883.0
1059,7604.0,8664.0,1460.0,937.0
1060,8031.0,8660.0,1515.0,1016.0
1061,9292.0,8661.0,1535.0,1107.0
1062,11035.0,8660.0,1539.0,1243.0
1063,12015.0,8635.0,1561.0,1411.0
1064,12202.0,8466.0,1600.0,1488.0
1065,11871.0,8438.0,1608.0,1494.0
1066,11804.0,8445.0,1630.0,1565.0
1067,11794.0,8562.0,1594.0,1576.0
1068,11427.0,8652.0,1558.0,1608.0
1069,11397.0,8661.0,1519.0,1625.0
1070,11363.0,8657.0,1435.0,1561.0
1071,11293.0,8657.0,1428.0,1572.0
1072,11367.0,8658.0,1424.0,1644.0
1073,11551.0,8656.0,1440.0,1878.0
1074,11697.0,8659.0,1477.0,2022.0
1075,11179.0,8658.0,1530.0,2180.0
1076,10607.0,8664.0,1545.0,2322.0
1077,9422.0,8667.0,1527.0,2425.0
1078,8037.0,8668.0,1496.0,2576.0
1079,7023.0,8669.0,1481.0,2699.0
1080,6541.0,8670.0,1463.0,3002.0
1081,6371.0,8670.0,1443.0,3113.0
1082,6451.0,8669.0,1442.0,3147.0
1083,6428.0,8668.0,1427.0,3180.0
1084,6853.0,8668.0,1429.0,3214.0
1085,7376.0,8665.0,1435.0,3295.0
1086,9909.0,8664.0,1442.0,3409.0
1087,11311.0,8662.0,1513.0,3459.0
1088,11414.0,8661.0,1540.0,3418.0
1089,11546.0,8663.0,1534.0,3501.0
1090,11364.0,8668.0,1536.0,3645.0
1091,11293.0,8668.0,1526.0,3715.0
1092,11158.0,8663.0,1508.0,3821.0
1093,11147.0,8664.0,1497.0,3848.0
1094,11095.0,8666.0,1474.0,3772.0
1095,11097.0,8665.0,1443.0,3648.0
1096,11324.0,8662.0,1408.0,3792.0
1097,11534.0,8663.0,1403.0,3878.0
1098,11678.0,8663.0,1446.0,3941.0
1099,11545.0,8665.0,1447.0,3992.0
1100,11268.0,8667.0,1448.0,3944.0
1101,10223.0,8666.0,1437.0,3849.0
1102,8805.0,8665.0,1445.0,3721.0
1103,7859.0,8664.0,1427.0,3422.0
1104,7161.0,8665.0,1445.0,3192.0
1105,7000.0,8667.0,1443.0,2870.0
1106,6985.0,8667.0,1440.0,2582.0
1107,6985.0,8669.0,1412.0,2365.0
1108,7927.0,8280.0,1422.0,2164.0
1109,9425.0,8107.0,1425.0,2002.0
1110,10847.0,8166.0,1437.0,1881.0
1111,12046.0,8168.0,1459.0,1714.0
1112,12235.0,8158.0,1490.0,1530.0
1113,12309.0,8122.0,1507.0,1416.0
1114,12472.0,7940.0,1534.0,1350.0
1115,12375.0,7922.0,1497.0,1251.0
1116,12306.0,7810.0,1446.0,1146.0
1117,12134.0,7821.0,1464.0,1077.0
1118,12140.0,7917.0,1479.0,1044.0
1119,12145.0,8046.0,1474.0,1025.0
1120,12158.0,8145.0,1488.0,1078.0
1121,12417.0,8147.0,1492.0,1110.0
1122,12450.0,8148.0,1494.0,1114.0
1123,12308.0,8150.0,1473.0,1055.0
1124,11876.0,8153.0,1515.0,999.0
1125,11379.0,8130.0,1431.0,958.0
1126,10450.0,8096.0,1423.0,901.0
1127,9280.0,8109.0,1457.0,845.0
1128,7383.0,8131.0,1290.0,777.0
1129,7207.0,8131.0,1293.0,717.0
1130,7204.0,8134.0,1429.0,641.0
1131,7178.0,8135.0,1426.0,566.0
1132,7200.0,8137.0,1389.0,531.0
1133,7629.0,8141.0,1425.0,474.0
1134,9268.0,8236.0,1451.0,434.0
1135,10211.0,8263.0,1420.0,397.0
1136,10793.0,8364.0,1408.0,361.0
1137,11277.0,8509.0,1414.0,324.0
1138,11165.0,8522.0,1409.0,289.0
1139,11296.0,8523.0,1455.0,248.0
1140,11263.0,8523.0,1378.0,204.0
1141,11007.0,8523.0,1347.0,181.0
1142,10901.0,8523.0,1352.0,169.0
1143,11028.0,8532.0,1332.0,168.0
1144,11245.0,8538.0,1326.0,167.0
1145,11832.0,8534.0,1327.0,190.0
1146,11824.0,8585.0,1324.0,236.0
1147,11523.0,8621.0,1380.0,238.0
1148,10994.0,8621.0,1394.0,252.0
1149,10287.0,8622.0,1378.0,271.0
1150,9499.0,8635.0,1350.0,271.0
1151,8632.0,8654.0,1333.0,290.0
1152,7615.0,8661.0,1361.0,273.0
1153,7291.0,8665.0,1379.0,277.0
1154,7115.0,8663.0,1331.0,315.0
1155,7085.0,8662.0,1355.0,358.0
1156,7155.0,8661.0,1308.0,381.0
1157,7373.0,8660.0,1335.0,404.0
1158,7784.0,8663.0,1340.0,424.0
1159,8232.0,8664.0,1342.0,423.0
1160,9443.0,8661.0,1350.0,422.0
1161,9930.0,8661.0,1332.0,440.0
1162,10147.0,8659.0,1355.0,460.0
1163,10063.0,8659.0,1350.0,495.0
1164,9836.0,8660.0,1343.0,516.0
1165,9817.0,8664.0,1341.0,536.0
1166,9745.0,8666.0,1347.0,531.0
1167,9848.0,8663.0,1330.0,505.0
1168,10360.0,8662.0,1342.0,496.0
1169,11613.0,8660.0,1376.0,558.0
1170,11802.0,8661.0,1419.0,598.0
1171,11578.0,8663.0,1442.0,583.0
1172,11202.0,8663.0,1467.0,602.0
1173,9984.0,8667.0,1433.0,582.0
1174,9460.0,8668.0,1443.0,550.0
1175,8098.0,8667.0,1479.0,520.0
1176,7561.0,8670.0,1463.0,521.0
1177,7383.0,8671.0,1410.0,465.0
1178,7364.0,8669.0,1393.0,420.0
1179,7385.0,8668.0,1398.0,402.0
1180,8188.0,8666.0,1398.0,395.0
1181,8715.0,8663.0,1439.0,406.0
1182,11343.0,8661.0,1521.0,436.0
1183,12332.0,8661.0,1547.0,456.0
1184,12656.0,8660.0,1557.0,466.0
1185,12742.0,8661.0,1546.0,494.0
1186,12865.0,8661.0,1561.0,533.0
1187,12787.0,8663.0,1470.0,602.0
1188,12675.0,8660.0,1464.0,685.0
1189,12620.0,8661.0,1493.0,753.0
1190,12606.0,8659.0,1490.0,818.0
1191,12561.0,8659.0,1447.0,885.0
1192,12447.0,8658.0,1514.0,969.0
1193,12765.0,8659.0,1494.0,1062.0
1194,12788.0,8660.0,1516.0,1149.0
1195,12491.0,8661.0,1569.0,1200.0
1196,11778.0,8662.0,1563.0,1160.0
1197,11062.0,8664.0,1537.0,1131.0
1198,9727.0,8663.0,1534.0,1100.0
1199,8592.0,8663.0,1542.0,1061.0
1200,7671.0,8662.0,1496.0,1019.0
1201,7510.0,8662.0,1519.0,959.0
1202,7475.0,8662.0,1495.0,912.0
1203,7485.0,8662.0,1497.0,883.0
1204,8305.0,8662.0,1506.0,833.0
1205,9078.0,8661.0,1578.0,784.0
1206,10969.0,8660.0,1640.0,750.0
1207,12427.0,8660.0,1713.0,695.0
1208,12555.0,8658.0,1685.0,603.0
1209,12566.0,8660.0,1706.0,567.0
1210,12584.0,8614.0,1756.0,494.0
1211,12543.0,8442.0,1747.0,405.0
1212,12522.0,8423.0,1729.0,347.0
1213,12446.0,8460.0,1720.0,300.0
1214,12447.0,8520.0,1639.0,276.0
1215,12393.0,8444.0,1628.0,259.0
1216,12487.0,8424.0,1654.0,267.0
1217,12700.0,8423.0,1634.0,287.0
1218,12709.0,8451.0,1656.0,311.0
1219,12483.0,8616.0,1642.0,306.0
1220,12120.0,8658.0,1654.0,287.0
1221,10623.0,8660.0,1630.0,286.0
1222,9287.0,8661.0,1594.0,276.0
1223,8397.0,8662.0,1557.0,244.0
1224,7302.0,8664.0,1489.0,160.0
1225,6997.0,8665.0,1384.0,156.0
1226,6954.0,8665.0,1375.0,151.0
1227,6943.0,8664.0,1449.0,158.0
1228,7495.0,8663.0,1412.0,166.0
1229,8565.0,8662.0,1453.0,185.0
1230,11096.0,8663.0,1528.0,199.0
1231,12478.0,8660.0,1607.0,190.0
1232,12626.0,8661.0,1550.0,176.0
1233,12697.0,8663.0,1555.0,182.0
1234,12687.0,8663.0,1508.0,219.0
1235,12514.0,8662.0,1507.0,244.0
1236,12194.0,8664.0,1520.0,247.0
1237,12017.0,8662.0,1515.0,283.0
1238,11948.0,8661.0,1487.0,307.0
1239,11878.0,8660.0,1509.0,346.0
1240,12230.0,8661.0,1596.0,396.0
1241,12453.0,8662.0,1639.0,484.0
1242,12524.0,8660.0,1696.0,581.0
1243,12578.0,8661.0,1668.0,640.0
1244,12264.0,8662.0,1686.0,661.0
1245,11016.0,8662.0,1594.0,692.0
1246,9657.0,8662.0,1540.0,675.0
1247,8323.0,8662.0,1477.0,636.0
1248,7318.0,8662.0,1435.0,551.0
1249,7131.0,8660.0,1423.0,522.0
1250,7098.0,8661.0,1432.0,468.0
1251,7101.0,8661.0,1429.0,455.0
1252,7707.0,8660.0,1430.0,418.0
1253,8628.0,8657.0,1500.0,393.0
1254,11394.0,8654.0,1604.0,370.0
1255,12221.0,8653.0,1607.0,332.0
1256,12426.0,8653.0,1613.0,262.0
1257,12500.0,8654.0,1597.0,219.0
1258,12450.0,8657.0,1581.0,176.0
1259,12281.0,8655.0,1596.0,157.0
1260,12026.0,8655.0,1561.0,131.0
1261,11723.0,8655.0,1494.0,122.0
1262,11477.0,8659.0,1504.0,137.0
1263,11599.0,8658.0,1511.0,189.0
1264,11911.0,8657.0,1466.0,209.0
