,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
2020-11-10 08:00:00+00:00,343.0,3229.0,2.0,1468.0,3.0,516.0,10.0,1532.0,1.0,787.0,1.0,19.0,210.0,0.0,93.0
2020-11-10 09:00:00+00:00,343.0,3232.0,2.0,1471.0,4.0,632.0,9.0,2008.0,1.0,877.0,1.0,20.0,365.0,1.0,91.0
2020-11-10 10:00:00+00:00,344.0,3365.0,2.0,1470.0,4.0,212.0,11.0,1723.0,1.0,775.0,1.0,20.0,464.0,1.0,106.0
2020-11-10 11:00:00+00:00,316.0,3220.0,2.0,1468.0,4.0,122.0,11.0,1629.0,1.0,509.0,1.0,20.0,524.0,1.0,124.0
2020-11-10 12:00:00+00:00,310.0,3234.0,1.0,1363.0,4.0,69.0,11.0,1351.0,1.0,498.0,1.0,20.0,552.0,0.0,145.0
2020-11-10 13:00:00+00:00,312.0,3222.0,0.0,1360.0,3.0,0.0,14.0,1319.0,1.0,489.0,1.0,20.0,547.0,0.0,121.0
2020-11-10 14:00:00+00:00,324.0,3088.0,0.0,1291.0,3.0,61.0,119.0,1103.0,1.0,661.0,1.0,19.0,487.0,0.0,81.0
2020-11-10 15:00:00+00:00,323.0,3122.0,0.0,1390.0,3.0,172.0,4.0,1225.0,1.0,798.0,1.0,19.0,365.0,0.0,63.0
2020-11-10 16:00:00+00:00,320.0,3398.0,0.0,1460.0,3.0,202.0,4.0,1445.0,1.0,868.0,1.0,19.0,151.0,0.0,136.0
2020-11-10 17:00:00+00:00,311.0,3422.0,0.0,1464.0,4.0,1151.0,2.0,1691.0,1.0,987.0,1.0,19.0,5.0,0.0,314.0
2020-11-10 18:00:00+00:00,320.0,3288.0,0.0,1464.0,4.0,1447.0,1.0,1791.0,1.0,1003.0,1.0,19.0,0.0,0.0,517.0
2020-11-10 19:00:00+00:00,322.0,3372.0,0.0,1466.0,4.0,614.0,3.0,1719.0,1.0,978.0,1.0,19.0,0.0,0.0,738.0
2020-11-10 20:00:00+00:00,331.0,3348.0,0.0,1467.0,4.0,542.0,3.0,1685.0,1.0,899.0,1.0,19.0,0.0,0.0,721.0
2020-11-10 21:00:00+00:00,330.0,3111.0,0.0,1423.0,4.0,16.0,3.0,1334.0,2.0,513.0,1.0,19.0,0.0,3.0,951.0
2020-11-10 22:00:00+00:00,332.0,2584.0,1.0,1278.0,4.0,0.0,5.0,961.0,2.0,396.0,1.0,18.0,0.0,5.0,1202.0
2020-11-10 23:00:00+00:00,333.0,2254.0,6.0,1180.0,13.0,135.0,5.0,1025.0,2.0,472.0,1.0,19.0,0.0,4.0,1595.0
2020-11-11 00:00:00+00:00,332.0,1785.0,9.0,1180.0,7.0,12.0,32.0,732.0,2.0,355.0,1.0,18.0,0.0,5.0,1981.0
2020-11-11 01:00:00+00:00,339.0,1779.0,8.0,1180.0,5.0,0.0,83.0,299.0,2.0,381.0,1.0,18.0,0.0,7.0,2116.0
2020-11-11 02:00:00+00:00,341.0,1748.0,8.0,1180.0,5.0,0.0,48.0,253.0,2.0,336.0,1.0,19.0,0.0,13.0,1930.0
2020-11-11 03:00:00+00:00,342.0,1728.0,7.0,1180.0,6.0,0.0,99.0,226.0,2.0,335.0,1.0,19.0,0.0,12.0,1937.0
2020-11-11 04:00:00+00:00,343.0,1730.0,6.0,1180.0,6.0,0.0,192.0,225.0,2.0,335.0,1.0,19.0,0.0,10.0,2017.0
2020-11-11 05:00:00+00:00,341.0,1906.0,6.0,1180.0,5.0,0.0,36.0,235.0,2.0,339.0,1.0,19.0,0.0,15.0,2039.0
2020-11-11 06:00:00+00:00,335.0,2539.0,1.0,1180.0,5.0,3.0,39.0,389.0,2.0,389.0,1.0,19.0,0.0,16.0,2171.0
2020-11-11 07:00:00+00:00,334.0,2895.0,1.0,1180.0,5.0,196.0,44.0,615.0,1.0,517.0,0.0,20.0,34.0,12.0,2193.0
2020-11-11 08:00:00+00:00,328.0,3012.0,1.0,1180.0,5.0,175.0,3.0,1177.0,1.0,564.0,0.0,18.0,236.0,12.0,2100.0
2020-11-11 09:00:00+00:00,321.0,3038.0,1.0,1180.0,7.0,117.0,4.0,1212.0,1.0,636.0,1.0,18.0,389.0,13.0,1671.0
2020-11-11 10:00:00+00:00,333.0,2915.0,1.0,1180.0,6.0,125.0,4.0,1274.0,1.0,733.0,1.0,19.0,411.0,15.0,1323.0
2020-11-11 11:00:00+00:00,332.0,2966.0,1.0,1180.0,6.0,175.0,3.0,1333.0,1.0,485.0,1.0,19.0,395.0,16.0,1156.0
2020-11-11 12:00:00+00:00,335.0,2692.0,1.0,1180.0,6.0,4.0,4.0,1160.0,1.0,444.0,1.0,21.0,367.0,20.0,1135.0
2020-11-11 13:00:00+00:00,348.0,2424.0,1.0,1180.0,5.0,0.0,11.0,629.0,2.0,341.0,1.0,21.0,383.0,18.0,1021.0
2020-11-11 14:00:00+00:00,351.0,2397.0,1.0,1180.0,5.0,0.0,115.0,611.0,2.0,338.0,1.0,21.0,328.0,13.0,909.0
2020-11-11 15:00:00+00:00,341.0,2470.0,1.0,1180.0,5.0,0.0,11.0,771.0,1.0,338.0,1.0,20.0,187.0,9.0,913.0
2020-11-11 16:00:00+00:00,342.0,2968.0,1.0,1180.0,5.0,128.0,5.0,1167.0,1.0,432.0,1.0,21.0,54.0,12.0,763.0
2020-11-11 17:00:00+00:00,341.0,2983.0,1.0,1180.0,5.0,1411.0,2.0,1527.0,1.0,893.0,1.0,21.0,1.0,12.0,717.0
2020-11-11 18:00:00+00:00,335.0,2988.0,1.0,1180.0,6.0,1145.0,1.0,1914.0,1.0,884.0,1.0,20.0,0.0,13.0,609.0
2020-11-11 19:00:00+00:00,340.0,3003.0,1.0,1180.0,5.0,1095.0,1.0,2023.0,1.0,944.0,1.0,21.0,0.0,13.0,625.0
2020-11-11 20:00:00+00:00,340.0,2961.0,1.0,1180.0,5.0,639.0,2.0,2015.0,1.0,967.0,1.0,21.0,0.0,10.0,626.0
2020-11-11 21:00:00+00:00,341.0,2888.0,1.0,1180.0,5.0,294.0,3.0,1698.0,1.0,713.0,1.0,21.0,0.0,10.0,626.0
2020-11-11 22:00:00+00:00,339.0,2471.0,2.0,1176.0,5.0,105.0,4.0,1342.0,1.0,464.0,1.0,21.0,0.0,10.0,610.0
2020-11-11 23:00:00+00:00,341.0,2176.0,5.0,1164.0,5.0,0.0,4.0,966.0,2.0,330.0,1.0,21.0,0.0,8.0,583.0
2020-11-12 00:00:00+00:00,342.0,1834.0,6.0,1180.0,5.0,0.0,125.0,168.0,2.0,284.0,1.0,21.0,0.0,7.0,588.0
2020-11-12 01:00:00+00:00,339.0,1778.0,6.0,1179.0,6.0,0.0,213.0,148.0,2.0,285.0,1.0,21.0,0.0,9.0,594.0
2020-11-12 02:00:00+00:00,342.0,1796.0,4.0,1177.0,5.0,0.0,212.0,161.0,2.0,287.0,1.0,21.0,0.0,9.0,604.0
2020-11-12 03:00:00+00:00,341.0,1813.0,4.0,1164.0,6.0,0.0,120.0,160.0,2.0,287.0,1.0,21.0,0.0,8.0,541.0
2020-11-12 04:00:00+00:00,337.0,1953.0,5.0,1172.0,5.0,0.0,57.0,156.0,2.0,288.0,1.0,21.0,0.0,7.0,560.0
2020-11-12 05:00:00+00:00,334.0,2060.0,5.0,1152.0,5.0,13.0,4.0,214.0,2.0,712.0,1.0,20.0,0.0,6.0,572.0
2020-11-12 06:00:00+00:00,320.0,2559.0,1.0,1123.0,4.0,367.0,3.0,449.0,2.0,746.0,1.0,21.0,0.0,6.0,601.0
2020-11-12 07:00:00+00:00,291.0,2916.0,1.0,1130.0,5.0,690.0,2.0,1199.0,1.0,853.0,1.0,20.0,8.0,9.0,637.0
2020-11-12 08:00:00+00:00,288.0,3053.0,1.0,1135.0,5.0,1215.0,1.0,1284.0,1.0,924.0,1.0,20.0,63.0,11.0,623.0
2020-11-12 09:00:00+00:00,292.0,2937.0,1.0,1135.0,5.0,1092.0,2.0,1372.0,1.0,927.0,1.0,20.0,174.0,7.0,596.0
2020-11-12 10:00:00+00:00,295.0,2860.0,1.0,1134.0,5.0,826.0,2.0,1412.0,1.0,799.0,1.0,20.0,303.0,0.0,568.0
2020-11-12 11:00:00+00:00,298.0,2830.0,1.0,1134.0,5.0,375.0,3.0,1504.0,1.0,772.0,1.0,20.0,387.0,0.0,481.0
2020-11-12 12:00:00+00:00,297.0,2824.0,1.0,1135.0,4.0,209.0,3.0,1206.0,1.0,785.0,1.0,20.0,496.0,0.0,464.0
2020-11-12 13:00:00+00:00,296.0,2734.0,1.0,1134.0,4.0,227.0,11.0,1066.0,2.0,752.0,1.0,20.0,521.0,0.0,543.0
2020-11-12 14:00:00+00:00,295.0,2833.0,1.0,1135.0,5.0,715.0,2.0,916.0,2.0,776.0,1.0,20.0,453.0,0.0,490.0
2020-11-12 15:00:00+00:00,296.0,2952.0,1.0,1135.0,6.0,1004.0,2.0,966.0,2.0,826.0,1.0,20.0,340.0,0.0,579.0
2020-11-12 16:00:00+00:00,300.0,3053.0,1.0,1134.0,5.0,1240.0,2.0,1136.0,1.0,873.0,1.0,21.0,106.0,0.0,716.0
2020-11-12 17:00:00+00:00,296.0,3074.0,1.0,1135.0,5.0,1927.0,1.0,1588.0,1.0,953.0,1.0,20.0,2.0,0.0,941.0
2020-11-12 18:00:00+00:00,313.0,3081.0,1.0,1134.0,4.0,873.0,2.0,1625.0,1.0,843.0,1.0,20.0,0.0,0.0,988.0
2020-11-12 19:00:00+00:00,327.0,3059.0,1.0,1165.0,5.0,1045.0,2.0,1773.0,1.0,929.0,1.0,21.0,0.0,3.0,1038.0
2020-11-12 20:00:00+00:00,327.0,2931.0,1.0,1180.0,4.0,445.0,3.0,1593.0,2.0,724.0,1.0,21.0,0.0,6.0,1239.0
2020-11-12 21:00:00+00:00,328.0,2652.0,1.0,1180.0,5.0,0.0,11.0,1082.0,2.0,363.0,1.0,20.0,0.0,5.0,1441.0
2020-11-12 22:00:00+00:00,328.0,2443.0,2.0,1180.0,5.0,0.0,382.0,831.0,2.0,333.0,1.0,20.0,0.0,6.0,1319.0
2020-11-12 23:00:00+00:00,329.0,2280.0,7.0,1180.0,5.0,0.0,101.0,926.0,2.0,351.0,1.0,21.0,0.0,5.0,1124.0
2020-11-13 00:00:00+00:00,328.0,1822.0,7.0,1180.0,5.0,0.0,213.0,717.0,2.0,305.0,1.0,21.0,0.0,7.0,896.0
2020-11-13 01:00:00+00:00,327.0,1742.0,8.0,1180.0,5.0,0.0,165.0,208.0,2.0,278.0,1.0,21.0,0.0,6.0,732.0
2020-11-13 02:00:00+00:00,330.0,1681.0,8.0,1180.0,4.0,0.0,4.0,165.0,2.0,287.0,1.0,21.0,0.0,4.0,650.0
2020-11-13 03:00:00+00:00,328.0,1741.0,10.0,1179.0,5.0,0.0,4.0,133.0,2.0,287.0,1.0,21.0,0.0,4.0,545.0
2020-11-13 04:00:00+00:00,331.0,2033.0,4.0,1180.0,5.0,11.0,4.0,222.0,2.0,321.0,1.0,21.0,0.0,5.0,433.0
2020-11-13 05:00:00+00:00,332.0,2073.0,4.0,1180.0,5.0,382.0,3.0,396.0,2.0,357.0,1.0,21.0,0.0,6.0,468.0
2020-11-13 06:00:00+00:00,340.0,2682.0,0.0,1180.0,5.0,558.0,2.0,1053.0,1.0,812.0,1.0,21.0,0.0,10.0,561.0
2020-11-13 07:00:00+00:00,353.0,3123.0,0.0,1180.0,5.0,720.0,2.0,1263.0,1.0,833.0,1.0,21.0,11.0,11.0,767.0
2020-11-13 08:00:00+00:00,348.0,3234.0,0.0,1180.0,5.0,522.0,2.0,1169.0,1.0,700.0,1.0,20.0,96.0,9.0,1083.0
2020-11-13 09:00:00+00:00,340.0,3475.0,0.0,1180.0,4.0,252.0,3.0,1218.0,1.0,709.0,1.0,19.0,176.0,7.0,1165.0
2020-11-13 10:00:00+00:00,343.0,3432.0,0.0,1180.0,5.0,148.0,3.0,1280.0,1.0,538.0,1.0,20.0,221.0,10.0,1206.0
2020-11-13 11:00:00+00:00,335.0,3515.0,0.0,1180.0,5.0,146.0,4.0,1536.0,1.0,641.0,1.0,21.0,230.0,9.0,1089.0
2020-11-13 12:00:00+00:00,335.0,3387.0,0.0,1180.0,5.0,274.0,3.0,1569.0,1.0,758.0,1.0,21.0,251.0,8.0,809.0
2020-11-13 13:00:00+00:00,331.0,3467.0,0.0,1180.0,5.0,46.0,4.0,1437.0,1.0,753.0,1.0,21.0,208.0,10.0,686.0
2020-11-13 14:00:00+00:00,333.0,3227.0,0.0,1180.0,5.0,162.0,4.0,1388.0,1.0,718.0,1.0,21.0,142.0,7.0,624.0
2020-11-13 15:00:00+00:00,338.0,3117.0,0.0,1180.0,5.0,843.0,2.0,1560.0,1.0,722.0,1.0,21.0,76.0,4.0,510.0
2020-11-13 16:00:00+00:00,338.0,3484.0,0.0,1179.0,5.0,509.0,2.0,1580.0,1.0,734.0,1.0,21.0,26.0,6.0,558.0
2020-11-13 17:00:00+00:00,347.0,3393.0,0.0,1179.0,5.0,820.0,2.0,1653.0,1.0,896.0,1.0,21.0,1.0,8.0,781.0
2020-11-13 18:00:00+00:00,349.0,3325.0,0.0,1180.0,5.0,1092.0,2.0,1702.0,1.0,901.0,1.0,19.0,0.0,10.0,983.0
2020-11-13 19:00:00+00:00,354.0,3377.0,0.0,1180.0,5.0,702.0,2.0,1591.0,1.0,811.0,1.0,19.0,0.0,9.0,1245.0
2020-11-13 20:00:00+00:00,356.0,3373.0,0.0,1179.0,5.0,331.0,3.0,1589.0,1.0,950.0,1.0,19.0,0.0,14.0,1381.0
2020-11-13 21:00:00+00:00,356.0,2929.0,0.0,1179.0,6.0,22.0,4.0,1182.0,1.0,744.0,1.0,19.0,0.0,18.0,1778.0
2020-11-13 22:00:00+00:00,355.0,2714.0,2.0,1179.0,5.0,0.0,441.0,582.0,2.0,295.0,1.0,18.0,0.0,18.0,2049.0
2020-11-13 23:00:00+00:00,354.0,1869.0,10.0,1158.0,5.0,103.0,85.0,639.0,2.0,336.0,1.0,18.0,0.0,16.0,2177.0
2020-11-14 00:00:00+00:00,354.0,1189.0,18.0,1165.0,5.0,117.0,324.0,418.0,2.0,351.0,1.0,18.0,0.0,14.0,2245.0
2020-11-14 01:00:00+00:00,350.0,990.0,16.0,1135.0,5.0,117.0,301.0,419.0,2.0,385.0,1.0,18.0,0.0,13.0,2146.0
2020-11-14 02:00:00+00:00,342.0,952.0,14.0,1135.0,5.0,117.0,4.0,296.0,2.0,377.0,1.0,18.0,0.0,13.0,1923.0
2020-11-14 03:00:00+00:00,346.0,963.0,13.0,1135.0,5.0,117.0,4.0,331.0,2.0,381.0,1.0,19.0,0.0,15.0,1747.0
2020-11-14 04:00:00+00:00,346.0,940.0,10.0,1135.0,5.0,117.0,4.0,310.0,2.0,656.0,1.0,20.0,0.0,17.0,1718.0
2020-11-14 05:00:00+00:00,346.0,925.0,6.0,1135.0,5.0,117.0,4.0,279.0,2.0,559.0,1.0,21.0,0.0,20.0,1854.0
2020-11-14 06:00:00+00:00,347.0,1163.0,6.0,1135.0,4.0,117.0,4.0,348.0,2.0,767.0,1.0,22.0,0.0,25.0,1916.0
2020-11-14 07:00:00+00:00,346.0,1203.0,7.0,1135.0,5.0,226.0,4.0,405.0,2.0,981.0,1.0,21.0,3.0,24.0,1782.0
2020-11-14 08:00:00+00:00,342.0,1197.0,7.0,1135.0,5.0,959.0,2.0,723.0,2.0,1048.0,1.0,21.0,44.0,25.0,1648.0
2020-11-14 09:00:00+00:00,339.0,1278.0,6.0,1135.0,5.0,1260.0,1.0,819.0,2.0,1069.0,1.0,21.0,138.0,25.0,1414.0
2020-11-14 10:00:00+00:00,343.0,1290.0,7.0,1135.0,5.0,824.0,2.0,928.0,2.0,993.0,1.0,22.0,208.0,25.0,1265.0
2020-11-14 11:00:00+00:00,345.0,1275.0,6.0,1128.0,5.0,945.0,1.0,930.0,1.0,1002.0,1.0,23.0,189.0,25.0,1324.0
2020-11-14 12:00:00+00:00,345.0,1233.0,6.0,1118.0,4.0,759.0,2.0,998.0,1.0,1035.0,1.0,22.0,179.0,25.0,1450.0
2020-11-14 13:00:00+00:00,349.0,1164.0,6.0,1122.0,4.0,790.0,2.0,931.0,1.0,997.0,1.0,22.0,181.0,25.0,1460.0
2020-11-14 14:00:00+00:00,347.0,1146.0,7.0,1125.0,4.0,896.0,2.0,683.0,1.0,655.0,1.0,23.0,169.0,24.0,1429.0
2020-11-14 15:00:00+00:00,348.0,1150.0,7.0,1124.0,5.0,564.0,2.0,814.0,1.0,621.0,1.0,21.0,103.0,18.0,1592.0
2020-11-14 16:00:00+00:00,352.0,1146.0,7.0,1119.0,5.0,1283.0,2.0,835.0,1.0,708.0,1.0,23.0,35.0,11.0,1720.0
2020-11-14 17:00:00+00:00,352.0,1172.0,7.0,1119.0,5.0,1689.0,2.0,979.0,1.0,742.0,1.0,22.0,1.0,16.0,1634.0
2020-11-14 18:00:00+00:00,349.0,1188.0,7.0,1120.0,5.0,1535.0,2.0,1321.0,1.0,805.0,1.0,22.0,0.0,20.0,1372.0
2020-11-14 19:00:00+00:00,354.0,1223.0,7.0,1120.0,5.0,1017.0,2.0,1132.0,2.0,792.0,1.0,22.0,0.0,25.0,1554.0
2020-11-14 20:00:00+00:00,362.0,1192.0,7.0,1120.0,4.0,487.0,2.0,921.0,2.0,449.0,1.0,22.0,0.0,25.0,1971.0
2020-11-14 21:00:00+00:00,357.0,981.0,6.0,1132.0,5.0,150.0,4.0,769.0,2.0,312.0,1.0,23.0,0.0,23.0,2196.0
2020-11-14 22:00:00+00:00,344.0,790.0,9.0,923.0,5.0,0.0,310.0,505.0,2.0,327.0,1.0,22.0,0.0,25.0,2155.0
2020-11-14 23:00:00+00:00,341.0,484.0,12.0,370.0,33.0,49.0,703.0,950.0,2.0,558.0,1.0,23.0,0.0,24.0,2147.0
2020-11-15 00:00:00+00:00,340.0,373.0,13.0,205.0,35.0,0.0,827.0,427.0,2.0,128.0,1.0,22.0,0.0,24.0,2492.0
2020-11-15 01:00:00+00:00,341.0,373.0,9.0,92.0,30.0,0.0,1375.0,238.0,2.0,9.0,1.0,22.0,0.0,25.0,2904.0
2020-11-15 02:00:00+00:00,345.0,373.0,9.0,90.0,23.0,0.0,1421.0,272.0,2.0,7.0,1.0,22.0,0.0,25.0,2995.0
2020-11-15 03:00:00+00:00,351.0,374.0,9.0,90.0,21.0,0.0,1323.0,325.0,2.0,7.0,1.0,22.0,0.0,25.0,2959.0
2020-11-15 04:00:00+00:00,353.0,374.0,9.0,90.0,20.0,0.0,1255.0,286.0,2.0,7.0,1.0,22.0,0.0,25.0,2924.0
2020-11-15 05:00:00+00:00,353.0,372.0,9.0,89.0,22.0,0.0,1354.0,329.0,2.0,7.0,1.0,21.0,0.0,25.0,2946.0
2020-11-15 06:00:00+00:00,348.0,371.0,9.0,90.0,22.0,0.0,1308.0,329.0,2.0,11.0,1.0,21.0,0.0,25.0,2884.0
2020-11-15 07:00:00+00:00,349.0,377.0,9.0,90.0,21.0,0.0,1500.0,312.0,2.0,190.0,1.0,22.0,14.0,25.0,2872.0
2020-11-15 08:00:00+00:00,344.0,384.0,9.0,90.0,21.0,0.0,1678.0,300.0,2.0,334.0,1.0,22.0,147.0,24.0,2928.0
2020-11-15 09:00:00+00:00,342.0,383.0,8.0,90.0,20.0,0.0,1475.0,454.0,1.0,223.0,1.0,22.0,305.0,25.0,2966.0
2020-11-15 10:00:00+00:00,345.0,379.0,8.0,90.0,20.0,0.0,1286.0,512.0,2.0,286.0,1.0,22.0,400.0,22.0,2820.0
2020-11-15 11:00:00+00:00,353.0,380.0,9.0,90.0,20.0,0.0,1132.0,389.0,2.0,408.0,1.0,23.0,430.0,18.0,2682.0
2020-11-15 12:00:00+00:00,351.0,380.0,8.0,137.0,19.0,0.0,993.0,335.0,2.0,391.0,1.0,22.0,453.0,13.0,2589.0
2020-11-15 13:00:00+00:00,347.0,378.0,9.0,179.0,20.0,0.0,1322.0,288.0,2.0,366.0,1.0,22.0,409.0,2.0,2453.0
2020-11-15 14:00:00+00:00,353.0,381.0,9.0,117.0,19.0,0.0,1457.0,466.0,2.0,281.0,1.0,21.0,328.0,2.0,2140.0
2020-11-15 15:00:00+00:00,355.0,385.0,9.0,190.0,19.0,0.0,1421.0,508.0,2.0,370.0,1.0,23.0,204.0,0.0,1896.0
2020-11-15 16:00:00+00:00,354.0,383.0,8.0,295.0,20.0,54.0,425.0,510.0,2.0,416.0,1.0,21.0,62.0,0.0,1637.0
2020-11-15 17:00:00+00:00,354.0,377.0,9.0,295.0,20.0,556.0,3.0,769.0,1.0,595.0,1.0,21.0,1.0,0.0,1382.0
2020-11-15 18:00:00+00:00,353.0,374.0,9.0,295.0,19.0,1034.0,2.0,860.0,1.0,795.0,1.0,21.0,0.0,0.0,1237.0
2020-11-15 19:00:00+00:00,346.0,371.0,9.0,295.0,19.0,1399.0,2.0,980.0,1.0,959.0,1.0,19.0,0.0,0.0,1087.0
2020-11-15 20:00:00+00:00,349.0,369.0,9.0,295.0,25.0,1128.0,2.0,898.0,2.0,924.0,1.0,21.0,0.0,0.0,882.0
2020-11-15 21:00:00+00:00,332.0,367.0,9.0,295.0,30.0,675.0,2.0,992.0,2.0,831.0,1.0,18.0,0.0,1.0,801.0
2020-11-15 22:00:00+00:00,328.0,372.0,10.0,295.0,33.0,464.0,3.0,931.0,2.0,409.0,1.0,17.0,0.0,2.0,717.0
2020-11-15 23:00:00+00:00,325.0,380.0,12.0,295.0,33.0,16.0,4.0,792.0,2.0,394.0,1.0,16.0,0.0,0.0,640.0
2020-11-16 00:00:00+00:00,326.0,377.0,13.0,295.0,35.0,0.0,91.0,500.0,2.0,279.0,1.0,16.0,0.0,0.0,539.0
2020-11-16 01:00:00+00:00,327.0,376.0,14.0,295.0,40.0,112.0,246.0,492.0,2.0,377.0,1.0,17.0,0.0,0.0,510.0
2020-11-16 02:00:00+00:00,322.0,376.0,18.0,295.0,39.0,117.0,766.0,328.0,2.0,370.0,1.0,16.0,0.0,0.0,649.0
2020-11-16 03:00:00+00:00,328.0,382.0,24.0,295.0,38.0,117.0,646.0,330.0,2.0,376.0,1.0,18.0,0.0,0.0,707.0
2020-11-16 04:00:00+00:00,328.0,482.0,23.0,418.0,7.0,146.0,379.0,323.0,2.0,381.0,1.0,17.0,0.0,0.0,741.0
2020-11-16 05:00:00+00:00,326.0,1052.0,1.0,654.0,5.0,242.0,34.0,490.0,2.0,425.0,1.0,17.0,0.0,1.0,614.0
2020-11-16 06:00:00+00:00,326.0,1798.0,2.0,952.0,5.0,611.0,6.0,691.0,1.0,965.0,1.0,17.0,0.0,1.0,434.0
2020-11-16 07:00:00+00:00,328.0,2737.0,0.0,1167.0,5.0,384.0,5.0,826.0,2.0,910.0,1.0,17.0,6.0,1.0,367.0
2020-11-16 08:00:00+00:00,320.0,3078.0,0.0,1179.0,5.0,455.0,5.0,1124.0,2.0,946.0,1.0,17.0,70.0,0.0,223.0
2020-11-16 09:00:00+00:00,329.0,3332.0,0.0,1179.0,5.0,308.0,5.0,1155.0,2.0,711.0,1.0,19.0,192.0,0.0,141.0
2020-11-16 10:00:00+00:00,332.0,3363.0,0.0,1179.0,5.0,641.0,3.0,1185.0,2.0,840.0,0.0,19.0,228.0,0.0,56.0
2020-11-16 11:00:00+00:00,341.0,3309.0,0.0,1179.0,4.0,559.0,3.0,1186.0,2.0,822.0,1.0,19.0,323.0,0.0,19.0
2020-11-16 12:00:00+00:00,346.0,3159.0,0.0,1179.0,5.0,243.0,3.0,1147.0,2.0,739.0,1.0,19.0,391.0,0.0,9.0
2020-11-16 13:00:00+00:00,347.0,3035.0,0.0,1179.0,4.0,416.0,3.0,1120.0,2.0,684.0,1.0,20.0,415.0,0.0,10.0
2020-11-16 14:00:00+00:00,354.0,3131.0,0.0,1178.0,5.0,376.0,2.0,986.0,2.0,639.0,1.0,21.0,366.0,0.0,12.0
2020-11-16 15:00:00+00:00,355.0,3273.0,0.0,1179.0,5.0,498.0,3.0,962.0,2.0,680.0,1.0,21.0,247.0,0.0,11.0
2020-11-16 16:00:00+00:00,356.0,3294.0,0.0,1179.0,5.0,1328.0,2.0,1574.0,1.0,825.0,1.0,20.0,81.0,0.0,20.0
2020-11-16 17:00:00+00:00,351.0,3329.0,0.0,1179.0,5.0,1819.0,1.0,1902.0,1.0,1014.0,1.0,22.0,2.0,0.0,43.0
2020-11-16 18:00:00+00:00,359.0,3286.0,0.0,1179.0,5.0,1653.0,2.0,1620.0,1.0,1097.0,1.0,20.0,0.0,0.0,47.0
2020-11-16 19:00:00+00:00,373.0,3357.0,0.0,1180.0,5.0,1718.0,2.0,1700.0,1.0,1045.0,1.0,21.0,0.0,0.0,47.0
2020-11-16 20:00:00+00:00,374.0,3275.0,0.0,1180.0,5.0,1254.0,2.0,1440.0,2.0,1019.0,1.0,20.0,0.0,0.0,63.0
2020-11-16 21:00:00+00:00,366.0,3173.0,0.0,1180.0,5.0,413.0,3.0,1274.0,2.0,610.0,1.0,19.0,0.0,0.0,117.0
2020-11-16 22:00:00+00:00,369.0,3095.0,0.0,1180.0,5.0,175.0,4.0,1164.0,2.0,527.0,1.0,20.0,0.0,0.0,163.0
2020-11-16 23:00:00+00:00,367.0,2747.0,2.0,1180.0,5.0,116.0,4.0,840.0,2.0,490.0,1.0,21.0,0.0,0.0,232.0
2020-11-17 00:00:00+00:00,367.0,2080.0,6.0,1179.0,5.0,117.0,4.0,613.0,2.0,493.0,1.0,20.0,0.0,0.0,391.0
2020-11-17 01:00:00+00:00,364.0,1980.0,6.0,1179.0,5.0,117.0,4.0,612.0,2.0,428.0,1.0,19.0,0.0,1.0,552.0
2020-11-17 02:00:00+00:00,363.0,1981.0,6.0,1179.0,4.0,114.0,4.0,420.0,2.0,446.0,1.0,19.0,0.0,2.0,745.0
2020-11-17 03:00:00+00:00,359.0,1992.0,6.0,1180.0,5.0,0.0,4.0,332.0,2.0,352.0,1.0,18.0,0.0,1.0,966.0
2020-11-17 04:00:00+00:00,357.0,2021.0,6.0,1179.0,4.0,7.0,80.0,275.0,2.0,348.0,1.0,18.0,0.0,2.0,1183.0
2020-11-17 05:00:00+00:00,355.0,2250.0,5.0,1179.0,5.0,137.0,4.0,576.0,2.0,378.0,1.0,18.0,0.0,3.0,1333.0
2020-11-17 06:00:00+00:00,366.0,2622.0,1.0,1178.0,5.0,117.0,4.0,865.0,1.0,595.0,1.0,22.0,0.0,2.0,1427.0
2020-11-17 07:00:00+00:00,371.0,3039.0,0.0,1179.0,6.0,117.0,4.0,1266.0,1.0,601.0,1.0,22.0,10.0,3.0,1601.0
2020-11-17 08:00:00+00:00,372.0,3021.0,0.0,1175.0,5.0,185.0,3.0,1376.0,1.0,618.0,1.0,23.0,96.0,7.0,1822.0
2020-11-17 09:00:00+00:00,375.0,3137.0,0.0,1179.0,5.0,117.0,4.0,1335.0,1.0,365.0,1.0,24.0,196.0,11.0,1830.0
2020-11-17 10:00:00+00:00,366.0,2958.0,0.0,1179.0,5.0,1.0,4.0,1399.0,1.0,370.0,1.0,24.0,285.0,13.0,1646.0
2020-11-17 11:00:00+00:00,361.0,3211.0,0.0,1179.0,5.0,7.0,3.0,1438.0,1.0,354.0,1.0,25.0,357.0,11.0,1567.0
