,Actual Total Load [MW] - Germany (DE)
5363,49306.75
5364,47793.5
5365,47057.0
5366,46572.0
5367,46074.25
5368,47365.5
5369,48088.75
5370,48115.25
5371,48104.0
5372,48773.5
5373,47209.0
5374,44261.75
5375,41944.5
5376,40645.0
5377,39646.75
5378,39769.25
5379,41231.25
5380,45386.75
5381,52179.25
5382,57953.75
5383,62358.0
5384,64705.25
5385,66492.5
5386,67705.0
5387,67105.25
5388,66693.5
5389,65028.25
5390,63666.0
5391,63085.0
5392,62975.75
5393,62377.75
5394,61073.5
5395,58772.75
5396,57297.75
5397,53526.0
5398,49859.5
5399,47084.0
5400,45318.75
5401,44125.0
5402,43992.75
5403,44910.5
5404,48140.5
5405,54717.75
5406,59570.0
5407,62773.25
5408,64314.0
5409,65820.0
5410,67492.75
5411,67207.25
5412,66144.0
5413,65212.25
5414,64465.5
5415,63130.25
5416,62542.5
5417,62204.25
5418,61211.0
5419,58809.25
5420,57162.5
5421,53298.0
5422,49142.25
5423,46600.25
5424,44951.0
5425,43882.0
5426,43901.75
5427,44750.25
5428,47743.25
5429,52972.5
5430,57706.0
5431,60722.25
5432,62282.5
5433,63777.75
5434,64922.25
5435,64599.25
5436,63278.25
5437,62213.25
5438,61345.25
5439,60151.75
5440,59864.25
5441,59421.5
5442,58760.25
5443,56749.75
5444,55877.0
5445,52308.5
5446,48328.0
5447,45444.5
5448,43945.5
5449,43013.0
5450,43120.5
5451,44153.5
5452,47948.0
5453,54137.75
5454,58207.25
5455,61677.75
5456,63056.5
5457,64888.5
5458,66758.5
5459,66751.75
5460,65984.5
5461,64694.5
5462,63968.75
5463,62761.75
5464,62399.0
5465,61905.5
5466,61001.0
5467,59163.0
5468,58160.25
5469,54291.5
5470,50292.25
5471,47607.5
5472,45734.75
5473,44651.5
5474,44319.75
5475,45085.0
5476,48258.25
5477,54335.5
5478,59429.5
5479,62640.25
5480,63925.25
5481,65480.75
5482,66625.75
5483,66152.5
5484,65062.5
5485,63280.0
5486,62159.25
5487,60943.75
5488,60992.25
5489,60452.25
5490,59410.75
5491,57372.25
5492,55346.5
5493,51470.25
5494,48051.5
5495,45452.5
5496,43935.0
5497,42852.75
5498,42263.25
5499,42237.75
5500,42862.25
5501,44275.25
5502,47243.25
5503,51369.0
5504,53860.75
5505,55363.5
5506,56514.5
5507,55697.75
5508,54324.5
5509,53263.75
5510,52652.5
5511,51856.0
5512,51996.25
5513,51887.0
5514,50945.25
5515,49450.5
5516,48748.5
5517,46259.75
5518,43598.5
5519,41413.5
5520,39616.75
5521,38724.25
5522,38465.5
5523,38180.0
5524,38748.5
5525,38687.75
5526,40742.75
5527,44383.25
5528,46724.0
5529,48815.0
5530,50698.0
5531,50397.5
5532,48896.25
5533,47832.75
5534,47095.0
5535,46959.75
5536,48409.25
5537,50146.0
5538,50147.5
5539,50068.5
5540,50289.25
5541,48428.0
5542,45540.25
5543,43261.5
5544,42033.75
5545,41574.25
5546,41729.75
5547,42998.75
5548,46816.0
5549,54449.5
5550,59793.75
5551,63370.0
5552,65039.0
5553,66545.0
5554,67961.25
5555,67853.75
5556,67499.5
5557,66047.25
5558,64900.75
5559,63484.25
5560,63192.75
5561,63039.25
5562,61983.5
5563,60262.75
5564,58153.5
5565,54121.75
5566,50118.0
5567,46994.75
5568,45281.25
5569,44276.25
5570,44209.25
5571,45066.75
5572,48528.75
5573,55554.75
5574,60668.25
5575,63845.75
5576,65097.5
5577,66284.25
5578,67372.25
5579,66946.5
5580,66043.75
5581,65329.0
5582,64540.5
5583,62929.75
5584,62438.25
5585,62163.5
5586,61297.0
5587,59627.5
5588,57911.25
5589,53397.25
5590,49363.75
5591,47591.0
5592,45739.25
5593,44966.75
5594,45164.25
5595,46100.5
5596,49469.0
5597,56159.25
5598,61356.75
5599,64485.75
5600,66243.75
5601,67362.25
5602,68473.0
5603,68283.75
5604,67400.25
5605,66345.75
5606,65456.5
5607,64204.75
5608,63965.25
5609,63419.25
5610,62728.75
5611,61217.75
5612,59523.75
5613,55054.75
5614,50952.75
5615,48397.5
5616,46608.5
5617,45523.75
5618,45342.0
5619,46204.0
5620,49409.75
5621,56239.0
5622,61615.5
5623,65128.25
5624,66522.25
5625,67994.5
5626,68920.5
5627,68508.0
5628,67976.0
5629,67632.5
5630,67358.75
5631,65883.5
5632,65620.0
5633,64936.0
5634,63698.5
5635,61407.5
5636,59018.75
5637,54850.25
5638,51456.5
5639,48623.5
5640,46981.0
5641,45997.0
5642,45903.75
5643,46968.5
5644,50609.5
5645,57537.75
5646,62401.5
5647,66369.25
5648,67645.0
5649,68723.0
5650,69471.0
5651,68745.0
5652,67445.75
5653,65980.0
5654,64767.75
5655,62954.25
5656,62133.75
5657,61267.75
5658,60069.75
5659,58239.25
5660,55441.0
5661,51428.5
5662,48257.0
5663,45650.5
5664,43728.5
5665,42734.25
5666,42316.0
5667,42232.75
5668,42870.5
5669,44529.0
5670,47748.5
5671,51411.75
5672,54251.0
5673,56275.0
5674,57408.25
5675,56399.25
5676,54424.0
5677,52923.75
5678,52065.5
5679,51770.75
5680,51986.25
5681,52259.0
5682,50980.75
5683,49729.5
5684,48720.5
5685,46650.0
5686,43940.75
5687,41256.0
5688,39603.5
5689,38319.75
5690,37888.0
5691,38178.5
5692,38674.75
5693,39314.0
5694,40949.5
5695,43776.75
5696,46590.5
5697,48868.0
5698,51125.75
5699,50591.0
5700,48237.5
5701,46732.0
5702,46081.25
5703,45834.5
5704,46931.5
5705,48233.0
5706,48510.25
5707,49061.0
5708,48499.25
5709,46924.0
5710,44166.0
5711,42305.5
5712,41604.0
5713,41396.75
5714,41840.0
5715,43494.25
5716,48404.5
5717,57204.75
5718,62789.5
5719,66058.5
5720,67590.5
5721,69233.0
5722,71369.5
5723,70604.0
5724,69664.0
5725,68216.0
5726,67111.25
5727,65475.75
5728,65014.5
5729,64246.25
5730,63094.5
5731,61992.75
5732,59424.75
5733,54742.75
5734,50415.75
5735,47854.75
5736,46089.75
5737,45204.0
5738,45283.25
5739,46224.5
5740,49928.75
5741,57079.5
5742,61648.75
5743,64695.25
5744,65262.75
5745,66338.75
5746,67926.75
5747,67273.5
5748,66134.0
5749,64983.5
5750,64185.0
5751,62777.0
5752,62479.0
5753,62065.0
5754,61527.75
5755,60759.0
5756,58163.25
5757,53588.75
5758,49404.25
5759,47034.75
5760,45712.25
5761,44683.75
5762,44755.5
5763,45880.75
5764,49660.25
5765,56881.5
5766,61560.5
5767,64370.25
5768,65582.25
5769,66663.75
5770,68070.25
5771,68133.0
5772,68069.5
5773,67116.75
5774,66062.25
5775,64491.75
5776,64262.25
5777,64021.75
5778,63462.0
5779,62653.75
5780,59686.0
5781,55415.5
5782,51169.5
5783,48446.25
5784,46981.25
5785,45658.75
5786,45732.5
5787,46846.75
5788,50415.25
5789,58459.0
5790,63305.5
5791,66429.0
5792,66980.5
5793,68141.75
5794,69532.0
5795,69244.0
5796,68482.5
5797,66871.5
5798,65553.75
5799,64311.75
5800,64109.5
5801,63556.0
5802,62857.75
5803,61975.5
5804,58913.5
5805,54833.5
5806,50827.25
5807,47930.0
5808,46295.75
5809,45392.25
5810,45419.75
5811,46192.0
5812,49769.25
5813,57350.0
5814,61992.75
5815,64744.0
5816,65248.25
5817,66218.5
5818,67273.25
5819,66692.5
5820,65190.0
5821,63746.25
5822,62542.5
5823,61280.25
5824,61125.75
5825,60178.75
5826,59276.75
5827,58142.75
5828,54982.0
5829,50823.25
5830,47337.75
5831,44830.5
5832,42972.5
5833,41688.0
5834,41455.25
5835,41574.75
5836,42535.5
5837,44225.75
5838,46849.25
5839,50654.75
5840,53377.0
5841,54707.75
5842,55642.25
5843,55087.75
5844,53172.5
5845,51087.25
5846,50465.75
5847,50153.5
5848,50707.0
5849,51351.0
5850,50967.5
5851,50438.0
5852,48132.25
5853,45894.75
5854,43070.75
5855,40378.75
5856,38803.25
5857,37856.25
5858,37551.75
5859,37565.5
5860,38244.75
5861,38806.0
5862,40316.25
5863,43692.5
5864,46708.0
5865,48630.25
5866,50682.75
5867,50956.5
5868,49500.0
5869,47662.0
5870,46907.5
5871,47061.75
5872,48604.5
5873,49652.0
5874,50218.5
5875,51100.5
5876,49539.75
5877,47855.5
5878,44907.0
5879,43084.0
5880,41888.0
5881,41371.0
5882,41466.25
5883,43054.0
5884,47708.25
5885,56522.25
5886,62118.5
5887,65153.25
5888,66197.0
5889,67556.75
5890,68831.75
5891,68405.75
5892,67872.0
5893,66648.5
5894,65654.5
5895,64398.5
5896,63458.75
5897,63349.25
5898,63016.5
5899,62937.25
5900,59442.5
5901,54559.25
5902,50213.75
5903,47583.5
5904,45693.5
5905,44477.0
5906,44532.25
5907,45474.25
5908,49250.0
5909,57653.25
5910,62449.25
5911,65429.0
5912,66014.5
5913,67275.75
5914,68485.0
5915,68004.25
5916,67188.0
5917,66410.25
5918,65162.5
5919,63644.25
5920,63382.75
5921,63175.5
5922,62693.25
5923,62702.0
5924,59259.5
5925,54717.5
5926,50576.0
5927,47349.75
5928,45371.75
5929,44238.5
5930,44420.5
5931,45549.5
5932,49263.5
5933,56998.5
5934,61965.0
5935,64642.75
5936,65353.5
5937,66482.75
5938,67609.25
5939,67093.5
5940,66409.75
5941,65462.75
5942,64408.0
5943,63163.0
5944,62736.0
5945,62582.5
5946,62558.0
5947,62535.75
5948,59159.5
5949,54722.0
5950,50551.75
5951,47541.5
5952,45864.5
5953,44634.25
5954,44607.75
5955,45662.25
5956,49599.5
5957,57398.25
5958,61956.0
5959,64324.5
5960,65375.75
5961,66694.5
5962,68204.5
5963,68192.25
5964,67846.0
5965,66668.75
5966,65527.0
5967,64145.25
5968,63725.5
5969,63330.25
5970,63521.0
5971,63644.5
5972,60139.5
5973,55540.75
5974,51158.25
5975,48393.75
5976,46478.25
5977,45280.75
5978,45834.75
5979,46509.0
5980,50107.5
5981,58139.25
5982,62795.0
5983,65841.25
5984,66868.25
5985,68031.0
5986,68689.75
5987,67657.5
5988,66444.25
5989,64655.25
5990,63702.0
5991,62590.0
5992,61749.0
5993,61256.0
5994,60664.0
5995,60205.75
5996,56889.75
5997,53019.75
5998,49075.75
5999,46354.0
6000,44683.75
6001,43752.0
6002,43243.5
6003,43483.25
6004,44464.0
6005,46724.0
6006,49448.5
6007,53508.25
6008,55830.0
6009,56685.5
6010,57490.75
6011,56554.0
6012,54217.25
6013,52402.0
6014,51663.25
6015,51594.75
6016,52275.0
6017,52173.25
6018,52315.25
6019,52092.75
6020,49308.75
6021,46786.25
6022,43759.0
6023,41154.25
6024,39030.0
6025,37903.5
6026,37068.5
6027,37188.5
6028,37660.75
6029,38670.0
6030,40409.75
6031,43809.0
6032,46404.5
6033,48571.5
6034,50347.5
6035,49987.25
6036,48003.25
6037,46595.5
6038,46094.25
6039,46006.5
6040,46841.75
6041,48505.25
6042,49816.5
6043,51655.5
6044,49720.0
6045,47968.0
6046,44860.0
6047,43154.5
6048,41668.25
6049,40919.25
6050,41168.25
6051,42873.0
6052,47432.25
6053,56285.25
6054,61475.0
6055,64477.75
6056,65479.0
6057,66785.5
6058,68226.25
6059,67864.75
6060,67247.75
6061,65951.75
6062,64956.25
6063,63501.0
6064,63396.0
6065,63234.5
6066,63643.25
6067,62963.0
6068,58535.75
6069,54032.25
6070,49993.5
6071,47011.0
6072,45421.5
6073,44702.75
6074,44958.5
6075,46374.25
6076,50919.75
6077,59953.75
6078,64849.75
6079,67774.25
6080,68961.75
6081,70607.5
6082,71306.75
6083,70399.75
6084,70622.5
6085,69616.75
6086,68760.0
6087,66911.25
6088,66522.0
6089,65908.75
6090,65662.5
6091,65159.0
6092,61088.75
6093,56186.25
6094,51541.0
6095,48506.25
6096,46862.75
6097,45996.25
6098,46465.0
6099,47673.25
6100,51208.0
6101,59317.25
6102,63893.75
6103,66549.75
6104,67406.5
6105,68401.75
6106,69851.25
6107,68967.0
6108,68588.75
6109,67328.5
6110,66528.0
6111,65169.5
6112,64995.75
6113,64946.5
6114,64977.0
6115,63967.75
6116,59329.75
6117,54636.25
6118,50237.75
6119,47527.0
6120,45833.25
6121,44557.75
6122,44579.75
6123,45378.0
6124,49231.75
6125,57947.0
6126,63042.5
6127,65552.25
6128,65790.25
6129,67151.25
6130,68088.0
6131,67591.0
6132,66952.25
6133,66258.75
6134,65577.75
6135,63740.75
6136,63486.0
6137,63277.25
6138,63880.0
6139,63002.0
6140,58535.0
6141,53798.0
6142,49839.75
6143,47481.75
6144,45717.5
6145,44683.5
6146,44692.5
6147,45667.5
6148,49766.25
6149,58342.75
6150,63365.5
6151,66066.25
6152,66773.0
6153,67827.75
6154,68285.0
6155,67435.75
6156,65739.25
6157,64073.0
6158,62593.5
6159,61437.75
6160,61412.75
6161,61199.75
6162,61524.25
6163,60530.25
6164,56622.25
6165,52633.0
6166,48936.5
6167,46091.0
6168,43893.25
6169,42542.0
6170,42318.5
6171,42536.25
6172,43670.75
6173,46084.75
6174,48934.75
6175,52833.5
6176,55205.75
6177,57036.75
6178,57737.5
6179,57222.5
6180,54877.25
6181,52701.25
6182,51407.0
6183,51501.0
6184,52290.0
6185,52976.5
6186,53031.75
6187,52107.5
6188,48776.5
6189,45954.5
6190,43089.25
6191,40226.25
6192,38221.0
6193,37021.5
6194,36500.5
6195,36724.0
6196,37251.0
6197,38141.25
6198,39735.0
6199,43460.0
6200,46614.5
6201,48613.25
6202,50463.5
6203,50405.5
6204,48802.25
6205,47471.75
6206,46674.25
6207,46583.5
6208,47932.25
6209,49840.25
6210,51423.5
6211,52132.75
6212,49737.5
6213,47989.0
6214,45374.25
6215,42956.25
6216,41184.25
6217,40452.0
6218,40851.0
6219,42382.0
6220,47046.0
6221,56884.75
6222,62080.75
6223,64980.5
6224,65327.25
6225,66626.25
6226,67610.25
6227,67413.0
6228,66922.0
6229,65857.5
6230,64996.0
6231,63148.25
6232,62495.0
6233,62681.25
6234,63578.0
6235,62811.75
6236,58105.0
6237,53238.5
6238,49291.0
6239,46536.75
6240,45348.25
6241,44989.25
6242,45252.0
6243,46391.5
6244,50812.5
6245,60043.75
6246,64797.5
6247,67049.75
6248,67355.0
6249,68733.0
6250,69678.0
6251,69580.75
6252,69613.5
6253,68812.0
6254,68013.0
6255,67010.0
6256,66896.0
6257,66195.5
6258,66728.5
6259,65730.25
6260,61484.0
6261,57201.5
6262,52618.25
6263,49185.75
6264,47096.5
6265,46359.75
6266,46455.5
6267,47370.5
6268,51079.5
6269,59416.5
6270,64667.75
6271,67294.0
6272,67982.0
6273,68934.5
6274,69828.5
6275,69445.25
6276,69298.25
6277,68768.0
6278,68182.75
6279,66545.5
6280,66011.0
6281,65849.0
6282,66905.75
6283,65804.0
6284,61392.75
6285,57207.75
6286,53082.0
6287,49651.75
6288,48239.25
6289,46911.5
6290,47053.25
6291,47851.25
6292,51627.0
6293,60399.75
6294,64325.25
6295,66798.25
6296,67362.0
6297,68705.25
6298,69986.5
6299,69701.0
6300,69847.0
6301,68922.0
6302,67763.75
6303,66365.5
6304,65376.75
6305,64738.0
6306,65476.75
6307,64259.0
6308,60046.5
6309,56056.25
6310,52319.5
6311,49190.0
6312,47669.5
6313,46911.0
6314,47494.0
6315,49120.25
6316,53049.0
6317,62610.0
6318,67825.75
6319,70538.75
6320,71931.0
6321,73176.5
6322,74029.25
6323,72472.5
6324,71181.75
6325,69987.5
6326,68288.0
6327,66472.75
6328,66286.0
6329,65798.25
6330,65872.75
6331,63607.25
6332,59303.5
6333,55084.0
6334,51177.75
6335,48934.5
6336,46843.25
6337,45413.75
6338,45009.75
6339,45004.75
6340,46150.75
6341,48725.5
6342,50868.25
6343,54413.75
6344,57431.25
6345,59107.5
6346,60052.0
6347,58397.5
6348,56255.25
6349,54167.0
6350,53851.25
6351,53667.5
6352,54859.25
6353,56102.0
6354,56887.5
6355,54380.25
6356,50977.0
6357,48232.0
6358,45035.5
6359,42304.5
6360,40393.5
6361,39088.75
6362,38714.75
6363,38450.5
6364,38684.5
6365,39682.5
6366,41495.0
6367,45092.5
6368,48045.0
6369,50649.5
6370,53245.75
6371,52793.75
6372,51111.5
6373,50668.0
6374,50632.75
6375,50817.5
6376,52488.75
6377,54213.5
6378,55824.0
6379,54491.25
6380,51698.5
6381,49587.25
6382,46906.0
6383,45140.75
6384,44163.0
6385,43605.5
6386,43968.5
6387,45581.0
6388,50291.5
6389,60032.25
6390,65346.75
6391,67705.25
6392,68941.0
6393,69836.75
6394,70842.25
6395,70205.25
6396,69206.0
6397,67940.0
6398,66318.75
6399,65046.0
6400,65710.0
6401,66145.75
6402,67799.75
6403,66119.75
6404,61213.25
6405,56784.5
6406,51813.0
6407,48754.0
6408,47090.5
6409,46159.25
6410,46418.5
6411,47748.75
6412,51728.75
6413,60234.75
6414,65048.5
6415,67107.0
6416,66994.0
6417,67598.5
6418,68205.25
6419,67761.25
6420,67135.0
6421,65896.0
6422,64838.75
6423,63010.25
6424,62281.5
6425,63498.25
6426,65746.75
6427,63972.5
6428,59472.75
6429,55583.75
6430,52114.25
6431,48958.75
6432,47654.75
6433,46867.25
6434,47360.0
6435,48874.5
6436,53342.25
6437,62606.75
6438,67549.75
6439,69424.5
6440,69591.5
6441,70071.5
6442,71274.0
6443,70027.5
6444,69144.25
6445,67981.25
6446,67284.75
6447,65894.0
6448,65536.75
6449,66452.25
6450,68233.0
6451,66877.75
6452,62789.75
6453,58207.0
6454,53524.25
6455,49854.5
6456,48523.25
6457,47553.75
6458,47746.25
6459,48859.25
6460,52940.25
6461,61141.75
6462,65997.5
6463,67825.0
6464,67777.75
6465,68547.5
6466,69892.25
6467,69292.5
6468,68642.75
6469,67315.75
6470,66360.0
6471,64813.0
6472,64732.0
6473,64987.75
6474,67240.75
6475,65448.25
6476,61254.75
6477,57136.0
6478,52866.5
6479,49865.0
6480,48290.5
6481,47391.5
6482,48049.0
6483,49352.5
6484,53133.25
6485,61779.75
6486,66699.25
6487,68638.0
6488,69463.75
6489,70482.0
6490,70761.0
6491,70143.25
6492,68282.5
6493,66599.75
6494,65747.25
6495,64608.0
6496,64175.5
6497,64091.5
6498,65261.5
6499,62679.75
6500,58409.75
6501,54560.0
6502,50199.0
6503,47181.0
6504,45087.75
6505,44044.5
6506,44063.75
6507,44073.5
6508,44746.75
6509,47056.25
6510,49541.0
6511,53038.25
6512,55957.0
6513,57158.5
6514,56985.0
6515,55586.5
6516,53959.5
6517,52315.25
6518,51590.75
6519,51250.25
6520,52351.75
6521,54079.25
6522,56064.75
6523,54010.0
6524,51082.75
6525,48665.5
6526,45378.25
6527,42593.75
6528,41201.5
6529,40297.75
6530,40099.75
6531,40357.75
6532,40991.0
6533,41308.0
6534,42950.25
6535,45988.75
6536,48603.75
6537,50082.75
6538,51883.25
6539,51297.0
6540,49509.75
6541,47957.0
6542,46925.25
6543,46094.75
6544,47575.25
6545,50174.25
6546,52812.25
6547,51727.5
6548,49147.25
6549,47978.25
6550,45195.75
6551,42814.25
6552,41620.25
6553,40888.75
6554,41713.25
6555,43270.25
6556,47630.5
6557,56906.5
6558,62946.0
6559,65880.25
6560,66454.0
6561,67507.0
6562,68941.5
6563,68546.25
6564,68055.75
6565,67454.5
6566,66008.5
6567,64485.5
6568,64432.5
6569,65146.75
6570,66763.5
6571,64172.0
6572,60217.25
6573,56697.25
6574,52215.75
6575,48678.5
6576,47047.5
6577,45681.75
6578,46762.0
6579,48315.75
6580,52831.25
6581,60959.25
6582,66048.0
6583,68155.5
6584,69279.5
6585,70582.0
6586,72011.0
6587,71662.75
6588,70893.0
6589,69970.25
6590,68790.0
6591,66968.5
6592,66349.5
6593,66778.25
6594,68321.0
6595,65123.5
6596,60812.0
6597,56482.0
6598,52417.0
6599,49336.0
6600,47460.25
6601,46454.5
6602,46322.25
6603,46202.75
6604,46099.0
6605,45755.0
6606,47410.75
6607,50610.0
6608,53628.0
6609,55009.75
6610,57000.25
6611,56449.25
6612,54261.75
6613,53074.5
6614,51937.75
6615,51356.0
6616,52244.0
6617,54394.25
6618,57020.75
6619,55365.0
6620,52935.75
6621,51462.0
6622,47874.5
6623,45318.75
6624,43833.25
6625,42921.0
6626,43661.5
6627,45286.0
6628,49561.25
6629,58310.25
6630,63551.5
6631,65594.5
6632,66234.5
6633,67021.0
6634,67661.75
6635,66837.0
6636,66238.25
6637,64706.5
6638,63668.25
6639,62654.0
6640,62728.5
6641,63609.0
6642,66045.25
6643,63509.0
6644,59488.25
6645,55421.0
6646,51731.5
6647,48636.5
6648,46683.0
6649,46305.25
6650,46646.75
6651,48006.75
6652,51443.0
6653,59028.5
6654,64102.5
6655,66438.5
6656,66693.75
6657,67368.0
6658,67780.0
6659,66717.75
6660,65503.75
6661,63462.5
6662,62713.5
6663,61541.0
6664,60484.75
6665,61334.5
6666,63863.0
6667,61513.25
6668,58142.5
6669,54540.25
6670,50574.0
6671,47202.0
6672,45137.5
6673,43796.5
6674,43317.25
6675,43536.75
6676,44371.25
6677,46606.25
6678,49340.25
6679,52775.0
6680,54817.0
6681,56122.5
6682,57008.75
6683,56083.5
6684,53984.25
6685,52213.0
6686,51550.25
6687,51512.25
6688,52373.25
6689,53603.0
6690,55625.5
6691,53016.75
6692,50498.25
6693,48189.0
6694,44834.5
6695,41369.25
6696,39676.75
6697,38634.5
6698,38580.25
6699,39033.75
6700,39690.0
6701,40761.0
6702,43024.25
6703,46442.0
6704,48839.5
6705,50513.75
6706,52347.25
6707,51764.25
6708,49655.75
6709,47992.5
6710,46914.5
6711,46915.75
6712,48415.25
6713,50848.25
6714,53122.0
6715,50959.25
6716,48811.25
6717,47843.0
6718,45132.0
6719,43440.5
6720,42156.0
6721,41862.25
6722,42342.25
6723,44647.5
6724,49217.25
6725,58335.5
6726,64603.0
6727,67141.0
6728,67443.0
6729,68236.75
6730,68730.5
6731,67427.75
6732,66298.0
6733,65449.5
6734,64384.25
6735,62794.75
6736,63054.25
6737,64599.75
6738,67178.25
6739,63444.75
6740,59377.75
6741,54988.5
6742,50607.75
6743,47832.75
6744,46161.5
6745,45221.0
6746,45709.25
6747,47100.25
6748,51392.5
6749,59663.25
6750,64852.0
6751,66621.75
6752,66789.0
6753,67621.0
6754,68427.75
6755,67890.75
6756,67232.5
6757,65779.5
6758,64927.0
6759,63447.25
6760,63715.75
6761,64994.75
6762,67406.0
6763,63987.0
6764,59762.75
6765,55575.0
6766,51144.75
6767,47598.5
6768,45640.0
6769,44899.75
6770,45270.0
6771,46629.5
6772,50105.75
6773,58416.75
6774,64277.75
6775,66345.25
6776,66803.5
6777,67542.25
6778,68043.25
6779,67442.75
6780,67001.0
6781,65725.0
6782,65008.0
6783,63578.25
6784,63969.0
6785,65524.0
6786,68852.5
6787,66192.5
6788,61920.75
6789,57620.5
6790,53062.25
6791,50059.5
6792,48333.75
6793,47263.5
6794,47639.75
6795,49055.75
6796,53142.0
6797,61704.25
6798,67300.25
6799,68636.25
6800,68749.0
6801,69130.25
6802,69590.5
6803,68755.25
6804,67601.0
6805,67175.0
6806,66378.5
6807,64934.25
6808,64923.5
6809,66739.5
6810,68911.75
6811,65753.25
6812,61442.25
6813,57388.25
6814,53051.0
6815,50490.75
6816,48481.75
6817,47477.0
6818,47641.5
6819,48973.75
6820,53154.25
6821,60973.25
6822,66453.25
6823,68055.75
6824,68217.25
6825,68691.5
6826,68987.25
6827,68181.0
6828,66526.5
6829,64806.5
6830,63740.0
6831,62427.0
6832,62447.25
6833,63855.75
6834,65844.5
6835,62417.75
6836,58676.5
6837,55497.0
6838,50982.0
6839,47136.0
6840,44832.5
6841,43456.5
6842,42984.0
6843,43573.5
6844,44197.75
6845,46631.0
6846,49838.5
6847,53040.0
6848,55630.75
6849,56984.5
6850,57538.5
6851,56821.25
6852,54554.75
6853,52837.25
6854,52023.0
6855,51243.75
6856,52428.5
6857,54986.25
6858,57224.25
6859,54638.0
6860,51518.5
6861,49352.0
6862,46021.75
6863,42946.5
6864,41053.25
6865,39947.5
6866,39635.25
6867,39521.75
6868,40101.0
6869,41296.0
6870,43303.5
6871,46144.25
6872,48975.75
6873,50705.25
6874,52715.25
6875,52220.25
6876,50164.5
6877,48800.5
6878,48269.0
6879,48353.0
6880,49575.0
6881,53095.75
6882,55776.25
6883,54093.5
6884,51547.0
6885,49802.75
6886,47109.0
6887,44537.25
6888,43234.75
6889,42570.75
6890,42902.25
6891,44508.5
6892,49425.75
6893,58398.5
6894,64834.25
6895,67011.25
6896,66962.0
6897,67375.0
6898,68222.25
6899,67282.0
6900,66834.5
6901,65770.5
6902,64639.5
6903,63307.5
6904,63390.75
6905,65580.0
6906,67748.75
6907,63561.5
6908,59285.5
6909,55354.5
6910,51145.75
6911,48022.75
6912,46352.0
6913,45429.75
6914,45678.5
6915,46923.25
6916,50687.25
6917,58930.0
6918,65162.0
6919,66697.0
6920,66611.75
6921,67305.75
6922,68299.0
6923,67490.0
6924,66903.5
6925,66025.75
6926,64937.75
6927,63592.25
6928,63880.5
6929,66124.25
6930,67559.75
6931,63799.0
6932,59373.25
6933,55397.5
6934,51248.0
6935,48276.25
6936,46516.75
6937,45485.5
6938,46157.5
6939,47650.75
6940,51387.0
6941,59354.75
6942,65637.25
6943,66966.0
6944,66858.75
6945,67241.25
6946,68128.5
6947,67499.75
6948,66620.5
6949,65601.75
6950,64495.25
6951,63252.0
6952,63779.0
6953,66253.0
6954,67566.25
6955,63702.0
6956,59501.5
6957,55389.0
6958,51532.25
6959,48621.5
6960,47241.25
6961,46125.5
6962,46566.75
6963,47989.25
6964,51847.75
6965,59804.5
6966,66015.25
6967,67514.75
6968,67618.25
6969,68427.5
6970,69728.0
6971,69379.0
6972,68554.75
6973,66927.25
6974,65778.5
6975,64769.75
6976,65126.5
6977,67489.25
6978,68511.0
6979,64796.5
6980,60447.75
6981,56434.75
6982,52279.5
6983,49015.5
6984,47464.5
6985,46524.0
6986,46923.5
6987,48405.0
6988,52157.0
6989,59881.5
6990,66122.5
6991,67982.0
6992,68099.25
6993,68476.5
6994,68601.25
6995,67330.75
6996,65765.5
6997,64093.75
6998,63157.75
6999,62084.0
7000,62356.0
7001,64378.5
7002,65146.0
7003,61264.5
7004,57083.5
7005,53934.75
7006,50449.25
7007,47573.5
7008,45824.0
7009,45270.25
7010,45108.75
7011,45250.75
7012,45996.75
7013,47714.25
7014,51250.0
7015,54633.25
7016,56862.0
7017,58157.5
7018,58802.0
7019,58137.75
7020,56404.5
7021,54622.0
7022,53844.5
7023,53139.25
7024,54332.0
7025,57106.75
7026,57548.25
7027,54302.0
7028,51327.5
7029,49547.25
7030,46293.0
7031,43347.25
7032,41453.5
7033,40559.75
7034,40458.75
7035,40614.0
7036,40928.5
7037,41555.25
7038,43421.25
7039,46690.25
7040,49535.25
7041,51674.75
7042,54038.75
7043,53458.25
7044,51150.25
7045,49824.75
7046,48929.25
7047,49126.0
7048,51241.5
7049,55151.25
7050,56547.0
7051,54401.75
7052,52655.5
7053,51765.0
7054,49141.0
7055,46269.75
7056,45104.25
7057,44502.5
7058,45160.0
7059,47157.75
7060,51627.75
7061,60994.25
7062,67862.5
7063,69642.0
7064,69895.75
7065,70907.75
7066,71852.5
7067,71195.0
7068,70489.75
7069,68972.25
7070,68791.0
7071,67172.25
7072,67099.75
7073,69383.0
7074,69647.0
7075,66087.75
7076,62746.5
7077,59020.0
7078,55026.0
7079,52125.25
7080,50412.25
7081,49777.25
7082,50579.75
7083,52233.0
7084,55891.75
7085,64061.75
7086,70236.5
7087,71897.0
7088,72454.75
7089,74042.25
7090,75395.5
7091,74722.75
7092,73507.25
7093,72629.75
7094,71789.0
7095,71044.0
7096,71336.0
7097,73662.25
7098,72959.5
7099,69118.75
7100,65320.0
7101,61286.25
7102,56738.5
7103,53063.5
7104,51487.0
7105,50269.5
7106,50849.0
7107,52570.25
7108,56408.75
7109,64348.25
