,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
1510,5.703838652790912e-09,5.700735350899933e-09,5.701313418327103e-09,5.701196731376371e-09,5.699677735855364e-09,5.700482735018405e-09,5.726315665874476e-09,7.039317491837873e-09,5.6998836377851015e-09
1511,1.3202347302577407e-09,1.3207258188165864e-09,1.320428276200598e-09,1.3198670364481356e-09,1.3210383416153306e-09,1.3204869159435863e-09,1.31909251990112e-09,1.381020570844647e-09,1.3212929516036127e-09
1512,2.4944631507854e-10,2.4949435961663375e-10,2.494490193196729e-10,2.4931386165209276e-10,2.495252580465721e-10,2.494446732393094e-10,2.492418718263082e-10,2.4975876448969114e-10,2.495481016757964e-10
1513,1.0470229080608102e-10,1.0471014464465662e-10,1.0470081532496542e-10,1.0464715105680447e-10,1.0471745459388158e-10,1.0470116062216303e-10,1.0464715105680447e-10,1.0445815796321771e-10,1.0472230274918392e-10
1514,7.193626432948943e-11,7.19375433140722e-11,7.19318369258909e-11,7.190709045574599e-11,7.194320413302535e-11,7.193425894511335e-11,7.190709045574599e-11,7.171446594325069e-11,7.1945732847925e-11
1515,5.6184261054029115e-11,5.618516934411296e-11,5.618104693079729e-11,5.6004824882537045e-11,5.618810905575327e-11,5.618311085588725e-11,5.616530569666345e-11,5.6004824882537045e-11,5.619021439864819e-11
1516,5.6814584306187565e-11,5.681545996986354e-11,5.681224357821622e-11,5.6633011231024516e-11,5.6818366592090006e-11,5.681333466551148e-11,5.6795194708274593e-11,5.6633011231024516e-11,5.682063883754005e-11
1517,7.139478538730914e-11,7.139615431189194e-11,7.13977975009056e-11,7.134657374686781e-11,7.140109621326137e-11,7.139432737907911e-11,7.1364992761067e-11,7.117422086196279e-11,7.140412189140713e-11
1518,9.236589515958061e-10,9.238004070183113e-10,9.239470988827108e-10,9.238400798125066e-10,9.241556403805823e-10,9.235920411628494e-10,9.226111724015006e-10,9.478080794306102e-10,9.242866084926403e-10
1519,3.6131412607938006e-09,3.613147520199135e-09,3.613244988415378e-09,3.61350500926967e-09,3.613980627890557e-09,3.613072251529819e-09,3.621854096259687e-09,4.140239305222376e-09,3.614299424678197e-09
1520,5.264060421698555e-09,5.260705093950425e-09,5.2606977631333835e-09,5.2607182458923736e-09,5.260869261755334e-09,5.262658975298229e-09,5.286445457143514e-09,5.341261585435942e-09,5.261028599036463e-09
1521,7.009612647626803e-09,7.002020390709523e-09,7.002582449596961e-09,7.00177896119413e-09,7.001637139632348e-09,7.005438549095649e-09,7.054354225872001e-09,7.0285851929310565e-09,7.001517843711705e-09
1522,7.280414661229715e-09,7.271810763135763e-09,7.273186219681384e-09,7.2714678820351935e-09,7.271446199283542e-09,7.273623572210254e-09,7.329775864562894e-09,7.289322158347969e-09,7.27142911668759e-09
1523,7.777810571181227e-09,7.767774116930445e-09,7.769785246529651e-09,7.767268202228413e-09,7.767267478301872e-09,7.76944002479549e-09,7.832155789335425e-09,7.786445504469597e-09,7.767242749587534e-09
1524,7.960052748815166e-09,7.949598590535528e-09,7.951330525146037e-09,7.949465880515134e-09,7.94887434270824e-09,7.95160465562196e-09,8.016403429222369e-09,7.963066414758846e-09,7.948682359432275e-09
1525,7.780707804346184e-09,7.770986515691856e-09,7.772458034145081e-09,7.771580597067672e-09,7.770482734885214e-09,7.776948861386014e-09,7.829545182137086e-09,7.783601470324924e-09,7.769653876749558e-09
1526,6.0183034383848684e-09,6.013213518735842e-09,6.013487920837663e-09,6.013904888050656e-09,6.013269376265487e-09,6.015664547220551e-09,6.041246525919872e-09,6.020034018770185e-09,6.01324732155946e-09
1527,7.425458110107953e-09,7.41658946527415e-09,7.417759934634378e-09,7.417667050727007e-09,7.416201205980678e-09,7.422526285195081e-09,7.468420788352906e-09,7.427751662462591e-09,7.415520646602e-09
1528,6.97219148306503e-09,6.964530715492826e-09,6.96539057735759e-09,6.966327897519631e-09,6.964302778163344e-09,6.970301268663375e-09,7.007511454191784e-09,6.974942434905291e-09,6.963835737623156e-09
1529,6.350676678740674e-09,6.344481182427423e-09,6.344939377417346e-09,6.347085636764312e-09,6.344410983514796e-09,6.348105538281711e-09,6.3784016237651256e-09,6.356145076082925e-09,6.344327269742627e-09
1530,6.708783427016954e-09,6.7015255007951476e-09,6.702221945368473e-09,6.703026936596721e-09,6.701339418495137e-09,6.705260184755835e-09,6.739542874079939e-09,6.7313962920031435e-09,6.701039763754181e-09
1531,8.369675471288669e-09,8.35821197084853e-09,8.360075786415601e-09,8.359827322355975e-09,8.357565084764742e-09,8.364711996748118e-09,8.430039837485151e-09,8.840367317971536e-09,8.356387742301717e-09
1532,2.035625035717461e-08,2.0245931989008688e-08,2.026254415301244e-08,2.0254001823264826e-08,2.0240671331910866e-08,2.0297212337551644e-08,2.0767661833025198e-08,4.0643169805462826e-08,2.023007729228675e-08
1533,1.6489233541923376e-08,1.642765085248254e-08,1.6436243222585234e-08,1.642878960174348e-08,1.6424549957676224e-08,1.645772012687904e-08,1.674437771335913e-08,2.9512571221303835e-08,1.642031486431746e-08
1534,3.3329525590028036e-09,3.3345296628732592e-09,3.333982252138196e-09,3.3338074233548855e-09,3.334728534718227e-09,3.333187755133397e-09,3.3389420391139457e-09,3.784202766148124e-09,3.3351693854217763e-09
1535,5.918110621148374e-10,5.920932656892012e-10,5.920749009129703e-10,5.91625961711096e-10,5.92121377113285e-10,5.918680900122e-10,5.912246109968176e-10,5.998060754294906e-10,5.922020266032711e-10
1536,3.582453132329871e-10,3.5833901986628543e-10,3.5838222347174416e-10,3.5811554245653326e-10,3.5839190187425584e-10,3.582815993998563e-10,3.5793521758919277e-10,3.6009367155828105e-10,3.584369827673754e-10
1537,9.507536040797091e-11,9.507876183225552e-11,9.508535298128982e-11,9.505875068149797e-11,9.508749066963353e-11,9.50760010139427e-11,9.502876447058219e-11,9.482953618085344e-11,9.509124212780443e-11
1538,9.448663836056833e-11,9.448954735260122e-11,9.449525438524691e-11,9.44702147598915e-11,9.449682389478874e-11,9.4485481583121e-11,9.444358481156927e-11,9.424123403398849e-11,9.450200965404639e-11
1539,8.771794626550003e-11,8.772048246914245e-11,8.772395966113558e-11,8.770121416717238e-11,8.772581903691998e-11,8.771681523916052e-11,8.76789243842021e-11,8.747552635998544e-11,8.773129481505735e-11
1540,8.902566988024358e-11,8.902823785969836e-11,8.903346240890179e-11,8.900950271824343e-11,8.903461485798574e-11,8.902450304139624e-11,8.89868555114019e-11,8.878236000003758e-11,8.903948356026466e-11
1541,1.3511018800590058e-10,1.3511601115339733e-10,1.3513263211174005e-10,1.350769358809306e-10,1.3513096683872343e-10,1.351088231365213e-10,1.3502889143199762e-10,1.3488954877175239e-10,1.3514417677059096e-10
1542,1.4866103568067632e-10,1.4866833953020868e-10,1.4869070374320015e-10,1.486727827508208e-10,1.4869202967336765e-10,1.4867999459403819e-10,1.4856591749553394e-10,1.4846356343824762e-10,1.4870190108471864e-10
1543,2.0364041044899337e-09,2.036948022731817e-09,2.0376536563231285e-09,2.0372606407625083e-09,2.037808316788787e-09,2.0372762395313278e-09,2.0370322917470096e-09,2.2060061962534595e-09,2.038157362304895e-09
1544,6.867841398709027e-09,6.861233506828625e-09,6.8608648933717316e-09,6.861595364957055e-09,6.860463949153822e-09,6.8622047422160125e-09,6.9069595318111385e-09,7.097352971274079e-09,6.8601689213936095e-09
1545,1.1424646878293609e-08,1.1402989935361913e-08,1.1403583084399048e-08,1.140243077838058e-08,1.140099348308728e-08,1.1407600717434667e-08,1.1557597467011692e-08,1.1565373247823326e-08,1.1399769190201532e-08
1546,3.440083786229411e-08,3.409178083654642e-08,3.4114120670726264e-08,3.408235446814358e-08,3.4065811523596683e-08,3.4156966318048314e-08,3.6035494352516064e-08,3.512844986079761e-08,3.40659871113755e-08
1547,1.90986463590328e-08,1.900983097169264e-08,1.9011907648364035e-08,1.9009114227578296e-08,1.9001979054432644e-08,1.9020445718826246e-08,1.9459779287698297e-08,1.9232479603758163e-08,1.9001530996803185e-08
1548,1.6341770976339608e-09,1.6352258220356749e-09,1.6351956976607255e-09,1.6349625743711594e-09,1.635424459387886e-09,1.6344276743525957e-09,1.6334572764597606e-09,1.6334318995178422e-09,1.6354978866640545e-09
1549,1.704542318640575e-08,1.69789839266154e-08,1.6978642240770473e-08,1.6997197692483928e-08,1.697397117071587e-08,1.7035882852465674e-08,1.732482442485918e-08,1.713485472700793e-08,1.6969576371897567e-08
1550,1.1119410752143817e-08,1.1100019186219548e-08,1.109967125115027e-08,1.1114974744836174e-08,1.1098691622957068e-08,1.1119341877326698e-08,1.1236888649862948e-08,1.1160826850157408e-08,1.1095427624041235e-08
1551,1.1302046315392307e-08,1.1281573682601678e-08,1.1281840166782266e-08,1.1297851992799775e-08,1.1280931989909613e-08,1.1303921668232006e-08,1.1420188323035416e-08,1.1362340472476416e-08,1.1277488745993377e-08
1552,9.228548019881608e-09,9.216174020238453e-09,9.216042742735757e-09,9.227783717901731e-09,9.21540305853674e-09,9.226581696642429e-09,9.301768242364745e-09,9.27257842599076e-09,9.213256988300368e-09
1553,3.213199715243671e-09,3.2146007372502982e-09,3.2144824670088325e-09,3.2145544086010335e-09,3.2149039042626107e-09,3.213930983520477e-09,3.2184432408932437e-09,3.2165432072514308e-09,3.215347865991289e-09
1554,2.4409230501469416e-09,2.4425053179595306e-09,2.442419843335646e-09,2.442557705257074e-09,2.442794396489543e-09,2.4421495506100558e-09,2.442722461628276e-09,2.4433055579579653e-09,2.4430465584404963e-09
1555,2.4715637501169e-09,2.4732106651867285e-09,2.4730884845266124e-09,2.4733705363331167e-09,2.4735172694062415e-09,2.4729423461517563e-09,2.4736888164139033e-09,2.506373460805285e-09,2.4736594064418445e-09
1556,2.705346627323289e-09,2.707088797554246e-09,2.706941538415613e-09,2.707340745626793e-09,2.7074671195709583e-09,2.7068124157965743e-09,2.708636026043723e-09,3.007086529266452e-09,2.707511663618924e-09
1557,1.5270380187103125e-08,1.5224849127662437e-08,1.5224162687151266e-08,1.5220998488236865e-08,1.521804445178028e-08,1.522665058524783e-08,1.550507506317954e-08,2.633582841592824e-08,1.521892490490601e-08
1558,1.4680714817599167e-08,1.4644516454712142e-08,1.4642925092613418e-08,1.4641829708057163e-08,1.463411276610605e-08,1.4646426657854975e-08,1.4886716757369806e-08,2.48592885705546e-08,1.4637197903488647e-08
1559,9.153139950672792e-09,9.145309121175279e-09,9.144146167806709e-09,9.143108726306307e-09,9.139430756205258e-09,9.143720496087208e-09,9.229369820123979e-09,1.2868784716751145e-08,9.140834776118233e-09
1560,4.4145283478306505e-09,4.4135324923204954e-09,4.41343094681045e-09,4.413651933767447e-09,4.41382312584773e-09,4.413474195705957e-09,4.426090818244407e-09,5.197966710624836e-09,4.413505887807214e-09
1561,1.5473742720140144e-10,1.5474598788278452e-10,1.5476468679436204e-10,1.5474941327391383e-10,1.5476997333035916e-10,1.5474653813901692e-10,1.546373964781158e-10,1.5455875052431127e-10,1.5476214488180306e-10
1562,1.341095340130277e-10,1.3411524806368566e-10,1.3412726215494221e-10,1.3411845079996148e-10,1.3413289261621933e-10,1.341062364191352e-10,1.3403285276122575e-10,1.3389375047948516e-10,1.341253151018451e-10
1563,1.421884617144874e-10,1.4219480180679757e-10,1.4220643975283278e-10,1.421930927474645e-10,1.4221202049862672e-10,1.4218476419971604e-10,1.4210669866929761e-10,1.4198715017894974e-10,1.42203937277342e-10
1564,1.4848090173705733e-10,1.484878208929034e-10,1.485025359413827e-10,1.4848322476914638e-10,1.4850582066945188e-10,1.4848480777914538e-10,1.4839344908731456e-10,1.4829335300704838e-10,1.4849259479843764e-10
1565,1.5865258872779955e-10,1.5866127873991469e-10,1.5868379334505806e-10,1.5866556395134883e-10,1.5868055573718812e-10,1.5865356848710263e-10,1.5855481231789941e-10,1.584874512210606e-10,1.5865617578429168e-10
1566,3.7813249541484095e-09,3.7810537950669395e-09,3.781556195714805e-09,3.781034579152025e-09,3.781616112428146e-09,3.781107272224435e-09,3.7898806807574525e-09,4.3572054936579085e-09,3.782116455968074e-09
1567,6.525012770146944e-09,6.520562634667337e-09,6.518820729374442e-09,6.518555500710954e-09,6.518534967151885e-09,6.519136300880652e-09,6.557372207249411e-09,8.308640779059416e-09,6.527241372288831e-09
1568,9.36002684189924e-09,9.347667897175202e-09,9.347188153017406e-09,9.345142855363259e-09,9.345512811126109e-09,9.348200999511341e-09,9.443032438782917e-09,9.460073031221575e-09,9.362015167896677e-09
1569,1.6216642528668696e-08,1.61590716517765e-08,1.615908476354159e-08,1.6151467798058002e-08,1.6153201480432416e-08,1.6162760374164536e-08,1.6489101350871836e-08,1.632106199649767e-08,1.6200912376294227e-08
1570,1.705381747786175e-08,1.699051379033455e-08,1.698987291040375e-08,1.698476071321015e-08,1.6981664458078367e-08,1.6994615091242873e-08,1.7353542173447086e-08,1.7113792381950175e-08,1.701564611134212e-08
1571,2.1535812994053748e-08,2.1420173469696718e-08,2.14206290813839e-08,2.1408432213526717e-08,2.1402249701274193e-08,2.1472389483092857e-08,2.202337375504717e-08,2.1572724846008337e-08,2.1432069540325773e-08
1572,1.736406971095899e-08,1.7296615019719277e-08,1.730171190698606e-08,1.7301969742691192e-08,1.7288965616575766e-08,1.7330518590584944e-08,1.7656095711242988e-08,1.7375868217132747e-08,1.7295410471422118e-08
1573,8.480058058031795e-09,8.469507291385257e-09,8.470510041577743e-09,8.470122870159609e-09,8.468442601455843e-09,8.476796289888653e-09,8.541462979459155e-09,8.489577938710056e-09,8.468552513686874e-09
1574,7.617138451554104e-09,7.608435035826986e-09,7.609026569881656e-09,7.612066990383e-09,7.607644259041935e-09,7.614437369276403e-09,7.663404574494131e-09,7.633124497180414e-09,7.607556916438961e-09
1575,1.1516059503552601e-08,1.149496292890009e-08,1.1495926928342626e-08,1.1504523705970436e-08,1.1492621602745691e-08,1.1505823193038204e-08,1.164095855572144e-08,1.1597650897800486e-08,1.1491741623399356e-08
1576,1.2395407953438384e-08,1.2368988438196408e-08,1.2369136329747253e-08,1.2377777469585436e-08,1.2366969638493397e-08,1.2381684966943977e-08,1.2537995343223042e-08,1.256288097961231e-08,1.2364870688071886e-08
1577,1.3336150519354396e-08,1.330394323335091e-08,1.3304414610538388e-08,1.3308127813084833e-08,1.3301642951344228e-08,1.3319258786851267e-08,1.3499368429907674e-08,1.36595952836101e-08,1.3299029427360883e-08
1578,1.1434290519177928e-08,1.1412459617384667e-08,1.1413907124445583e-08,1.1413112044187135e-08,1.1411157772925806e-08,1.1423014654820479e-08,1.1553450582665404e-08,1.2114372098184576e-08,1.140948314973123e-08
1579,1.2779129643731398e-08,1.2750697066210374e-08,1.2751984866846135e-08,1.275001172693546e-08,1.2748194094309792e-08,1.275750967930308e-08,1.292968131172229e-08,2.0357466490262853e-08,1.2745963535876901e-08
1580,1.3723307384519525e-08,1.3684736288019354e-08,1.3687016890721372e-08,1.3684789522044877e-08,1.3682342985210874e-08,1.3691784802729734e-08,1.3984773200171818e-08,2.253730398605154e-08,1.3678080988888927e-08
1581,1.1155163223663396e-08,1.1133786123997726e-08,1.113454521635182e-08,1.1133429743025552e-08,1.1131143120915103e-08,1.1138115077200195e-08,1.1322361839762016e-08,1.682680959507412e-08,1.1128476237388552e-08
1582,7.5197741795015e-09,7.510984899384575e-09,7.510829801344885e-09,7.511205889113567e-09,7.509879015719658e-09,7.515145628174915e-09,7.589941539900867e-09,9.948208898137626e-09,7.509345739452489e-09
1583,4.436728918546299e-09,4.4357076682546695e-09,4.4355999504948276e-09,4.435545650721208e-09,4.4364143728331e-09,4.435921265398364e-09,4.455564698555321e-09,5.22807589290573e-09,4.436820417652674e-09
1584,4.791167803819151e-10,4.792906140831549e-10,4.792814344675235e-10,4.792179513815956e-10,4.79385726491112e-10,4.792427318556635e-10,4.78493182626835e-10,4.837461769472437e-10,4.794232731377337e-10
1585,2.335741298969685e-10,2.335959581556907e-10,2.336324115393944e-10,2.336009169114578e-10,2.3365123765180904e-10,2.33601768754688e-10,2.3332589242534913e-10,2.3375242869631456e-10,2.3366821437553457e-10
1586,2.1497956782843848e-10,2.1499765221524123e-10,2.1502618305430255e-10,2.1499332986428452e-10,2.1504421379134351e-10,2.150040892722711e-10,2.1475312030090096e-10,2.1503175323959928e-10,2.150581475296583e-10
1587,2.0273210865362032e-10,2.0274785299672945e-10,2.0277332760479603e-10,2.0273263510627848e-10,2.0279133410962106e-10,2.0275652259759987e-10,2.0252675895069054e-10,2.0271553603722117e-10,2.0280093557258754e-10
1588,2.160727396501672e-10,2.160909668619214e-10,2.1611961708372144e-10,2.1607540661590254e-10,2.1613619996213712e-10,2.1609940285465253e-10,2.1585280700536851e-10,2.161339007980421e-10,2.1614442426179135e-10
1589,2.1083295429733924e-10,2.1084935910584505e-10,2.1088282193219708e-10,2.108581562809543e-10,2.1089186298417245e-10,2.1085667618994585e-10,2.1062167864756247e-10,2.1086662100044244e-10,2.1089443941502078e-10
1590,2.8834053173902434e-09,2.883632239143553e-09,2.8845002341104488e-09,2.884534768369599e-09,2.884844967771845e-09,2.8839041470726968e-09,2.890234430351811e-09,3.2249527196183325e-09,2.8846335860937883e-09
1591,3.6677591885005776e-09,3.667781299879372e-09,3.6680141279469286e-09,3.668428605359281e-09,3.6686100628479647e-09,3.668070541210404e-09,3.6800526896325243e-09,4.21047634839092e-09,3.6681167222125615e-09
1592,6.116200719913734e-09,6.1107010114414314e-09,6.1108833196790355e-09,6.110612291261884e-09,6.1106171486027865e-09,6.110830295952941e-09,6.164286282771077e-09,6.2451590597838585e-09,6.110727576679251e-09
1593,2.0516216636686065e-08,2.0396538260384822e-08,2.041385411650095e-08,2.039619486012226e-08,2.039321650382407e-08,2.0412140710672173e-08,2.1260917870923522e-08,2.114334138347978e-08,2.0406797826431713e-08
1594,2.9065232901835923e-08,2.882815048144425e-08,2.886168538724404e-08,2.8816810196548845e-08,2.8807395536221623e-08,2.8857705173701756e-08,3.0803029894952474e-08,2.985662757261473e-08,2.8836721907889355e-08
1595,2.1962920915342155e-08,2.1828245406857656e-08,2.1840299847728456e-08,2.183387544703599e-08,2.1819702405607653e-08,2.184844320520468e-08,2.278572073858914e-08,2.2214946282877327e-08,2.1832335499458858e-08
1596,2.2380580483334766e-08,2.2242000822291057e-08,2.2248308048321305e-08,2.2254971040232805e-08,2.223238232567998e-08,2.2299535619090282e-08,2.327447377743275e-08,2.2557203251806487e-08,2.224187983385246e-08
1597,1.9371085176480386e-08,1.9272559755696887e-08,1.9275662999362543e-08,1.929744506573168e-08,1.9265046585091518e-08,1.933599897503596e-08,1.999630766137213e-08,1.9463075930349465e-08,1.926775733207731e-08
1598,1.903104210774725e-08,1.8936563379753202e-08,1.894063041957591e-08,1.8993270290030424e-08,1.8929404827897686e-08,1.8999074135524505e-08,1.9588955249399772e-08,1.9126369044324887e-08,1.893038010294624e-08
1599,1.5745958974320076e-08,1.569065651935161e-08,1.5694846066906557e-08,1.571952067346514e-08,1.5686909683254324e-08,1.5727727457241206e-08,1.6113322076615543e-08,1.58210129417994e-08,1.5685035067586022e-08
1600,1.4181568045111885e-08,1.4141176618113953e-08,1.4144998728746587e-08,1.4169141497851114e-08,1.4137250138052444e-08,1.4166489587568316e-08,1.448932900172217e-08,1.426833703910424e-08,1.4134598311852132e-08
1601,1.1232658328620404e-08,1.1211386740785347e-08,1.121335771354211e-08,1.1235386782116374e-08,1.1209181356074003e-08,1.1224821608196016e-08,1.1402158285682378e-08,1.1318617542976452e-08,1.120716035953285e-08
1602,1.0406837466432218e-08,1.0388647676037977e-08,1.039082011184943e-08,1.041380286224088e-08,1.0387713205912602e-08,1.0395783308829737e-08,1.0544379313770878e-08,1.0563284393104667e-08,1.0386104893721845e-08
1603,1.0131010617154052e-08,1.0114312128074665e-08,1.0115281365658798e-08,1.0116039410522464e-08,1.0112939624338334e-08,1.0116280888235547e-08,1.0257925518111595e-08,1.1418536693890968e-08,1.0111799241084533e-08
1604,2.0731135130317623e-08,2.0613788716617085e-08,2.0618470420476622e-08,2.0618292137803876e-08,2.060519508141261e-08,2.0622848170293794e-08,2.1359290980815653e-08,4.179009668914488e-08,2.0601008007092276e-08
1605,1.2138194013659427e-08,1.2113037186499621e-08,1.211408252994057e-08,1.211924961825739e-08,1.2110284940985913e-08,1.2115490697255053e-08,1.2302503764857687e-08,1.8929974922646212e-08,1.2109817156065429e-08
1606,1.2397514600849889e-08,1.23711890586536e-08,1.2371713502417068e-08,1.2387628444070117e-08,1.2369056323796715e-08,1.237579117115071e-08,1.2556448437451113e-08,1.9500995418694784e-08,1.236693456162184e-08
1607,8.204734291970153e-09,8.194387651574762e-09,8.19488878993834e-09,8.204649317618109e-09,8.194279335426245e-09,8.196244260041485e-09,8.278565154710569e-09,1.1138322043285918e-08,8.1926639841813e-09
1608,3.634375884119691e-10,3.6355201158647794e-10,3.635179012180269e-10,3.634689548280926e-10,3.635889164065013e-10,3.6353710543300506e-10,3.6308986575112586e-10,3.6539415188948214e-10,3.636386236398973e-10
1609,1.2569855150774888e-10,1.2570455130637574e-10,1.2569444315920825e-10,1.2568391946136399e-10,1.2572025340677616e-10,1.25712952710563e-10,1.2562306358347774e-10,1.2546673350403478e-10,1.257292695999895e-10
1610,9.098667332057188e-11,9.098906376843683e-11,9.098059929038017e-11,9.094784849522965e-11,9.099534906221827e-11,9.099002984557163e-11,9.094462620713168e-11,9.074180932402856e-11,9.100171133410674e-11
1611,8.290217178079283e-11,8.290433002044982e-11,8.289480230466745e-11,8.285862829761014e-11,8.290869760061857e-11,8.290501845541807e-11,8.286716241017839e-11,8.266335616479868e-11,8.291495130011069e-11
1612,8.151812542234639e-11,8.151970953145295e-11,8.151098172094573e-11,8.14758250527241e-11,8.152439441557909e-11,8.152023985978707e-11,8.148413569859976e-11,8.128080850595893e-11,8.153052903709033e-11
1613,8.273929059670204e-11,8.274093954485464e-11,8.273177537902029e-11,8.269517513885482e-11,8.274770819725352e-11,8.274148971464428e-11,8.270434327590275e-11,8.249942128910326e-11,8.275288247156155e-11
1614,3.081396832146e-10,3.081566406641121e-10,3.0814743040174916e-10,3.079414948808403e-10,3.0825974063043654e-10,3.0818994526116864e-10,3.078745782317296e-10,3.091383219763793e-10,3.0830299568675105e-10
1615,2.0505728885975808e-09,2.051068940596807e-09,2.051260256358773e-09,2.051883723923789e-09,2.052226603910695e-09,2.0513068457623163e-09,2.0509707406718274e-09,2.222517021835574e-09,2.0527203828069935e-09
1616,3.072042342050631e-09,3.072997808338298e-09,3.0724932564431135e-09,3.0733846978051414e-09,3.0739348781346244e-09,3.073008637004924e-09,3.0769461422905644e-09,3.16274218523793e-09,3.074296305944727e-09
1617,5.977637082206224e-09,5.972671045028696e-09,5.9744036153918136e-09,5.972557863967767e-09,5.972621172563241e-09,5.9727317611560224e-09,6.0018168207803495e-09,6.116843327864895e-09,5.972573226650263e-09
1618,5.932454086164455e-09,5.927447101998223e-09,5.928552206503373e-09,5.927599869989836e-09,5.927472909605159e-09,5.927697507044409e-09,5.955483384078594e-09,6.00442833368801e-09,5.927757644400766e-09
1619,5.482014986848924e-09,5.478260087883832e-09,5.47887035333731e-09,5.479358512758734e-09,5.478563321705756e-09,5.478380109771089e-09,5.501201207874636e-09,5.516025494840869e-09,5.478760443426382e-09
1620,6.195677721816627e-09,6.190152082451054e-09,6.191679092141058e-09,6.1907123243197436e-09,6.189991845972315e-09,6.190206399322007e-09,6.220532774879739e-09,6.2217596122595484e-09,6.189974506617655e-09
1621,6.271255535687587e-09,6.2656124301654706e-09,6.267338747401591e-09,6.266366186135135e-09,6.265359570906998e-09,6.267455117708769e-09,6.296931287285486e-09,6.296333480675325e-09,6.265283890636712e-09
1622,5.970214528210204e-09,5.965358955744943e-09,5.966677144870311e-09,5.966356888187594e-09,5.965191799396991e-09,5.967005844857417e-09,5.993195336502253e-09,5.996268153148542e-09,5.96529918118453e-09
1623,6.541855948157124e-09,6.535466816153059e-09,6.537467178629138e-09,6.536450177742364e-09,6.5350164824121936e-09,6.5387629353164915e-09,6.572023442237065e-09,6.567997891116875e-09,6.534837141956597e-09
1624,6.228054283288864e-09,6.222392941928398e-09,6.224390904100775e-09,6.223768223308592e-09,6.222155788630946e-09,6.224644748370474e-09,6.255060959105072e-09,6.250846993781159e-09,6.222238014799529e-09
1625,6.3195348836884205e-09,6.313595941738847e-09,6.3153751402291344e-09,6.315117384043906e-09,6.313358935020526e-09,6.316303951276229e-09,6.3468326164777224e-09,6.358470805393106e-09,6.313507369532269e-09
1626,5.197659716690649e-09,5.194574783343512e-09,5.19511101449233e-09,5.1951134159220564e-09,5.194834895013712e-09,5.195542127235044e-09,5.212810827512908e-09,5.245634886014153e-09,5.195567462142248e-09
1627,5.871343135427499e-09,5.866389162420972e-09,5.86761515181121e-09,5.86634752122481e-09,5.866446566616851e-09,5.866713303380328e-09,5.892045132235695e-09,7.291957063806343e-09,5.86676561200435e-09
1628,7.260533639871434e-09,7.2520946948748946e-09,7.253635404287078e-09,7.253726512697686e-09,7.251192608503941e-09,7.253494203013632e-09,7.2995734078325986e-09,9.510246279202788e-09,7.250785542386653e-09
1629,5.720336343541762e-09,5.715768650733044e-09,5.716179568292315e-09,5.717074067756986e-09,5.7158741654783774e-09,5.717470519843822e-09,5.740605125199154e-09,7.063922763704822e-09,5.716388060068871e-09
1630,5.620480219528607e-09,5.616249954804766e-09,5.6181925650856555e-09,5.617212236583943e-09,5.6164010759120135e-09,5.617463631286504e-09,5.640871196367833e-09,6.914533833201223e-09,5.616859617987927e-09
1631,2.471719357013333e-09,2.473136107249044e-09,2.472845125071987e-09,2.4721471613359316e-09,2.473625982499852e-09,2.472541739268417e-09,2.473908500795174e-09,2.724373034821354e-09,2.474077015114351e-09
1632,2.3333746914032116e-10,2.3338953962672314e-10,2.335069712256843e-10,2.3338872138780397e-10,2.3341640891984413e-10,2.333805212876056e-10,2.3316004141132173e-10,2.335069712256843e-10,2.334436975136085e-10
1633,1.3933645190732915e-10,1.393423078294607e-10,1.3912104493094327e-10,1.3933474418405634e-10,1.3936378279355468e-10,1.3935316556748816e-10,1.3924808086396144e-10,1.3912104493094327e-10,1.393766210176822e-10
1634,1.163028741429808e-10,1.1630644959394509e-10,1.160604942920599e-10,1.1628608866681974e-10,1.1632305429502202e-10,1.163152469745592e-10,1.1623520511207837e-10,1.160604942920599e-10,1.163314477878805e-10
1635,1.1978130328106337e-10,1.1978489586951092e-10,1.1954093246004588e-10,1.1977508008100412e-10,1.1980327610794861e-10,1.1979521415323405e-10,1.1970864809335694e-10,1.1954093246004588e-10,1.1981100404107976e-10
1636,8.404941864467773e-11,8.405127726327971e-11,8.380751255024427e-11,8.403963594525245e-11,8.406024562879703e-11,8.405610807804074e-11,8.400927568923075e-11,8.380751255024427e-11,8.406358457339934e-11
1637,7.783846077290379e-11,7.784005814527368e-11,7.760428558109312e-11,7.783006814306176e-11,7.784753379795414e-11,7.784419013449653e-11,7.780342689390491e-11,7.760428558109312e-11,7.785053530507796e-11
1638,8.687242979083187e-11,8.687455359054158e-11,8.662816455348184e-11,8.687855111447695e-11,8.688393141907326e-11,8.687967183480477e-11,8.682845735871973e-11,8.662816455348184e-11,8.688763716806635e-11
1639,1.094393756704426e-10,1.094422309521554e-10,1.0919323314186247e-10,1.0945242407393203e-10,1.0945852584194279e-10,1.0945035777004e-10,1.0937527097889547e-10,1.0919323314186247e-10,1.0946299290281762e-10
1640,1.3668757005814087e-10,1.3669176881019385e-10,1.3646867833769015e-10,1.367076398366379e-10,1.3671620446288916e-10,1.367027868678506e-10,1.365992090339878e-10,1.365241935813216e-10,1.3672345228405183e-10
