,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2320,1.1475273239596236e-09,1.1898190766421893e-09,1.1487306550808777e-09,1.1482278195094117e-09,1.1473273862897051e-09,1.1485028997409597e-09,1.1487788474595702e-09,1.148831086825645e-09,1.1479007894171914e-09,1.1468235293435195e-09,1.1483300547909407e-09,1.1476675569022453e-09,1.1487645288232113e-09
2321,1.915896412817692e-09,2.0643703949286583e-09,1.918110969791033e-09,1.917147101315901e-09,1.915479217350515e-09,1.917662647799766e-09,1.9181263906827186e-09,1.918266611341576e-09,1.921386659478854e-09,1.915091536056805e-09,1.9169139422622e-09,1.916036918278133e-09,1.9181863553659108e-09
2322,1.3003504225323909e-09,1.3586692380095128e-09,1.3016130611304056e-09,1.3009589367174155e-09,1.2999319194120892e-09,1.3013112290201589e-09,1.3016053484215026e-09,1.3016787015553899e-09,1.301255648393176e-09,1.2993640626768903e-09,1.3003199008889738e-09,1.3003375411130173e-09,1.3016194473889855e-09
2323,9.202390782541937e-10,9.44111189150197e-10,9.211593212942097e-10,9.207463086820329e-10,9.200688973386619e-10,9.209492406232104e-10,9.211912640367845e-10,9.211887688135516e-10,9.197738121586873e-10,9.196786563368299e-10,9.196532082016914e-10,9.203245118894741e-10,9.211386584673499e-10
2324,9.162377701157051e-10,9.398597317901693e-10,9.171904745995304e-10,9.16808731301279e-10,9.160823638964766e-10,9.169716894278552e-10,9.172543834538178e-10,9.172147560707123e-10,9.157729379288823e-10,9.156893942677707e-10,9.153792845988999e-10,9.163407570624739e-10,9.171686868380519e-10
2325,9.253539794713388e-10,9.495833887879305e-10,9.26310295145765e-10,9.259543859746662e-10,9.251934120198736e-10,9.260966572502791e-10,9.263635787501441e-10,9.263392400957663e-10,9.249210554858143e-10,9.247820313399527e-10,9.241938057845702e-10,9.254612603808419e-10,9.262754857526821e-10
2326,6.833714354317078e-10,6.948392349186113e-10,6.840326108452272e-10,6.83801157401986e-10,6.832876005983627e-10,6.838950459669636e-10,6.840439425501389e-10,6.840517165163116e-10,6.824400775012395e-10,6.83021838520613e-10,6.824707374498208e-10,6.834683297046818e-10,6.840213105973358e-10
2327,5.276255097313477e-10,5.336707269230987e-10,5.28079090355296e-10,5.279032362340061e-10,5.2755857642499e-10,5.279963840981388e-10,5.280839388260606e-10,5.281020597231715e-10,5.2671005128197e-10,5.27376099200206e-10,5.269716020853029e-10,5.276962700082919e-10,5.28089237879953e-10
2328,3.427865203739088e-10,3.443804597288684e-10,3.4302553074562096e-10,3.42933421639202e-10,3.427453490170026e-10,3.42987214017881e-10,3.4302572197548035e-10,3.430379673539302e-10,3.422487429099845e-10,3.4264041674207944e-10,3.424203895740967e-10,3.428229114420035e-10,3.4303558801294227e-10
2329,1.6904457032667054e-10,1.689021462272509e-10,1.6911663016122992e-10,1.6909161584918128e-10,1.690293066589286e-10,1.6910614288483831e-10,1.6911520774013915e-10,1.69119668541964e-10,1.6883340264718142e-10,1.689878444649724e-10,1.688713535577496e-10,1.690562271036947e-10,1.6911914055202273e-10
2330,1.4935123913645803e-10,1.4916180435863704e-10,1.4940839228424237e-10,1.493885706746091e-10,1.493399387958051e-10,1.4940053658217434e-10,1.4940677607223888e-10,1.4941093749867433e-10,1.49174480549557e-10,1.4930560687008035e-10,1.4920279393174546e-10,1.4936039426925458e-10,1.494105853955857e-10
2331,1.4010278346558975e-10,1.3989523892119497e-10,1.4015487049312389e-10,1.4013737329287694e-10,1.4009210863254076e-10,1.4014779943522413e-10,1.4015382629303793e-10,1.4015720062370845e-10,1.3993434882302341e-10,1.400616802514698e-10,1.399667000684838e-10,1.4011187426338452e-10,1.4015654217254516e-10
2332,1.3715294907798127e-10,1.3694128126899356e-10,1.3720402355915223e-10,1.3718940941550247e-10,1.3714450758781088e-10,1.3719713644560902e-10,1.3720254175286814e-10,1.372061653895648e-10,1.3699018464514392e-10,1.3711244977805473e-10,1.3702168358970107e-10,1.3716246023238995e-10,1.3720560210972046e-10
2333,1.4385541212763404e-10,1.436547222987632e-10,1.4391032604446821e-10,1.438949481967253e-10,1.4384564604267027e-10,1.439029272768446e-10,1.4390882691885224e-10,1.4391287257777638e-10,1.4368098692154098e-10,1.4381107244064825e-10,1.437144504774717e-10,1.4386472510944614e-10,1.4391252077894299e-10
2334,1.5101183462265746e-10,1.508255210353314e-10,1.510720059167522e-10,1.5105634269596145e-10,1.5099993491790337e-10,1.510639392118144e-10,1.510708047405622e-10,1.510750168315434e-10,1.5083229459510892e-10,1.509640458491745e-10,1.5087902256680656e-10,1.5102145994848573e-10,1.5107518203626834e-10
2335,1.7113749330202733e-10,1.7100416936327865e-10,1.7121353687208137e-10,1.7119474984484136e-10,1.7111805941439e-10,1.7120308235464701e-10,1.7121190386349063e-10,1.7121704685754566e-10,1.7093675339934136e-10,1.7108175631026593e-10,1.7112167181870745e-10,1.7114836994556113e-10,1.712171710401039e-10
2336,2.2860232002253675e-10,2.2875941398991892e-10,2.2872426878613852e-10,2.286948940917362e-10,2.2858577385460903e-10,2.2870844296387252e-10,2.2872373514118112e-10,2.2873171275638755e-10,2.28308143055825e-10,2.285196294964151e-10,2.2867762573051168e-10,2.2862030773597742e-10,2.2873277756282572e-10
2337,2.869785349106934e-10,2.877211648691384e-10,2.871573456656477e-10,2.871125437603027e-10,2.869573703307408e-10,2.8713373400551736e-10,2.8716053619659583e-10,2.871702189268019e-10,2.8656750945372005e-10,2.868613045176829e-10,2.871288534785005e-10,2.8700480452483865e-10,2.871739354946869e-10
2338,2.670202163147093e-10,2.675204454707044e-10,2.6718000136281884e-10,2.6714155580245905e-10,2.6699851978765036e-10,2.671580132921815e-10,2.6718383774212826e-10,2.6719109272515054e-10,2.6664168426799084e-10,2.6690965106104045e-10,2.671658799806877e-10,2.670417073095412e-10,2.671958368625802e-10
2339,2.5299412323350746e-10,2.533517406433737e-10,2.5314447144878955e-10,2.531081423377288e-10,2.5297940394467824e-10,2.5312449027951384e-10,2.531467202043533e-10,2.5315494955814537e-10,2.5263552121446985e-10,2.528926364106393e-10,2.5313652087895387e-10,2.5301778323576683e-10,2.5316045520627614e-10
2340,2.3457576954808746e-10,2.347770683526794e-10,2.3471119328251265e-10,2.34680651708011e-10,2.345657136584886e-10,2.34693917138584e-10,2.347140279064109e-10,2.347203811196924e-10,2.342543543892038e-10,2.344905515476796e-10,2.3470305511305934e-10,2.346007464647649e-10,2.347258779423834e-10
2341,2.0749609022939777e-10,2.0751717050400893e-10,2.0760618701845794e-10,2.075812714248799e-10,2.0748834926722672e-10,2.075921007996768e-10,2.0760626475151689e-10,2.0761352045724645e-10,2.072281729400121e-10,2.0742510887192345e-10,2.07600168954321e-10,2.0751627376815392e-10,2.0761832130648847e-10
2342,1.7500714091580524e-10,1.7488814204980132e-10,1.7508820819338724e-10,1.7506859970414713e-10,1.7500142406646004e-10,1.7507843417331005e-10,1.7508759279522514e-10,1.7509389928222112e-10,1.7480231069958884e-10,1.7495337085814076e-10,1.7508540274275022e-10,1.7502195921040826e-10,1.7509741832337338e-10
2343,1.6699933181366448e-10,1.668559035056966e-10,1.6707420356647009e-10,1.6705620029877791e-10,1.6699309476698642e-10,1.6706547611349877e-10,1.6707370398428527e-10,1.670795541379595e-10,1.6680079543185943e-10,1.6694896562769812e-10,1.670721996074203e-10,1.6701231812722755e-10,1.6708289191056993e-10
2344,1.7015667873461204e-10,1.7002316500391498e-10,1.7023443606809608e-10,1.702161433274151e-10,1.70151125673823e-10,1.7022490853378495e-10,1.7023383229741706e-10,1.7023909443301962e-10,1.6994926084990123e-10,1.701044731573537e-10,1.702295240582162e-10,1.7017056312213393e-10,1.7024196818259725e-10
2345,1.9152541950223655e-10,1.914707412187811e-10,1.9162190148939824e-10,1.9159984313745465e-10,1.915192750638008e-10,1.9160994897344643e-10,1.916213298606167e-10,1.9162739530192275e-10,1.9128725947964618e-10,1.9146428350286869e-10,1.9160888983292517e-10,1.9154333031753819e-10,1.91630636481188e-10
2346,9.551121251489197e-10,9.81487650616299e-10,9.561523823455547e-10,9.558631436482594e-10,9.550642360780944e-10,9.559681000403583e-10,9.561761730072623e-10,9.562195694061387e-10,9.542250767025916e-10,9.546193719778013e-10,9.55740202402338e-10,9.552709044783604e-10,9.562495760129142e-10
2347,2.1685881686182785e-09,2.3625893073717534e-09,2.171375325969536e-09,2.170622840940185e-09,2.168506696285636e-09,2.170901884804355e-09,2.1715910171303975e-09,2.171561384323121e-09,2.173435052093213e-09,2.168521824286844e-09,2.1688523084074194e-09,2.1689856576140625e-09,2.171552826528044e-09
2348,1.416044542597292e-09,1.488903023532418e-09,1.4178265425894361e-09,1.4174507373532118e-09,1.41596933238508e-09,1.4174895068175788e-09,1.417979190934724e-09,1.4178729932690468e-09,1.4168555055460233e-09,1.415327739906968e-09,1.4156985129426642e-09,1.4163539170732142e-09,1.4178360642488657e-09
2349,1.575997374721355e-09,1.6708627148131932e-09,1.5780165397597659e-09,1.5776258081131768e-09,1.5759278639464286e-09,1.5776490102359613e-09,1.5781686348910375e-09,1.5780730842170608e-09,1.5773205108485989e-09,1.5752781413581474e-09,1.5756150936334573e-09,1.5763667299489259e-09,1.578042101361006e-09
2350,1.93868708839271e-09,2.0914612947862096e-09,1.9412509736879054e-09,1.9406900753073248e-09,1.938647012111405e-09,1.9407964426038037e-09,1.9413609764104467e-09,1.941338911157622e-09,1.94199693536067e-09,1.9382487023718e-09,1.9383738194396086e-09,1.9391002529918342e-09,1.9413466577802717e-09
2351,2.5643987583204935e-09,2.8363943425337376e-09,2.5677724287416316e-09,2.566631675321393e-09,2.5643597029626064e-09,2.5670269140904884e-09,2.5678334952469326e-09,2.567871438514875e-09,2.57322675918429e-09,2.5652039869197523e-09,2.564592415037898e-09,2.564710526420968e-09,2.5678036994970962e-09
2352,8.959674760241259e-10,9.18388522871444e-10,8.96937620271231e-10,8.966366247747894e-10,8.959517709713444e-10,8.967486991469955e-10,8.969231963894667e-10,8.969614359144383e-10,8.949877993842982e-10,8.954974334102407e-10,8.955696659500112e-10,8.961408779855811e-10,8.969430604615953e-10
2353,5.135578136894373e-10,5.192343800035272e-10,5.140074550415868e-10,5.138748208627593e-10,5.135599606598484e-10,5.139304719073233e-10,5.139927165204072e-10,5.140198712273134e-10,5.127314927011161e-10,5.133470448139771e-10,5.132399431727637e-10,5.136479067432267e-10,5.140126931316261e-10
2354,4.2040776781470503e-10,4.236504235001036e-10,4.2075292526220625e-10,4.2066245805631154e-10,4.2041530128124097e-10,4.2069671033669976e-10,4.207432049832248e-10,4.2076113468197707e-10,4.1975935448161866e-10,4.2023998463219996e-10,4.199570201889254e-10,4.2048065891160053e-10,4.207548374765266e-10
2355,4.1081175412845047e-10,4.138319294732759e-10,4.1114743203291557e-10,4.110628834092551e-10,4.108167134512569e-10,4.110933749377711e-10,4.1113444659257813e-10,4.1115605804992613e-10,4.1018194722341827e-10,4.106516907128406e-10,4.103746475912955e-10,4.1088307073372653e-10,4.111524356626647e-10
2356,6.379806371213547e-10,6.477496176772714e-10,6.386006660204197e-10,6.384399971742767e-10,6.37993638496669e-10,6.384864610653217e-10,6.385825545983856e-10,6.386147300091535e-10,6.369903166034906e-10,6.376976181116274e-10,6.372815506879005e-10,6.381042673531563e-10,6.386121466104442e-10
2357,2.081212439265366e-09,2.259248853844287e-09,2.08406975115827e-09,2.0833705891698287e-09,2.0812702388688173e-09,2.0834872633762287e-09,2.084022233109629e-09,2.084099347417802e-09,2.085249088883351e-09,2.0810811079891634e-09,2.082707476632658e-09,2.081663287149652e-09,2.0840949395436995e-09
2358,1.8994884700637442,0.0009088489425323544,55.203315561594295,19.049415447341037,2.226673086482496,16.977246210023253,58.01165018585372,45.960350147769525,0.1363269260369037,0.8452269282710189,0.3998923114811079,2.8719538577528425,44.660700143662396
2359,1.5659514124333436,0.0007421605449549655,49.30149390013053,17.507485190976308,2.107726070642609,14.204886247098027,57.48006476789137,37.52346126207563,0.11132356300683109,0.7124707864891069,1.922186804132553,2.34521633177551,36.80356890801683
2360,1.2558878468639912e-08,1.9826781967436307e-08,1.2500805105584372e-08,1.2505544404147537e-08,1.2543767422809385e-08,1.2508353921636954e-08,1.2500635831112645e-08,1.2501331272630826e-08,1.2970663397400793e-08,1.2619946541046708e-08,1.2516732710424082e-08,1.2540122414049806e-08,1.2501491201886102e-08
2361,5.589797154294639e-09,6.866179700021966e-09,5.586081633735907e-09,5.584652613531714e-09,5.588078829997965e-09,5.5840528923287444e-09,5.58616511647387e-09,5.58564110160899e-09,5.655221203742891e-09,5.596570377578299e-09,5.584015821564533e-09,5.587286891929413e-09,5.585634275375027e-09
2362,2.9114644274469524e-09,3.259454117660472e-09,2.915147927378622e-09,2.9144153350358773e-09,2.9115303121108546e-09,2.91406949371882e-09,2.915274675605441e-09,2.915002804065514e-09,2.9216723087234114e-09,2.9131490085730576e-09,2.914407903472026e-09,2.9115442290226014e-09,2.914963658520545e-09
2363,2.1951774242068925e-09,2.3942287851140692e-09,2.1984222533534273e-09,2.1979783439854273e-09,2.1956294833795208e-09,2.1977276280326845e-09,2.198595016693324e-09,2.19838271343817e-09,2.1997176729390088e-09,2.1952290331969626e-09,2.1979930335679574e-09,2.195641977527237e-09,2.1983650702894986e-09
2364,1.6500492379859393e-09,1.7560210942947776e-09,1.652412000525954e-09,1.6521300133843388e-09,1.650482639377296e-09,1.6519460359744222e-09,1.6525201958229324e-09,1.6524048263041587e-09,1.651679473673742e-09,1.6494551192666494e-09,1.6521764294487222e-09,1.650505923003073e-09,1.6524331199359275e-09
2365,1.7036069365679214e-09,1.8178126012810678e-09,1.7060334792987874e-09,1.7057220200743115e-09,1.7040684453525761e-09,1.705547593192092e-09,1.7060966537483184e-09,1.7060336497739337e-09,1.7047678431846247e-09,1.7030365407540114e-09,1.7058089813935788e-09,1.704071822272425e-09,1.7060924338570833e-09
2366,2.0955001754285673e-09,2.276144455807027e-09,2.0984974686546406e-09,2.098089472356736e-09,2.096006090825139e-09,2.0979001378793064e-09,2.0985838706577125e-09,2.0985479950707606e-09,2.098561822283538e-09,2.095344951851263e-09,2.0981995826377775e-09,2.0959779031746123e-09,2.098684248256714e-09
2367,1.8986843546596263e-09,2.0447066395702842e-09,1.901320018537461e-09,1.9009860711939998e-09,1.8991865209772417e-09,1.900853338146575e-09,1.901406744995964e-09,1.9014244856747633e-09,1.90075124761582e-09,1.898270082083263e-09,1.901031714631968e-09,1.899156420913865e-09,1.9015977201768197e-09
2368,1.4827710591507531e-09,1.5646299228456505e-09,1.4847597428657559e-09,1.484446741051788e-09,1.4832050490533009e-09,1.4844208725519226e-09,1.4848329832610303e-09,1.4848371508773358e-09,1.4833109333664978e-09,1.4821845099511918e-09,1.4844578647846588e-09,1.4832106852972336e-09,1.484985282548145e-09
