,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar
1830,1.2717169467839827e-10,1.2721270776350803e-10,1.2721023827859067e-10,1.2716074590239006e-10,1.2716074590239006e-10,1.2701032489612375e-10,1.2722955300841602e-10,1.2697474304730282e-10,1.2724774129516798e-10,1.272323116193801e-10,1.2715005540187356e-10,1.2701057545141473e-10
1831,1.6082684695564383e-10,1.6088375114216388e-10,1.6087988823971798e-10,1.6081110150282042e-10,1.6081110150282042e-10,1.607979357118978e-10,1.6090875207074082e-10,1.6075531792512063e-10,1.609368226206986e-10,1.6091282521471012e-10,1.607984834538107e-10,1.604801775164715e-10
1832,3.137825533854622e-10,3.1391575417887094e-10,3.139040748124157e-10,3.137412004045672e-10,3.137412004045672e-10,3.135208325699945e-10,3.139813308598002e-10,3.151170214226183e-10,3.1406429781350664e-10,3.1399244421762414e-10,3.137151075665562e-10,3.135200658787629e-10
1833,4.897816683529098e-10,4.900342196570869e-10,4.900121200136336e-10,4.897150565770767e-10,4.89702380690472e-10,4.895126817629331e-10,4.901498706279492e-10,4.892344009114651e-10,4.903100234148206e-10,4.901722260180299e-10,4.896671478243168e-10,4.896163231939143e-10
1834,6.05382246404172e-10,6.057201131605625e-10,6.056969327575657e-10,6.052873668164215e-10,6.052705180141248e-10,6.144410488459512e-10,6.058749954030873e-10,6.144410488459512e-10,6.060936208927937e-10,6.059032570868239e-10,6.052138492397621e-10,6.05295456841405e-10
1835,5.799075558189893e-10,5.802161723191481e-10,5.802071403708053e-10,5.798073717539574e-10,5.797914540866161e-10,5.796930725846014e-10,5.803612930801224e-10,5.880677876823081e-10,5.805614358670811e-10,5.803855819384987e-10,5.797473962227416e-10,5.798612375246825e-10
1836,5.301905667010082e-10,5.304639405134405e-10,5.304513013420074e-10,5.301072073667893e-10,5.301002779700364e-10,5.300280933744755e-10,5.305901353600091e-10,5.30017994662811e-10,5.307617974032767e-10,5.306106065667378e-10,5.30054102062442e-10,5.301905667010082e-10
1837,6.078317243320757e-10,6.081556469095262e-10,6.08140562602117e-10,6.077331295882692e-10,6.077249415210145e-10,6.07313034768224e-10,6.083034920262737e-10,6.076057437539439e-10,6.085043303315466e-10,6.083281016563456e-10,6.076706807044807e-10,6.078141570270009e-10
1838,5.815343811185705e-10,5.818445358898695e-10,5.818302007254005e-10,5.814401855279657e-10,5.8142433604979e-10,5.871136044930213e-10,5.819858773998866e-10,5.817130947394061e-10,5.821818388436008e-10,5.820131408151551e-10,5.813708623341144e-10,5.815118647919272e-10
1839,1.7149867670654614e-09,1.7152247463043312e-09,1.7151801386221633e-09,1.7153612240857327e-09,1.7153904746452859e-09,1.8315741861800977e-09,1.7157591786611982e-09,1.8315741861800977e-09,1.7166161534757871e-09,1.7158762510778276e-09,1.7156424442135304e-09,1.7153334445337113e-09
1840,1.2368861364555898e-09,1.237587667584797e-09,1.237536343042949e-09,1.2368748953498284e-09,1.2368743529852554e-09,1.236879721634321e-09,1.2380042110603467e-09,1.2895833563261026e-09,1.2385519353638123e-09,1.2380688392338544e-09,1.2368867654136993e-09,1.2368751250685138e-09
1841,0.640956498861421,1.9438844593239188,1.859824590906914,0.4728367620283259,0.45182179492420615,0.0010507507337636994,4.224008390134819,0.32678274065585483,20.07980107028275,4.759890051293045,0.37826941005985254,0.1681197390198842
1842,2.731345787721024,8.421649511089598,7.82985792385928,2.0485093409167514,1.9574644813428441,0.004552243488645877,20.98584013228688,0.591791587734041,86.9933633233585,20.667183123778255,1.6843299026211174,0.04552243029144339
1843,2.5153816234127677,7.713836977334671,7.168837625713843,1.9284592447441224,1.802690163600834,3.4796112455112325,19.703822712992636,2.976534920938126,80.11490468880665,19.116900334324068,1.5930750283620154,0.004192303259282181
1844,7.733607486172929e-09,7.705023487711042e-09,7.705573773754356e-09,7.74728605562173e-09,7.748377488599682e-09,7.705332801832796e-09,7.695360905858167e-09,7.723234259041493e-09,7.688391026209725e-09,7.69560574120755e-09,7.75576146235263e-09,1.0249015617070453e-08
1845,8.638136497692702e-09,8.599431598274271e-09,8.60031608762788e-09,8.654941441248173e-09,8.656258654387312e-09,8.617140316048912e-09,8.586656274168755e-09,8.652422889162804e-09,8.577798499866496e-09,8.586945622622071e-09,8.666760271659676e-09,1.1822647682206532e-08
1846,1.7501452066643781,5.367111965479195,5.133759271362126,1.3126089051947702,1.2542707316654826,0.02916908755355188,13.534456259576176,0.23335269490328026,55.742124807997165,13.213596305165227,1.1084252978422593,0.0029169094797493124
1847,2.485867947469238,7.498355774837473,7.416851907725796,1.8338370105757553,1.752333143464065,0.004075193926310675,18.99040103758354,0.004075193926310675,77.87694502576706,18.460625901357663,1.548573475684835,0.004075193926310675
1848,4.329382365551107,12.988147096006312,12.633279689020446,3.1938066631962996,3.0518597004019465,0.007097348464754646,31.086384852285377,0.007097348464754646,135.70129643171742,32.150987073242966,2.7679657748132387,0.007097348464754646
1849,3.2856026278343786,10.598718153340384,9.909801473401428,3.1266218555407628,2.331717994072678,0.005299359513469939,17.48788495272995,0.2119743634907729,101.21775836069429,24.218070979825868,2.066750040249974,0.005299359513469939
1850,3.3565537165897954,11.005094151802874,9.79453379515047,3.3015282458328645,2.366095242965034,0.005502547496337933,18.213430820960376,0.22010188344436027,105.15367461690475,24.981563724062426,2.145993359937302,0.005502547496337933
1851,1.668498908137447,5.443135780387753,4.841382076116013,1.6411464670341784,1.1761549682786112,0.0027352449686228997,9.217772652637615,0.027352441944989942,52.29786739026963,12.472713143925464,1.0393927627622508,0.0027352449686228997
1852,3.550833652912807,11.397030594753838,10.022514342168565,3.379019121339639,2.4626749529494063,0.08513192330967691,18.78505545239962,0.005727151456354555,109.44585661250163,26.001265778472224,2.119045889803058,0.005727151456354555
1853,3.6774464245895655,12.057201391229219,10.911767259098639,3.6171604176353216,2.652584306367412,1.202912733973676,19.77381028137208,0.006028601078868851,115.14627328298047,27.550705178469144,2.230582257687689,0.006028601078868851
1854,3.4686875091702865,11.446668779348679,9.943570858880307,3.3530645922111755,2.485892715017835,1.228332033338896,19.193404215608695,0.0578114588765581,110.13082840394357,26.53545944251181,2.139023964140488,0.005781146248044983
1855,5.866691513130441,19.65341656843495,17.306739963276748,5.964469705012035,4.302240443024945,6.32119790610818,40.969062398621915,0.4888909596425725,186.46301191842971,45.36908103329353,3.520014907972189,0.29333457587931366
1856,3.595015363390833,12.103218389175707,11.084630702990214,3.894599976974817,2.6363445999220785,12.103218389175707,26.543196763922992,2.8160953680724736,114.5012393121754,27.981202909126036,2.0970922954708855,1.2582553774356515
1857,1.092942109663743,3.6977874680302447,3.3334734318951655,1.1658049168907938,0.8197065825623847,3.934591591518067,8.069555901651169,2.113021410842397,34.81020615396275,8.379222832365965,0.6375495644948611,0.8925693897894166
1858,2.6227676031246666e-09,2.620684566076588e-09,2.6207316014030485e-09,2.622637250451724e-09,2.6232666309166417e-09,2.6206667462105198e-09,2.6207587921755596e-09,2.623211665609135e-09,2.621677006004512e-09,2.6207693951595277e-09,2.6244521911438928e-09,2.621573080657463e-09
1859,1.7653817887103196,5.353093164129927,4.9829324666660275,1.7653817887103196,1.4521688908561592,0.028473900613236444,12.75630711340757,0.2847389988544504,54.49904422740979,12.727833213602658,1.0535342935872203,3.5877113762251387
1860,1.2693437506826044,4.066202860008438,3.915602754121685,1.3769152548874715,1.097229343954812,0.002151431185873799,9.638406777817819,0.10757150527209318,41.19988611150762,9.595378176135897,0.7960291321812313,3.033516419642099
1861,2.479516296611503,7.7691510615315345,7.397223617123107,2.6034921114143255,2.107588852203028,0.0041325277227626,15.868904295314932,0.0041325277227626,79.55114783235553,18.513721677774793,1.4877097781888877,5.785538024686575
1862,3.028268331228765,9.598070811568501,9.033478410914316,3.1822480768617347,2.5663290943298502,0.005132658639192279,19.658080859588416,0.005132658639192279,98.80367011492771,22.942982099758172,1.8477569480426388,6.9290885539305265
1863,3.412549988585225,10.873888098352985,10.237649964961944,3.6439093098183415,2.891991515810707,0.00578398343071823,22.384014329699884,0.00578398343071823,111.22599368321073,25.97008380881297,2.1400737218030637,6.304541503999126
1864,3.5432755445314266,11.161317964438247,10.80699041002398,3.779493914140948,2.9527296205076174,0.00590545963178867,25.511583918215894,0.00590545963178867,113.5619811901594,26.751730358665807,2.185019919276659,3.366111767324285
1865,3.984580817153766,12.966771472005233,13.507053616657943,4.65993349796968,3.44429867250103,0.006753527149943091,30.458405905136747,0.6078174130739454,129.8027852531533,31.336364390197403,2.498804919358735,1.350705361971599
1866,5.696662013615314,18.0394297092577,17.84954097547859,6.171383848063103,4.747218344719733,8.165215552743808,44.623852438333394,1.6140542373642486,182.38812879507879,43.67440876943784,3.5129415751554722,0.37977746779979354
1867,3.169343596304534,9.983432327425056,9.66649796783806,3.3806331693625435,2.6939420569240076,15.741073193255431,24.826524834749176,4.595548214446078,101.4189950682713,24.192656115575197,1.954428551220956,0.005282239764903395
1868,1.3410297981279042,4.268944855134374,4.268944855134374,1.4527822812197817,1.1398753285625165,6.816901469628073,10.571784901513356,2.0338951932974934,42.912953508285284,10.303578942092983,0.8046178792869151,0.002235050720458088
1869,2.0984045935624767e-09,2.0976895709742558e-09,2.0976895709742558e-09,2.0981983357437766e-09,2.0986338154957996e-09,2.0976139079619056e-09,2.0982196820134065e-09,2.0982948174078585e-09,2.0990594840762192e-09,2.098237064432383e-09,2.099503655708999e-09,2.2789089274549807e-09
1870,2.627799261948157,8.551482342805446,8.68509925440373,2.9841110262102704,2.3160264682188005,0.004453897574676467,17.41473747882464,0.5344676469079542,85.47028445288035,20.66608232771608,1.6924808807600806,0.004453897574676467
1871,3.158371330326282,10.385153186871438,10.652811774150882,3.5330933525175268,2.783649308135032,0.005353172178146698,19.21788656709306,0.2141268702518359,102.83442923319006,24.78518518250545,2.034205263752526,0.005353172178146698
1872,4.0915113236884455,13.800182260468636,13.106705764984342,4.299554272333741,3.5367301273009906,0.006934765287589849,22.607333753119114,0.13869529942749156,133.28618243241098,31.83057114306014,2.6352106831713713,0.006934765287589849
1873,4.796346039648689e-09,4.788180998013507e-09,4.7886637240129186e-09,4.795447593763728e-09,4.797887628593342e-09,5.043095786137282e-09,4.786650161908537e-09,5.708800440676723e-09,4.784202861419977e-09,4.7853195632492145e-09,4.802050765377868e-09,5.708800440676723e-09
1874,5.085572080164837e-10,5.088356658843017e-10,5.08835244227493e-10,5.0856648839173e-10,5.085099046125087e-10,5.144667039249335e-10,5.089084273585458e-10,5.144667039249335e-10,5.091248487968086e-10,5.08979675912048e-10,5.084277743470193e-10,5.144667039249335e-10
1875,6.184673708931035e-10,6.188345273589357e-10,6.18831808018677e-10,6.184856757311622e-10,6.184121610531662e-10,6.280175723882965e-10,6.189325148025067e-10,6.211329030483066e-10,6.192109851911698e-10,6.190223589429277e-10,6.18307591605742e-10,6.280175723882965e-10
1876,6.964650260167024e-10,6.968958628357365e-10,6.969069306352656e-10,6.965000035994415e-10,6.964008093356336e-10,7.091248105154285e-10,6.970141761515491e-10,7.091248105154285e-10,6.973427199548807e-10,6.971222240199143e-10,6.96283240836002e-10,7.091248105154285e-10
1877,3.8876461888846943,13.244353964683842,12.519538573600824,4.151215422005804,3.360507722642471,1.9526006940724783,19.6359078678705,0.35314312781199925,126.57912420675554,30.837600275517165,2.5039077149988533,0.006589231178440262
1878,4.131434122648256,14.858666580631725,14.278816177497495,4.7837658261742915,3.7690276206893447,3.3399199722823907,21.671908817458988,0.7617866663911367,138.43928374861474,34.50109898680389,2.75428941520439,0.007248130357376275
1879,4.388034389254955,20.244795022321345,18.948330316473157,6.382595475175276,5.185858823623082,2.0942891404465382,37.69720452412385,2.516325714953713,190.0816714884332,46.77245746506113,3.6899380091828355,0.1994561088219381
1880,3.2222707039493566,11.222391071349541,10.444601591185654,3.5556090525910444,2.888932355307665,11.111278288468986,21.94477461932315,0.5555639148155802,106.1682640427833,25.889278411582858,2.000030092263144,0.8333458720170717
1881,1.5580195369750092,5.281422157162065,4.753279941532765,1.6372408693194327,1.3731697615046805,5.175793714036224,10.43080875954774,0.5017351057159873,50.41117448268336,12.173678071124382,0.9242488782195943,0.8450275458751587
1882,2.35806774044093,8.073384465880897,7.314006719144155,2.5179367397539503,2.078296991643139,0.1598689998868291,15.347423934622325,2.35806774044093,76.41738167218637,18.424902171397513,1.478788244219288,1.9583952421583843
1883,2.5776289908942207,8.868791272472723,8.213461868141657,2.7960721256712673,2.2718086022063493,0.0043688632272578225,16.907498632267167,1.048527047454772,83.57634336621325,20.00939114610086,1.6164791978751845,2.708694871760449
1884,2.1282065927625533,7.164962194103228,6.4555599967313455,2.1991468124997544,1.879915823682345,0.003547011644324964,12.591889003998132,0.3547010993323005,67.81885006939763,16.1034298809889,1.276923955916102,2.766668570397344
1885,2.266436435864128,7.554788118129862,7.063726890490932,2.3419843170393606,1.9642449111631919,0.0037773946753410356,12.50317433510683,0.41551334707065807,72.22377440411732,17.07382114620763,1.3598618617612999,3.0974631287916603
1886,1.504792054469793,5.203009813245394,4.820435562337633,1.6323168047724306,1.3517623541066222,0.0025504959286958345,8.467643420991704,0.4080792018671709,48.71445461648628,11.553742378314286,0.892673253017112,1.8108514551961152
1887,2.140148136516504,7.122132321639327,6.42044440824179,2.1752325321863872,1.8594729711574325,0.003508440231836678,11.61293496738358,0.385928353022113,66.97611133444774,15.787978052098877,1.2630382447693824,2.0348949495068536
1888,2.1118534904886896,6.9587303523845705,6.4048015681679376,2.146474039502236,1.834889098380314,0.003462055575302563,12.948085331726956,0.17310274573020068,66.05600751849548,15.579247056755943,1.246339765149993,1.3155808631770958
1889,2.3481008133690606,7.905272736954955,7.083437452481024,2.387235826915444,2.0741557185443735,0.0039135019493817995,15.066980215942058,0.0039135019493817995,74.59133581998103,17.571621082910195,1.4088604882558264,0.7044302444207561
1890,15.142832182581266,47.83807570320047,43.524726411625885,15.380366805052025,13.218801740567944,10.261495690806228,54.34792162137629,7.565477725763408,467.0442290809183,113.06648029615955,9.26626588275963,2.677297016084785
1891,11.23764443627484,39.171915739413315,46.24044595326939,15.393561023125523,4.783957834893083,23.45774418385479,97.68933167707686,2.4953154571934233,363.2453395591764,88.35123836895023,9.501596456675633,0.025406848380775206
1892,3.865837795352649e-09,3.860659994790418e-09,3.861219040086924e-09,3.865756238542469e-09,3.866582554816616e-09,3.859701941007828e-09,3.859268269186291e-09,3.8663787314395565e-09,3.859375200978855e-09,3.859198292796597e-09,3.869182860905512e-09,4.458545022820303e-09
1893,6.622018777289889e-08,6.325662901187815e-08,6.340014298370519e-08,6.59178886353455e-08,6.561827675772504e-08,6.468137839950244e-08,6.228248292221877e-08,7.015763741120744e-08,6.12319586447433e-08,6.212006182109917e-08,6.756411909405069e-08,2.1932675380503972e-07
1894,2.007063186856471,6.790563780563333,6.288797984020696,2.10741634616502,1.7729058151365176,0.40141263791948983,12.744851232869356,0.8697273813594661,63.7577072147032,15.186778109376844,1.2042379123880385,0.0033451060083241157
1895,2.245128793346005,7.471494179683994,7.2138564493715815,2.3555449634799177,1.9506856729888988,0.0036805396376021,13.58118892709286,0.22083234089080817,70.2614895958243,16.709647080886516,1.39860482231931,0.0036805396376021
1896,1.3098745085652377,4.359090575199101,3.9940435813063906,1.352821213729107,1.1380876879097588,0.0021473363621825055,6.5493725385554535,0.1717868217240956,41.07852349028709,9.813322131007878,0.8159873991807869,0.0021473363621825055
1897,2.2158443270684485,7.410364633305713,4.867592455427419,2.2884949607221245,1.9252417924537388,0.0036325323243589086,10.606992514066945,0.1453012679388158,69.4903310903601,16.92759764193564,1.3803620400511443,0.0036325323243589086
1898,1.0251115970758223e-09,1.025777696191264e-09,1.0255938881133848e-09,1.0251387155730618e-09,1.0250459599479055e-09,1.0577461511053875e-09,1.0259549193990952e-09,1.0283094690682018e-09,1.0265234620877782e-09,1.0261500240567782e-09,1.0249566176006038e-09,1.0577461511053875e-09
1899,4.399147748285187e-10,4.401480099912509e-10,4.400659451217719e-10,4.399147748285187e-10,4.398850103699223e-10,4.4392767574158874e-10,4.402073802356356e-10,4.394072860865783e-10,4.403977430146375e-10,4.4027171893282987e-10,4.398139412907464e-10,4.4392767574158874e-10
1900,1.8476776825817444e-09,1.8476338974669316e-09,1.8474713183644895e-09,1.8476624741301424e-09,1.8478285757211979e-09,1.8648026105762805e-09,1.8479227206135307e-09,1.8525671498560196e-09,1.84905524685506e-09,1.8483003789230881e-09,1.8485315255586816e-09,1.9853561724200037e-09
1901,0.8710640801738999,2.834414860321723,1.8665658841925385,0.8710640801738999,0.7466263546716674,0.2299076810532276,4.064965701400122,0.11061131321939027,26.449929877863497,6.567546625390605,0.5115773176122596,0.0013826431604982638
1902,0.6315014406548183,2.132611417274325,1.3768801876654009,0.6522064058495103,0.5486815798761004,1.0181507634531457,3.043629885844118,0.08281986300170627,19.78359424580569,4.917429235970126,0.3933943409164481,0.0010352506770506652
1903,3.7585657454243626,15.485290870195394,10.298470141931327,5.036478098764821,3.984079690131504,0.9020557791337768,25.483075752211604,0.37585657481695367,143.42686883404116,35.70637457893491,2.781338651693415,0.7517131493289844
1904,2.4521976372836587,12.14421686880341,8.407534755446461,4.086996061877408,3.1528255335381266,6.24726540866195,21.369150836153313,0.992556186753389,111.63337813693059,27.791573218485503,2.2186550051988294,3.0360542174957152
1905,0.5929857679627145,2.561193842828391,1.5644730869665882,1.1733548156790383,0.6686860785342221,2.4097932216848936,4.579868791408928,0.2018674966775843,24.110548918918276,5.765840323699793,0.47943530210543955,1.741107144967433
1906,2.611419647813332,11.044128925848257,6.582953694887911,5.386053023166825,2.883442527749949,0.10880915239623447,19.640051931844923,0.8160686402314359,103.8583355602163,23.829204282868602,2.06737388794007,12.077815869607353
1907,2.0137364915404916,8.558380087269637,5.328011132967523,4.153331513221268,2.2235007093523316,0.004195284910342301,15.06107083943611,0.1678113747960853,80.17188404822421,18.54315685511232,1.5522552123543965,10.446258047576045
1908,1.3418332145153584,5.795577498325868,3.59725499926571,2.8264146424523537,1.5131310715850101,0.0028549651057211537,10.22077213929094,1.0563367860658819,54.52981783462941,12.533293209730699,1.0848864289108304,6.709166069363837
1909,0.7909657062391624,3.4331277416798764,2.2214355980383766,1.6660766988692501,0.8919400515425533,0.001682907184489733,6.041631662018897,0.8582819364414004,32.14349992295533,7.421614381165881,0.6058460731829335,3.5677602020844823
1910,0.5526034389049975,2.360077180474332,1.496634310297384,1.1397445906242956,0.6101662969164876,0.001151259314002703,4.12150063563523,0.01151257362674491,21.977499190886366,4.996456077414348,0.4374777228819459,2.2794891792578866
1911,0.8699938779167348,5.219963263020813,3.2496830121209537,2.277336914274169,1.3561669268402399,0.0025588064402080925,9.160523764820322,0.10235222172318416,48.82200933487775,11.181980126132993,0.9723460987427447,4.068500778728716
1912,0.9854959705636229,6.06229339072404,3.9121203657151216,1.8814013976509298,1.5827662552885065,0.0029863522077200368,10.302912412269263,0.02986351500668802,56.97958516350092,13.348990864365062,1.1348135417448588,3.3745771094628645
1913,2.2022314793628843,12.142033019611654,7.439971213146744,3.809265261319335,3.1545477945963416,0.005951977358657844,20.950958935520525,0.005951977358657844,113.56372059196693,27.3195742936438,2.2617512490649765,3.5711861825109747
1914,4.464500450749424,22.213611998012226,13.720172116499995,7.077866568137835,5.771183509443631,0.10889025510172985,45.08056552516047,2.0689148431433337,207.65371607769498,50.3072977599372,4.13782968607587,1.1977928040138137
1915,2.3754712259913315,11.993232773523065,7.937550193238666,3.9977442581051763,3.0707310968972688,17.613250063345692,24.68172541755557,0.005793832656751373,110.3725045067058,27.17307328830167,2.2016562582648413,0.005793832656751373
1916,7.488587307837567e-10,7.494984843002095e-10,7.494146590957066e-10,7.491163409452456e-10,7.489631813655321e-10,7.496289400417911e-10,7.497054489907186e-10,7.485914430782852e-10,7.49970323854518e-10,7.497368651420182e-10,7.48836160936995e-10,7.640580453804425e-10
1917,1.3805514808692227,5.657554105251556,3.7626795248291693,1.8948745812697374,1.4617603914587822,0.40604455379456106,10.584228014349543,0.5413927381104274,51.59472786205866,12.776868600266724,1.0286462016478093,0.002706964553869264
1918,2.157365110226065,7.532495129056585,4.899778385139688,2.523020213547905,1.937972048232954,0.0036565516705945483,13.236714740876407,0.0036565516705945483,69.73042820409046,17.149224346419437,1.3894893932501646,0.0036565516705945483
1919,1.7336797488417826,5.854721772859018,3.8652532095404766,1.8473636667457272,1.506311913033884,0.152841537531616,9.719974981592047,0.0028420987726509215,54.25564982044755,13.21575545713727,1.108418200370059,0.0028420987726509215
1920,1.2840365340102748,4.3443236041817235,2.931883417948907,1.3482383606572457,1.1342322718340077,0.0028304347169129966,7.2548064121764355,0.0021400619961627638,40.87516296628836,9.801478869171678,0.834623747481524,0.0021400619961627638
1921,7.675551111436311e-10,7.680457800883378e-10,7.678853628020135e-10,7.675551111436311e-10,7.674939442096586e-10,7.835006195516432e-10,7.681758510919144e-10,7.835006195516432e-10,7.685710033761748e-10,7.682985764811069e-10,7.673729887876894e-10,7.835006195516432e-10
1922,3.622308943297784e-10,3.6240687736843526e-10,3.6235539174912336e-10,3.6223379009535493e-10,3.6220528207437024e-10,3.6445257878664953e-10,3.6245081267024677e-10,3.6171536041494386e-10,3.6258831562601704e-10,3.62495755604371e-10,3.6215591077546083e-10,3.6445257878664953e-10
1923,3.031614110157661e-10,3.0330537963863204e-10,3.0326125568168363e-10,3.0316611753752383e-10,3.031459754077964e-10,3.043317107424218e-10,3.033402875645749e-10,3.0305361094565754e-10,3.034466040694118e-10,3.0337585555982724e-10,3.0310700264954023e-10,3.043317107424218e-10
1924,0.6914078498849819,2.339263220702537,1.394339161911735,0.6798843857534141,0.6107436009640318,0.007292559069068537,3.3418046001513235,0.02448696702154272,22.044386885721423,5.208605789469357,0.43789163899095984,0.00115234856470654
1925,1.058314888793734,4.037275313217369,2.704582491764873,1.215102279552911,1.038716464948837,0.1624365081736905,6.212700359999968,0.19051153168348245,37.472186392592725,9.015274969818812,0.7447401072754711,0.001959843600039223
1926,3.427953197773346,12.268464075257018,7.75799934184703,3.6685113168885564,3.187395078658134,0.03960386217640026,19.064230940261353,0.6401656373681237,114.98678093744542,27.66418369862963,2.285302131976083,0.006013953362269852
1927,2.474867584846534,8.704706676382386,5.504446869086648,2.7735585001941656,2.2615169310267933,0.0042670136210234575,15.830618513960772,0.5120415697046696,81.45727962890288,19.926951067299207,1.6214649695675607,1.0240831388722003
1928,3.86280660766146e-09,3.857670755514883e-09,3.8597481519155595e-09,3.862723352588986e-09,3.863570438774041e-09,4.45442402979231e-09,3.856388820483066e-09,3.861352916016366e-09,3.856250188283114e-09,3.856137084166255e-09,3.865845083338417e-09,3.860055257794428e-09
1929,1.2690151828701435,4.230050607038257,2.368828340418469,1.1632639177212512,1.0998131586319149,0.0021150264246750784,7.487189573622539,0.042300507147391135,40.35468278187853,9.5599143705397,0.824859869244848,4.483853643395488
1930,0.9460163173414767,3.1691546596782616,1.7974310016407586,0.8671816243508245,0.8198808085564396,0.0015766953926550414,5.581496265192055,0.04730081725455111,30.114852723876258,7.1266562478085715,0.5991436681828378,4.35167505453802
1931,1.2393170455956528,4.193022668287019,2.3753576697078915,1.1360406252217987,1.0740747729974858,0.0020655295574731466,7.353281131725387,0.30908268569884023,39.492903152049244,9.294877834752777,0.8055560800255266,6.568380336884512
1932,0.8182180806208648,2.7955784380596267,1.7046209994726884,0.7636702086915675,0.7227593047446039,0.0013636985907740358,4.922945443303783,0.007792554846026637,26.10115671986263,6.1639095296960305,0.5182047850100729,4.609295179710123
1933,0.7065471828974529,2.3744618394914503,1.4246771044862374,0.6370507388728553,0.602302516860573,0.0011582762065693135,4.16978664346458,0.03474822400657069,22.157782905200353,5.2238160445066635,0.45172688814098627,3.891800867365549
1934,0.8494129340710318,2.888003971956147,1.6705121021080942,0.7361578764108329,0.7503147586183547,0.0014156899422730369,5.082320714123721,0.0014156899422730369,27.03964501800085,6.3564401128015,0.552118407713265,4.5018885436149265
1935,1.8309987025640504,6.237809137464861,3.4137263939722047,1.8309987025640504,1.6137615684491797,0.003103388383969943,10.396348561948383,0.003103388383969943,59.18160210887248,13.872142707785281,1.2103211765215591,8.130875591893943
1936,1.7389196464635053,5.85436280788766,3.3039473275685918,1.7679016405580472,1.5070636937071635,0.0028982002180701284,9.882859987027816,0.0028982002180701284,55.239680744970514,12.983933355142824,1.1302977704781068,5.448614890564199
1937,1.8635055180384348,6.273801908981583,3.6027773341851446,1.925622368615109,1.6150381157317306,0.003105843281982848,11.025740978095982,0.7682888507042337,59.19735860029304,14.007349805775547,1.1802201616949892,2.826316701976824
1938,6.651480622629769,22.885602819737308,13.302961245055798,6.989691501736179,5.862321904714811,0.011273696174112589,43.178255566121635,3.6179193602216824,214.76390823277097,51.182579704973236,4.284004468884893,2.029265274842112
1939,4.8789250257184404,16.704116189074806,10.08862462915519,5.209699603714429,4.300069514225461,23.154220459996402,32.82937686637878,3.6385203582334857,157.44869912636327,37.62560824732047,3.1423584912394964,0.008269364728437303
1940,1.0232242189752046e-09,1.023905004345131e-09,1.023697294980846e-09,1.0232960457691328e-09,1.0231770740198572e-09,1.0241106288938062e-09,1.0242194977820792e-09,1.0236522556988598e-09,1.0246127182764033e-09,1.0242550342022822e-09,1.0230948881798347e-09,1.0557364169828154e-09
1941,2.1331257287686642,7.323731667202208,4.586220316110642,2.310886206112299,2.3819903970497514,0.3199688598633709,14.434150760946345,0.8176981964256151,67.72674186855734,16.069547152507475,1.386531723925371,0.0035552102027925727
1942,0.9272509493991116,3.2218041426085677,2.1216758992890776,1.0844121270161933,0.8486703605905846,0.0015716133144105388,6.097853693000517,0.07858059027115583,29.939204337501955,7.150833583034629,0.6129285941652052,0.0015716133144105388
1943,2.00366296593927,6.73362144126208,4.63141767445204,2.1678976352213337,1.773734428944375,0.0032846940968159033,11.693508453579398,0.0032846940968159033,62.639102864863595,14.846814103794332,1.2810304210981587,0.0032846940968159033
1944,2.5804717537043698,8.79109868508603,5.5545747912674885,2.711682181832161,2.3180508974487846,0.004373681468718201,15.395356900850793,0.004373681468718201,83.44983228978965,19.244196125932213,1.7057355661857452,0.004373681468718201
1945,4.235313656110326e-09,4.229080619062655e-09,4.231390542034785e-09,4.23509619699194e-09,4.2360599615546154e-09,4.944782157112673e-09,4.227633178365163e-09,4.944782157112673e-09,4.226850345359156e-09,4.227047267023994e-09,4.239187050499779e-09,4.944782157112673e-09
1946,7.815930223492101e-10,7.820938384821892e-10,7.819431888746814e-10,7.816173601442151e-10,7.815399520793953e-10,7.982704529844446e-10,7.822340257921997e-10,7.982704529844446e-10,7.826100260391817e-10,7.823399982954827e-10,7.814204621989103e-10,7.982704529844446e-10
1947,9.625702077735708e-10,9.632025124486796e-10,9.63013201881807e-10,9.625978528853434e-10,9.6251202061773e-10,9.904169778957073e-10,9.633947954853196e-10,9.904169778957073e-10,9.63883756118443e-10,9.635292386622035e-10,9.624012729991203e-10,9.904169778957073e-10
1948,4.049118037840807,13.794452975567735,8.715898148865007,4.255005395680113,3.6373433221621916,0.00686291226424858,21.20639785778249,0.046301127999955574,131.28750518252667,30.402699841271136,2.6079065329656492,0.00686291226424858
1949,1.8911526749003331,6.262505577468022,3.875312857626203,1.8911526749003331,1.612130149204471,0.003100251040055145,10.137818434353967,0.37758959875562,59.21478045395556,13.796113771254223,1.2090976120882202,0.003100251040055145
1950,3.9590875170874105,13.689048363325762,8.25369092508231,4.026190695337331,3.5564684475878794,0.006710318169003581,21.808532931565928,0.7795855654683599,128.2341736359362,29.860914321556148,2.549920773839047,0.006710318169003581
