,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
4376,6342.425202401002,98.77415423499565,1436.0292189330867,8595.828668485561,167.99006126140978,194.29371603105443,144.04670861162705,43.83225640092548,2292.4712984719913
4377,6440.1023013569475,96.65608523743431,1408.5817672515147,8486.433381075742,168.12734095883422,133.182462051026,149.64323824953308,43.87268809263212,2248.546609944321
4378,6576.713800614319,93.37126249594182,1398.7045059670008,8603.296284513597,163.74622947574042,265.5853348531367,158.39355232651576,43.87149720371165,2129.2127102716886
4379,6430.023244678573,93.23487395761059,1391.2302078614712,8428.966268505486,168.93114854497088,262.9233377844629,172.30922650302531,43.787715673023094,2116.5500684450417
4380,6256.566676456992,98.99827250594848,1397.5596417750132,8478.853261957927,165.137316828619,554.4319945751243,172.9490543476012,43.96075087627071,2006.2173538714949
4381,6232.355057158497,102.00224210798044,1401.4442255838874,8543.390329227816,159.15126940571855,267.38387362585894,163.62646919141625,43.803603297768376,1893.2901898738312
4382,6290.673533840636,101.33206926907648,1401.6435867887571,8590.252575853345,166.49755619493612,67.77313796045198,161.1605121768033,2.308892619641862,1686.8321258618373
4383,6314.588147885228,102.61093150028427,1399.6322469790186,8649.831709412747,161.32867318954987,47.01205005908087,159.30237051495013,7.236797966436725e-13,1472.6504179550777
4384,6317.31072078211,102.44796389362288,1398.5828199501016,9068.808867470087,164.3334639184678,46.918030286007664,157.89892613076367,7.030070969804569e-13,1286.2796125993698
4385,6356.9175110557935,100.5951003884931,1467.2094294320211,9524.526722851731,167.18194727266908,47.1216798005885,158.55513012219822,11.15608018701504,1160.6383307417793
4386,6399.31914260851,98.38183882552075,1465.9978197501407,9593.108808547064,168.27036436504977,189.38197852436826,158.54061921604273,12.257607132543145,988.4850904630055
4387,6515.564501766288,96.11764802568584,1406.7081258328865,9474.474609921228,168.1524814732036,180.4243995512704,148.5046018834539,12.246225336089553,881.9079384440022
4388,6534.046838133569,98.29259948357425,1387.5746330714537,9270.475852023239,169.19712547858393,44.85966527598412,141.84142854928942,12.240724013797209,847.4165748875525
4389,6451.429615217704,101.26911302675828,1322.8874151070593,8955.599816290962,167.4771775148471,9.393059247075897e-13,118.24255627528984,2.2852830738884222e-12,930.538597351936
4390,6552.289555147288,104.75682907370097,1350.0818495672688,9242.577400389917,173.04879573728954,8.848789756488173e-13,118.19891901188699,7.089051567987781e-13,1124.4264690239618
4391,5827.493613735948,105.50337617040945,1303.8937960910948,8594.996148477125,171.2206513346916,9.584642107762775e-13,112.07121806530725,7.1384564925836e-13,1349.5445300321267
4392,5714.609506887037,102.84217527733198,1201.8508482262746,8064.971736582767,167.25804368823836,8.431467329872433e-13,110.07967136697103,7.064262369516072e-13,1378.6111115874692
4393,5368.63401476732,102.46956022219526,1103.3229856521862,7702.228911209419,166.57013897105992,8.753536090422287e-13,108.49850331195391,6.922448725354968e-13,1403.0826709286123
4394,5242.70438675689,101.14518996017121,1095.6166454468228,7475.8393787613495,166.1480676172415,1.0956600210443312e-12,108.20539820513622,7.101246674023898e-13,1358.5977209297353
4395,5252.506016832441,102.59733613624822,1091.8098701682743,7305.782007629537,163.71400155965284,1.037411476167982e-12,110.52867988584055,7.033505722287003e-13,1242.0629410828788
4396,5784.510113876614,106.14204847229247,1246.9776232658028,8167.696139811296,166.13605701524355,8.594375211501415e-13,112.27323731189142,7.188364486987453e-13,1067.3022764749442
4397,6052.979517160442,106.87673743795817,1279.4956571076673,9252.233571016313,166.32070339984028,57.55936315860148,113.20747142872715,7.111811139992597e-13,850.8733579195222
4398,6182.652468234169,103.94799903204469,1291.2585987629873,9553.803456287127,166.15887237104283,37.215430691306416,112.28967074998457,7.306984878274747e-13,525.6555804011612
4399,6236.964804065655,102.63194086204048,1382.2969614673373,9663.634210627553,167.9706797467024,151.5964784654533,137.32647307354654,38.64693925434378,408.5931097023883
4400,6412.635876024192,99.5126612136412,1467.5063807832878,9782.915489636995,167.22128581414307,159.66049374569954,151.9755347508762,44.255667068679,511.15880047565884
4401,6336.577401812787,99.3907735109539,1510.9044382317854,9697.485818948815,162.58095737105123,36.04508033835921,153.95278823552698,44.18578478580544,722.9000061428036
4402,6438.387644691169,99.16915284844102,1352.6656924120157,9763.913627564503,162.16726546769192,172.170670205695,154.6347624613167,44.05872227263233,878.9620622834858
4403,6380.20479920987,99.14280469812081,1479.7182432206164,9852.933788693339,158.82327296582574,171.01654236437088,154.5848766300436,51.73150433829704,979.6979445204486
4404,6312.745035140383,99.28663405474336,1507.1378058355642,9834.445182307722,160.18618874465741,187.82235518665684,161.45831846965,52.92757806344489,1095.9584589748308
4405,6272.1772317863815,99.42566494351652,1501.510834284279,9810.831629612452,162.6460880451684,14.020538355215816,156.22246659391223,17.756799625134242,1127.685957130002
4406,6333.041876093898,102.94816444462505,1447.1646002179373,9699.414038351084,163.03445487170933,9.242936277464864e-13,154.40952500404694,12.285430144868515,1075.4716802610408
4407,6191.146368372222,102.89822341354018,1295.2094559184732,9551.150929022073,164.0489921353233,234.88754738525967,142.1733218574474,12.276466370058769,986.4711586397134
