,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
0,6617.835559107671,1519.9335963440465,175.47161842807074,34.493498365354846,521.4408837065744,8395.38936690328,193.440605613032,0.0,5181.112984327702,7267.486593567771
1,6744.606004217917,1484.5157902433732,175.48374853059798,1.4375753448775748,523.5968405190227,8475.197660680991,195.32919312570178,3.469446951953614e-18,5227.177826816889,7532.528623705566
2,6776.643605154952,1742.6706027849643,175.42353495007268,146.91830740922623,498.9929889768197,8057.491706075658,184.92007977364358,0.0,5001.014050981773,7045.416977023914
3,5774.524120719584,1692.0388403068437,175.3769150716196,1.4248114016700348,456.95780371932807,7738.888190000316,178.69583518059295,8.673617379884035e-19,4779.045692443877,6560.690894332788
4,4782.515319137921,1631.9813263421775,175.3078561726579,1.4165605795703673,361.00379641205734,7265.073317170356,167.9437181638307,0.0,4458.067970245413,6149.868120747419
5,3873.253274121965,1485.4813263326932,175.30785592159035,1.4165605495740419,352.07437387401717,7272.579988734011,167.94371814532903,1.0842021724855044e-19,4409.871360940835,5971.071261773018
6,3877.357873394,1614.9982188159627,175.31145080727043,1.4169900490688332,343.01716241562303,7292.55641552434,168.50342045927042,1.0842021724855044e-19,4357.427442649372,5781.611968935917
7,5053.413812069919,1773.1784143824796,175.33004663859379,54.75522430056768,347.00155134689544,7422.766503845814,171.39868817139936,65.89251743625135,4371.551175206538,5431.701513586536
8,6501.546740066669,1810.6452101184063,175.3752035782643,15.642951128269226,591.2101741016644,7733.084908445706,178.42936546087836,8.673617379884035e-19,4558.170874953262,5360.515357427045
9,7833.6373342107,1830.4380016351151,175.4415680880994,440.27669236094647,534.5769547934855,8187.640509940085,187.71196277148894,68.05724360257774,4539.858982664969,5029.108717414184
10,10179.60662392271,1882.9688021871223,175.4691852642251,662.3807447192614,717.9338638045185,8373.034692571147,191.9876425926739,448.01701128814386,4201.259811678502,4986.299993140705
11,12220.156939047638,1906.2955947444368,175.4679161781136,742.3091345891079,886.6368543197947,8360.932687853685,192.86418649176414,979.5162293648626,4099.6028850934235,5012.216160351761
12,14368.971429246312,1977.8435530448648,175.45174884909468,696.3862539263273,916.9522911375522,8249.662523649753,190.34702592790708,1560.5443889701623,3913.791036848374,5016.075422936851
13,16148.053000626334,1902.0918424348704,175.42818806684463,694.206106307859,774.9218376372431,8094.754059568086,186.67874702267747,2183.2924718574072,3576.424557667017,4964.532454135264
14,17447.562607102675,1783.80965218855,175.42651927029272,1060.0289309727327,778.7955792918265,8073.925725564365,186.41892495358223,1777.7160430504657,2726.2531217424594,4773.9261814978945
15,17520.048211033663,2098.0669423666914,175.4316836957258,517.0271518372574,689.6416731791329,8110.76037419018,187.22299642652854,1267.2832069989597,2664.562841685372,5001.235759365951
16,17456.048008639653,2449.4681230512742,175.44516559375364,749.4269730380167,707.515859837628,8195.78475129564,188.2689271139371,354.6150755900677,2604.923649560216,5378.164365971824
17,19160.53789286301,2452.973733214918,175.44467589626242,1084.871570044306,1070.6396804140766,8206.004227845482,188.19311235021155,62.855494283989174,3062.775418855636,6015.583810513065
18,19837.744443799307,2518.5721920653373,175.41433648229102,1623.1238011005016,984.7572677956053,7994.288600825435,184.52213460819348,62.26107592745912,3975.172790466863,6104.519213850526
19,19398.64415496857,2374.1331948534553,175.42227160079105,660.4137711512074,1008.3588657656128,8040.574913399303,185.75758713033593,0.0,3763.713998556112,6430.391621491193
20,17589.090313909834,2209.2915740534972,175.4087623365046,423.4006474928028,865.5875154287166,7960.706818409636,183.65427202037984,0.0,4114.658604003869,6354.262176769226
21,15244.559439209777,1474.1078474382934,175.40991462375894,563.4536397124037,711.2978450458431,7967.462421675333,182.81138646365818,0.0,4486.421092834184,6747.790263399797
22,12962.645270073712,1461.4202923273492,175.40812874690172,688.0756900648046,568.5650125382873,7952.556806354901,183.55562574637048,0.0,4409.5110005684055,6497.7075353908485
23,10650.78782530846,1443.8129590268954,175.40631427768014,266.6047325975523,449.2459994171232,7946.211082213873,183.27312327596545,1.734723475976807e-18,4498.991703934461,6098.370024982249
24,8496.899141636095,984.5888361448094,175.34958992556548,1.4215467258305734,425.44861373624764,7549.1563201915615,174.4414662943654,8.673617379884035e-19,4344.562533658161,5488.608631599205
25,8166.878520644273,1025.9783646218652,175.36155952794675,1.4229767958336623,420.65016786032294,7640.0947915348315,176.3050649085553,8.673617379884035e-19,4132.566685493579,5230.182880961467
26,8908.972833417845,1210.8883171002324,175.3438340116618,1.4208590371712668,415.3339925974049,7522.391657575171,175.47428388685773,0.0,4062.069447308316,4406.5728605507
27,8769.036126055236,1336.2639150186544,175.34073755192975,1.4204890871898421,368.147857248152,7508.501424752267,176.91032954755354,0.0,3898.0427134969837,3701.232316240717
28,9202.85651987763,1342.2682113744247,175.31632263197613,1.4175721110413197,336.85819577917795,7331.785690734432,171.14279078943406,0.0,3424.535362160285,3026.443533239767
29,9506.280831008959,1348.4813263340013,175.30785594339784,1.4165605521794888,322.73484271968414,7272.579988735319,169.80975946049793,0.0,3213.184817997177,2681.209056849185
30,10475.669146715516,1495.6767371921133,175.3690918969983,1.42387672673276,331.74695386496006,7685.081063349533,181.4241435840483,0.0,3116.071127102394,3215.0572633154943
31,13460.305506583009,1903.9293222260399,175.4841562676232,1.4376240593185685,364.71643132664803,8473.312072800263,199.7415885726125,0.0,3541.272930981785,3846.8808709175646
32,17997.619046296437,2110.1685094721834,175.4473281786667,343.66957262086777,365.4875788743129,8226.908832762963,193.8788137855191,1.734723475976807e-18,3110.6822911108407,4447.77792049065
33,20225.04788369912,2564.9406234903277,175.44821553255179,533.5608631676071,520.9301307757837,8227.861540883732,194.020074332459,66.92945606869206,3216.0455266989757,5140.236918800785
34,22084.523177384177,2754.5891239611888,175.44434728313007,682.0746499331657,794.0868122647861,8202.071299438512,193.40427601543328,115.02311629382778,3474.9770310743093,5705.161641370887
35,23810.914675269825,2419.1632079435194,175.4226287042998,923.8681324520899,731.7376967649302,8046.884745732049,189.94682980536294,262.047477073615,3007.075233672947,6507.637396443588
36,24188.101889808917,2811.2689638957536,175.42148422365068,459.72772900171395,680.2154757116509,8050.168826370225,189.76463647138047,444.95202553830677,3190.8412973889767,6843.882181267068
37,23522.350990572704,2834.7201213048147,175.4177060806104,452.63800078548655,663.9722317023783,8023.86184499129,188.134077289223,604.6990339049187,3859.4611513581203,7440.290558113518
38,22956.008451033566,3226.930272057648,175.4193394805601,318.8361729577023,614.1699679417206,8033.337462150838,189.42320833576497,641.2114388229979,4306.888676227625,7186.368978012582
39,22068.08616419123,3100.8842769700773,175.42493193531118,400.9583923527654,623.4495823294545,8067.0068672193,190.3134881120319,322.31853286391686,4620.750198255271,7308.696002344833
40,22199.022323747777,3198.687235276527,175.4327732127721,506.82145074494383,660.3462698315217,8118.1792599984665,191.56176477230318,93.26962197251369,4725.406130950198,7192.372554741749
41,25256.380311478282,3860.8093137392943,175.42671426970867,543.9118610270029,996.5514646893043,8079.702930690874,190.5972233121777,73.69001707768884,4007.080421207625,5856.258826188316
42,25833.30725347349,3971.814645034619,175.39539998156923,1632.112468755557,1007.531672701735,7864.775467131537,185.61220712190823,65.58833089705396,4165.1316591921195,5605.340031127095
43,25281.605199519552,4321.105085961447,175.39048051751695,1159.6656222410663,972.3179938120759,7844.75279129358,184.82906276579982,0.0,4109.47668551222,5263.343671890683
44,23399.823076227764,4019.348009630275,175.4033014655501,417.95586060651345,930.338878716429,7923.4937403128715,186.870068244691,0.0,4300.431961609081,5346.353093189392
45,20993.706301956685,2549.0152184437566,175.41895170734196,620.5680530810276,731.5770577965733,8032.352499751131,189.3614775450281,0.0,4562.474169933115,5936.724990445235
46,16925.030765810934,2165.1907551855506,175.42724168181687,493.13878951437607,660.1236218576597,8092.198779005554,191.7186294768287,1.734723475976807e-18,4642.14017305342,6646.901882256738
47,12702.312941857112,1728.1621476490461,175.43667650601955,553.4696661393419,626.7630190336482,8148.123379239111,192.1831418223015,0.0,4290.888820529025,7214.438242527225
48,9781.186633979562,1266.8502677972936,175.41622166693975,64.5920948926556,645.5708236676586,8014.294814955172,190.98248770882762,0.0,4101.955154600996,7108.731639186747
