,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other
2072,1.1475265182525618e-12,3349.4737944401595,1.8104628907167353e-11,1944.8411739816902,255.63491644576277,5.648814749292796e-13
2073,1.071143174158351e-12,3286.0792446055552,4.0165561848715114e-12,1916.0601387554275,256.8458527745124,5.826450433232822e-13
2074,9.947598300641403e-13,3266.0393567630827,4.0004718288022545e-12,1913.7565718378312,210.2956455697479,6.075140390748857e-13
2075,1.1191048088221578e-12,3309.5649240417943,4.076581086587261e-12,1908.6830760086139,134.06644794165203,6.075140390748857e-13
2076,1.0800249583553523e-12,3231.8324167119226,4.0309162258056475e-12,1854.8911067942474,60.149020132059555,5.719869022868806e-13
2077,9.912071163853398e-13,3216.2729836032504,4.0386869196162856e-12,1818.6204779156901,0.19928130595572924,5.826450433232822e-13
2078,1.142197447734361e-12,3210.920023864709,4.048434330827799e-12,1822.0431988563284,9.832427406986088e-12,5.400124791776761e-13
2079,1.1244338793403585e-12,3218.742387448495,3.991443460471533e-12,1812.985805733987,9.841956243039629e-12,5.790923296444817e-13
2080,1.0729195309977513e-12,3162.8508360552973,3.939079964987435e-12,1807.5791842143828,1.6417089909737115e-11,5.790923296444817e-13
2081,1.1048939541069558e-12,3119.9417543721947,3.99394146227694e-12,1799.1427341709712,96.3764993383356,5.861977570020827e-13
2082,1.0889067425523535e-12,3202.3236061548687,49.85618132064758,1803.0490403832418,245.45879381843557,5.613287612504791e-13
2083,1.0942358130705543e-12,3221.547778374378,147.17701748793064,1815.5146279367812,238.82155121847057,5.648814749292796e-13
2084,9.876544027065393e-13,3224.1972699025723,5.446310069601168e-12,1826.4225861014565,213.97182797969668,5.968558980384842e-13
2085,1.1173284519827575e-12,3217.9817639599432,3.976876120082018e-12,1859.298052406624,136.77508679630796,6.181721801112872e-13
2086,1.099564883588755e-12,3237.168225587133,4.056033287014316e-12,1866.17387650412,75.84133501452965,6.323830348264892e-13
2087,1.0693668173189508e-12,3260.08977484248,4.0889496649709756e-12,1800.0992727538328,71.74794641387373,5.648814749292796e-13
2088,1.0729195309977513e-12,3118.6405385069966,3.983062143997351e-12,1716.8118494868434,16.767414239368563,5.435651928564766e-13
2089,1.0480505352461478e-12,3026.4643560490285,4.031270976756485e-12,1696.0266827910073,65.59835944671256,5.755396159656812e-13
2090,1.0604850331219495e-12,3001.464356049159,4.053906407612551e-12,1590.0266827911378,76.5983594468421,6.359357485052897e-13
2091,1.1368683772161603e-12,2962.4643560490463,4.018876269100413e-12,1545.0266827910248,144.59835944672676,6.110667527536862e-13
2092,1.0196288258157438e-12,2940.464356050054,4.046786994046925e-12,1539.0266827920325,120.59835944773522,5.897504706808832e-13
2093,1.000088900582341e-12,3033.69351854539,7.098321930243401e-12,1762.1197553944196,214.31005950355365,5.684341886080801e-13
2094,1.0942358130705543e-12,3031.0390280954343,173.96396101833926,1815.729978445566,277.1915686059008,5.826450433232822e-13
2095,1.0604850331219495e-12,3099.2420777434986,135.94344271851668,1825.2891854185548,234.11685983197526,5.577760475716786e-13
2096,1.085354028873553e-12,3191.8482107268615,65.67541187101041,1841.4994345282748,218.53539162428865,5.648814749292796e-13
2097,1.1475265182525618e-12,3155.8460807180936,4.781242068929714e-10,1834.4064336329072,249.06008749604527,5.933031843596837e-13
2098,1.1173284519827575e-12,3098.454066873728,132.70638671160575,1810.9901438968384,166.58674379033332,5.684341886080801e-13
2099,1.1475265182525618e-12,3114.222705223475,3.9508118998554664e-12,1830.8308132917348,206.8578085112992,6.004086117172847e-13
2100,1.1119993814645568e-12,3070.351496816771,4.0264258940880815e-12,1813.884067897586,147.86921370936983,6.039613253960852e-13
2101,1.092459456231154e-12,3127.4463804221014,4.112164601888235e-12,1802.773336410371,59.52086700593162,5.861977570020827e-13
2102,1.085354028873553e-12,3195.6401621564532,4.009878366850739e-12,1800.3027314432718,34.92612374967092,6.039613253960852e-13
2103,1.106670310946356e-12,3181.6730902017307,3.93484810706779e-12,1786.0645773573972,78.95806079063482,5.861977570020827e-13
2104,1.085354028873553e-12,3282.520597108369,4.00062882127683e-12,1771.9062138192783,72.41648088816035,5.648814749292796e-13
2105,1.1173284519827575e-12,3294.3245772338337,3.929771438815344e-12,1763.0113650022402,269.81885977965106,6.110667527536862e-13
2106,1.1315393066979595e-12,3282.1760592981254,70.11264743425274,1783.2266946129398,288.0852774613171,5.648814749292796e-13
2107,1.1013412404281553e-12,3333.1293976750353,136.08824260387723,1809.2853332805425,235.36354214077434,5.400124791776761e-13
2108,1.1173284519827575e-12,3373.4615184073627,62.56929449573198,1815.1232440260433,242.858960102985,5.613287612504791e-13
2109,1.13509202037676e-12,3403.5724366838704,4.1117682175739745e-12,1842.3785507842747,266.87593373020025,6.181721801112872e-13
2110,1.0818013151947525e-12,3048.3771488027564,4.093021060969093e-12,2037.9999999999927,98.9961993811913,5.897504706808832e-13
2111,1.035616037370346e-12,3001.1148207162732,5.8548721426632255e-12,1890.0636286679094,124.51697459109167,6.075140390748857e-13
2112,9.983125437429408e-13,2735.824008454829,23.7116370364578,1880.1577599919165,87.95753774750574,6.110667527536862e-13
2113,1.1333156635373598e-12,2669.3421190191066,4.054782551388136e-12,1769.0349610676835,37.75880459608967,6.110667527536862e-13
2114,1.0906830993917538e-12,2670.2400090029428,4.009736986887447e-12,1618.4627553868893,59.20074555367804,5.471179065352771e-13
2115,1.106670310946356e-12,2623.7768072313593,3.940278658909335e-12,1606.8765079304296,121.0561509608074,5.613287612504791e-13
2116,1.1439738045737613e-12,2561.5636466922383,3.95545401987718e-12,1671.064347498107,192.58056772067835,6.039613253960852e-13
2117,9.912071163853398e-13,2672.8501139801197,4.206412995699793e-12,1826.454867016334,230.65561434037076,6.075140390748857e-13
2118,1.1191048088221578e-12,2760.7346686619903,2.141575805580942e-11,1881.0558083675985,287.00733060195313,5.684341886080801e-13
2119,1.142197447734361e-12,2758.6856534212257,4.004456488626573e-12,1877.4092183803034,317.2380299926932,5.613287612504791e-13
2120,1.0658141036401503e-12,2792.5088336210333,3.981898144544971e-12,1890.938932464172,255.3343692728381,5.968558980384842e-13
2121,1.0818013151947525e-12,2799.635635518179,4.035128134405319e-12,1920.1680057559631,176.03131113965134,6.288303211476887e-13
2122,1.1173284519827575e-12,2729.9583971808265,4.078208257207727e-12,1915.595733878892,152.8583727172732,5.684341886080801e-13
2123,1.1226575225009583e-12,2718.166409093261,3.94830522443268e-12,1886.6014690386544,63.20069749386597,5.897504706808832e-13
2124,1.0889067425523535e-12,2715.567936215139,4.1098201231104525e-12,1840.1014086235368,80.87878822240214,5.364597654988756e-13
2125,1.099564883588755e-12,2608.707812927105,3.97177429833917e-12,1821.082275676308,78.10942566829229,5.790923296444817e-13
2126,9.9298347322474e-13,2499.8792022330845,4.084346576227471e-12,1790.558810973422,209.38063321030768,5.755396159656812e-13
2127,1.1173284519827575e-12,2518.5313512008747,3.945841917096793e-12,1793.2200169177283,243.55070276439463,6.217248937900877e-13
2128,1.014299755297543e-12,2502.569939334715,4.0867066675165376e-12,1786.1233387252282,264.4354432151357,5.471179065352771e-13
2129,1.1333156635373598e-12,2565.3893176738047,3.990557884137047e-12,1809.746417735558,244.84976753978123,6.110667527536862e-13
2130,1.1226575225009583e-12,2649.302810015577,96.83965051437299,1901.5557895116779,304.0267971891519,6.039613253960852e-13
2131,1.1368683772161603e-12,2613.35744319821,358.29812612430305,1876.1177536592863,268.1506298705815,5.471179065352771e-13
2132,1.0587086762825493e-12,2659.190123312825,224.77065388059978,1916.9582499940486,273.1913275607287,5.719869022868806e-13
2133,1.071143174158351e-12,2618.394722294227,143.020453173306,1890.6408820725133,242.7451764538464,6.359357485052897e-13
2134,1.1404210908949608e-12,2628.3719953373025,30.755034404259845,1896.9939369351055,158.0962194100809,6.217248937900877e-13
2135,1.1546319456101628e-12,2628.384712871462,3.953906646536609e-12,1847.0585670857547,61.360310427149024,6.110667527536862e-13
2136,1.1315393066979595e-12,2491.622570260557,4.1117682175739745e-12,1731.4604749363118,34.88078060910726,5.933031843596837e-13
2137,1.0818013151947525e-12,2374.5868042119628,4.09140993654078e-12,1682.5499376833682,7.775657052103021,5.719869022868806e-13
2138,1.142197447734361e-12,2390.7022260352305,4.050377221120893e-12,1545.32372432184,12.382028089257098,5.471179065352771e-13
2139,1.0675904604795505e-12,2354.180066397932,4.043429653599606e-12,1523.0591595105966,1.1795009413617663e-11,6.146194664324867e-13
2140,1.06403774680075e-12,2444.6991377131767,4.073579147612083e-12,1551.5127261792268,9.887273291764309e-12,6.075140390748857e-13
2141,1.1368683772161603e-12,2443.2675916873077,4.064780630141929e-12,1679.3834668777172,1.4228618283596006e-11,6.075140390748857e-13
2142,1.078248601515952e-12,2568.4392907513643,3.96459514523384e-12,1706.4400506578384,72.8428464927039,6.039613253960852e-13
2143,1.0889067425523535e-12,2845.490700201519,4.05452234286674e-12,1730.1632273233226,38.29390015918999,6.075140390748857e-13
2144,1.1457501614131615e-12,2971.1575893298746,4.070313530668557e-12,1655.793990393762,70.54234581390432,5.719869022868806e-13
2145,1.0818013151947525e-12,3030.8869819289703,4.004839862514764e-12,1660.4481113344686,48.16502152425849,5.861977570020827e-13
2146,9.983125437429408e-13,2948.4145335054295,3.994604994006501e-12,1713.2080238042392,45.36598885419832,5.826450433232822e-13
2147,1.1013412404281553e-12,2877.1909493237804,4.046478430108635e-12,1752.1576394077922,30.36741586937879,5.826450433232822e-13
2148,1.1368683772161603e-12,2810.820071748878,4.107885906434738e-12,1678.264702923637,36.97283663444545,6.146194664324867e-13
2149,9.965361869035405e-13,2711.075031918205,4.073715323404947e-12,1718.7460529752038,55.989663933357306,5.897504706808832e-13
2150,1.1297629498585593e-12,2520.81206449564,4.030977808489045e-12,1729.3106427438713,203.45699633145892,5.826450433232822e-13
2151,1.0818013151947525e-12,2499.6422000641996,3.928805197839225e-12,1718.595385784789,251.05358733637186,5.471179065352771e-13
2152,1.1084466677857563e-12,2477.8747756151733,4.015299377713166e-12,1669.3174953448433,244.2806465110964,5.933031843596837e-13
2153,9.965361869035405e-13,2502.542992629015,4.043435725131772e-12,1706.2506671931087,245.64842299335118,5.542233338928781e-13
2154,1.1404210908949608e-12,2598.915859880839,8.142819751810748e-12,1786.492619028752,305.97786545360833,5.755396159656812e-13
2155,1.0746958878371515e-12,2613.3163636296613,129.99901798126936,1800.32579328397,259.14815373618035,5.861977570020827e-13
2156,1.1333156635373598e-12,2634.9645656782004,8.661515948915621e-12,1839.529734301184,239.7326372031424,6.288303211476887e-13
2157,1.0906830993917538e-12,2636.887061402261,3.94245400214821e-12,1820.83470235611,94.1891028553759,5.684341886080801e-13
2158,1.142197447734361e-12,2312.8482231834987,4.048594792749327e-12,2018.4269312594722,75.2515979344675,6.288303211476887e-13
2159,1.106670310946356e-12,2475.1108231873964,4.009398715809631e-12,1736.0352183828174,81.36118966417493,6.004086117172847e-13
2160,1.092459456231154e-12,2381.862923423118,3.9999505443977235e-12,1657.5124194406499,36.20485636448098,5.613287612504791e-13
2161,1.1084466677857563e-12,2384.2162597686524,4.126755361044676e-12,1571.6023728559323,18.16620953582816,6.110667527536862e-13
2162,1.1155520951433573e-12,2362.4775437353032,3.9732496806554884e-12,1514.6164482456609,14.445130399435016,5.861977570020827e-13
2163,1.06403774680075e-12,2239.420345349731,3.965464892216608e-12,1493.088074103926,66.21645435160117,6.039613253960852e-13
2164,1.0871303857129533e-12,2266.464356051517,4.019387741475283e-12,1515.0266827934952,56.59835944921904,5.861977570020827e-13
2165,1.1031175972675555e-12,2282.464356049275,4.048769511929423e-12,1657.0266827912535,44.59835944696154,5.577760475716786e-13
2166,1.113775738303957e-12,2298.464356049253,3.9774619687259205e-12,1657.026682791231,62.59835944693666,5.577760475716786e-13
2167,1.0302869668521453e-12,2438.289808364158,3.992535468899661e-12,1740.3388723644086,80.14260497974176,5.542233338928781e-13
2168,1.1333156635373598e-12,2527.769888562528,3.9873764012821056e-12,1814.8780643246473,88.45918517569149,5.933031843596837e-13
2169,1.0729195309977513e-12,2622.415953378422,4.018977858843975e-12,1906.8532947616761,54.25581585298968,6.004086117172847e-13
2170,1.1368683772161603e-12,2641.4489539133483,4.023108235440276e-12,1934.8823652089518,44.73449717615499,6.004086117172847e-13
2171,1.0231815394945443e-12,2614.2209720646783,4.031464398424056e-12,1927.0396785041894,122.8514919165278,5.826450433232822e-13
2172,1.085354028873553e-12,2592.767229325224,4.065451100765394e-12,1862.5638428963816,122.93504981329716,5.755396159656812e-13
2173,1.085354028873553e-12,2499.041645450134,4.060996330879085e-12,1809.6291463584748,140.30721660424135,5.933031843596837e-13
2174,1.092459456231154e-12,2480.278433987239,3.976357437762701e-12,1806.9416000387341,33.05339766131525,6.039613253960852e-13
2175,1.1404210908949608e-12,2512.897983367224,4.036711936938886e-12,1819.6369675594196,10.935771666724321,5.648814749292796e-13
2176,9.983125437429408e-13,2533.595050418211,4.01250387083163e-12,1841.1287857834097,9.08073616301408e-11,6.075140390748857e-13
2177,1.1031175972675555e-12,2575.318774795226,4.033925971036467e-12,1839.069636333039,107.17533258936236,5.577760475716786e-13
2178,1.0906830993917538e-12,2534.4099657092083,2.881088829008476,1835.3482576471856,173.73334405712484,6.110667527536862e-13
2179,1.0818013151947525e-12,2440.0911692974933,134.5479988701415,1819.403093095335,262.6236933394556,5.826450433232822e-13
2180,9.947598300641403e-13,2439.9166656507255,136.4825090614125,1827.2628779721406,250.4367171210687,5.790923296444817e-13
2181,1.078248601515952e-12,2659.5654885951863,4.234834705130197e-11,2003.1044381691215,277.0140116312719,5.933031843596837e-13
2182,1.120881165661558e-12,2557.6633978085683,4.002360942667593e-12,1902.5526012016076,175.09228136791904,5.790923296444817e-13
2183,1.1048939541069558e-12,2606.065826682794,3.984659824318726e-12,1962.6568445845012,94.78030491887596,5.471179065352771e-13
2184,1.1173284519827575e-12,2598.0131469770395,4.011862023145518e-12,1685.2915514394892,67.60517202039958,6.075140390748857e-13
2185,1.0942358130705543e-12,2480.149764816299,4.0119175342967495e-12,1576.269129249587,64.58915172628191,5.755396159656812e-13
2186,1.0462741784067475e-12,2325.8789269131985,4.071952410672486e-12,1530.279632531961,43.69597358231566,5.684341886080801e-13
2187,1.0729195309977513e-12,2413.5823335637683,4.06365913141471e-12,1555.8552257081326,60.74481689497233,5.648814749292796e-13
2188,1.099564883588755e-12,2314.46435605059,4.064212725043981e-12,1600.0266827925682,44.59835944828191,5.684341886080801e-13
2189,1.0302869668521453e-12,2363.731738173824,4.083662227816198e-12,1671.0893503667119,44.68119705620831,5.719869022868806e-13
2190,1.1191048088221578e-12,2458.9273883667474,4.614975068761851e-12,1753.1204750273369,215.06637948013744,6.217248937900877e-13
2191,1.0977885267493548e-12,2396.3145912429973,117.54720974399916,1727.2654086059433,237.2020152971564,5.755396159656812e-13
2192,1.120881165661558e-12,2428.832869406493,122.40809944124892,1771.2604757948486,259.7957695945559,5.648814749292796e-13
2193,1.099564883588755e-12,2394.5653378454053,121.84235801877576,1764.3530981516917,252.54285416786544,5.364597654988756e-13
2194,1.0906830993917538e-12,2415.6903244354244,112.57256396223481,1770.3007331251872,184.02721111135997,5.897504706808832e-13
2195,1.0302869668521453e-12,2438.891727546138,4.040287202022874e-12,1775.6602922578859,259.9764371537766,5.577760475716786e-13
2196,1.1244338793403585e-12,2442.822859282119,4.0482695320975814e-12,1750.2052758110444,205.04727142228202,5.897504706808832e-13
2197,1.0622613899613498e-12,2422.3256955639513,3.978978604934902e-12,1670.1124255499585,161.2767140238334,5.613287612504791e-13
2198,1.1315393066979595e-12,2337.1768976492876,3.9544717327089085e-12,1642.0201077177808,188.86877603772007,6.323830348264892e-13
2199,1.1048939541069558e-12,2356.0481975376824,4.0077583179226606e-12,1661.8446021890823,189.5318612147436,6.004086117172847e-13
2200,1.1013412404281553e-12,2404.5963002756885,4.026893402064857e-12,1706.119584617947,198.17959894020743,6.004086117172847e-13
2201,1.0107470416187425e-12,2417.2544234804327,3.990270787401773e-12,1715.6973608336853,183.4472254724863,6.146194664324867e-13
2202,1.1244338793403585e-12,2388.1830814055925,239.4904843169731,1787.2583476049972,289.30676752118404,5.471179065352771e-13
2203,1.127986593019159e-12,2471.1670159103965,502.67170841349594,1746.0760425287021,260.79001889583395,6.075140390748857e-13
2204,1.0125233984581428e-12,2554.89139692978,295.96383133539234,1778.9080980121003,244.54304373022285,5.933031843596837e-13
2205,1.1191048088221578e-12,2509.648113769311,171.6019307200773,1819.603906090999,288.22286047594207,6.039613253960852e-13
2206,1.0906830993917538e-12,2553.2558327366296,123.13405011185584,1881.1396817646873,254.233941469031,6.288303211476887e-13
2207,1.0942358130705543e-12,2457.1707189403887,3.98600770445956e-12,1850.8426012251166,259.8932630921181,5.861977570020827e-13
2208,1.127986593019159e-12,2368.7745173927524,4.079256030187217e-12,1778.5279507428731,99.64908865809258,5.613287612504791e-13
2209,1.0729195309977513e-12,2266.891762633685,3.983246024685805e-12,1625.5343277956542,40.08196209424409,6.075140390748857e-13
2210,1.1226575225009583e-12,2188.7002406587117,3.9908232968288715e-12,1620.915849485434,7.368162036397173,6.181721801112872e-13
2211,1.120881165661558e-12,2181.6854919034995,3.99544633489235e-12,1612.5743724502256,0.48385516204488255,5.648814749292796e-13
2212,1.1102230246251565e-12,2091.1328126449284,3.975705181735734e-12,1654.7722419302618,29.27781172985369,6.004086117172847e-13
2213,1.1368683772161603e-12,1983.5360386700602,1.837463514675619e-11,1817.4870516475473,165.25978741612064,6.252776074688882e-13
2214,1.1102230246251565e-12,2048.569104060629,164.1550719391297,1780.047186870131,268.19994885601056,5.826450433232822e-13
2215,1.1262102361797588e-12,2043.7642645554001,273.9419514525873,1750.2877558311714,285.17407318270915,5.861977570020827e-13
2216,1.1173284519827575e-12,1974.9151906145942,376.904273503347,1755.711528264332,277.01333217722674,5.719869022868806e-13
2217,1.1297629498585593e-12,1878.778762647361,343.0993226037409,1766.3964878095765,248.87233887414143,5.577760475716786e-13
2218,1.0818013151947525e-12,1872.4852530218961,324.8066628509787,1771.6499531369352,243.70817127026606,5.435651928564766e-13
2219,1.1297629498585593e-12,2002.231098482549,158.34201267301944,1739.0587755923025,223.96889354289635,5.790923296444817e-13
2220,1.1297629498585593e-12,2145.108719415806,4.068805188606195e-12,1742.3235956766027,208.1951529029791,5.648814749292796e-13
2221,1.0906830993917538e-12,1898.7736070450874,89.0367388889572,1747.582488371476,208.31301812385772,6.110667527536862e-13
2222,1.0871303857129533e-12,1860.2741194007838,109.1059833335905,1702.3321542574638,166.35001159238368,5.719869022868806e-13
2223,1.0764722446765518e-12,1978.839029120772,6.110667527536862e-12,1787.7398762167422,250.21678301944098,5.826450433232822e-13
2224,1.1084466677857563e-12,2064.8494545017493,4.0795231776025176e-12,1813.321803473168,231.89645951089966,6.252776074688882e-13
2225,1.0818013151947525e-12,2065.1263913251805,1.0508927061891882e-11,1812.9197158078557,281.2238228847566,5.790923296444817e-13
2226,1.0818013151947525e-12,2096.3421784696384,465.2647143099449,1838.6095076351523,304.4201664848357,5.613287612504791e-13
2227,1.0800249583553523e-12,2106.6755138704502,529.5907240638584,1863.262925602498,319.62819443287026,6.288303211476887e-13
2228,1.0800249583553523e-12,2072.578875268365,506.30660487378634,1841.8500919146954,302.5045755704532,5.968558980384842e-13
2229,1.127986593019159e-12,2107.5589209023838,433.55531362309324,1826.2611665512277,271.3041067399549,5.613287612504791e-13
2230,1.0977885267493548e-12,2022.8342963313628,314.46507947753014,1829.2623154955656,274.00505224337513,5.790923296444817e-13
2231,1.0675904604795505e-12,1902.8711350493716,162.9474062913613,1823.6954391535764,274.1677110521431,6.146194664324867e-13
2232,1.0818013151947525e-12,1910.0343233087801,4.118372309847018e-12,1769.0107590044063,208.274355081211,5.719869022868806e-13
2233,1.0054179711005418e-12,1942.3074150966454,4.089563757081471e-12,1629.4139589316655,56.17341408709008,5.719869022868806e-13
2234,1.0942358130705543e-12,1880.7829858768062,4.056986517564365e-12,1578.557905615003,135.89190725978057,5.790923296444817e-13
2235,1.0729195309977513e-12,1868.2817042376048,4.045410707809172e-12,1568.8579911521142,149.8583956534439,6.217248937900877e-13
2236,1.085354028873553e-12,1899.5771630214435,4.09503594228644e-12,1638.0460470002195,102.14763268398585,5.968558980384842e-13
2237,1.1457501614131615e-12,1893.063435263386,1.0629719326971099e-11,1823.8058822598605,172.5257671106025,5.577760475716786e-13
2238,1.0818013151947525e-12,1922.522216060456,174.19053197884756,1758.1434031787048,265.42173157177274,5.613287612504791e-13
2239,1.0977885267493548e-12,1963.9190929806664,211.02967079274498,1722.2885085853604,248.62104108226555,6.288303211476887e-13
2240,1.1244338793403585e-12,1977.70209964445,197.4133234880987,1731.9461792182465,226.5471028271214,5.826450433232822e-13
2241,1.1368683772161603e-12,1911.2950916630193,153.6439736816282,1731.2485043948293,241.20775752754227,6.217248937900877e-13
2242,1.1084466677857563e-12,1915.868529805011,126.31455540099401,1731.7308209481307,268.05939887728107,6.288303211476887e-13
2243,1.085354028873553e-12,1916.938184655071,118.09558599028382,1730.6617236102788,236.94219301878303,6.181721801112872e-13
2244,1.106670310946356e-12,1939.0470163332777,118.10965652382187,1727.2730018259995,190.9667372961047,6.004086117172847e-13
2245,1.0480505352461478e-12,1922.9787037603749,2.0337507347485797,1731.772897831461,185.1768742506,5.435651928564766e-13
2246,1.1084466677857563e-12,1904.6015026799214,4.008958529727602e-12,1725.2098366539362,213.21120583037316,5.613287612504791e-13
2247,1.0462741784067475e-12,1943.8307629555545,3.946678921173952e-12,1784.7633013825632,255.24266144119525,5.577760475716786e-13
2248,1.0764722446765518e-12,2038.3837073852776,4.004459958073525e-12,1838.5895092659314,263.9418465536383,5.790923296444817e-13
2249,1.035616037370346e-12,2032.7130697224209,78.01595465473663,1842.8418724431922,243.03148102546515,5.719869022868806e-13
2250,1.106670310946356e-12,2090.386485786453,369.0365859030614,1840.8283854386668,314.69974820218914,5.719869022868806e-13
2251,1.099564883588755e-12,2195.838593401069,422.28578779447804,1836.0778717516243,306.2766501093427,6.288303211476887e-13
2252,1.120881165661558e-12,2210.2621687420333,374.29901200636783,1812.425009872307,309.5483107889358,5.826450433232822e-13
2253,1.0764722446765518e-12,2172.7122362864025,216.1330675553088,1843.5133650837988,299.0838250575987,6.075140390748857e-13
2254,1.1191048088221578e-12,2090.4122277744254,166.60509477494836,1819.408316987452,250.19030243824312,6.110667527536862e-13
2255,1.0764722446765518e-12,2041.167203259163,7.133849067031406e-12,1840.0330494740763,238.43322283730754,6.110667527536862e-13
2256,1.1297629498585593e-12,1845.5934349551667,4.030284786460392e-12,1822.533164943899,166.0330407067125,5.968558980384842e-13
2257,1.0746958878371515e-12,1871.2889390052844,4.011947024595841e-12,1760.5067986034505,41.226610498494125,5.897504706808832e-13
2258,1.1315393066979595e-12,1757.3543104935588,4.055098271060764e-12,1754.672114054797,1.935518412210513e-11,6.288303211476887e-13
2259,1.0889067425523535e-12,1723.1208340853384,4.123267699496225e-12,1719.9501461723,63.14892540045402,5.826450433232822e-13
2260,1.1155520951433573e-12,1749.7544589044826,4.088890684372792e-12,1737.6809527464256,80.63370045072068,5.542233338928781e-13
2261,1.0746958878371515e-12,1852.057869860405,4.296119016089506e-12,1817.4888891777164,138.11427619895454,5.542233338928781e-13
2262,1.106670310946356e-12,1864.3890582585375,251.92411509473362,1808.521495261768,175.13784035310005,6.146194664324867e-13
2263,1.0729195309977513e-12,1816.0467375088142,353.0168616105335,1788.55316866108,285.93719397445807,5.648814749292796e-13
2264,1.1013412404281553e-12,1843.3187891952916,360.560681776261,1835.9501344762662,254.57933373076105,5.329070518200751e-13
2265,1.0889067425523535e-12,1768.9262647465816,362.72602875836577,1837.7386145684397,204.89172724586416,5.897504706808832e-13
2266,1.0977885267493548e-12,1813.0159195457047,358.0869814228266,1851.7677501651563,172.8013410222299,6.181721801112872e-13
2267,1.0906830993917538e-12,1735.464111049017,403.3623076222181,1829.5023254756568,130.79101296939928,5.435651928564766e-13
2268,1.1226575225009583e-12,1762.0707264870439,400.8940590970584,1827.771214919913,145.3921938212556,6.039613253960852e-13
2269,1.0533796057643485e-12,1768.6193429378711,361.2747185860849,1832.9762237368946,126.87762120459824,5.400124791776761e-13
2270,1.0764722446765518e-12,1755.090921667698,357.30873350645385,1832.1423771614468,121.21799189284798,6.110667527536862e-13
2271,1.0942358130705543e-12,1829.1526031589215,364.07249224525117,1844.4611179941107,121.36779406266139,5.684341886080801e-13
2272,1.0764722446765518e-12,1927.3446403041542,419.1086250820408,1832.825012255989,134.6291710792619,6.181721801112872e-13
2273,1.0906830993917538e-12,1988.2291672173326,459.0595494192711,1821.6604709137036,209.95329033613282,6.181721801112872e-13
2274,1.1297629498585593e-12,2070.02699092585,502.49794319744103,1829.691519208677,302.8395838188706,5.755396159656812e-13
2275,1.1119993814645568e-12,2090.902309535034,499.9421709844819,1825.0737563207908,301.99290436038393,5.968558980384842e-13
2276,1.0871303857129533e-12,2102.400088872105,426.2539844745779,1811.0322838726038,298.54463710509305,5.933031843596837e-13
2277,1.1244338793403585e-12,2130.3263507047313,263.19940702114764,1824.455947207713,262.3765269919618,6.039613253960852e-13
2278,1.1244338793403585e-12,2098.9930169472927,128.22713687249836,1847.7772741497583,240.07013691260659,5.577760475716786e-13
2279,1.1368683772161603e-12,1956.396531435118,61.08866698322724,1826.405816649986,204.49348719951212,6.075140390748857e-13
2280,1.120881165661558e-12,1908.4838253318376,3.991412235448966e-12,1740.1393427219036,196.81401685681539,5.506706202140776e-13
2281,1.0835776720341528e-12,1793.9382203235152,4.021008732143366e-12,1606.3656611946014,182.91404978694612,5.826450433232822e-13
2282,1.0835776720341528e-12,1812.8322181695328,4.09106711181384e-12,1558.9709717788708,186.9882940185065,5.968558980384842e-13
2283,1.0338396805309458e-12,1786.618795046578,4.072965489182456e-12,1578.1600362642296,200.85632231854834,5.968558980384842e-13
2284,1.0835776720341528e-12,1760.464356049363,4.0264564685893456e-12,1606.0266827913415,232.598359447041,5.826450433232822e-13
2285,1.099564883588755e-12,1793.2747700062648,4.042590914798971e-12,1766.37436572009,216.2716974018227,5.755396159656812e-13
2286,1.0729195309977513e-12,1895.9107095875765,4.030182437775309e-12,1851.6248200268305,218.18763467240456,5.648814749292796e-13
2287,1.014299755297543e-12,2004.860904220659,4.878586423728848e-11,1926.1865106380353,258.9995898526621,5.861977570020827e-13
2288,1.099564883588755e-12,2094.599770593009,140.5232507406819,1941.7086051994536,296.4525845152875,6.004086117172847e-13
2289,9.983125437429408e-13,2108.4377145519315,204.659956014533,1912.5008273735004,314.02423574508396,5.861977570020827e-13
2290,1.0746958878371515e-12,2171.3045636480647,348.52659134596047,1932.3038922426363,296.93837081635996,5.861977570020827e-13
2291,1.1119993814645568e-12,2136.848360693518,360.37319699413194,1890.906325608536,249.7963547119204,6.004086117172847e-13
2292,1.0693668173189508e-12,2119.2774748175807,352.0009892677274,1896.5566284052009,262.40157995105056,5.790923296444817e-13
2293,1.106670310946356e-12,2108.0389915694645,225.25785651192805,1886.0960752493413,261.70539071178797,6.323830348264892e-13
2294,1.1368683772161603e-12,2097.258767236162,167.14702420395756,1888.3404491403503,241.30645419929468,6.359357485052897e-13
2295,1.0889067425523535e-12,2171.6501009219073,135.33710442872393,1876.7596104272238,176.2268964063132,5.861977570020827e-13
2296,1.149302875091962e-12,2136.8049191541218,135.03644246618782,1874.2384498730744,262.16635763112976,6.110667527536862e-13
2297,1.120881165661558e-12,2264.1622851786733,138.70673368373843,1916.7384690356519,159.0143099442804,6.110667527536862e-13
2298,1.106670310946356e-12,2278.0698434784126,181.8224025093561,1893.3812705640996,256.08106676304254,5.861977570020827e-13
