,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Solar,Wind Onshore
2018-10-13 14:00:00+01:00,211.0,579.0,10.0,360.0,6.0,4.0,419.0,174.0,2.0,52.0,1.0,133.0,321.0,2330.0
2018-10-13 15:00:00+01:00,208.0,394.0,12.0,360.0,6.0,450.0,538.0,24.0,2.0,52.0,1.0,133.0,278.0,2285.0
2018-10-13 16:00:00+01:00,207.0,271.0,11.0,360.0,6.0,693.0,10.0,23.0,2.0,59.0,1.0,131.0,213.0,2157.0
2018-10-13 17:00:00+01:00,196.0,272.0,8.0,361.0,7.0,858.0,1.0,22.0,2.0,59.0,1.0,130.0,95.0,1998.0
2018-10-13 18:00:00+01:00,199.0,274.0,9.0,360.0,5.0,1207.0,3.0,66.0,2.0,106.0,1.0,131.0,13.0,1988.0
2018-10-13 19:00:00+01:00,200.0,275.0,8.0,362.0,5.0,716.0,1.0,213.0,2.0,109.0,1.0,134.0,0.0,2534.0
2018-10-13 20:00:00+01:00,197.0,325.0,8.0,370.0,6.0,741.0,1.0,228.0,2.0,108.0,1.0,136.0,0.0,3347.0
2018-10-13 21:00:00+01:00,194.0,322.0,8.0,361.0,6.0,502.0,406.0,228.0,2.0,43.0,1.0,131.0,0.0,3753.0
2018-10-13 22:00:00+01:00,152.0,212.0,7.0,231.0,23.0,646.0,332.0,225.0,2.0,35.0,1.0,109.0,0.0,3372.0
2018-10-13 23:00:00+01:00,107.0,204.0,6.0,50.0,42.0,1.0,546.0,280.0,2.0,0.0,1.0,89.0,0.0,3162.0
2018-10-14 00:00:00+01:00,83.0,201.0,8.0,0.0,48.0,0.0,800.0,149.0,2.0,0.0,1.0,93.0,0.0,3242.0
2018-10-14 01:00:00+01:00,76.0,199.0,7.0,0.0,41.0,0.0,1091.0,105.0,2.0,0.0,1.0,93.0,0.0,3233.0
2018-10-14 02:00:00+01:00,81.0,206.0,8.0,0.0,40.0,0.0,1392.0,200.0,2.0,0.0,1.0,92.0,0.0,3351.0
2018-10-14 03:00:00+01:00,80.0,227.0,8.0,0.0,37.0,0.0,1458.0,95.0,2.0,0.0,1.0,91.0,0.0,3367.0
2018-10-14 04:00:00+01:00,79.0,227.0,7.0,0.0,35.0,0.0,1430.0,127.0,2.0,0.0,1.0,86.0,0.0,3535.0
2018-10-14 05:00:00+01:00,78.0,233.0,7.0,0.0,35.0,0.0,1587.0,160.0,2.0,0.0,1.0,86.0,0.0,3674.0
2018-10-14 06:00:00+01:00,80.0,226.0,7.0,0.0,34.0,0.0,1509.0,177.0,2.0,0.0,1.0,84.0,0.0,3474.0
2018-10-14 07:00:00+01:00,88.0,224.0,7.0,0.0,34.0,0.0,1455.0,122.0,2.0,0.0,1.0,90.0,1.0,3415.0
2018-10-14 08:00:00+01:00,90.0,225.0,7.0,0.0,33.0,1.0,1485.0,218.0,2.0,46.0,1.0,91.0,59.0,3342.0
2018-10-14 09:00:00+01:00,88.0,227.0,7.0,0.0,32.0,271.0,727.0,44.0,2.0,0.0,1.0,90.0,137.0,3281.0
2018-10-14 10:00:00+01:00,87.0,230.0,9.0,0.0,31.0,171.0,678.0,33.0,2.0,1.0,1.0,93.0,221.0,3516.0
2018-10-14 11:00:00+01:00,86.0,239.0,10.0,0.0,33.0,287.0,613.0,22.0,2.0,3.0,1.0,93.0,257.0,3501.0
2018-10-14 12:00:00+01:00,83.0,242.0,10.0,0.0,35.0,520.0,310.0,29.0,2.0,0.0,1.0,89.0,293.0,3347.0
2018-10-14 13:00:00+01:00,95.0,244.0,8.0,0.0,36.0,687.0,323.0,31.0,2.0,0.0,1.0,90.0,305.0,2857.0
2018-10-14 14:00:00+01:00,105.0,243.0,7.0,0.0,39.0,389.0,567.0,68.0,2.0,4.0,1.0,94.0,278.0,2702.0
2018-10-14 15:00:00+01:00,105.0,244.0,7.0,0.0,26.0,174.0,643.0,56.0,2.0,35.0,1.0,94.0,267.0,2771.0
2018-10-14 16:00:00+01:00,102.0,241.0,7.0,94.0,9.0,349.0,611.0,22.0,2.0,35.0,1.0,91.0,210.0,2452.0
2018-10-14 17:00:00+01:00,105.0,243.0,7.0,180.0,10.0,484.0,314.0,89.0,2.0,35.0,1.0,91.0,138.0,2282.0
2018-10-14 18:00:00+01:00,108.0,239.0,7.0,180.0,11.0,273.0,98.0,375.0,2.0,46.0,1.0,94.0,25.0,1862.0
2018-10-14 19:00:00+01:00,108.0,240.0,9.0,180.0,13.0,894.0,1.0,372.0,1.0,45.0,1.0,95.0,0.0,1529.0
2018-10-14 20:00:00+01:00,110.0,271.0,9.0,180.0,15.0,1012.0,1.0,361.0,1.0,104.0,1.0,94.0,0.0,1346.0
2018-10-14 21:00:00+01:00,112.0,428.0,7.0,180.0,20.0,796.0,1.0,237.0,2.0,78.0,1.0,94.0,0.0,1260.0
2018-10-14 22:00:00+01:00,113.0,526.0,6.0,180.0,33.0,296.0,2.0,209.0,2.0,35.0,1.0,98.0,0.0,1415.0
2018-10-14 23:00:00+01:00,113.0,519.0,8.0,220.0,34.0,18.0,187.0,204.0,2.0,8.0,1.0,100.0,0.0,1604.0
2018-10-15 00:00:00+01:00,108.0,528.0,8.0,319.0,38.0,0.0,336.0,170.0,2.0,0.0,1.0,104.0,0.0,1894.0
2018-10-15 01:00:00+01:00,108.0,559.0,9.0,178.0,50.0,0.0,439.0,69.0,2.0,0.0,1.0,97.0,0.0,2034.0
2018-10-15 02:00:00+01:00,106.0,515.0,9.0,204.0,51.0,0.0,613.0,13.0,2.0,0.0,1.0,101.0,0.0,2209.0
2018-10-15 03:00:00+01:00,104.0,650.0,6.0,311.0,41.0,0.0,1223.0,11.0,2.0,0.0,1.0,106.0,0.0,2511.0
2018-10-15 04:00:00+01:00,107.0,632.0,7.0,437.0,17.0,0.0,1548.0,11.0,2.0,0.0,1.0,108.0,0.0,2771.0
2018-10-15 05:00:00+01:00,104.0,778.0,9.0,769.0,7.0,0.0,990.0,108.0,2.0,0.0,1.0,106.0,0.0,3039.0
2018-10-15 06:00:00+01:00,91.0,1056.0,5.0,1040.0,0.0,39.0,51.0,355.0,1.0,0.0,1.0,101.0,0.0,3104.0
2018-10-15 07:00:00+01:00,88.0,1503.0,3.0,1577.0,0.0,223.0,3.0,191.0,2.0,37.0,1.0,96.0,0.0,3069.0
2018-10-15 08:00:00+01:00,96.0,1843.0,2.0,1671.0,0.0,375.0,2.0,342.0,1.0,58.0,1.0,93.0,12.0,2815.0
2018-10-15 09:00:00+01:00,107.0,2041.0,3.0,1688.0,0.0,503.0,3.0,475.0,1.0,84.0,1.0,87.0,43.0,2353.0
2018-10-15 10:00:00+01:00,111.0,2108.0,2.0,1714.0,0.0,151.0,3.0,498.0,1.0,143.0,1.0,82.0,74.0,2139.0
2018-10-15 11:00:00+01:00,111.0,2094.0,3.0,1756.0,0.0,519.0,2.0,484.0,2.0,125.0,1.0,81.0,116.0,1766.0
2018-10-15 12:00:00+01:00,112.0,2069.0,3.0,1756.0,0.0,526.0,2.0,465.0,2.0,36.0,1.0,85.0,109.0,1447.0
2018-10-15 13:00:00+01:00,112.0,2082.0,3.0,1755.0,0.0,429.0,3.0,435.0,2.0,35.0,1.0,86.0,119.0,1008.0
2018-10-15 14:00:00+01:00,111.0,2073.0,2.0,1756.0,0.0,419.0,9.0,383.0,2.0,238.0,1.0,86.0,156.0,724.0
2018-10-15 15:00:00+01:00,112.0,2141.0,2.0,1759.0,0.0,304.0,9.0,443.0,2.0,204.0,1.0,92.0,142.0,557.0
2018-10-15 16:00:00+01:00,108.0,2296.0,2.0,1755.0,0.0,517.0,9.0,449.0,2.0,247.0,1.0,90.0,99.0,442.0
2018-10-15 17:00:00+01:00,108.0,2306.0,2.0,1756.0,0.0,850.0,9.0,567.0,1.0,372.0,1.0,93.0,44.0,380.0
2018-10-15 18:00:00+01:00,107.0,2346.0,2.0,1756.0,0.0,1085.0,8.0,754.0,1.0,335.0,1.0,110.0,6.0,316.0
2018-10-15 19:00:00+01:00,114.0,2393.0,2.0,1756.0,0.0,1616.0,8.0,945.0,1.0,647.0,1.0,115.0,0.0,261.0
2018-10-15 20:00:00+01:00,138.0,2316.0,2.0,1757.0,0.0,1238.0,2.0,673.0,1.0,389.0,1.0,115.0,0.0,218.0
2018-10-15 21:00:00+01:00,156.0,2280.0,2.0,1648.0,1.0,23.0,3.0,335.0,1.0,74.0,1.0,115.0,0.0,182.0
2018-10-15 22:00:00+01:00,159.0,2070.0,3.0,1420.0,8.0,7.0,3.0,197.0,2.0,35.0,1.0,113.0,0.0,181.0
2018-10-15 23:00:00+01:00,159.0,1745.0,4.0,1402.0,5.0,180.0,3.0,79.0,2.0,35.0,1.0,113.0,0.0,182.0
2018-10-16 00:00:00+01:00,154.0,1512.0,7.0,1283.0,5.0,174.0,3.0,20.0,2.0,35.0,1.0,113.0,0.0,172.0
2018-10-16 01:00:00+01:00,156.0,1505.0,5.0,1283.0,5.0,0.0,3.0,18.0,2.0,35.0,1.0,116.0,0.0,132.0
2018-10-16 02:00:00+01:00,156.0,1473.0,4.0,1283.0,3.0,0.0,3.0,18.0,2.0,35.0,1.0,116.0,0.0,111.0
2018-10-16 03:00:00+01:00,154.0,1398.0,3.0,1383.0,3.0,0.0,3.0,19.0,2.0,35.0,1.0,115.0,0.0,141.0
2018-10-16 04:00:00+01:00,153.0,1371.0,4.0,1469.0,4.0,0.0,3.0,22.0,2.0,45.0,1.0,100.0,0.0,143.0
2018-10-16 05:00:00+01:00,153.0,1626.0,3.0,1468.0,4.0,0.0,3.0,298.0,1.0,309.0,1.0,109.0,0.0,157.0
2018-10-16 06:00:00+01:00,152.0,1856.0,4.0,1468.0,6.0,293.0,3.0,482.0,1.0,215.0,1.0,118.0,0.0,182.0
2018-10-16 07:00:00+01:00,164.0,2171.0,2.0,1468.0,6.0,387.0,3.0,481.0,1.0,226.0,1.0,122.0,0.0,184.0
2018-10-16 08:00:00+01:00,163.0,2334.0,2.0,1468.0,11.0,423.0,2.0,603.0,1.0,440.0,1.0,118.0,40.0,190.0
2018-10-16 09:00:00+01:00,167.0,2385.0,2.0,1468.0,13.0,506.0,2.0,729.0,1.0,498.0,1.0,111.0,120.0,169.0
2018-10-16 10:00:00+01:00,164.0,2344.0,2.0,1472.0,7.0,207.0,3.0,588.0,1.0,333.0,1.0,108.0,205.0,135.0
2018-10-16 11:00:00+01:00,163.0,2371.0,2.0,1456.0,0.0,179.0,3.0,669.0,1.0,209.0,1.0,107.0,239.0,98.0
2018-10-16 12:00:00+01:00,156.0,2416.0,2.0,1380.0,0.0,178.0,3.0,647.0,1.0,49.0,1.0,106.0,247.0,107.0
2018-10-16 13:00:00+01:00,157.0,2402.0,2.0,1421.0,0.0,178.0,3.0,713.0,1.0,95.0,0.0,107.0,213.0,151.0
2018-10-16 14:00:00+01:00,160.0,2416.0,2.0,1504.0,0.0,432.0,2.0,653.0,1.0,89.0,0.0,106.0,202.0,174.0
2018-10-16 15:00:00+01:00,163.0,2334.0,2.0,1631.0,0.0,246.0,2.0,379.0,1.0,35.0,1.0,103.0,186.0,239.0
2018-10-16 16:00:00+01:00,162.0,2334.0,2.0,1613.0,0.0,179.0,3.0,211.0,2.0,35.0,1.0,110.0,186.0,279.0
2018-10-16 17:00:00+01:00,183.0,2368.0,2.0,1582.0,0.0,289.0,4.0,357.0,1.0,37.0,1.0,116.0,124.0,327.0
2018-10-16 18:00:00+01:00,197.0,2348.0,2.0,1582.0,0.0,296.0,5.0,436.0,1.0,175.0,1.0,117.0,24.0,362.0
2018-10-16 19:00:00+01:00,197.0,2396.0,2.0,1708.0,0.0,531.0,2.0,1045.0,1.0,517.0,1.0,121.0,0.0,408.0
2018-10-16 20:00:00+01:00,185.0,2325.0,2.0,1739.0,0.0,238.0,3.0,934.0,1.0,353.0,1.0,119.0,0.0,449.0
2018-10-16 21:00:00+01:00,175.0,2341.0,2.0,1738.0,0.0,0.0,3.0,682.0,1.0,99.0,1.0,119.0,0.0,451.0
2018-10-16 22:00:00+01:00,174.0,2161.0,3.0,1661.0,0.0,0.0,133.0,173.0,2.0,3.0,1.0,119.0,0.0,370.0
2018-10-16 23:00:00+01:00,170.0,1859.0,4.0,1692.0,0.0,3.0,7.0,258.0,2.0,31.0,1.0,117.0,0.0,310.0
2018-10-17 00:00:00+01:00,170.0,1527.0,4.0,1651.0,0.0,179.0,305.0,94.0,2.0,35.0,1.0,118.0,0.0,238.0
2018-10-17 01:00:00+01:00,170.0,1461.0,4.0,1695.0,0.0,70.0,311.0,14.0,2.0,35.0,1.0,118.0,0.0,215.0
2018-10-17 02:00:00+01:00,166.0,1402.0,3.0,1761.0,0.0,0.0,311.0,12.0,2.0,2.0,1.0,118.0,0.0,207.0
2018-10-17 03:00:00+01:00,165.0,1385.0,3.0,1684.0,0.0,0.0,312.0,14.0,2.0,0.0,1.0,114.0,0.0,217.0
2018-10-17 04:00:00+01:00,167.0,1359.0,5.0,1733.0,0.0,0.0,312.0,31.0,2.0,6.0,1.0,115.0,0.0,222.0
2018-10-17 05:00:00+01:00,175.0,1643.0,4.0,1708.0,0.0,205.0,311.0,327.0,1.0,107.0,1.0,117.0,0.0,267.0
2018-10-17 06:00:00+01:00,198.0,1979.0,2.0,1684.0,0.0,193.0,26.0,549.0,1.0,137.0,1.0,118.0,0.0,280.0
2018-10-17 07:00:00+01:00,195.0,2298.0,2.0,1735.0,0.0,303.0,3.0,704.0,1.0,143.0,1.0,117.0,0.0,272.0
2018-10-17 08:00:00+01:00,189.0,2354.0,2.0,1691.0,0.0,384.0,2.0,773.0,1.0,209.0,1.0,117.0,52.0,261.0
2018-10-17 09:00:00+01:00,185.0,2378.0,2.0,1730.0,0.0,210.0,3.0,798.0,1.0,251.0,1.0,118.0,148.0,143.0
2018-10-17 10:00:00+01:00,184.0,2489.0,2.0,1681.0,0.0,226.0,3.0,854.0,1.0,79.0,1.0,114.0,229.0,88.0
2018-10-17 11:00:00+01:00,184.0,2435.0,2.0,1682.0,0.0,324.0,2.0,638.0,1.0,74.0,1.0,109.0,287.0,110.0
2018-10-17 12:00:00+01:00,189.0,2356.0,2.0,1663.0,0.0,149.0,3.0,576.0,1.0,33.0,1.0,108.0,350.0,142.0
2018-10-17 13:00:00+01:00,191.0,2414.0,2.0,1583.0,0.0,165.0,3.0,673.0,1.0,94.0,1.0,117.0,359.0,234.0
2018-10-17 14:00:00+01:00,196.0,2387.0,3.0,1581.0,0.0,263.0,2.0,541.0,1.0,26.0,1.0,118.0,339.0,358.0
2018-10-17 15:00:00+01:00,199.0,2336.0,4.0,1526.0,0.0,339.0,3.0,725.0,1.0,77.0,1.0,118.0,269.0,679.0
2018-10-17 16:00:00+01:00,196.0,2381.0,4.0,1552.0,0.0,243.0,3.0,600.0,1.0,92.0,1.0,119.0,187.0,985.0
2018-10-17 17:00:00+01:00,196.0,2348.0,4.0,1465.0,0.0,421.0,2.0,512.0,1.0,170.0,1.0,114.0,105.0,1245.0
2018-10-17 18:00:00+01:00,203.0,2382.0,4.0,1483.0,0.0,722.0,2.0,534.0,1.0,299.0,1.0,105.0,17.0,1310.0
2018-10-17 19:00:00+01:00,206.0,2384.0,4.0,1482.0,0.0,1070.0,1.0,676.0,1.0,435.0,1.0,115.0,0.0,1394.0
2018-10-17 20:00:00+01:00,206.0,2429.0,2.0,1546.0,0.0,1009.0,1.0,745.0,1.0,388.0,1.0,125.0,0.0,1367.0
2018-10-17 21:00:00+01:00,205.0,2181.0,3.0,1647.0,0.0,132.0,3.0,713.0,1.0,99.0,1.0,129.0,0.0,1494.0
2018-10-17 22:00:00+01:00,203.0,1817.0,5.0,1627.0,0.0,0.0,42.0,267.0,2.0,0.0,1.0,128.0,0.0,1498.0
2018-10-17 23:00:00+01:00,200.0,1416.0,7.0,1661.0,0.0,0.0,80.0,229.0,2.0,35.0,1.0,128.0,0.0,1444.0
2018-10-18 00:00:00+01:00,203.0,932.0,10.0,1557.0,0.0,0.0,62.0,95.0,2.0,30.0,1.0,127.0,0.0,1216.0
2018-10-18 01:00:00+01:00,205.0,933.0,8.0,1141.0,0.0,0.0,209.0,12.0,2.0,0.0,1.0,128.0,0.0,1187.0
2018-10-18 02:00:00+01:00,198.0,788.0,6.0,1032.0,0.0,0.0,417.0,12.0,2.0,0.0,1.0,126.0,0.0,1232.0
2018-10-18 03:00:00+01:00,199.0,899.0,5.0,985.0,0.0,0.0,495.0,14.0,2.0,0.0,1.0,126.0,0.0,1305.0
2018-10-18 04:00:00+01:00,195.0,781.0,6.0,1287.0,0.0,0.0,1051.0,17.0,2.0,0.0,1.0,124.0,0.0,1736.0
2018-10-18 05:00:00+01:00,194.0,931.0,6.0,1625.0,0.0,0.0,548.0,94.0,2.0,3.0,1.0,124.0,0.0,2237.0
2018-10-18 06:00:00+01:00,190.0,1195.0,6.0,1744.0,0.0,1.0,519.0,296.0,2.0,132.0,1.0,126.0,0.0,2600.0
2018-10-18 07:00:00+01:00,185.0,1478.0,5.0,1759.0,0.0,76.0,36.0,423.0,1.0,256.0,1.0,125.0,0.0,2832.0
2018-10-18 08:00:00+01:00,188.0,1846.0,3.0,1756.0,0.0,269.0,2.0,569.0,1.0,243.0,1.0,125.0,20.0,2696.0
2018-10-18 09:00:00+01:00,190.0,1988.0,3.0,1756.0,0.0,283.0,2.0,661.0,1.0,221.0,1.0,127.0,63.0,2691.0
2018-10-18 10:00:00+01:00,190.0,2040.0,3.0,1756.0,0.0,284.0,2.0,694.0,1.0,222.0,1.0,127.0,116.0,2539.0
2018-10-18 11:00:00+01:00,188.0,2034.0,3.0,1757.0,0.0,0.0,3.0,670.0,1.0,198.0,1.0,126.0,152.0,2348.0
2018-10-18 12:00:00+01:00,184.0,2002.0,3.0,1756.0,0.0,0.0,115.0,459.0,2.0,34.0,1.0,125.0,161.0,2008.0
2018-10-18 13:00:00+01:00,189.0,1996.0,3.0,1757.0,0.0,0.0,187.0,167.0,2.0,39.0,1.0,126.0,165.0,1565.0
2018-10-18 14:00:00+01:00,188.0,1910.0,3.0,1756.0,0.0,0.0,117.0,135.0,2.0,32.0,1.0,130.0,186.0,1434.0
2018-10-18 15:00:00+01:00,195.0,1935.0,3.0,1756.0,0.0,0.0,221.0,136.0,3.0,28.0,1.0,130.0,178.0,1476.0
2018-10-18 16:00:00+01:00,189.0,1925.0,3.0,1755.0,0.0,335.0,233.0,364.0,1.0,69.0,1.0,133.0,101.0,1634.0
2018-10-18 17:00:00+01:00,188.0,1949.0,3.0,1756.0,0.0,217.0,246.0,373.0,1.0,81.0,1.0,133.0,53.0,1803.0
2018-10-18 18:00:00+01:00,189.0,1927.0,3.0,1754.0,0.0,412.0,235.0,405.0,1.0,178.0,1.0,131.0,10.0,1955.0
2018-10-18 19:00:00+01:00,191.0,2004.0,3.0,1556.0,0.0,1189.0,1.0,698.0,1.0,472.0,1.0,132.0,0.0,2199.0
2018-10-18 20:00:00+01:00,191.0,1732.0,4.0,1458.0,0.0,50.0,3.0,403.0,2.0,136.0,1.0,129.0,0.0,2485.0
2018-10-18 21:00:00+01:00,188.0,1502.0,6.0,1403.0,0.0,35.0,3.0,202.0,2.0,34.0,1.0,130.0,0.0,2642.0
2018-10-18 22:00:00+01:00,188.0,1300.0,6.0,1376.0,0.0,0.0,250.0,111.0,2.0,20.0,1.0,126.0,0.0,2695.0
2018-10-18 23:00:00+01:00,188.0,1086.0,7.0,1071.0,3.0,0.0,418.0,122.0,2.0,56.0,1.0,127.0,0.0,2648.0
2018-10-19 00:00:00+01:00,192.0,630.0,9.0,549.0,20.0,114.0,329.0,112.0,2.0,2.0,1.0,127.0,0.0,2569.0
2018-10-19 01:00:00+01:00,191.0,625.0,8.0,361.0,12.0,0.0,599.0,10.0,2.0,0.0,1.0,127.0,0.0,2423.0
2018-10-19 02:00:00+01:00,192.0,573.0,7.0,361.0,8.0,0.0,764.0,11.0,2.0,0.0,1.0,127.0,0.0,2421.0
2018-10-19 03:00:00+01:00,187.0,555.0,7.0,364.0,6.0,0.0,952.0,11.0,2.0,0.0,1.0,126.0,0.0,2692.0
2018-10-19 04:00:00+01:00,194.0,598.0,8.0,446.0,6.0,0.0,546.0,12.0,2.0,0.0,1.0,125.0,0.0,2919.0
2018-10-19 05:00:00+01:00,193.0,689.0,6.0,779.0,7.0,17.0,347.0,63.0,2.0,198.0,1.0,124.0,0.0,3035.0
2018-10-19 06:00:00+01:00,189.0,844.0,7.0,1180.0,7.0,494.0,4.0,397.0,1.0,38.0,1.0,125.0,0.0,3225.0
2018-10-19 07:00:00+01:00,189.0,1185.0,5.0,1180.0,6.0,926.0,1.0,595.0,1.0,79.0,1.0,126.0,0.0,3176.0
2018-10-19 08:00:00+01:00,186.0,1396.0,4.0,1180.0,6.0,1360.0,1.0,554.0,1.0,366.0,1.0,128.0,16.0,3157.0
2018-10-19 09:00:00+01:00,179.0,1406.0,4.0,1180.0,7.0,1408.0,1.0,656.0,1.0,417.0,1.0,125.0,93.0,3017.0
2018-10-19 10:00:00+01:00,176.0,1447.0,4.0,1180.0,8.0,1228.0,1.0,609.0,1.0,487.0,1.0,125.0,189.0,2789.0
2018-10-19 11:00:00+01:00,177.0,1429.0,5.0,1180.0,7.0,1016.0,2.0,557.0,1.0,594.0,1.0,122.0,272.0,2567.0
2018-10-19 12:00:00+01:00,176.0,1436.0,6.0,1180.0,7.0,379.0,3.0,341.0,2.0,277.0,1.0,125.0,300.0,2323.0
2018-10-19 13:00:00+01:00,174.0,1420.0,5.0,1180.0,8.0,571.0,2.0,331.0,2.0,153.0,1.0,123.0,314.0,2101.0
2018-10-19 14:00:00+01:00,170.0,1441.0,5.0,1180.0,6.0,620.0,2.0,33.0,3.0,121.0,1.0,121.0,266.0,2006.0
2018-10-19 15:00:00+01:00,172.0,1507.0,5.0,1180.0,6.0,868.0,2.0,30.0,3.0,156.0,1.0,120.0,230.0,1708.0
2018-10-19 16:00:00+01:00,176.0,1490.0,6.0,1180.0,6.0,941.0,2.0,610.0,1.0,552.0,1.0,119.0,178.0,1371.0
2018-10-19 17:00:00+01:00,171.0,1524.0,3.0,1180.0,7.0,837.0,5.0,508.0,1.0,671.0,1.0,115.0,79.0,1252.0
2018-10-19 18:00:00+01:00,174.0,1682.0,3.0,1180.0,6.0,967.0,2.0,568.0,1.0,763.0,1.0,114.0,9.0,1440.0
2018-10-19 19:00:00+01:00,182.0,1627.0,3.0,1180.0,7.0,1548.0,2.0,781.0,1.0,909.0,1.0,114.0,0.0,1957.0
2018-10-19 20:00:00+01:00,176.0,1604.0,3.0,1159.0,8.0,1140.0,1.0,597.0,1.0,910.0,1.0,115.0,0.0,2276.0
2018-10-19 21:00:00+01:00,175.0,1579.0,4.0,1052.0,6.0,874.0,2.0,427.0,1.0,379.0,1.0,119.0,0.0,2455.0
2018-10-19 22:00:00+01:00,173.0,1408.0,6.0,876.0,15.0,609.0,2.0,260.0,1.0,78.0,1.0,121.0,0.0,2521.0
2018-10-19 23:00:00+01:00,174.0,1076.0,7.0,875.0,17.0,13.0,39.0,269.0,2.0,1.0,1.0,120.0,0.0,2590.0
2018-10-20 00:00:00+01:00,169.0,630.0,10.0,885.0,16.0,3.0,694.0,283.0,2.0,1.0,1.0,117.0,0.0,2716.0
2018-10-20 01:00:00+01:00,170.0,605.0,9.0,885.0,16.0,71.0,726.0,56.0,2.0,37.0,1.0,117.0,0.0,2780.0
2018-10-20 02:00:00+01:00,174.0,608.0,8.0,691.0,17.0,0.0,1055.0,59.0,2.0,0.0,1.0,118.0,0.0,2887.0
2018-10-20 03:00:00+01:00,176.0,641.0,8.0,533.0,16.0,0.0,1194.0,63.0,2.0,0.0,1.0,117.0,0.0,2744.0
2018-10-20 04:00:00+01:00,174.0,636.0,8.0,525.0,15.0,0.0,1143.0,61.0,2.0,0.0,1.0,119.0,0.0,2634.0
2018-10-20 05:00:00+01:00,177.0,556.0,8.0,601.0,15.0,0.0,961.0,44.0,2.0,0.0,1.0,114.0,0.0,2729.0
2018-10-20 06:00:00+01:00,171.0,625.0,8.0,735.0,14.0,14.0,546.0,69.0,2.0,2.0,1.0,116.0,0.0,2728.0
2018-10-20 07:00:00+01:00,171.0,612.0,8.0,855.0,14.0,175.0,242.0,339.0,1.0,30.0,1.0,113.0,0.0,2820.0
2018-10-20 08:00:00+01:00,176.0,628.0,7.0,885.0,15.0,581.0,233.0,474.0,1.0,82.0,1.0,110.0,61.0,2779.0
2018-10-20 09:00:00+01:00,174.0,791.0,7.0,885.0,15.0,739.0,123.0,494.0,1.0,31.0,1.0,99.0,190.0,2413.0
2018-10-20 10:00:00+01:00,164.0,773.0,7.0,885.0,15.0,714.0,4.0,527.0,1.0,26.0,1.0,92.0,264.0,1987.0
2018-10-20 11:00:00+01:00,167.0,799.0,7.0,885.0,14.0,645.0,4.0,447.0,1.0,5.0,0.0,95.0,300.0,1734.0
2018-10-20 12:00:00+01:00,167.0,744.0,7.0,835.0,13.0,518.0,3.0,237.0,2.0,0.0,1.0,95.0,288.0,1691.0
2018-10-20 13:00:00+01:00,167.0,741.0,7.0,831.0,12.0,393.0,344.0,275.0,2.0,35.0,1.0,94.0,256.0,1871.0
2018-10-20 14:00:00+01:00,180.0,618.0,7.0,837.0,10.0,162.0,564.0,245.0,2.0,35.0,1.0,99.0,184.0,1930.0
2018-10-20 15:00:00+01:00,183.0,594.0,7.0,834.0,7.0,478.0,343.0,268.0,2.0,35.0,1.0,97.0,150.0,1820.0
2018-10-20 16:00:00+01:00,183.0,609.0,8.0,877.0,7.0,400.0,2.0,316.0,2.0,35.0,1.0,101.0,90.0,1809.0
2018-10-20 17:00:00+01:00,178.0,703.0,5.0,885.0,7.0,418.0,2.0,271.0,2.0,77.0,1.0,100.0,40.0,1847.0
2018-10-20 18:00:00+01:00,181.0,817.0,5.0,886.0,7.0,809.0,1.0,578.0,1.0,127.0,1.0,96.0,6.0,1915.0
2018-10-20 19:00:00+01:00,185.0,838.0,5.0,885.0,6.0,1507.0,1.0,745.0,1.0,795.0,1.0,97.0,0.0,2097.0
2018-10-20 20:00:00+01:00,182.0,896.0,5.0,885.0,8.0,79.0,175.0,458.0,1.0,95.0,1.0,97.0,0.0,2375.0
2018-10-20 21:00:00+01:00,182.0,793.0,6.0,885.0,9.0,0.0,158.0,305.0,2.0,44.0,1.0,94.0,0.0,2581.0
2018-10-20 22:00:00+01:00,182.0,622.0,7.0,885.0,8.0,0.0,306.0,283.0,2.0,1.0,1.0,96.0,0.0,2630.0
2018-10-20 23:00:00+01:00,181.0,578.0,7.0,871.0,8.0,0.0,355.0,169.0,2.0,0.0,1.0,95.0,0.0,2663.0
2018-10-21 00:00:00+01:00,179.0,609.0,7.0,635.0,8.0,0.0,537.0,158.0,2.0,0.0,1.0,92.0,0.0,2711.0
2018-10-21 01:00:00+01:00,180.0,612.0,7.0,601.0,7.0,0.0,598.0,15.0,2.0,0.0,1.0,94.0,0.0,2315.0
2018-10-21 02:00:00+01:00,182.0,566.0,7.0,538.0,9.0,0.0,879.0,12.0,2.0,0.0,1.0,93.0,0.0,2493.0
2018-10-21 03:00:00+01:00,184.0,588.0,7.0,500.0,9.0,0.0,1119.0,11.0,2.0,0.0,1.0,92.0,0.0,2677.0
2018-10-21 04:00:00+01:00,185.0,633.0,7.0,501.0,10.0,0.0,1064.0,11.0,2.0,0.0,1.0,96.0,0.0,2730.0
2018-10-21 05:00:00+01:00,185.0,624.0,7.0,660.0,11.0,0.0,1049.0,51.0,2.0,0.0,1.0,100.0,0.0,2741.0
