,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Oil shale,Fossil Peat,Hydro Run-of-river and poundage,Other,Other renewable,Solar,Waste,Wind Onshore
2018-08-08 20:00:00+03:00,60.0,49.0,1.0,995.0,5.0,4.0,0.0,7.0,1.0,17.0,23.0
2018-08-08 21:00:00+03:00,59.0,50.0,1.0,999.0,5.0,4.0,0.0,7.0,1.0,17.0,42.0
2018-08-08 22:00:00+03:00,59.0,50.0,1.0,993.0,5.0,4.0,0.0,7.0,1.0,17.0,70.0
2018-08-08 23:00:00+03:00,59.0,49.0,1.0,1043.0,5.0,4.0,0.0,7.0,1.0,16.0,82.0
2018-08-09 00:00:00+03:00,59.0,49.0,1.0,1084.0,5.0,4.0,0.0,7.0,1.0,16.0,110.0
2018-08-09 01:00:00+03:00,59.0,49.0,1.0,918.0,5.0,4.0,0.0,7.0,1.0,16.0,138.0
2018-08-09 02:00:00+03:00,58.0,49.0,1.0,911.0,5.0,4.0,0.0,7.0,1.0,16.0,143.0
2018-08-09 04:00:00+03:00,54.0,49.0,1.0,915.0,4.0,4.0,0.0,7.0,1.0,17.0,130.0
2018-08-09 05:00:00+03:00,56.0,49.0,1.0,916.0,5.0,4.0,0.0,7.0,1.0,17.0,113.0
2018-08-09 06:00:00+03:00,57.0,50.0,1.0,913.0,5.0,4.0,0.0,7.0,1.0,17.0,112.0
2018-08-09 07:00:00+03:00,57.0,49.0,1.0,999.0,5.0,4.0,0.0,7.0,1.0,16.0,94.0
2018-08-09 08:00:00+03:00,58.0,49.0,3.0,1086.0,5.0,4.0,0.0,7.0,1.0,17.0,82.0
2018-08-09 09:00:00+03:00,58.0,49.0,3.0,1089.0,5.0,4.0,0.0,7.0,1.0,17.0,84.0
2018-08-09 10:00:00+03:00,58.0,49.0,3.0,1094.0,5.0,4.0,0.0,7.0,1.0,17.0,93.0
2018-08-09 11:00:00+03:00,55.0,49.0,3.0,1094.0,5.0,4.0,0.0,7.0,1.0,16.0,113.0
2018-08-09 12:00:00+03:00,53.0,49.0,3.0,1070.0,4.0,4.0,0.0,7.0,1.0,15.0,128.0
2018-08-09 13:00:00+03:00,53.0,49.0,3.0,1072.0,4.0,4.0,0.0,7.0,1.0,17.0,130.0
2018-08-09 14:00:00+03:00,53.0,49.0,2.0,1087.0,4.0,4.0,0.0,7.0,1.0,17.0,133.0
2018-08-09 15:00:00+03:00,51.0,49.0,3.0,1087.0,4.0,4.0,0.0,7.0,1.0,16.0,150.0
2018-08-09 16:00:00+03:00,50.0,49.0,3.0,1087.0,4.0,4.0,0.0,7.0,1.0,16.0,136.0
2018-08-09 17:00:00+03:00,50.0,49.0,3.0,1086.0,4.0,4.0,0.0,7.0,1.0,17.0,98.0
2018-08-09 18:00:00+03:00,51.0,48.0,3.0,1088.0,4.0,4.0,0.0,7.0,1.0,16.0,63.0
2018-08-09 19:00:00+03:00,54.0,48.0,1.0,1086.0,5.0,4.0,0.0,7.0,1.0,17.0,43.0
2018-08-09 20:00:00+03:00,39.0,49.0,1.0,1089.0,2.0,4.0,0.0,7.0,1.0,17.0,33.0
2018-08-09 21:00:00+03:00,45.0,49.0,1.0,1085.0,3.0,4.0,0.0,7.0,1.0,17.0,37.0
2018-08-09 22:00:00+03:00,54.0,49.0,1.0,1083.0,4.0,4.0,0.0,7.0,1.0,17.0,58.0
2018-08-09 23:00:00+03:00,56.0,49.0,1.0,1090.0,5.0,4.0,0.0,7.0,1.0,16.0,82.0
2018-08-10 00:00:00+03:00,56.0,49.0,1.0,1086.0,5.0,4.0,0.0,7.0,1.0,17.0,106.0
2018-08-10 01:00:00+03:00,57.0,49.0,1.0,1084.0,5.0,4.0,0.0,7.0,1.0,17.0,113.0
2018-08-10 02:00:00+03:00,56.0,49.0,1.0,946.0,5.0,4.0,0.0,7.0,1.0,17.0,118.0
2018-08-10 04:00:00+03:00,54.0,49.0,1.0,813.0,4.0,4.0,0.0,7.0,1.0,17.0,148.0
2018-08-10 05:00:00+03:00,55.0,49.0,1.0,834.0,4.0,4.0,0.0,7.0,1.0,17.0,149.0
2018-08-10 06:00:00+03:00,55.0,49.0,1.0,1016.0,4.0,4.0,0.0,7.0,1.0,17.0,141.0
2018-08-10 07:00:00+03:00,57.0,49.0,1.0,1080.0,5.0,4.0,0.0,7.0,1.0,16.0,135.0
2018-08-10 08:00:00+03:00,59.0,49.0,3.0,1065.0,5.0,4.0,0.0,7.0,1.0,17.0,128.0
2018-08-10 09:00:00+03:00,59.0,49.0,3.0,1074.0,5.0,4.0,0.0,7.0,1.0,17.0,133.0
2018-08-10 10:00:00+03:00,58.0,49.0,3.0,1093.0,5.0,4.0,0.0,7.0,1.0,17.0,155.0
2018-08-10 11:00:00+03:00,55.0,36.0,3.0,1072.0,5.0,4.0,0.0,7.0,1.0,17.0,172.0
2018-08-10 12:00:00+03:00,56.0,48.0,3.0,912.0,5.0,4.0,0.0,7.0,1.0,18.0,164.0
2018-08-10 13:00:00+03:00,55.0,49.0,3.0,902.0,5.0,4.0,0.0,7.0,1.0,17.0,170.0
2018-08-10 14:00:00+03:00,53.0,49.0,3.0,897.0,4.0,4.0,0.0,7.0,1.0,17.0,161.0
2018-08-10 15:00:00+03:00,52.0,49.0,3.0,898.0,4.0,4.0,0.0,7.0,1.0,17.0,146.0
2018-08-10 16:00:00+03:00,52.0,49.0,3.0,896.0,4.0,4.0,0.0,7.0,1.0,17.0,143.0
2018-08-10 17:00:00+03:00,52.0,49.0,3.0,841.0,4.0,4.0,0.0,7.0,1.0,18.0,144.0
2018-08-10 18:00:00+03:00,55.0,49.0,3.0,861.0,4.0,4.0,0.0,7.0,1.0,17.0,98.0
2018-08-10 19:00:00+03:00,57.0,49.0,1.0,893.0,5.0,4.0,0.0,7.0,1.0,17.0,76.0
2018-08-10 20:00:00+03:00,57.0,49.0,1.0,891.0,5.0,4.0,0.0,7.0,1.0,17.0,71.0
2018-08-10 21:00:00+03:00,58.0,49.0,1.0,881.0,5.0,4.0,0.0,7.0,1.0,17.0,81.0
2018-08-10 22:00:00+03:00,59.0,49.0,1.0,903.0,5.0,4.0,0.0,7.0,1.0,16.0,89.0
2018-08-10 23:00:00+03:00,60.0,48.0,1.0,899.0,5.0,4.0,0.0,7.0,1.0,16.0,99.0
2018-08-11 00:00:00+03:00,59.0,47.0,1.0,862.0,5.0,4.0,0.0,7.0,1.0,17.0,108.0
2018-08-11 01:00:00+03:00,59.0,48.0,1.0,558.0,5.0,4.0,0.0,7.0,1.0,15.0,94.0
2018-08-11 02:00:00+03:00,59.0,49.0,1.0,533.0,5.0,4.0,0.0,7.0,1.0,16.0,92.0
2018-08-11 04:00:00+03:00,55.0,49.0,1.0,342.0,4.0,4.0,0.0,7.0,1.0,17.0,61.0
2018-08-11 05:00:00+03:00,57.0,49.0,1.0,331.0,5.0,4.0,0.0,7.0,1.0,17.0,64.0
2018-08-11 06:00:00+03:00,57.0,49.0,1.0,419.0,5.0,4.0,0.0,7.0,1.0,17.0,76.0
2018-08-11 07:00:00+03:00,57.0,48.0,1.0,490.0,5.0,4.0,0.0,7.0,1.0,17.0,60.0
2018-08-11 08:00:00+03:00,58.0,48.0,1.0,488.0,5.0,4.0,0.0,7.0,1.0,18.0,57.0
2018-08-11 09:00:00+03:00,60.0,48.0,1.0,492.0,5.0,4.0,0.0,7.0,1.0,18.0,73.0
2018-08-11 10:00:00+03:00,60.0,48.0,1.0,459.0,5.0,4.0,0.0,7.0,1.0,18.0,72.0
2018-08-11 11:00:00+03:00,60.0,49.0,1.0,478.0,5.0,4.0,0.0,7.0,1.0,17.0,67.0
2018-08-11 12:00:00+03:00,60.0,49.0,1.0,473.0,5.0,4.0,0.0,7.0,1.0,17.0,77.0
2018-08-11 13:00:00+03:00,60.0,49.0,1.0,466.0,5.0,4.0,0.0,7.0,1.0,18.0,88.0
2018-08-11 14:00:00+03:00,60.0,49.0,1.0,465.0,5.0,4.0,0.0,7.0,1.0,18.0,67.0
2018-08-11 15:00:00+03:00,60.0,49.0,1.0,467.0,5.0,4.0,0.0,7.0,1.0,17.0,51.0
2018-08-11 16:00:00+03:00,59.0,49.0,1.0,468.0,5.0,4.0,0.0,7.0,1.0,18.0,43.0
2018-08-11 17:00:00+03:00,59.0,49.0,1.0,487.0,5.0,4.0,0.0,7.0,1.0,18.0,29.0
2018-08-11 18:00:00+03:00,59.0,49.0,1.0,506.0,5.0,4.0,0.0,7.0,1.0,18.0,17.0
2018-08-11 19:00:00+03:00,60.0,49.0,1.0,492.0,5.0,4.0,0.0,7.0,1.0,17.0,15.0
2018-08-11 20:00:00+03:00,61.0,49.0,1.0,476.0,5.0,4.0,0.0,7.0,1.0,17.0,14.0
2018-08-11 21:00:00+03:00,61.0,49.0,1.0,473.0,5.0,4.0,0.0,7.0,1.0,18.0,11.0
2018-08-11 22:00:00+03:00,61.0,49.0,1.0,491.0,5.0,4.0,0.0,7.0,1.0,17.0,10.0
2018-08-11 23:00:00+03:00,61.0,49.0,1.0,497.0,5.0,4.0,0.0,7.0,1.0,16.0,15.0
2018-08-12 00:00:00+03:00,60.0,49.0,1.0,497.0,5.0,4.0,0.0,7.0,1.0,17.0,20.0
2018-08-12 01:00:00+03:00,60.0,49.0,1.0,522.0,5.0,4.0,0.0,7.0,1.0,17.0,28.0
2018-08-12 02:00:00+03:00,59.0,49.0,1.0,518.0,5.0,4.0,0.0,7.0,1.0,17.0,34.0
2018-08-12 04:00:00+03:00,56.0,49.0,1.0,425.0,4.0,4.0,0.0,7.0,1.0,17.0,31.0
2018-08-12 05:00:00+03:00,58.0,49.0,1.0,399.0,5.0,4.0,0.0,7.0,1.0,18.0,26.0
2018-08-12 06:00:00+03:00,59.0,49.0,1.0,403.0,5.0,4.0,0.0,7.0,1.0,17.0,35.0
2018-08-12 07:00:00+03:00,60.0,49.0,1.0,433.0,5.0,4.0,0.0,7.0,1.0,17.0,44.0
2018-08-12 08:00:00+03:00,62.0,49.0,1.0,395.0,5.0,4.0,0.0,7.0,1.0,18.0,71.0
2018-08-12 09:00:00+03:00,62.0,49.0,1.0,389.0,5.0,4.0,0.0,7.0,1.0,18.0,93.0
2018-08-12 10:00:00+03:00,63.0,49.0,1.0,405.0,5.0,4.0,0.0,7.0,1.0,17.0,108.0
2018-08-12 11:00:00+03:00,63.0,49.0,1.0,412.0,5.0,4.0,0.0,7.0,1.0,18.0,117.0
2018-08-12 12:00:00+03:00,63.0,49.0,1.0,405.0,5.0,4.0,0.0,7.0,1.0,18.0,139.0
2018-08-12 13:00:00+03:00,63.0,49.0,1.0,399.0,5.0,4.0,0.0,7.0,1.0,19.0,147.0
2018-08-12 14:00:00+03:00,63.0,49.0,1.0,398.0,5.0,4.0,0.0,7.0,1.0,18.0,124.0
2018-08-12 15:00:00+03:00,63.0,48.0,1.0,401.0,5.0,4.0,0.0,7.0,1.0,19.0,161.0
2018-08-12 16:00:00+03:00,62.0,49.0,1.0,407.0,5.0,4.0,0.0,7.0,1.0,19.0,188.0
2018-08-12 17:00:00+03:00,62.0,49.0,1.0,549.0,5.0,4.0,0.0,7.0,1.0,18.0,160.0
2018-08-12 18:00:00+03:00,63.0,49.0,1.0,534.0,5.0,4.0,0.0,7.0,1.0,17.0,137.0
2018-08-12 19:00:00+03:00,63.0,49.0,1.0,573.0,5.0,4.0,0.0,7.0,1.0,17.0,137.0
2018-08-12 20:00:00+03:00,63.0,49.0,1.0,594.0,5.0,4.0,0.0,7.0,1.0,17.0,135.0
2018-08-12 21:00:00+03:00,63.0,49.0,1.0,591.0,5.0,4.0,0.0,7.0,1.0,17.0,130.0
2018-08-12 22:00:00+03:00,63.0,49.0,1.0,622.0,5.0,4.0,0.0,7.0,1.0,18.0,127.0
2018-08-12 23:00:00+03:00,63.0,49.0,1.0,592.0,5.0,4.0,0.0,7.0,1.0,18.0,114.0
2018-08-13 00:00:00+03:00,62.0,49.0,1.0,609.0,5.0,4.0,0.0,7.0,1.0,18.0,110.0
2018-08-13 01:00:00+03:00,62.0,49.0,1.0,705.0,5.0,4.0,0.0,7.0,1.0,17.0,114.0
2018-08-13 02:00:00+03:00,62.0,49.0,1.0,753.0,5.0,4.0,0.0,7.0,1.0,17.0,106.0
2018-08-13 04:00:00+03:00,58.0,49.0,1.0,907.0,4.0,4.0,0.0,7.0,1.0,17.0,71.0
2018-08-13 05:00:00+03:00,59.0,49.0,1.0,958.0,5.0,4.0,0.0,7.0,1.0,17.0,66.0
2018-08-13 06:00:00+03:00,59.0,49.0,1.0,1030.0,5.0,4.0,0.0,7.0,1.0,17.0,56.0
2018-08-13 07:00:00+03:00,59.0,49.0,1.0,1065.0,5.0,4.0,0.0,7.0,1.0,17.0,42.0
2018-08-13 08:00:00+03:00,61.0,49.0,3.0,1066.0,5.0,4.0,0.0,7.0,1.0,17.0,58.0
2018-08-13 09:00:00+03:00,62.0,49.0,3.0,1072.0,5.0,4.0,0.0,7.0,1.0,17.0,67.0
2018-08-13 10:00:00+03:00,62.0,50.0,3.0,1076.0,5.0,4.0,0.0,7.0,1.0,17.0,83.0
2018-08-13 11:00:00+03:00,62.0,50.0,3.0,1077.0,5.0,4.0,0.0,6.0,1.0,18.0,104.0
2018-08-13 12:00:00+03:00,62.0,44.0,3.0,1068.0,5.0,4.0,0.0,6.0,1.0,18.0,134.0
2018-08-13 13:00:00+03:00,61.0,47.0,3.0,1073.0,5.0,4.0,0.0,7.0,1.0,18.0,120.0
2018-08-13 14:00:00+03:00,60.0,50.0,3.0,1071.0,5.0,4.0,0.0,6.0,1.0,18.0,113.0
2018-08-13 15:00:00+03:00,60.0,50.0,3.0,1075.0,5.0,4.0,0.0,6.0,1.0,17.0,106.0
2018-08-13 16:00:00+03:00,59.0,50.0,3.0,1072.0,5.0,4.0,0.0,6.0,1.0,18.0,108.0
2018-08-13 17:00:00+03:00,59.0,50.0,3.0,1049.0,5.0,4.0,0.0,6.0,1.0,17.0,106.0
2018-08-13 18:00:00+03:00,59.0,50.0,3.0,1025.0,5.0,4.0,0.0,6.0,1.0,16.0,92.0
2018-08-13 19:00:00+03:00,59.0,50.0,1.0,1039.0,5.0,4.0,0.0,6.0,1.0,17.0,75.0
2018-08-13 20:00:00+03:00,60.0,50.0,1.0,1070.0,5.0,4.0,0.0,6.0,1.0,17.0,72.0
2018-08-13 21:00:00+03:00,60.0,50.0,1.0,1040.0,5.0,4.0,0.0,6.0,1.0,17.0,68.0
2018-08-13 22:00:00+03:00,60.0,50.0,1.0,1065.0,5.0,4.0,0.0,6.0,1.0,16.0,72.0
2018-08-13 23:00:00+03:00,61.0,50.0,1.0,1061.0,5.0,4.0,0.0,7.0,1.0,16.0,65.0
2018-08-14 00:00:00+03:00,60.0,50.0,1.0,1057.0,5.0,4.0,0.0,7.0,1.0,16.0,64.0
2018-08-14 01:00:00+03:00,60.0,50.0,1.0,974.0,5.0,4.0,0.0,7.0,1.0,15.0,49.0
2018-08-14 02:00:00+03:00,60.0,50.0,1.0,968.0,5.0,4.0,0.0,7.0,1.0,15.0,44.0
2018-08-14 04:00:00+03:00,56.0,50.0,1.0,961.0,4.0,4.0,0.0,7.0,1.0,17.0,32.0
2018-08-14 05:00:00+03:00,58.0,50.0,1.0,961.0,5.0,4.0,0.0,7.0,1.0,17.0,27.0
2018-08-14 06:00:00+03:00,57.0,50.0,1.0,972.0,5.0,4.0,0.0,7.0,1.0,17.0,27.0
2018-08-14 07:00:00+03:00,57.0,50.0,1.0,1100.0,5.0,4.0,0.0,7.0,1.0,17.0,21.0
2018-08-14 08:00:00+03:00,59.0,50.0,3.0,1179.0,5.0,4.0,0.0,7.0,1.0,17.0,13.0
2018-08-14 09:00:00+03:00,59.0,50.0,3.0,1265.0,5.0,4.0,0.0,7.0,1.0,15.0,17.0
2018-08-14 10:00:00+03:00,60.0,49.0,3.0,1272.0,5.0,4.0,0.0,7.0,1.0,14.0,14.0
2018-08-14 11:00:00+03:00,60.0,49.0,3.0,1273.0,5.0,4.0,0.0,7.0,1.0,15.0,13.0
2018-08-14 12:00:00+03:00,60.0,49.0,3.0,1273.0,5.0,4.0,0.0,7.0,1.0,14.0,13.0
2018-08-14 13:00:00+03:00,60.0,48.0,3.0,1173.0,5.0,4.0,0.0,7.0,1.0,6.0,15.0
2018-08-14 14:00:00+03:00,60.0,48.0,3.0,1180.0,5.0,4.0,0.0,7.0,1.0,1.0,12.0
2018-08-14 15:00:00+03:00,59.0,48.0,3.0,1152.0,5.0,4.0,0.0,7.0,1.0,2.0,10.0
2018-08-14 16:00:00+03:00,59.0,48.0,3.0,1159.0,5.0,4.0,0.0,7.0,1.0,12.0,9.0
2018-08-14 17:00:00+03:00,59.0,48.0,3.0,1113.0,5.0,4.0,0.0,7.0,1.0,12.0,9.0
2018-08-14 18:00:00+03:00,60.0,48.0,3.0,1130.0,5.0,4.0,0.0,7.0,1.0,12.0,11.0
2018-08-14 19:00:00+03:00,58.0,48.0,1.0,1176.0,5.0,4.0,0.0,7.0,1.0,16.0,14.0
2018-08-14 20:00:00+03:00,58.0,48.0,1.0,1176.0,5.0,4.0,0.0,7.0,1.0,17.0,16.0
2018-08-14 21:00:00+03:00,60.0,48.0,1.0,1176.0,5.0,4.0,0.0,7.0,1.0,15.0,23.0
2018-08-14 22:00:00+03:00,61.0,48.0,1.0,1177.0,5.0,4.0,0.0,7.0,1.0,16.0,24.0
2018-08-14 23:00:00+03:00,61.0,48.0,1.0,1178.0,5.0,4.0,0.0,7.0,1.0,15.0,26.0
2018-08-15 00:00:00+03:00,60.0,48.0,1.0,1175.0,5.0,4.0,0.0,7.0,1.0,16.0,28.0
2018-08-15 01:00:00+03:00,60.0,48.0,1.0,1174.0,5.0,4.0,0.0,7.0,1.0,15.0,27.0
2018-08-15 02:00:00+03:00,60.0,48.0,1.0,1172.0,5.0,4.0,0.0,7.0,1.0,16.0,29.0
2018-08-15 04:00:00+03:00,56.0,48.0,1.0,1173.0,4.0,4.0,0.0,7.0,1.0,17.0,29.0
2018-08-15 05:00:00+03:00,58.0,48.0,1.0,1173.0,5.0,4.0,0.0,7.0,1.0,17.0,18.0
2018-08-15 06:00:00+03:00,58.0,48.0,1.0,1173.0,5.0,4.0,0.0,7.0,1.0,17.0,16.0
2018-08-15 07:00:00+03:00,57.0,48.0,1.0,1171.0,5.0,4.0,0.0,7.0,1.0,17.0,19.0
2018-08-15 08:00:00+03:00,57.0,48.0,3.0,1169.0,5.0,4.0,0.0,7.0,1.0,17.0,21.0
2018-08-15 09:00:00+03:00,52.0,48.0,3.0,1173.0,4.0,4.0,0.0,7.0,1.0,16.0,24.0
2018-08-15 10:00:00+03:00,44.0,48.0,3.0,1176.0,3.0,4.0,0.0,7.0,1.0,13.0,19.0
2018-08-15 11:00:00+03:00,43.0,48.0,3.0,1177.0,3.0,4.0,0.0,7.0,1.0,15.0,19.0
2018-08-15 12:00:00+03:00,49.0,48.0,3.0,1174.0,4.0,4.0,0.0,7.0,1.0,15.0,17.0
2018-08-15 13:00:00+03:00,56.0,48.0,3.0,1175.0,5.0,4.0,0.0,7.0,1.0,15.0,17.0
2018-08-15 14:00:00+03:00,58.0,48.0,3.0,1160.0,5.0,4.0,0.0,7.0,1.0,15.0,14.0
2018-08-15 15:00:00+03:00,57.0,48.0,3.0,1121.0,5.0,4.0,0.0,8.0,1.0,15.0,15.0
2018-08-15 16:00:00+03:00,55.0,48.0,3.0,1133.0,5.0,4.0,0.0,7.0,1.0,15.0,13.0
2018-08-15 17:00:00+03:00,56.0,48.0,3.0,1143.0,5.0,4.0,0.0,7.0,1.0,14.0,14.0
2018-08-15 18:00:00+03:00,56.0,47.0,3.0,1172.0,5.0,4.0,0.0,7.0,1.0,12.0,12.0
2018-08-15 19:00:00+03:00,57.0,49.0,1.0,1159.0,5.0,4.0,0.0,7.0,1.0,13.0,9.0
2018-08-15 20:00:00+03:00,58.0,56.0,1.0,1135.0,5.0,4.0,0.0,7.0,1.0,11.0,11.0
2018-08-15 21:00:00+03:00,60.0,56.0,1.0,1087.0,5.0,4.0,0.0,7.0,1.0,4.0,10.0
2018-08-15 22:00:00+03:00,61.0,56.0,1.0,1073.0,5.0,4.0,0.0,7.0,1.0,4.0,9.0
2018-08-15 23:00:00+03:00,61.0,56.0,1.0,1169.0,5.0,4.0,0.0,7.0,1.0,4.0,9.0
2018-08-16 00:00:00+03:00,60.0,55.0,1.0,1171.0,5.0,4.0,0.0,7.0,1.0,4.0,8.0
2018-08-16 01:00:00+03:00,59.0,56.0,1.0,1171.0,5.0,4.0,0.0,7.0,1.0,4.0,7.0
2018-08-16 02:00:00+03:00,58.0,56.0,1.0,1175.0,5.0,4.0,0.0,7.0,1.0,4.0,7.0
2018-08-16 04:00:00+03:00,55.0,55.0,1.0,1169.0,4.0,4.0,0.0,7.0,1.0,4.0,7.0
2018-08-16 05:00:00+03:00,57.0,55.0,1.0,1172.0,5.0,4.0,0.0,7.0,1.0,4.0,7.0
2018-08-16 06:00:00+03:00,58.0,56.0,1.0,1171.0,5.0,4.0,0.0,7.0,1.0,4.0,7.0
2018-08-16 07:00:00+03:00,57.0,57.0,1.0,1167.0,5.0,4.0,0.0,7.0,1.0,4.0,7.0
2018-08-16 08:00:00+03:00,57.0,57.0,3.0,1171.0,5.0,4.0,0.0,7.0,1.0,3.0,8.0
2018-08-16 09:00:00+03:00,57.0,57.0,3.0,1172.0,5.0,4.0,0.0,7.0,1.0,1.0,8.0
2018-08-16 10:00:00+03:00,58.0,57.0,3.0,1170.0,5.0,4.0,0.0,7.0,1.0,1.0,7.0
2018-08-16 11:00:00+03:00,60.0,57.0,3.0,1157.0,5.0,4.0,0.0,7.0,1.0,1.0,7.0
2018-08-16 12:00:00+03:00,59.0,57.0,3.0,1114.0,5.0,4.0,0.0,7.0,1.0,1.0,8.0
2018-08-16 13:00:00+03:00,59.0,57.0,3.0,1115.0,5.0,4.0,0.0,7.0,1.0,1.0,9.0
2018-08-16 14:00:00+03:00,58.0,57.0,3.0,1117.0,5.0,4.0,0.0,7.0,1.0,1.0,8.0
2018-08-16 15:00:00+03:00,58.0,57.0,3.0,1134.0,5.0,4.0,0.0,7.0,1.0,1.0,8.0
2018-08-16 16:00:00+03:00,59.0,57.0,3.0,1150.0,5.0,4.0,0.0,7.0,1.0,1.0,7.0
2018-08-16 17:00:00+03:00,59.0,57.0,3.0,1110.0,5.0,4.0,0.0,7.0,1.0,1.0,4.0
2018-08-16 18:00:00+03:00,59.0,57.0,3.0,1105.0,5.0,4.0,0.0,7.0,1.0,1.0,5.0
2018-08-16 19:00:00+03:00,59.0,57.0,1.0,1102.0,5.0,4.0,0.0,7.0,1.0,1.0,5.0
2018-08-16 20:00:00+03:00,58.0,57.0,1.0,1091.0,5.0,4.0,0.0,7.0,1.0,1.0,5.0
2018-08-16 21:00:00+03:00,60.0,57.0,1.0,1131.0,5.0,4.0,0.0,7.0,1.0,1.0,10.0
2018-08-16 22:00:00+03:00,60.0,57.0,1.0,1133.0,5.0,4.0,0.0,7.0,1.0,1.0,16.0
2018-08-16 23:00:00+03:00,60.0,57.0,1.0,1167.0,5.0,4.0,0.0,7.0,1.0,1.0,22.0
2018-08-17 00:00:00+03:00,60.0,57.0,1.0,1138.0,5.0,4.0,0.0,7.0,1.0,1.0,32.0
2018-08-17 01:00:00+03:00,59.0,57.0,1.0,1046.0,5.0,4.0,0.0,7.0,1.0,1.0,32.0
2018-08-17 02:00:00+03:00,58.0,57.0,1.0,1051.0,5.0,4.0,0.0,7.0,1.0,1.0,38.0
2018-08-17 04:00:00+03:00,54.0,57.0,1.0,1024.0,4.0,4.0,0.0,7.0,1.0,1.0,50.0
2018-08-17 05:00:00+03:00,57.0,57.0,1.0,1006.0,5.0,4.0,0.0,7.0,1.0,1.0,56.0
2018-08-17 06:00:00+03:00,57.0,57.0,1.0,1066.0,5.0,4.0,0.0,7.0,1.0,1.0,64.0
2018-08-17 07:00:00+03:00,57.0,57.0,1.0,1170.0,5.0,4.0,0.0,7.0,1.0,1.0,56.0
2018-08-17 08:00:00+03:00,58.0,56.0,3.0,1141.0,5.0,4.0,0.0,7.0,1.0,1.0,33.0
2018-08-17 09:00:00+03:00,59.0,55.0,3.0,1171.0,5.0,4.0,0.0,7.0,1.0,1.0,22.0
2018-08-17 10:00:00+03:00,59.0,55.0,3.0,1152.0,5.0,4.0,0.0,7.0,1.0,1.0,21.0
2018-08-17 11:00:00+03:00,59.0,57.0,3.0,1165.0,5.0,4.0,0.0,7.0,1.0,1.0,21.0
2018-08-17 12:00:00+03:00,59.0,57.0,3.0,1170.0,5.0,4.0,0.0,7.0,1.0,1.0,27.0
2018-08-17 13:00:00+03:00,59.0,57.0,3.0,1171.0,5.0,4.0,0.0,7.0,1.0,1.0,30.0
2018-08-17 14:00:00+03:00,59.0,57.0,3.0,1170.0,5.0,4.0,0.0,7.0,1.0,1.0,46.0
2018-08-17 15:00:00+03:00,58.0,57.0,3.0,1169.0,5.0,4.0,0.0,7.0,1.0,1.0,52.0
2018-08-17 16:00:00+03:00,58.0,57.0,3.0,1170.0,5.0,4.0,0.0,7.0,1.0,7.0,48.0
2018-08-17 17:00:00+03:00,58.0,56.0,3.0,1169.0,5.0,4.0,0.0,7.0,1.0,15.0,43.0
2018-08-17 18:00:00+03:00,58.0,57.0,3.0,1168.0,5.0,4.0,0.0,7.0,1.0,15.0,41.0
2018-08-17 19:00:00+03:00,58.0,56.0,1.0,1155.0,5.0,4.0,0.0,7.0,1.0,13.0,36.0
2018-08-17 20:00:00+03:00,57.0,54.0,1.0,1149.0,5.0,4.0,0.0,7.0,1.0,11.0,31.0
2018-08-17 21:00:00+03:00,59.0,53.0,1.0,1110.0,5.0,4.0,0.0,7.0,1.0,10.0,51.0
2018-08-17 22:00:00+03:00,60.0,54.0,1.0,1095.0,5.0,4.0,0.0,7.0,1.0,10.0,64.0
2018-08-17 23:00:00+03:00,60.0,54.0,1.0,1068.0,5.0,4.0,0.0,7.0,1.0,10.0,67.0
2018-08-18 00:00:00+03:00,59.0,56.0,1.0,1045.0,5.0,4.0,0.0,7.0,1.0,12.0,70.0
2018-08-18 01:00:00+03:00,59.0,54.0,1.0,1008.0,5.0,4.0,0.0,7.0,1.0,12.0,71.0
2018-08-18 02:00:00+03:00,59.0,55.0,1.0,1022.0,5.0,4.0,0.0,7.0,1.0,13.0,67.0
2018-08-18 04:00:00+03:00,55.0,54.0,1.0,1005.0,4.0,4.0,0.0,7.0,1.0,15.0,68.0
2018-08-18 05:00:00+03:00,57.0,54.0,1.0,1001.0,5.0,4.0,0.0,7.0,1.0,15.0,65.0
2018-08-18 06:00:00+03:00,57.0,55.0,1.0,971.0,5.0,4.0,0.0,7.0,1.0,16.0,51.0
2018-08-18 07:00:00+03:00,57.0,56.0,1.0,976.0,5.0,4.0,0.0,7.0,1.0,17.0,48.0
2018-08-18 08:00:00+03:00,60.0,56.0,1.0,995.0,5.0,4.0,0.0,7.0,1.0,17.0,26.0
2018-08-18 09:00:00+03:00,61.0,56.0,1.0,994.0,5.0,4.0,0.0,7.0,1.0,17.0,21.0
2018-08-18 10:00:00+03:00,61.0,53.0,1.0,999.0,5.0,4.0,0.0,7.0,1.0,16.0,23.0
2018-08-18 11:00:00+03:00,61.0,53.0,1.0,1005.0,5.0,4.0,0.0,7.0,1.0,16.0,27.0
2018-08-18 12:00:00+03:00,61.0,54.0,1.0,1003.0,5.0,4.0,0.0,7.0,1.0,16.0,34.0
2018-08-18 13:00:00+03:00,60.0,54.0,1.0,998.0,5.0,4.0,0.0,7.0,1.0,16.0,38.0
2018-08-18 14:00:00+03:00,60.0,55.0,1.0,1001.0,5.0,4.0,0.0,7.0,1.0,16.0,41.0
