"Time (CET)","Latvia (LV) > Lithuania (LT) [MW]","Lithuania (LT) > Latvia (LV) [MW]"
"18.03.2018 21:00 - 18.03.2018 22:00","509","0"
"18.03.2018 22:00 - 18.03.2018 23:00","446","0"
"18.03.2018 23:00 - 19.03.2018 00:00","365","0"
"19.03.2018 00:00 - 19.03.2018 01:00","369","0"
"19.03.2018 01:00 - 19.03.2018 02:00","455","0"
"19.03.2018 02:00 - 19.03.2018 03:00","459","0"
"19.03.2018 03:00 - 19.03.2018 04:00","309","0"
"19.03.2018 04:00 - 19.03.2018 05:00","313","0"
"19.03.2018 05:00 - 19.03.2018 06:00","814","0"
"19.03.2018 06:00 - 19.03.2018 07:00","1038","0"
"19.03.2018 07:00 - 19.03.2018 08:00","1070","0"
"19.03.2018 08:00 - 19.03.2018 09:00","1024","0"
"19.03.2018 09:00 - 19.03.2018 10:00","992","0"
"19.03.2018 10:00 - 19.03.2018 11:00","960","0"
"19.03.2018 11:00 - 19.03.2018 12:00","904","0"
"19.03.2018 12:00 - 19.03.2018 13:00","895","0"
"19.03.2018 13:00 - 19.03.2018 14:00","766","0"
"19.03.2018 14:00 - 19.03.2018 15:00","702","0"
"19.03.2018 15:00 - 19.03.2018 16:00","617","0"
"19.03.2018 16:00 - 19.03.2018 17:00","720","0"
"19.03.2018 17:00 - 19.03.2018 18:00","866","0"
"19.03.2018 18:00 - 19.03.2018 19:00","992","0"
"19.03.2018 19:00 - 19.03.2018 20:00","965","0"
"19.03.2018 20:00 - 19.03.2018 21:00","893","0"
"19.03.2018 21:00 - 19.03.2018 22:00","583","0"
"19.03.2018 22:00 - 19.03.2018 23:00","542","0"
"19.03.2018 23:00 - 20.03.2018 00:00","682","0"
"20.03.2018 00:00 - 20.03.2018 01:00","580","0"
"20.03.2018 01:00 - 20.03.2018 02:00","607","0"
"20.03.2018 02:00 - 20.03.2018 03:00","653","0"
"20.03.2018 03:00 - 20.03.2018 04:00","658","0"
"20.03.2018 04:00 - 20.03.2018 05:00","517","0"
"20.03.2018 05:00 - 20.03.2018 06:00","646","0"
"20.03.2018 06:00 - 20.03.2018 07:00","848","0"
"20.03.2018 07:00 - 20.03.2018 08:00","806","0"
"20.03.2018 08:00 - 20.03.2018 09:00","824","0"
"20.03.2018 09:00 - 20.03.2018 10:00","735","0"
"20.03.2018 10:00 - 20.03.2018 11:00","738","0"
"20.03.2018 11:00 - 20.03.2018 12:00","798","0"
"20.03.2018 12:00 - 20.03.2018 13:00","774","0"
"20.03.2018 13:00 - 20.03.2018 14:00","729","0"
"20.03.2018 14:00 - 20.03.2018 15:00","728","0"
"20.03.2018 15:00 - 20.03.2018 16:00","693","0"
"20.03.2018 16:00 - 20.03.2018 17:00","723","0"
"20.03.2018 17:00 - 20.03.2018 18:00","702","0"
"20.03.2018 18:00 - 20.03.2018 19:00","762","0"
"20.03.2018 19:00 - 20.03.2018 20:00","931","0"
"20.03.2018 20:00 - 20.03.2018 21:00","827","0"
"20.03.2018 21:00 - 20.03.2018 22:00","565","0"
"20.03.2018 22:00 - 20.03.2018 23:00","547","0"
"20.03.2018 23:00 - 21.03.2018 00:00","345","0"
"21.03.2018 00:00 - 21.03.2018 01:00","86","0"
"21.03.2018 01:00 - 21.03.2018 02:00","122","0"
"21.03.2018 02:00 - 21.03.2018 03:00","188","0"
"21.03.2018 03:00 - 21.03.2018 04:00","176","0"
"21.03.2018 04:00 - 21.03.2018 05:00","143","0"
"21.03.2018 05:00 - 21.03.2018 06:00","465","0"
"21.03.2018 06:00 - 21.03.2018 07:00","630","0"
"21.03.2018 07:00 - 21.03.2018 08:00","802","0"
"21.03.2018 08:00 - 21.03.2018 09:00","801","0"
"21.03.2018 09:00 - 21.03.2018 10:00","707","0"
"21.03.2018 10:00 - 21.03.2018 11:00","735","0"
"21.03.2018 11:00 - 21.03.2018 12:00","713","0"
"21.03.2018 12:00 - 21.03.2018 13:00","690","0"
"21.03.2018 13:00 - 21.03.2018 14:00","670","0"
"21.03.2018 14:00 - 21.03.2018 15:00","619","0"
"21.03.2018 15:00 - 21.03.2018 16:00","574","0"
"21.03.2018 16:00 - 21.03.2018 17:00","591","0"
"21.03.2018 17:00 - 21.03.2018 18:00","598","0"
"21.03.2018 18:00 - 21.03.2018 19:00","607","0"
"21.03.2018 19:00 - 21.03.2018 20:00","561","0"
"21.03.2018 20:00 - 21.03.2018 21:00","516","0"
"21.03.2018 21:00 - 21.03.2018 22:00","415","0"
"21.03.2018 22:00 - 21.03.2018 23:00","344","0"
"21.03.2018 23:00 - 22.03.2018 00:00","145","0"
"22.03.2018 00:00 - 22.03.2018 01:00","173","0"
"22.03.2018 01:00 - 22.03.2018 02:00","213","0"
"22.03.2018 02:00 - 22.03.2018 03:00","194","0"
"22.03.2018 03:00 - 22.03.2018 04:00","188","0"
"22.03.2018 04:00 - 22.03.2018 05:00","191","0"
"22.03.2018 05:00 - 22.03.2018 06:00","245","0"
"22.03.2018 06:00 - 22.03.2018 07:00","246","0"
"22.03.2018 07:00 - 22.03.2018 08:00","530","0"
"22.03.2018 08:00 - 22.03.2018 09:00","605","0"
"22.03.2018 09:00 - 22.03.2018 10:00","577","0"
"22.03.2018 10:00 - 22.03.2018 11:00","644","0"
"22.03.2018 11:00 - 22.03.2018 12:00","640","0"
"22.03.2018 12:00 - 22.03.2018 13:00","637","0"
"22.03.2018 13:00 - 22.03.2018 14:00","668","0"
"22.03.2018 14:00 - 22.03.2018 15:00","678","0"
"22.03.2018 15:00 - 22.03.2018 16:00","693","0"
"22.03.2018 16:00 - 22.03.2018 17:00","706","0"
"22.03.2018 17:00 - 22.03.2018 18:00","898","0"
"22.03.2018 18:00 - 22.03.2018 19:00","948","0"
"22.03.2018 19:00 - 22.03.2018 20:00","826","0"
"22.03.2018 20:00 - 22.03.2018 21:00","621","0"
"22.03.2018 21:00 - 22.03.2018 22:00","559","0"
"22.03.2018 22:00 - 22.03.2018 23:00","617","0"
"22.03.2018 23:00 - 23.03.2018 00:00","333","0"
"23.03.2018 00:00 - 23.03.2018 01:00","266","0"
"23.03.2018 01:00 - 23.03.2018 02:00","282","0"
"23.03.2018 02:00 - 23.03.2018 03:00","132","0"
"23.03.2018 03:00 - 23.03.2018 04:00","138","0"
"23.03.2018 04:00 - 23.03.2018 05:00","356","0"
"23.03.2018 05:00 - 23.03.2018 06:00","511","0"
"23.03.2018 06:00 - 23.03.2018 07:00","784","0"
"23.03.2018 07:00 - 23.03.2018 08:00","664","0"
"23.03.2018 08:00 - 23.03.2018 09:00","618","0"
"23.03.2018 09:00 - 23.03.2018 10:00","589","0"
"23.03.2018 10:00 - 23.03.2018 11:00","580","0"
"23.03.2018 11:00 - 23.03.2018 12:00","576","0"
"23.03.2018 12:00 - 23.03.2018 13:00","628","0"
"23.03.2018 13:00 - 23.03.2018 14:00","588","0"
"23.03.2018 14:00 - 23.03.2018 15:00","574","0"
"23.03.2018 15:00 - 23.03.2018 16:00","566","0"
"23.03.2018 16:00 - 23.03.2018 17:00","603","0"
"23.03.2018 17:00 - 23.03.2018 18:00","635","0"
"23.03.2018 18:00 - 23.03.2018 19:00","610","0"
"23.03.2018 19:00 - 23.03.2018 20:00","517","0"
"23.03.2018 20:00 - 23.03.2018 21:00","327","0"
"23.03.2018 21:00 - 23.03.2018 22:00","379","0"
"23.03.2018 22:00 - 23.03.2018 23:00","406","0"
"23.03.2018 23:00 - 24.03.2018 00:00","312","0"
"24.03.2018 00:00 - 24.03.2018 01:00","108","0"
"24.03.2018 01:00 - 24.03.2018 02:00","179","0"
"24.03.2018 02:00 - 24.03.2018 03:00","127","0"
"24.03.2018 03:00 - 24.03.2018 04:00","77","0"
"24.03.2018 04:00 - 24.03.2018 05:00","104","0"
"24.03.2018 05:00 - 24.03.2018 06:00","127","0"
"24.03.2018 06:00 - 24.03.2018 07:00","151","0"
"24.03.2018 07:00 - 24.03.2018 08:00","90","0"
"24.03.2018 08:00 - 24.03.2018 09:00","228","0"
"24.03.2018 09:00 - 24.03.2018 10:00","275","0"
"24.03.2018 10:00 - 24.03.2018 11:00","256","0"
"24.03.2018 11:00 - 24.03.2018 12:00","198","0"
"24.03.2018 12:00 - 24.03.2018 13:00","291","0"
"24.03.2018 13:00 - 24.03.2018 14:00","355","0"
"24.03.2018 14:00 - 24.03.2018 15:00","481","0"
"24.03.2018 15:00 - 24.03.2018 16:00","500","0"
"24.03.2018 16:00 - 24.03.2018 17:00","530","0"
"24.03.2018 17:00 - 24.03.2018 18:00","604","0"
"24.03.2018 18:00 - 24.03.2018 19:00","517","0"
"24.03.2018 19:00 - 24.03.2018 20:00","573","0"
"24.03.2018 20:00 - 24.03.2018 21:00","668","0"
"24.03.2018 21:00 - 24.03.2018 22:00","555","0"
"24.03.2018 22:00 - 24.03.2018 23:00","462","0"
"24.03.2018 23:00 - 25.03.2018 00:00","209","0"
"25.03.2018 00:00 - 25.03.2018 01:00","159","0"
"25.03.2018 01:00 - 25.03.2018 02:00","34","0"
"25.03.2018 02:00 - 25.03.2018 03:00","",""
"25.03.2018 03:00 - 25.03.2018 04:00","84","0"
"25.03.2018 04:00 - 25.03.2018 05:00","281","0"
"25.03.2018 05:00 - 25.03.2018 06:00","190","0"
"25.03.2018 06:00 - 25.03.2018 07:00","356","0"
"25.03.2018 07:00 - 25.03.2018 08:00","295","0"
"25.03.2018 08:00 - 25.03.2018 09:00","282","0"
"25.03.2018 09:00 - 25.03.2018 10:00","181","0"
"25.03.2018 10:00 - 25.03.2018 11:00","253","0"
"25.03.2018 11:00 - 25.03.2018 12:00","264","0"
"25.03.2018 12:00 - 25.03.2018 13:00","362","0"
"25.03.2018 13:00 - 25.03.2018 14:00","394","0"
"25.03.2018 14:00 - 25.03.2018 15:00","411","0"
"25.03.2018 15:00 - 25.03.2018 16:00","420","0"
"25.03.2018 16:00 - 25.03.2018 17:00","446","0"
"25.03.2018 17:00 - 25.03.2018 18:00","532","0"
"25.03.2018 18:00 - 25.03.2018 19:00","536","0"
"25.03.2018 19:00 - 25.03.2018 20:00","547","0"
"25.03.2018 20:00 - 25.03.2018 21:00","662","0"
"25.03.2018 21:00 - 25.03.2018 22:00","665","0"
"25.03.2018 22:00 - 25.03.2018 23:00","522","0"
"25.03.2018 23:00 - 26.03.2018 00:00","181","0"
"26.03.2018 00:00 - 26.03.2018 01:00","47","0"
"26.03.2018 01:00 - 26.03.2018 02:00","0","57"
"26.03.2018 02:00 - 26.03.2018 03:00","0","42"
"26.03.2018 03:00 - 26.03.2018 04:00","227","0"
"26.03.2018 04:00 - 26.03.2018 05:00","169","0"
"26.03.2018 05:00 - 26.03.2018 06:00","185","0"
"26.03.2018 06:00 - 26.03.2018 07:00","214","0"
"26.03.2018 07:00 - 26.03.2018 08:00","575","0"
"26.03.2018 08:00 - 26.03.2018 09:00","663","0"
"26.03.2018 09:00 - 26.03.2018 10:00","693","0"
"26.03.2018 10:00 - 26.03.2018 11:00","716","0"
"26.03.2018 11:00 - 26.03.2018 12:00","699","0"
"26.03.2018 12:00 - 26.03.2018 13:00","741","0"
"26.03.2018 13:00 - 26.03.2018 14:00","579","0"
"26.03.2018 14:00 - 26.03.2018 15:00","537","0"
"26.03.2018 15:00 - 26.03.2018 16:00","547","0"
"26.03.2018 16:00 - 26.03.2018 17:00","536","0"
"26.03.2018 17:00 - 26.03.2018 18:00","548","0"
"26.03.2018 18:00 - 26.03.2018 19:00","658","0"
"26.03.2018 19:00 - 26.03.2018 20:00","658","0"
"26.03.2018 20:00 - 26.03.2018 21:00","444","0"
"26.03.2018 21:00 - 26.03.2018 22:00","298","0"
"26.03.2018 22:00 - 26.03.2018 23:00","425","0"
"26.03.2018 23:00 - 27.03.2018 00:00","337","0"
"27.03.2018 00:00 - 27.03.2018 01:00","232","0"
"27.03.2018 01:00 - 27.03.2018 02:00","255","0"
"27.03.2018 02:00 - 27.03.2018 03:00","277","0"
"27.03.2018 03:00 - 27.03.2018 04:00","246","0"
"27.03.2018 04:00 - 27.03.2018 05:00","265","0"
"27.03.2018 05:00 - 27.03.2018 06:00","260","0"
"27.03.2018 06:00 - 27.03.2018 07:00","292","0"
"27.03.2018 07:00 - 27.03.2018 08:00","624","0"
"27.03.2018 08:00 - 27.03.2018 09:00","717","0"
"27.03.2018 09:00 - 27.03.2018 10:00","780","0"
"27.03.2018 10:00 - 27.03.2018 11:00","681","0"
"27.03.2018 11:00 - 27.03.2018 12:00","724","0"
"27.03.2018 12:00 - 27.03.2018 13:00","691","0"
"27.03.2018 13:00 - 27.03.2018 14:00","742","0"
"27.03.2018 14:00 - 27.03.2018 15:00","735","0"
"27.03.2018 15:00 - 27.03.2018 16:00","721","0"
"27.03.2018 16:00 - 27.03.2018 17:00","687","0"
"27.03.2018 17:00 - 27.03.2018 18:00","763","0"
"27.03.2018 18:00 - 27.03.2018 19:00","866","0"
"27.03.2018 19:00 - 27.03.2018 20:00","801","0"
"27.03.2018 20:00 - 27.03.2018 21:00","712","0"
"27.03.2018 21:00 - 27.03.2018 22:00","448","0"
"27.03.2018 22:00 - 27.03.2018 23:00","389","0"
"27.03.2018 23:00 - 28.03.2018 00:00","352","0"
"28.03.2018 00:00 - 28.03.2018 01:00","290","0"
"28.03.2018 01:00 - 28.03.2018 02:00","361","0"
"28.03.2018 02:00 - 28.03.2018 03:00","384","0"
"28.03.2018 03:00 - 28.03.2018 04:00","379","0"
"28.03.2018 04:00 - 28.03.2018 05:00","310","0"
"28.03.2018 05:00 - 28.03.2018 06:00","408","0"
"28.03.2018 06:00 - 28.03.2018 07:00","304","0"
"28.03.2018 07:00 - 28.03.2018 08:00","568","0"
"28.03.2018 08:00 - 28.03.2018 09:00","759","0"
"28.03.2018 09:00 - 28.03.2018 10:00","799","0"
"28.03.2018 10:00 - 28.03.2018 11:00","789","0"
"28.03.2018 11:00 - 28.03.2018 12:00","810","0"
"28.03.2018 12:00 - 28.03.2018 13:00","775","0"
"28.03.2018 13:00 - 28.03.2018 14:00","782","0"
"28.03.2018 14:00 - 28.03.2018 15:00","761","0"
"28.03.2018 15:00 - 28.03.2018 16:00","689","0"
"28.03.2018 16:00 - 28.03.2018 17:00","671","0"
"28.03.2018 17:00 - 28.03.2018 18:00","677","0"
"28.03.2018 18:00 - 28.03.2018 19:00","620","0"
"28.03.2018 19:00 - 28.03.2018 20:00","641","0"
"28.03.2018 20:00 - 28.03.2018 21:00","677","0"
"28.03.2018 21:00 - 28.03.2018 22:00","342","0"
"28.03.2018 22:00 - 28.03.2018 23:00","203","0"
"28.03.2018 23:00 - 29.03.2018 00:00","275","0"
"29.03.2018 00:00 - 29.03.2018 01:00","153","0"
"29.03.2018 01:00 - 29.03.2018 02:00","260","0"
"29.03.2018 02:00 - 29.03.2018 03:00","251","0"
"29.03.2018 03:00 - 29.03.2018 04:00","255","0"
"29.03.2018 04:00 - 29.03.2018 05:00","156","0"
"29.03.2018 05:00 - 29.03.2018 06:00","255","0"
"29.03.2018 06:00 - 29.03.2018 07:00","381","0"
"29.03.2018 07:00 - 29.03.2018 08:00","635","0"
"29.03.2018 08:00 - 29.03.2018 09:00","790","0"
"29.03.2018 09:00 - 29.03.2018 10:00","767","0"
"29.03.2018 10:00 - 29.03.2018 11:00","849","0"
"29.03.2018 11:00 - 29.03.2018 12:00","752","0"
"29.03.2018 12:00 - 29.03.2018 13:00","692","0"
"29.03.2018 13:00 - 29.03.2018 14:00","665","0"
"29.03.2018 14:00 - 29.03.2018 15:00","659","0"
"29.03.2018 15:00 - 29.03.2018 16:00","659","0"
"29.03.2018 16:00 - 29.03.2018 17:00","662","0"
"29.03.2018 17:00 - 29.03.2018 18:00","719","0"
"29.03.2018 18:00 - 29.03.2018 19:00","857","0"
"29.03.2018 19:00 - 29.03.2018 20:00","806","0"
"29.03.2018 20:00 - 29.03.2018 21:00","818","0"
"29.03.2018 21:00 - 29.03.2018 22:00","699","0"
"29.03.2018 22:00 - 29.03.2018 23:00","485","0"
"29.03.2018 23:00 - 30.03.2018 00:00","349","0"
"30.03.2018 00:00 - 30.03.2018 01:00","143","0"
"30.03.2018 01:00 - 30.03.2018 02:00","127","0"
"30.03.2018 02:00 - 30.03.2018 03:00","115","0"
"30.03.2018 03:00 - 30.03.2018 04:00","168","0"
"30.03.2018 04:00 - 30.03.2018 05:00","222","0"
"30.03.2018 05:00 - 30.03.2018 06:00","331","0"
"30.03.2018 06:00 - 30.03.2018 07:00","497","0"
"30.03.2018 07:00 - 30.03.2018 08:00","785","0"
"30.03.2018 08:00 - 30.03.2018 09:00","921","0"
"30.03.2018 09:00 - 30.03.2018 10:00","910","0"
"30.03.2018 10:00 - 30.03.2018 11:00","835","0"
"30.03.2018 11:00 - 30.03.2018 12:00","863","0"
"30.03.2018 12:00 - 30.03.2018 13:00","859","0"
"30.03.2018 13:00 - 30.03.2018 14:00","893","0"
"30.03.2018 14:00 - 30.03.2018 15:00","865","0"
"30.03.2018 15:00 - 30.03.2018 16:00","848","0"
"30.03.2018 16:00 - 30.03.2018 17:00","798","0"
"30.03.2018 17:00 - 30.03.2018 18:00","834","0"
"30.03.2018 18:00 - 30.03.2018 19:00","858","0"
"30.03.2018 19:00 - 30.03.2018 20:00","799","0"
"30.03.2018 20:00 - 30.03.2018 21:00","668","0"
"30.03.2018 21:00 - 30.03.2018 22:00","375","0"
"30.03.2018 22:00 - 30.03.2018 23:00","251","0"
"30.03.2018 23:00 - 31.03.2018 00:00","285","0"
"31.03.2018 00:00 - 31.03.2018 01:00","314","0"
"31.03.2018 01:00 - 31.03.2018 02:00","334","0"
"31.03.2018 02:00 - 31.03.2018 03:00","361","0"
"31.03.2018 03:00 - 31.03.2018 04:00","403","0"
"31.03.2018 04:00 - 31.03.2018 05:00","396","0"
"31.03.2018 05:00 - 31.03.2018 06:00","415","0"
"31.03.2018 06:00 - 31.03.2018 07:00","591","0"
"31.03.2018 07:00 - 31.03.2018 08:00","530","0"
"31.03.2018 08:00 - 31.03.2018 09:00","626","0"
"31.03.2018 09:00 - 31.03.2018 10:00","630","0"
"31.03.2018 10:00 - 31.03.2018 11:00","628","0"
"31.03.2018 11:00 - 31.03.2018 12:00","621","0"
"31.03.2018 12:00 - 31.03.2018 13:00","415","0"
"31.03.2018 13:00 - 31.03.2018 14:00","428","0"
"31.03.2018 14:00 - 31.03.2018 15:00","453","0"
"31.03.2018 15:00 - 31.03.2018 16:00","449","0"
"31.03.2018 16:00 - 31.03.2018 17:00","461","0"
"31.03.2018 17:00 - 31.03.2018 18:00","411","0"
"31.03.2018 18:00 - 31.03.2018 19:00","473","0"
"31.03.2018 19:00 - 31.03.2018 20:00","421","0"
"31.03.2018 20:00 - 31.03.2018 21:00","347","0"
"31.03.2018 21:00 - 31.03.2018 22:00","363","0"
"31.03.2018 22:00 - 31.03.2018 23:00","281","0"
"31.03.2018 23:00 - 01.04.2018 00:00","50","0"
"01.04.2018 00:00 - 01.04.2018 01:00","0","58"
"01.04.2018 01:00 - 01.04.2018 02:00","0","100"
"01.04.2018 02:00 - 01.04.2018 03:00","0","130"
"01.04.2018 03:00 - 01.04.2018 04:00","0","145"
"01.04.2018 04:00 - 01.04.2018 05:00","0","101"
"01.04.2018 05:00 - 01.04.2018 06:00","0","22"
"01.04.2018 06:00 - 01.04.2018 07:00","281","0"
"01.04.2018 07:00 - 01.04.2018 08:00","367","0"
"01.04.2018 08:00 - 01.04.2018 09:00","158","0"
"01.04.2018 09:00 - 01.04.2018 10:00","156","0"
"01.04.2018 10:00 - 01.04.2018 11:00","190","0"
"01.04.2018 11:00 - 01.04.2018 12:00","214","0"
"01.04.2018 12:00 - 01.04.2018 13:00","169","0"
"01.04.2018 13:00 - 01.04.2018 14:00","148","0"
"01.04.2018 14:00 - 01.04.2018 15:00","114","0"
"01.04.2018 15:00 - 01.04.2018 16:00","227","0"
"01.04.2018 16:00 - 01.04.2018 17:00","264","0"
"01.04.2018 17:00 - 01.04.2018 18:00","279","0"
"01.04.2018 18:00 - 01.04.2018 19:00","376","0"
"01.04.2018 19:00 - 01.04.2018 20:00","400","0"
"01.04.2018 20:00 - 01.04.2018 21:00","242","0"
"01.04.2018 21:00 - 01.04.2018 22:00","152","0"
"01.04.2018 22:00 - 01.04.2018 23:00","169","0"
"01.04.2018 23:00 - 02.04.2018 00:00","21","0"
"02.04.2018 00:00 - 02.04.2018 01:00","0","78"
"02.04.2018 01:00 - 02.04.2018 02:00","74","0"
"02.04.2018 02:00 - 02.04.2018 03:00","78","0"
"02.04.2018 03:00 - 02.04.2018 04:00","177","0"
"02.04.2018 04:00 - 02.04.2018 05:00","283","0"
"02.04.2018 05:00 - 02.04.2018 06:00","252","0"
"02.04.2018 06:00 - 02.04.2018 07:00","238","0"
"02.04.2018 07:00 - 02.04.2018 08:00","307","0"
"02.04.2018 08:00 - 02.04.2018 09:00","338","0"
"02.04.2018 09:00 - 02.04.2018 10:00","334","0"
"02.04.2018 10:00 - 02.04.2018 11:00","291","0"
"02.04.2018 11:00 - 02.04.2018 12:00","339","0"
"02.04.2018 12:00 - 02.04.2018 13:00","329","0"
"02.04.2018 13:00 - 02.04.2018 14:00","278","0"
"02.04.2018 14:00 - 02.04.2018 15:00","281","0"
"02.04.2018 15:00 - 02.04.2018 16:00","322","0"
"02.04.2018 16:00 - 02.04.2018 17:00","455","0"
"02.04.2018 17:00 - 02.04.2018 18:00","541","0"
"02.04.2018 18:00 - 02.04.2018 19:00","563","0"
"02.04.2018 19:00 - 02.04.2018 20:00","610","0"
"02.04.2018 20:00 - 02.04.2018 21:00","621","0"
"02.04.2018 21:00 - 02.04.2018 22:00","505","0"
"02.04.2018 22:00 - 02.04.2018 23:00","259","0"
"02.04.2018 23:00 - 03.04.2018 00:00","396","0"
"03.04.2018 00:00 - 03.04.2018 01:00","160","0"
"03.04.2018 01:00 - 03.04.2018 02:00","174","0"
"03.04.2018 02:00 - 03.04.2018 03:00","202","0"
"03.04.2018 03:00 - 03.04.2018 04:00","194","0"
"03.04.2018 04:00 - 03.04.2018 05:00","233","0"
"03.04.2018 05:00 - 03.04.2018 06:00","236","0"
"03.04.2018 06:00 - 03.04.2018 07:00","362","0"
"03.04.2018 07:00 - 03.04.2018 08:00","529","0"
"03.04.2018 08:00 - 03.04.2018 09:00","682","0"
"03.04.2018 09:00 - 03.04.2018 10:00","867","0"
"03.04.2018 10:00 - 03.04.2018 11:00","894","0"
"03.04.2018 11:00 - 03.04.2018 12:00","905","0"
"03.04.2018 12:00 - 03.04.2018 13:00","873","0"
"03.04.2018 13:00 - 03.04.2018 14:00","869","0"
"03.04.2018 14:00 - 03.04.2018 15:00","759","0"
"03.04.2018 15:00 - 03.04.2018 16:00","746","0"
"03.04.2018 16:00 - 03.04.2018 17:00","803","0"
"03.04.2018 17:00 - 03.04.2018 18:00","728","0"
"03.04.2018 18:00 - 03.04.2018 19:00","776","0"
"03.04.2018 19:00 - 03.04.2018 20:00","789","0"
"03.04.2018 20:00 - 03.04.2018 21:00","763","0"
"03.04.2018 21:00 - 03.04.2018 22:00","538","0"
"03.04.2018 22:00 - 03.04.2018 23:00","310","0"
"03.04.2018 23:00 - 04.04.2018 00:00","256","0"
"04.04.2018 00:00 - 04.04.2018 01:00","218","0"
"04.04.2018 01:00 - 04.04.2018 02:00","119","0"
"04.04.2018 02:00 - 04.04.2018 03:00","141","0"
"04.04.2018 03:00 - 04.04.2018 04:00","152","0"
"04.04.2018 04:00 - 04.04.2018 05:00","202","0"
"04.04.2018 05:00 - 04.04.2018 06:00","214","0"
"04.04.2018 06:00 - 04.04.2018 07:00","467","0"
"04.04.2018 07:00 - 04.04.2018 08:00","775","0"
"04.04.2018 08:00 - 04.04.2018 09:00","837","0"
"04.04.2018 09:00 - 04.04.2018 10:00","869","0"
"04.04.2018 10:00 - 04.04.2018 11:00","810","0"
"04.04.2018 11:00 - 04.04.2018 12:00","671","0"
"04.04.2018 12:00 - 04.04.2018 13:00","677","0"
"04.04.2018 13:00 - 04.04.2018 14:00","769","0"
"04.04.2018 14:00 - 04.04.2018 15:00","709","0"
"04.04.2018 15:00 - 04.04.2018 16:00","635","0"
"04.04.2018 16:00 - 04.04.2018 17:00","733","0"
"04.04.2018 17:00 - 04.04.2018 18:00","742","0"
"04.04.2018 18:00 - 04.04.2018 19:00","741","0"
"04.04.2018 19:00 - 04.04.2018 20:00","841","0"
"04.04.2018 20:00 - 04.04.2018 21:00","673","0"
"04.04.2018 21:00 - 04.04.2018 22:00","541","0"
"04.04.2018 22:00 - 04.04.2018 23:00","463","0"
"04.04.2018 23:00 - 05.04.2018 00:00","177","0"
"05.04.2018 00:00 - 05.04.2018 01:00","95","0"
"05.04.2018 01:00 - 05.04.2018 02:00","38","0"
"05.04.2018 02:00 - 05.04.2018 03:00","64","0"
"05.04.2018 03:00 - 05.04.2018 04:00","138","0"
"05.04.2018 04:00 - 05.04.2018 05:00","131","0"
"05.04.2018 05:00 - 05.04.2018 06:00","158","0"
"05.04.2018 06:00 - 05.04.2018 07:00","193","0"
"05.04.2018 07:00 - 05.04.2018 08:00","591","0"
"05.04.2018 08:00 - 05.04.2018 09:00","523","0"
"05.04.2018 09:00 - 05.04.2018 10:00","597","0"
"05.04.2018 10:00 - 05.04.2018 11:00","666","0"
"05.04.2018 11:00 - 05.04.2018 12:00","694","0"
"05.04.2018 12:00 - 05.04.2018 13:00","676","0"
"05.04.2018 13:00 - 05.04.2018 14:00","673","0"
"05.04.2018 14:00 - 05.04.2018 15:00","621","0"
"05.04.2018 15:00 - 05.04.2018 16:00","587","0"
"05.04.2018 16:00 - 05.04.2018 17:00","622","0"
"05.04.2018 17:00 - 05.04.2018 18:00","577","0"
"05.04.2018 18:00 - 05.04.2018 19:00","603","0"
"05.04.2018 19:00 - 05.04.2018 20:00","620","0"
"05.04.2018 20:00 - 05.04.2018 21:00","668","0"
"05.04.2018 21:00 - 05.04.2018 22:00","540","0"
"05.04.2018 22:00 - 05.04.2018 23:00","362","0"
"05.04.2018 23:00 - 06.04.2018 00:00","251","0"
"06.04.2018 00:00 - 06.04.2018 01:00","366","0"
"06.04.2018 01:00 - 06.04.2018 02:00","397","0"
"06.04.2018 02:00 - 06.04.2018 03:00","353","0"
"06.04.2018 03:00 - 06.04.2018 04:00","358","0"
"06.04.2018 04:00 - 06.04.2018 05:00","417","0"
"06.04.2018 05:00 - 06.04.2018 06:00","396","0"
"06.04.2018 06:00 - 06.04.2018 07:00","649","0"
"06.04.2018 07:00 - 06.04.2018 08:00","751","0"
"06.04.2018 08:00 - 06.04.2018 09:00","718","0"
"06.04.2018 09:00 - 06.04.2018 10:00","634","0"
"06.04.2018 10:00 - 06.04.2018 11:00","572","0"
"06.04.2018 11:00 - 06.04.2018 12:00","503","0"
"06.04.2018 12:00 - 06.04.2018 13:00","516","0"
"06.04.2018 13:00 - 06.04.2018 14:00","512","0"
"06.04.2018 14:00 - 06.04.2018 15:00","669","0"
"06.04.2018 15:00 - 06.04.2018 16:00","696","0"
"06.04.2018 16:00 - 06.04.2018 17:00","699","0"
"06.04.2018 17:00 - 06.04.2018 18:00","717","0"
"06.04.2018 18:00 - 06.04.2018 19:00","794","0"
"06.04.2018 19:00 - 06.04.2018 20:00","799","0"
"06.04.2018 20:00 - 06.04.2018 21:00","800","0"
"06.04.2018 21:00 - 06.04.2018 22:00","696","0"
"06.04.2018 22:00 - 06.04.2018 23:00","582","0"
"06.04.2018 23:00 - 07.04.2018 00:00","660","0"
"07.04.2018 00:00 - 07.04.2018 01:00","649","0"
"07.04.2018 01:00 - 07.04.2018 02:00","478","0"
"07.04.2018 02:00 - 07.04.2018 03:00","505","0"
"07.04.2018 03:00 - 07.04.2018 04:00","505","0"
"07.04.2018 04:00 - 07.04.2018 05:00","480","0"
