"Time (CET)","Czech Republic (CZ) > Slovakia (SK) [MW]","Slovakia (SK) > Czech Republic (CZ) [MW]"
"19.03.2018 13:00 - 19.03.2018 14:00","1367","0"
"19.03.2018 14:00 - 19.03.2018 15:00","1219","0"
"19.03.2018 15:00 - 19.03.2018 16:00","1053","0"
"19.03.2018 16:00 - 19.03.2018 17:00","1048","0"
"19.03.2018 17:00 - 19.03.2018 18:00","978","0"
"19.03.2018 18:00 - 19.03.2018 19:00","1139","0"
"19.03.2018 19:00 - 19.03.2018 20:00","983","0"
"19.03.2018 20:00 - 19.03.2018 21:00","838","0"
"19.03.2018 21:00 - 19.03.2018 22:00","748","0"
"19.03.2018 22:00 - 19.03.2018 23:00","614","0"
"19.03.2018 23:00 - 20.03.2018 00:00","405","0"
"20.03.2018 00:00 - 20.03.2018 01:00","146","0"
"20.03.2018 01:00 - 20.03.2018 02:00","74","0"
"20.03.2018 02:00 - 20.03.2018 03:00","107","0"
"20.03.2018 03:00 - 20.03.2018 04:00","105","0"
"20.03.2018 04:00 - 20.03.2018 05:00","158","0"
"20.03.2018 05:00 - 20.03.2018 06:00","73","0"
"20.03.2018 06:00 - 20.03.2018 07:00","654","0"
"20.03.2018 07:00 - 20.03.2018 08:00","1057","0"
"20.03.2018 08:00 - 20.03.2018 09:00","1202","0"
"20.03.2018 09:00 - 20.03.2018 10:00","1375","0"
"20.03.2018 10:00 - 20.03.2018 11:00","1420","0"
"20.03.2018 11:00 - 20.03.2018 12:00","1433","0"
"20.03.2018 12:00 - 20.03.2018 13:00","1478","0"
"20.03.2018 13:00 - 20.03.2018 14:00","1425","0"
"20.03.2018 14:00 - 20.03.2018 15:00","1389","0"
"20.03.2018 15:00 - 20.03.2018 16:00","1258","0"
"20.03.2018 16:00 - 20.03.2018 17:00","1038","0"
"20.03.2018 17:00 - 20.03.2018 18:00","1044","0"
"20.03.2018 18:00 - 20.03.2018 19:00","1097","0"
"20.03.2018 19:00 - 20.03.2018 20:00","973","0"
"20.03.2018 20:00 - 20.03.2018 21:00","1065","0"
"20.03.2018 21:00 - 20.03.2018 22:00","796","0"
"20.03.2018 22:00 - 20.03.2018 23:00","535","0"
"20.03.2018 23:00 - 21.03.2018 00:00","326","0"
"21.03.2018 00:00 - 21.03.2018 01:00","93","0"
"21.03.2018 01:00 - 21.03.2018 02:00","0","118"
"21.03.2018 02:00 - 21.03.2018 03:00","0","195"
"21.03.2018 03:00 - 21.03.2018 04:00","0","143"
"21.03.2018 04:00 - 21.03.2018 05:00","0","115"
"21.03.2018 05:00 - 21.03.2018 06:00","121","0"
"21.03.2018 06:00 - 21.03.2018 07:00","619","0"
"21.03.2018 07:00 - 21.03.2018 08:00","1021","0"
"21.03.2018 08:00 - 21.03.2018 09:00","1161","0"
"21.03.2018 09:00 - 21.03.2018 10:00","1311","0"
"21.03.2018 10:00 - 21.03.2018 11:00","1132","0"
"21.03.2018 11:00 - 21.03.2018 12:00","1350","0"
"21.03.2018 12:00 - 21.03.2018 13:00","1386","0"
"21.03.2018 13:00 - 21.03.2018 14:00","1367","0"
"21.03.2018 14:00 - 21.03.2018 15:00","1340","0"
"21.03.2018 15:00 - 21.03.2018 16:00","1162","0"
"21.03.2018 16:00 - 21.03.2018 17:00","1112","0"
"21.03.2018 17:00 - 21.03.2018 18:00","1103","0"
"21.03.2018 18:00 - 21.03.2018 19:00","1182","0"
"21.03.2018 19:00 - 21.03.2018 20:00","1184","0"
"21.03.2018 20:00 - 21.03.2018 21:00","1266","0"
"21.03.2018 21:00 - 21.03.2018 22:00","1179","0"
"21.03.2018 22:00 - 21.03.2018 23:00","953","0"
"21.03.2018 23:00 - 22.03.2018 00:00","805","0"
"22.03.2018 00:00 - 22.03.2018 01:00","491","0"
"22.03.2018 01:00 - 22.03.2018 02:00","486","0"
"22.03.2018 02:00 - 22.03.2018 03:00","412","0"
"22.03.2018 03:00 - 22.03.2018 04:00","423","0"
"22.03.2018 04:00 - 22.03.2018 05:00","378","0"
"22.03.2018 05:00 - 22.03.2018 06:00","611","0"
"22.03.2018 06:00 - 22.03.2018 07:00","1137","0"
"22.03.2018 07:00 - 22.03.2018 08:00","1365","0"
"22.03.2018 08:00 - 22.03.2018 09:00","1639","0"
"22.03.2018 09:00 - 22.03.2018 10:00","1610","0"
"22.03.2018 10:00 - 22.03.2018 11:00","1569","0"
"22.03.2018 11:00 - 22.03.2018 12:00","1541","0"
"22.03.2018 12:00 - 22.03.2018 13:00","1492","0"
"22.03.2018 13:00 - 22.03.2018 14:00","1372","0"
"22.03.2018 14:00 - 22.03.2018 15:00","1194","0"
"22.03.2018 15:00 - 22.03.2018 16:00","979","0"
"22.03.2018 16:00 - 22.03.2018 17:00","873","0"
"22.03.2018 17:00 - 22.03.2018 18:00","978","0"
"22.03.2018 18:00 - 22.03.2018 19:00","995","0"
"22.03.2018 19:00 - 22.03.2018 20:00","837","0"
"22.03.2018 20:00 - 22.03.2018 21:00","1069","0"
"22.03.2018 21:00 - 22.03.2018 22:00","967","0"
"22.03.2018 22:00 - 22.03.2018 23:00","863","0"
"22.03.2018 23:00 - 23.03.2018 00:00","541","0"
"23.03.2018 00:00 - 23.03.2018 01:00","317","0"
"23.03.2018 01:00 - 23.03.2018 02:00","192","0"
"23.03.2018 02:00 - 23.03.2018 03:00","83","0"
"23.03.2018 03:00 - 23.03.2018 04:00","67","0"
"23.03.2018 04:00 - 23.03.2018 05:00","0","41"
"23.03.2018 05:00 - 23.03.2018 06:00","254","0"
"23.03.2018 06:00 - 23.03.2018 07:00","627","0"
"23.03.2018 07:00 - 23.03.2018 08:00","762","0"
"23.03.2018 08:00 - 23.03.2018 09:00","681","0"
"23.03.2018 09:00 - 23.03.2018 10:00","712","0"
"23.03.2018 10:00 - 23.03.2018 11:00","585","0"
"23.03.2018 11:00 - 23.03.2018 12:00","709","0"
"23.03.2018 12:00 - 23.03.2018 13:00","692","0"
"23.03.2018 13:00 - 23.03.2018 14:00","752","0"
"23.03.2018 14:00 - 23.03.2018 15:00","802","0"
"23.03.2018 15:00 - 23.03.2018 16:00","581","0"
"23.03.2018 16:00 - 23.03.2018 17:00","483","0"
"23.03.2018 17:00 - 23.03.2018 18:00","452","0"
"23.03.2018 18:00 - 23.03.2018 19:00","636","0"
"23.03.2018 19:00 - 23.03.2018 20:00","510","0"
"23.03.2018 20:00 - 23.03.2018 21:00","467","0"
"23.03.2018 21:00 - 23.03.2018 22:00","442","0"
"23.03.2018 22:00 - 23.03.2018 23:00","356","0"
"23.03.2018 23:00 - 24.03.2018 00:00","292","0"
"24.03.2018 00:00 - 24.03.2018 01:00","354","0"
"24.03.2018 01:00 - 24.03.2018 02:00","209","0"
"24.03.2018 02:00 - 24.03.2018 03:00","76","0"
"24.03.2018 03:00 - 24.03.2018 04:00","131","0"
"24.03.2018 04:00 - 24.03.2018 05:00","247","0"
"24.03.2018 05:00 - 24.03.2018 06:00","316","0"
"24.03.2018 06:00 - 24.03.2018 07:00","449","0"
"24.03.2018 07:00 - 24.03.2018 08:00","698","0"
"24.03.2018 08:00 - 24.03.2018 09:00","814","0"
"24.03.2018 09:00 - 24.03.2018 10:00","896","0"
"24.03.2018 10:00 - 24.03.2018 11:00","808","0"
"24.03.2018 11:00 - 24.03.2018 12:00","884","0"
"24.03.2018 12:00 - 24.03.2018 13:00","941","0"
"24.03.2018 13:00 - 24.03.2018 14:00","885","0"
"24.03.2018 14:00 - 24.03.2018 15:00","790","0"
"24.03.2018 15:00 - 24.03.2018 16:00","602","0"
"24.03.2018 16:00 - 24.03.2018 17:00","677","0"
"24.03.2018 17:00 - 24.03.2018 18:00","814","0"
"24.03.2018 18:00 - 24.03.2018 19:00","1055","0"
"24.03.2018 19:00 - 24.03.2018 20:00","1111","0"
"24.03.2018 20:00 - 24.03.2018 21:00","1127","0"
"24.03.2018 21:00 - 24.03.2018 22:00","931","0"
"24.03.2018 22:00 - 24.03.2018 23:00","638","0"
"24.03.2018 23:00 - 25.03.2018 00:00","337","0"
"25.03.2018 00:00 - 25.03.2018 01:00","100","0"
"25.03.2018 01:00 - 25.03.2018 02:00","126","0"
"25.03.2018 02:00 - 25.03.2018 03:00","",""
"25.03.2018 03:00 - 25.03.2018 04:00","48","0"
"25.03.2018 04:00 - 25.03.2018 05:00","65","0"
"25.03.2018 05:00 - 25.03.2018 06:00","28","0"
"25.03.2018 06:00 - 25.03.2018 07:00","175","0"
"25.03.2018 07:00 - 25.03.2018 08:00","126","0"
"25.03.2018 08:00 - 25.03.2018 09:00","397","0"
"25.03.2018 09:00 - 25.03.2018 10:00","646","0"
"25.03.2018 10:00 - 25.03.2018 11:00","866","0"
"25.03.2018 11:00 - 25.03.2018 12:00","897","0"
"25.03.2018 12:00 - 25.03.2018 13:00","867","0"
"25.03.2018 13:00 - 25.03.2018 14:00","779","0"
"25.03.2018 14:00 - 25.03.2018 15:00","660","0"
"25.03.2018 15:00 - 25.03.2018 16:00","610","0"
"25.03.2018 16:00 - 25.03.2018 17:00","681","0"
"25.03.2018 17:00 - 25.03.2018 18:00","577","0"
"25.03.2018 18:00 - 25.03.2018 19:00","645","0"
"25.03.2018 19:00 - 25.03.2018 20:00","987","0"
"25.03.2018 20:00 - 25.03.2018 21:00","987","0"
"25.03.2018 21:00 - 25.03.2018 22:00","910","0"
"25.03.2018 22:00 - 25.03.2018 23:00","609","0"
"25.03.2018 23:00 - 26.03.2018 00:00","344","0"
"26.03.2018 00:00 - 26.03.2018 01:00","313","0"
"26.03.2018 01:00 - 26.03.2018 02:00","67","0"
"26.03.2018 02:00 - 26.03.2018 03:00","0","42"
"26.03.2018 03:00 - 26.03.2018 04:00","0","211"
"26.03.2018 04:00 - 26.03.2018 05:00","0","209"
"26.03.2018 05:00 - 26.03.2018 06:00","318","0"
"26.03.2018 06:00 - 26.03.2018 07:00","542","0"
"26.03.2018 07:00 - 26.03.2018 08:00","844","0"
"26.03.2018 08:00 - 26.03.2018 09:00","905","0"
"26.03.2018 09:00 - 26.03.2018 10:00","941","0"
"26.03.2018 10:00 - 26.03.2018 11:00","913","0"
"26.03.2018 11:00 - 26.03.2018 12:00","940","0"
"26.03.2018 12:00 - 26.03.2018 13:00","951","0"
"26.03.2018 13:00 - 26.03.2018 14:00","1082","0"
"26.03.2018 14:00 - 26.03.2018 15:00","1236","0"
"26.03.2018 15:00 - 26.03.2018 16:00","1103","0"
"26.03.2018 16:00 - 26.03.2018 17:00","1085","0"
"26.03.2018 17:00 - 26.03.2018 18:00","983","0"
"26.03.2018 18:00 - 26.03.2018 19:00","993","0"
"26.03.2018 19:00 - 26.03.2018 20:00","1155","0"
"26.03.2018 20:00 - 26.03.2018 21:00","1158","0"
"26.03.2018 21:00 - 26.03.2018 22:00","1046","0"
"26.03.2018 22:00 - 26.03.2018 23:00","885","0"
"26.03.2018 23:00 - 27.03.2018 00:00","742","0"
"27.03.2018 00:00 - 27.03.2018 01:00","400","0"
"27.03.2018 01:00 - 27.03.2018 02:00","105","0"
"27.03.2018 02:00 - 27.03.2018 03:00","64","0"
"27.03.2018 03:00 - 27.03.2018 04:00","18","0"
"27.03.2018 04:00 - 27.03.2018 05:00","68","0"
"27.03.2018 05:00 - 27.03.2018 06:00","124","0"
"27.03.2018 06:00 - 27.03.2018 07:00","560","0"
"27.03.2018 07:00 - 27.03.2018 08:00","697","0"
"27.03.2018 08:00 - 27.03.2018 09:00","826","0"
"27.03.2018 09:00 - 27.03.2018 10:00","845","0"
"27.03.2018 10:00 - 27.03.2018 11:00","976","0"
"27.03.2018 11:00 - 27.03.2018 12:00","1048","0"
"27.03.2018 12:00 - 27.03.2018 13:00","1107","0"
"27.03.2018 13:00 - 27.03.2018 14:00","1068","0"
"27.03.2018 14:00 - 27.03.2018 15:00","1034","0"
"27.03.2018 15:00 - 27.03.2018 16:00","916","0"
"27.03.2018 16:00 - 27.03.2018 17:00","890","0"
"27.03.2018 17:00 - 27.03.2018 18:00","873","0"
"27.03.2018 18:00 - 27.03.2018 19:00","932","0"
"27.03.2018 19:00 - 27.03.2018 20:00","1258","0"
"27.03.2018 20:00 - 27.03.2018 21:00","1250","0"
"27.03.2018 21:00 - 27.03.2018 22:00","1034","0"
"27.03.2018 22:00 - 27.03.2018 23:00","882","0"
"27.03.2018 23:00 - 28.03.2018 00:00","699","0"
"28.03.2018 00:00 - 28.03.2018 01:00","625","0"
"28.03.2018 01:00 - 28.03.2018 02:00","531","0"
"28.03.2018 02:00 - 28.03.2018 03:00","303","0"
"28.03.2018 03:00 - 28.03.2018 04:00","237","0"
"28.03.2018 04:00 - 28.03.2018 05:00","257","0"
"28.03.2018 05:00 - 28.03.2018 06:00","650","0"
"28.03.2018 06:00 - 28.03.2018 07:00","710","0"
"28.03.2018 07:00 - 28.03.2018 08:00","888","0"
"28.03.2018 08:00 - 28.03.2018 09:00","968","0"
"28.03.2018 09:00 - 28.03.2018 10:00","943","0"
"28.03.2018 10:00 - 28.03.2018 11:00","910","0"
"28.03.2018 11:00 - 28.03.2018 12:00","900","0"
"28.03.2018 12:00 - 28.03.2018 13:00","789","0"
"28.03.2018 13:00 - 28.03.2018 14:00","813","0"
"28.03.2018 14:00 - 28.03.2018 15:00","761","0"
"28.03.2018 15:00 - 28.03.2018 16:00","696","0"
"28.03.2018 16:00 - 28.03.2018 17:00","794","0"
"28.03.2018 17:00 - 28.03.2018 18:00","796","0"
"28.03.2018 18:00 - 28.03.2018 19:00","1010","0"
"28.03.2018 19:00 - 28.03.2018 20:00","1277","0"
"28.03.2018 20:00 - 28.03.2018 21:00","1391","0"
"28.03.2018 21:00 - 28.03.2018 22:00","1240","0"
"28.03.2018 22:00 - 28.03.2018 23:00","949","0"
"28.03.2018 23:00 - 29.03.2018 00:00","664","0"
"29.03.2018 00:00 - 29.03.2018 01:00","379","0"
"29.03.2018 01:00 - 29.03.2018 02:00","360","0"
"29.03.2018 02:00 - 29.03.2018 03:00","189","0"
"29.03.2018 03:00 - 29.03.2018 04:00","138","0"
"29.03.2018 04:00 - 29.03.2018 05:00","303","0"
"29.03.2018 05:00 - 29.03.2018 06:00","539","0"
"29.03.2018 06:00 - 29.03.2018 07:00","684","0"
"29.03.2018 07:00 - 29.03.2018 08:00","760","0"
"29.03.2018 08:00 - 29.03.2018 09:00","908","0"
"29.03.2018 09:00 - 29.03.2018 10:00","929","0"
"29.03.2018 10:00 - 29.03.2018 11:00","913","0"
"29.03.2018 11:00 - 29.03.2018 12:00","962","0"
"29.03.2018 12:00 - 29.03.2018 13:00","1050","0"
"29.03.2018 13:00 - 29.03.2018 14:00","1027","0"
"29.03.2018 14:00 - 29.03.2018 15:00","1051","0"
"29.03.2018 15:00 - 29.03.2018 16:00","893","0"
"29.03.2018 16:00 - 29.03.2018 17:00","941","0"
"29.03.2018 17:00 - 29.03.2018 18:00","804","0"
"29.03.2018 18:00 - 29.03.2018 19:00","622","0"
"29.03.2018 19:00 - 29.03.2018 20:00","767","0"
"29.03.2018 20:00 - 29.03.2018 21:00","698","0"
"29.03.2018 21:00 - 29.03.2018 22:00","595","0"
"29.03.2018 22:00 - 29.03.2018 23:00","493","0"
"29.03.2018 23:00 - 30.03.2018 00:00","357","0"
"30.03.2018 00:00 - 30.03.2018 01:00","104","0"
"30.03.2018 01:00 - 30.03.2018 02:00","0","196"
"30.03.2018 02:00 - 30.03.2018 03:00","0","375"
"30.03.2018 03:00 - 30.03.2018 04:00","0","318"
"30.03.2018 04:00 - 30.03.2018 05:00","0","307"
"30.03.2018 05:00 - 30.03.2018 06:00","0","313"
"30.03.2018 06:00 - 30.03.2018 07:00","0","134"
"30.03.2018 07:00 - 30.03.2018 08:00","122","0"
"30.03.2018 08:00 - 30.03.2018 09:00","469","0"
"30.03.2018 09:00 - 30.03.2018 10:00","560","0"
"30.03.2018 10:00 - 30.03.2018 11:00","606","0"
"30.03.2018 11:00 - 30.03.2018 12:00","648","0"
"30.03.2018 12:00 - 30.03.2018 13:00","602","0"
"30.03.2018 13:00 - 30.03.2018 14:00","514","0"
"30.03.2018 14:00 - 30.03.2018 15:00","376","0"
"30.03.2018 15:00 - 30.03.2018 16:00","227","0"
"30.03.2018 16:00 - 30.03.2018 17:00","232","0"
"30.03.2018 17:00 - 30.03.2018 18:00","88","0"
"30.03.2018 18:00 - 30.03.2018 19:00","35","0"
"30.03.2018 19:00 - 30.03.2018 20:00","219","0"
"30.03.2018 20:00 - 30.03.2018 21:00","293","0"
"30.03.2018 21:00 - 30.03.2018 22:00","219","0"
"30.03.2018 22:00 - 30.03.2018 23:00","130","0"
"30.03.2018 23:00 - 31.03.2018 00:00","39","0"
"31.03.2018 00:00 - 31.03.2018 01:00","144","0"
"31.03.2018 01:00 - 31.03.2018 02:00","0","81"
"31.03.2018 02:00 - 31.03.2018 03:00","0","412"
"31.03.2018 03:00 - 31.03.2018 04:00","0","554"
"31.03.2018 04:00 - 31.03.2018 05:00","0","547"
"31.03.2018 05:00 - 31.03.2018 06:00","0","511"
"31.03.2018 06:00 - 31.03.2018 07:00","0","316"
"31.03.2018 07:00 - 31.03.2018 08:00","0","167"
"31.03.2018 08:00 - 31.03.2018 09:00","33","0"
"31.03.2018 09:00 - 31.03.2018 10:00","149","0"
"31.03.2018 10:00 - 31.03.2018 11:00","65","0"
"31.03.2018 11:00 - 31.03.2018 12:00","193","0"
"31.03.2018 12:00 - 31.03.2018 13:00","75","0"
"31.03.2018 13:00 - 31.03.2018 14:00","114","0"
"31.03.2018 14:00 - 31.03.2018 15:00","152","0"
"31.03.2018 15:00 - 31.03.2018 16:00","59","0"
"31.03.2018 16:00 - 31.03.2018 17:00","14","0"
"31.03.2018 17:00 - 31.03.2018 18:00","0","103"
"31.03.2018 18:00 - 31.03.2018 19:00","0","16"
"31.03.2018 19:00 - 31.03.2018 20:00","139","0"
"31.03.2018 20:00 - 31.03.2018 21:00","140","0"
"31.03.2018 21:00 - 31.03.2018 22:00","141","0"
"31.03.2018 22:00 - 31.03.2018 23:00","0","120"
"31.03.2018 23:00 - 01.04.2018 00:00","0","205"
"01.04.2018 00:00 - 01.04.2018 01:00","0","262"
"01.04.2018 01:00 - 01.04.2018 02:00","0","425"
"01.04.2018 02:00 - 01.04.2018 03:00","0","631"
"01.04.2018 03:00 - 01.04.2018 04:00","0","811"
"01.04.2018 04:00 - 01.04.2018 05:00","0","837"
"01.04.2018 05:00 - 01.04.2018 06:00","0","821"
"01.04.2018 06:00 - 01.04.2018 07:00","0","778"
"01.04.2018 07:00 - 01.04.2018 08:00","0","383"
"01.04.2018 08:00 - 01.04.2018 09:00","0","79"
"01.04.2018 09:00 - 01.04.2018 10:00","103","0"
"01.04.2018 10:00 - 01.04.2018 11:00","106","0"
"01.04.2018 11:00 - 01.04.2018 12:00","148","0"
"01.04.2018 12:00 - 01.04.2018 13:00","63","0"
"01.04.2018 13:00 - 01.04.2018 14:00","46","0"
"01.04.2018 14:00 - 01.04.2018 15:00","22","0"
"01.04.2018 15:00 - 01.04.2018 16:00","0","54"
"01.04.2018 16:00 - 01.04.2018 17:00","0","95"
"01.04.2018 17:00 - 01.04.2018 18:00","0","320"
"01.04.2018 18:00 - 01.04.2018 19:00","0","177"
"01.04.2018 19:00 - 01.04.2018 20:00","14","0"
"01.04.2018 20:00 - 01.04.2018 21:00","0","17"
"01.04.2018 21:00 - 01.04.2018 22:00","0","216"
"01.04.2018 22:00 - 01.04.2018 23:00","0","338"
"01.04.2018 23:00 - 02.04.2018 00:00","0","297"
"02.04.2018 00:00 - 02.04.2018 01:00","0","429"
"02.04.2018 01:00 - 02.04.2018 02:00","0","654"
"02.04.2018 02:00 - 02.04.2018 03:00","0","794"
"02.04.2018 03:00 - 02.04.2018 04:00","0","814"
"02.04.2018 04:00 - 02.04.2018 05:00","0","819"
"02.04.2018 05:00 - 02.04.2018 06:00","0","646"
"02.04.2018 06:00 - 02.04.2018 07:00","0","248"
"02.04.2018 07:00 - 02.04.2018 08:00","23","0"
"02.04.2018 08:00 - 02.04.2018 09:00","37","0"
"02.04.2018 09:00 - 02.04.2018 10:00","105","0"
"02.04.2018 10:00 - 02.04.2018 11:00","182","0"
"02.04.2018 11:00 - 02.04.2018 12:00","109","0"
"02.04.2018 12:00 - 02.04.2018 13:00","116","0"
"02.04.2018 13:00 - 02.04.2018 14:00","127","0"
"02.04.2018 14:00 - 02.04.2018 15:00","119","0"
"02.04.2018 15:00 - 02.04.2018 16:00","182","0"
"02.04.2018 16:00 - 02.04.2018 17:00","170","0"
"02.04.2018 17:00 - 02.04.2018 18:00","136","0"
"02.04.2018 18:00 - 02.04.2018 19:00","146","0"
"02.04.2018 19:00 - 02.04.2018 20:00","301","0"
"02.04.2018 20:00 - 02.04.2018 21:00","352","0"
"02.04.2018 21:00 - 02.04.2018 22:00","210","0"
"02.04.2018 22:00 - 02.04.2018 23:00","248","0"
"02.04.2018 23:00 - 03.04.2018 00:00","64","0"
"03.04.2018 00:00 - 03.04.2018 01:00","0","15"
"03.04.2018 01:00 - 03.04.2018 02:00","0","232"
"03.04.2018 02:00 - 03.04.2018 03:00","0","122"
"03.04.2018 03:00 - 03.04.2018 04:00","0","149"
"03.04.2018 04:00 - 03.04.2018 05:00","23","0"
"03.04.2018 05:00 - 03.04.2018 06:00","601","0"
"03.04.2018 06:00 - 03.04.2018 07:00","839","0"
"03.04.2018 07:00 - 03.04.2018 08:00","876","0"
"03.04.2018 08:00 - 03.04.2018 09:00","956","0"
"03.04.2018 09:00 - 03.04.2018 10:00","996","0"
"03.04.2018 10:00 - 03.04.2018 11:00","1118","0"
"03.04.2018 11:00 - 03.04.2018 12:00","1209","0"
"03.04.2018 12:00 - 03.04.2018 13:00","1259","0"
"03.04.2018 13:00 - 03.04.2018 14:00","1280","0"
"03.04.2018 14:00 - 03.04.2018 15:00","1277","0"
"03.04.2018 15:00 - 03.04.2018 16:00","1152","0"
"03.04.2018 16:00 - 03.04.2018 17:00","892","0"
"03.04.2018 17:00 - 03.04.2018 18:00","804","0"
"03.04.2018 18:00 - 03.04.2018 19:00","632","0"
"03.04.2018 19:00 - 03.04.2018 20:00","539","0"
"03.04.2018 20:00 - 03.04.2018 21:00","630","0"
"03.04.2018 21:00 - 03.04.2018 22:00","489","0"
"03.04.2018 22:00 - 03.04.2018 23:00","424","0"
"03.04.2018 23:00 - 04.04.2018 00:00","436","0"
"04.04.2018 00:00 - 04.04.2018 01:00","302","0"
"04.04.2018 01:00 - 04.04.2018 02:00","279","0"
"04.04.2018 02:00 - 04.04.2018 03:00","206","0"
"04.04.2018 03:00 - 04.04.2018 04:00","212","0"
"04.04.2018 04:00 - 04.04.2018 05:00","348","0"
"04.04.2018 05:00 - 04.04.2018 06:00","310","0"
"04.04.2018 06:00 - 04.04.2018 07:00","619","0"
"04.04.2018 07:00 - 04.04.2018 08:00","665","0"
"04.04.2018 08:00 - 04.04.2018 09:00","650","0"
"04.04.2018 09:00 - 04.04.2018 10:00","628","0"
"04.04.2018 10:00 - 04.04.2018 11:00","765","0"
"04.04.2018 11:00 - 04.04.2018 12:00","730","0"
"04.04.2018 12:00 - 04.04.2018 13:00","724","0"
"04.04.2018 13:00 - 04.04.2018 14:00","646","0"
"04.04.2018 14:00 - 04.04.2018 15:00","657","0"
"04.04.2018 15:00 - 04.04.2018 16:00","629","0"
"04.04.2018 16:00 - 04.04.2018 17:00","548","0"
"04.04.2018 17:00 - 04.04.2018 18:00","400","0"
"04.04.2018 18:00 - 04.04.2018 19:00","307","0"
"04.04.2018 19:00 - 04.04.2018 20:00","412","0"
"04.04.2018 20:00 - 04.04.2018 21:00","529","0"
"04.04.2018 21:00 - 04.04.2018 22:00","516","0"
"04.04.2018 22:00 - 04.04.2018 23:00","350","0"
"04.04.2018 23:00 - 05.04.2018 00:00","244","0"
"05.04.2018 00:00 - 05.04.2018 01:00","349","0"
"05.04.2018 01:00 - 05.04.2018 02:00","334","0"
"05.04.2018 02:00 - 05.04.2018 03:00","414","0"
"05.04.2018 03:00 - 05.04.2018 04:00","401","0"
"05.04.2018 04:00 - 05.04.2018 05:00","446","0"
"05.04.2018 05:00 - 05.04.2018 06:00","382","0"
"05.04.2018 06:00 - 05.04.2018 07:00","662","0"
"05.04.2018 07:00 - 05.04.2018 08:00","879","0"
"05.04.2018 08:00 - 05.04.2018 09:00","1023","0"
"05.04.2018 09:00 - 05.04.2018 10:00","1162","0"
"05.04.2018 10:00 - 05.04.2018 11:00","1146","0"
"05.04.2018 11:00 - 05.04.2018 12:00","1154","0"
"05.04.2018 12:00 - 05.04.2018 13:00","1118","0"
"05.04.2018 13:00 - 05.04.2018 14:00","1163","0"
"05.04.2018 14:00 - 05.04.2018 15:00","1113","0"
"05.04.2018 15:00 - 05.04.2018 16:00","1111","0"
"05.04.2018 16:00 - 05.04.2018 17:00","1049","0"
"05.04.2018 17:00 - 05.04.2018 18:00","1058","0"
"05.04.2018 18:00 - 05.04.2018 19:00","1044","0"
"05.04.2018 19:00 - 05.04.2018 20:00","1094","0"
"05.04.2018 20:00 - 05.04.2018 21:00","964","0"
"05.04.2018 21:00 - 05.04.2018 22:00","735","0"
"05.04.2018 22:00 - 05.04.2018 23:00","501","0"
"05.04.2018 23:00 - 06.04.2018 00:00","310","0"
"06.04.2018 00:00 - 06.04.2018 01:00","20","0"
"06.04.2018 01:00 - 06.04.2018 02:00","45","0"
"06.04.2018 02:00 - 06.04.2018 03:00","0","53"
"06.04.2018 03:00 - 06.04.2018 04:00","0","106"
"06.04.2018 04:00 - 06.04.2018 05:00","0","149"
"06.04.2018 05:00 - 06.04.2018 06:00","0","204"
"06.04.2018 06:00 - 06.04.2018 07:00","0","90"
"06.04.2018 07:00 - 06.04.2018 08:00","0","16"
"06.04.2018 08:00 - 06.04.2018 09:00","0","14"
"06.04.2018 09:00 - 06.04.2018 10:00","118","0"
"06.04.2018 10:00 - 06.04.2018 11:00","363","0"
"06.04.2018 11:00 - 06.04.2018 12:00","395","0"
"06.04.2018 12:00 - 06.04.2018 13:00","538","0"
"06.04.2018 13:00 - 06.04.2018 14:00","525","0"
"06.04.2018 14:00 - 06.04.2018 15:00","656","0"
"06.04.2018 15:00 - 06.04.2018 16:00","664","0"
"06.04.2018 16:00 - 06.04.2018 17:00","631","0"
"06.04.2018 17:00 - 06.04.2018 18:00","410","0"
"06.04.2018 18:00 - 06.04.2018 19:00","228","0"
"06.04.2018 19:00 - 06.04.2018 20:00","453","0"
"06.04.2018 20:00 - 06.04.2018 21:00","679","0"
"06.04.2018 21:00 - 06.04.2018 22:00","552","0"
"06.04.2018 22:00 - 06.04.2018 23:00","599","0"
"06.04.2018 23:00 - 07.04.2018 00:00","468","0"
"07.04.2018 00:00 - 07.04.2018 01:00","572","0"
"07.04.2018 01:00 - 07.04.2018 02:00","511","0"
"07.04.2018 02:00 - 07.04.2018 03:00","406","0"
"07.04.2018 03:00 - 07.04.2018 04:00","333","0"
"07.04.2018 04:00 - 07.04.2018 05:00","361","0"
"07.04.2018 05:00 - 07.04.2018 06:00","464","0"
"07.04.2018 06:00 - 07.04.2018 07:00","428","0"
"07.04.2018 07:00 - 07.04.2018 08:00","646","0"
"07.04.2018 08:00 - 07.04.2018 09:00","846","0"
"07.04.2018 09:00 - 07.04.2018 10:00","952","0"
"07.04.2018 10:00 - 07.04.2018 11:00","948","0"
"07.04.2018 11:00 - 07.04.2018 12:00","905","0"
"07.04.2018 12:00 - 07.04.2018 13:00","982","0"
"07.04.2018 13:00 - 07.04.2018 14:00","1030","0"
"07.04.2018 14:00 - 07.04.2018 15:00","956","0"
"07.04.2018 15:00 - 07.04.2018 16:00","847","0"
"07.04.2018 16:00 - 07.04.2018 17:00","848","0"
"07.04.2018 17:00 - 07.04.2018 18:00","748","0"
