"Time (CET)","France (FR) > Italy (IT) [MW]","Italy (IT) > France (FR) [MW]"
"19.01.2018 18:00 - 19.01.2018 19:00","2036","0"
"19.01.2018 19:00 - 19.01.2018 20:00","2045","0"
"19.01.2018 20:00 - 19.01.2018 21:00","2047","0"
"19.01.2018 21:00 - 19.01.2018 22:00","1816","0"
"19.01.2018 22:00 - 19.01.2018 23:00","1505","0"
"19.01.2018 23:00 - 20.01.2018 00:00","1606","0"
"20.01.2018 00:00 - 20.01.2018 01:00","1770","0"
"20.01.2018 01:00 - 20.01.2018 02:00","1769","0"
"20.01.2018 02:00 - 20.01.2018 03:00","1855","0"
"20.01.2018 03:00 - 20.01.2018 04:00","1894","0"
"20.01.2018 04:00 - 20.01.2018 05:00","2082","0"
"20.01.2018 05:00 - 20.01.2018 06:00","2124","0"
"20.01.2018 06:00 - 20.01.2018 07:00","2156","0"
"20.01.2018 07:00 - 20.01.2018 08:00","2193","0"
"20.01.2018 08:00 - 20.01.2018 09:00","2301","0"
"20.01.2018 09:00 - 20.01.2018 10:00","2208","0"
"20.01.2018 10:00 - 20.01.2018 11:00","2257","0"
"20.01.2018 11:00 - 20.01.2018 12:00","2387","0"
"20.01.2018 12:00 - 20.01.2018 13:00","2339","0"
"20.01.2018 13:00 - 20.01.2018 14:00","2390","0"
"20.01.2018 14:00 - 20.01.2018 15:00","2506","0"
"20.01.2018 15:00 - 20.01.2018 16:00","2844","0"
"20.01.2018 16:00 - 20.01.2018 17:00","3054","0"
"20.01.2018 17:00 - 20.01.2018 18:00","3213","0"
"20.01.2018 18:00 - 20.01.2018 19:00","3070","0"
"20.01.2018 19:00 - 20.01.2018 20:00","2596","0"
"20.01.2018 20:00 - 20.01.2018 21:00","2642","0"
"20.01.2018 21:00 - 20.01.2018 22:00","2267","0"
"20.01.2018 22:00 - 20.01.2018 23:00","1924","0"
"20.01.2018 23:00 - 21.01.2018 00:00","1888","0"
"21.01.2018 00:00 - 21.01.2018 01:00","1944","0"
"21.01.2018 01:00 - 21.01.2018 02:00","2032","0"
"21.01.2018 02:00 - 21.01.2018 03:00","2149","0"
"21.01.2018 03:00 - 21.01.2018 04:00","2306","0"
"21.01.2018 04:00 - 21.01.2018 05:00","2256","0"
"21.01.2018 05:00 - 21.01.2018 06:00","2257","0"
"21.01.2018 06:00 - 21.01.2018 07:00","2456","0"
"21.01.2018 07:00 - 21.01.2018 08:00","2721","0"
"21.01.2018 08:00 - 21.01.2018 09:00","2733","0"
"21.01.2018 09:00 - 21.01.2018 10:00","2554","0"
"21.01.2018 10:00 - 21.01.2018 11:00","2219","0"
"21.01.2018 11:00 - 21.01.2018 12:00","2432","0"
"21.01.2018 12:00 - 21.01.2018 13:00","2156","0"
"21.01.2018 13:00 - 21.01.2018 14:00","1899","0"
"21.01.2018 14:00 - 21.01.2018 15:00","2121","0"
"21.01.2018 15:00 - 21.01.2018 16:00","2020","0"
"21.01.2018 16:00 - 21.01.2018 17:00","2194","0"
"21.01.2018 17:00 - 21.01.2018 18:00","2417","0"
"21.01.2018 18:00 - 21.01.2018 19:00","2252","0"
"21.01.2018 19:00 - 21.01.2018 20:00","2362","0"
"21.01.2018 20:00 - 21.01.2018 21:00","2380","0"
"21.01.2018 21:00 - 21.01.2018 22:00","2045","0"
"21.01.2018 22:00 - 21.01.2018 23:00","2013","0"
"21.01.2018 23:00 - 22.01.2018 00:00","2051","0"
"22.01.2018 00:00 - 22.01.2018 01:00","1929","0"
"22.01.2018 01:00 - 22.01.2018 02:00","1796","0"
"22.01.2018 02:00 - 22.01.2018 03:00","1712","0"
"22.01.2018 03:00 - 22.01.2018 04:00","1883","0"
"22.01.2018 04:00 - 22.01.2018 05:00","1963","0"
"22.01.2018 05:00 - 22.01.2018 06:00","1940","0"
"22.01.2018 06:00 - 22.01.2018 07:00","2068","0"
"22.01.2018 07:00 - 22.01.2018 08:00","2193","0"
"22.01.2018 08:00 - 22.01.2018 09:00","2197","0"
"22.01.2018 09:00 - 22.01.2018 10:00","2160","0"
"22.01.2018 10:00 - 22.01.2018 11:00","2336","0"
"22.01.2018 11:00 - 22.01.2018 12:00","2521","0"
"22.01.2018 12:00 - 22.01.2018 13:00","1982","0"
"22.01.2018 13:00 - 22.01.2018 14:00","2091","0"
"22.01.2018 14:00 - 22.01.2018 15:00","2316","0"
"22.01.2018 15:00 - 22.01.2018 16:00","2208","0"
"22.01.2018 16:00 - 22.01.2018 17:00","2116","0"
"22.01.2018 17:00 - 22.01.2018 18:00","1803","0"
"22.01.2018 18:00 - 22.01.2018 19:00","1740","0"
"22.01.2018 19:00 - 22.01.2018 20:00","1752","0"
"22.01.2018 20:00 - 22.01.2018 21:00","1757","0"
"22.01.2018 21:00 - 22.01.2018 22:00","1775","0"
"22.01.2018 22:00 - 22.01.2018 23:00","1665","0"
"22.01.2018 23:00 - 23.01.2018 00:00","1378","0"
"23.01.2018 00:00 - 23.01.2018 01:00","1596","0"
"23.01.2018 01:00 - 23.01.2018 02:00","1594","0"
"23.01.2018 02:00 - 23.01.2018 03:00","1692","0"
"23.01.2018 03:00 - 23.01.2018 04:00","1961","0"
"23.01.2018 04:00 - 23.01.2018 05:00","2138","0"
"23.01.2018 05:00 - 23.01.2018 06:00","2164","0"
"23.01.2018 06:00 - 23.01.2018 07:00","2348","0"
"23.01.2018 07:00 - 23.01.2018 08:00","2095","0"
"23.01.2018 08:00 - 23.01.2018 09:00","2006","0"
"23.01.2018 09:00 - 23.01.2018 10:00","1990","0"
"23.01.2018 10:00 - 23.01.2018 11:00","1852","0"
"23.01.2018 11:00 - 23.01.2018 12:00","2112","0"
"23.01.2018 12:00 - 23.01.2018 13:00","2324","0"
"23.01.2018 13:00 - 23.01.2018 14:00","2360","0"
"23.01.2018 14:00 - 23.01.2018 15:00","2400","0"
"23.01.2018 15:00 - 23.01.2018 16:00","2460","0"
"23.01.2018 16:00 - 23.01.2018 17:00","2479","0"
"23.01.2018 17:00 - 23.01.2018 18:00","2172","0"
"23.01.2018 18:00 - 23.01.2018 19:00","1775","0"
"23.01.2018 19:00 - 23.01.2018 20:00","1960","0"
"23.01.2018 20:00 - 23.01.2018 21:00","2190","0"
"23.01.2018 21:00 - 23.01.2018 22:00","2263","0"
"23.01.2018 22:00 - 23.01.2018 23:00","2070","0"
"23.01.2018 23:00 - 24.01.2018 00:00","2032","0"
"24.01.2018 00:00 - 24.01.2018 01:00","2110","0"
"24.01.2018 01:00 - 24.01.2018 02:00","2142","0"
"24.01.2018 02:00 - 24.01.2018 03:00","2084","0"
"24.01.2018 03:00 - 24.01.2018 04:00","2217","0"
"24.01.2018 04:00 - 24.01.2018 05:00","2258","0"
"24.01.2018 05:00 - 24.01.2018 06:00","2271","0"
"24.01.2018 06:00 - 24.01.2018 07:00","2417","0"
"24.01.2018 07:00 - 24.01.2018 08:00","2404","0"
"24.01.2018 08:00 - 24.01.2018 09:00","2517","0"
"24.01.2018 09:00 - 24.01.2018 10:00","2398","0"
"24.01.2018 10:00 - 24.01.2018 11:00","2308","0"
"24.01.2018 11:00 - 24.01.2018 12:00","2281","0"
"24.01.2018 12:00 - 24.01.2018 13:00","2130","0"
"24.01.2018 13:00 - 24.01.2018 14:00","1953","0"
"24.01.2018 14:00 - 24.01.2018 15:00","2239","0"
"24.01.2018 15:00 - 24.01.2018 16:00","2488","0"
"24.01.2018 16:00 - 24.01.2018 17:00","2535","0"
"24.01.2018 17:00 - 24.01.2018 18:00","2406","0"
"24.01.2018 18:00 - 24.01.2018 19:00","2487","0"
"24.01.2018 19:00 - 24.01.2018 20:00","2579","0"
"24.01.2018 20:00 - 24.01.2018 21:00","2332","0"
"24.01.2018 21:00 - 24.01.2018 22:00","2448","0"
"24.01.2018 22:00 - 24.01.2018 23:00","2515","0"
"24.01.2018 23:00 - 25.01.2018 00:00","2213","0"
"25.01.2018 00:00 - 25.01.2018 01:00","2384","0"
"25.01.2018 01:00 - 25.01.2018 02:00","2249","0"
"25.01.2018 02:00 - 25.01.2018 03:00","2301","0"
"25.01.2018 03:00 - 25.01.2018 04:00","2388","0"
"25.01.2018 04:00 - 25.01.2018 05:00","3003","0"
"25.01.2018 05:00 - 25.01.2018 06:00","2736","0"
"25.01.2018 06:00 - 25.01.2018 07:00","2924","0"
"25.01.2018 07:00 - 25.01.2018 08:00","2513","0"
"25.01.2018 08:00 - 25.01.2018 09:00","2379","0"
"25.01.2018 09:00 - 25.01.2018 10:00","2270","0"
"25.01.2018 10:00 - 25.01.2018 11:00","2210","0"
"25.01.2018 11:00 - 25.01.2018 12:00","2301","0"
"25.01.2018 12:00 - 25.01.2018 13:00","2203","0"
"25.01.2018 13:00 - 25.01.2018 14:00","2230","0"
"25.01.2018 14:00 - 25.01.2018 15:00","2145","0"
"25.01.2018 15:00 - 25.01.2018 16:00","2322","0"
"25.01.2018 16:00 - 25.01.2018 17:00","2382","0"
"25.01.2018 17:00 - 25.01.2018 18:00","2128","0"
"25.01.2018 18:00 - 25.01.2018 19:00","1697","0"
"25.01.2018 19:00 - 25.01.2018 20:00","2026","0"
"25.01.2018 20:00 - 25.01.2018 21:00","2109","0"
"25.01.2018 21:00 - 25.01.2018 22:00","2201","0"
"25.01.2018 22:00 - 25.01.2018 23:00","2040","0"
"25.01.2018 23:00 - 26.01.2018 00:00","1945","0"
"26.01.2018 00:00 - 26.01.2018 01:00","2067","0"
"26.01.2018 01:00 - 26.01.2018 02:00","2287","0"
"26.01.2018 02:00 - 26.01.2018 03:00","2284","0"
"26.01.2018 03:00 - 26.01.2018 04:00","2548","0"
"26.01.2018 04:00 - 26.01.2018 05:00","2799","0"
"26.01.2018 05:00 - 26.01.2018 06:00","2810","0"
"26.01.2018 06:00 - 26.01.2018 07:00","3190","0"
"26.01.2018 07:00 - 26.01.2018 08:00","2548","0"
"26.01.2018 08:00 - 26.01.2018 09:00","2523","0"
"26.01.2018 09:00 - 26.01.2018 10:00","2459","0"
"26.01.2018 10:00 - 26.01.2018 11:00","2324","0"
"26.01.2018 11:00 - 26.01.2018 12:00","2203","0"
"26.01.2018 12:00 - 26.01.2018 13:00","2092","0"
"26.01.2018 13:00 - 26.01.2018 14:00","2296","0"
"26.01.2018 14:00 - 26.01.2018 15:00","2972","0"
"26.01.2018 15:00 - 26.01.2018 16:00","3088","0"
"26.01.2018 16:00 - 26.01.2018 17:00","3094","0"
"26.01.2018 17:00 - 26.01.2018 18:00","2697","0"
"26.01.2018 18:00 - 26.01.2018 19:00","2164","0"
"26.01.2018 19:00 - 26.01.2018 20:00","2201","0"
"26.01.2018 20:00 - 26.01.2018 21:00","2337","0"
"26.01.2018 21:00 - 26.01.2018 22:00","2484","0"
"26.01.2018 22:00 - 26.01.2018 23:00","2241","0"
"26.01.2018 23:00 - 27.01.2018 00:00","2026","0"
"27.01.2018 00:00 - 27.01.2018 01:00","2042","0"
"27.01.2018 01:00 - 27.01.2018 02:00","1771","0"
"27.01.2018 02:00 - 27.01.2018 03:00","1740","0"
"27.01.2018 03:00 - 27.01.2018 04:00","1899","0"
"27.01.2018 04:00 - 27.01.2018 05:00","2026","0"
"27.01.2018 05:00 - 27.01.2018 06:00","1934","0"
"27.01.2018 06:00 - 27.01.2018 07:00","2022","0"
"27.01.2018 07:00 - 27.01.2018 08:00","2237","0"
"27.01.2018 08:00 - 27.01.2018 09:00","2482","0"
"27.01.2018 09:00 - 27.01.2018 10:00","2602","0"
"27.01.2018 10:00 - 27.01.2018 11:00","2609","0"
"27.01.2018 11:00 - 27.01.2018 12:00","2552","0"
"27.01.2018 12:00 - 27.01.2018 13:00","2374","0"
"27.01.2018 13:00 - 27.01.2018 14:00","2301","0"
"27.01.2018 14:00 - 27.01.2018 15:00","2293","0"
"27.01.2018 15:00 - 27.01.2018 16:00","2308","0"
"27.01.2018 16:00 - 27.01.2018 17:00","2289","0"
"27.01.2018 17:00 - 27.01.2018 18:00","2314","0"
"27.01.2018 18:00 - 27.01.2018 19:00","2091","0"
"27.01.2018 19:00 - 27.01.2018 20:00","1921","0"
"27.01.2018 20:00 - 27.01.2018 21:00","1942","0"
"27.01.2018 21:00 - 27.01.2018 22:00","1859","0"
"27.01.2018 22:00 - 27.01.2018 23:00","1581","0"
"27.01.2018 23:00 - 28.01.2018 00:00","1679","0"
"28.01.2018 00:00 - 28.01.2018 01:00","1842","0"
"28.01.2018 01:00 - 28.01.2018 02:00","1856","0"
"28.01.2018 02:00 - 28.01.2018 03:00","1754","0"
"28.01.2018 03:00 - 28.01.2018 04:00","1521","0"
"28.01.2018 04:00 - 28.01.2018 05:00","1495","0"
"28.01.2018 05:00 - 28.01.2018 06:00","1378","0"
"28.01.2018 06:00 - 28.01.2018 07:00","1473","0"
"28.01.2018 07:00 - 28.01.2018 08:00","1603","0"
"28.01.2018 08:00 - 28.01.2018 09:00","1722","0"
"28.01.2018 09:00 - 28.01.2018 10:00","2043","0"
"28.01.2018 10:00 - 28.01.2018 11:00","1981","0"
"28.01.2018 11:00 - 28.01.2018 12:00","1946","0"
"28.01.2018 12:00 - 28.01.2018 13:00","1931","0"
"28.01.2018 13:00 - 28.01.2018 14:00","1936","0"
"28.01.2018 14:00 - 28.01.2018 15:00","1869","0"
"28.01.2018 15:00 - 28.01.2018 16:00","1996","0"
"28.01.2018 16:00 - 28.01.2018 17:00","1887","0"
"28.01.2018 17:00 - 28.01.2018 18:00","2035","0"
"28.01.2018 18:00 - 28.01.2018 19:00","2175","0"
"28.01.2018 19:00 - 28.01.2018 20:00","2295","0"
"28.01.2018 20:00 - 28.01.2018 21:00","2246","0"
"28.01.2018 21:00 - 28.01.2018 22:00","1951","0"
"28.01.2018 22:00 - 28.01.2018 23:00","1828","0"
"28.01.2018 23:00 - 29.01.2018 00:00","1660","0"
"29.01.2018 00:00 - 29.01.2018 01:00","1841","0"
"29.01.2018 01:00 - 29.01.2018 02:00","1503","0"
"29.01.2018 02:00 - 29.01.2018 03:00","1404","0"
"29.01.2018 03:00 - 29.01.2018 04:00","1382","0"
"29.01.2018 04:00 - 29.01.2018 05:00","1450","0"
"29.01.2018 05:00 - 29.01.2018 06:00","1448","0"
"29.01.2018 06:00 - 29.01.2018 07:00","1524","0"
"29.01.2018 07:00 - 29.01.2018 08:00","1982","0"
"29.01.2018 08:00 - 29.01.2018 09:00","2158","0"
"29.01.2018 09:00 - 29.01.2018 10:00","2263","0"
"29.01.2018 10:00 - 29.01.2018 11:00","2615","0"
"29.01.2018 11:00 - 29.01.2018 12:00","2571","0"
"29.01.2018 12:00 - 29.01.2018 13:00","2249","0"
"29.01.2018 13:00 - 29.01.2018 14:00","2363","0"
"29.01.2018 14:00 - 29.01.2018 15:00","2323","0"
"29.01.2018 15:00 - 29.01.2018 16:00","2235","0"
"29.01.2018 16:00 - 29.01.2018 17:00","2244","0"
"29.01.2018 17:00 - 29.01.2018 18:00","2257","0"
"29.01.2018 18:00 - 29.01.2018 19:00","1852","0"
"29.01.2018 19:00 - 29.01.2018 20:00","2217","0"
"29.01.2018 20:00 - 29.01.2018 21:00","2666","0"
"29.01.2018 21:00 - 29.01.2018 22:00","2546","0"
"29.01.2018 22:00 - 29.01.2018 23:00","2375","0"
"29.01.2018 23:00 - 30.01.2018 00:00","2411","0"
"30.01.2018 00:00 - 30.01.2018 01:00","1907","0"
"30.01.2018 01:00 - 30.01.2018 02:00","1700","0"
"30.01.2018 02:00 - 30.01.2018 03:00","1519","0"
"30.01.2018 03:00 - 30.01.2018 04:00","1522","0"
"30.01.2018 04:00 - 30.01.2018 05:00","1625","0"
"30.01.2018 05:00 - 30.01.2018 06:00","1624","0"
"30.01.2018 06:00 - 30.01.2018 07:00","1963","0"
"30.01.2018 07:00 - 30.01.2018 08:00","2124","0"
"30.01.2018 08:00 - 30.01.2018 09:00","2182","0"
"30.01.2018 09:00 - 30.01.2018 10:00","2296","0"
"30.01.2018 10:00 - 30.01.2018 11:00","2223","0"
"30.01.2018 11:00 - 30.01.2018 12:00","2225","0"
"30.01.2018 12:00 - 30.01.2018 13:00","2078","0"
"30.01.2018 13:00 - 30.01.2018 14:00","2133","0"
"30.01.2018 14:00 - 30.01.2018 15:00","2377","0"
"30.01.2018 15:00 - 30.01.2018 16:00","2618","0"
"30.01.2018 16:00 - 30.01.2018 17:00","2719","0"
"30.01.2018 17:00 - 30.01.2018 18:00","2837","0"
"30.01.2018 18:00 - 30.01.2018 19:00","2435","0"
"30.01.2018 19:00 - 30.01.2018 20:00","2573","0"
"30.01.2018 20:00 - 30.01.2018 21:00","2791","0"
"30.01.2018 21:00 - 30.01.2018 22:00","2687","0"
"30.01.2018 22:00 - 30.01.2018 23:00","2409","0"
"30.01.2018 23:00 - 31.01.2018 00:00","2281","0"
"31.01.2018 00:00 - 31.01.2018 01:00","2008","0"
"31.01.2018 01:00 - 31.01.2018 02:00","2043","0"
"31.01.2018 02:00 - 31.01.2018 03:00","1956","0"
"31.01.2018 03:00 - 31.01.2018 04:00","2117","0"
"31.01.2018 04:00 - 31.01.2018 05:00","2243","0"
"31.01.2018 05:00 - 31.01.2018 06:00","2256","0"
"31.01.2018 06:00 - 31.01.2018 07:00","1949","0"
"31.01.2018 07:00 - 31.01.2018 08:00","1770","0"
"31.01.2018 08:00 - 31.01.2018 09:00","1956","0"
"31.01.2018 09:00 - 31.01.2018 10:00","1951","0"
"31.01.2018 10:00 - 31.01.2018 11:00","2115","0"
"31.01.2018 11:00 - 31.01.2018 12:00","2303","0"
"31.01.2018 12:00 - 31.01.2018 13:00","2098","0"
"31.01.2018 13:00 - 31.01.2018 14:00","2209","0"
"31.01.2018 14:00 - 31.01.2018 15:00","2210","0"
"31.01.2018 15:00 - 31.01.2018 16:00","2482","0"
"31.01.2018 16:00 - 31.01.2018 17:00","2583","0"
"31.01.2018 17:00 - 31.01.2018 18:00","2587","0"
"31.01.2018 18:00 - 31.01.2018 19:00","2398","0"
"31.01.2018 19:00 - 31.01.2018 20:00","2306","0"
"31.01.2018 20:00 - 31.01.2018 21:00","2484","0"
"31.01.2018 21:00 - 31.01.2018 22:00","2025","0"
"31.01.2018 22:00 - 31.01.2018 23:00","1603","0"
"31.01.2018 23:00 - 01.02.2018 00:00","1573","0"
"01.02.2018 00:00 - 01.02.2018 01:00","1486","0"
"01.02.2018 01:00 - 01.02.2018 02:00","1423","0"
"01.02.2018 02:00 - 01.02.2018 03:00","1460","0"
"01.02.2018 03:00 - 01.02.2018 04:00","1587","0"
"01.02.2018 04:00 - 01.02.2018 05:00","1835","0"
"01.02.2018 05:00 - 01.02.2018 06:00","1748","0"
"01.02.2018 06:00 - 01.02.2018 07:00","1995","0"
"01.02.2018 07:00 - 01.02.2018 08:00","2301","0"
"01.02.2018 08:00 - 01.02.2018 09:00","2714","0"
"01.02.2018 09:00 - 01.02.2018 10:00","2828","0"
"01.02.2018 10:00 - 01.02.2018 11:00","2710","0"
"01.02.2018 11:00 - 01.02.2018 12:00","2722","0"
"01.02.2018 12:00 - 01.02.2018 13:00","2487","0"
"01.02.2018 13:00 - 01.02.2018 14:00","2385","0"
"01.02.2018 14:00 - 01.02.2018 15:00","2384","0"
"01.02.2018 15:00 - 01.02.2018 16:00","2460","0"
"01.02.2018 16:00 - 01.02.2018 17:00","2556","0"
"01.02.2018 17:00 - 01.02.2018 18:00","2649","0"
"01.02.2018 18:00 - 01.02.2018 19:00","2674","0"
"01.02.2018 19:00 - 01.02.2018 20:00","2579","0"
"01.02.2018 20:00 - 01.02.2018 21:00","2229","0"
"01.02.2018 21:00 - 01.02.2018 22:00","1918","0"
"01.02.2018 22:00 - 01.02.2018 23:00","1584","0"
"01.02.2018 23:00 - 02.02.2018 00:00","1444","0"
"02.02.2018 00:00 - 02.02.2018 01:00","1461","0"
"02.02.2018 01:00 - 02.02.2018 02:00","1271","0"
"02.02.2018 02:00 - 02.02.2018 03:00","1096","0"
"02.02.2018 03:00 - 02.02.2018 04:00","1107","0"
"02.02.2018 04:00 - 02.02.2018 05:00","1271","0"
"02.02.2018 05:00 - 02.02.2018 06:00","1202","0"
"02.02.2018 06:00 - 02.02.2018 07:00","1685","0"
"02.02.2018 07:00 - 02.02.2018 08:00","1836","0"
"02.02.2018 08:00 - 02.02.2018 09:00","2086","0"
"02.02.2018 09:00 - 02.02.2018 10:00","2182","0"
"02.02.2018 10:00 - 02.02.2018 11:00","2152","0"
"02.02.2018 11:00 - 02.02.2018 12:00","2102","0"
"02.02.2018 12:00 - 02.02.2018 13:00","2200","0"
"02.02.2018 13:00 - 02.02.2018 14:00","2280","0"
"02.02.2018 14:00 - 02.02.2018 15:00","2357","0"
"02.02.2018 15:00 - 02.02.2018 16:00","2457","0"
"02.02.2018 16:00 - 02.02.2018 17:00","2665","0"
"02.02.2018 17:00 - 02.02.2018 18:00","2500","0"
"02.02.2018 18:00 - 02.02.2018 19:00","2512","0"
"02.02.2018 19:00 - 02.02.2018 20:00","2365","0"
"02.02.2018 20:00 - 02.02.2018 21:00","2357","0"
"02.02.2018 21:00 - 02.02.2018 22:00","2094","0"
"02.02.2018 22:00 - 02.02.2018 23:00","1774","0"
"02.02.2018 23:00 - 03.02.2018 00:00","1637","0"
"03.02.2018 00:00 - 03.02.2018 01:00","1646","0"
"03.02.2018 01:00 - 03.02.2018 02:00","1576","0"
"03.02.2018 02:00 - 03.02.2018 03:00","1373","0"
"03.02.2018 03:00 - 03.02.2018 04:00","1416","0"
"03.02.2018 04:00 - 03.02.2018 05:00","1564","0"
"03.02.2018 05:00 - 03.02.2018 06:00","1425","0"
"03.02.2018 06:00 - 03.02.2018 07:00","1596","0"
"03.02.2018 07:00 - 03.02.2018 08:00","1990","0"
"03.02.2018 08:00 - 03.02.2018 09:00","2135","0"
"03.02.2018 09:00 - 03.02.2018 10:00","2136","0"
"03.02.2018 10:00 - 03.02.2018 11:00","2200","0"
"03.02.2018 11:00 - 03.02.2018 12:00","2260","0"
"03.02.2018 12:00 - 03.02.2018 13:00","2082","0"
"03.02.2018 13:00 - 03.02.2018 14:00","2005","0"
"03.02.2018 14:00 - 03.02.2018 15:00","2106","0"
"03.02.2018 15:00 - 03.02.2018 16:00","2145","0"
"03.02.2018 16:00 - 03.02.2018 17:00","2189","0"
"03.02.2018 17:00 - 03.02.2018 18:00","2351","0"
"03.02.2018 18:00 - 03.02.2018 19:00","1960","0"
"03.02.2018 19:00 - 03.02.2018 20:00","1933","0"
"03.02.2018 20:00 - 03.02.2018 21:00","2051","0"
"03.02.2018 21:00 - 03.02.2018 22:00","1914","0"
"03.02.2018 22:00 - 03.02.2018 23:00","1587","0"
"03.02.2018 23:00 - 04.02.2018 00:00","1092","0"
"04.02.2018 00:00 - 04.02.2018 01:00","973","0"
"04.02.2018 01:00 - 04.02.2018 02:00","803","0"
"04.02.2018 02:00 - 04.02.2018 03:00","593","0"
"04.02.2018 03:00 - 04.02.2018 04:00","703","0"
"04.02.2018 04:00 - 04.02.2018 05:00","801","0"
"04.02.2018 05:00 - 04.02.2018 06:00","907","0"
"04.02.2018 06:00 - 04.02.2018 07:00","1200","0"
"04.02.2018 07:00 - 04.02.2018 08:00","1151","0"
"04.02.2018 08:00 - 04.02.2018 09:00","1131","0"
"04.02.2018 09:00 - 04.02.2018 10:00","1025","0"
"04.02.2018 10:00 - 04.02.2018 11:00","1063","0"
"04.02.2018 11:00 - 04.02.2018 12:00","1116","0"
"04.02.2018 12:00 - 04.02.2018 13:00","931","0"
"04.02.2018 13:00 - 04.02.2018 14:00","869","0"
"04.02.2018 14:00 - 04.02.2018 15:00","879","0"
"04.02.2018 15:00 - 04.02.2018 16:00","874","0"
"04.02.2018 16:00 - 04.02.2018 17:00","1093","0"
"04.02.2018 17:00 - 04.02.2018 18:00","1830","0"
"04.02.2018 18:00 - 04.02.2018 19:00","2009","0"
"04.02.2018 19:00 - 04.02.2018 20:00","2212","0"
"04.02.2018 20:00 - 04.02.2018 21:00","2347","0"
"04.02.2018 21:00 - 04.02.2018 22:00","2206","0"
"04.02.2018 22:00 - 04.02.2018 23:00","1938","0"
"04.02.2018 23:00 - 05.02.2018 00:00","1777","0"
"05.02.2018 00:00 - 05.02.2018 01:00","1440","0"
"05.02.2018 01:00 - 05.02.2018 02:00","1165","0"
"05.02.2018 02:00 - 05.02.2018 03:00","1286","0"
"05.02.2018 03:00 - 05.02.2018 04:00","1328","0"
"05.02.2018 04:00 - 05.02.2018 05:00","1385","0"
"05.02.2018 05:00 - 05.02.2018 06:00","1644","0"
"05.02.2018 06:00 - 05.02.2018 07:00","1691","0"
"05.02.2018 07:00 - 05.02.2018 08:00","1699","0"
"05.02.2018 08:00 - 05.02.2018 09:00","1873","0"
"05.02.2018 09:00 - 05.02.2018 10:00","1882","0"
"05.02.2018 10:00 - 05.02.2018 11:00","1657","0"
"05.02.2018 11:00 - 05.02.2018 12:00","1612","0"
"05.02.2018 12:00 - 05.02.2018 13:00","1585","0"
"05.02.2018 13:00 - 05.02.2018 14:00","1569","0"
"05.02.2018 14:00 - 05.02.2018 15:00","1701","0"
"05.02.2018 15:00 - 05.02.2018 16:00","1654","0"
"05.02.2018 16:00 - 05.02.2018 17:00","1650","0"
"05.02.2018 17:00 - 05.02.2018 18:00","1858","0"
"05.02.2018 18:00 - 05.02.2018 19:00","1537","0"
"05.02.2018 19:00 - 05.02.2018 20:00","1740","0"
"05.02.2018 20:00 - 05.02.2018 21:00","1651","0"
"05.02.2018 21:00 - 05.02.2018 22:00","1606","0"
"05.02.2018 22:00 - 05.02.2018 23:00","1244","0"
"05.02.2018 23:00 - 06.02.2018 00:00","1074","0"
"06.02.2018 00:00 - 06.02.2018 01:00","1439","0"
"06.02.2018 01:00 - 06.02.2018 02:00","1273","0"
"06.02.2018 02:00 - 06.02.2018 03:00","1115","0"
"06.02.2018 03:00 - 06.02.2018 04:00","934","0"
"06.02.2018 04:00 - 06.02.2018 05:00","928","0"
"06.02.2018 05:00 - 06.02.2018 06:00","1037","0"
"06.02.2018 06:00 - 06.02.2018 07:00","1407","0"
"06.02.2018 07:00 - 06.02.2018 08:00","1665","0"
"06.02.2018 08:00 - 06.02.2018 09:00","2008","0"
"06.02.2018 09:00 - 06.02.2018 10:00","1809","0"
"06.02.2018 10:00 - 06.02.2018 11:00","1709","0"
"06.02.2018 11:00 - 06.02.2018 12:00","1529","0"
"06.02.2018 12:00 - 06.02.2018 13:00","1521","0"
"06.02.2018 13:00 - 06.02.2018 14:00","1810","0"
"06.02.2018 14:00 - 06.02.2018 15:00","2148","0"
"06.02.2018 15:00 - 06.02.2018 16:00","2052","0"
"06.02.2018 16:00 - 06.02.2018 17:00","2060","0"
"06.02.2018 17:00 - 06.02.2018 18:00","1956","0"
"06.02.2018 18:00 - 06.02.2018 19:00","1338","0"
"06.02.2018 19:00 - 06.02.2018 20:00","1272","0"
"06.02.2018 20:00 - 06.02.2018 21:00","1462","0"
"06.02.2018 21:00 - 06.02.2018 22:00","1586","0"
"06.02.2018 22:00 - 06.02.2018 23:00","1536","0"
"06.02.2018 23:00 - 07.02.2018 00:00","1295","0"
"07.02.2018 00:00 - 07.02.2018 01:00","1223","0"
"07.02.2018 01:00 - 07.02.2018 02:00","1222","0"
"07.02.2018 02:00 - 07.02.2018 03:00","994","0"
"07.02.2018 03:00 - 07.02.2018 04:00","816","0"
"07.02.2018 04:00 - 07.02.2018 05:00","892","0"
"07.02.2018 05:00 - 07.02.2018 06:00","1087","0"
"07.02.2018 06:00 - 07.02.2018 07:00","1129","0"
"07.02.2018 07:00 - 07.02.2018 08:00","948","0"
"07.02.2018 08:00 - 07.02.2018 09:00","1243","0"
"07.02.2018 09:00 - 07.02.2018 10:00","1193","0"
"07.02.2018 10:00 - 07.02.2018 11:00","1220","0"
"07.02.2018 11:00 - 07.02.2018 12:00","1503","0"
