"Time (CET)","Turkey (TR) > Bulgaria (BG) [MW]","Bulgaria (BG) > Turkey (TR) [MW]"
"06.04.2018 06:00 - 06.04.2018 07:00","N/A","N/A"
"06.04.2018 07:00 - 06.04.2018 08:00","N/A","N/A"
"06.04.2018 08:00 - 06.04.2018 09:00","N/A","N/A"
"06.04.2018 09:00 - 06.04.2018 10:00","N/A","N/A"
"06.04.2018 10:00 - 06.04.2018 11:00","N/A","N/A"
"06.04.2018 11:00 - 06.04.2018 12:00","N/A","N/A"
"06.04.2018 12:00 - 06.04.2018 13:00","N/A","N/A"
"06.04.2018 13:00 - 06.04.2018 14:00","N/A","N/A"
"06.04.2018 14:00 - 06.04.2018 15:00","N/A","N/A"
"06.04.2018 15:00 - 06.04.2018 16:00","N/A","N/A"
"06.04.2018 16:00 - 06.04.2018 17:00","N/A","N/A"
"06.04.2018 17:00 - 06.04.2018 18:00","N/A","N/A"
"06.04.2018 18:00 - 06.04.2018 19:00","N/A","N/A"
"06.04.2018 19:00 - 06.04.2018 20:00","N/A","N/A"
"06.04.2018 20:00 - 06.04.2018 21:00","N/A","N/A"
"06.04.2018 21:00 - 06.04.2018 22:00","N/A","N/A"
"06.04.2018 22:00 - 06.04.2018 23:00","N/A","N/A"
"06.04.2018 23:00 - 07.04.2018 00:00","125","0"
"07.04.2018 00:00 - 07.04.2018 01:00","59","0"
"07.04.2018 01:00 - 07.04.2018 02:00","18","0"
"07.04.2018 02:00 - 07.04.2018 03:00","0","34"
"07.04.2018 03:00 - 07.04.2018 04:00","74","0"
"07.04.2018 04:00 - 07.04.2018 05:00","32","0"
"07.04.2018 05:00 - 07.04.2018 06:00","81","0"
"07.04.2018 06:00 - 07.04.2018 07:00","0","140"
"07.04.2018 07:00 - 07.04.2018 08:00","0","472"
"07.04.2018 08:00 - 07.04.2018 09:00","0","525"
"07.04.2018 09:00 - 07.04.2018 10:00","0","591"
"07.04.2018 10:00 - 07.04.2018 11:00","0","637"
"07.04.2018 11:00 - 07.04.2018 12:00","0","576"
"07.04.2018 12:00 - 07.04.2018 13:00","0","542"
"07.04.2018 13:00 - 07.04.2018 14:00","0","492"
"07.04.2018 14:00 - 07.04.2018 15:00","0","490"
"07.04.2018 15:00 - 07.04.2018 16:00","0","481"
"07.04.2018 16:00 - 07.04.2018 17:00","0","464"
"07.04.2018 17:00 - 07.04.2018 18:00","0","479"
"07.04.2018 18:00 - 07.04.2018 19:00","0","432"
"07.04.2018 19:00 - 07.04.2018 20:00","0","412"
"07.04.2018 20:00 - 07.04.2018 21:00","0","447"
"07.04.2018 21:00 - 07.04.2018 22:00","0","458"
"07.04.2018 22:00 - 07.04.2018 23:00","0","484"
"07.04.2018 23:00 - 08.04.2018 00:00","0","446"
"08.04.2018 00:00 - 08.04.2018 01:00","0","439"
"08.04.2018 01:00 - 08.04.2018 02:00","0","407"
"08.04.2018 02:00 - 08.04.2018 03:00","0","413"
"08.04.2018 03:00 - 08.04.2018 04:00","0","396"
"08.04.2018 04:00 - 08.04.2018 05:00","0","384"
"08.04.2018 05:00 - 08.04.2018 06:00","0","386"
"08.04.2018 06:00 - 08.04.2018 07:00","0","398"
"08.04.2018 07:00 - 08.04.2018 08:00","0","396"
"08.04.2018 08:00 - 08.04.2018 09:00","0","391"
"08.04.2018 09:00 - 08.04.2018 10:00","0","446"
"08.04.2018 10:00 - 08.04.2018 11:00","0","551"
"08.04.2018 11:00 - 08.04.2018 12:00","0","546"
"08.04.2018 12:00 - 08.04.2018 13:00","0","522"
"08.04.2018 13:00 - 08.04.2018 14:00","0","561"
"08.04.2018 14:00 - 08.04.2018 15:00","0","566"
"08.04.2018 15:00 - 08.04.2018 16:00","0","533"
"08.04.2018 16:00 - 08.04.2018 17:00","0","488"
"08.04.2018 17:00 - 08.04.2018 18:00","0","390"
"08.04.2018 18:00 - 08.04.2018 19:00","0","430"
"08.04.2018 19:00 - 08.04.2018 20:00","0","365"
"08.04.2018 20:00 - 08.04.2018 21:00","0","386"
"08.04.2018 21:00 - 08.04.2018 22:00","0","418"
"08.04.2018 22:00 - 08.04.2018 23:00","0","470"
"08.04.2018 23:00 - 09.04.2018 00:00","0","492"
"09.04.2018 00:00 - 09.04.2018 01:00","0","378"
"09.04.2018 01:00 - 09.04.2018 02:00","0","358"
"09.04.2018 02:00 - 09.04.2018 03:00","0","350"
"09.04.2018 03:00 - 09.04.2018 04:00","0","305"
"09.04.2018 04:00 - 09.04.2018 05:00","0","361"
"09.04.2018 05:00 - 09.04.2018 06:00","0","399"
"09.04.2018 06:00 - 09.04.2018 07:00","0","311"
"09.04.2018 07:00 - 09.04.2018 08:00","0","323"
"09.04.2018 08:00 - 09.04.2018 09:00","0","338"
"09.04.2018 09:00 - 09.04.2018 10:00","0","302"
"09.04.2018 10:00 - 09.04.2018 11:00","0","414"
"09.04.2018 11:00 - 09.04.2018 12:00","0","377"
"09.04.2018 12:00 - 09.04.2018 13:00","0","380"
"09.04.2018 13:00 - 09.04.2018 14:00","0","388"
"09.04.2018 14:00 - 09.04.2018 15:00","0","371"
"09.04.2018 15:00 - 09.04.2018 16:00","0","378"
"09.04.2018 16:00 - 09.04.2018 17:00","0","361"
"09.04.2018 17:00 - 09.04.2018 18:00","0","374"
"09.04.2018 18:00 - 09.04.2018 19:00","0","242"
"09.04.2018 19:00 - 09.04.2018 20:00","0","195"
"09.04.2018 20:00 - 09.04.2018 21:00","0","245"
"09.04.2018 21:00 - 09.04.2018 22:00","0","298"
"09.04.2018 22:00 - 09.04.2018 23:00","0","428"
"09.04.2018 23:00 - 10.04.2018 00:00","0","466"
"10.04.2018 00:00 - 10.04.2018 01:00","0","386"
"10.04.2018 01:00 - 10.04.2018 02:00","0","379"
"10.04.2018 02:00 - 10.04.2018 03:00","0","396"
"10.04.2018 03:00 - 10.04.2018 04:00","0","376"
"10.04.2018 04:00 - 10.04.2018 05:00","0","356"
"10.04.2018 05:00 - 10.04.2018 06:00","0","356"
"10.04.2018 06:00 - 10.04.2018 07:00","0","62"
"10.04.2018 07:00 - 10.04.2018 08:00","0","52"
"10.04.2018 08:00 - 10.04.2018 09:00","0","47"
"10.04.2018 09:00 - 10.04.2018 10:00","0","114"
"10.04.2018 10:00 - 10.04.2018 11:00","0","222"
"10.04.2018 11:00 - 10.04.2018 12:00","0","248"
"10.04.2018 12:00 - 10.04.2018 13:00","0","374"
"10.04.2018 13:00 - 10.04.2018 14:00","0","372"
"10.04.2018 14:00 - 10.04.2018 15:00","0","362"
"10.04.2018 15:00 - 10.04.2018 16:00","0","385"
"10.04.2018 16:00 - 10.04.2018 17:00","0","356"
"10.04.2018 17:00 - 10.04.2018 18:00","0","173"
"10.04.2018 18:00 - 10.04.2018 19:00","0","60"
"10.04.2018 19:00 - 10.04.2018 20:00","0","24"
"10.04.2018 20:00 - 10.04.2018 21:00","0","64"
"10.04.2018 21:00 - 10.04.2018 22:00","0","117"
"10.04.2018 22:00 - 10.04.2018 23:00","0","156"
"10.04.2018 23:00 - 11.04.2018 00:00","0","431"
"11.04.2018 00:00 - 11.04.2018 01:00","0","370"
"11.04.2018 01:00 - 11.04.2018 02:00","0","334"
"11.04.2018 02:00 - 11.04.2018 03:00","0","338"
"11.04.2018 03:00 - 11.04.2018 04:00","0","344"
"11.04.2018 04:00 - 11.04.2018 05:00","0","302"
"11.04.2018 05:00 - 11.04.2018 06:00","0","288"
"11.04.2018 06:00 - 11.04.2018 07:00","0","145"
"11.04.2018 07:00 - 11.04.2018 08:00","39","0"
"11.04.2018 08:00 - 11.04.2018 09:00","0","21"
"11.04.2018 09:00 - 11.04.2018 10:00","0","161"
"11.04.2018 10:00 - 11.04.2018 11:00","0","260"
"11.04.2018 11:00 - 11.04.2018 12:00","0","199"
"11.04.2018 12:00 - 11.04.2018 13:00","0","268"
"11.04.2018 13:00 - 11.04.2018 14:00","0","335"
"11.04.2018 14:00 - 11.04.2018 15:00","0","303"
"11.04.2018 15:00 - 11.04.2018 16:00","0","319"
"11.04.2018 16:00 - 11.04.2018 17:00","0","323"
"11.04.2018 17:00 - 11.04.2018 18:00","0","218"
"11.04.2018 18:00 - 11.04.2018 19:00","0","212"
"11.04.2018 19:00 - 11.04.2018 20:00","0","191"
"11.04.2018 20:00 - 11.04.2018 21:00","0","226"
"11.04.2018 21:00 - 11.04.2018 22:00","0","318"
"11.04.2018 22:00 - 11.04.2018 23:00","0","315"
"11.04.2018 23:00 - 12.04.2018 00:00","0","414"
"12.04.2018 00:00 - 12.04.2018 01:00","0","370"
"12.04.2018 01:00 - 12.04.2018 02:00","0","333"
"12.04.2018 02:00 - 12.04.2018 03:00","0","317"
"12.04.2018 03:00 - 12.04.2018 04:00","0","318"
"12.04.2018 04:00 - 12.04.2018 05:00","0","353"
"12.04.2018 05:00 - 12.04.2018 06:00","0","302"
"12.04.2018 06:00 - 12.04.2018 07:00","0","117"
"12.04.2018 07:00 - 12.04.2018 08:00","0","185"
"12.04.2018 08:00 - 12.04.2018 09:00","0","224"
"12.04.2018 09:00 - 12.04.2018 10:00","0","335"
"12.04.2018 10:00 - 12.04.2018 11:00","0","358"
"12.04.2018 11:00 - 12.04.2018 12:00","0","330"
"12.04.2018 12:00 - 12.04.2018 13:00","0","407"
"12.04.2018 13:00 - 12.04.2018 14:00","0","376"
"12.04.2018 14:00 - 12.04.2018 15:00","0","367"
"12.04.2018 15:00 - 12.04.2018 16:00","0","419"
"12.04.2018 16:00 - 12.04.2018 17:00","0","362"
"12.04.2018 17:00 - 12.04.2018 18:00","0","361"
"12.04.2018 18:00 - 12.04.2018 19:00","0","326"
"12.04.2018 19:00 - 12.04.2018 20:00","0","134"
"12.04.2018 20:00 - 12.04.2018 21:00","0","153"
"12.04.2018 21:00 - 12.04.2018 22:00","0","203"
"12.04.2018 22:00 - 12.04.2018 23:00","0","314"
"12.04.2018 23:00 - 13.04.2018 00:00","0","443"
"13.04.2018 00:00 - 13.04.2018 01:00","0","384"
"13.04.2018 01:00 - 13.04.2018 02:00","0","376"
"13.04.2018 02:00 - 13.04.2018 03:00","0","349"
"13.04.2018 03:00 - 13.04.2018 04:00","0","350"
"13.04.2018 04:00 - 13.04.2018 05:00","0","358"
"13.04.2018 05:00 - 13.04.2018 06:00","0","356"
"13.04.2018 06:00 - 13.04.2018 07:00","0","128"
"13.04.2018 07:00 - 13.04.2018 08:00","0","119"
"13.04.2018 08:00 - 13.04.2018 09:00","0","92"
"13.04.2018 09:00 - 13.04.2018 10:00","0","175"
"13.04.2018 10:00 - 13.04.2018 11:00","0","232"
"13.04.2018 11:00 - 13.04.2018 12:00","0","194"
"13.04.2018 12:00 - 13.04.2018 13:00","0","248"
"13.04.2018 13:00 - 13.04.2018 14:00","0","306"
"13.04.2018 14:00 - 13.04.2018 15:00","0","314"
"13.04.2018 15:00 - 13.04.2018 16:00","0","310"
"13.04.2018 16:00 - 13.04.2018 17:00","0","288"
"13.04.2018 17:00 - 13.04.2018 18:00","0","177"
"13.04.2018 18:00 - 13.04.2018 19:00","0","140"
"13.04.2018 19:00 - 13.04.2018 20:00","0","179"
"13.04.2018 20:00 - 13.04.2018 21:00","0","162"
"13.04.2018 21:00 - 13.04.2018 22:00","0","106"
"13.04.2018 22:00 - 13.04.2018 23:00","0","155"
"13.04.2018 23:00 - 14.04.2018 00:00","0","352"
"14.04.2018 00:00 - 14.04.2018 01:00","0","345"
"14.04.2018 01:00 - 14.04.2018 02:00","0","459"
"14.04.2018 02:00 - 14.04.2018 03:00","0","430"
"14.04.2018 03:00 - 14.04.2018 04:00","0","409"
"14.04.2018 04:00 - 14.04.2018 05:00","0","382"
"14.04.2018 05:00 - 14.04.2018 06:00","0","372"
"14.04.2018 06:00 - 14.04.2018 07:00","0","366"
"14.04.2018 07:00 - 14.04.2018 08:00","0","354"
"14.04.2018 08:00 - 14.04.2018 09:00","0","292"
"14.04.2018 09:00 - 14.04.2018 10:00","0","310"
"14.04.2018 10:00 - 14.04.2018 11:00","0","429"
"14.04.2018 11:00 - 14.04.2018 12:00","0","382"
"14.04.2018 12:00 - 14.04.2018 13:00","0","451"
"14.04.2018 13:00 - 14.04.2018 14:00","0","400"
"14.04.2018 14:00 - 14.04.2018 15:00","0","382"
"14.04.2018 15:00 - 14.04.2018 16:00","0","398"
"14.04.2018 16:00 - 14.04.2018 17:00","0","380"
"14.04.2018 17:00 - 14.04.2018 18:00","0","334"
"14.04.2018 18:00 - 14.04.2018 19:00","0","188"
"14.04.2018 19:00 - 14.04.2018 20:00","0","102"
"14.04.2018 20:00 - 14.04.2018 21:00","0","106"
"14.04.2018 21:00 - 14.04.2018 22:00","0","186"
"14.04.2018 22:00 - 14.04.2018 23:00","0","275"
"14.04.2018 23:00 - 15.04.2018 00:00","0","386"
"15.04.2018 00:00 - 15.04.2018 01:00","0","461"
"15.04.2018 01:00 - 15.04.2018 02:00","0","449"
"15.04.2018 02:00 - 15.04.2018 03:00","0","421"
"15.04.2018 03:00 - 15.04.2018 04:00","0","454"
"15.04.2018 04:00 - 15.04.2018 05:00","0","450"
"15.04.2018 05:00 - 15.04.2018 06:00","0","354"
"15.04.2018 06:00 - 15.04.2018 07:00","0","307"
"15.04.2018 07:00 - 15.04.2018 08:00","0","394"
"15.04.2018 08:00 - 15.04.2018 09:00","0","380"
"15.04.2018 09:00 - 15.04.2018 10:00","0","309"
"15.04.2018 10:00 - 15.04.2018 11:00","0","486"
"15.04.2018 11:00 - 15.04.2018 12:00","0","420"
"15.04.2018 12:00 - 15.04.2018 13:00","0","426"
"15.04.2018 13:00 - 15.04.2018 14:00","0","524"
"15.04.2018 14:00 - 15.04.2018 15:00","0","524"
"15.04.2018 15:00 - 15.04.2018 16:00","0","498"
"15.04.2018 16:00 - 15.04.2018 17:00","0","496"
"15.04.2018 17:00 - 15.04.2018 18:00","0","527"
"15.04.2018 18:00 - 15.04.2018 19:00","0","655"
"15.04.2018 19:00 - 15.04.2018 20:00","0","471"
"15.04.2018 20:00 - 15.04.2018 21:00","0","466"
"15.04.2018 21:00 - 15.04.2018 22:00","0","438"
"15.04.2018 22:00 - 15.04.2018 23:00","0","487"
"15.04.2018 23:00 - 16.04.2018 00:00","0","523"
"16.04.2018 00:00 - 16.04.2018 01:00","0","380"
"16.04.2018 01:00 - 16.04.2018 02:00","0","346"
"16.04.2018 02:00 - 16.04.2018 03:00","0","337"
"16.04.2018 03:00 - 16.04.2018 04:00","0","351"
"16.04.2018 04:00 - 16.04.2018 05:00","0","334"
"16.04.2018 05:00 - 16.04.2018 06:00","0","309"
"16.04.2018 06:00 - 16.04.2018 07:00","0","136"
"16.04.2018 07:00 - 16.04.2018 08:00","0","165"
"16.04.2018 08:00 - 16.04.2018 09:00","0","179"
"16.04.2018 09:00 - 16.04.2018 10:00","0","257"
"16.04.2018 10:00 - 16.04.2018 11:00","0","331"
"16.04.2018 11:00 - 16.04.2018 12:00","0","256"
"16.04.2018 12:00 - 16.04.2018 13:00","0","326"
"16.04.2018 13:00 - 16.04.2018 14:00","0","310"
"16.04.2018 14:00 - 16.04.2018 15:00","0","354"
"16.04.2018 15:00 - 16.04.2018 16:00","0","330"
"16.04.2018 16:00 - 16.04.2018 17:00","0","290"
"16.04.2018 17:00 - 16.04.2018 18:00","0","278"
"16.04.2018 18:00 - 16.04.2018 19:00","0","194"
"16.04.2018 19:00 - 16.04.2018 20:00","0","142"
"16.04.2018 20:00 - 16.04.2018 21:00","0","24"
"16.04.2018 21:00 - 16.04.2018 22:00","0","53"
"16.04.2018 22:00 - 16.04.2018 23:00","0","248"
"16.04.2018 23:00 - 17.04.2018 00:00","0","445"
"17.04.2018 00:00 - 17.04.2018 01:00","0","426"
"17.04.2018 01:00 - 17.04.2018 02:00","0","457"
"17.04.2018 02:00 - 17.04.2018 03:00","0","414"
"17.04.2018 03:00 - 17.04.2018 04:00","0","418"
"17.04.2018 04:00 - 17.04.2018 05:00","0","369"
"17.04.2018 05:00 - 17.04.2018 06:00","0","371"
"17.04.2018 06:00 - 17.04.2018 07:00","0","232"
"17.04.2018 07:00 - 17.04.2018 08:00","0","5"
"17.04.2018 08:00 - 17.04.2018 09:00","69","0"
"17.04.2018 09:00 - 17.04.2018 10:00","0","62"
"17.04.2018 10:00 - 17.04.2018 11:00","0","108"
"17.04.2018 11:00 - 17.04.2018 12:00","0","75"
"17.04.2018 12:00 - 17.04.2018 13:00","0","160"
"17.04.2018 13:00 - 17.04.2018 14:00","0","116"
"17.04.2018 14:00 - 17.04.2018 15:00","0","201"
"17.04.2018 15:00 - 17.04.2018 16:00","0","271"
"17.04.2018 16:00 - 17.04.2018 17:00","0","306"
"17.04.2018 17:00 - 17.04.2018 18:00","0","215"
"17.04.2018 18:00 - 17.04.2018 19:00","0","186"
"17.04.2018 19:00 - 17.04.2018 20:00","24","0"
"17.04.2018 20:00 - 17.04.2018 21:00","63","0"
"17.04.2018 21:00 - 17.04.2018 22:00","0","8"
"17.04.2018 22:00 - 17.04.2018 23:00","0","217"
"17.04.2018 23:00 - 18.04.2018 00:00","0","315"
"18.04.2018 00:00 - 18.04.2018 01:00","0","310"
"18.04.2018 01:00 - 18.04.2018 02:00","0","314"
"18.04.2018 02:00 - 18.04.2018 03:00","0","346"
"18.04.2018 03:00 - 18.04.2018 04:00","0","350"
"18.04.2018 04:00 - 18.04.2018 05:00","0","323"
"18.04.2018 05:00 - 18.04.2018 06:00","0","269"
"18.04.2018 06:00 - 18.04.2018 07:00","0","177"
"18.04.2018 07:00 - 18.04.2018 08:00","0","43"
"18.04.2018 08:00 - 18.04.2018 09:00","27","0"
"18.04.2018 09:00 - 18.04.2018 10:00","0","40"
"18.04.2018 10:00 - 18.04.2018 11:00","0","112"
"18.04.2018 11:00 - 18.04.2018 12:00","0","96"
"18.04.2018 12:00 - 18.04.2018 13:00","0","276"
"18.04.2018 13:00 - 18.04.2018 14:00","0","246"
"18.04.2018 14:00 - 18.04.2018 15:00","0","245"
"18.04.2018 15:00 - 18.04.2018 16:00","0","259"
"18.04.2018 16:00 - 18.04.2018 17:00","0","285"
"18.04.2018 17:00 - 18.04.2018 18:00","0","158"
"18.04.2018 18:00 - 18.04.2018 19:00","0","75"
"18.04.2018 19:00 - 18.04.2018 20:00","34","0"
"18.04.2018 20:00 - 18.04.2018 21:00","1","0"
"18.04.2018 21:00 - 18.04.2018 22:00","0","174"
"18.04.2018 22:00 - 18.04.2018 23:00","0","413"
"18.04.2018 23:00 - 19.04.2018 00:00","0","498"
"19.04.2018 00:00 - 19.04.2018 01:00","0","445"
"19.04.2018 01:00 - 19.04.2018 02:00","0","362"
"19.04.2018 02:00 - 19.04.2018 03:00","0","367"
"19.04.2018 03:00 - 19.04.2018 04:00","0","370"
"19.04.2018 04:00 - 19.04.2018 05:00","0","354"
"19.04.2018 05:00 - 19.04.2018 06:00","0","354"
"19.04.2018 06:00 - 19.04.2018 07:00","0","374"
"19.04.2018 07:00 - 19.04.2018 08:00","0","224"
"19.04.2018 08:00 - 19.04.2018 09:00","0","235"
"19.04.2018 09:00 - 19.04.2018 10:00","0","321"
"19.04.2018 10:00 - 19.04.2018 11:00","0","319"
"19.04.2018 11:00 - 19.04.2018 12:00","0","424"
"19.04.2018 12:00 - 19.04.2018 13:00","0","434"
"19.04.2018 13:00 - 19.04.2018 14:00","0","402"
"19.04.2018 14:00 - 19.04.2018 15:00","0","421"
"19.04.2018 15:00 - 19.04.2018 16:00","0","409"
"19.04.2018 16:00 - 19.04.2018 17:00","0","388"
"19.04.2018 17:00 - 19.04.2018 18:00","0","402"
"19.04.2018 18:00 - 19.04.2018 19:00","0","266"
"19.04.2018 19:00 - 19.04.2018 20:00","0","28"
"19.04.2018 20:00 - 19.04.2018 21:00","0","100"
"19.04.2018 21:00 - 19.04.2018 22:00","0","434"
"19.04.2018 22:00 - 19.04.2018 23:00","0","500"
"19.04.2018 23:00 - 20.04.2018 00:00","0","476"
"20.04.2018 00:00 - 20.04.2018 01:00","0","485"
"20.04.2018 01:00 - 20.04.2018 02:00","0","470"
"20.04.2018 02:00 - 20.04.2018 03:00","0","458"
"20.04.2018 03:00 - 20.04.2018 04:00","0","456"
"20.04.2018 04:00 - 20.04.2018 05:00","0","404"
"20.04.2018 05:00 - 20.04.2018 06:00","0","414"
"20.04.2018 06:00 - 20.04.2018 07:00","0","431"
"20.04.2018 07:00 - 20.04.2018 08:00","0","423"
"20.04.2018 08:00 - 20.04.2018 09:00","0","395"
"20.04.2018 09:00 - 20.04.2018 10:00","0","420"
"20.04.2018 10:00 - 20.04.2018 11:00","0","414"
"20.04.2018 11:00 - 20.04.2018 12:00","0","442"
"20.04.2018 12:00 - 20.04.2018 13:00","0","462"
"20.04.2018 13:00 - 20.04.2018 14:00","0","432"
"20.04.2018 14:00 - 20.04.2018 15:00","0","450"
"20.04.2018 15:00 - 20.04.2018 16:00","0","436"
"20.04.2018 16:00 - 20.04.2018 17:00","0","389"
"20.04.2018 17:00 - 20.04.2018 18:00","0","383"
"20.04.2018 18:00 - 20.04.2018 19:00","0","370"
"20.04.2018 19:00 - 20.04.2018 20:00","0","420"
"20.04.2018 20:00 - 20.04.2018 21:00","0","379"
"20.04.2018 21:00 - 20.04.2018 22:00","0","466"
"20.04.2018 22:00 - 20.04.2018 23:00","0","544"
"20.04.2018 23:00 - 21.04.2018 00:00","0","577"
"21.04.2018 00:00 - 21.04.2018 01:00","0","534"
"21.04.2018 01:00 - 21.04.2018 02:00","0","518"
"21.04.2018 02:00 - 21.04.2018 03:00","0","469"
"21.04.2018 03:00 - 21.04.2018 04:00","0","467"
"21.04.2018 04:00 - 21.04.2018 05:00","0","458"
"21.04.2018 05:00 - 21.04.2018 06:00","0","300"
"21.04.2018 06:00 - 21.04.2018 07:00","0","376"
"21.04.2018 07:00 - 21.04.2018 08:00","0","323"
"21.04.2018 08:00 - 21.04.2018 09:00","0","361"
"21.04.2018 09:00 - 21.04.2018 10:00","0","317"
"21.04.2018 10:00 - 21.04.2018 11:00","0","423"
"21.04.2018 11:00 - 21.04.2018 12:00","0","336"
"21.04.2018 12:00 - 21.04.2018 13:00","0","365"
"21.04.2018 13:00 - 21.04.2018 14:00","0","412"
"21.04.2018 14:00 - 21.04.2018 15:00","0","437"
"21.04.2018 15:00 - 21.04.2018 16:00","0","453"
"21.04.2018 16:00 - 21.04.2018 17:00","0","362"
"21.04.2018 17:00 - 21.04.2018 18:00","0","254"
"21.04.2018 18:00 - 21.04.2018 19:00","0","274"
"21.04.2018 19:00 - 21.04.2018 20:00","0","323"
"21.04.2018 20:00 - 21.04.2018 21:00","0","291"
"21.04.2018 21:00 - 21.04.2018 22:00","0","263"
"21.04.2018 22:00 - 21.04.2018 23:00","0","386"
"21.04.2018 23:00 - 22.04.2018 00:00","0","570"
"22.04.2018 00:00 - 22.04.2018 01:00","0","611"
"22.04.2018 01:00 - 22.04.2018 02:00","0","477"
"22.04.2018 02:00 - 22.04.2018 03:00","0","494"
"22.04.2018 03:00 - 22.04.2018 04:00","0","508"
"22.04.2018 04:00 - 22.04.2018 05:00","0","484"
"22.04.2018 05:00 - 22.04.2018 06:00","0","474"
"22.04.2018 06:00 - 22.04.2018 07:00","0","467"
"22.04.2018 07:00 - 22.04.2018 08:00","0","472"
"22.04.2018 08:00 - 22.04.2018 09:00","0","459"
"22.04.2018 09:00 - 22.04.2018 10:00","0","471"
"22.04.2018 10:00 - 22.04.2018 11:00","0","484"
"22.04.2018 11:00 - 22.04.2018 12:00","0","470"
"22.04.2018 12:00 - 22.04.2018 13:00","0","476"
"22.04.2018 13:00 - 22.04.2018 14:00","0","526"
"22.04.2018 14:00 - 22.04.2018 15:00","0","550"
"22.04.2018 15:00 - 22.04.2018 16:00","0","487"
"22.04.2018 16:00 - 22.04.2018 17:00","0","434"
"22.04.2018 17:00 - 22.04.2018 18:00","0","448"
"22.04.2018 18:00 - 22.04.2018 19:00","0","465"
"22.04.2018 19:00 - 22.04.2018 20:00","0","334"
"22.04.2018 20:00 - 22.04.2018 21:00","0","286"
"22.04.2018 21:00 - 22.04.2018 22:00","0","294"
"22.04.2018 22:00 - 22.04.2018 23:00","0","319"
"22.04.2018 23:00 - 23.04.2018 00:00","0","514"
"23.04.2018 00:00 - 23.04.2018 01:00","0","390"
"23.04.2018 01:00 - 23.04.2018 02:00","0","373"
"23.04.2018 02:00 - 23.04.2018 03:00","0","376"
"23.04.2018 03:00 - 23.04.2018 04:00","0","363"
"23.04.2018 04:00 - 23.04.2018 05:00","0","377"
"23.04.2018 05:00 - 23.04.2018 06:00","0","360"
"23.04.2018 06:00 - 23.04.2018 07:00","0","122"
"23.04.2018 07:00 - 23.04.2018 08:00","0","68"
"23.04.2018 08:00 - 23.04.2018 09:00","7","0"
"23.04.2018 09:00 - 23.04.2018 10:00","0","81"
"23.04.2018 10:00 - 23.04.2018 11:00","0","225"
"23.04.2018 11:00 - 23.04.2018 12:00","0","200"
"23.04.2018 12:00 - 23.04.2018 13:00","0","238"
"23.04.2018 13:00 - 23.04.2018 14:00","0","289"
"23.04.2018 14:00 - 23.04.2018 15:00","0","307"
"23.04.2018 15:00 - 23.04.2018 16:00","0","360"
"23.04.2018 16:00 - 23.04.2018 17:00","0","356"
"23.04.2018 17:00 - 23.04.2018 18:00","0","356"
"23.04.2018 18:00 - 23.04.2018 19:00","0","228"
"23.04.2018 19:00 - 23.04.2018 20:00","0","126"
"23.04.2018 20:00 - 23.04.2018 21:00","0","141"
"23.04.2018 21:00 - 23.04.2018 22:00","0","244"
"23.04.2018 22:00 - 23.04.2018 23:00","0","358"
"23.04.2018 23:00 - 24.04.2018 00:00","0","490"
"24.04.2018 00:00 - 24.04.2018 01:00","0","443"
"24.04.2018 01:00 - 24.04.2018 02:00","0","402"
"24.04.2018 02:00 - 24.04.2018 03:00","0","398"
"24.04.2018 03:00 - 24.04.2018 04:00","0","396"
"24.04.2018 04:00 - 24.04.2018 05:00","0","347"
"24.04.2018 05:00 - 24.04.2018 06:00","0","343"
"24.04.2018 06:00 - 24.04.2018 07:00","0","133"
"24.04.2018 07:00 - 24.04.2018 08:00","0","24"
"24.04.2018 08:00 - 24.04.2018 09:00","41","0"
"24.04.2018 09:00 - 24.04.2018 10:00","0","97"
"24.04.2018 10:00 - 24.04.2018 11:00","0","122"
"24.04.2018 11:00 - 24.04.2018 12:00","0","157"
"24.04.2018 12:00 - 24.04.2018 13:00","0","319"
"24.04.2018 13:00 - 24.04.2018 14:00","0","310"
"24.04.2018 14:00 - 24.04.2018 15:00","0","301"
"24.04.2018 15:00 - 24.04.2018 16:00","0","318"
"24.04.2018 16:00 - 24.04.2018 17:00","0","334"
"24.04.2018 17:00 - 24.04.2018 18:00","0","250"
"24.04.2018 18:00 - 24.04.2018 19:00","0","144"
"24.04.2018 19:00 - 24.04.2018 20:00","48","0"
"24.04.2018 20:00 - 24.04.2018 21:00","47","0"
"24.04.2018 21:00 - 24.04.2018 22:00","0","36"
"24.04.2018 22:00 - 24.04.2018 23:00","0","77"
"24.04.2018 23:00 - 25.04.2018 00:00","0","342"
"25.04.2018 00:00 - 25.04.2018 01:00","0","374"
"25.04.2018 01:00 - 25.04.2018 02:00","0","388"
"25.04.2018 02:00 - 25.04.2018 03:00","0","402"
"25.04.2018 03:00 - 25.04.2018 04:00","0","405"
"25.04.2018 04:00 - 25.04.2018 05:00","0","432"
"25.04.2018 05:00 - 25.04.2018 06:00","0","386"
"25.04.2018 06:00 - 25.04.2018 07:00","0","297"
"25.04.2018 07:00 - 25.04.2018 08:00","0","161"
"25.04.2018 08:00 - 25.04.2018 09:00","0","116"
"25.04.2018 09:00 - 25.04.2018 10:00","0","133"
"25.04.2018 10:00 - 25.04.2018 11:00","0","210"
"25.04.2018 11:00 - 25.04.2018 12:00","0","201"
