,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
275,117.5,502.25,1331.0,0.0,7.0,3.0,1922.0,95.0,13.5,15.5,49.75
276,117.75,526.75,1307.5,0.0,7.0,3.0,1922.0,95.0,14.0,14.75,43.0
277,117.75,515.75,1292.25,0.0,7.0,3.0,1923.0,95.0,14.5,15.0,41.5
278,117.75,507.5,1259.5,0.0,7.0,3.0,1923.0,95.0,14.75,15.0,37.75
279,116.25,509.5,1277.25,0.0,7.0,3.0,1923.0,95.0,15.0,15.5,30.5
280,116.75,510.5,1221.75,0.0,7.0,3.0,1923.5,95.0,14.25,15.25,31.5
281,117.0,528.75,1206.0,0.0,7.0,3.0,1923.5,95.75,14.0,15.25,29.5
282,116.25,531.25,1195.75,0.0,7.0,3.0,1922.25,97.0,14.0,15.0,19.25
283,116.75,528.75,1197.0,0.0,7.0,3.0,1923.5,95.0,14.0,15.25,13.0
284,117.25,512.5,1079.75,0.0,7.0,3.0,1923.25,96.0,14.0,15.25,10.75
285,117.75,499.0,970.75,0.0,7.0,3.0,1921.25,96.0,13.25,15.5,12.5
286,117.5,512.25,898.5,0.0,7.0,3.0,1921.75,96.0,13.0,15.5,13.75
287,118.5,512.0,881.25,0.0,7.0,3.0,1921.25,97.0,13.0,14.75,14.0
288,118.75,518.75,785.5,0.0,7.0,3.0,1921.75,96.0,12.75,14.5,13.5
289,115.75,518.0,659.0,0.0,7.0,3.0,1922.0,93.75,9.25,14.5,14.5
290,83.75,488.0,667.5,0.0,7.0,3.0,1920.5,88.0,6.25,14.75,11.25
291,74.25,515.0,684.25,0.0,7.0,3.0,1921.25,88.0,6.0,14.75,17.75
292,73.5,514.0,676.75,0.0,7.0,3.0,1922.5,87.0,6.0,15.0,18.0
293,81.5,500.75,667.75,0.0,7.0,3.0,1922.25,97.0,7.25,14.5,14.25
294,102.25,489.75,704.25,0.0,7.0,3.0,1922.5,95.0,10.0,15.25,15.75
295,119.0,507.0,759.75,0.0,7.0,3.0,1921.25,99.0,13.0,14.75,19.25
