,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
6574,6.063628181659256e-10,6.065656644894529e-10,6.065901721774824e-10,6.535168376615335e-10,6.100463464896168e-10,6.086403216777769e-10,6.068045108108873e-10,6.063672779511238e-10,6.073185854437561e-10,6.070904234383173e-10,6.063636465017538e-10
6575,1.228470008453446e-10,1.2290003882400894e-10,1.2289990438494774e-10,1.2393712734288466e-10,1.2268347700042454e-10,1.226933444321244e-10,1.229206818199218e-10,1.228215033814716e-10,1.2271784123640223e-10,1.22723522652471e-10,1.2284258532989266e-10
6576,5.534603809599058e-10,5.536734651959403e-10,5.536635544851667e-10,5.929495022638655e-10,5.562946116826413e-10,5.550966790384319e-10,5.538726642233056e-10,5.534577869762485e-10,5.540735714616359e-10,5.539443981153525e-10,5.534611211980945e-10
6577,4.367658085343269,21.617807686251403,22.258257549705686,0.0041996713842925755,0.20998356193492537,0.3359736990079045,74.67015457206294,2.43580931689095,0.46196383608088837,0.6404498636009497,5.848042195950736
6578,3.5284887940663925,23.783371582299804,24.665493780782327,0.004523703719685081,0.22618517923421438,0.36189628669307156,78.27138122702794,2.6237480776740396,0.36189628669307156,0.6785555374304153,6.706390560394498
6579,1.295336833373011,9.285428005402295,10.445561330598641,0.0017445617600737294,0.08722806991710307,0.1395649116549768,29.792747159812677,1.0292912212038965,0.1395649116549768,0.27912982295663225,2.5426982281331183
6580,4.4277932027481904e-10,4.4303715025858046e-10,4.4309799494521594e-10,4.682103821589704e-10,4.4410809317020237e-10,4.434060951021592e-10,4.431958284068147e-10,4.427736904843575e-10,4.432544014941788e-10,4.429037373384714e-10,4.4287101674994134e-10
6581,7.59685355769031,42.292356894218585,74.42993232400723,0.007693016341344148,0.3846508131236185,0.6154413009497701,127.03093100771272,5.308181220081176,1.019324654645522,1.1924175205151277,10.924083090517032
6582,8.855952689095298,46.483453998026214,93.06988419003585,0.008238095599766496,0.5766666868017005,0.6590476420484082,135.02238564941857,5.684285912097278,1.2975000452103747,1.2975000452103747,8.320476479991735
6583,12.890991982964971,65.92318223613094,151.7554591519693,0.011745778624646475,0.8222045001015623,0.9396622858228643,190.281612868555,8.222045000543377,1.8793245715932652,1.84996012516294,9.514080643477657
6584,12.288108117269767,62.13714535467696,147.54088997885415,0.011145676352155931,0.7523331500888334,0.8916541037987529,180.55995600810377,7.801973407810532,1.6997156353162717,1.8111723982842043,8.35925722265019
6585,12.504726968102718,63.79674052708772,144.68138849462113,0.011316495048230431,0.7921546496140797,0.9053195995511718,183.4120926105894,7.808381545713571,1.5843092991737133,1.7540567240793477,15.050938341687193
6586,10.935632941603219,55.56683916802681,124.36505363320514,0.009874160732111923,0.5924496402361696,0.7899328536274356,160.01077365032663,6.813170862060767,1.4811241004968487,1.5798657071924784,16.119567293123662
6587,11.648393880419466,58.81914207160976,121.8096684381547,0.010494048599691433,0.6558780338628167,0.8395238833279713,170.37087806100965,7.450774464073272,1.4691667957799168,1.6003424025407378,17.315180092486827
6588,9.293062212837919,47.07780834610246,96.47888224532308,0.008448238448451079,0.5491354944635811,0.6758590700922027,137.15715002210754,5.998249246493993,1.2461151604209837,1.3728387360495997,15.46027622676372
6589,4.707031791148715,24.607924340107687,52.75159581611061,0.004378634366551659,0.2736646391527295,0.350290738076118,72.60870202282756,2.9774712725922976,0.65679513376968,0.7224746471325879,6.951081831047844
6590,3.411339235069601,18.027924521451133,36.43310302868485,0.0032106724164820783,0.20869369456078932,0.25685377787670743,54.790121452602605,2.183257110513613,0.48160083335099857,0.4896275139036524,5.939743609155403
6591,2.7087920762199293,14.32065194694908,28.191978193850872,0.002567575673653192,0.17331134159402792,0.2054060344373839,45.349800987913085,1.745951290918949,0.3851363143602056,0.42364994577224363,4.454743366898985
6592,2.470485325467899,13.081130930857222,24.1894282564321,0.0023697703637231065,0.14218620602727247,0.1895816079496967,44.616846485009226,1.6292169413442892,0.37916321563948335,0.3732387903991766,3.07477669997921
6593,1.9778173865289208,10.282775700147518,19.83441511502004,0.0018747087648971431,0.11248250570502824,0.14997667416368876,35.69913514413839,1.349790064844393,0.2999533479986764,0.3046401190560227,1.4341519438766432
6594,4.54792149301335,23.72642061860514,47.45284123706646,0.00429049211973588,0.25742951860785046,0.34323935809596107,81.68024096288474,3.0247968420994353,0.6757524861124008,0.6864787160484149,2.7780935535711238
6595,2.10342907906222,10.907782222992715,21.665319511480853,0.0020032661082699495,0.12019594766496654,0.16026126345068986,38.092098983660044,1.4022860528105892,0.31551436212060546,0.34055518448673183,1.597604467266402
6596,0.17213597998398206,0.8903865660967447,1.6403785379174722,0.0001627820284514252,0.009766584228721046,0.013022110932477304,3.100482279049262,0.11231567622049432,0.025637276964723805,0.0260442178052656,0.18434420524255812
6597,1.9401617969529278e-10,1.9413249654350008e-10,1.941502048771287e-10,1.9756725220155208e-10,1.9385952660570837e-10,1.9385252542825383e-10,1.9417601657370365e-10,1.9396989868727168e-10,1.9385057889297571e-10,1.938526264058767e-10,1.9401238530354055e-10
6598,1.5097722979660714e-10,1.5105520073989425e-10,1.5106417078193038e-10,1.528278740900603e-10,1.5080539091560928e-10,1.5080813505005423e-10,1.5108448626640223e-10,1.509447441594036e-10,1.508212727267688e-10,1.508301286497103e-10,1.509926219826992e-10
