,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
1434,1.3527091616939142,45.745143813811325,9.160254565802948,10.821673285872139,3.5080631769187813,38.39224339728937,22.16534637120906,298.02259581456957,0.3985159778711101,1.4425155789949462,51.54888353189048
1435,1.2500157287929945,42.327938426253525,7.76160393331814,9.691544533695483,9.016849852262757,36.76301485226616,26.475228508249984,277.69177841967684,0.0005230204904757296,1.344159172713831,48.33742826320039
1436,2.0839725245594436,62.000274926380726,12.035150560006992,10.03487171183887,5.657692475052482,56.78615893303891,36.490442586563915,445.283831958613,0.0008369375612102848,2.1676662002150175,76.96470413359607
1437,2.1112014031193387,47.96516071571087,13.518364711638919,1.6689339156639265,1.2183217586339294,53.789740078802446,29.490062277480504,443.51918789230933,0.0008344677646997912,2.169614090141752,76.01993982561612
1438,2.02387361592752,40.07427873198318,13.020780641989315,1.5337167247587251,1.4862821869036795,50.0908719757067,26.2787339724744,418.67304262201696,0.0007905764869903027,2.0554966411642193,70.72489594265093
1439,9.456305029617933e-10,9.466991720191188e-10,9.462400932318406e-10,9.45661316993349e-10,9.459435407641629e-10,9.468186378181072e-10,9.465825406439192e-10,9.472363085769524e-10,1.0600043238544833e-09,9.45631103214345e-10,9.469223553804205e-10
1440,3.962065105658852e-10,3.9665005640117386e-10,3.965630482744159e-10,3.961498827444885e-10,3.9639236540346376e-10,3.966968495132401e-10,3.9664456354234476e-10,3.9679489424781595e-10,4.1618134843716974e-10,3.962065105658852e-10,3.96724045234892e-10
1441,1.5951123907127608e-10,1.5960970880023675e-10,1.5959564371241405e-10,1.594955895556631e-10,1.5957818736325052e-10,1.5962248853437124e-10,1.5961103157270885e-10,1.596400460198448e-10,1.615678656479043e-10,1.595102817081226e-10,1.5962789839514383e-10
1442,1.1300498807999222e-10,1.1305941115000881e-10,1.1305183249549309e-10,1.1299576840078225e-10,1.1305167667673693e-10,1.1306560378696245e-10,1.1305862614032885e-10,1.1307512398778083e-10,1.1383702085717486e-10,1.1300415082638114e-10,1.1306855732786655e-10
1443,1.146970782499332e-10,1.1475315542029681e-10,1.1474374138485283e-10,1.1468727064343896e-10,1.147367702664771e-10,1.1475921932027939e-10,1.1474653248076645e-10,1.1476961060804426e-10,1.1556322737913539e-10,1.1469622331463135e-10,1.1476256357455385e-10
1444,1.3563491549243174e-10,1.3570933986760302e-10,1.3569545324196117e-10,1.3562150731176982e-10,1.356653169829086e-10,1.3571739487031431e-10,1.3569812991660282e-10,1.357319681586397e-10,1.369848637278551e-10,1.35633628821957e-10,1.3572207294254029e-10
1445,1.386600791062526e-10,1.387387608215367e-10,1.3872313247407488e-10,1.3866100391267506e-10,1.3870443525006265e-10,1.3874680923286217e-10,1.3873165293204974e-10,1.3876133902341694e-10,1.400891313967403e-10,1.3865815592928486e-10,1.3875090837275136e-10
1446,2.118994435696132e-10,2.120571337439725e-10,2.120278076720835e-10,2.1199291670844733e-10,2.120282517016652e-10,2.120767743979864e-10,2.120610441288632e-10,2.1210677394604432e-10,2.1625623452992827e-10,2.1189561583307517e-10,2.1208323346504394e-10
1447,0.8430471476076391,10.338072255756677,5.299625784718861,5.028528271185336,1.1538174679993574,21.28446088148211,14.054091831508883,175.57861888890116,0.3405249274029639,0.8199046769401903,23.44332278803557
1448,0.6339223997434174,8.51552448867099,4.085554980168074,4.255266488099446,5.790157331890574,17.185785937989348,13.000400661504969,131.81343075828102,1.2678447970140356,0.6164520974565351,16.0751738640266
1449,0.5824641144436247,8.236406582674668,3.651776953217123,4.322975831971426,7.080579360955354,16.165654353722367,11.642456486048683,119.45974891835517,3.062487090175221,0.5597116100794076,13.863100912029337
1450,0.6746576131821754,9.537085995188354,4.40758805133612,5.063869773937457,8.153644123944694,18.738155746059686,13.60603267531697,137.5225224100052,5.672899212511509,0.6431560904975508,15.265112870053251
1451,0.8309213433326667,11.982932575623657,5.695409669063037,6.310422315490403,9.823845625399967,22.932120488348748,16.873591652266708,171.7324674851145,9.28407388784403,0.8047505924209223,17.79283927804375
1452,0.7278977868275702,10.608966926856356,4.802979085295464,5.5079509554948425,6.605529111130484,19.578730966385233,13.698233902770838,150.37393880283744,9.585897993274276,0.710703350969131,14.741363011521164
1453,0.8226139578566439,12.186993372992696,5.240115674084442,6.21818423588877,3.1900580594416663,21.70534934366434,13.884039486851853,169.56211133243895,11.552220399106439,0.7999434945036171,15.606994701685936
1454,8.415889996669886,126.33736041797924,52.27752844892859,63.72973954218197,15.379626425132354,214.06063732249643,129.24166755402044,1722.947204966447,114.324089991627,8.118858585029304,141.78299382328927
1455,0.5433464633115207,8.014360293858594,3.3662011208722027,4.04750664348799,0.5539586988660875,13.469049369007635,8.22448255784293,110.92969825684399,5.8303622166882425,0.5136322037587746,8.029217423635263
